https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EPX,Volume USDT
1663387200,2022-09-17 04:00:00,EPX/USDT,0.000472,0.000472,0.000471,0.000471,3866.597,1.8222850874
1663383600,2022-09-17 03:00:00,EPX/USDT,0.000472,0.000472,0.00047,0.00047,1864.2432,0.8767079988
1663380000,2022-09-17 02:00:00,EPX/USDT,0.000471,0.000471,0.00047,0.00047,443644.5906,208.9563044739
1663376400,2022-09-17 01:00:00,EPX/USDT,0.000469,0.000472,0.000469,0.000472,44478.6518,20.9422437265
1663372800,2022-09-17 00:00:00,EPX/USDT,0.00047,0.000474,0.000466,0.000468,65889.1834,30.9783289712
1663369200,2022-09-16 23:00:00,EPX/USDT,0.00047,0.000475,0.000464,0.000469,652912.8306,305.774428672
1663365600,2022-09-16 22:00:00,EPX/USDT,0.000472,0.000475,0.000471,0.000471,50493.9765,23.9115567505
1663362000,2022-09-16 21:00:00,EPX/USDT,0.000472,0.000472,0.000471,0.000471,38840.1117,18.3306903414
1663358400,2022-09-16 20:00:00,EPX/USDT,0.000472,0.000472,0.000471,0.000471,35845.9559,16.8908235345
1663354800,2022-09-16 19:00:00,EPX/USDT,0.000471,0.000471,0.00047,0.00047,70566.8348,33.1692691645
1663351200,2022-09-16 18:00:00,EPX/USDT,0.000468,0.00047,0.000464,0.00047,54162.0042,25.2863395852
1663347600,2022-09-16 17:00:00,EPX/USDT,0.00047,0.000471,0.000466,0.000469,74594.0751,34.8669782914
1663344000,2022-09-16 16:00:00,EPX/USDT,0.000481,0.000485,0.00047,0.000471,106937.0975,51.2222333705
1663340400,2022-09-16 15:00:00,EPX/USDT,0.000466,0.00048,0.000464,0.00048,369872.003,172.4056131498
1663336800,2022-09-16 14:00:00,EPX/USDT,0.000462,0.000469,0.000461,0.000467,23871.6409,11.1055076793
1663333200,2022-09-16 13:00:00,EPX/USDT,0.000469,0.00047,0.000461,0.000461,1090775.2268,507.0869203903
1663329600,2022-09-16 12:00:00,EPX/USDT,0.000471,0.000474,0.00047,0.00047,248988.1964,117.4089612343
1663326000,2022-09-16 11:00:00,EPX/USDT,0.000468,0.000471,0.000468,0.00047,940973.4155,442.1144108542
1663322400,2022-09-16 10:00:00,EPX/USDT,0.000469,0.00047,0.000462,0.00047,1547343.4564,719.6153332216
1663318800,2022-09-16 09:00:00,EPX/USDT,0.000467,0.000472,0.000467,0.00047,70913.0708,33.3572088957
1663315200,2022-09-16 08:00:00,EPX/USDT,0.000474,0.000476,0.000465,0.000467,1129801.0502,532.7525843313
1663311600,2022-09-16 07:00:00,EPX/USDT,0.000476,0.000477,0.000474,0.000474,23424.5416,11.1084382396
1663308000,2022-09-16 06:00:00,EPX/USDT,0.000476,0.000476,0.000473,0.000476,1302524.8655,617.3668715991
1663304400,2022-09-16 05:00:00,EPX/USDT,0.00048,0.00048,0.000474,0.000477,169138.5664,80.3356078273
1663300800,2022-09-16 04:00:00,EPX/USDT,0.000479,0.000482,0.000478,0.000478,48579.0174,23.3168953541
1663297200,2022-09-16 03:00:00,EPX/USDT,0.000476,0.000476,0.000476,0.000476,516.6666,0.2459333016
1663293600,2022-09-16 02:00:00,EPX/USDT,0.000477,0.000477,0.000477,0.000477,33271.9612,15.8707254924
1663290000,2022-09-16 01:00:00,EPX/USDT,0.000481,0.000481,0.000477,0.000477,76876.6085,36.8736509875
1663286400,2022-09-16 00:00:00,EPX/USDT,0.000481,0.000481,0.000481,0.000481,110771.3483,53.2810185323
1663282800,2022-09-15 23:00:00,EPX/USDT,0.000481,0.000481,0.000481,0.000481,20790.0207,9.9999999567
1663279200,2022-09-15 22:00:00,EPX/USDT,0.00048,0.000481,0.000479,0.000479,26798.4092,12.8818696192
1663275600,2022-09-15 21:00:00,EPX/USDT,0.000476,0.000481,0.000475,0.000481,228622.4976,108.9870557098
1663272000,2022-09-15 20:00:00,EPX/USDT,0.000478,0.000481,0.000474,0.000476,512020.8436,244.7632860325
1663268400,2022-09-15 19:00:00,EPX/USDT,0.000481,0.000481,0.000464,0.000477,12808810.9385,6035.6126854528
1663264800,2022-09-15 18:00:00,EPX/USDT,0.000481,0.000486,0.000481,0.000482,44221.5961,21.4373719583
1663261200,2022-09-15 17:00:00,EPX/USDT,0.000482,0.000482,0.000482,0.000482,1826.7037,0.8804711834
1663257600,2022-09-15 16:00:00,EPX/USDT,0.00048,0.000482,0.000479,0.00048,902995.9141,434.1398241236
1663254000,2022-09-15 15:00:00,EPX/USDT,0.000476,0.000479,0.000475,0.000479,622455.3794,295.6853127072
1663250400,2022-09-15 14:00:00,EPX/USDT,0.000495,0.000495,0.000477,0.000477,909643.9985,443.1028290821
1663246800,2022-09-15 13:00:00,EPX/USDT,0.000495,0.000495,0.000493,0.000493,3654.4528,1.8052996832
1663243200,2022-09-15 12:00:00,EPX/USDT,0.000493,0.000498,0.000492,0.000496,229196.6231,113.7502501273
1663239600,2022-09-15 11:00:00,EPX/USDT,0.000492,0.000494,0.000491,0.000491,335095.907,165.0361553676
1663236000,2022-09-15 10:00:00,EPX/USDT,0.000497,0.000508,0.000492,0.000494,768968.9683,384.2564471373
1663232400,2022-09-15 09:00:00,EPX/USDT,0.000493,0.000499,0.000493,0.000495,979389.6845,483.7515294985
1663228800,2022-09-15 08:00:00,EPX/USDT,0.000493,0.000493,0.000493,0.000493,820.5789,0.4045453977
1663225200,2022-09-15 07:00:00,EPX/USDT,0.000492,0.000494,0.000492,0.000492,158297.5602,78.0427906472
1663221600,2022-09-15 06:00:00,EPX/USDT,0.000488,0.000493,0.000483,0.00049,1814867.7286,882.2853483854
1663218000,2022-09-15 05:00:00,EPX/USDT,0.000489,0.00049,0.000488,0.000488,154892.7215,75.5996335354
1663214400,2022-09-15 04:00:00,EPX/USDT,0.000489,0.000491,0.000489,0.000489,65141.117,31.9635422212
1663210800,2022-09-15 03:00:00,EPX/USDT,0.000497,0.000497,0.000489,0.000489,523927.088,257.786472534
1663207200,2022-09-15 02:00:00,EPX/USDT,0.000499,0.000499,0.000499,0.000499,42042.1262,20.9790209738
1663203600,2022-09-15 01:00:00,EPX/USDT,0.000497,0.000497,0.000497,0.000497,0,0
1663200000,2022-09-15 00:00:00,EPX/USDT,0.000497,0.000497,0.000497,0.000497,0,0
1663196400,2022-09-14 23:00:00,EPX/USDT,0.000497,0.000497,0.000497,0.000497,0,0
1663192800,2022-09-14 22:00:00,EPX/USDT,0.000499,0.000499,0.000497,0.000497,14538.2582,7.2274439424
1663189200,2022-09-14 21:00:00,EPX/USDT,0.000498,0.0005,0.000497,0.000497,42741.9849,21.3247621108
1663185600,2022-09-14 20:00:00,EPX/USDT,0.000497,0.000498,0.000495,0.000496,983532.4447,487.8331218104
1663182000,2022-09-14 19:00:00,EPX/USDT,0.000492,0.000496,0.000491,0.000496,788510.943,387.2156166239
1663178400,2022-09-14 18:00:00,EPX/USDT,0.000498,0.000498,0.000489,0.000494,1155067.0987,572.6570905226
1663174800,2022-09-14 17:00:00,EPX/USDT,0.000495,0.000503,0.000492,0.000499,415321.8994,206.9681563767
1663171200,2022-09-14 16:00:00,EPX/USDT,0.000498,0.000502,0.000493,0.000493,87996.7864,43.9576884063
1663167600,2022-09-14 15:00:00,EPX/USDT,0.000501,0.000502,0.000495,0.000499,2492167.0279,1243.8040645011
1663164000,2022-09-14 14:00:00,EPX/USDT,0.000499,0.000509,0.000499,0.000501,1648741.2886,834.9305819937
1663160400,2022-09-14 13:00:00,EPX/USDT,0.000496,0.000501,0.000494,0.000498,51155.439,25.3849803044
1663156800,2022-09-14 12:00:00,EPX/USDT,0.000494,0.000498,0.00049,0.000498,96035.1381,47.2448887819
1663153200,2022-09-14 11:00:00,EPX/USDT,0.000494,0.000505,0.000493,0.000493,827718.4436,408.9248428918
1663149600,2022-09-14 10:00:00,EPX/USDT,0.000496,0.000505,0.00049,0.000492,1144891.1728,567.1022489365
1663146000,2022-09-14 09:00:00,EPX/USDT,0.000488,0.000495,0.000488,0.000494,23126.7857,11.3644660191
1663142400,2022-09-14 08:00:00,EPX/USDT,0.000486,0.000489,0.000486,0.000488,20612.2332,10.0584573694
1663138800,2022-09-14 07:00:00,EPX/USDT,0.000495,0.000495,0.000486,0.000486,442420.1327,215.4260363848
1663135200,2022-09-14 06:00:00,EPX/USDT,0.000499,0.000499,0.000496,0.000496,7279.6468,3.6254811914
1663131600,2022-09-14 05:00:00,EPX/USDT,0.000498,0.000499,0.000495,0.000499,55640.5986,27.625314463
1663128000,2022-09-14 04:00:00,EPX/USDT,0.000498,0.0005,0.000497,0.000497,8174.5883,4.0785315598
1663124400,2022-09-14 03:00:00,EPX/USDT,0.000498,0.000498,0.000498,0.000498,294.1586,0.1464909828
1663120800,2022-09-14 02:00:00,EPX/USDT,0.000496,0.000496,0.000496,0.000496,492.707,0.244382672
1663117200,2022-09-14 01:00:00,EPX/USDT,0.000493,0.000498,0.000493,0.000498,256204.4174,126.6793548368
1663113600,2022-09-14 00:00:00,EPX/USDT,0.000491,0.000491,0.000491,0.000491,21737.5739,10.6731487849
1663110000,2022-09-13 23:00:00,EPX/USDT,0.000491,0.000491,0.000491,0.000491,0,0
1663106400,2022-09-13 22:00:00,EPX/USDT,0.000491,0.000491,0.000491,0.000491,227.2346,0.1115721886
1663102800,2022-09-13 21:00:00,EPX/USDT,0.000494,0.000494,0.000492,0.000493,9510.4064,4.6889308636
1663099200,2022-09-13 20:00:00,EPX/USDT,0.000494,0.000496,0.000492,0.000492,1725333.8652,850.1155025263
1663095600,2022-09-13 19:00:00,EPX/USDT,0.000496,0.000496,0.000488,0.000492,98437.313,48.2776896686
1663092000,2022-09-13 18:00:00,EPX/USDT,0.000497,0.000509,0.000496,0.000497,552411.6,276.6237878862
1663088400,2022-09-13 17:00:00,EPX/USDT,0.000498,0.000499,0.000498,0.000499,292667.851,146.021257649
1663084800,2022-09-13 16:00:00,EPX/USDT,0.000498,0.000502,0.000498,0.000498,484300.6779,241.6462196866
1663081200,2022-09-13 15:00:00,EPX/USDT,0.000496,0.000497,0.000494,0.000497,242570.6486,120.1340580385
1663077600,2022-09-13 14:00:00,EPX/USDT,0.000499,0.000499,0.000496,0.000498,537850.8113,267.6976589333
1663074000,2022-09-13 13:00:00,EPX/USDT,0.000495,0.000505,0.00049,0.0005,7133354.1307,3500.7777878255
1663070400,2022-09-13 12:00:00,EPX/USDT,0.00052,0.000523,0.000496,0.000497,435152.0348,219.4340055563
1663066800,2022-09-13 11:00:00,EPX/USDT,0.000522,0.000523,0.000518,0.000521,1745472.4583,905.9018446932
1663063200,2022-09-13 10:00:00,EPX/USDT,0.000517,0.000524,0.000513,0.000524,3083566.7008,1593.9190902976
1663059600,2022-09-13 09:00:00,EPX/USDT,0.00052,0.000528,0.000513,0.000517,485697.9153,251.7151647855
1663056000,2022-09-13 08:00:00,EPX/USDT,0.000523,0.000523,0.00052,0.000522,506428.3029,263.6933890326
1663052400,2022-09-13 07:00:00,EPX/USDT,0.00052,0.000529,0.000518,0.000524,385309.1396,201.2062549572
1663048800,2022-09-13 06:00:00,EPX/USDT,0.000523,0.000524,0.000519,0.000519,229906.6721,119.7664469787
1663045200,2022-09-13 05:00:00,EPX/USDT,0.000522,0.000526,0.00052,0.000524,51256.8322,26.8201734459
1663041600,2022-09-13 04:00:00,EPX/USDT,0.00052,0.000523,0.00052,0.000523,125956.807,65.5014759344
1663038000,2022-09-13 03:00:00,EPX/USDT,0.000519,0.000519,0.000519,0.000519,0,0
1663034400,2022-09-13 02:00:00,EPX/USDT,0.000522,0.000522,0.000519,0.000519,524.7161,0.2730759603
1663030800,2022-09-13 01:00:00,EPX/USDT,0.000521,0.000523,0.00052,0.00052,96296.3034,50.1721600757
1663027200,2022-09-13 00:00:00,EPX/USDT,0.000522,0.000522,0.000516,0.000522,312738.9069,163.0921813002
1663023600,2022-09-12 23:00:00,EPX/USDT,0.000522,0.000525,0.000522,0.000522,15317.5625,8.0291237013
1663020000,2022-09-12 22:00:00,EPX/USDT,0.000524,0.000525,0.000519,0.000519,175505.0226,91.9526567444
1663016400,2022-09-12 21:00:00,EPX/USDT,0.000522,0.000524,0.000522,0.000524,127299.0469,66.4531926676
1663012800,2022-09-12 20:00:00,EPX/USDT,0.000524,0.000524,0.000524,0.000524,3794.1505,1.988134862
1663009200,2022-09-12 19:00:00,EPX/USDT,0.000518,0.000524,0.000518,0.000524,208486.8924,108.8582314263
1663005600,2022-09-12 18:00:00,EPX/USDT,0.000517,0.000517,0.000515,0.000517,46348.8486,23.887394427
1663002000,2022-09-12 17:00:00,EPX/USDT,0.000517,0.000519,0.000517,0.000519,1015239.1046,524.883915224
1662998400,2022-09-12 16:00:00,EPX/USDT,0.000525,0.000527,0.000514,0.000516,3704777.0571,1916.4001702524
1662994800,2022-09-12 15:00:00,EPX/USDT,0.000536,0.000536,0.000523,0.000523,312461.1378,166.1356179593
1662991200,2022-09-12 14:00:00,EPX/USDT,0.000536,0.000536,0.000536,0.000536,0,0
1662987600,2022-09-12 13:00:00,EPX/USDT,0.000536,0.000538,0.000536,0.000536,164964.3973,88.7288768345
1662984000,2022-09-12 12:00:00,EPX/USDT,0.000532,0.000535,0.000531,0.000535,266668.3289,141.8736471177
1662980400,2022-09-12 11:00:00,EPX/USDT,0.000534,0.000535,0.00053,0.000535,737880.124,391.2122202927
1662976800,2022-09-12 10:00:00,EPX/USDT,0.000535,0.000536,0.000528,0.000536,9698452.635,5187.5081771102
1662973200,2022-09-12 09:00:00,EPX/USDT,0.000533,0.000535,0.000533,0.000535,15701.6507,8.3709094401
1662969600,2022-09-12 08:00:00,EPX/USDT,0.000535,0.000536,0.000533,0.000533,2199161.3974,1177.5128235906
1662966000,2022-09-12 07:00:00,EPX/USDT,0.000531,0.000535,0.000531,0.000535,426720.9011,228.1727117994
1662962400,2022-09-12 06:00:00,EPX/USDT,0.000526,0.00053,0.000526,0.00053,234178.4587,123.4224135252
1662958800,2022-09-12 05:00:00,EPX/USDT,0.000526,0.000528,0.000526,0.000527,395867.204,208.2287053749
1662955200,2022-09-12 04:00:00,EPX/USDT,0.00053,0.000531,0.000525,0.000528,811244.2174,426.2986578634
1662951600,2022-09-12 03:00:00,EPX/USDT,0.000535,0.000535,0.00053,0.00053,357367.7061,189.9678815808
1662948000,2022-09-12 02:00:00,EPX/USDT,0.000537,0.000537,0.000535,0.000535,1005976.266,539.5922992675
1662944400,2022-09-12 01:00:00,EPX/USDT,0.000528,0.000539,0.000512,0.000538,5810142.2498,3051.8257410232
1662940800,2022-09-12 00:00:00,EPX/USDT,0.000531,0.000531,0.000529,0.000529,13722.587,7.2681487937
1662937200,2022-09-11 23:00:00,EPX/USDT,0.000532,0.000533,0.000532,0.000533,1853.927,0.986644204
1662933600,2022-09-11 22:00:00,EPX/USDT,0.000536,0.000537,0.00053,0.00053,143881.9517,76.5302175128
1662930000,2022-09-11 21:00:00,EPX/USDT,0.00054,0.000544,0.000535,0.000535,223082.0676,120.2812465189
1662926400,2022-09-11 20:00:00,EPX/USDT,0.000541,0.000543,0.000537,0.000537,56375.511,30.5540110872
1662922800,2022-09-11 19:00:00,EPX/USDT,0.000539,0.000542,0.000533,0.00054,107859.7669,57.8618898504
1662919200,2022-09-11 18:00:00,EPX/USDT,0.000541,0.000541,0.000537,0.000537,18469.9669,9.9650737968
1662915600,2022-09-11 17:00:00,EPX/USDT,0.000543,0.00055,0.000541,0.000541,342008.9603,187.3081148136
1662912000,2022-09-11 16:00:00,EPX/USDT,0.000536,0.000548,0.000536,0.000541,1472679.8992,803.4275308363
1662908400,2022-09-11 15:00:00,EPX/USDT,0.000535,0.000535,0.000529,0.000535,117465.5436,62.3413541885
1662904800,2022-09-11 14:00:00,EPX/USDT,0.000539,0.000539,0.000535,0.000536,361256.2863,193.4542759585
1662901200,2022-09-11 13:00:00,EPX/USDT,0.000539,0.00055,0.000536,0.000538,1981093.366,1082.3331276774
1662897600,2022-09-11 12:00:00,EPX/USDT,0.000535,0.00054,0.000535,0.000536,1182446.0916,637.1725630402
1662894000,2022-09-11 11:00:00,EPX/USDT,0.000536,0.00054,0.000533,0.000533,988126.8815,531.3709055154
1662890400,2022-09-11 10:00:00,EPX/USDT,0.000541,0.000541,0.000537,0.000537,194708.7956,105.1305866562
1662886800,2022-09-11 09:00:00,EPX/USDT,0.000529,0.000546,0.000528,0.000541,3779143.6871,2033.1056259926
1662883200,2022-09-11 08:00:00,EPX/USDT,0.000528,0.000533,0.000527,0.000531,980646.9624,519.1516122931
1662879600,2022-09-11 07:00:00,EPX/USDT,0.000526,0.000527,0.000526,0.000527,2896.9975,1.5247854935
1662876000,2022-09-11 06:00:00,EPX/USDT,0.000528,0.000528,0.000523,0.000525,41904.7532,22.0149022241
1662872400,2022-09-11 05:00:00,EPX/USDT,0.00053,0.00053,0.00053,0.00053,1909.088,1.01181664
1662868800,2022-09-11 04:00:00,EPX/USDT,0.000527,0.000529,0.000527,0.000529,5802.9133,3.0658909459
1662865200,2022-09-11 03:00:00,EPX/USDT,0.000529,0.000544,0.000525,0.000526,2537001.7269,1358.2143813786
1662861600,2022-09-11 02:00:00,EPX/USDT,0.00053,0.00053,0.000527,0.000527,19671.7657,10.3804578746
1662858000,2022-09-11 01:00:00,EPX/USDT,0.000527,0.000537,0.000525,0.000533,283699.0922,150.6222921932
1662854400,2022-09-11 00:00:00,EPX/USDT,0.00053,0.00053,0.000527,0.000528,229561.1452,121.1756744429
1662850800,2022-09-10 23:00:00,EPX/USDT,0.000531,0.000535,0.000531,0.000531,41359.203,22.0897466601
1662847200,2022-09-10 22:00:00,EPX/USDT,0.000529,0.000529,0.000529,0.000529,198039.4442,104.7628659818
1662843600,2022-09-10 21:00:00,EPX/USDT,0.000531,0.000532,0.00053,0.00053,13714.756,7.2799803739
1662840000,2022-09-10 20:00:00,EPX/USDT,0.000532,0.000532,0.000532,0.000532,4418.6174,2.3507044568
1662836400,2022-09-10 19:00:00,EPX/USDT,0.000529,0.000544,0.000529,0.000533,1522223.0965,820.3516433641
1662832800,2022-09-10 18:00:00,EPX/USDT,0.000533,0.000534,0.000529,0.000529,22116.0026,11.7772334219
1662829200,2022-09-10 17:00:00,EPX/USDT,0.000531,0.000533,0.000527,0.000531,84276.0513,44.5496238405
1662825600,2022-09-10 16:00:00,EPX/USDT,0.000526,0.000534,0.000523,0.000534,501001.9607,263.165114649
1662822000,2022-09-10 15:00:00,EPX/USDT,0.000527,0.000527,0.000523,0.000526,222009.8339,116.7475236587
1662818400,2022-09-10 14:00:00,EPX/USDT,0.000529,0.000531,0.000527,0.000529,31844.9504,16.8598791222
1662814800,2022-09-10 13:00:00,EPX/USDT,0.000535,0.000535,0.000525,0.000527,8376057.279,4438.8648957967
1662811200,2022-09-10 12:00:00,EPX/USDT,0.000536,0.000538,0.000536,0.000536,24919.5993,13.3698125694
1662807600,2022-09-10 11:00:00,EPX/USDT,0.000532,0.000535,0.000531,0.000535,183425.718,97.4226195186
1662804000,2022-09-10 10:00:00,EPX/USDT,0.000534,0.000536,0.00053,0.00053,2006770.9084,1067.1418153729
1662800400,2022-09-10 09:00:00,EPX/USDT,0.000534,0.000534,0.000531,0.000534,967324.1762,515.171907061
1662796800,2022-09-10 08:00:00,EPX/USDT,0.000542,0.000542,0.000535,0.000535,1657229.6387,887.3687207997
1662793200,2022-09-10 07:00:00,EPX/USDT,0.000546,0.000561,0.00053,0.000542,14290527.2998,7777.2684041694
1662789600,2022-09-10 06:00:00,EPX/USDT,0.000537,0.000548,0.000534,0.000547,1755141.1752,948.5550466408
1662786000,2022-09-10 05:00:00,EPX/USDT,0.000538,0.000542,0.000535,0.000539,544104.1024,292.5569852829
1662782400,2022-09-10 04:00:00,EPX/USDT,0.000534,0.000542,0.000534,0.00054,51732.0044,27.9134308745
1662778800,2022-09-10 03:00:00,EPX/USDT,0.000531,0.000531,0.000531,0.000531,0,0
1662775200,2022-09-10 02:00:00,EPX/USDT,0.000534,0.000546,0.000531,0.000531,3596636.3719,1930.8301338321
1662771600,2022-09-10 01:00:00,EPX/USDT,0.000532,0.000532,0.000532,0.000532,12943.5938,6.8859919016
1662768000,2022-09-10 00:00:00,EPX/USDT,0.00053,0.000535,0.00053,0.000534,718832.7404,382.7162552542
1662764400,2022-09-09 23:00:00,EPX/USDT,0.000526,0.000529,0.000526,0.000529,10523.5885,5.5573315597
1662760800,2022-09-09 22:00:00,EPX/USDT,0.000526,0.000526,0.000524,0.000524,158807.7182,83.2410592785
1662757200,2022-09-09 21:00:00,EPX/USDT,0.000525,0.000535,0.000525,0.000527,537324.3958,284.31033286
1662753600,2022-09-09 20:00:00,EPX/USDT,0.000523,0.000525,0.000523,0.000525,5686.5755,2.9778885103
1662750000,2022-09-09 19:00:00,EPX/USDT,0.000522,0.000522,0.000522,0.000522,211.0537,0.1101700314
1662746400,2022-09-09 18:00:00,EPX/USDT,0.000528,0.000528,0.000519,0.000524,20095058.8068,10448.2497838673
1662742800,2022-09-09 17:00:00,EPX/USDT,0.000524,0.00053,0.000522,0.00053,262745.7307,138.427526726
1662739200,2022-09-09 16:00:00,EPX/USDT,0.000527,0.000531,0.00052,0.000525,1054345.6155,555.30243116
1662735600,2022-09-09 15:00:00,EPX/USDT,0.000532,0.000532,0.000528,0.000528,1473621.0227,782.6802633312
1662732000,2022-09-09 14:00:00,EPX/USDT,0.000523,0.000532,0.000523,0.000532,664855.3253,350.7794968601
1662728400,2022-09-09 13:00:00,EPX/USDT,0.000527,0.000527,0.000519,0.000525,1372352.3312,716.5471587247
1662724800,2022-09-09 12:00:00,EPX/USDT,0.000518,0.000533,0.000518,0.000528,1786462.8238,936.0951638304
1662721200,2022-09-09 11:00:00,EPX/USDT,0.000525,0.000534,0.000512,0.000517,6406977.76,3407.8456974861
1662717600,2022-09-09 10:00:00,EPX/USDT,0.000521,0.000524,0.000521,0.000524,201196.8539,105.2249067699
1662714000,2022-09-09 09:00:00,EPX/USDT,0.000527,0.000527,0.000519,0.000519,202234.6886,105.6965190096
1662710400,2022-09-09 08:00:00,EPX/USDT,0.000523,0.000526,0.000521,0.000526,35305.7448,18.4639420362
1662706800,2022-09-09 07:00:00,EPX/USDT,0.000529,0.00053,0.00052,0.00052,682379.9068,359.0334610411
1662703200,2022-09-09 06:00:00,EPX/USDT,0.000521,0.000529,0.00052,0.000528,2788844.1207,1468.6043444466
1662699600,2022-09-09 05:00:00,EPX/USDT,0.000525,0.000525,0.00052,0.000523,257396.6381,134.5333266945
1662696000,2022-09-09 04:00:00,EPX/USDT,0.000516,0.000524,0.000516,0.000524,1054004.2795,547.9591714941
1662692400,2022-09-09 03:00:00,EPX/USDT,0.000511,0.000516,0.000511,0.000514,28088.2217,14.4360959521
1662688800,2022-09-09 02:00:00,EPX/USDT,0.000508,0.00051,0.000508,0.00051,141254.9986,72.0234856277
1662685200,2022-09-09 01:00:00,EPX/USDT,0.000507,0.000507,0.000507,0.000507,43784.2302,22.1986047114
1662681600,2022-09-09 00:00:00,EPX/USDT,0.000507,0.000507,0.000506,0.000506,1181.344,0.5987248725
1662678000,2022-09-08 23:00:00,EPX/USDT,0.000506,0.000506,0.000502,0.000506,275084.5029,138.5510694098
1662674400,2022-09-08 22:00:00,EPX/USDT,0.000505,0.000508,0.000504,0.000508,9248.307,4.6737838027
1662670800,2022-09-08 21:00:00,EPX/USDT,0.000508,0.000517,0.000501,0.000505,682570.9354,346.0063356686
1662667200,2022-09-08 20:00:00,EPX/USDT,0.000504,0.000508,0.000502,0.000508,1033750.5416,520.1504251703
1662663600,2022-09-08 19:00:00,EPX/USDT,0.000505,0.000508,0.000501,0.000504,247661.1923,124.6074748522
1662660000,2022-09-08 18:00:00,EPX/USDT,0.000501,0.000507,0.0005,0.000507,1646724.8492,825.1309181759
1662656400,2022-09-08 17:00:00,EPX/USDT,0.000501,0.000501,0.000499,0.0005,541878.9268,271.4661317457
1662652800,2022-09-08 16:00:00,EPX/USDT,0.000501,0.000504,0.0005,0.000501,25426.2905,12.7921947257
1662649200,2022-09-08 15:00:00,EPX/USDT,0.000507,0.000507,0.000498,0.000504,57996.5734,29.1095357741
1662645600,2022-09-08 14:00:00,EPX/USDT,0.000505,0.00051,0.000501,0.000508,1953025.3482,986.3480367748
1662642000,2022-09-08 13:00:00,EPX/USDT,0.000499,0.000504,0.000491,0.000504,3340949.7069,1671.5789448117
1662638400,2022-09-08 12:00:00,EPX/USDT,0.000501,0.000502,0.000499,0.0005,749700.9387,376.1065936055
1662634800,2022-09-08 11:00:00,EPX/USDT,0.000502,0.000514,0.000502,0.000502,294691.5206,149.8494001167
1662631200,2022-09-08 10:00:00,EPX/USDT,0.000502,0.000502,0.000497,0.0005,72692.0448,36.2718854715
1662627600,2022-09-08 09:00:00,EPX/USDT,0.000502,0.000503,0.0005,0.0005,33507.068,16.7928592538
1662624000,2022-09-08 08:00:00,EPX/USDT,0.000502,0.000511,0.000495,0.000503,1056160.3651,528.3449331528
1662620400,2022-09-08 07:00:00,EPX/USDT,0.000504,0.000504,0.000499,0.000502,32841.624,16.4534971655
1662616800,2022-09-08 06:00:00,EPX/USDT,0.000506,0.000506,0.000504,0.000505,11140.3859,5.6248948795
