https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CREDI,Volume USDT
1661731200,2022-08-29 00:00:00,CREDI/USDT,0.001485,0.001539,0.001401,0.00147,58488712.0399,86073.9448877571
1661644800,2022-08-28 00:00:00,CREDI/USDT,0.00164,0.001649,0.001473,0.001488,50558194.311,77450.1629797482
1661558400,2022-08-27 00:00:00,CREDI/USDT,0.001568,0.00165,0.001466,0.00164,63305497.1536,97907.8175576921
1661472000,2022-08-26 00:00:00,CREDI/USDT,0.0018,0.0018,0.001552,0.00157,75069504.0411,124112.4235405623
1661385600,2022-08-25 00:00:00,CREDI/USDT,0.00165,0.002026,0.001623,0.0018,90375493.9403,157472.1060233326
1661299200,2022-08-24 00:00:00,CREDI/USDT,0.00173,0.00174,0.001558,0.00165,50368669.5373,82038.944956502
1661212800,2022-08-23 00:00:00,CREDI/USDT,0.00161,0.00178,0.001551,0.00174,22833763.4674,37136.4504357482
1661126400,2022-08-22 00:00:00,CREDI/USDT,0.001701,0.001705,0.00157,0.001616,14864717.3263,23829.2646719173
1661040000,2022-08-21 00:00:00,CREDI/USDT,0.00157,0.001701,0.001521,0.0017,17897353.1559,28959.0274144916
1660953600,2022-08-20 00:00:00,CREDI/USDT,0.001778,0.001783,0.001484,0.00157,20438596.7354,32197.62957024776367
1660867200,2022-08-19 00:00:00,CREDI/USDT,0.001831,0.001841,0.001765,0.001779,17021412.6863,30767.6619752014
1660780800,2022-08-18 00:00:00,CREDI/USDT,0.001999,0.002004,0.001822,0.001826,16338953.4495,31149.8577872969
1660694400,2022-08-17 00:00:00,CREDI/USDT,0.0018,0.0025,0.001762,0.001999,125728018.9985,262604.3822254413
1660608000,2022-08-16 00:00:00,CREDI/USDT,0.00193,0.001934,0.001722,0.001799,23809730.8503,43543.9580422392
1660521600,2022-08-15 00:00:00,CREDI/USDT,0.002024,0.00214,0.0019,0.001919,34289246.1694,68314.134742699
1660435200,2022-08-14 00:00:00,CREDI/USDT,0.00197,0.002157,0.00192,0.00201,35911688.163,71641.1160301077
1660348800,2022-08-13 00:00:00,CREDI/USDT,0.001899,0.0022,0.001861,0.00196,43571956.829,86796.7814792918
1660262400,2022-08-12 00:00:00,CREDI/USDT,0.001893,0.001994,0.00185,0.001899,20204430.8821,38067.4288286188
1660176000,2022-08-11 00:00:00,CREDI/USDT,0.002053,0.0022,0.001664,0.001893,71396458.1172,143943.8943356365
1660089600,2022-08-10 00:00:00,CREDI/USDT,0.001934,0.002089,0.001816,0.00205,65875058.5176,124673.357711214
1660003200,2022-08-09 00:00:00,CREDI/USDT,0.00192,0.002083,0.00185,0.001934,46466332.8045,89966.9962047148
1659916800,2022-08-08 00:00:00,CREDI/USDT,0.00188,0.001999,0.001831,0.00192,69721811.438,132196.5932396049
1659830400,2022-08-07 00:00:00,CREDI/USDT,0.001871,0.001969,0.001816,0.00189,29733311.348,56630.7869719054
1659744000,2022-08-06 00:00:00,CREDI/USDT,0.001904,0.00192,0.001827,0.00187,32135414.229,59924.3176667049
1659657600,2022-08-05 00:00:00,CREDI/USDT,0.00177,0.00228,0.00177,0.001901,55864997.6957,108405.3619955045
1659571200,2022-08-04 00:00:00,CREDI/USDT,0.001812,0.001997,0.001651,0.001782,16270391.7668,29393.5956894677
1659484800,2022-08-03 00:00:00,CREDI/USDT,0.001795,0.002279,0.001765,0.0018,35498556.8186,71850.4533172954
1659398400,2022-08-02 00:00:00,CREDI/USDT,0.001902,0.001919,0.001679,0.001788,16597663.9106,29371.3616453305
1659312000,2022-08-01 00:00:00,CREDI/USDT,0.002034,0.00205,0.001801,0.001904,34124613.349,66978.5465742906
1659225600,2022-07-31 00:00:00,CREDI/USDT,0.00219,0.002251,0.001942,0.002035,68269879.35683608,146099.91637566572992
1659139200,2022-07-30 00:00:00,CREDI/USDT,0.00215,0.002351,0.002,0.0022,49956177.4714,108020.4201922675
1659052800,2022-07-29 00:00:00,CREDI/USDT,0.002272,0.002313,0.002117,0.00215,40849379.7273,88507.7729434437
1658966400,2022-07-28 00:00:00,CREDI/USDT,0.002136,0.002354,0.0021,0.002264,17264503.7191,37997.1689978434
1658880000,2022-07-27 00:00:00,CREDI/USDT,0.002218,0.002222,0.002025,0.002136,8951908.1472,19064.4289040326
1658793600,2022-07-26 00:00:00,CREDI/USDT,0.00211,0.002552,0.00207,0.002218,61636684.6364,135768.0128890044
1658707200,2022-07-25 00:00:00,CREDI/USDT,0.002217,0.00225,0.002069,0.00212,46593024.4844,98496.5644742069
1658620800,2022-07-24 00:00:00,CREDI/USDT,0.002456,0.002472,0.002183,0.002219,27736459.9289,63585.764976087
1658534400,2022-07-23 00:00:00,CREDI/USDT,0.002966,0.003022,0.002411,0.002468,27329014.956,72452.2752132249
1658448000,2022-07-22 00:00:00,CREDI/USDT,0.00293,0.003283,0.002803,0.002966,107663656.43836382,328348.27593981535144
1658361600,2022-07-21 00:00:00,CREDI/USDT,0.002068,0.003435,0.001931,0.00293,246293509.37153237,690852.12173239832638
1658275200,2022-07-20 00:00:00,CREDI/USDT,0.00219,0.0022,0.002033,0.002057,32209219.68378235,68490.79575235447446
1658188800,2022-07-19 00:00:00,CREDI/USDT,0.002424,0.00244,0.002107,0.00219,62329634.75482888,137242.74071548229649
1658102400,2022-07-18 00:00:00,CREDI/USDT,0.002625,0.002648,0.002312,0.002422,23213212.18024058,57709.53886195854487
1658016000,2022-07-17 00:00:00,CREDI/USDT,0.00307,0.00317,0.002501,0.00264,59431806.84289521,163847.86182344828301
1657929600,2022-07-16 00:00:00,CREDI/USDT,0.001941,0.005501,0.001941,0.003094,415039493.82256037,1437324.7008606152373
1657843200,2022-07-15 00:00:00,CREDI/USDT,0.001613,0.00343,0.001602,0.001939,148434946.13898622,327530.02291952056352
1657756800,2022-07-14 00:00:00,CREDI/USDT,0.00139,0.00299,0.00139,0.001615,169056287.20723541,323669.03871377475063
1657670400,2022-07-13 00:00:00,CREDI/USDT,0.00142,0.00146,0.001325,0.00139,78983258.92337878,110542.97730039617041
1657584000,2022-07-12 00:00:00,CREDI/USDT,0.00149,0.001497,0.001418,0.00142,76735694.64547455,112333.5470825188885
1657497600,2022-07-11 00:00:00,CREDI/USDT,0.00154,0.00154,0.00149,0.00149,77949881.48730777,117810.29808267384564
1657411200,2022-07-10 00:00:00,CREDI/USDT,0.00159,0.00159,0.001523,0.00153,79701592.54145352,124645.41166202077984
1657324800,2022-07-09 00:00:00,CREDI/USDT,0.001493,0.00163,0.00148,0.00158,70278876.12278593,110437.5091509067138
1657238400,2022-07-08 00:00:00,CREDI/USDT,0.001624,0.001624,0.00145,0.001501,11566867.40492561,17658.090498524261
1657152000,2022-07-07 00:00:00,CREDI/USDT,0.001576,0.00247,0.00156,0.001619,65380795.70962515,125231.76618890972671
1657065600,2022-07-06 00:00:00,CREDI/USDT,0.00149,0.0017,0.0014,0.001563,71140170.71588592,105382.76953100222582
1656979200,2022-07-05 00:00:00,CREDI/USDT,0.00162,0.001625,0.001489,0.00149,52872215.35605149,83961.0372269330537
1656892800,2022-07-04 00:00:00,CREDI/USDT,0.001505,0.00172,0.00149,0.00162,58528001.3142912,95287.63595124615243
1656806400,2022-07-03 00:00:00,CREDI/USDT,0.001769,0.001804,0.001481,0.00152,27784432.94578926,44641.01417859688931
1656720000,2022-07-02 00:00:00,CREDI/USDT,0.001701,0.001878,0.0017,0.001756,7725913.53632042,13683.33094023929718
1656633600,2022-07-01 00:00:00,CREDI/USDT,0.0017,0.001859,0.001696,0.001701,18739506.00902418,32105.24727023434105
1656547200,2022-06-30 00:00:00,CREDI/USDT,0.001793,0.001845,0.001599,0.0017,49907710.38431016,83684.87679177853955
1656460800,2022-06-29 00:00:00,CREDI/USDT,0.001685,0.002073,0.001631,0.001796,59540751.60566736,107022.64640421338878
1656374400,2022-06-28 00:00:00,CREDI/USDT,0.00164,0.001793,0.00163,0.001685,4750562.03642923,8041.13597565315632
1656288000,2022-06-27 00:00:00,CREDI/USDT,0.00185,0.00185,0.001632,0.001648,65224315.62905243,117101.70283944050539
1656201600,2022-06-26 00:00:00,CREDI/USDT,0.001696,0.001949,0.00163,0.00185,59377439.79697609,104595.42040972042324
1656115200,2022-06-25 00:00:00,CREDI/USDT,0.00154,0.0024,0.00153,0.001689,89934424.18868137,166147.36914107808644
1656028800,2022-06-24 00:00:00,CREDI/USDT,0.001572,0.001587,0.001475,0.00154,59460613.37119189,91120.98694946461893
1655942400,2022-06-23 00:00:00,CREDI/USDT,0.001487,0.001619,0.001487,0.001556,46220502.52475445,71443.07587147013885
1655856000,2022-06-22 00:00:00,CREDI/USDT,0.00153,0.001667,0.00147,0.00149,81615696.34510876,130404.96344869085462
1655769600,2022-06-21 00:00:00,CREDI/USDT,0.00177,0.00177,0.0015,0.00153,22067347.48175446,36076.146404210042
1655683200,2022-06-20 00:00:00,CREDI/USDT,0.001426,0.0021,0.001423,0.00177,100125845.26098207,166166.9773310669267
1655596800,2022-06-19 00:00:00,CREDI/USDT,0.00156,0.001799,0.00129,0.001426,90945723.3683391,134677.69952685711706
1655510400,2022-06-18 00:00:00,CREDI/USDT,0.00179,0.001874,0.001337,0.00153,61210559.90718699,93774.84989786508912
1655424000,2022-06-17 00:00:00,CREDI/USDT,0.001887,0.00191,0.001723,0.00179,17299999.8544166,31161.72450808832128
1655337600,2022-06-16 00:00:00,CREDI/USDT,0.002038,0.002043,0.001789,0.001874,13448484.06246911,26305.77859087150362
1655251200,2022-06-15 00:00:00,CREDI/USDT,0.00208,0.00224,0.001846,0.00203,30301799.88536114,60239.20861844571171
1655164800,2022-06-14 00:00:00,CREDI/USDT,0.00201,0.00218,0.00198,0.00207,28239404.89560906,58108.5245853508188
1655078400,2022-06-13 00:00:00,CREDI/USDT,0.00245,0.00245,0.00199,0.00203,9386938.82323867,19848.2508032817901
1654992000,2022-06-12 00:00:00,CREDI/USDT,0.00264,0.00264,0.00237,0.00246,10334918.35820696,26386.1415708098648
1654905600,2022-06-11 00:00:00,CREDI/USDT,0.00272,0.00279,0.00257,0.00264,13600287.31321918,36074.2020669577751
1654819200,2022-06-10 00:00:00,CREDI/USDT,0.00263,0.0043,0.00257,0.00271,40712310.78828394,129408.0337020089554
1654732800,2022-06-09 00:00:00,CREDI/USDT,0.00256,0.00356,0.0025,0.00263,54994301.1576797,162758.6121576439711
1654646400,2022-06-08 00:00:00,CREDI/USDT,0.00253,0.00274,0.0025,0.00257,27282605.54900634,70683.9041011564709
1654560000,2022-06-07 00:00:00,CREDI/USDT,0.00267,0.00267,0.00235,0.00253,11832739.49469957,29167.6338771288438
1654473600,2022-06-06 00:00:00,CREDI/USDT,0.0025,0.00329,0.0025,0.00268,29048254.5729447,82534.6868193778887
1654387200,2022-06-05 00:00:00,CREDI/USDT,0.00249,0.00295,0.00247,0.00251,17452609.74417127,45679.4620052606651
1654300800,2022-06-04 00:00:00,CREDI/USDT,0.00253,0.00264,0.00241,0.00249,37643271.95924373,94809.1317710067212
1654214400,2022-06-03 00:00:00,CREDI/USDT,0.00287,0.00293,0.00244,0.00254,14969238.53435373,40140.3189839735199
1654128000,2022-06-02 00:00:00,CREDI/USDT,0.00227,0.00368,0.00225,0.00287,77583214.76712627,222175.116001487632
1654041600,2022-06-01 00:00:00,CREDI/USDT,0.00262,0.00272,0.00222,0.00227,6643192.12538267,15776.0489940767925
1653955200,2022-05-31 00:00:00,CREDI/USDT,0.00263,0.00352,0.00253,0.00262,50546397.94400454,145017.5642338408317
1653868800,2022-05-30 00:00:00,CREDI/USDT,0.0026,0.00266,0.00236,0.00264,31541842.35561947,78444.1303858189187
1653782400,2022-05-29 00:00:00,CREDI/USDT,0.00234,0.00272,0.00229,0.00257,27612833.77924084,67039.7333341358798
1653696000,2022-05-28 00:00:00,CREDI/USDT,0.00234,0.00255,0.00234,0.00239,35942434.29002034,87078.8046129304544
1653609600,2022-05-27 00:00:00,CREDI/USDT,0.00262,0.00267,0.00223,0.00234,20630681.2681837,49181.2316123698469
1653523200,2022-05-26 00:00:00,CREDI/USDT,0.00302,0.00302,0.00234,0.00262,13912988.01884085,36754.8167578096147
1653436800,2022-05-25 00:00:00,CREDI/USDT,0.00316,0.0035,0.00297,0.00302,14243593.28309754,45996.5988537446021
1653350400,2022-05-24 00:00:00,CREDI/USDT,0.0032,0.00405,0.00294,0.00316,28992298.02816525,99602.7168088077113
1653264000,2022-05-23 00:00:00,CREDI/USDT,0.00361,0.00383,0.00311,0.0032,16070721.87878598,55370.6163511705511
1653177600,2022-05-22 00:00:00,CREDI/USDT,0.00315,0.0038,0.00297,0.0036,24879573.04388149,82246.6842638983282
1653091200,2022-05-21 00:00:00,CREDI/USDT,0.00309,0.0035,0.00302,0.00317,29986323.65354266,97408.4961662130487
1653004800,2022-05-20 00:00:00,CREDI/USDT,0.00322,0.00333,0.00293,0.00306,29756207.64684602,92168.59769475568
1652918400,2022-05-19 00:00:00,CREDI/USDT,0.00277,0.00439,0.00271,0.0032,64577360.4576094,219670.5118554830438
1652832000,2022-05-18 00:00:00,CREDI/USDT,0.0034,0.00346,0.00268,0.00278,27887119.6725604,82112.905239890843
1652745600,2022-05-17 00:00:00,CREDI/USDT,0.0027,0.00362,0.0027,0.00345,26126895.60192096,75965.6858451030471
1652659200,2022-05-16 00:00:00,CREDI/USDT,0.00335,0.00336,0.00266,0.00278,36048448.16032402,109738.0076438042558
1652572800,2022-05-15 00:00:00,CREDI/USDT,0.00304,0.00376,0.00273,0.00335,43220783.4515455,131005.777616028015
1652486400,2022-05-14 00:00:00,CREDI/USDT,0.00348,0.00353,0.00297,0.00309,40191413.0459111,133846.0285953288116
1652400000,2022-05-13 00:00:00,CREDI/USDT,0.00382,0.00385,0.00318,0.00347,36827916.96525413,128801.1800227336902
1652313600,2022-05-12 00:00:00,CREDI/USDT,0.00415,0.00428,0.00301,0.00384,9217082.90334685,35843.78078812464
1652227200,2022-05-11 00:00:00,CREDI/USDT,0.00504,0.00513,0.00415,0.00415,8361672.45208748,40199.120891364786
1652140800,2022-05-10 00:00:00,CREDI/USDT,0.00522,0.00529,0.00503,0.00508,9069974.68041151,46723.9648520834353
1652054400,2022-05-09 00:00:00,CREDI/USDT,0.00601,0.00637,0.00516,0.00519,16822938.7703721,98783.6814200070843
1651968000,2022-05-08 00:00:00,CREDI/USDT,0.00601,0.00609,0.00575,0.00599,6417669.21051342,38082.782428768233
1651881600,2022-05-07 00:00:00,CREDI/USDT,0.00567,0.00669,0.00567,0.00604,14634656.91506454,90830.2140398765411
1651795200,2022-05-06 00:00:00,CREDI/USDT,0.00622,0.00622,0.00565,0.00568,4317439.60168661,24863.5369732917922
1651708800,2022-05-05 00:00:00,CREDI/USDT,0.00669,0.0068,0.00618,0.00622,7850352.24652605,51511.836430449665
1651622400,2022-05-04 00:00:00,CREDI/USDT,0.00628,0.00726,0.00618,0.00667,15990525.3270649,109407.0203313173209
1651536000,2022-05-03 00:00:00,CREDI/USDT,0.00647,0.0067,0.00621,0.00628,5445567.89840978,35287.9259079446286
1651449600,2022-05-02 00:00:00,CREDI/USDT,0.00617,0.0069,0.00617,0.00645,12547068.01214168,82767.8002041584541
1651363200,2022-05-01 00:00:00,CREDI/USDT,0.00626,0.00646,0.00611,0.00615,10944596.91924907,68081.2033568962287
1651276800,2022-04-30 00:00:00,CREDI/USDT,0.00684,0.00686,0.00623,0.00626,7056694.52834779,46850.8307880022626
1651190400,2022-04-29 00:00:00,CREDI/USDT,0.00683,0.00705,0.00669,0.00682,9390720.78629337,64558.2470809036127
1651104000,2022-04-28 00:00:00,CREDI/USDT,0.00687,0.00719,0.00676,0.00682,9699742.27244769,67360.1292707777888
1651017600,2022-04-27 00:00:00,CREDI/USDT,0.00683,0.00703,0.00679,0.00687,10805184.62704723,74305.7455617553253
1650931200,2022-04-26 00:00:00,CREDI/USDT,0.00746,0.00763,0.00674,0.00683,12469552.49175892,90956.3636162871693
1650844800,2022-04-25 00:00:00,CREDI/USDT,0.00848,0.00881,0.00725,0.00745,21159645.34777675,165134.182511662093
1650758400,2022-04-24 00:00:00,CREDI/USDT,0.00859,0.00902,0.00841,0.00851,8106003.62009339,69700.8371162194781
1650672000,2022-04-23 00:00:00,CREDI/USDT,0.00849,0.00906,0.00835,0.0086,5855957.26335023,50474.9067215056513
1650585600,2022-04-22 00:00:00,CREDI/USDT,0.00872,0.00872,0.0083,0.00849,10488938.1827709,88511.5318249290676
1650499200,2022-04-21 00:00:00,CREDI/USDT,0.00862,0.01076,0.00862,0.00872,19571976.53752885,181564.616086878336
1650412800,2022-04-20 00:00:00,CREDI/USDT,0.00839,0.00877,0.00837,0.00865,10926987.09472361,93522.9899244394164
1650326400,2022-04-19 00:00:00,CREDI/USDT,0.00858,0.00872,0.00816,0.00839,10651138.25885403,91029.6262497901741
1650240000,2022-04-18 00:00:00,CREDI/USDT,0.00867,0.00872,0.00833,0.00858,8756947.74072664,74837.2257644467657
1650153600,2022-04-17 00:00:00,CREDI/USDT,0.00906,0.00909,0.00827,0.00866,11607907.73259904,100875.8324058562009
1650067200,2022-04-16 00:00:00,CREDI/USDT,0.00901,0.00954,0.00889,0.00906,11208996.71718704,102942.8006349751859
1649980800,2022-04-15 00:00:00,CREDI/USDT,0.00907,0.00922,0.00892,0.00904,9974716.17089272,90546.2660239744229
1649894400,2022-04-14 00:00:00,CREDI/USDT,0.00999,0.01011,0.00879,0.00907,14215630.22672312,133400.6519927311249
1649808000,2022-04-13 00:00:00,CREDI/USDT,0.00936,0.01021,0.00931,0.00999,7726139.75356407,75734.0431516317872
1649721600,2022-04-12 00:00:00,CREDI/USDT,0.00941,0.00956,0.00923,0.00935,5111033.20024208,47876.7590241257572
1649635200,2022-04-11 00:00:00,CREDI/USDT,0.01003,0.01005,0.00932,0.00941,6533926.71900483,63423.7087979719534
1649548800,2022-04-10 00:00:00,CREDI/USDT,0.00982,0.01192,0.00975,0.01003,20180513.99594207,215154.2772718440718
1649462400,2022-04-09 00:00:00,CREDI/USDT,0.00982,0.00999,0.00946,0.00986,17204500.11923864,166102.7492500353011
1649376000,2022-04-08 00:00:00,CREDI/USDT,0.0097,0.00993,0.00953,0.00987,4666682.03181938,45660.0718368028573
1649289600,2022-04-07 00:00:00,CREDI/USDT,0.00985,0.01002,0.0095,0.0097,4272487.63575175,41577.9883244271876
1649203200,2022-04-06 00:00:00,CREDI/USDT,0.01071,0.01089,0.00961,0.00984,5230058.74311649,53967.8534474903091
1649116800,2022-04-05 00:00:00,CREDI/USDT,0.0112,0.01131,0.01061,0.01073,6408625.62127599,70531.3396062343006
1649030400,2022-04-04 00:00:00,CREDI/USDT,0.0115,0.01256,0.0106,0.0112,13735317.33679607,156087.3156581983197
1648944000,2022-04-03 00:00:00,CREDI/USDT,0.01055,0.0134,0.0103,0.0115,24613462.9035428,295738.59698168314
1648857600,2022-04-02 00:00:00,CREDI/USDT,0.01024,0.01092,0.01021,0.01056,8789061.1123772,92486.2430083476925
1648771200,2022-04-01 00:00:00,CREDI/USDT,0.0106,0.01073,0.00991,0.01018,6563449.08353692,67685.4199179117178
1648684800,2022-03-31 00:00:00,CREDI/USDT,0.01135,0.01159,0.0104,0.0106,5765566.7679148,63264.9405338979373
1648598400,2022-03-30 00:00:00,CREDI/USDT,0.0115,0.01233,0.0111,0.0114,8433546.90663503,98237.4654335927032
1648512000,2022-03-29 00:00:00,CREDI/USDT,0.01155,0.01232,0.0112,0.0115,8209489.88272661,96322.9505251838786
1648425600,2022-03-28 00:00:00,CREDI/USDT,0.0109,0.01345,0.01017,0.01154,27589176.98395527,329832.3123368724297
1648339200,2022-03-27 00:00:00,CREDI/USDT,0.0105,0.01442,0.01019,0.0109,32990771.18910338,400951.2467920345604
1648252800,2022-03-26 00:00:00,CREDI/USDT,0.0101,0.01111,0.00976,0.0105,14710971.55583749,151876.8137743047835
1648166400,2022-03-25 00:00:00,CREDI/USDT,0.01001,0.01048,0.00985,0.0101,6354484.56347068,64052.2743227704448
1648080000,2022-03-24 00:00:00,CREDI/USDT,0.01029,0.01044,0.00979,0.01001,4209860.64325045,42448.1349163005711
1647993600,2022-03-23 00:00:00,CREDI/USDT,0.01134,0.01138,0.01002,0.01029,13670074.8432567,145370.1075205448914
1647907200,2022-03-22 00:00:00,CREDI/USDT,0.00989,0.01489,0.00985,0.01137,31872250.79711819,395252.4358489638469
1647820800,2022-03-21 00:00:00,CREDI/USDT,0.0098,0.01134,0.00968,0.00988,9005413.30966093,92266.9794377531318
1647734400,2022-03-20 00:00:00,CREDI/USDT,0.00967,0.0111,0.00924,0.00973,12385544.87012262,122584.8101369314298
1647648000,2022-03-19 00:00:00,CREDI/USDT,0.0092,0.00979,0.00918,0.00968,6456240.16621732,61449.3461850119429
1647561600,2022-03-18 00:00:00,CREDI/USDT,0.00916,0.0095,0.00909,0.0092,4431419.84084196,41147.7838705520291
1647475200,2022-03-17 00:00:00,CREDI/USDT,0.00944,0.0121,0.00904,0.00916,12585522.687156,128193.2491153018045
1647388800,2022-03-16 00:00:00,CREDI/USDT,0.01004,0.0103,0.00926,0.00944,3805913.28139567,37125.5507709608026
1647302400,2022-03-15 00:00:00,CREDI/USDT,0.0111,0.0113,0.00951,0.01004,10510862.19752541,106280.5944506578202
1647216000,2022-03-14 00:00:00,CREDI/USDT,0.01372,0.01373,0.01099,0.0111,5732172.24410496,70145.5225409958498
1647129600,2022-03-13 00:00:00,CREDI/USDT,0.01445,0.01487,0.01344,0.01381,4716950.40097007,66875.7526454182905
1647043200,2022-03-12 00:00:00,CREDI/USDT,0.01365,0.02144,0.01355,0.01454,22785237.41075704,397208.3635998270354
1646956800,2022-03-11 00:00:00,CREDI/USDT,0.01446,0.01456,0.0136,0.0136,5445472.46249578,74750.3506764514707
1646870400,2022-03-10 00:00:00,CREDI/USDT,0.01468,0.01488,0.01446,0.01446,283695.69249108,4149.984634067029
1646784000,2022-03-09 00:00:00,CREDI/USDT,0.01461,0.01477,0.01451,0.01466,225081.50930181,3306.5422636874817
1646697600,2022-03-08 00:00:00,CREDI/USDT,0.01355,0.01469,0.01346,0.01461,906702.01591269,12820.1824510938127
1646611200,2022-03-07 00:00:00,CREDI/USDT,0.0145,0.01451,0.01332,0.01355,1090633.41099731,15182.461675291701
1646524800,2022-03-06 00:00:00,CREDI/USDT,0.01431,0.015,0.0143,0.0145,1316646.90719754,19235.389059568872
1646438400,2022-03-05 00:00:00,CREDI/USDT,0.0138,0.0146,0.0137,0.01431,966639.98571597,13812.9301262569826
1646352000,2022-03-04 00:00:00,CREDI/USDT,0.0144,0.0146,0.0137,0.0137,972993.87098946,13708.0032890172883
1646265600,2022-03-03 00:00:00,CREDI/USDT,0.0146,0.0147,0.014,0.0144,1261252.35424765,18133.510215028975
1646179200,2022-03-02 00:00:00,CREDI/USDT,0.0141,0.0152,0.0138,0.0144,3372192.25442989,48800.53062483361
1646092800,2022-03-01 00:00:00,CREDI/USDT,0.015,0.0207,0.0139,0.0141,11523844.84001421,192220.515212245528
1646006400,2022-02-28 00:00:00,CREDI/USDT,0.0139,0.0151,0.0139,0.015,4437864.0769367,63361.043472720616
1645920000,2022-02-27 00:00:00,CREDI/USDT,0.0147,0.0149,0.0139,0.0139,5353129.78835357,76581.611959949272
1645833600,2022-02-26 00:00:00,CREDI/USDT,0.0151,0.0166,0.0139,0.0148,10411651.78446059,157114.756375948437
1645747200,2022-02-25 00:00:00,CREDI/USDT,0.0144,0.0157,0.014,0.0151,5837928.89398205,84961.475397060274
1645660800,2022-02-24 00:00:00,CREDI/USDT,0.0154,0.0156,0.0132,0.0144,5805477.73997828,81655.312353187303
1645574400,2022-02-23 00:00:00,CREDI/USDT,0.0152,0.0169,0.0152,0.0154,4656300.78419762,74755.158159399711
1645488000,2022-02-22 00:00:00,CREDI/USDT,0.0149,0.0186,0.0145,0.0152,11831697.80657905,189711.717271002401
1645401600,2022-02-21 00:00:00,CREDI/USDT,0.0149,0.0153,0.0146,0.0149,5321251.83248218,79519.448135044919
1645315200,2022-02-20 00:00:00,CREDI/USDT,0.0159,0.016,0.0148,0.0149,5463627.76505032,83990.305086089855
1645228800,2022-02-19 00:00:00,CREDI/USDT,0.016,0.0162,0.0156,0.0158,3708540.76348014,58677.474385873289
1645142400,2022-02-18 00:00:00,CREDI/USDT,0.0159,0.0161,0.0157,0.016,4794653.69688226,76111.255141019386
1645056000,2022-02-17 00:00:00,CREDI/USDT,0.0167,0.0173,0.0158,0.0159,2996877.66786336,49211.740519855826
1644969600,2022-02-16 00:00:00,CREDI/USDT,0.017,0.0178,0.0167,0.0167,2605691.90713361,44934.155151559647
1644883200,2022-02-15 00:00:00,CREDI/USDT,0.0158,0.0177,0.0158,0.017,3459618.22701054,57672.399667338812
1644796800,2022-02-14 00:00:00,CREDI/USDT,0.0169,0.017,0.0155,0.0158,2798601.6138668,45379.771667699192
1644710400,2022-02-13 00:00:00,CREDI/USDT,0.0179,0.018,0.0168,0.0169,2507320.18387413,43422.674542729019
1644624000,2022-02-12 00:00:00,CREDI/USDT,0.0178,0.0186,0.0167,0.0179,4252991.03332024,75824.955333062249
1644537600,2022-02-11 00:00:00,CREDI/USDT,0.0193,0.0193,0.0176,0.0178,2842174.37354675,52110.0554610005
