https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PEL,Volume USDT
1661299200,2022-08-24 00:00:00,PEL/USDT,0.01708,0.01836,0.01564,0.0158,8868814.1969,145309.413322886
1661212800,2022-08-23 00:00:00,PEL/USDT,0.01695,0.01787,0.01562,0.01711,9977643.8705,166427.460222781
1661126400,2022-08-22 00:00:00,PEL/USDT,0.02158,0.0219,0.01596,0.01707,6457671.8366,122378.038403394
1661040000,2022-08-21 00:00:00,PEL/USDT,0.01664,0.0326,0.01661,0.0216,17742338.16914576,357947.69848697592
1660953600,2022-08-20 00:00:00,PEL/USDT,0.01492,0.01671,0.0148,0.01671,9373660.2752,151736.770162309
1660867200,2022-08-19 00:00:00,PEL/USDT,0.01854,0.0215,0.01489,0.01499,7849880.4176,131230.501466505
1660780800,2022-08-18 00:00:00,PEL/USDT,0.01745,0.0278,0.0171,0.01854,11890760.61807808,228616.3127574383188
1660694400,2022-08-17 00:00:00,PEL/USDT,0.01808,0.0217,0.01699,0.01752,9265878.07619102,168226.019580350604
1660608000,2022-08-16 00:00:00,PEL/USDT,0.01778,0.01818,0.01711,0.01817,9231932.7731,161943.384088484
1660521600,2022-08-15 00:00:00,PEL/USDT,0.01717,0.01874,0.0167,0.01786,7339260.0839,129828.71482767
1660435200,2022-08-14 00:00:00,PEL/USDT,0.01734,0.0181,0.01665,0.01719,7602863.1871,130942.182703166
1660348800,2022-08-13 00:00:00,PEL/USDT,0.01698,0.0176,0.01675,0.01737,7612615.1036,130895.04450901
1660262400,2022-08-12 00:00:00,PEL/USDT,0.01689,0.01738,0.01565,0.01698,7764420.19,130548.636410171
1660176000,2022-08-11 00:00:00,PEL/USDT,0.0167,0.01799,0.01622,0.01694,7728109.9294,130276.486904417
1660089600,2022-08-10 00:00:00,PEL/USDT,0.01687,0.0184,0.01601,0.01665,8607766.6586,142835.788288787
1660003200,2022-08-09 00:00:00,PEL/USDT,0.01533,0.01715,0.01457,0.0168,8588999.8654,133367.028075306
1659916800,2022-08-08 00:00:00,PEL/USDT,0.01475,0.01553,0.01468,0.01534,8648444.4676,130845.067082339
1659830400,2022-08-07 00:00:00,PEL/USDT,0.01517,0.0154,0.01411,0.01475,9749309.1729,143172.113225611
1659744000,2022-08-06 00:00:00,PEL/USDT,0.01515,0.01541,0.01428,0.01518,7573835.6246,113939.45369492
1659657600,2022-08-05 00:00:00,PEL/USDT,0.01538,0.0187,0.0148,0.0151,8385339.40672179,134228.4038394190516
1659571200,2022-08-04 00:00:00,PEL/USDT,0.01489,0.01574,0.0145,0.01545,8076014.1049,123925.512838565
1659484800,2022-08-03 00:00:00,PEL/USDT,0.01475,0.0156,0.0142,0.01495,5566082.6373,83812.114606237
1659398400,2022-08-02 00:00:00,PEL/USDT,0.01472,0.01576,0.01439,0.01472,12729499.7916,194035.946457551
1659312000,2022-08-01 00:00:00,PEL/USDT,0.01494,0.016,0.0144,0.01472,8135196.2388,124520.126082265
1659225600,2022-07-31 00:00:00,PEL/USDT,0.01428,0.01569,0.01422,0.01494,9159153.7155,136571.008320808
1659139200,2022-07-30 00:00:00,PEL/USDT,0.01421,0.01481,0.01375,0.01428,8898870.6316,127019.828898577
1659052800,2022-07-29 00:00:00,PEL/USDT,0.01416,0.01492,0.0141,0.01427,8327051.2217,120066.064962693
1658966400,2022-07-28 00:00:00,PEL/USDT,0.01408,0.01477,0.014,0.01422,8388814.5342,120330.88764007
1658880000,2022-07-27 00:00:00,PEL/USDT,0.01406,0.01448,0.0136,0.01408,8253476.3144,115657.850485502
1658793600,2022-07-26 00:00:00,PEL/USDT,0.01401,0.01482,0.0136,0.01408,9869157.92698508,137382.2120461152532
1658707200,2022-07-25 00:00:00,PEL/USDT,0.01393,0.01442,0.01379,0.01401,7584693.70671492,105828.7836584097468
1658620800,2022-07-24 00:00:00,PEL/USDT,0.0144,0.01452,0.01382,0.01399,6777106.1278,95119.266636583
1658534400,2022-07-23 00:00:00,PEL/USDT,0.01444,0.01528,0.0141,0.0144,7763887.8518,114242.320445711
1658448000,2022-07-22 00:00:00,PEL/USDT,0.01613,0.0165,0.01441,0.01452,8197221.01738373,124994.2086409516246
1658361600,2022-07-21 00:00:00,PEL/USDT,0.01497,0.0165,0.01461,0.01616,7573073.33598226,117011.91317642218
1658275200,2022-07-20 00:00:00,PEL/USDT,0.01458,0.01549,0.01404,0.01501,6512093.0815,95514.131516296
1658188800,2022-07-19 00:00:00,PEL/USDT,0.01402,0.01532,0.014,0.01452,8123918.8269218,117092.5390239377055
1658102400,2022-07-18 00:00:00,PEL/USDT,0.01381,0.01477,0.01371,0.0141,8364709.2734309,117310.5058761436215
1658016000,2022-07-17 00:00:00,PEL/USDT,0.01398,0.01447,0.01365,0.01375,7941799.42766987,111270.0482505260477
1657929600,2022-07-16 00:00:00,PEL/USDT,0.01459,0.0157,0.0135,0.01396,7029431.51310071,100711.7785927497276
1657843200,2022-07-15 00:00:00,PEL/USDT,0.01424,0.0168,0.01356,0.01455,9708130.19432958,142271.9110617094681
1657756800,2022-07-14 00:00:00,PEL/USDT,0.01346,0.01598,0.01312,0.01425,9786620.96962585,137941.0555908446402
1657670400,2022-07-13 00:00:00,PEL/USDT,0.01333,0.0155,0.01269,0.01349,8670227.23641884,117015.3206766631667
1657584000,2022-07-12 00:00:00,PEL/USDT,0.01333,0.01358,0.01275,0.01338,8683132.4527651,113213.5611690292225
1657497600,2022-07-11 00:00:00,PEL/USDT,0.01345,0.015,0.0131,0.01339,8640826.8744054,118882.8281541908147
1657411200,2022-07-10 00:00:00,PEL/USDT,0.01301,0.01435,0.0127,0.01352,5532793.08011652,74558.1559725932139
1657324800,2022-07-09 00:00:00,PEL/USDT,0.01307,0.01356,0.01267,0.01308,4791436.1963889,62009.7487079024554
1657238400,2022-07-08 00:00:00,PEL/USDT,0.01502,0.01525,0.01215,0.01302,8629239.02241337,114096.9404839229442
1657152000,2022-07-07 00:00:00,PEL/USDT,0.01364,0.0168,0.0135,0.01514,6916718.86298598,102113.7870743395528
1657065600,2022-07-06 00:00:00,PEL/USDT,0.01458,0.01472,0.0135,0.01366,4426319.46502192,61494.3226465024991
1656979200,2022-07-05 00:00:00,PEL/USDT,0.01312,0.0168,0.01266,0.01466,5342306.35602396,76457.8808948978922
1656892800,2022-07-04 00:00:00,PEL/USDT,0.01403,0.01454,0.01244,0.01299,2504992.92703694,34291.4010327930932
1656806400,2022-07-03 00:00:00,PEL/USDT,0.01334,0.01516,0.01323,0.01407,1567390.22554239,21894.4420745635919
1656720000,2022-07-02 00:00:00,PEL/USDT,0.01427,0.01488,0.01323,0.01334,3067100.56967509,42625.3695131633106
1656633600,2022-07-01 00:00:00,PEL/USDT,0.01357,0.022,0.01324,0.01416,6756165.35236385,104610.4603931063119
1656547200,2022-06-30 00:00:00,PEL/USDT,0.01289,0.01985,0.0126,0.01359,11919403.57382672,176606.4640868920156
1656460800,2022-06-29 00:00:00,PEL/USDT,0.01226,0.01395,0.01199,0.01294,8378886.0089004,107316.2086559557498
1656374400,2022-06-28 00:00:00,PEL/USDT,0.01301,0.01378,0.0119,0.01231,5237126.74302227,65626.2654432404496
1656288000,2022-06-27 00:00:00,PEL/USDT,0.01216,0.0131,0.01165,0.01309,3808278.15927518,47231.760702207774
1656201600,2022-06-26 00:00:00,PEL/USDT,0.01258,0.01325,0.0121,0.0122,4036204.06782917,50264.0783986643466
1656115200,2022-06-25 00:00:00,PEL/USDT,0.0138,0.014,0.0116,0.01265,3402126.07408669,43303.6256214311514
1656028800,2022-06-24 00:00:00,PEL/USDT,0.01236,0.01449,0.0119,0.01388,3391720.93373837,43777.366247633647
1655942400,2022-06-23 00:00:00,PEL/USDT,0.01198,0.01321,0.01153,0.01234,4103647.83050906,50218.6205027633978
1655856000,2022-06-22 00:00:00,PEL/USDT,0.01293,0.01349,0.0118,0.01194,4178342.73004354,51822.4121717243776
1655769600,2022-06-21 00:00:00,PEL/USDT,0.01286,0.01378,0.01262,0.01298,2830816.58772452,37194.3021287439418
1655683200,2022-06-20 00:00:00,PEL/USDT,0.01287,0.01498,0.01263,0.01286,2613936.2641148,35227.1206276358311
1655596800,2022-06-19 00:00:00,PEL/USDT,0.012,0.0163,0.0117,0.01294,6335091.73196475,84732.9638040078183
1655510400,2022-06-18 00:00:00,PEL/USDT,0.01369,0.0175,0.01101,0.01192,4639056.1469215,58591.7390126755861
1655424000,2022-06-17 00:00:00,PEL/USDT,0.0125,0.01377,0.0118,0.01359,1835744.74670889,23404.0273756784958
1655337600,2022-06-16 00:00:00,PEL/USDT,0.01477,0.01616,0.01245,0.01255,2730455.3251403,38371.2265480284031
1655251200,2022-06-15 00:00:00,PEL/USDT,0.015,0.0156,0.0117,0.01477,6811347.4478208,95201.3449258918984
1655164800,2022-06-14 00:00:00,PEL/USDT,0.0139,0.0177,0.012,0.0151,9461551.27671255,144263.021681176865
1655078400,2022-06-13 00:00:00,PEL/USDT,0.0212,0.0215,0.0125,0.0139,9019540.04697307,146282.167826370456
1654992000,2022-06-12 00:00:00,PEL/USDT,0.0211,0.0235,0.0207,0.0212,7268609.86437699,163254.016806507434
1654905600,2022-06-11 00:00:00,PEL/USDT,0.0222,0.0385,0.0207,0.0211,12343635.73475409,331262.380779735279
1654819200,2022-06-10 00:00:00,PEL/USDT,0.0213,0.0262,0.0213,0.0223,6657170.61892042,152529.646959511328
1654732800,2022-06-09 00:00:00,PEL/USDT,0.0217,0.0265,0.0206,0.0213,6587587.89064298,147023.706990735206
1654646400,2022-06-08 00:00:00,PEL/USDT,0.0223,0.0249,0.0209,0.0215,5679223.98307308,125434.569178598429
1654560000,2022-06-07 00:00:00,PEL/USDT,0.0219,0.0265,0.0203,0.0223,7208479.47118629,159295.961493976772
1654473600,2022-06-06 00:00:00,PEL/USDT,0.0232,0.0238,0.021,0.0219,6568688.54497766,147560.656147417323
1654387200,2022-06-05 00:00:00,PEL/USDT,0.021,0.0247,0.0203,0.0232,7668855.84161998,168615.58582364222
1654300800,2022-06-04 00:00:00,PEL/USDT,0.021,0.0226,0.0204,0.021,7042755.29604024,147550.203017050222
1654214400,2022-06-03 00:00:00,PEL/USDT,0.0206,0.0226,0.0202,0.021,7000113.94347731,145089.172245448707
1654128000,2022-06-02 00:00:00,PEL/USDT,0.0201,0.0219,0.0198,0.0207,7220401.21014604,146674.405223459021
1654041600,2022-06-01 00:00:00,PEL/USDT,0.0205,0.0221,0.0198,0.0203,6955765.80226968,145363.116686492931
1653955200,2022-05-31 00:00:00,PEL/USDT,0.0205,0.0255,0.0202,0.0206,6405738.00670455,145162.934957516078
1653868800,2022-05-30 00:00:00,PEL/USDT,0.0206,0.0221,0.0201,0.0205,6639152.02949935,138546.952510307558
1653782400,2022-05-29 00:00:00,PEL/USDT,0.0212,0.0214,0.0196,0.0206,7183327.52988033,148049.26727733804
1653696000,2022-05-28 00:00:00,PEL/USDT,0.0201,0.0317,0.0197,0.0212,9256372.30013039,207090.242046857124
1653609600,2022-05-27 00:00:00,PEL/USDT,0.0202,0.0215,0.0197,0.0201,7325461.19735016,147747.533403869216
1653523200,2022-05-26 00:00:00,PEL/USDT,0.021,0.0212,0.0201,0.0202,7145171.51046942,148007.509546078461
1653436800,2022-05-25 00:00:00,PEL/USDT,0.0217,0.0225,0.0208,0.021,7190075.61342964,154692.967155176339
1653350400,2022-05-24 00:00:00,PEL/USDT,0.0211,0.0223,0.021,0.0217,6827915.73906832,146282.396584098937
1653264000,2022-05-23 00:00:00,PEL/USDT,0.0232,0.0235,0.0211,0.0213,14301419.98807477,319871.776699161982
1653177600,2022-05-22 00:00:00,PEL/USDT,0.0229,0.0266,0.0224,0.0232,13519261.45939511,314298.903160423708
1653091200,2022-05-21 00:00:00,PEL/USDT,0.0228,0.04,0.0225,0.0231,12798277.95080455,336807.899231873286
1653004800,2022-05-20 00:00:00,PEL/USDT,0.0243,0.0249,0.0226,0.0227,10942431.08613344,257547.201666890119
1652918400,2022-05-19 00:00:00,PEL/USDT,0.023,0.0288,0.0229,0.0245,11172151.70728165,281796.055381769029
1652832000,2022-05-18 00:00:00,PEL/USDT,0.025,0.0266,0.023,0.0232,10000441.86824653,245151.106746874161
1652745600,2022-05-17 00:00:00,PEL/USDT,0.0224,0.0549,0.0218,0.0247,13282328.26513946,347984.007317159908
1652659200,2022-05-16 00:00:00,PEL/USDT,0.0231,0.0282,0.0219,0.0222,2440490.44911897,57399.541324619442
1652572800,2022-05-15 00:00:00,PEL/USDT,0.0206,0.055,0.02,0.0233,4476121.76526719,115586.799895612039
1652486400,2022-05-14 00:00:00,PEL/USDT,0.0194,0.0225,0.0169,0.0206,2455986.37411306,45886.334594529209
1652400000,2022-05-13 00:00:00,PEL/USDT,0.0168,0.0284,0.0164,0.0194,3528590.07651515,70782.227090404173
1652313600,2022-05-12 00:00:00,PEL/USDT,0.0198,0.0212,0.0147,0.0169,902244.79115751,15722.139005349642
1652227200,2022-05-11 00:00:00,PEL/USDT,0.0345,0.0359,0.0175,0.0204,1250734.8570569,34885.57090902933
1652140800,2022-05-10 00:00:00,PEL/USDT,0.04,0.0461,0.0336,0.0346,1822172.6058741,70274.033738274979
1652054400,2022-05-09 00:00:00,PEL/USDT,0.0518,0.055,0.04,0.0402,2763398.76855897,136289.23862356939
1651968000,2022-05-08 00:00:00,PEL/USDT,0.0504,0.0559,0.0481,0.0523,3231496.70120229,167213.445280649691
1651881600,2022-05-07 00:00:00,PEL/USDT,0.0522,0.0535,0.05,0.05,1835215.708793,95116.60072354908
1651795200,2022-05-06 00:00:00,PEL/USDT,0.051,0.0559,0.0499,0.0524,1976402.18604082,101686.872186677916
1651708800,2022-05-05 00:00:00,PEL/USDT,0.0544,0.0578,0.0503,0.0513,1793130.099587,96517.037024050459
1651622400,2022-05-04 00:00:00,PEL/USDT,0.0509,0.0557,0.0506,0.0544,1740395.62447026,93064.975524648628
1651536000,2022-05-03 00:00:00,PEL/USDT,0.0537,0.0644,0.0505,0.0512,1804403.7352848,100870.928255565742
1651449600,2022-05-02 00:00:00,PEL/USDT,0.0507,0.0629,0.05,0.0532,3046687.45660499,166979.286464268494
1651363200,2022-05-01 00:00:00,PEL/USDT,0.0512,0.0523,0.05,0.0503,1575562.92442622,80440.158191337435
1651276800,2022-04-30 00:00:00,PEL/USDT,0.0502,0.0691,0.0497,0.0509,5019545.39251152,287654.6138328434
1651190400,2022-04-29 00:00:00,PEL/USDT,0.0526,0.0531,0.0478,0.0503,2301740.4196,116391.26130071
1651104000,2022-04-28 00:00:00,PEL/USDT,0.0528,0.0552,0.0498,0.0529,1952256.18382014,100808.278035898245
1651017600,2022-04-27 00:00:00,PEL/USDT,0.0503,0.053,0.0485,0.053,1720865.30001498,87079.455782439138
1650931200,2022-04-26 00:00:00,PEL/USDT,0.0538,0.0599,0.0496,0.0503,2300235.01811231,123969.773090197708
1650844800,2022-04-25 00:00:00,PEL/USDT,0.0515,0.057,0.0448,0.0541,2662551.08113402,134739.421217697824
1650758400,2022-04-24 00:00:00,PEL/USDT,0.0542,0.0547,0.0501,0.0516,2417016.05854295,127958.918682251765
1650672000,2022-04-23 00:00:00,PEL/USDT,0.0645,0.0725,0.0534,0.0543,3610446.67060862,227181.361210807459
1650585600,2022-04-22 00:00:00,PEL/USDT,0.053,0.078,0.0522,0.0649,7306131.65052763,465878.107299267433
1650499200,2022-04-21 00:00:00,PEL/USDT,0.0559,0.0567,0.0526,0.0533,3192620.74996834,176329.674800109704
1650412800,2022-04-20 00:00:00,PEL/USDT,0.0541,0.0596,0.0535,0.0562,1859503.13870953,102360.698696274911
1650326400,2022-04-19 00:00:00,PEL/USDT,0.0516,0.0567,0.0515,0.0544,2025388.98931797,107537.234470134778
1650240000,2022-04-18 00:00:00,PEL/USDT,0.0536,0.0559,0.0501,0.0519,1702120.58453135,88915.045491778155
1650153600,2022-04-17 00:00:00,PEL/USDT,0.0516,0.06,0.0516,0.0534,3222202.81779558,171100.684079080086
1650067200,2022-04-16 00:00:00,PEL/USDT,0.0539,0.0543,0.0504,0.0518,2910815.40542532,151267.006721027068
1649980800,2022-04-15 00:00:00,PEL/USDT,0.0493,0.06,0.0486,0.0542,2110716.42501739,114310.965117741205
1649894400,2022-04-14 00:00:00,PEL/USDT,0.0518,0.0522,0.0484,0.0496,1095847.0022607,55165.53228298963
1649808000,2022-04-13 00:00:00,PEL/USDT,0.05,0.0529,0.0482,0.0518,1268647.74241066,63784.231737737617
1649721600,2022-04-12 00:00:00,PEL/USDT,0.0541,0.0545,0.0491,0.05,1206895.6317788,62251.154116268864
1649635200,2022-04-11 00:00:00,PEL/USDT,0.0602,0.0612,0.0534,0.0542,1181535.77939192,68082.476456505016
1649548800,2022-04-10 00:00:00,PEL/USDT,0.0625,0.0655,0.06,0.0605,1813250.6805529,113868.989914972795
1649462400,2022-04-09 00:00:00,PEL/USDT,0.061,0.0641,0.06,0.0626,1003879.98305647,61772.132542266817
1649376000,2022-04-08 00:00:00,PEL/USDT,0.0655,0.0683,0.0595,0.0611,1438752.34971439,92158.990632782479
1649289600,2022-04-07 00:00:00,PEL/USDT,0.0624,0.0683,0.062,0.0652,994175.16814159,64429.072941905583
1649203200,2022-04-06 00:00:00,PEL/USDT,0.071,0.0712,0.062,0.0627,2171504.94274374,145476.740419973644
1649116800,2022-04-05 00:00:00,PEL/USDT,0.0816,0.0843,0.0702,0.0711,5852639.51200262,437004.989941231606
1649030400,2022-04-04 00:00:00,PEL/USDT,0.0824,0.0859,0.0789,0.0815,1386791.08861712,114083.040450760076
1648944000,2022-04-03 00:00:00,PEL/USDT,0.08,0.0878,0.0762,0.0819,1485138.64960773,119957.464474504511
1648857600,2022-04-02 00:00:00,PEL/USDT,0.0763,0.0829,0.0759,0.0804,898473.76612788,70720.577034545165
1648771200,2022-04-01 00:00:00,PEL/USDT,0.0724,0.08,0.071,0.0767,966862.02649138,70624.823089659464
1648684800,2022-03-31 00:00:00,PEL/USDT,0.0726,0.0776,0.0701,0.0724,1885132.71542427,138005.610488492855
1648598400,2022-03-30 00:00:00,PEL/USDT,0.0744,0.0776,0.0678,0.0726,1971727.51130371,143481.098803799647
1648512000,2022-03-29 00:00:00,PEL/USDT,0.0784,0.0813,0.0733,0.0747,1573034.78835209,121857.908120125169
1648425600,2022-03-28 00:00:00,PEL/USDT,0.0801,0.0827,0.0778,0.0787,1854738.6636026,148683.661977384455
1648339200,2022-03-27 00:00:00,PEL/USDT,0.0769,0.0809,0.074,0.0804,1544637.37105024,120155.413229405154
1648252800,2022-03-26 00:00:00,PEL/USDT,0.0756,0.0864,0.074,0.0772,1815300.389301,142446.540832098781
1648166400,2022-03-25 00:00:00,PEL/USDT,0.0737,0.0765,0.0725,0.0756,1408029.18679895,104165.306693706933
1648080000,2022-03-24 00:00:00,PEL/USDT,0.0756,0.0773,0.0725,0.074,1982472.46635168,149340.639610556327
1647993600,2022-03-23 00:00:00,PEL/USDT,0.0771,0.0781,0.0728,0.0759,1965879.2912738,149626.311355172952
1647907200,2022-03-22 00:00:00,PEL/USDT,0.0724,0.0798,0.0721,0.0774,1835137.95849157,138488.681003984076
1647820800,2022-03-21 00:00:00,PEL/USDT,0.0767,0.0772,0.0669,0.0728,1559750.38881457,112829.9478013437
1647734400,2022-03-20 00:00:00,PEL/USDT,0.066,0.098,0.0655,0.0768,5177844.87478022,404913.50697633265
1647648000,2022-03-19 00:00:00,PEL/USDT,0.065,0.0664,0.0621,0.066,1903435.71146385,122167.527914165588
1647561600,2022-03-18 00:00:00,PEL/USDT,0.0635,0.0686,0.0614,0.0654,1335352.91106565,84561.347260708723
1647475200,2022-03-17 00:00:00,PEL/USDT,0.0646,0.0674,0.0602,0.0636,1239268.34511792,79591.20777496055
1647388800,2022-03-16 00:00:00,PEL/USDT,0.0723,0.0742,0.0605,0.0643,4091761.31366649,273303.556970430684
1647302400,2022-03-15 00:00:00,PEL/USDT,0.0849,0.0877,0.065,0.0723,5641842.34093522,409449.68969544884
1647216000,2022-03-14 00:00:00,PEL/USDT,0.0835,0.1087,0.0802,0.0848,755032.96127447,69380.907347495514
1647129600,2022-03-13 00:00:00,PEL/USDT,0.0802,0.0897,0.0782,0.0835,496627.31246676,41950.042627908836
1647043200,2022-03-12 00:00:00,PEL/USDT,0.0807,0.0855,0.0769,0.0802,298149.52040388,24173.893676309064
1646956800,2022-03-11 00:00:00,PEL/USDT,0.0806,0.0839,0.0784,0.0802,73372.80194079,5953.262892728992
1646870400,2022-03-10 00:00:00,PEL/USDT,0.0883,0.0898,0.0789,0.0806,178037.53009964,14907.566386310693
1646784000,2022-03-09 00:00:00,PEL/USDT,0.0812,0.0906,0.0786,0.0887,189585.21203671,15932.827877585088
1646697600,2022-03-08 00:00:00,PEL/USDT,0.0795,0.0848,0.0778,0.0805,129474.83281498,10434.583260812596
1646611200,2022-03-07 00:00:00,PEL/USDT,0.0845,0.0861,0.0747,0.08,174455.35245895,14156.735997031199
1646524800,2022-03-06 00:00:00,PEL/USDT,0.0895,0.0904,0.0831,0.0845,170697.47222733,14747.413462161269
1646438400,2022-03-05 00:00:00,PEL/USDT,0.085,0.0932,0.0823,0.0895,301763.25283829,26830.201537851338
1646352000,2022-03-04 00:00:00,PEL/USDT,0.1001,0.101,0.0814,0.0854,466265.74321841,41748.447795819332
1646265600,2022-03-03 00:00:00,PEL/USDT,0.1038,0.1139,0.0972,0.1002,505132.19313928,52822.547186271912
1646179200,2022-03-02 00:00:00,PEL/USDT,0.1022,0.1066,0.098,0.1038,159104.15111486,16171.372834501966
1646092800,2022-03-01 00:00:00,PEL/USDT,0.1006,0.1219,0.0982,0.1022,666939.87206991,72296.360007786586
1646006400,2022-02-28 00:00:00,PEL/USDT,0.0954,0.13,0.094,0.1007,1077246.46891394,112500.768182442063
1645920000,2022-02-27 00:00:00,PEL/USDT,0.0957,0.1009,0.0931,0.0957,219183.09981779,21161.736724431397
1645833600,2022-02-26 00:00:00,PEL/USDT,0.1123,0.1123,0.09,0.0962,669840.05330256,66922.650180461929
1645747200,2022-02-25 00:00:00,PEL/USDT,0.0933,0.1444,0.0933,0.1124,992941.10228981,114808.629390789752
1645660800,2022-02-24 00:00:00,PEL/USDT,0.1023,0.1043,0.0791,0.094,410624.21486658,37321.677377469691
1645574400,2022-02-23 00:00:00,PEL/USDT,0.0976,0.1103,0.0921,0.1023,334170.8759044,33857.138170021187
1645488000,2022-02-22 00:00:00,PEL/USDT,0.1068,0.1085,0.0921,0.0977,383575.15161354,37801.439823461172
1645401600,2022-02-21 00:00:00,PEL/USDT,0.0992,0.195,0.099,0.1068,3030346.51331532,358768.703372038292
1645315200,2022-02-20 00:00:00,PEL/USDT,0.1026,0.106,0.0902,0.0991,384112.76610777,38621.774381159911
1645228800,2022-02-19 00:00:00,PEL/USDT,0.106,0.1112,0.0959,0.1026,254696.70002438,26392.065442989433
1645142400,2022-02-18 00:00:00,PEL/USDT,0.1067,0.1101,0.0957,0.106,494856.22658684,50719.088151519011
1645056000,2022-02-17 00:00:00,PEL/USDT,0.1242,0.1275,0.0995,0.1067,1061427.17563481,118602.573107441588
1644969600,2022-02-16 00:00:00,PEL/USDT,0.1387,0.1394,0.1202,0.1243,831083.56593334,106266.947565792127
1644883200,2022-02-15 00:00:00,PEL/USDT,0.1212,0.1425,0.1181,0.1394,1333400.01061616,175276.793054228744
1644796800,2022-02-14 00:00:00,PEL/USDT,0.1267,0.1389,0.1201,0.1215,1654398.61319478,215380.982347144196
1644710400,2022-02-13 00:00:00,PEL/USDT,0.106,0.1406,0.1016,0.1269,2495492.47188721,302937.885284124067
1644624000,2022-02-12 00:00:00,PEL/USDT,0.1108,0.1181,0.1016,0.1065,918051.54294253,100526.323918615813
1644537600,2022-02-11 00:00:00,PEL/USDT,0.1239,0.1248,0.1097,0.1102,1093128.80524299,130621.75301834394
1644451200,2022-02-10 00:00:00,PEL/USDT,0.134,0.138,0.1197,0.1244,1464536.81364802,192797.985738631344
1644364800,2022-02-09 00:00:00,PEL/USDT,0.1332,0.1411,0.1296,0.1345,1380181.01813106,184526.297782667083
1644278400,2022-02-08 00:00:00,PEL/USDT,0.1291,0.1464,0.1268,0.1337,1872725.42811839,250889.233699962036
1644192000,2022-02-07 00:00:00,PEL/USDT,0.127,0.1337,0.1255,0.1293,1299868.68209804,168862.692378873356
1644105600,2022-02-06 00:00:00,PEL/USDT,0.1353,0.1412,0.1259,0.1271,1338878.44865397,178404.481369386083
1644019200,2022-02-05 00:00:00,PEL/USDT,0.1313,0.18,0.1307,0.1354,1820555.11333894,266211.277394993289
1643932800,2022-02-04 00:00:00,PEL/USDT,0.1071,0.15,0.1067,0.1308,2630359.12622725,341669.605062209145
