https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CBC,Volume USDT
1659830400,2022-08-07 00:00:00,CBC/USDT,0.0101,0.01102,0.010056,0.010862,8246115.5929,84418.8433061061
1659744000,2022-08-06 00:00:00,CBC/USDT,0.010434,0.010679,0.010006,0.01012,8107433.8656,83657.5918435658
1659657600,2022-08-05 00:00:00,CBC/USDT,0.010353,0.010663,0.010078,0.010499,4783770.1117,49136.7630576458
1659571200,2022-08-04 00:00:00,CBC/USDT,0.010355,0.010696,0.010249,0.010409,8053764.4879,83670.4474342068
1659484800,2022-08-03 00:00:00,CBC/USDT,0.010291,0.010771,0.010061,0.010296,8108812.0738,83455.9020699131
1659398400,2022-08-02 00:00:00,CBC/USDT,0.010058,0.010485,0.009703,0.010248,10766894.2302,106883.0324157764
1659312000,2022-08-01 00:00:00,CBC/USDT,0.01027,0.010276,0.009851,0.010061,3996660.9856,41005.1033623802
1659225600,2022-07-31 00:00:00,CBC/USDT,0.010165,0.0105,0.010076,0.010223,4432899.1122,45300.7340850536
1659139200,2022-07-30 00:00:00,CBC/USDT,0.009963,0.0105,0.009819,0.01012,4261963.7515,42620.4350205248
1659052800,2022-07-29 00:00:00,CBC/USDT,0.009814,0.01031,0.009689,0.009992,4364638.8481,42910.2794976375
1658966400,2022-07-28 00:00:00,CBC/USDT,0.010023,0.010154,0.009495,0.009753,4065745.1306,40279.8892382416
1658880000,2022-07-27 00:00:00,CBC/USDT,0.009559,0.010222,0.009462,0.010061,3563862.3637,34165.1987960702
1658793600,2022-07-26 00:00:00,CBC/USDT,0.01019,0.010206,0.009096,0.009593,7181101.99004335,69959.7445015600295
1658707200,2022-07-25 00:00:00,CBC/USDT,0.010594,0.012984,0.010163,0.010182,6808807.92939112,73299.91814624446384
1658620800,2022-07-24 00:00:00,CBC/USDT,0.010592,0.010718,0.0103,0.010568,5386768.7546,56844.4897215575
1658534400,2022-07-23 00:00:00,CBC/USDT,0.01069,0.011289,0.010587,0.0106,5835027.1218,62975.9277095085
1658448000,2022-07-22 00:00:00,CBC/USDT,0.010389,0.01131,0.01035,0.010648,5074710.9215,54146.1280300107
1658361600,2022-07-21 00:00:00,CBC/USDT,0.010677,0.010822,0.01012,0.010368,4117221.7382,42348.8464583035
1658275200,2022-07-20 00:00:00,CBC/USDT,0.010812,0.011368,0.010655,0.010655,6116403.52729587,67196.29605900029841
1658188800,2022-07-19 00:00:00,CBC/USDT,0.01057,0.01102,0.010205,0.0108,5758823.35095387,60187.2192837407382
1658102400,2022-07-18 00:00:00,CBC/USDT,0.01028,0.0108,0.010156,0.010614,5429741.92579787,56871.43427596448188
1658016000,2022-07-17 00:00:00,CBC/USDT,0.010529,0.010648,0.010101,0.010243,6046456.3045,63746.4568231702
1657929600,2022-07-16 00:00:00,CBC/USDT,0.010375,0.010982,0.010046,0.01043,6149109.95078235,63111.54854567894149
1657843200,2022-07-15 00:00:00,CBC/USDT,0.010249,0.010496,0.010062,0.010302,6247947.85510249,64168.19524982415038
1657756800,2022-07-14 00:00:00,CBC/USDT,0.009786,0.010801,0.009694,0.010201,10654953.5301691,105686.47562751286036
1657670400,2022-07-13 00:00:00,CBC/USDT,0.009876,0.009957,0.009394,0.009878,679611.7698496,6583.11248422529126
1657584000,2022-07-12 00:00:00,CBC/USDT,0.010358,0.010488,0.009803,0.009803,8161645.56734735,83195.8796245287282
1657497600,2022-07-11 00:00:00,CBC/USDT,0.010529,0.010796,0.010018,0.010329,8542174.62597408,89343.87849865031431
1657411200,2022-07-10 00:00:00,CBC/USDT,0.011666,0.011788,0.010527,0.010529,8504309.43664762,94902.03423585360215
1657324800,2022-07-09 00:00:00,CBC/USDT,0.010905,0.013689,0.010782,0.011805,10175112.66962326,117190.06406942116813
1657238400,2022-07-08 00:00:00,CBC/USDT,0.01074,0.011244,0.010529,0.010816,7909697.05000227,86127.15450327624695
1657152000,2022-07-07 00:00:00,CBC/USDT,0.010541,0.011441,0.010538,0.010693,8508331.56519486,91539.51246573994902
1657065600,2022-07-06 00:00:00,CBC/USDT,0.010732,0.010952,0.010251,0.01073,8808203.52609075,92938.28920449937809
1656979200,2022-07-05 00:00:00,CBC/USDT,0.010532,0.011141,0.01025,0.010802,8705871.9146806,91509.89978958016425
1656892800,2022-07-04 00:00:00,CBC/USDT,0.010488,0.0109,0.01022,0.010574,8584244.45700295,89505.7851342423621
1656806400,2022-07-03 00:00:00,CBC/USDT,0.010283,0.014206,0.009803,0.010549,9148745.09831016,105229.54852545759622
1656720000,2022-07-02 00:00:00,CBC/USDT,0.010076,0.010704,0.010068,0.010099,4345177.8118965,44499.94412565789428
1656633600,2022-07-01 00:00:00,CBC/USDT,0.01139,0.01184,0.010001,0.010086,5214153.09262269,56848.39050515328552
1656547200,2022-06-30 00:00:00,CBC/USDT,0.011957,0.012055,0.010704,0.011359,6079734.70856259,70763.02672496041773
1656460800,2022-06-29 00:00:00,CBC/USDT,0.011934,0.012358,0.011809,0.011859,7436256.82025159,89629.63468813492767
1656374400,2022-06-28 00:00:00,CBC/USDT,0.012409,0.012555,0.011599,0.012009,8450023.66521222,104459.5332023384841
1656288000,2022-06-27 00:00:00,CBC/USDT,0.012229,0.012599,0.012142,0.012492,5163252.00432623,63453.81142125221932
1656201600,2022-06-26 00:00:00,CBC/USDT,0.012996,0.013433,0.012151,0.012305,2151531.99489369,28047.81628653296915
1656115200,2022-06-25 00:00:00,CBC/USDT,0.012632,0.014499,0.0125,0.012989,10966763.41973643,140804.74490214108544
1656028800,2022-06-24 00:00:00,CBC/USDT,0.01234,0.013547,0.012076,0.012758,3821242.28276534,47206.95604240264753
1655942400,2022-06-23 00:00:00,CBC/USDT,0.012624,0.013093,0.012,0.012287,7382875.13052076,93792.80534560131636
1655856000,2022-06-22 00:00:00,CBC/USDT,0.012249,0.01286,0.011913,0.012536,9077034.06096465,110796.89462528295419
1655769600,2022-06-21 00:00:00,CBC/USDT,0.012582,0.013479,0.012183,0.012359,7652389.09571328,97093.93071825742373
1655683200,2022-06-20 00:00:00,CBC/USDT,0.012065,0.014,0.011578,0.012575,10121301.31839351,123313.38091760500842
1655596800,2022-06-19 00:00:00,CBC/USDT,0.011228,0.01268,0.011,0.012164,9361895.05819077,109685.08717612839215
1655510400,2022-06-18 00:00:00,CBC/USDT,0.012251,0.012344,0.010526,0.011138,5495978.30952666,65708.03285943514064
1655424000,2022-06-17 00:00:00,CBC/USDT,0.012531,0.012569,0.011964,0.012201,5310332.66537839,65532.26642201351401
1655337600,2022-06-16 00:00:00,CBC/USDT,0.01321,0.013892,0.01236,0.012551,5083066.58824122,66480.6755052680004
1655251200,2022-06-15 00:00:00,CBC/USDT,0.013486,0.013892,0.011695,0.013055,5450229.29238688,69187.34536446486434
1655164800,2022-06-14 00:00:00,CBC/USDT,0.01293,0.013892,0.0125,0.013479,3671226.2821914,47933.77665517684045
1655078400,2022-06-13 00:00:00,CBC/USDT,0.014796,0.014796,0.012226,0.013034,7075831.3196435,97724.59608470365471
1654992000,2022-06-12 00:00:00,CBC/USDT,0.016576,0.017111,0.014109,0.014708,5661799.86161966,85976.56282874883526
1654905600,2022-06-11 00:00:00,CBC/USDT,0.016428,0.0205,0.015901,0.016441,10729871.55585333,187299.29201670134025
1654819200,2022-06-10 00:00:00,CBC/USDT,0.016019,0.024,0.015401,0.016417,19578893.86828792,367598.00375233573055
1654732800,2022-06-09 00:00:00,CBC/USDT,0.015898,0.020999,0.015335,0.015921,10214139.40989175,172546.30795671996385
1654646400,2022-06-08 00:00:00,CBC/USDT,0.016412,0.016583,0.01517,0.015898,4826370.2635892,76594.22542413702924
1654560000,2022-06-07 00:00:00,CBC/USDT,0.016784,0.0168,0.015183,0.016347,3622162.63825859,58625.77700263839193
1654473600,2022-06-06 00:00:00,CBC/USDT,0.015323,0.022,0.015189,0.016769,12180645.42209584,211075.23672425516123
1654387200,2022-06-05 00:00:00,CBC/USDT,0.015085,0.016499,0.014918,0.015286,5626485.15649401,87028.21914986559084
1654300800,2022-06-04 00:00:00,CBC/USDT,0.015511,0.016778,0.014803,0.01516,3136139.74647284,48873.16905975859474
1654214400,2022-06-03 00:00:00,CBC/USDT,0.016,0.016814,0.014944,0.01568,4361801.75392682,68766.37463579942687
1654128000,2022-06-02 00:00:00,CBC/USDT,0.014971,0.01655,0.01478,0.015999,14584792.11177286,221395.06289520402041
1654041600,2022-06-01 00:00:00,CBC/USDT,0.016714,0.01711,0.01449,0.015161,4581867.46507532,75479.95651076253287
1653955200,2022-05-31 00:00:00,CBC/USDT,0.017034,0.018441,0.016025,0.016575,3201551.3210316,53726.74783733286355
1653868800,2022-05-30 00:00:00,CBC/USDT,0.016613,0.018999,0.015776,0.016847,4544268.62080396,75699.17319907558961
1653782400,2022-05-29 00:00:00,CBC/USDT,0.015402,0.018,0.0154,0.016686,7941086.54405667,128543.55629453118569
1653696000,2022-05-28 00:00:00,CBC/USDT,0.016444,0.016581,0.0145,0.015433,4920408.88963554,76241.82630824595726
1653609600,2022-05-27 00:00:00,CBC/USDT,0.014779,0.01658,0.014374,0.01658,7240415.30076726,107838.85066691832316
1653523200,2022-05-26 00:00:00,CBC/USDT,0.015276,0.0159,0.0143,0.014951,4283017.08913087,64183.61953263778209
1653436800,2022-05-25 00:00:00,CBC/USDT,0.015002,0.0219,0.014964,0.01508,11673764.8464011,204203.47312036226699
1653350400,2022-05-24 00:00:00,CBC/USDT,0.014779,0.015656,0.014201,0.01512,3533147.23568259,52677.40624124521447
1653264000,2022-05-23 00:00:00,CBC/USDT,0.016025,0.017711,0.014643,0.014779,4884471.91787505,80233.50871929168399
1653177600,2022-05-22 00:00:00,CBC/USDT,0.015295,0.01758,0.01521,0.016185,6497731.61687041,106419.90506670874825
1653091200,2022-05-21 00:00:00,CBC/USDT,0.014576,0.016862,0.014576,0.01521,6618412.77854194,100815.90901687615409
1653004800,2022-05-20 00:00:00,CBC/USDT,0.014182,0.016006,0.013802,0.014572,8213130.49627167,120265.61803790838203
1652918400,2022-05-19 00:00:00,CBC/USDT,0.01335,0.0249,0.013226,0.014181,24765409.37212861,448835.20830529754416
1652832000,2022-05-18 00:00:00,CBC/USDT,0.013866,0.015145,0.012903,0.013216,7736638.15898921,108398.69876536181102
1652745600,2022-05-17 00:00:00,CBC/USDT,0.0135,0.01799,0.013414,0.013899,8426136.74438602,127764.11625566664385
1652659200,2022-05-16 00:00:00,CBC/USDT,0.014664,0.014996,0.0135,0.0135,2269498.36958401,32435.87112694299707
1652572800,2022-05-15 00:00:00,CBC/USDT,0.01224,0.022521,0.01224,0.014715,5198444.42056967,85138.69518058952286
1652486400,2022-05-14 00:00:00,CBC/USDT,0.016397,0.016397,0.011216,0.012238,3395883.75714064,49239.8007445868231
1652400000,2022-05-13 00:00:00,CBC/USDT,0.013792,0.019021,0.013792,0.016368,1607938.01106336,26384.91041472375699
1652313600,2022-05-12 00:00:00,CBC/USDT,0.019113,0.01927,0.013042,0.013784,669796.6167975,10401.43265634863764
1652227200,2022-05-11 00:00:00,CBC/USDT,0.0245,0.025087,0.01896,0.019238,1202391.15464484,27187.31223109429079
1652140800,2022-05-10 00:00:00,CBC/USDT,0.024031,0.029724,0.023601,0.0245,3504043.84217657,93300.07672188079393
1652054400,2022-05-09 00:00:00,CBC/USDT,0.028194,0.02838,0.0241,0.0241,778194.73365208,20170.00361972781343
1651968000,2022-05-08 00:00:00,CBC/USDT,0.030454,0.030454,0.028192,0.028192,441663.19677318,12841.78760628374881
1651881600,2022-05-07 00:00:00,CBC/USDT,0.030941,0.034593,0.029895,0.030703,1678314.46064,53324.85164505058138
1651795200,2022-05-06 00:00:00,CBC/USDT,0.0281,0.035571,0.0269,0.030941,2681546.0255864,82916.57663054341222
1651708800,2022-05-05 00:00:00,CBC/USDT,0.031512,0.033514,0.026821,0.028391,1795301.55931032,55820.68060843341738
1651622400,2022-05-04 00:00:00,CBC/USDT,0.031174,0.0479,0.031174,0.031776,8051268.33311217,299914.01601614996469
1651536000,2022-05-03 00:00:00,CBC/USDT,0.031431,0.031776,0.030827,0.03093,127367.77537001,3982.92403374548511
1651449600,2022-05-02 00:00:00,CBC/USDT,0.0321,0.032622,0.031288,0.031431,199223.2544037,6375.81923755629375
1651363200,2022-05-01 00:00:00,CBC/USDT,0.03096,0.033015,0.03035,0.0321,414672.33423246,13117.09870296615224
1651276800,2022-04-30 00:00:00,CBC/USDT,0.034243,0.034497,0.03096,0.03096,1301205.66047758,42287.14764267252123
1651190400,2022-04-29 00:00:00,CBC/USDT,0.035839,0.035839,0.034008,0.034153,217626.8623242,7564.72384314328316
1651104000,2022-04-28 00:00:00,CBC/USDT,0.035725,0.036286,0.035063,0.035567,261153.53527631,9309.4953462205399
1651017600,2022-04-27 00:00:00,CBC/USDT,0.035725,0.036553,0.035423,0.035423,282757.00174781,10189.47047068294033
1650931200,2022-04-26 00:00:00,CBC/USDT,0.037942,0.03805,0.035,0.035726,526071.70331068,19117.54263027206686
1650844800,2022-04-25 00:00:00,CBC/USDT,0.036855,0.038336,0.036127,0.038191,474674.82068532,17630.77091720574449
1650758400,2022-04-24 00:00:00,CBC/USDT,0.037526,0.038562,0.036801,0.036851,571097.11644768,21615.80448094292628
1650672000,2022-04-23 00:00:00,CBC/USDT,0.038293,0.038975,0.036636,0.037306,567023.90594269,21417.7222351515553
1650585600,2022-04-22 00:00:00,CBC/USDT,0.036341,0.039167,0.036341,0.038292,887791.96284311,33667.23488415118861
1650499200,2022-04-21 00:00:00,CBC/USDT,0.03915,0.040131,0.036127,0.036617,725239.109494,27800.8179816545272
1650412800,2022-04-20 00:00:00,CBC/USDT,0.03968,0.043174,0.037675,0.03915,1978856.96999934,77523.5216723426845
1650326400,2022-04-19 00:00:00,CBC/USDT,0.037418,0.043908,0.03678,0.0397,5288319.90816148,214319.66131315818245
1650240000,2022-04-18 00:00:00,CBC/USDT,0.038519,0.038931,0.036,0.037414,1261998.98021845,46797.79791571678161
1650153600,2022-04-17 00:00:00,CBC/USDT,0.038182,0.04094,0.037891,0.038519,1530607.19285595,60177.00460117933782
1650067200,2022-04-16 00:00:00,CBC/USDT,0.037725,0.049001,0.037614,0.038285,5535761.98677457,235195.8790557721784
1649980800,2022-04-15 00:00:00,CBC/USDT,0.037501,0.038562,0.0374,0.037772,193041.67532481,7299.02231637054913
1649894400,2022-04-14 00:00:00,CBC/USDT,0.03665,0.039126,0.03665,0.037537,592367.33458143,22257.75035149602965
1649808000,2022-04-13 00:00:00,CBC/USDT,0.036744,0.037637,0.03657,0.03665,384260.81096282,14247.9306261072905
1649721600,2022-04-12 00:00:00,CBC/USDT,0.036127,0.03749,0.036001,0.036934,359067.54812158,13189.63123949860969
1649635200,2022-04-11 00:00:00,CBC/USDT,0.040704,0.040987,0.036097,0.036127,745300.47323762,28173.06953515599004
1649548800,2022-04-10 00:00:00,CBC/USDT,0.04146,0.041742,0.040703,0.040725,225586.80492727,9318.81318996087138
1649462400,2022-04-09 00:00:00,CBC/USDT,0.041598,0.041975,0.04015,0.041493,646434.33996746,26458.54365660372485
1649376000,2022-04-08 00:00:00,CBC/USDT,0.043032,0.044529,0.041598,0.041598,387581.01696683,16631.35705046413498
1649289600,2022-04-07 00:00:00,CBC/USDT,0.04197,0.043615,0.041877,0.043032,206688.073855,8872.3371296298207
1649203200,2022-04-06 00:00:00,CBC/USDT,0.045037,0.045608,0.041849,0.04197,696189.10521588,30668.12321770154898
1649116800,2022-04-05 00:00:00,CBC/USDT,0.046909,0.048531,0.04406,0.045044,1287492.95150223,59201.46604204402389
1649030400,2022-04-04 00:00:00,CBC/USDT,0.046017,0.058,0.045,0.047035,5210298.86623641,270176.7221919163732
1648944000,2022-04-03 00:00:00,CBC/USDT,0.045258,0.047266,0.044598,0.046146,534492.41079043,24634.82817436692104
1648857600,2022-04-02 00:00:00,CBC/USDT,0.047419,0.048261,0.043588,0.045107,1384038.40401033,62935.11649261447287
1648771200,2022-04-01 00:00:00,CBC/USDT,0.046631,0.048219,0.044597,0.047551,936369.19006093,43647.11322531652037
1648684800,2022-03-31 00:00:00,CBC/USDT,0.049214,0.052,0.046,0.046631,1516657.74049697,74217.6800522588858
1648598400,2022-03-30 00:00:00,CBC/USDT,0.047138,0.061,0.047138,0.049381,6792074.94546131,364887.65254676655022
1648512000,2022-03-29 00:00:00,CBC/USDT,0.043334,0.05,0.042707,0.047011,2840610.27572972,132899.51160194740473
1648425600,2022-03-28 00:00:00,CBC/USDT,0.042625,0.045,0.041815,0.043334,1244233.5700518,53850.01497449179296
1648339200,2022-03-27 00:00:00,CBC/USDT,0.0409,0.043039,0.040326,0.042625,491898.46883784,20340.78028224976039
1648252800,2022-03-26 00:00:00,CBC/USDT,0.039998,0.040989,0.03981,0.0409,355005.15494032,14334.77265190258272
1648166400,2022-03-25 00:00:00,CBC/USDT,0.041063,0.041613,0.039901,0.040256,729376.02864371,29745.05638622917867
1648080000,2022-03-24 00:00:00,CBC/USDT,0.0408,0.041768,0.040411,0.041063,413084.17112828,16954.81757282725797
1647993600,2022-03-23 00:00:00,CBC/USDT,0.0398,0.04142,0.0396,0.0408,298482.33056307,12048.03474405620324
1647907200,2022-03-22 00:00:00,CBC/USDT,0.039746,0.041265,0.039075,0.04,545914.23151693,21943.19429341014251
1647820800,2022-03-21 00:00:00,CBC/USDT,0.039474,0.041703,0.038406,0.039747,1642970.62120618,65867.50948373641603
1647734400,2022-03-20 00:00:00,CBC/USDT,0.040425,0.04055,0.038419,0.0392,400059.01791955,15713.17013932404716
1647648000,2022-03-19 00:00:00,CBC/USDT,0.0414,0.041863,0.035977,0.04043,1461717.94434103,56961.24045808372928
1647561600,2022-03-18 00:00:00,CBC/USDT,0.039174,0.041734,0.039,0.0414,581475.29031353,23456.5079557984211
1647475200,2022-03-17 00:00:00,CBC/USDT,0.03886,0.046105,0.03883,0.039284,2594304.74100968,108931.28129594038522
1647388800,2022-03-16 00:00:00,CBC/USDT,0.038834,0.041176,0.036921,0.03886,1685654.82198223,65556.61911758062088
1647302400,2022-03-15 00:00:00,CBC/USDT,0.038068,0.039822,0.037229,0.03883,425746.96858124,16311.62860100596868
1647216000,2022-03-14 00:00:00,CBC/USDT,0.0382,0.044579,0.037507,0.038068,2769176.45623428,112693.79146800091319
1647129600,2022-03-13 00:00:00,CBC/USDT,0.039198,0.041534,0.03811,0.038422,999123.19942019,39680.70950658019234
1647043200,2022-03-12 00:00:00,CBC/USDT,0.039474,0.039589,0.038775,0.038852,119818.70891504,4680.08060321134624
1646956800,2022-03-11 00:00:00,CBC/USDT,0.038946,0.039614,0.038,0.0392,202801.87577384,7836.25253510305843
1646870400,2022-03-10 00:00:00,CBC/USDT,0.040274,0.040403,0.038603,0.038928,297935.33371522,11742.97065411235452
1646784000,2022-03-09 00:00:00,CBC/USDT,0.039284,0.041235,0.039181,0.04,649563.57002682,26168.70663994542894
1646697600,2022-03-08 00:00:00,CBC/USDT,0.040643,0.041891,0.039,0.039556,703519.4583011,28399.40538823363815
1646611200,2022-03-07 00:00:00,CBC/USDT,0.040364,0.0475,0.039781,0.040643,2870563.78489525,125252.66775432888065
1646524800,2022-03-06 00:00:00,CBC/USDT,0.04014,0.046636,0.039181,0.040306,1607205.0972832,67222.33948480036071
1646438400,2022-03-05 00:00:00,CBC/USDT,0.039747,0.040364,0.03852,0.040364,197021.02264788,7713.74245390585276
1646352000,2022-03-04 00:00:00,CBC/USDT,0.041,0.041522,0.039279,0.039747,416382.88738318,16836.01456026363801
1646265600,2022-03-03 00:00:00,CBC/USDT,0.0441,0.046113,0.040704,0.041,804049.05036266,34934.59519874879936
1646179200,2022-03-02 00:00:00,CBC/USDT,0.0446,0.045,0.043153,0.044113,421883.10767741,18660.41285887619358
1646092800,2022-03-01 00:00:00,CBC/USDT,0.0432,0.046569,0.043,0.044796,835252.66762552,37200.09037290861673
1646006400,2022-02-28 00:00:00,CBC/USDT,0.04168,0.044758,0.040135,0.042961,663226.50098831,28128.56470337842551
1645920000,2022-02-27 00:00:00,CBC/USDT,0.0416,0.04395,0.040643,0.041915,558828.5413706,23519.22012390729507
1645833600,2022-02-26 00:00:00,CBC/USDT,0.041965,0.043117,0.041301,0.0416,372145.67098212,15654.574700442419
1645747200,2022-02-25 00:00:00,CBC/USDT,0.03948,0.043,0.039467,0.041965,843985.80065952,34649.66986070078781
1645660800,2022-02-24 00:00:00,CBC/USDT,0.04144,0.041622,0.038,0.0397,896621.10200421,35565.79802043535605
1645574400,2022-02-23 00:00:00,CBC/USDT,0.04194,0.044777,0.041454,0.041454,952541.66294768,40798.27631914831841
1645488000,2022-02-22 00:00:00,CBC/USDT,0.043399,0.043659,0.040533,0.04194,869089.89448631,36484.86113470559637
1645401600,2022-02-21 00:00:00,CBC/USDT,0.045375,0.046938,0.043399,0.043399,553958.00695534,25147.20620178037141
1645315200,2022-02-20 00:00:00,CBC/USDT,0.047061,0.04711,0.045375,0.045375,124323.87765098,5744.26665953222147
1645228800,2022-02-19 00:00:00,CBC/USDT,0.0465,0.047555,0.046001,0.046736,657599.09029851,30671.0777991755942
1645142400,2022-02-18 00:00:00,CBC/USDT,0.049028,0.049182,0.046378,0.046378,336608.35813946,16067.97238590855308
1645056000,2022-02-17 00:00:00,CBC/USDT,0.051246,0.052171,0.049,0.049381,737396.08992135,37383.74361234586161
1644969600,2022-02-16 00:00:00,CBC/USDT,0.049982,0.061441,0.049982,0.051081,3054367.02758324,168080.93684770140634
1644883200,2022-02-15 00:00:00,CBC/USDT,0.049144,0.051161,0.0489,0.049834,947495.69177997,47240.57002464604153
1644796800,2022-02-14 00:00:00,CBC/USDT,0.04944,0.0525,0.047439,0.049179,688224.14447013,34447.350613315534
1644710400,2022-02-13 00:00:00,CBC/USDT,0.047572,0.05332,0.047572,0.04944,1791986.19109726,89533.7069029177144
1644624000,2022-02-12 00:00:00,CBC/USDT,0.0465,0.049047,0.04632,0.04725,411104.40088908,19588.41757198661164
1644537600,2022-02-11 00:00:00,CBC/USDT,0.050499,0.052845,0.045777,0.0464,1415300.70588089,70257.57781228444535
1644451200,2022-02-10 00:00:00,CBC/USDT,0.0577,0.060646,0.049834,0.05049,4651256.22951547,260812.74548713987827
1644364800,2022-02-09 00:00:00,CBC/USDT,0.061276,0.075,0.056,0.057654,12151382.59032293,782503.21850263373202
1644278400,2022-02-08 00:00:00,CBC/USDT,0.050179,0.082,0.049214,0.061288,21368644.18313497,1386219.68076857157094
1644192000,2022-02-07 00:00:00,CBC/USDT,0.04627,0.054,0.045352,0.050179,4297710.18415465,218059.44271299315693
