https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ATO
1663545600000,2022-09-19 00:00:00,ATO/BTC,0.00075708,0.00078086,0.00075352,0.00077322,0.1051469942776848,135.98586984
1663542000000,2022-09-18 23:00:00,ATO/BTC,0.00076694,0.00076952,0.00075414,0.0007559,0.025386194635233,33.58406487
1663538400000,2022-09-18 22:00:00,ATO/BTC,0.0007596,0.00077083,0.00075724,0.00077083,0.0467146896696576,60.603102719999995
1663534800000,2022-09-18 21:00:00,ATO/BTC,0.00076438,0.00076901,0.00075607,0.00075932,0.20879905612087518,274.98163636
1663531200000,2022-09-18 20:00:00,ATO/BTC,0.00077564,0.00077564,0.00075566,0.00076374,0.06762845709867599,88.5490574
1663527600000,2022-09-18 19:00:00,ATO/BTC,0.00078114,0.00078235,0.0007759,0.0007759,0.00996025173218,12.8370302
1663524000000,2022-09-18 18:00:00,ATO/BTC,0.00077922,0.00078545,0.00077877,0.00078012,0.026981330424998402,34.58612832
1663520400000,2022-09-18 17:00:00,ATO/BTC,0.00078635,0.00078635,0.00077072,0.00078115,0.134420898828566,172.08077684
1663516800000,2022-09-18 16:00:00,ATO/BTC,0.00077935,0.00078947,0.00077552,0.00078812,0.2071308227392688,262.81635124
1663513200000,2022-09-18 15:00:00,ATO/BTC,0.00078757,0.00078953,0.00077604,0.00077985,0.09242002619048251,118.51000345
1663509600000,2022-09-18 14:00:00,ATO/BTC,0.00078309,0.00078974,0.00077925,0.000787,1.5309681423669503,1945.3216548500002
1663506000000,2022-09-18 13:00:00,ATO/BTC,0.00078853,0.00078853,0.00078368,0.00078439,1.6803397075540305,2142.22479577
1663502400000,2022-09-18 12:00:00,ATO/BTC,0.00078717,0.00078998,0.00078122,0.00078996,0.0208759849558812,26.42663547
1663498800000,2022-09-18 11:00:00,ATO/BTC,0.0007921,0.00079363,0.00078706,0.00078857,2.3350019246866722,2961.0585296
1663495200000,2022-09-18 10:00:00,ATO/BTC,0.0007945,0.00080101,0.00078749,0.0007908,0.035782641102984,45.24866098
1663491600000,2022-09-18 09:00:00,ATO/BTC,0.00078717,0.00079573,0.00078717,0.00079537,0.029292046722499403,36.82820162
1663488000000,2022-09-18 08:00:00,ATO/BTC,0.00079261,0.0007952,0.00078719,0.00078821,0.030481238399201697,38.67146877
1663484400000,2022-09-18 07:00:00,ATO/BTC,0.00079605,0.00079605,0.00078907,0.00079365,0.0368642439849255,46.44899387
1663480800000,2022-09-18 06:00:00,ATO/BTC,0.00080347,0.00080539,0.00079398,0.00079664,0.035402574730744,44.43986585
1663477200000,2022-09-18 05:00:00,ATO/BTC,0.00080449,0.00080735,0.00080123,0.00080539,0.0185276410401051,23.00455809
1663473600000,2022-09-18 04:00:00,ATO/BTC,0.00079548,0.00080654,0.00079083,0.00080611,0.013687674137668198,16.97990862
1663470000000,2022-09-18 03:00:00,ATO/BTC,0.00079386,0.00079732,0.00079175,0.00079557,0.0037269032037417003,4.68456981
1663466400000,2022-09-18 02:00:00,ATO/BTC,0.0007926,0.00079619,0.00079221,0.00079406,0.0159894897419256,20.13637476
1663462800000,2022-09-18 01:00:00,ATO/BTC,0.00078882,0.00079556,0.00078783,0.00079322,0.09364667778654359,118.05889638
1663459200000,2022-09-18 00:00:00,ATO/BTC,0.00081516,0.00081727,0.00078524,0.00078709,0.37021147647826314,470.35469448
1663455600000,2022-09-17 23:00:00,ATO/BTC,0.00081892,0.00082029,0.00081571,0.00081633,0.0269529287617053,33.01719741
1663452000000,2022-09-17 22:00:00,ATO/BTC,0.00082643,0.00082797,0.00081485,0.00081751,0.0250171338406175,30.60162425
1663448400000,2022-09-17 21:00:00,ATO/BTC,0.00082713,0.00083111,0.00082434,0.00082434,0.0119061531811662,14.443255429999999
1663444800000,2022-09-17 20:00:00,ATO/BTC,0.00083438,0.00084021,0.00082963,0.00082963,0.014181148012644602,17.09334042
1663441200000,2022-09-17 19:00:00,ATO/BTC,0.00082623,0.0008376,0.00082532,0.00083529,0.2056788690784956,246.23647964
1663437600000,2022-09-17 18:00:00,ATO/BTC,0.00081992,0.00082985,0.00081992,0.00082654,0.0749449682585604,90.67312926
1663434000000,2022-09-17 17:00:00,ATO/BTC,0.00082016,0.00082483,0.00081823,0.00081823,0.2534195513670205,309.71676835
1663430400000,2022-09-17 16:00:00,ATO/BTC,0.00081415,0.00082618,0.00081415,0.00081907,0.0986254057453882,120.41144926
1663426800000,2022-09-17 15:00:00,ATO/BTC,0.00081922,0.00082549,0.00080716,0.00081403,0.0220422052806893,27.07787831
