https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TARA,Volume USDT
1654473600,2022-06-06 00:00:00,TARA/USDT,0.001829,0.00225,0.001829,0.00204,35131102.22694311,70589.82121796413538
1654387200,2022-06-05 00:00:00,TARA/USDT,0.00191,0.00195,0.00171,0.001827,21122458.92099859,37890.09270406192879
1654300800,2022-06-04 00:00:00,TARA/USDT,0.00184,0.001969,0.001781,0.001899,9139243.98557631,17079.81854654913648
1654214400,2022-06-03 00:00:00,TARA/USDT,0.001949,0.00198,0.00177,0.001838,5525568.56852971,10163.02899402531903
1654128000,2022-06-02 00:00:00,TARA/USDT,0.001878,0.00199,0.00182,0.001933,12220291.64425827,23191.46280311788636
1654041600,2022-06-01 00:00:00,TARA/USDT,0.00192,0.002124,0.00186,0.001878,25905366.23534787,50153.68864030966834
1653955200,2022-05-31 00:00:00,TARA/USDT,0.002163,0.002166,0.001852,0.00192,48085225.78692262,94536.27762508471411
1653868800,2022-05-30 00:00:00,TARA/USDT,0.001878,0.002274,0.001843,0.002151,42283658.42954835,86252.30781363161528
1653782400,2022-05-29 00:00:00,TARA/USDT,0.001727,0.00195,0.001705,0.001896,10852752.01336076,19803.45102870354951
1653696000,2022-05-28 00:00:00,TARA/USDT,0.001616,0.001828,0.001585,0.001728,26347955.51151945,44398.16317407434357
1653609600,2022-05-27 00:00:00,TARA/USDT,0.00188,0.001881,0.001584,0.001616,18287778.54409784,31213.47606303915483
1653523200,2022-05-26 00:00:00,TARA/USDT,0.00201,0.002011,0.00181,0.001869,26301967.91194512,50315.19002091766055
1653436800,2022-05-25 00:00:00,TARA/USDT,0.002072,0.0021,0.001911,0.00201,7438787.03548625,14899.87869473201959
1653350400,2022-05-24 00:00:00,TARA/USDT,0.002009,0.002099,0.001899,0.002073,28896961.89206798,57577.53547082954591
1653264000,2022-05-23 00:00:00,TARA/USDT,0.002416,0.002427,0.001896,0.002,39649763.53351266,87235.10825034607822
1653177600,2022-05-22 00:00:00,TARA/USDT,0.002221,0.002675,0.00213,0.002426,41052322.40135376,94900.05127478718982
1653091200,2022-05-21 00:00:00,TARA/USDT,0.002113,0.002352,0.00202,0.00223,25714596.51377217,56070.82510171308719
1653004800,2022-05-20 00:00:00,TARA/USDT,0.002261,0.00246,0.00201,0.002113,36479952.934667,81499.8627315761178
1652918400,2022-05-19 00:00:00,TARA/USDT,0.002009,0.00233,0.001921,0.002249,31606205.83624117,66167.95538947040351
1652832000,2022-05-18 00:00:00,TARA/USDT,0.002228,0.002444,0.00198,0.002009,49372020.87836162,107699.12806276769933
1652745600,2022-05-17 00:00:00,TARA/USDT,0.002094,0.002838,0.001933,0.002216,90578241.81841754,213617.17219419066301
1652659200,2022-05-16 00:00:00,TARA/USDT,0.002184,0.00224,0.001829,0.002097,55744552.92077623,110823.52215253712812
1652572800,2022-05-15 00:00:00,TARA/USDT,0.001825,0.002306,0.00176,0.002184,56396229.7064279,111381.41498292647201
1652486400,2022-05-14 00:00:00,TARA/USDT,0.001729,0.001853,0.0016,0.001826,33584717.47009297,57987.36288455890952
1652400000,2022-05-13 00:00:00,TARA/USDT,0.001608,0.00219,0.00157,0.001749,66425295.58015793,124756.68093149069373
1652313600,2022-05-12 00:00:00,TARA/USDT,0.001904,0.001989,0.00132,0.001608,104663696.42552341,167607.03457510581117
1652227200,2022-05-11 00:00:00,TARA/USDT,0.003192,0.003337,0.001843,0.00189,102920634.94505805,255109.50269472623791
1652140800,2022-05-10 00:00:00,TARA/USDT,0.003411,0.003473,0.003052,0.003192,54845195.98272605,178534.22186222676262
1652054400,2022-05-09 00:00:00,TARA/USDT,0.004096,0.00423,0.00333,0.003411,63316925.51190307,231095.49116370735337
1651968000,2022-05-08 00:00:00,TARA/USDT,0.003698,0.005057,0.00343,0.004123,162611731.38169789,707879.60367929820719
1651881600,2022-05-07 00:00:00,TARA/USDT,0.004051,0.00421,0.003621,0.003699,18170088.70628323,71475.43891303099876
1651795200,2022-05-06 00:00:00,TARA/USDT,0.003852,0.0042,0.003628,0.004062,16129539.22134827,61069.30409780047189
1651708800,2022-05-05 00:00:00,TARA/USDT,0.004168,0.004241,0.003698,0.003851,24581442.92892403,97197.55650858036859
1651622400,2022-05-04 00:00:00,TARA/USDT,0.003721,0.00448,0.003721,0.00417,35662042.94027794,142578.722907399639
1651536000,2022-05-03 00:00:00,TARA/USDT,0.003796,0.003968,0.00372,0.003721,20795918.87354753,79513.41604135601122
1651449600,2022-05-02 00:00:00,TARA/USDT,0.003715,0.004,0.00363,0.003794,25112078.41727992,94999.8750924562549
1651363200,2022-05-01 00:00:00,TARA/USDT,0.003826,0.00399,0.00363,0.003715,29529066.72720859,111251.98323537407936
1651276800,2022-04-30 00:00:00,TARA/USDT,0.004285,0.00435,0.003719,0.003821,19538336.36320261,78658.52894361448532
1651190400,2022-04-29 00:00:00,TARA/USDT,0.004529,0.005025,0.004245,0.00431,23102739.0328572,104406.75035072201526
1651104000,2022-04-28 00:00:00,TARA/USDT,0.004493,0.004889,0.00433,0.004548,27730131.93277475,127401.59824727305375
1651017600,2022-04-27 00:00:00,TARA/USDT,0.004452,0.00476,0.004364,0.004517,15281840.69451956,70165.15001320155825
1650931200,2022-04-26 00:00:00,TARA/USDT,0.005002,0.005099,0.004245,0.004453,31288482.43429351,145359.26806402151021
1650844800,2022-04-25 00:00:00,TARA/USDT,0.005084,0.005219,0.004462,0.005019,34436459.19614642,165748.05299778099972
1650758400,2022-04-24 00:00:00,TARA/USDT,0.005011,0.005896,0.004889,0.005101,69827552.4907617,367847.25154666155479
1650672000,2022-04-23 00:00:00,TARA/USDT,0.004821,0.005097,0.004751,0.004991,13944005.9445565,68592.78945275561592
1650585600,2022-04-22 00:00:00,TARA/USDT,0.005089,0.005193,0.004714,0.004839,17657660.31292945,86964.93027909253038
1650499200,2022-04-21 00:00:00,TARA/USDT,0.005035,0.005441,0.004931,0.00509,30830635.44147082,158537.60460318606743
1650412800,2022-04-20 00:00:00,TARA/USDT,0.005365,0.00552,0.00501,0.00503,23745672.1410968,123365.0262486811848
1650326400,2022-04-19 00:00:00,TARA/USDT,0.004984,0.005526,0.00484,0.005351,39572423.34847867,206417.26495359704187
1650240000,2022-04-18 00:00:00,TARA/USDT,0.005009,0.005072,0.0047,0.004983,30536931.86018297,147722.8883832678638
1650153600,2022-04-17 00:00:00,TARA/USDT,0.005115,0.00532,0.0049,0.004981,10984886.04720001,56413.61507867327826
1650067200,2022-04-16 00:00:00,TARA/USDT,0.00542,0.00551,0.004987,0.005092,20748079.76936713,107464.6678472494706
1649980800,2022-04-15 00:00:00,TARA/USDT,0.005329,0.0055,0.005165,0.00541,15839432.7402044,84372.14668297847209
1649894400,2022-04-14 00:00:00,TARA/USDT,0.00562,0.00678,0.005113,0.005311,45660267.45193691,258609.11816570589678
1649808000,2022-04-13 00:00:00,TARA/USDT,0.00494,0.00611,0.00487,0.00562,44672485.57761549,245748.21491266223002
1649721600,2022-04-12 00:00:00,TARA/USDT,0.00505,0.005334,0.00477,0.004935,39800093.37909821,200616.18163273987112
1649635200,2022-04-11 00:00:00,TARA/USDT,0.00597,0.006,0.004936,0.005052,51949665.45646872,275055.79788581712574
1649548800,2022-04-10 00:00:00,TARA/USDT,0.005762,0.006108,0.005557,0.00597,23859132.89806198,139861.57726379001327
1649462400,2022-04-09 00:00:00,TARA/USDT,0.0061,0.006299,0.0057,0.005763,36701453.28982933,218962.61799212591224
1649376000,2022-04-08 00:00:00,TARA/USDT,0.006851,0.006899,0.005901,0.0061,51241472.15522777,325464.97854706560977
1649289600,2022-04-07 00:00:00,TARA/USDT,0.005885,0.00693,0.005812,0.006851,68342004.06097855,436112.60555071687685
1649203200,2022-04-06 00:00:00,TARA/USDT,0.005927,0.0064,0.00554,0.005888,64567997.52684935,380688.60701054393528
1649116800,2022-04-05 00:00:00,TARA/USDT,0.006965,0.007099,0.0058,0.005927,67254518.10628448,447245.52411195102077
1649030400,2022-04-04 00:00:00,TARA/USDT,0.006704,0.0076,0.00666,0.006964,125724303.9437242,873351.178573784146
1648944000,2022-04-03 00:00:00,TARA/USDT,0.00558,0.00785,0.00534,0.006704,153229285.07952711,1019581.93008282921758
1648857600,2022-04-02 00:00:00,TARA/USDT,0.00519,0.006468,0.005149,0.00558,105565525.44454274,609398.45506822398595
1648771200,2022-04-01 00:00:00,TARA/USDT,0.00489,0.00523,0.0046,0.00519,31198958.87585192,152838.54862376706258
1648684800,2022-03-31 00:00:00,TARA/USDT,0.005109,0.0055,0.0048,0.00489,42937481.15885249,222746.16261424929528
1648598400,2022-03-30 00:00:00,TARA/USDT,0.005133,0.005369,0.004871,0.00514,40179539.09911693,204434.83414519352694
1648512000,2022-03-29 00:00:00,TARA/USDT,0.005326,0.005719,0.00503,0.005151,66126464.97207401,350796.57713043416656
1648425600,2022-03-28 00:00:00,TARA/USDT,0.004991,0.00595,0.004776,0.005326,132680945.32440623,684121.06838761570484
1648339200,2022-03-27 00:00:00,TARA/USDT,0.004723,0.005236,0.004572,0.00499,56466268.10723131,276035.03719073489112
1648252800,2022-03-26 00:00:00,TARA/USDT,0.00473,0.005029,0.00451,0.004702,41477558.15120421,197399.3357272633161
1648166400,2022-03-25 00:00:00,TARA/USDT,0.004553,0.005411,0.004468,0.00473,132638673.66689171,658435.28245371572765
1648080000,2022-03-24 00:00:00,TARA/USDT,0.00471,0.004798,0.00426,0.004552,66020242.24544379,301241.97697199875623
1647993600,2022-03-23 00:00:00,TARA/USDT,0.00539,0.00539,0.004553,0.00471,104419231.02154208,503738.69505970947079
1647907200,2022-03-22 00:00:00,TARA/USDT,0.00587,0.00596,0.00525,0.005393,40198911.57329537,226545.84619577902717
1647820800,2022-03-21 00:00:00,TARA/USDT,0.005808,0.006091,0.00535,0.00587,29510552.35947457,167579.3772385032635
1647734400,2022-03-20 00:00:00,TARA/USDT,0.005477,0.006312,0.005276,0.005811,57860856.47823573,335252.76420643671096
1647648000,2022-03-19 00:00:00,TARA/USDT,0.00527,0.00695,0.005203,0.005477,196192762.55432981,1187502.85322883555632
1647561600,2022-03-18 00:00:00,TARA/USDT,0.004139,0.00584,0.003896,0.005293,87418496.41112759,434149.92803781363491
1647475200,2022-03-17 00:00:00,TARA/USDT,0.0043,0.004335,0.003923,0.004138,13825020.09850316,56318.03344452847875
1647388800,2022-03-16 00:00:00,TARA/USDT,0.004135,0.004316,0.003941,0.004279,12607031.38881336,52204.98733312159872
1647302400,2022-03-15 00:00:00,TARA/USDT,0.004215,0.00427,0.003932,0.004138,5599150.4875816,22837.69083101564178
1647216000,2022-03-14 00:00:00,TARA/USDT,0.00407,0.004218,0.003831,0.004214,13338986.37191627,53943.00977511432089
1647129600,2022-03-13 00:00:00,TARA/USDT,0.004088,0.0049,0.003985,0.004094,37922594.10424399,165396.49433124846715
1647043200,2022-03-12 00:00:00,TARA/USDT,0.004209,0.00432,0.004027,0.004085,11088081.61301636,46857.86385324711069
1646956800,2022-03-11 00:00:00,TARA/USDT,0.004072,0.00455,0.00402,0.004202,18342121.93013392,77868.27849953277441
1646870400,2022-03-10 00:00:00,TARA/USDT,0.00418,0.004184,0.003971,0.00409,6857274.16511693,27894.51164127946373
1646784000,2022-03-09 00:00:00,TARA/USDT,0.00405,0.00435,0.00404,0.00418,6027835.67104306,25283.71250488416333
1646697600,2022-03-08 00:00:00,TARA/USDT,0.00397,0.004129,0.00391,0.004046,5774571.86360872,23355.00008086362789
1646611200,2022-03-07 00:00:00,TARA/USDT,0.004011,0.004011,0.003586,0.003959,15033030.25319387,57207.26355305475298
1646524800,2022-03-06 00:00:00,TARA/USDT,0.00412,0.004135,0.00384,0.004011,8634771.73194035,34691.09545757913581
1646438400,2022-03-05 00:00:00,TARA/USDT,0.004022,0.00413,0.00393,0.00412,5640941.43887653,22582.3254230141243
1646352000,2022-03-04 00:00:00,TARA/USDT,0.00442,0.00447,0.00396,0.00401,12557619.73384272,52611.30306306552107
1646265600,2022-03-03 00:00:00,TARA/USDT,0.0047,0.00476,0.0043,0.0044,12723844.63455617,57602.1668906930643
1646179200,2022-03-02 00:00:00,TARA/USDT,0.00454,0.00476,0.0045,0.00469,7658205.56580369,35499.2587995564966
1646092800,2022-03-01 00:00:00,TARA/USDT,0.00469,0.00513,0.00435,0.00454,29392986.69222056,140594.3298075791116
1646006400,2022-02-28 00:00:00,TARA/USDT,0.00398,0.00492,0.00395,0.0047,20886879.34263393,91243.8959266901699
1645920000,2022-02-27 00:00:00,TARA/USDT,0.00425,0.00436,0.00378,0.00395,53074702.31990294,218811.2661005022363
1645833600,2022-02-26 00:00:00,TARA/USDT,0.00412,0.00439,0.00394,0.00425,12731799.37035413,52572.9163034134672
1645747200,2022-02-25 00:00:00,TARA/USDT,0.00407,0.00415,0.00381,0.00412,10987791.69679917,43642.3607244378179
1645660800,2022-02-24 00:00:00,TARA/USDT,0.00443,0.00443,0.00313,0.00407,30522525.27569783,111898.5963753465375
1645574400,2022-02-23 00:00:00,TARA/USDT,0.00454,0.00499,0.00426,0.00441,21491826.79980468,98147.0730918532322
1645488000,2022-02-22 00:00:00,TARA/USDT,0.00487,0.00487,0.00441,0.00453,20867414.9223293,95441.9210809030872
1645401600,2022-02-21 00:00:00,TARA/USDT,0.00478,0.00527,0.0046,0.00488,21599342.65019881,106681.4013737110104
1645315200,2022-02-20 00:00:00,TARA/USDT,0.00532,0.00533,0.00451,0.00478,19481343.72366748,93077.4386909593367
1645228800,2022-02-19 00:00:00,TARA/USDT,0.00525,0.00548,0.0051,0.00532,12470597.4741768,65916.9922800890407
1645142400,2022-02-18 00:00:00,TARA/USDT,0.00564,0.00567,0.00517,0.00523,10962983.10004393,59876.5909044557696
1645056000,2022-02-17 00:00:00,TARA/USDT,0.0063,0.0063,0.00563,0.00566,25667585.64167202,151709.3570564963067
1644969600,2022-02-16 00:00:00,TARA/USDT,0.00654,0.00658,0.00603,0.00632,14658123.86937081,91578.7385831341552
1644883200,2022-02-15 00:00:00,TARA/USDT,0.00592,0.0067,0.00582,0.00656,176946775.56124178,1099695.3136087974954
1644796800,2022-02-14 00:00:00,TARA/USDT,0.00616,0.00628,0.00561,0.00593,219022526.76201145,1328304.0538159745253
1644710400,2022-02-13 00:00:00,TARA/USDT,0.00626,0.00654,0.00615,0.00616,9585561.79814889,61287.7206686417329
1644624000,2022-02-12 00:00:00,TARA/USDT,0.00672,0.00676,0.00617,0.00625,11392846.41200798,73581.1054935992433
1644537600,2022-02-11 00:00:00,TARA/USDT,0.00716,0.00725,0.00624,0.00671,27017520.73006698,184902.5430777281546
1644451200,2022-02-10 00:00:00,TARA/USDT,0.00765,0.00798,0.00707,0.00715,22239269.00818028,167069.7090071738204
1644364800,2022-02-09 00:00:00,TARA/USDT,0.00757,0.00787,0.00748,0.00764,17554853.2898211,134579.1302661453587
1644278400,2022-02-08 00:00:00,TARA/USDT,0.00828,0.00847,0.00715,0.00757,299612609.9549258,2334346.1769994502542
