https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume WXT
1662782400000,2022-09-10 04:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.002415249761445,9660.99904578
1662778800000,2022-09-10 03:00:00,WXT/BTC,2.5e-07,2.7e-07,2.5e-07,2.5e-07,0.0068454635743824994,27381.85429753
1662771600000,2022-09-10 01:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.0016205,6482.0
1662768000000,2022-09-10 00:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.0026604999999999997,10642.0
1662764400000,2022-09-09 23:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.00224825,8993.0
1662760800000,2022-09-09 22:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.00280375,11215.0
1662757200000,2022-09-09 21:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.002463,9852.0
1662753600000,2022-09-09 20:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.00207825,8313.0
1662750000000,2022-09-09 19:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.00227925,9117.0
1662746400000,2022-09-09 18:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.002967,11868.0
1662742800000,2022-09-09 17:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.0031785,12714.0
1662739200000,2022-09-09 16:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.00238325,9533.0
1662735600000,2022-09-09 15:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.003287,13148.0
1662732000000,2022-09-09 14:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.0022955,9182.0
1662728400000,2022-09-09 13:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.0028915,11566.0
1662724800000,2022-09-09 12:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.00168425,6737.0
1662721200000,2022-09-09 11:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.0021137499999999997,8455.0
1662717600000,2022-09-09 10:00:00,WXT/BTC,2.6e-07,2.6e-07,2.5e-07,2.5e-07,0.0036911821430374997,14764.72857215
1662714000000,2022-09-09 09:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.000457040000001,1757.84615385
1662699600000,2022-09-09 05:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.0011349,4365.0
1662696000000,2022-09-09 04:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.001515083154,5827.2429
1662692400000,2022-09-09 03:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0024486300000000003,9069.0
1662688800000,2022-09-09 02:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00272889,10107.0
1662685200000,2022-09-09 01:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0020493,7590.0
1662681600000,2022-09-09 00:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00177579,6577.0
1662678000000,2022-09-08 23:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00251748,9324.0
1662674400000,2022-09-08 22:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00297297,11011.0
1662670800000,2022-09-08 21:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00244701,9063.0
1662667200000,2022-09-08 20:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00218592,8096.0
1662663600000,2022-09-08 19:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00283446,10498.0
1662660000000,2022-09-08 18:00:00,WXT/BTC,2.7e-07,2.7e-07,2.6e-07,2.7e-07,0.0026261373346128003,9726.43457264
1662656400000,2022-09-08 17:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00209655,7765.0
1662652800000,2022-09-08 16:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0010150200000018002,3759.33333334
1662645600000,2022-09-08 14:00:00,WXT/BTC,2.7e-07,2.7e-07,2.6e-07,2.7e-07,0.0006349715331030001,2351.7464189
1662642000000,2022-09-08 13:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0026046900000000002,9647.0
1662638400000,2022-09-08 12:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00156789,5807.0
1662634800000,2022-09-08 11:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00240894,8922.0
1662631200000,2022-09-08 10:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0021149100000000002,7833.0
1662627600000,2022-09-08 09:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0018546300000000001,6869.0
1662624000000,2022-09-08 08:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00272673,10099.0
1662620400000,2022-09-08 07:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00178632,6616.0
1662616800000,2022-09-08 06:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0028528200000000003,10566.0
1662613200000,2022-09-08 05:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00261306,9678.0
1662609600000,2022-09-08 04:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00226341,8383.0
1662606000000,2022-09-08 03:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0018846000000000002,6980.0
1662602400000,2022-09-08 02:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00243189,9007.0
1662598800000,2022-09-08 01:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00247968,9184.0
1662595200000,2022-09-08 00:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00267894,9922.0
1662591600000,2022-09-07 23:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00210897,7811
1662588000000,2022-09-07 22:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00259956,9628
1662584400000,2022-09-07 21:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0026557200000000003,9836
1662580800000,2022-09-07 20:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00013824,512
1662512400000,2022-09-07 01:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00091476,3388
1662508800000,2022-09-07 00:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00339147,12561
1662505200000,2022-09-06 23:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00222129,8227.0
1662494400000,2022-09-06 20:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00127008,4704.0
1662490800000,2022-09-06 19:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0008740099999989,3237.07407407
1662483600000,2022-09-06 17:00:00,WXT/BTC,2.7e-07,2.8e-07,2.7e-07,2.8e-07,0.0031144970491348,11123.20374691
1662472800000,2022-09-06 14:00:00,WXT/BTC,2.7e-07,2.7e-07,2.6e-07,2.6e-07,0.0094224126973522,36240.04883597
1662440400000,2022-09-06 05:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.000404595,1498.5
1662436800000,2022-09-06 04:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.0015517953000000002,5747.39
1662433200000,2022-09-06 03:00:00,WXT/BTC,2.7e-07,2.8e-07,2.7e-07,2.7e-07,0.0032368548433563,11988.35127169
1662429600000,2022-09-06 02:00:00,WXT/BTC,2.7e-07,2.8e-07,2.7e-07,2.7e-07,0.00299943,11109.0
1662426000000,2022-09-06 01:00:00,WXT/BTC,2.8e-07,2.8e-07,2.7e-07,2.8e-07,0.0030584400000000004,10923.0
1662422400000,2022-09-06 00:00:00,WXT/BTC,2.7e-07,2.8e-07,2.7e-07,2.8e-07,0.0033468400000000002,11953.0
1662418800000,2022-09-05 23:00:00,WXT/BTC,2.6e-07,2.8e-07,2.6e-07,2.7e-07,0.0020782671428556,7697.28571428
1662415200000,2022-09-05 22:00:00,WXT/BTC,2.8e-07,2.8e-07,2.3e-07,2.6e-07,0.0056069,21565.0
1662411600000,2022-09-05 21:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.00274288,9796.0
1662408000000,2022-09-05 20:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0024953600000000003,8912.0
1662404400000,2022-09-05 19:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0021369600000000002,7632.0
1662400800000,2022-09-05 18:00:00,WXT/BTC,2.8e-07,2.8e-07,2.7e-07,2.8e-07,0.0018289597298000002,6531.999035
1662397200000,2022-09-05 17:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0013661200000000002,4879.0
1662393600000,2022-09-05 16:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.00303408,10836.0
1662390000000,2022-09-05 15:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0026899600000000004,9607.0
1662386400000,2022-09-05 14:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0029582000000000002,10565.0
1662382800000,2022-09-05 13:00:00,WXT/BTC,2.8e-07,2.8e-07,2.7e-07,2.8e-07,0.0023197383262283998,8284.77973653
1662379200000,2022-09-05 12:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.00231504,8268.0
1662375600000,2022-09-05 11:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0019882800000000003,7101.0
1662372000000,2022-09-05 10:00:00,WXT/BTC,2.8e-07,2.8e-07,2.7e-07,2.8e-07,0.0028072663796044,10025.95135573
1662368400000,2022-09-05 09:00:00,WXT/BTC,2.8e-07,2.8e-07,2.7e-07,2.8e-07,0.0027092660371475998,9675.95013267
1662364800000,2022-09-05 08:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0029061200000000003,10379.0
1662361200000,2022-09-05 07:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0017892000000000001,6390.0
1662357600000,2022-09-05 06:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0019229000000000002,6867.5
1662346800000,2022-09-05 03:00:00,WXT/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,0.00169764,6063.0
1662343200000,2022-09-05 02:00:00,WXT/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,0.00274092,9789.0
1662339600000,2022-09-05 01:00:00,WXT/BTC,2.9e-07,2.9e-07,2.8e-07,2.9e-07,0.0027381799999999998,9442.0
1662336000000,2022-09-05 00:00:00,WXT/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,0.0030021600000000002,10722.0
1662332400000,2022-09-04 23:00:00,WXT/BTC,2.8e-07,3e-07,2.8e-07,2.8e-07,0.0086343328160684,30836.90291453
1662321600000,2022-09-04 20:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0058424262981028,20865.80820751
1662314400000,2022-09-04 18:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.0047224838907904,16866.01389568
1662307200000,2022-09-04 16:00:00,WXT/BTC,2.7e-07,2.8e-07,2.7e-07,2.8e-07,0.00125209336847,4471.76203025
1662303600000,2022-09-04 15:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00015283999999890003,566.07407407
1662224400000,2022-09-03 17:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,2.59965333342e-05,99.98666667
1662202800000,2022-09-03 11:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00015903,589.0
1662199200000,2022-09-03 10:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00201474,7462.0
1662195600000,2022-09-03 09:00:00,WXT/BTC,2.7e-07,2.7e-07,2.6e-07,2.7e-07,0.0017090671177152,6329.87821376
1662184800000,2022-09-03 06:00:00,WXT/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.00337204,12043.0
1662181200000,2022-09-03 05:00:00,WXT/BTC,2.7e-07,2.8e-07,2.7e-07,2.8e-07,0.0024289867803208003,8674.95278686
1662174000000,2022-09-03 03:00:00,WXT/BTC,2.7e-07,2.7e-07,2.7e-07,2.7e-07,0.00027,1000.0
1662156000000,2022-09-02 22:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00161226,6201.0
1662152400000,2022-09-02 21:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00212368,8168.0
1662148800000,2022-09-02 20:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00275366,10591.0
1662145200000,2022-09-02 19:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00225082,8657.0
1662141600000,2022-09-02 18:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00219752,8452.0
1662138000000,2022-09-02 17:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00224562,8637.0
1662134400000,2022-09-02 16:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00237198,9123.0
1662130800000,2022-09-02 15:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.0011986,4610.0
1662127200000,2022-09-02 14:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0.000335963219085,1343.85287634
1662123600000,2022-09-02 13:00:00,WXT/BTC,2.6e-07,2.6e-07,2.5e-07,2.5e-07,0.0035051763646924998,14020.70545877
1662120000000,2022-09-02 12:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.0021814,8390.0
1662116400000,2022-09-02 11:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00231322,8897.0
1662112800000,2022-09-02 10:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.0022048,8480.0
1662109200000,2022-09-02 09:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00229554,8829.0
1662105600000,2022-09-02 08:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00145132,5582.0
1662102000000,2022-09-02 07:00:00,WXT/BTC,2.6e-07,2.6e-07,2.5e-07,2.6e-07,0.0026898507709554,10345.57988829
1662098400000,2022-09-02 06:00:00,WXT/BTC,2.6e-07,2.7e-07,2.6e-07,2.6e-07,0.0010486570370354,4033.29629629
1662094800000,2022-09-02 05:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.0029029,11165.0
1662091200000,2022-09-02 04:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00182754,7029.0
1662087600000,2022-09-02 03:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.0024986,9610.0
1662084000000,2022-09-02 02:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00252876,9726.0
1662080400000,2022-09-02 01:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00277602,10677.0
1662076800000,2022-09-02 00:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00213746,8221.0
1662073200000,2022-09-01 23:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00223028,8578.0
1662069600000,2022-09-01 22:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.0017862,6870.0
1662066000000,2022-09-01 21:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00235716,9066.0
1662062400000,2022-09-01 20:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00269022,10347.0
1662058800000,2022-09-01 19:00:00,WXT/BTC,2.6e-07,2.7e-07,2.6e-07,2.6e-07,0.00041851738337240005,1609.68224374
1662051600000,2022-09-01 17:00:00,WXT/BTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,8.36328175e-06,33.453127
1662030000000,2022-09-01 11:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,2.97293408984e-05,114.34361884
1662026400000,2022-09-01 10:00:00,WXT/BTC,2.6e-07,2.6e-07,2.5e-07,2.6e-07,0.0009560775967444,3677.22152594
1662022800000,2022-09-01 09:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00342472,13172.0
1662019200000,2022-09-01 08:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00158548,6098.0
1662015600000,2022-09-01 07:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00197132,7582.0
1662012000000,2022-09-01 06:00:00,WXT/BTC,2.6e-07,2.6e-07,2.6e-07,2.6e-07,0.00223184,8584.0
