https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAP,Volume USDT
1660694400,2022-08-17 00:00:00,MAP/USDT,0.012184,0.017305,0.01194,0.014708,21957736.7009,296672.2482481602
1660608000,2022-08-16 00:00:00,MAP/USDT,0.012302,0.012376,0.011924,0.012262,14934625.5773,182625.623085154
1660521600,2022-08-15 00:00:00,MAP/USDT,0.012296,0.01268,0.012229,0.012373,13838575.7043,171416.7158949691
1660435200,2022-08-14 00:00:00,MAP/USDT,0.012471,0.012756,0.012149,0.012228,12710546.3748,159995.8307195403
1660348800,2022-08-13 00:00:00,MAP/USDT,0.012297,0.013246,0.012224,0.012528,11624523.1715,142976.1095659358
1660262400,2022-08-12 00:00:00,MAP/USDT,0.01244,0.012598,0.011668,0.012332,11936966.7973,146907.5775241786
1660176000,2022-08-11 00:00:00,MAP/USDT,0.012602,0.013159,0.01242,0.012447,12320341.6492,155259.7140675567
1660089600,2022-08-10 00:00:00,MAP/USDT,0.012406,0.012757,0.012213,0.012601,11550182.0499,144227.5588001108
1660003200,2022-08-09 00:00:00,MAP/USDT,0.01306,0.013207,0.012289,0.012388,10183016.9735,131105.0093490511
1659916800,2022-08-08 00:00:00,MAP/USDT,0.0145,0.01458,0.012063,0.01306,9392651.4241,122188.8956865525
1659830400,2022-08-07 00:00:00,MAP/USDT,0.011148,0.017767,0.011032,0.0145,32191357.6790767,430489.16538323373208
1659744000,2022-08-06 00:00:00,MAP/USDT,0.011064,0.011339,0.01092,0.011079,9369256.2227,103316.6848270059
1659657600,2022-08-05 00:00:00,MAP/USDT,0.010624,0.011067,0.010619,0.010968,10547833.6823,113041.1906721932
1659571200,2022-08-04 00:00:00,MAP/USDT,0.010967,0.011008,0.010619,0.010628,10747245.6399,115525.3041763749
1659484800,2022-08-03 00:00:00,MAP/USDT,0.010771,0.011252,0.010716,0.010907,12416118.8099,134686.4748522421
1659398400,2022-08-02 00:00:00,MAP/USDT,0.011008,0.01109,0.010771,0.010771,14047257.8832,153440.7722944379
1659312000,2022-08-01 00:00:00,MAP/USDT,0.01126,0.011459,0.010747,0.011008,15361348.6508,171313.6451491928
1659225600,2022-07-31 00:00:00,MAP/USDT,0.010791,0.012376,0.010704,0.011236,19010468.01223428,205179.57846495990176
1659139200,2022-07-30 00:00:00,MAP/USDT,0.010631,0.011539,0.010562,0.010791,18970042.2043,205215.7406557447
1659052800,2022-07-29 00:00:00,MAP/USDT,0.01018,0.011424,0.010172,0.010572,19423254.60297275,202369.442592846877
1658966400,2022-07-28 00:00:00,MAP/USDT,0.01002,0.010324,0.009891,0.010172,20897211.8869,209050.5400739371
1658880000,2022-07-27 00:00:00,MAP/USDT,0.009583,0.01012,0.009536,0.01002,20706677.5116,200881.8373688683
1658793600,2022-07-26 00:00:00,MAP/USDT,0.009716,0.009807,0.0095,0.009624,21992267.5551,210536.4820931898
1658707200,2022-07-25 00:00:00,MAP/USDT,0.01012,0.01012,0.009659,0.009716,4655240.9411,46243.6710181213
1658620800,2022-07-24 00:00:00,MAP/USDT,0.009992,0.01032,0.009956,0.010157,4058123.5641,41270.0168237184
1658534400,2022-07-23 00:00:00,MAP/USDT,0.009959,0.010248,0.009794,0.009956,4504459.9448,45414.6875038153
1658448000,2022-07-22 00:00:00,MAP/USDT,0.010011,0.010319,0.0098,0.009868,4465754.1119,44750.1475646284
1658361600,2022-07-21 00:00:00,MAP/USDT,0.010475,0.010475,0.009561,0.010096,2400448.9998,23670.0493715336
1658275200,2022-07-20 00:00:00,MAP/USDT,0.010628,0.010709,0.010412,0.010412,169641.5798,1782.6607228126
1658188800,2022-07-19 00:00:00,MAP/USDT,0.010704,0.011109,0.010339,0.010628,1917799.14853442,20193.79482656038432
1658102400,2022-07-18 00:00:00,MAP/USDT,0.01002,0.011,0.009869,0.010704,1061957.20523614,11210.06786035223937
1658016000,2022-07-17 00:00:00,MAP/USDT,0.009893,0.010301,0.009889,0.01002,2245947.27986876,22728.95784900966468
1657929600,2022-07-16 00:00:00,MAP/USDT,0.009891,0.010341,0.009484,0.00992,3498518.88727145,34202.62062781777199
1657843200,2022-07-15 00:00:00,MAP/USDT,0.009792,0.0102,0.009707,0.009974,3379389.3462341,33156.17349837702392
1657756800,2022-07-14 00:00:00,MAP/USDT,0.009391,0.009848,0.009281,0.009716,5522061.879846,52730.50415917747782
1657670400,2022-07-13 00:00:00,MAP/USDT,0.009032,0.009516,0.008869,0.009318,2740193.51562721,25184.7995025655992
1657584000,2022-07-12 00:00:00,MAP/USDT,0.0092,0.009487,0.009032,0.009032,2440443.48662133,22374.35278769727753
1657497600,2022-07-11 00:00:00,MAP/USDT,0.00945,0.009564,0.0092,0.0092,3459403.56153143,32343.41459061977641
1657411200,2022-07-10 00:00:00,MAP/USDT,0.009609,0.0097,0.00945,0.00945,3089666.08244472,29591.67904000586178
1657324800,2022-07-09 00:00:00,MAP/USDT,0.009609,0.009852,0.009562,0.00961,3223416.20482899,31039.37070226524209
1657238400,2022-07-08 00:00:00,MAP/USDT,0.009787,0.010107,0.009524,0.00961,3611553.42558243,35520.14924936922401
1657152000,2022-07-07 00:00:00,MAP/USDT,0.009488,0.01111,0.009208,0.009792,4352824.65968454,43019.1589018143411
1657065600,2022-07-06 00:00:00,MAP/USDT,0.009609,0.009877,0.009191,0.009488,3927423.01224998,36797.08574940001845
1656979200,2022-07-05 00:00:00,MAP/USDT,0.009463,0.009707,0.009121,0.009707,4703843.39902733,43940.58360511082504
1656892800,2022-07-04 00:00:00,MAP/USDT,0.009354,0.009999,0.00911,0.009536,3900540.19247659,36934.31117805732042
1656806400,2022-07-03 00:00:00,MAP/USDT,0.00926,0.009729,0.009029,0.00944,4144527.50498071,38327.76314024811336
1656720000,2022-07-02 00:00:00,MAP/USDT,0.009318,0.009716,0.009175,0.00926,3794665.94693289,35444.81949680714157
1656633600,2022-07-01 00:00:00,MAP/USDT,0.008916,0.010776,0.008823,0.009319,4272877.78572163,39994.0901798038682
1656547200,2022-06-30 00:00:00,MAP/USDT,0.009426,0.00981,0.008602,0.008827,4327901.60513434,39781.51444407436606
1656460800,2022-06-29 00:00:00,MAP/USDT,0.009707,0.009792,0.008953,0.009336,4243187.94073285,39215.41372638692022
1656374400,2022-06-28 00:00:00,MAP/USDT,0.01,0.010284,0.00957,0.009707,4056493.91582159,40225.90957987959956
1656288000,2022-06-27 00:00:00,MAP/USDT,0.011982,0.0127,0.01,0.01,8041260.48504449,94625.16039055634174
1656201600,2022-06-26 00:00:00,MAP/USDT,0.009481,0.013212,0.00931,0.011982,7167999.73289635,77514.39111417679751
1656115200,2022-06-25 00:00:00,MAP/USDT,0.009716,0.010324,0.009413,0.009413,5021061.81404294,49338.15917764772138
1656028800,2022-06-24 00:00:00,MAP/USDT,0.009108,0.010172,0.008956,0.009716,5118564.73630041,48069.70277351334844
1655942400,2022-06-23 00:00:00,MAP/USDT,0.008111,0.011616,0.008111,0.009038,12340931.75544368,111900.621228946817
1655856000,2022-06-22 00:00:00,MAP/USDT,0.008418,0.008744,0.008086,0.008262,4414795.36059344,36437.17402568954565
1655769600,2022-06-21 00:00:00,MAP/USDT,0.008679,0.008938,0.008408,0.008408,2379273.29128996,20322.62209042144021
1655683200,2022-06-20 00:00:00,MAP/USDT,0.008539,0.008805,0.008003,0.008635,621833.56532426,5058.85402962151823
1655596800,2022-06-19 00:00:00,MAP/USDT,0.007794,0.008719,0.00775,0.008546,166371.79119826,1359.09587427912397
1655510400,2022-06-18 00:00:00,MAP/USDT,0.008468,0.008539,0.007174,0.007785,1213634.66570735,9514.66214512592622
1655424000,2022-06-17 00:00:00,MAP/USDT,0.008468,0.009714,0.008275,0.008575,1965064.93947524,17463.91055342505226
1655337600,2022-06-16 00:00:00,MAP/USDT,0.009098,0.009167,0.008306,0.008318,8479615.4846272,75221.75279782278175
1655251200,2022-06-15 00:00:00,MAP/USDT,0.008136,0.009099,0.00751,0.009098,1407697.69724855,11402.73039509776185
1655164800,2022-06-14 00:00:00,MAP/USDT,0.00797,0.008496,0.007698,0.008127,929811.64526756,7478.13850998465263
1655078400,2022-06-13 00:00:00,MAP/USDT,0.009868,0.010084,0.00797,0.007981,3131058.89777048,27537.25789056269543
1654992000,2022-06-12 00:00:00,MAP/USDT,0.010641,0.010673,0.009125,0.009887,20942384.56422661,206620.08712881401355
1654905600,2022-06-11 00:00:00,MAP/USDT,0.011577,0.011629,0.010307,0.010736,14862189.20193343,168618.93004456742056
1654819200,2022-06-10 00:00:00,MAP/USDT,0.012302,0.012302,0.011316,0.011577,40661379.56791854,485555.48592735535616
1654732800,2022-06-09 00:00:00,MAP/USDT,0.012,0.012983,0.012,0.01238,38592583.691853,475102.62623126739894
1654646400,2022-06-08 00:00:00,MAP/USDT,0.012583,0.012802,0.012,0.012001,36967826.9145,461297.1376909744
1654560000,2022-06-07 00:00:00,MAP/USDT,0.012966,0.013012,0.011953,0.012624,36714506.19366728,452570.1100541535716
1654473600,2022-06-06 00:00:00,MAP/USDT,0.012376,0.013247,0.01232,0.012966,34853400.19558814,447178.77974613612506
1654387200,2022-06-05 00:00:00,MAP/USDT,0.012072,0.012831,0.01188,0.012376,5025131.43051697,61782.98760103326947
1654300800,2022-06-04 00:00:00,MAP/USDT,0.012448,0.012979,0.011636,0.012084,11407309.0811972,139184.34228125127664
1654214400,2022-06-03 00:00:00,MAP/USDT,0.012306,0.012762,0.012019,0.012448,9619783.85603801,119289.741706858681
1654128000,2022-06-02 00:00:00,MAP/USDT,0.012064,0.012725,0.011953,0.012376,6049467.48187132,73558.0972823483228
1654041600,2022-06-01 00:00:00,MAP/USDT,0.012392,0.012745,0.011932,0.012072,6443432.94181925,81055.80041437988302
1653955200,2022-05-31 00:00:00,MAP/USDT,0.012832,0.01289,0.0124,0.012476,7185603.27774138,90325.43095009234037
1653868800,2022-05-30 00:00:00,MAP/USDT,0.011849,0.012963,0.011846,0.012963,7308623.39566665,89729.23564238642794
1653782400,2022-05-29 00:00:00,MAP/USDT,0.011674,0.012827,0.01167,0.01192,7457994.39022844,89313.74855172610396
1653696000,2022-05-28 00:00:00,MAP/USDT,0.012376,0.012376,0.01155,0.011674,6980148.04188868,84087.95673194719896
1653609600,2022-05-27 00:00:00,MAP/USDT,0.012,0.012762,0.011808,0.012246,7784718.47464348,93062.84632759552311
1653523200,2022-05-26 00:00:00,MAP/USDT,0.013134,0.013283,0.012032,0.012064,6909807.86099892,87752.2059760175881
1653436800,2022-05-25 00:00:00,MAP/USDT,0.013402,0.013564,0.012999,0.013001,6201894.49363914,82528.7531877043749
1653350400,2022-05-24 00:00:00,MAP/USDT,0.013301,0.013869,0.013195,0.013402,6423976.1949665,85427.36936592648555
1653264000,2022-05-23 00:00:00,MAP/USDT,0.01344,0.013763,0.013301,0.013301,6721668.56086271,90816.07309670457773
1653177600,2022-05-22 00:00:00,MAP/USDT,0.013271,0.01378,0.013215,0.013441,6401770.76885816,86151.75974221083221
1653091200,2022-05-21 00:00:00,MAP/USDT,0.01268,0.013364,0.012678,0.013271,6372540.14330619,83617.00691631043016
1653004800,2022-05-20 00:00:00,MAP/USDT,0.013427,0.013782,0.01263,0.01268,6856900.05389185,92686.9686320577074
1652918400,2022-05-19 00:00:00,MAP/USDT,0.012959,0.014025,0.012377,0.013427,7222325.24068218,93886.53741098944466
1652832000,2022-05-18 00:00:00,MAP/USDT,0.013668,0.013668,0.012909,0.012959,6405592.01341595,85455.34008075475711
1652745600,2022-05-17 00:00:00,MAP/USDT,0.012984,0.014405,0.012922,0.013583,7010406.91212821,93104.43941492844464
1652659200,2022-05-16 00:00:00,MAP/USDT,0.013477,0.014047,0.012909,0.012984,7240214.77712153,97393.39546093173259
1652572800,2022-05-15 00:00:00,MAP/USDT,0.012686,0.013592,0.012545,0.013443,5901296.67914447,75639.01615701294002
1652486400,2022-05-14 00:00:00,MAP/USDT,0.012574,0.014458,0.012037,0.012681,7280465.45530308,91339.93495170027308
1652400000,2022-05-13 00:00:00,MAP/USDT,0.011962,0.014463,0.01196,0.012575,6461393.82210788,85956.42444547063495
1652313600,2022-05-12 00:00:00,MAP/USDT,0.012699,0.013164,0.010971,0.012035,8203049.58182223,99402.62903860001228
1652227200,2022-05-11 00:00:00,MAP/USDT,0.01528,0.01561,0.012501,0.012805,8454993.58262898,120593.78000425127699
1652140800,2022-05-10 00:00:00,MAP/USDT,0.015273,0.016525,0.015251,0.015337,5739733.93126066,91071.11897373044742
1652054400,2022-05-09 00:00:00,MAP/USDT,0.018478,0.018702,0.015277,0.015279,5873778.48188083,104640.48537127595771
1651968000,2022-05-08 00:00:00,MAP/USDT,0.019168,0.019168,0.018479,0.018547,4554638.19096369,85791.56515371983801
1651881600,2022-05-07 00:00:00,MAP/USDT,0.019306,0.019927,0.019131,0.019258,4463761.76414481,86820.37729164122202
1651795200,2022-05-06 00:00:00,MAP/USDT,0.019254,0.020032,0.019175,0.019377,4316343.29557483,84334.18124345555594
1651708800,2022-05-05 00:00:00,MAP/USDT,0.020479,0.021035,0.019251,0.019265,4434473.15059081,91122.96594647893255
1651622400,2022-05-04 00:00:00,MAP/USDT,0.020445,0.021155,0.019682,0.020479,5086131.4152246,103734.68731142367349
1651536000,2022-05-03 00:00:00,MAP/USDT,0.020343,0.021221,0.020153,0.020465,3942349.3523097,81716.92473070840044
1651449600,2022-05-02 00:00:00,MAP/USDT,0.020386,0.02069,0.020181,0.020343,4444768.75496938,91100.40281183206484
1651363200,2022-05-01 00:00:00,MAP/USDT,0.0211,0.02122,0.019849,0.020364,5046654.09388553,104981.16390480164465
1651276800,2022-04-30 00:00:00,MAP/USDT,0.0211,0.02154,0.020421,0.0211,4388387.86240328,92065.31760996798072
1651190400,2022-04-29 00:00:00,MAP/USDT,0.021503,0.021997,0.020828,0.020995,5073290.56133652,107846.9017544404462
1651104000,2022-04-28 00:00:00,MAP/USDT,0.021376,0.022574,0.021286,0.021445,4234457.27036293,91476.77267931337198
1651017600,2022-04-27 00:00:00,MAP/USDT,0.021653,0.022133,0.021132,0.021458,4739219.55890856,103450.53708318486348
1650931200,2022-04-26 00:00:00,MAP/USDT,0.022618,0.022944,0.021219,0.021654,4900794.73618393,110726.48628402976338
1650844800,2022-04-25 00:00:00,MAP/USDT,0.023343,0.023343,0.021322,0.022698,11906952.41109862,267085.36080591789834
1650758400,2022-04-24 00:00:00,MAP/USDT,0.023534,0.024051,0.022995,0.023343,3837097.8777345,89694.379851835869
1650672000,2022-04-23 00:00:00,MAP/USDT,0.023357,0.023866,0.022846,0.023533,3862988.41424206,89351.66167988685328
1650585600,2022-04-22 00:00:00,MAP/USDT,0.023099,0.023643,0.022843,0.02333,4849952.93717127,112761.48845182309211
1650499200,2022-04-21 00:00:00,MAP/USDT,0.023963,0.024362,0.023099,0.023099,4603248.48461158,110424.61979168020046
1650412800,2022-04-20 00:00:00,MAP/USDT,0.024244,0.02472,0.0238,0.023861,4528536.09111729,109741.95705831623308
1650326400,2022-04-19 00:00:00,MAP/USDT,0.023963,0.024903,0.023403,0.024368,5344356.74136338,127746.4623163885931
1650240000,2022-04-18 00:00:00,MAP/USDT,0.023815,0.024484,0.023302,0.024054,4485795.5381,106411.0471913526
1650153600,2022-04-17 00:00:00,MAP/USDT,0.023964,0.024173,0.023815,0.023815,3212948.45555178,77309.03489306081253
1650067200,2022-04-16 00:00:00,MAP/USDT,0.024022,0.024128,0.023815,0.023821,2254229.4709,54300.3557145889
1649980800,2022-04-15 00:00:00,MAP/USDT,0.024645,0.025525,0.023815,0.024022,3289034.02198257,80276.20975173607154
1649894400,2022-04-14 00:00:00,MAP/USDT,0.023995,0.025023,0.0233,0.024645,5197042.4569299,124555.38232154967801
1649808000,2022-04-13 00:00:00,MAP/USDT,0.023876,0.025026,0.023253,0.023995,3827368.02590018,92290.41740539411612
1649721600,2022-04-12 00:00:00,MAP/USDT,0.023491,0.024866,0.023113,0.023821,5867430.63133592,139631.69624725886567
1649635200,2022-04-11 00:00:00,MAP/USDT,0.025275,0.025655,0.023229,0.023417,4376385.22560936,109794.68006486749679
1649548800,2022-04-10 00:00:00,MAP/USDT,0.024527,0.026431,0.024487,0.025275,4408710.31326769,111009.08230910702005
1649462400,2022-04-09 00:00:00,MAP/USDT,0.023765,0.026299,0.02355,0.024603,5065156.46478881,123570.27373206340321
1649376000,2022-04-08 00:00:00,MAP/USDT,0.023392,0.026246,0.023229,0.023765,5707386.26247649,135276.77417177379685
1649289600,2022-04-07 00:00:00,MAP/USDT,0.023328,0.024053,0.022506,0.023392,5349409.18669082,125153.16929498868841
1649203200,2022-04-06 00:00:00,MAP/USDT,0.024844,0.024844,0.022438,0.023367,4906368.1498922,117300.81383836088352
1649116800,2022-04-05 00:00:00,MAP/USDT,0.025479,0.026167,0.024029,0.024844,4756863.27684478,117624.6325416732076
1649030400,2022-04-04 00:00:00,MAP/USDT,0.025655,0.026182,0.025203,0.025466,5121978.07560605,130205.30405763405571
1648944000,2022-04-03 00:00:00,MAP/USDT,0.025085,0.0261,0.025027,0.025683,3692679.16892669,93667.15408821354245
1648857600,2022-04-02 00:00:00,MAP/USDT,0.025369,0.026048,0.024927,0.025027,4481828.31458813,114373.32222631927496
1648771200,2022-04-01 00:00:00,MAP/USDT,0.025551,0.025794,0.023419,0.025307,4178564.74525582,103123.51541369235489
1648684800,2022-03-31 00:00:00,MAP/USDT,0.026332,0.027217,0.02555,0.025649,3991072.25685839,105654.03501444093986
1648598400,2022-03-30 00:00:00,MAP/USDT,0.02797,0.028,0.025026,0.026332,1394324.32390765,36603.855441370325
1648512000,2022-03-29 00:00:00,MAP/USDT,0.02473,0.029104,0.024645,0.027815,5091741.43448303,137719.98409274506884
1648425600,2022-03-28 00:00:00,MAP/USDT,0.024508,0.025491,0.023912,0.02473,5919491.76445635,147116.04028016602953
1648339200,2022-03-27 00:00:00,MAP/USDT,0.023259,0.024986,0.023071,0.024507,8322245.17394602,196317.75591817363867
1648252800,2022-03-26 00:00:00,MAP/USDT,0.024113,0.025065,0.022825,0.023418,7137883.70411961,172706.83532915337315
1648166400,2022-03-25 00:00:00,MAP/USDT,0.023886,0.024678,0.023313,0.024113,5081755.22794958,121456.82988173793584
1648080000,2022-03-24 00:00:00,MAP/USDT,0.024225,0.024753,0.023357,0.023886,7793203.41517173,185566.58664481545259
1647993600,2022-03-23 00:00:00,MAP/USDT,0.02537,0.02537,0.022497,0.024225,14212045.96064131,332446.24294395514174
1647907200,2022-03-22 00:00:00,MAP/USDT,0.023473,0.028267,0.023301,0.025226,27318928.1562216,699563.6438150497363
1647820800,2022-03-21 00:00:00,MAP/USDT,0.022577,0.024644,0.022506,0.023472,7646699.9435688,176419.70441382003344
1647734400,2022-03-20 00:00:00,MAP/USDT,0.022731,0.023284,0.021954,0.022729,7522393.15641346,169604.17995005978142
1647648000,2022-03-19 00:00:00,MAP/USDT,0.02231,0.023191,0.021626,0.022734,5843358.91148719,130694.00251475579708
1647561600,2022-03-18 00:00:00,MAP/USDT,0.021278,0.022328,0.021125,0.022156,7170865.63487247,155063.39885020952934
1647475200,2022-03-17 00:00:00,MAP/USDT,0.021022,0.021654,0.020655,0.021279,7317870.55619498,153986.5870409821575
1647388800,2022-03-16 00:00:00,MAP/USDT,0.020833,0.021247,0.020379,0.020963,7329199.58680773,151727.85075544533048
1647302400,2022-03-15 00:00:00,MAP/USDT,0.020766,0.021247,0.020499,0.020958,7347337.28000192,151904.51604006353867
1647216000,2022-03-14 00:00:00,MAP/USDT,0.021014,0.021543,0.020499,0.020955,7160750.25462013,150542.82787147011547
1647129600,2022-03-13 00:00:00,MAP/USDT,0.021933,0.023075,0.020671,0.021014,7265816.70510166,162024.54999636941565
1647043200,2022-03-12 00:00:00,MAP/USDT,0.021938,0.022524,0.021797,0.021933,6686983.21178728,148055.90226692612876
1646956800,2022-03-11 00:00:00,MAP/USDT,0.021523,0.024412,0.020969,0.022107,8761710.59879029,197544.23714634388243
1646870400,2022-03-10 00:00:00,MAP/USDT,0.021816,0.021888,0.020744,0.021524,6499033.32056382,137749.95158616840545
1646784000,2022-03-09 00:00:00,MAP/USDT,0.021247,0.022593,0.02118,0.021937,6173644.42446084,136015.02342546731008
1646697600,2022-03-08 00:00:00,MAP/USDT,0.02075,0.021588,0.020445,0.021247,7250025.68022425,151831.65754112567873
1646611200,2022-03-07 00:00:00,MAP/USDT,0.02085,0.021239,0.020389,0.020757,7172600.28941119,149315.09215106870312
1646524800,2022-03-06 00:00:00,MAP/USDT,0.020772,0.021247,0.020404,0.02085,8635396.47040113,180942.01012499966721
1646438400,2022-03-05 00:00:00,MAP/USDT,0.02025,0.025099,0.019918,0.020889,11520952.67950738,247417.74929182911054
1646352000,2022-03-04 00:00:00,MAP/USDT,0.021785,0.021816,0.02025,0.020368,7439245.27506253,158136.028782891742
1646265600,2022-03-03 00:00:00,MAP/USDT,0.022202,0.023302,0.021645,0.021646,6835181.32852359,153912.35123361246565
1646179200,2022-03-02 00:00:00,MAP/USDT,0.022249,0.023805,0.021876,0.0222,8086584.31101239,182330.63592132705586
1646092800,2022-03-01 00:00:00,MAP/USDT,0.022334,0.023036,0.022063,0.022205,6610959.62043212,148017.4193195837136
1646006400,2022-02-28 00:00:00,MAP/USDT,0.019657,0.022755,0.01919,0.022334,8017868.36455043,158894.55636067066618
1645920000,2022-02-27 00:00:00,MAP/USDT,0.021312,0.021412,0.019298,0.019672,7086515.39434745,143663.874105220385
1645833600,2022-02-26 00:00:00,MAP/USDT,0.018654,0.021623,0.018513,0.021311,8992500.73206678,177621.34607215103647
1645747200,2022-02-25 00:00:00,MAP/USDT,0.017788,0.018844,0.017613,0.018844,7899479.5708968,142605.76173029264555
1645660800,2022-02-24 00:00:00,MAP/USDT,0.018499,0.0185,0.016364,0.017803,8715874.42395149,147041.47598285118459
1645574400,2022-02-23 00:00:00,MAP/USDT,0.018532,0.019151,0.018213,0.018499,7413706.35993034,137777.46122589944933
1645488000,2022-02-22 00:00:00,MAP/USDT,0.018522,0.019144,0.018114,0.018743,7149505.96679798,132835.58511382388508
1645401600,2022-02-21 00:00:00,MAP/USDT,0.019017,0.019595,0.0185,0.018516,6291580.26543343,120832.46024200366399
1645315200,2022-02-20 00:00:00,MAP/USDT,0.019752,0.019752,0.0185,0.018973,6400720.42786875,123278.06517568081804
1645228800,2022-02-19 00:00:00,MAP/USDT,0.020309,0.020421,0.019619,0.019752,5738503.64726261,115425.03123674151879
1645142400,2022-02-18 00:00:00,MAP/USDT,0.021035,0.021094,0.01997,0.020437,7612620.79390818,157793.77369075789961
1645056000,2022-02-17 00:00:00,MAP/USDT,0.022298,0.023,0.020833,0.021084,10260205.8060429,224670.92262734156005
1644969600,2022-02-16 00:00:00,MAP/USDT,0.022309,0.022883,0.021848,0.022313,6259898.43109684,138579.76318221057448
1644883200,2022-02-15 00:00:00,MAP/USDT,0.020729,0.022438,0.020729,0.022308,5319313.40040283,116690.64742081278977
1644796800,2022-02-14 00:00:00,MAP/USDT,0.021216,0.021216,0.020518,0.02085,5369554.58718525,112077.42058601925488
1644710400,2022-02-13 00:00:00,MAP/USDT,0.021638,0.021653,0.021042,0.021353,5665728.17571457,120831.59596967629276
1644624000,2022-02-12 00:00:00,MAP/USDT,0.021843,0.021843,0.021123,0.021521,7441963.7072979,160626.8629669452266
1644537600,2022-02-11 00:00:00,MAP/USDT,0.021751,0.023167,0.021265,0.021715,9204558.45972732,201657.54398017925859
1644451200,2022-02-10 00:00:00,MAP/USDT,0.022553,0.022914,0.021453,0.021753,9063102.13357929,200368.7803833524329
1644364800,2022-02-09 00:00:00,MAP/USDT,0.022571,0.022956,0.021706,0.022552,7023482.96202171,156311.24381896919566
1644278400,2022-02-08 00:00:00,MAP/USDT,0.022843,0.023462,0.022571,0.022571,7657734.42028849,175691.50180082271969
1644192000,2022-02-07 00:00:00,MAP/USDT,0.021988,0.02338,0.021825,0.022843,7824904.87624802,173660.78867499897498
