https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SFUND,Volume USDT
1660233600,2022-08-11 16:00:00,SFUND/USDT,2.8896,2.9222,2.8896,2.9073,5605.65916379,16271.923075392016
1660230000,2022-08-11 15:00:00,SFUND/USDT,2.9299,2.9396,2.8801,2.8971,44725.67597764,130413.266809128118
1660226400,2022-08-11 14:00:00,SFUND/USDT,2.934,2.9722,2.9265,2.9352,5320.07323853,15710.188774100465
1660222800,2022-08-11 13:00:00,SFUND/USDT,2.9736,2.9794,2.9047,2.9415,24624.60074015,72405.178243314965
1660219200,2022-08-11 12:00:00,SFUND/USDT,2.9573,2.9937,2.9528,2.979,6044.42141067,17993.918881591265
1660215600,2022-08-11 11:00:00,SFUND/USDT,2.9542,2.9781,2.9542,2.9605,20639.24240603,61048.533458677943
1660212000,2022-08-11 10:00:00,SFUND/USDT,2.9694,2.9803,2.9399,2.9648,38500.76391242,114232.169078210336
1660208400,2022-08-11 09:00:00,SFUND/USDT,2.9728,2.9817,2.9694,2.9772,5416.49432643,16104.570088414007
1660204800,2022-08-11 08:00:00,SFUND/USDT,2.9782,2.9945,2.9694,2.9762,38244.18321517,113839.68645885883
1660201200,2022-08-11 07:00:00,SFUND/USDT,2.9983,3,2.9559,2.9825,13672.60144981,40540.805465069478
1660197600,2022-08-11 06:00:00,SFUND/USDT,2.9636,3.0065,2.9636,2.9861,5115.15526786,15275.413027972959
1660194000,2022-08-11 05:00:00,SFUND/USDT,2.9751,2.9926,2.9494,2.9622,24803.14543616,73577.421958236309
1660190400,2022-08-11 04:00:00,SFUND/USDT,2.9818,2.9974,2.9575,2.982,41433.30841551,123172.789141049118
1660186800,2022-08-11 03:00:00,SFUND/USDT,2.9949,3.0055,2.9629,2.9629,14238.30308914,42608.126419522986
1660183200,2022-08-11 02:00:00,SFUND/USDT,3.012,3.0169,2.9703,2.9901,20296.83464884,60773.500030476021
1660179600,2022-08-11 01:00:00,SFUND/USDT,2.9867,3.0487,2.9867,3.0063,16421.45172821,49270.599031265413
1660176000,2022-08-11 00:00:00,SFUND/USDT,2.9474,2.9945,2.945,2.9807,25935.1586837,76694.096082023728
1660172400,2022-08-10 23:00:00,SFUND/USDT,2.9486,2.9499,2.9451,2.9451,22741.13725613,67010.989178187384
1660168800,2022-08-10 22:00:00,SFUND/USDT,2.95,2.95,2.945,2.949,3224.32573499,9506.248857764308
1660165200,2022-08-10 21:00:00,SFUND/USDT,2.9331,2.95,2.93,2.95,18985.89212218,55933.182972858782
1660161600,2022-08-10 20:00:00,SFUND/USDT,2.9466,2.9466,2.93,2.9342,38890.3386,114310.87992069
1660158000,2022-08-10 19:00:00,SFUND/USDT,2.949,2.9648,2.93,2.93,33659.30651449,99273.894399185788
1660154400,2022-08-10 18:00:00,SFUND/USDT,2.9915,3.3,2.939,2.949,53768.18551171,161267.306631655159
1660150800,2022-08-10 17:00:00,SFUND/USDT,3.018,3.018,2.9748,2.9748,13960.02886929,41933.423907012056
1660147200,2022-08-10 16:00:00,SFUND/USDT,2.9864,3.0285,2.9663,3.0197,85707.93859109,256107.821222672981
1660143600,2022-08-10 15:00:00,SFUND/USDT,3.0031,3.0279,2.9705,2.9864,5869.12432591,17579.275805646701
1660140000,2022-08-10 14:00:00,SFUND/USDT,2.9842,3.0134,2.9611,3.0017,8322.60308027,24809.222466133084
1660136400,2022-08-10 13:00:00,SFUND/USDT,2.9616,2.9979,2.9472,2.983,12933.57616064,38513.475235202356
1660132800,2022-08-10 12:00:00,SFUND/USDT,2.7922,2.9616,2.7922,2.9616,6792.58517795,19549.650646099104
1660129200,2022-08-10 11:00:00,SFUND/USDT,2.8146,2.8166,2.794,2.8006,23095.2098915,64779.434639283967
1660125600,2022-08-10 10:00:00,SFUND/USDT,2.8272,2.8353,2.8,2.8,32344.2245,91406.06566249
1660122000,2022-08-10 09:00:00,SFUND/USDT,2.8321,2.8354,2.828,2.8354,26383.81558503,74682.586120751651
1660118400,2022-08-10 08:00:00,SFUND/USDT,2.8354,2.8354,2.8233,2.8323,1507.0928541,4257.96059634119
1660114800,2022-08-10 07:00:00,SFUND/USDT,2.8317,2.8355,2.8255,2.8264,11117.14865039,31478.582011440845
1660111200,2022-08-10 06:00:00,SFUND/USDT,2.8332,2.84,2.8232,2.8326,61065.18353804,172813.232835039109
1660107600,2022-08-10 05:00:00,SFUND/USDT,2.8416,2.8497,2.8242,2.8356,23693.8694185,67194.922588403566
1660104000,2022-08-10 04:00:00,SFUND/USDT,2.8298,2.8508,2.8245,2.8401,39640.43734304,112299.124169548432
1660100400,2022-08-10 03:00:00,SFUND/USDT,2.8289,2.8382,2.8242,2.8289,13941.11389099,39444.237598563262
1660096800,2022-08-10 02:00:00,SFUND/USDT,2.8592,2.8635,2.8234,2.8305,17978.1727,51171.85212667
1660093200,2022-08-10 01:00:00,SFUND/USDT,2.857,2.8722,2.8502,2.8608,17964.14209571,51412.717819698721
1660089600,2022-08-10 00:00:00,SFUND/USDT,2.916,2.9249,2.85,2.8587,36418.80183839,105227.343930103669
1660086000,2022-08-09 23:00:00,SFUND/USDT,2.9279,2.9298,2.9075,2.9131,26907.79383626,78533.076325639921
1660082400,2022-08-09 22:00:00,SFUND/USDT,2.905,2.95,2.905,2.9444,7355.29391309,21568.000022895748
1660078800,2022-08-09 21:00:00,SFUND/USDT,2.8674,2.9049,2.8572,2.8993,19202.95556664,55273.885233360638
1660075200,2022-08-09 20:00:00,SFUND/USDT,2.8618,2.8693,2.8507,2.8661,37050.20424456,106082.830400686008
1660071600,2022-08-09 19:00:00,SFUND/USDT,2.8659,2.867,2.8567,2.8631,32338.43288781,92567.77891488127
1660068000,2022-08-09 18:00:00,SFUND/USDT,2.856,2.8679,2.8505,2.8658,42675.40831989,122099.38603294584
1660064400,2022-08-09 17:00:00,SFUND/USDT,2.8494,2.856,2.8431,2.8533,11573.06409195,32993.17536799368
1660060800,2022-08-09 16:00:00,SFUND/USDT,2.84,2.8558,2.8353,2.8499,51248.68079114,145812.686399934119
1660057200,2022-08-09 15:00:00,SFUND/USDT,2.8432,2.8432,2.8353,2.837,43421.7615011,123228.749095565198
1660053600,2022-08-09 14:00:00,SFUND/USDT,2.8699,2.8798,2.8353,2.8428,6015.44505224,17153.587308006894
1660050000,2022-08-09 13:00:00,SFUND/USDT,2.884,2.8875,2.87,2.8791,46324.86025175,133379.788111035137
1660046400,2022-08-09 12:00:00,SFUND/USDT,2.8758,2.9047,2.8667,2.8861,18312.25144032,52876.789793238937
1660042800,2022-08-09 11:00:00,SFUND/USDT,2.8817,2.9981,2.873,2.8762,14634.49905681,42545.253144859795
1660039200,2022-08-09 10:00:00,SFUND/USDT,2.8923,2.8923,2.8421,2.8768,36077.27941625,103658.738947219801
1660035600,2022-08-09 09:00:00,SFUND/USDT,2.938,2.938,2.884,2.9038,22619.08592565,66001.792525590239
1660032000,2022-08-09 08:00:00,SFUND/USDT,2.9366,2.9383,2.9142,2.9383,324.34308732,947.69204689775
1660028400,2022-08-09 07:00:00,SFUND/USDT,2.942,2.9469,2.918,2.918,11841.97113717,34722.454403534913
1660024800,2022-08-09 06:00:00,SFUND/USDT,2.9488,2.9611,2.9201,2.9432,23077.06090764,68013.175848284556
1660021200,2022-08-09 05:00:00,SFUND/USDT,2.9505,2.968,2.9483,2.9634,25277.94494285,74782.5000151488
1660017600,2022-08-09 04:00:00,SFUND/USDT,2.9528,2.9599,2.9336,2.95,25962.02820338,76573.976213061
1660014000,2022-08-09 03:00:00,SFUND/USDT,2.9443,2.9627,2.9367,2.9525,21394.09810248,63230.145513622103
1660010400,2022-08-09 02:00:00,SFUND/USDT,2.9555,2.9792,2.933,2.933,6323.07703032,18644.961475538455
1660006800,2022-08-09 01:00:00,SFUND/USDT,2.9805,2.9888,2.9377,2.9452,39509.66721297,117011.756855472676
1660003200,2022-08-09 00:00:00,SFUND/USDT,2.989,2.989,2.9724,2.9739,30961.2201,92227.78159287
1659999600,2022-08-08 23:00:00,SFUND/USDT,2.955,3,2.9374,2.989,38192.38716209,113255.8702055376
1659996000,2022-08-08 22:00:00,SFUND/USDT,2.97,2.98,2.9312,2.9559,19578.87860188,57954.8371223542
1659992400,2022-08-08 21:00:00,SFUND/USDT,2.9881,2.9999,2.9516,2.9925,10003.74900781,29735.408588308327
1659988800,2022-08-08 20:00:00,SFUND/USDT,2.96,2.9999,2.9566,2.9997,2897.50176214,8616.131086939221
1659985200,2022-08-08 19:00:00,SFUND/USDT,2.9398,2.9631,2.9151,2.96,21879.00478945,64077.532245062259
1659981600,2022-08-08 18:00:00,SFUND/USDT,2.94,2.9445,2.9277,2.9358,17860.09127318,52421.380957808729
1659978000,2022-08-08 17:00:00,SFUND/USDT,2.9219,2.94,2.9187,2.94,41076.29794562,120363.499239924764
1659974400,2022-08-08 16:00:00,SFUND/USDT,2.9408,2.9455,2.8925,2.9154,53779.02093416,157130.719665873328
1659970800,2022-08-08 15:00:00,SFUND/USDT,2.9358,2.9722,2.9052,2.933,51423.29050181,151541.033495541394
1659967200,2022-08-08 14:00:00,SFUND/USDT,2.9534,2.9785,2.926,2.9436,28440.28025435,83831.457307930593
1659963600,2022-08-08 13:00:00,SFUND/USDT,3.0007,3.0095,2.9459,2.9534,52257.25566557,155022.673837571924
1659960000,2022-08-08 12:00:00,SFUND/USDT,3.0598,3.06,2.9143,3.0148,33123.39543475,100114.320621259656
1659956400,2022-08-08 11:00:00,SFUND/USDT,3.0502,3.0599,3.0424,3.0458,12233.02058078,37351.009888028979
1659952800,2022-08-08 10:00:00,SFUND/USDT,3.032,3.0596,3.032,3.0596,22118.45479561,67325.356473987295
1659949200,2022-08-08 09:00:00,SFUND/USDT,3.0727,3.0893,3.0318,3.046,28689.65528684,87572.109379712617
1659945600,2022-08-08 08:00:00,SFUND/USDT,3.0199,3.07,3.0135,3.07,1230.92400664,3758.12576865403
1659942000,2022-08-08 07:00:00,SFUND/USDT,3.014,3.0589,3.0067,3.0142,7430.75630654,22509.38322860984
1659938400,2022-08-08 06:00:00,SFUND/USDT,3.0078,3.015,2.9886,3.014,21303.82703857,63988.480562985571
1659934800,2022-08-08 05:00:00,SFUND/USDT,2.9945,3.015,2.9891,3.015,23665.72699127,70899.667292810941
1659931200,2022-08-08 04:00:00,SFUND/USDT,3.0132,3.0136,2.9625,2.9836,24172.3958,72133.52408973
1659927600,2022-08-08 03:00:00,SFUND/USDT,3.01,3.0141,2.9936,3.0134,27459.23999584,82499.148689181511
1659924000,2022-08-08 02:00:00,SFUND/USDT,3.0034,3.0137,2.9619,3.0137,7363.98879131,22003.546515025406
1659920400,2022-08-08 01:00:00,SFUND/USDT,2.9689,3.0152,2.9587,3.0034,20602.58782986,61251.164372916368
1659916800,2022-08-08 00:00:00,SFUND/USDT,2.935,2.9701,2.935,2.9689,42867.95713269,126712.666620124715
1659913200,2022-08-07 23:00:00,SFUND/USDT,2.9497,2.9497,2.9257,2.9375,37113.97076968,109030.134580392004
1659909600,2022-08-07 22:00:00,SFUND/USDT,2.9598,2.9598,2.9389,2.9559,17550.83320409,51685.461014864593
1659906000,2022-08-07 21:00:00,SFUND/USDT,2.943,2.9598,2.9134,2.9598,6488.392672,19136.107244624875
1659902400,2022-08-07 20:00:00,SFUND/USDT,2.9341,2.9513,2.92,2.9317,17299.39974073,50753.28431162771
1659898800,2022-08-07 19:00:00,SFUND/USDT,2.9335,2.9583,2.925,2.9284,24563.22454528,71994.173010355704
1659895200,2022-08-07 18:00:00,SFUND/USDT,2.9187,2.9351,2.9052,2.935,11843.35627333,34582.340406695184
1659891600,2022-08-07 17:00:00,SFUND/USDT,2.9528,2.9673,2.9096,2.9096,38993.23040372,114490.748104282081
1659888000,2022-08-07 16:00:00,SFUND/USDT,2.9123,2.9635,2.9102,2.9501,57070.39571308,167553.54134855258
1659884400,2022-08-07 15:00:00,SFUND/USDT,2.905,2.9215,2.903,2.916,51848.00791316,150920.9590764885
1659880800,2022-08-07 14:00:00,SFUND/USDT,2.9024,2.9184,2.8874,2.9058,28639.50455688,82965.901370001926
1659877200,2022-08-07 13:00:00,SFUND/USDT,2.9271,3.015,2.8945,2.9036,37564.51330911,110177.816080418262
1659873600,2022-08-07 12:00:00,SFUND/USDT,2.8673,3.0176,2.865,2.9173,22135.8889404,63943.206492162405
1659870000,2022-08-07 11:00:00,SFUND/USDT,2.8551,2.874,2.85,2.8668,13727.74740278,39241.704465217406
1659866400,2022-08-07 10:00:00,SFUND/USDT,2.8613,2.8699,2.8453,2.8552,27748.82260264,79223.923357944414
1659862800,2022-08-07 09:00:00,SFUND/USDT,2.825,2.8613,2.825,2.8501,26442.73015578,75261.649997165067
1659859200,2022-08-07 08:00:00,SFUND/USDT,2.8425,2.845,2.8243,2.8313,17514.94386521,49621.078612106251
1659855600,2022-08-07 07:00:00,SFUND/USDT,2.8526,2.8585,2.8426,2.8481,1587.61410666,4522.380981844303
1659852000,2022-08-07 06:00:00,SFUND/USDT,2.8566,2.8823,2.838,2.8501,12024.22550707,34366.852696945335
1659848400,2022-08-07 05:00:00,SFUND/USDT,2.8451,2.8854,2.8332,2.8583,30021.30295107,85714.619340138743
1659844800,2022-08-07 04:00:00,SFUND/USDT,2.8429,2.8599,2.8309,2.8469,21077.91253246,59966.584153110272
1659841200,2022-08-07 03:00:00,SFUND/USDT,2.8508,2.8659,2.8294,2.8451,34683.11591255,98792.761302960429
1659837600,2022-08-07 02:00:00,SFUND/USDT,2.8009,2.8502,2.7989,2.8455,6611.17245082,18772.299531497812
1659834000,2022-08-07 01:00:00,SFUND/USDT,2.8604,2.8899,2.7406,2.8157,12165.89151546,34533.245075955537
1659830400,2022-08-07 00:00:00,SFUND/USDT,2.8648,2.89,2.8539,2.8539,50261.33022925,144667.1736102425
1659826800,2022-08-06 23:00:00,SFUND/USDT,2.9009,2.9048,2.8648,2.8712,38613.52400338,111007.976682980688
