https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EURT,Volume USD
1663545600,2022-09-19 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1663459200,2022-09-18 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1663372800,2022-09-17 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1663286400,2022-09-16 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1663200000,2022-09-15 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1663113600,2022-09-14 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1663027200,2022-09-13 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662940800,2022-09-12 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662854400,2022-09-11 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662768000,2022-09-10 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662681600,2022-09-09 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662595200,2022-09-08 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662508800,2022-09-07 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662422400,2022-09-06 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662336000,2022-09-05 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662249600,2022-09-04 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662163200,2022-09-03 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1662076800,2022-09-02 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1661990400,2022-09-01 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,0.00000,0.0
1661904000,2022-08-31 00:00:00,EURT/USD,1.00699,1.00699,1.00699,1.00699,37.00000,37.258630000000004
1661817600,2022-08-30 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661731200,2022-08-29 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661644800,2022-08-28 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661558400,2022-08-27 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661472000,2022-08-26 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661385600,2022-08-25 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661299200,2022-08-24 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661212800,2022-08-23 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661126400,2022-08-22 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1661040000,2022-08-21 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1660953600,2022-08-20 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1660867200,2022-08-19 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1660780800,2022-08-18 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1660694400,2022-08-17 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1660608000,2022-08-16 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1660521600,2022-08-15 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,0.00000,0.0
1660435200,2022-08-14 00:00:00,EURT/USD,1.01010,1.01010,1.01010,1.01010,16628.17252,16796.117062452002
1660348800,2022-08-13 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1660262400,2022-08-12 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1660176000,2022-08-11 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1660089600,2022-08-10 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1660003200,2022-08-09 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659916800,2022-08-08 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659830400,2022-08-07 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659744000,2022-08-06 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659657600,2022-08-05 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659571200,2022-08-04 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659484800,2022-08-03 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659398400,2022-08-02 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659312000,2022-08-01 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659225600,2022-07-31 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659139200,2022-07-30 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659052800,2022-07-29 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1658966400,2022-07-28 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1658880000,2022-07-27 00:00:00,EURT/USD,1.00000,1.00000,1.00000,1.00000,279.05270,279.0527
1658793600,2022-07-26 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658707200,2022-07-25 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658620800,2022-07-24 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658534400,2022-07-23 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658448000,2022-07-22 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658361600,2022-07-21 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658275200,2022-07-20 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658188800,2022-07-19 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658102400,2022-07-18 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1658016000,2022-07-17 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657929600,2022-07-16 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657843200,2022-07-15 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657756800,2022-07-14 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657670400,2022-07-13 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657584000,2022-07-12 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657497600,2022-07-11 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657411200,2022-07-10 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657324800,2022-07-09 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657238400,2022-07-08 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657152000,2022-07-07 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1657065600,2022-07-06 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656979200,2022-07-05 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656892800,2022-07-04 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656806400,2022-07-03 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656720000,2022-07-02 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656633600,2022-07-01 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656547200,2022-06-30 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656460800,2022-06-29 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656374400,2022-06-28 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656288000,2022-06-27 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656201600,2022-06-26 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656115200,2022-06-25 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,0.00000,0.0
1656028800,2022-06-24 00:00:00,EURT/USD,1.06534,1.06534,1.06534,1.06534,17.02169,18.1338872246
1655942400,2022-06-23 00:00:00,EURT/USD,1.03301,1.03301,1.03301,1.03301,0.00000,0.0
1655856000,2022-06-22 00:00:00,EURT/USD,1.03301,1.03301,1.03301,1.03301,0.00000,0.0
1655769600,2022-06-21 00:00:00,EURT/USD,1.03301,1.03301,1.03301,1.03301,0.00000,0.0
1655683200,2022-06-20 00:00:00,EURT/USD,1.03300,1.03302,1.03300,1.03301,709.30144,732.7154805344
1655596800,2022-06-19 00:00:00,EURT/USD,0.99001,0.99001,0.99001,0.99001,0.00000,0.0
1655510400,2022-06-18 00:00:00,EURT/USD,0.99001,0.99001,0.99001,0.99001,0.00000,0.0
1655424000,2022-06-17 00:00:00,EURT/USD,0.99001,0.99001,0.99001,0.99001,0.00000,0.0
1655337600,2022-06-16 00:00:00,EURT/USD,0.99001,0.99001,0.99001,0.99001,516.38836,511.2296402836
1655251200,2022-06-15 00:00:00,EURT/USD,1.03000,1.03000,1.03000,1.03000,526.16306,541.9479517999999
1655164800,2022-06-14 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1655078400,2022-06-13 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1654992000,2022-06-12 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1654905600,2022-06-11 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,250.00000,263.75
1654819200,2022-06-10 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1654732800,2022-06-09 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,10.34642,10.9154731
1654646400,2022-06-08 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,112.35769,118.53736295
1654560000,2022-06-07 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1654473600,2022-06-06 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,371.34771,391.77183405
1654387200,2022-06-05 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,23.03574,24.3027057
1654300800,2022-06-04 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,269.02097,283.81712335
1654214400,2022-06-03 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,1955.34790,2062.8920344999997
1654128000,2022-06-02 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1654041600,2022-06-01 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,18.33835,19.346959249999998
1653955200,2022-05-31 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,11.26321,11.88268655
1653868800,2022-05-30 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1653782400,2022-05-29 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1653696000,2022-05-28 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1653609600,2022-05-27 00:00:00,EURT/USD,1.05500,1.05500,0.99002,1.05500,1971.55105,2079.98635775
1653523200,2022-05-26 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,8120.64938,8567.285095899999
1653436800,2022-05-25 00:00:00,EURT/USD,1.05500,1.05500,1.05500,1.05500,0.00000,0.0
1653350400,2022-05-24 00:00:00,EURT/USD,1.05432,1.05500,1.05432,1.05500,531.70496,560.9487328
1653264000,2022-05-23 00:00:00,EURT/USD,1.05432,1.05432,1.05432,1.05432,18.79946,19.8206466672
