https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume BRZ
1654905600000.0,2022-06-11 00:00:00,BTC/BRZ,145860.0,147675.0,141325.0,142670.0,31.7565355680942,4530704.9295
1654819200000.0,2022-06-10 00:00:00,BTC/BRZ,148415.0,149690.0,144705.0,145860.0,39.79453290141232,5804430.569
1654732800000.0,2022-06-09 00:00:00,BTC/BRZ,148645.0,150785.0,147480.0,148415.0,20.741900107805815,3078409.1045
1654646400000.0,2022-06-08 00:00:00,BTC/BRZ,152165.0,153120.0,146275.0,148645.0,38.97609997981769,5793602.3815
1654560000000.0,2022-06-07 00:00:00,BTC/BRZ,151095.0,154875.0,141220.0,152165.0,80.25639232740775,12212213.9385
1654473600000.0,2022-06-06 00:00:00,BTC/BRZ,144030.0,153055.0,143875.0,151095.0,62.584257070055266,9456168.322
1654387200000.0,2022-06-05 00:00:00,BTC/BRZ,143665.0,145020.0,142290.0,144030.0,1.5358950947719225,221214.9705
1654300800000.0,2022-06-04 00:00:00,BTC/BRZ,142885.0,144200.0,141870.0,143665.0,5.06211643406536,727248.9575
1654214400000.0,2022-06-03 00:00:00,BTC/BRZ,146900.0,148075.0,141400.0,142885.0,29.902909042236764,4272677.1585
1654128000000.0,2022-06-02 00:00:00,BTC/BRZ,144455.0,147880.0,142690.0,146900.0,64.2885787100068,9443992.2125
1654041600000.0,2022-06-01 00:00:00,BTC/BRZ,151745.0,152570.0,142250.0,144455.0,19.312926451143955,2789848.7905
1653955200000.0,2022-05-31 00:00:00,BTC/BRZ,151880.0,154170.0,148130.0,151745.0,40.77734444957,6187758.1335
1653868800000.0,2022-05-30 00:00:00,BTC/BRZ,140655.0,154495.0,139665.0,151880.0,59.751896125230445,9075117.9835
1653782400000.0,2022-05-29 00:00:00,BTC/BRZ,138700.0,140975.0,137860.0,140655.0,4.42453862998116,622333.481
1653696000000.0,2022-05-28 00:00:00,BTC/BRZ,136505.0,139305.0,136265.0,138700.0,4.487231160778659,622378.962
1653609600000.0,2022-05-27 00:00:00,BTC/BRZ,140610.0,141235.0,135105.0,136505.0,17.69820087176294,2415892.91
1653523200000.0,2022-05-26 00:00:00,BTC/BRZ,143515.0,145095.0,136450.0,140540.0,43.31276977017219,6087176.6635
1653436800000.0,2022-05-25 00:00:00,BTC/BRZ,143875.0,146480.0,142205.0,143515.0,37.81953064139637,5427669.94
1653350400000.0,2022-05-24 00:00:00,BTC/BRZ,141190.0,144595.0,138200.0,143875.0,25.155607527367504,3619263.033
1653264000000.0,2022-05-23 00:00:00,BTC/BRZ,149160.0,150395.0,140125.0,141190.0,70.95969827183228,10018799.799
1653177600000.0,2022-05-22 00:00:00,BTC/BRZ,144920.0,149800.0,144000.0,149160.0,2.9163478144274606,435002.44
1653091200000.0,2022-05-21 00:00:00,BTC/BRZ,143605.0,145620.0,142400.0,144920.0,5.910995480264973,856621.465
1653004800000.0,2022-05-20 00:00:00,BTC/BRZ,150605.0,152610.0,140835.0,143605.0,65.61453832735629,9422575.7765
1652918400000.0,2022-05-19 00:00:00,BTC/BRZ,143850.0,151295.0,143790.0,150605.0,105.4131962849839,15875754.4265
1652832000000.0,2022-05-18 00:00:00,BTC/BRZ,151380.0,152670.0,143825.0,143850.0,139.8339961348627,20115120.344
1652745600000.0,2022-05-17 00:00:00,BTC/BRZ,152360.0,156790.0,147405.0,151380.0,123.74433130532435,18732416.873
1652659200000.0,2022-05-16 00:00:00,BTC/BRZ,159990.0,159990.0,149340.0,152360.0,98.96315268114991,15078025.9425
1652572800000.0,2022-05-15 00:00:00,BTC/BRZ,153770.0,160090.0,150755.0,159990.0,4.95589119632477,792893.0325
1652486400000.0,2022-05-14 00:00:00,BTC/BRZ,149380.0,154650.0,146265.0,153770.0,15.789786915523184,2427995.534
1652400000000.0,2022-05-13 00:00:00,BTC/BRZ,150300.0,160110.0,149045.0,149380.0,88.97140675123845,13290548.7405
1652313600000.0,2022-05-12 00:00:00,BTC/BRZ,150685.0,156785.0,133100.0,150300.0,50.910407252162344,7651834.21
1652227200000.0,2022-05-11 00:00:00,BTC/BRZ,160650.0,166275.0,144195.0,150685.0,104.02890098218137,15675594.9445
1652140800000.0,2022-05-10 00:00:00,BTC/BRZ,156860.0,169460.0,155000.0,160650.0,44.87428145658263,7209053.316
1652054400000.0,2022-05-09 00:00:00,BTC/BRZ,174450.0,175300.0,156545.0,156860.0,105.80977985783501,16597322.0685
1651968000000.0,2022-05-08 00:00:00,BTC/BRZ,181615.0,181630.0,172720.0,174450.0,14.433664760676411,2517952.8175
1651881600000.0,2022-05-07 00:00:00,BTC/BRZ,184065.0,184630.0,178010.0,181615.0,11.455802092338187,2080545.497
1651795200000.0,2022-05-06 00:00:00,BTC/BRZ,184900.0,185575.0,180005.0,184065.0,28.882257623665552,5316212.7495
1651708800000.0,2022-05-05 00:00:00,BTC/BRZ,195995.0,197820.0,180000.0,184900.0,49.48946810978907,9150602.6535
1651622400000.0,2022-05-04 00:00:00,BTC/BRZ,188290.0,197790.0,188000.0,195995.0,34.47645335340187,6757212.475
1651536000000.0,2022-05-03 00:00:00,BTC/BRZ,196740.0,197355.0,187355.0,188290.0,50.62197025333262,9531610.779
1651449600000.0,2022-05-02 00:00:00,BTC/BRZ,192830.0,198555.0,192410.0,196550.0,67.44180506741287,13255686.786
1651363200000.0,2022-05-01 00:00:00,BTC/BRZ,188365.0,193530.0,187150.0,192830.0,7.776493253124514,1499541.194
1651276800000.0,2022-04-30 00:00:00,BTC/BRZ,193055.0,193760.0,188070.0,188365.0,12.354396950070344,2327135.9815
1651190400000.0,2022-04-29 00:00:00,BTC/BRZ,197540.0,198370.0,190005.0,193055.0,17.61837913288959,3401316.1835
1651104000000.0,2022-04-28 00:00:00,BTC/BRZ,195885.0,202770.0,195505.0,197540.0,89.09338559532247,17599507.3905
1651017600000.0,2022-04-27 00:00:00,BTC/BRZ,191730.0,198355.0,190595.0,195885.0,28.410188551956505,5565129.7845
1650931200000.0,2022-04-26 00:00:00,BTC/BRZ,198295.0,201105.0,189675.0,191730.0,66.9339211964742,12833240.711
1650844800000.0,2022-04-25 00:00:00,BTC/BRZ,190605.0,198990.0,184790.0,198295.0,62.20296946720794,12334537.8305
1650758400000.0,2022-04-24 00:00:00,BTC/BRZ,190435.0,192640.0,188320.0,190605.0,1.5798091681750215,301119.5265
1650672000000.0,2022-04-23 00:00:00,BTC/BRZ,191740.0,192875.0,189755.0,190435.0,1.1571522041641504,220362.28
1650585600000.0,2022-04-22 00:00:00,BTC/BRZ,188755.0,192525.0,187360.0,191740.0,49.98608360018776,9584331.6695
1650499200000.0,2022-04-21 00:00:00,BTC/BRZ,192525.0,199930.0,185385.0,188755.0,6.329224097374904,1194672.6945
1650412800000.0,2022-04-20 00:00:00,BTC/BRZ,194885.0,198620.0,190165.0,192525.0,87.10952104402025,16770760.539
1650326400000.0,2022-04-19 00:00:00,BTC/BRZ,191270.0,196495.0,190265.0,194885.0,42.65045982502502,8311934.863
1650240000000.0,2022-04-18 00:00:00,BTC/BRZ,188310.0,192590.0,182920.0,191270.0,112.14323091441418,21449635.777
1650153600000.0,2022-04-17 00:00:00,BTC/BRZ,191630.0,192260.0,187555.0,188310.0,1.5375528330943657,289536.574
1650067200000.0,2022-04-16 00:00:00,BTC/BRZ,192135.0,192735.0,189775.0,191630.0,1.1314866878881178,216826.794
1649980800000.0,2022-04-15 00:00:00,BTC/BRZ,189145.0,193270.0,188600.0,192135.0,0.9777239441018034,187854.99
1649894400000.0,2022-04-14 00:00:00,BTC/BRZ,194350.0,196335.0,187550.0,189145.0,38.359898197150336,7255582.9445
1649808000000.0,2022-04-13 00:00:00,BTC/BRZ,189005.0,196020.0,186500.0,194350.0,101.5959117314124,19745165.445
1649721600000.0,2022-04-12 00:00:00,BTC/BRZ,187360.0,192715.0,185360.0,189005.0,84.82006476812782,16031416.3415
1649635200000.0,2022-04-11 00:00:00,BTC/BRZ,199885.0,201175.0,186000.0,187360.0,44.18325872384714,8278175.3545
1649548800000.0,2022-04-10 00:00:00,BTC/BRZ,202770.0,205925.0,198820.0,199885.0,5.750021069615029,1149342.9615
1649462400000.0,2022-04-09 00:00:00,BTC/BRZ,200225.0,203300.0,199735.0,202770.0,3.909728342456971,792775.616
1649376000000.0,2022-04-08 00:00:00,BTC/BRZ,208140.0,210410.0,199535.0,200225.0,13.793677700087402,2761839.1175
1649289600000.0,2022-04-07 00:00:00,BTC/BRZ,205360.0,209585.0,203305.0,208140.0,82.25161674353801,17119851.509
1649203200000.0,2022-04-06 00:00:00,BTC/BRZ,213265.0,213570.0,205280.0,205360.0,66.58771742306195,13674453.65
1649116800000.0,2022-04-05 00:00:00,BTC/BRZ,216050.0,219715.0,212905.0,213265.0,42.02721382552224,8962933.7565
1649030400000.0,2022-04-04 00:00:00,BTC/BRZ,217980.0,218035.0,210120.0,216050.0,72.43396476741495,15649358.088
1648944000000.0,2022-04-03 00:00:00,BTC/BRZ,215385.0,222930.0,214025.0,217980.0,3.218458255344527,701559.5305
1648857600000.0,2022-04-02 00:00:00,BTC/BRZ,217380.0,221335.0,214675.0,215385.0,5.706106112310514,1229009.665
1648771200000.0,2022-04-01 00:00:00,BTC/BRZ,217600.0,221150.0,211750.0,217380.0,23.811782997515873,5176205.388
1648684800000.0,2022-03-31 00:00:00,BTC/BRZ,226070.0,228910.0,216305.0,217600.0,27.52458303538603,5989349.2685
1648598400000.0,2022-03-30 00:00:00,BTC/BRZ,227420.0,229950.0,223915.0,226070.0,15.548482536382537,3515045.447
1648512000000.0,2022-03-29 00:00:00,BTC/BRZ,225815.0,229780.0,225215.0,227420.0,17.165179252044677,3903705.0655
1648425600000.0,2022-03-28 00:00:00,BTC/BRZ,223565.0,231390.0,222545.0,225815.0,50.986841029161035,11513593.507
1648339200000.0,2022-03-27 00:00:00,BTC/BRZ,212840.0,224010.0,212490.0,223565.0,9.815444416612618,2194389.831
1648252800000.0,2022-03-26 00:00:00,BTC/BRZ,212035.0,214055.0,210905.0,212840.0,9.618692792708138,2047242.574
1648166400000.0,2022-03-25 00:00:00,BTC/BRZ,213345.0,217650.0,211345.0,212035.0,14.339258431391043,3040424.6615
1648080000000.0,2022-03-24 00:00:00,BTC/BRZ,208985.0,215790.0,206390.0,213345.0,35.1290239377534,7494601.612
1647993600000.0,2022-03-23 00:00:00,BTC/BRZ,209190.0,209995.0,205060.0,208985.0,22.36610064837189,4674179.544
1647907200000.0,2022-03-22 00:00:00,BTC/BRZ,203875.0,214695.0,203055.0,209190.0,44.84187360533486,9380471.5395
1647820800000.0,2022-03-21 00:00:00,BTC/BRZ,208185.0,209135.0,203085.0,203875.0,23.31710098589822,4753773.9635
1647734400000.0,2022-03-20 00:00:00,BTC/BRZ,212855.0,213190.0,206640.0,208185.0,4.231411814011576,880916.4685
1647648000000.0,2022-03-19 00:00:00,BTC/BRZ,210695.0,213600.0,209390.0,212845.0,3.5411633677088963,753718.917
1647561600000.0,2022-03-18 00:00:00,BTC/BRZ,206935.0,213025.0,203000.0,210695.0,15.707967035287977,3309590.1145
1647475200000.0,2022-03-17 00:00:00,BTC/BRZ,209175.0,210610.0,205000.0,206935.0,16.71844710899558,3459631.8525
1647388800000.0,2022-03-16 00:00:00,BTC/BRZ,202960.0,215130.0,200725.0,209175.0,64.54608195291024,13501426.6925
1647302400000.0,2022-03-15 00:00:00,BTC/BRZ,202950.0,205960.0,196000.0,202960.0,63.42850240934174,12873448.849
1647216000000.0,2022-03-14 00:00:00,BTC/BRZ,192605.0,204445.0,191225.0,202950.0,70.20436867947771,14247976.6235
1647129600000.0,2022-03-13 00:00:00,BTC/BRZ,197505.0,199740.0,191370.0,192605.0,13.051559917966822,2513795.698
1647043200000.0,2022-03-12 00:00:00,BTC/BRZ,197235.0,201865.0,196990.0,197505.0,3.797802179691653,750084.9195
1646956800000.0,2022-03-11 00:00:00,BTC/BRZ,198935.0,202735.0,193020.0,197235.0,60.00491393261845,11835069.1995
1646870400000.0,2022-03-10 00:00:00,BTC/BRZ,211570.0,211745.0,195665.0,198935.0,34.09504060371478,6782696.9025
1646784000000.0,2022-03-09 00:00:00,BTC/BRZ,197640.0,216035.0,197005.0,211570.0,51.89754406579383,10979963.398
1646697600000.0,2022-03-08 00:00:00,BTC/BRZ,195245.0,200830.0,194620.0,197640.0,39.75411862477231,7857004.005
1646611200000.0,2022-03-07 00:00:00,BTC/BRZ,196495.0,201495.0,190200.0,195250.0,95.97971769014084,18740039.879
1646524800000.0,2022-03-06 00:00:00,BTC/BRZ,201340.0,203275.0,194970.0,196495.0,37.15075521005623,7299937.645
1646438400000.0,2022-03-05 00:00:00,BTC/BRZ,199845.0,202560.0,197550.0,201340.0,14.745461972285687,2968851.3135
1646352000000.0,2022-03-04 00:00:00,BTC/BRZ,214935.0,215130.0,197000.0,199845.0,53.35614431934749,10662958.6615
1646265600000.0,2022-03-03 00:00:00,BTC/BRZ,225355.0,226010.0,211695.0,214935.0,26.750070672528906,5749526.44
1646179200000.0,2022-03-02 00:00:00,BTC/BRZ,230120.0,235070.0,223455.0,225355.0,107.1128009473941,24138405.2575
1646092800000.0,2022-03-01 00:00:00,BTC/BRZ,224190.0,233540.0,222045.0,230120.0,51.07817538675474,11754109.72
1646006400000.0,2022-02-28 00:00:00,BTC/BRZ,195995.0,229250.0,194815.0,224190.0,39.08206875641197,8761808.9945
1645920000000.0,2022-02-27 00:00:00,BTC/BRZ,203215.0,207300.0,192395.0,195995.0,22.534282027602742,4416606.606
1645833600000.0,2022-02-26 00:00:00,BTC/BRZ,203675.0,208445.0,200450.0,203215.0,11.227719302216865,2281640.978
1645747200000.0,2022-02-25 00:00:00,BTC/BRZ,197530.0,205585.0,196270.0,203675.0,47.25495438320855,9624652.834
1645660800000.0,2022-02-24 00:00:00,BTC/BRZ,188335.0,202300.0,173250.0,197530.0,77.44640019996963,15297987.4315
1645574400000.0,2022-02-23 00:00:00,BTC/BRZ,195225.0,199340.0,187235.0,188335.0,24.79116564897656,4669044.1825
1645488000000.0,2022-02-22 00:00:00,BTC/BRZ,190695.0,195835.0,187545.0,195225.0,28.751882509924446,5613086.263
1645401600000.0,2022-02-21 00:00:00,BTC/BRZ,198965.0,204295.0,189815.0,190695.0,44.261421893599724,8440431.848
1645315200000.0,2022-02-20 00:00:00,BTC/BRZ,207980.0,207980.0,196795.0,198965.0,30.91957682758274,6151913.6035
1645228800000.0,2022-02-19 00:00:00,BTC/BRZ,207370.0,209565.0,205445.0,207980.0,12.663313931628041,2633716.0315
1645142400000.0,2022-02-18 00:00:00,BTC/BRZ,211215.0,213350.0,204155.0,207370.0,62.72045874041568,13006341.529
1645056000000.0,2022-02-17 00:00:00,BTC/BRZ,226500.0,227815.0,208740.0,211215.0,24.12029062093128,5094567.1835
