https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP
1661040000,2022-08-21 00:00:00,BTC/GBP,17902,18425,17817,18201,186.38423007,3392379.3715040702
1660953600,2022-08-20 00:00:00,BTC/GBP,17580,18070,17579,17880,77.82883032,1391579.4861215998
1660867200,2022-08-19 00:00:00,BTC/GBP,19430,19430,17600,17641,196.18066586,3460823.12643626
1660780800,2022-08-18 00:00:00,BTC/GBP,19386,19646,19363,19451,42.82676396,833023.38578596
1660694400,2022-08-17 00:00:00,BTC/GBP,19715,20178,19249,19362,143.17514570,2772157.1710434
1660608000,2022-08-16 00:00:00,BTC/GBP,20000,20132,19577,19735,71.33288488,1407754.4831068
1660521600,2022-08-15 00:00:00,BTC/GBP,20042,20796,19737,19988,66.39823932,1327168.00752816
1660435200,2022-08-14 00:00:00,BTC/GBP,20143,20622,19908,20071,65.10780956,1306778.8456787602
1660348800,2022-08-13 00:00:00,BTC/GBP,20096,20512,20029,20145,66.72981013,1344272.02506885
1660262400,2022-08-12 00:00:00,BTC/GBP,19666,20139,19444,20118,71.30921949,1434598.87769982
1660176000,2022-08-11 00:00:00,BTC/GBP,19665,20365,19586,19650,106.99829389,2102516.4749385
1660089600,2022-08-10 00:00:00,BTC/GBP,19155.91,19842,18800,19614,113.58518649,2227859.84781486
1660003200,2022-08-09 00:00:00,BTC/GBP,19698.18,19799.99,18911.55,19191.22,95.74609644,1837484.400921257
1659916800,2022-08-08 00:00:00,BTC/GBP,19206.91,20028.44,19196.8,19715.52,90.25563960,1779436.867646592
1659830400,2022-08-07 00:00:00,BTC/GBP,19020.8,19384.96,18949.17,19233.2,48.48681179,932556.548519428
1659744000,2022-08-06 00:00:00,BTC/GBP,19292.79,19337.79,19000,19003.91,36.29509931,689748.8007283021
1659657600,2022-08-05 00:00:00,BTC/GBP,18608.64,19379.78,18603.3,19306.38,105.18689966,2030778.2558578309
1659571200,2022-08-04 00:00:00,BTC/GBP,18819.21,19112.13,18427.18,18609.17,110.29459386,2052490.847221696
1659484800,2022-08-03 00:00:00,BTC/GBP,18945.75,19408.9,18693.34,18818.65,72.89045745,1371700.0070914426
1659398400,2022-08-02 00:00:00,BTC/GBP,18958.43,19209.74,18571.71,18946.32,66.47499669,1259456.5592876808
1659312000,2022-08-01 00:00:00,BTC/GBP,19180.70,19246.90,18663.57,18993.48,54.32956252,1031907.4591323696
1659225600,2022-07-31 00:00:00,BTC/GBP,19422.03,19868.92,19121.74,19168.01,66.27921428,1270440.6421111827
1659139200,2022-07-30 00:00:00,BTC/GBP,19533.58,20254.90,19326.56,19415.51,91.97032769,1785650.8169684717
1659052800,2022-07-29 00:00:00,BTC/GBP,19603.40,20037.42,19352.22,19530.15,129.51025851,2529354.7752390765
1658966400,2022-07-28 00:00:00,BTC/GBP,18899.81,19866.17,18662.64,19610.59,171.32759754,3359835.271041949
1658880000,2022-07-27 00:00:00,BTC/GBP,17674.69,18986.28,17473.50,18901.19,170.32125123,3219274.3305359636
1658793600,2022-07-26 00:00:00,BTC/GBP,17649.76,17696.04,17236.60,17679.87,116.88844322,2066572.4806319813
1658707200,2022-07-25 00:00:00,BTC/GBP,18862.60,18903.92,17650.28,17690.17,104.42213664,1847245.3489248287
1658620800,2022-07-24 00:00:00,BTC/GBP,18719.54,19171.16,18559.91,18862.15,141.40628512,2667226.5608762084
1658534400,2022-07-23 00:00:00,BTC/GBP,18900.54,19160.53,18299.78,18710.47,68.90020748,1289155.2650483157
1658448000,2022-07-22 00:00:00,BTC/GBP,19293.79,19819.55,18789.17,18914.13,130.40247309,2466449.3283457616
1658361600,2022-07-21 00:00:00,BTC/GBP,19401.73,19568.39,18750.50,19317.96,198.82011478,3840799.024515449
1658275200,2022-07-20 00:00:00,BTC/GBP,19500.74,20268.45,19096.00,19379.94,185.86713596,3602093.9428766426
1658188800,2022-07-19 00:00:00,BTC/GBP,18792.08,19849.99,18026.30,19506.88,184.12652216,3591733.972592461
1658102400,2022-07-18 00:00:00,BTC/GBP,17493.99,18972.82,17469.54,18814.26,171.22099631,3221396.34203538
1658016000,2022-07-17 00:00:00,BTC/GBP,17874.80,18234.51,17400.00,17480.40,189.32507816,3309478.0962680643
1657929600,2022-07-16 00:00:00,BTC/GBP,17579.35,18178.95,17268.53,17883.83,126.65144944,2265012.9910385553
1657843200,2022-07-15 00:00:00,BTC/GBP,17375.94,17866.17,17220.22,17558.69,152.85434126,2683921.9933385495
1657756800,2022-07-14 00:00:00,BTC/GBP,17037.81,17656.96,16596.60,17363.89,149.81941247,2601447.7979937084
1657670400,2022-07-13 00:00:00,BTC/GBP,16232.93,17126.89,15944.33,17063.45,183.39912349,3129421.7737154406
1657584000,2022-07-12 00:00:00,BTC/GBP,16754.25,16887.52,16214.51,16214.51,109.53421195,1776043.5750053944
1657497600,2022-07-11 00:00:00,BTC/GBP,17317.44,17418.84,16723.01,16755.12,164.28393563,2752597.0555529254
1657411200,2022-07-10 00:00:00,BTC/GBP,17922.91,17946.82,17154.66,17346.20,214.88169102,3727380.788771124
1657324800,2022-07-09 00:00:00,BTC/GBP,17953.11,18249.91,17722.80,17937.31,42.45321455,761496.4698798605
1657238400,2022-07-08 00:00:00,BTC/GBP,17981.87,18589.98,17689.08,17945.19,203.37006124,3649514.3892634357
1657152000,2022-07-07 00:00:00,BTC/GBP,17214.82,18156.19,16955.04,18018.60,74.37999892,1340223.448539912
1657065600,2022-07-06 00:00:00,BTC/GBP,16913.41,17288.44,16503.54,17236.13,63.06520928,1087000.1456272865
1656979200,2022-07-05 00:00:00,BTC/GBP,16671.07,17324.00,16124.82,16908.26,95.40065981,1613059.1602390304
1656892800,2022-07-04 00:00:00,BTC/GBP,15933.05,16741.80,15736.00,16688.31,69.76911601,1164328.6364008433
1656806400,2022-07-03 00:00:00,BTC/GBP,15881.76,16209.79,15519.33,15947.50,42.92474111,684542.308851725
1656720000,2022-07-02 00:00:00,BTC/GBP,15905.41,16055.49,15667.77,15887.88,50.48999680,802179.010358784
1656633600,2022-07-01 00:00:00,BTC/GBP,16360.74,17159.13,15730.83,15872.72,106.29290652,1687157.5431781344
1656547200,2022-06-30 00:00:00,BTC/GBP,16572.90,16578.05,15050.00,16351.42,114.39630037,1870541.9537960256
1656460800,2022-06-29 00:00:00,BTC/GBP,16617.76,16823.94,16326.30,16556.60,75.20011812,1245058.275665592
1656374400,2022-06-28 00:00:00,BTC/GBP,16881.83,17280.66,16552.67,16611.68,87.96192918,1461195.4197208225
1656288000,2022-06-27 00:00:00,BTC/GBP,17103.21,17484.54,16750.00,16880.40,63.93132777,1079186.3852887081
1656201600,2022-06-26 00:00:00,BTC/GBP,17496.06,17804.00,17068.67,17107.09,26.15091677,447366.0867668993
1656115200,2022-06-25 00:00:00,BTC/GBP,17316.89,17541.78,17050.00,17536.60,28.27497886,495846.994276276
1656028800,2022-06-24 00:00:00,BTC/GBP,17201.31,17540.91,16832.00,17280.89,102.36626501,1768980.165348659
1655942400,2022-06-23 00:00:00,BTC/GBP,16256.60,17287.38,16253.85,17206.77,141.35142720,2432201.497002144
1655856000,2022-06-22 00:00:00,BTC/GBP,16883.05,16992.65,16115.48,16311.04,108.51507182,1769993.677058893
1655769600,2022-06-21 00:00:00,BTC/GBP,16771.93,17677.97,16581.03,16887.86,76.17630805,1286454.825665273
1655683200,2022-06-20 00:00:00,BTC/GBP,16787.01,17149.66,15844.62,16782.33,99.85463961,1675793.5139660917
1655596800,2022-06-19 00:00:00,BTC/GBP,15490.14,16966.40,14702.30,16820.42,102.10862687,1717509.9895766852
1655510400,2022-06-18 00:00:00,BTC/GBP,16722.41,16957.75,10000.00,15502.97,141.33869619,2191169.5668726843
1655424000,2022-06-17 00:00:00,BTC/GBP,16453.79,17324.24,16406.10,16702.65,292.22942959,4881005.882141414
1655337600,2022-06-16 00:00:00,BTC/GBP,18523.99,18815.79,16377.30,16471.04,141.26073281,2326711.1805428225
1655251200,2022-06-15 00:00:00,BTC/GBP,18370.92,18703.30,16613.98,18526.85,192.11126087,3559216.513449359
1655164800,2022-06-14 00:00:00,BTC/GBP,18486.64,19082.21,17158.31,18401.20,188.12586885,3461741.7378826197
1655078400,2022-06-13 00:00:00,BTC/GBP,21618.38,21804.82,18044.00,18470.33,282.82617569,5223892.797632279
1654992000,2022-06-12 00:00:00,BTC/GBP,23044.95,23134.19,21644.25,21644.25,113.82854697,2463733.5277554225
1654905600,2022-06-11 00:00:00,BTC/GBP,23556.14,23863.97,22800.00,23044.95,50.80544147,1170808.8584040764
1654819200,2022-06-10 00:00:00,BTC/GBP,24061.68,24275.79,23413.94,23596.45,114.01799730,2690419.9723895853
1654732800,2022-06-09 00:00:00,BTC/GBP,24043.41,24505.97,23861.24,24077.76,96.16775872,2315504.214198067
1654646400,2022-06-08 00:00:00,BTC/GBP,24747.60,24845.19,23737.26,24072.41,64.01804184,1541068.5505696342
1654560000,2022-06-07 00:00:00,BTC/GBP,25007.79,25031.35,23365.14,24737.53,122.75682441,3036700.626547107
1654473600,2022-06-06 00:00:00,BTC/GBP,23950.13,25287.91,23918.40,25012.51,138.68904040,3468961.009895404
1654387200,2022-06-05 00:00:00,BTC/GBP,23897.68,24130.35,23625.25,23940.26,39.42137252,943757.907685655
1654300800,2022-06-04 00:00:00,BTC/GBP,23787.08,23970.47,23586.73,23879.41,25.93731084,619367.6798458043
1654214400,2022-06-03 00:00:00,BTC/GBP,24196.57,24396.99,23324.90,23749.76,69.29744332,1645797.6474636032
1654128000,2022-06-02 00:00:00,BTC/GBP,23849.23,24352.19,23583.33,24210.26,56.50820310,1368078.289183806
1654041600,2022-06-01 00:00:00,BTC/GBP,25236.49,25378.69,23476.79,23869.30,172.30811348,4112874.053088164
1653955200,2022-05-31 00:00:00,BTC/GBP,25055.13,25672.62,24798.64,25182.94,72.88684888,1835505.1421341072
1653868800,2022-05-30 00:00:00,BTC/GBP,23323.72,25411.04,23187.11,25076.57,141.59385975,3550688.335591058
1653782400,2022-05-29 00:00:00,BTC/GBP,22976.21,23383.14,22814.74,23333.40,128.95295521,3008910.8850970143
1653696000,2022-05-28 00:00:00,BTC/GBP,22633.03,23132.14,22551.76,22975.15,77.95580924,1791046.4106603859
1653609600,2022-05-27 00:00:00,BTC/GBP,23139.26,23270.12,22373.34,22623.13,114.60304442,2592679.572309435
1653523200,2022-05-26 00:00:00,BTC/GBP,23449.17,23718.13,22302.18,23151.28,128.28061238,2969860.3757808465
1653436800,2022-05-25 00:00:00,BTC/GBP,23631.50,24089.91,23447.25,23452.43,179.13087661,4201054.344534663
1653350400,2022-05-24 00:00:00,BTC/GBP,23124.75,23754.10,22900.00,23606.14,83.07780596,1961146.3183845945
1653264000,2022-05-23 00:00:00,BTC/GBP,24211.92,24357.02,22945.63,23124.75,195.96815693,4531714.636967017
1653177600,2022-05-22 00:00:00,BTC/GBP,23529.28,24368.34,23407.39,24211.92,158.47618554,3837012.7261996362
1653091200,2022-05-21 00:00:00,BTC/GBP,23362.70,23692.32,23147.72,23536.45,39.69410189,934258.2444288905
1653004800,2022-05-20 00:00:00,BTC/GBP,24295.50,24635.00,23000.00,23312.35,238.95927095,5570702.160131232
1652918400,2022-05-19 00:00:00,BTC/GBP,23281.07,24381.73,23221.23,24316.20,213.08348868,5181380.727440616
1652832000,2022-05-18 00:00:00,BTC/GBP,24340.50,24544.45,23179.35,23244.18,86.32935656,2006655.1031648207
1652745600,2022-05-17 00:00:00,BTC/GBP,24208.76,24682.46,23619.39,24401.54,79.17351430,1931955.676132022
1652659200,2022-05-16 00:00:00,BTC/GBP,25476.67,25476.67,23691.92,24203.46,136.19625953,3296420.7196839736
1652572800,2022-05-15 00:00:00,BTC/GBP,24477.39,25609.66,24052.48,25539.78,93.70651718,2393243.8333434206
1652486400,2022-05-14 00:00:00,BTC/GBP,23873.39,24670.74,23349.21,24521.75,43.42527729,1064863.7933860575
1652400000,2022-05-13 00:00:00,BTC/GBP,23622.38,25371.62,23489.80,23842.80,85.62925041,2041641.0916755479
1652313600,2022-05-12 00:00:00,BTC/GBP,23705.63,24562.48,20686.87,23720.83,415.65068135,9859579.151687521
1652227200,2022-05-11 00:00:00,BTC/GBP,25199.70,25966.58,22629.26,23686.33,308.27859028,7301988.421306873
1652140800,2022-05-10 00:00:00,BTC/GBP,24413.03,26415.29,24187.05,25193.33,230.10999056,5797236.9284749655
1652054400,2022-05-09 00:00:00,BTC/GBP,27585.21,27811.30,24349.00,24372.11,177.17707817,4318179.2386378385
1651968000,2022-05-08 00:00:00,BTC/GBP,28742.49,28761.21,27348.78,27613.52,103.11620672,2847401.436586854
1651881600,2022-05-07 00:00:00,BTC/GBP,29180.81,29273.02,28195.57,28733.60,89.26525210,2564912.04774056
1651795200,2022-05-06 00:00:00,BTC/GBP,29544.86,29650.10,28631.15,29210.86,101.92003455,2977171.860435213
1651708800,2022-05-05 00:00:00,BTC/GBP,31448.60,31946.32,28788.45,29571.49,235.66755172,6969040.649012463
1651622400,2022-05-04 00:00:00,BTC/GBP,30141.43,31794.05,30119.87,31458.81,167.61897603,5273093.519322325
1651536000,2022-05-03 00:00:00,BTC/GBP,30805.92,30850.58,30050.00,30201.02,84.76037450,2559849.76548199
1651449600,2022-05-02 00:00:00,BTC/GBP,30617.19,31227.67,30513.35,30821.37,105.21136097,3242758.2846599286
1651363200,2022-05-01 00:00:00,BTC/GBP,30008.00,30767.61,29785.25,30618.88,142.71080568,4369645.033819239
1651276800,2022-04-30 00:00:00,BTC/GBP,30705.70,30839.29,29929.87,29986.30,41.74804184,1251869.3070267919
1651190400,2022-04-29 00:00:00,BTC/GBP,31852.35,31948.34,30390.63,30691.42,142.82653792,4383549.262448646
1651104000,2022-04-28 00:00:00,BTC/GBP,31253.62,32438.60,31252.06,31914.47,175.22565988,5592234.065470464
1651017600,2022-04-27 00:00:00,BTC/GBP,30283.42,31375.04,30141.25,31310.21,122.36672075,3831327.7236938574
1650931200,2022-04-26 00:00:00,BTC/GBP,31792.53,32089.32,30000.00,30300.29,265.10016036,8032611.737954505
1650844800,2022-04-25 00:00:00,BTC/GBP,30806.36,31873.73,30000.00,31743.51,140.57827514,4462447.882689341
1650758400,2022-04-24 00:00:00,BTC/GBP,30817.62,31114.16,30389.51,30771.88,68.16651123,2097611.7035882124
1650672000,2022-04-23 00:00:00,BTC/GBP,30995.70,31144.00,30642.62,30722.13,33.43712548,1027259.7158228724
1650585600,2022-04-22 00:00:00,BTC/GBP,31016.63,31588.44,30500.00,30946.15,110.44951557,3417987.2762565557
1650499200,2022-04-21 00:00:00,BTC/GBP,31685.57,32871.00,30622.80,31114.28,132.17461903,4112518.1053927485
1650412800,2022-04-20 00:00:00,BTC/GBP,31902.82,32326.78,31336.86,31682.92,203.81085184,6457322.913978572
1650326400,2022-04-19 00:00:00,BTC/GBP,31383.50,32158.10,31173.62,31923.49,84.24835560,2689501.537513044
1650240000,2022-04-18 00:00:00,BTC/GBP,30369.83,31563.63,29600.00,31385.91,60.63850501,1903194.660778409
1650153600,2022-04-17 00:00:00,BTC/GBP,30920.47,31104.16,30300.00,30455.11,36.08157765,1098868.4163042915
1650067200,2022-04-16 00:00:00,BTC/GBP,31062.67,31184.99,30664.40,30954.98,17.87926474,553452.2824414052
1649980800,2022-04-15 00:00:00,BTC/GBP,30564.20,31185.13,30448.09,31089.85,40.43622366,1257156.128155851
1649894400,2022-04-14 00:00:00,BTC/GBP,31334.90,31593.11,30250.00,30558.17,58.64346492,1792036.9704143964
1649808000,2022-04-13 00:00:00,BTC/GBP,30805.91,31711.14,30497.91,31390.74,45.97808945,1443286.2516216931
1649721600,2022-04-12 00:00:00,BTC/GBP,30393.71,31219.69,30195.09,30893.10,40.19680215,1241803.8285001651
1649635200,2022-04-11 00:00:00,BTC/GBP,32295.70,32593.98,30085.52,30349.82,61.52961504,1867412.741133293
1649548800,2022-04-10 00:00:00,BTC/GBP,32859.12,33327.67,32153.52,32375.09,22.13747025,716702.5917160725
1649462400,2022-04-09 00:00:00,BTC/GBP,32528.90,32836.34,32333.33,32835.33,17.98486032,590538.8236111056
1649376000,2022-04-08 00:00:00,BTC/GBP,33239.34,33787.64,32328.88,32429.51,50.95844395,1652557.3676609646
1649289600,2022-04-07 00:00:00,BTC/GBP,33060.66,33558.70,32701.63,33239.34,38.07877831,1265713.4590307153
1649203200,2022-04-06 00:00:00,BTC/GBP,34747.06,34864.56,33000.00,33060.66,52.95181986,1750622.1127727078
1649116800,2022-04-05 00:00:00,BTC/GBP,35527.61,35929.31,34700.00,34816.88,59.12816135,2058658.0983435877
1649030400,2022-04-04 00:00:00,BTC/GBP,35319.29,35755.20,34435.00,35527.61,90.70678528,3222595.291781581
1648944000,2022-04-03 00:00:00,BTC/GBP,34963.58,36192.13,34780.78,35409.08,78.76700101,2789067.040123171
1648857600,2022-04-02 00:00:00,BTC/GBP,35180.24,35941.03,34785.21,34954.14,34.28664767,1198460.2827878539
1648771200,2022-04-01 00:00:00,BTC/GBP,34589.21,35660.11,33691.41,35292.56,85.55191534,3019346.10525187
1648684800,2022-03-31 00:00:00,BTC/GBP,35773.91,36244.50,34382.75,34616.70,49.48646026,1713057.9488823419
1648598400,2022-03-30 00:00:00,BTC/GBP,36230.79,36328.43,35560.43,35835.48,51.64600103,1850759.2369905445
1648512000,2022-03-29 00:00:00,BTC/GBP,35982.55,36624.42,35847.94,36230.79,80.90428045,2931225.9950850555
1648425600,2022-03-28 00:00:00,BTC/GBP,35474.25,36829.37,35454.18,35982.55,49.41975245,1778248.7135197476
