https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AR,Volume USDT
1663243200,2022-09-15 12:00:00,AR/USDT,9.602,9.707,9.589,9.654,933.51366237,9006.1197173731
1663239600,2022-09-15 11:00:00,AR/USDT,9.54,9.606,9.522,9.602,234.48242396,2247.90147319745
1663236000,2022-09-15 10:00:00,AR/USDT,9.592,9.636,9.522,9.549,294.4150453,2828.26215623781
1663232400,2022-09-15 09:00:00,AR/USDT,9.608,9.616,9.563,9.603,86.91030858,833.44374192214
1663228800,2022-09-15 08:00:00,AR/USDT,9.686,9.686,9.545,9.59,538.62524409,5160.15815348371
1663225200,2022-09-15 07:00:00,AR/USDT,9.636,9.79,9.617,9.669,1139.36764917,11044.48193574082
1663221600,2022-09-15 06:00:00,AR/USDT,9.516,9.682,9.341,9.621,1950.14233394,18629.41128675464
1663218000,2022-09-15 05:00:00,AR/USDT,9.437,9.535,9.424,9.525,1103.72533837,10449.49068232373
1663214400,2022-09-15 04:00:00,AR/USDT,9.474,9.492,9.386,9.448,162.0570912,1529.53881615374
1663210800,2022-09-15 03:00:00,AR/USDT,9.52,9.52,9.322,9.472,1315.48790265,12384.23725467011
1663207200,2022-09-15 02:00:00,AR/USDT,9.639,9.658,9.411,9.531,936.66978776,8886.02813839248
1663203600,2022-09-15 01:00:00,AR/USDT,9.68,9.68,9.547,9.663,234.52310324,2253.87870288734
1663200000,2022-09-15 00:00:00,AR/USDT,9.794,9.807,9.629,9.664,898.81286798,8721.59189007986
1663196400,2022-09-14 23:00:00,AR/USDT,9.803,9.832,9.76,9.814,257.43775512,2518.1259780545
1663192800,2022-09-14 22:00:00,AR/USDT,9.764,9.849,9.756,9.814,553.31055611,5419.36543531316
1663189200,2022-09-14 21:00:00,AR/USDT,9.713,9.772,9.68,9.772,546.19329224,5314.963192247
1663185600,2022-09-14 20:00:00,AR/USDT,9.717,9.752,9.687,9.705,254.29325358,2473.30568534306
1663182000,2022-09-14 19:00:00,AR/USDT,9.654,9.739,9.608,9.709,693.26468044,6720.64923201678
1663178400,2022-09-14 18:00:00,AR/USDT,9.723,9.723,9.516,9.658,2372.62127961,22763.83043503596
1663174800,2022-09-14 17:00:00,AR/USDT,9.723,9.788,9.714,9.741,356.56791529,3481.08737824555
1663171200,2022-09-14 16:00:00,AR/USDT,9.772,9.772,9.697,9.727,181.02373795,1762.37453041463
1663167600,2022-09-14 15:00:00,AR/USDT,9.793,9.793,9.727,9.768,203.59406596,1988.12988700023
1663164000,2022-09-14 14:00:00,AR/USDT,9.803,9.836,9.714,9.796,652.32888227,6374.72653287921
1663160400,2022-09-14 13:00:00,AR/USDT,9.823,9.847,9.678,9.811,771.54891362,7546.09269713939
1663156800,2022-09-14 12:00:00,AR/USDT,9.768,9.868,9.576,9.794,2024.14109251,19627.51030845549
1663153200,2022-09-14 11:00:00,AR/USDT,9.834,9.839,9.726,9.765,271.96166588,2664.5283809444
1663149600,2022-09-14 10:00:00,AR/USDT,9.836,9.868,9.827,9.861,1035.90513982,10198.89256048732
1663146000,2022-09-14 09:00:00,AR/USDT,9.82,9.85,9.79,9.837,2215.08476625,21762.72645561
1663142400,2022-09-14 08:00:00,AR/USDT,9.755,9.898,9.699,9.824,1561.29485842,15307.08760030598
1663138800,2022-09-14 07:00:00,AR/USDT,9.87,9.924,9.695,9.743,1775.86764201,17327.33678139459
1663135200,2022-09-14 06:00:00,AR/USDT,9.931,9.97,9.854,9.854,555.56234133,5517.30089519912
1663131600,2022-09-14 05:00:00,AR/USDT,9.969,9.979,9.935,9.939,280.1392882,2789.0945377186
1663128000,2022-09-14 04:00:00,AR/USDT,9.924,9.979,9.902,9.979,768.3824502,7628.40445664441
1663124400,2022-09-14 03:00:00,AR/USDT,9.916,9.956,9.89,9.908,203.46956784,2017.90536498452
1663120800,2022-09-14 02:00:00,AR/USDT,9.868,9.939,9.85,9.918,507.51266438,5025.8679843895
1663117200,2022-09-14 01:00:00,AR/USDT,9.788,9.88,9.788,9.868,1742.0754917,17150.0763564776
1663113600,2022-09-14 00:00:00,AR/USDT,9.729,9.788,9.668,9.788,452.10530291,4404.44076385583
1663110000,2022-09-13 23:00:00,AR/USDT,9.721,9.75,9.636,9.734,2676.53561274,25966.23233401497
1663106400,2022-09-13 22:00:00,AR/USDT,9.846,9.846,9.683,9.766,9996.14158592,97086.98372020805
1663102800,2022-09-13 21:00:00,AR/USDT,9.835,9.872,9.722,9.846,1006.40903497,9870.20267447366
1663099200,2022-09-13 20:00:00,AR/USDT,9.842,9.922,9.84,9.882,513.6031648,5082.50304675351
1663095600,2022-09-13 19:00:00,AR/USDT,9.798,9.868,9.68,9.841,1530.09002406,14966.28689085696
1663092000,2022-09-13 18:00:00,AR/USDT,9.949,9.987,9.757,9.804,1335.23974286,13196.32690357496
1663088400,2022-09-13 17:00:00,AR/USDT,10.028,10.062,9.952,9.952,2638.53826806,26444.76169800617
1663084800,2022-09-13 16:00:00,AR/USDT,9.986,10.083,9.956,10.023,734.56633782,7358.06860929846
1663081200,2022-09-13 15:00:00,AR/USDT,9.988,10.056,9.94,9.977,1062.75818663,10614.20274139483
1663077600,2022-09-13 14:00:00,AR/USDT,10.121,10.183,9.956,9.998,1760.88962841,17718.59149595119
1663074000,2022-09-13 13:00:00,AR/USDT,10.177,10.286,10.1,10.123,4496.86250554,45828.20106808567
1663070400,2022-09-13 12:00:00,AR/USDT,10.852,10.929,10.108,10.165,7625.83148269,79231.72713772085
1663066800,2022-09-13 11:00:00,AR/USDT,10.846,10.92,10.819,10.846,1383.30075248,15030.08231986569
1663063200,2022-09-13 10:00:00,AR/USDT,10.78,10.852,10.744,10.84,186.25052806,2013.21969739963
1663059600,2022-09-13 09:00:00,AR/USDT,10.887,10.92,10.741,10.782,232.64478428,2521.92394681849
1663056000,2022-09-13 08:00:00,AR/USDT,10.973,11.008,10.846,10.863,300.87811993,3287.36574561147
1663052400,2022-09-13 07:00:00,AR/USDT,10.864,10.99,10.831,10.984,199.73944079,2177.52703117923
1663048800,2022-09-13 06:00:00,AR/USDT,10.816,11.008,10.8,10.838,834.08830835,9058.42307178604
1663045200,2022-09-13 05:00:00,AR/USDT,10.768,10.846,10.757,10.806,82.6392,893.1694235
1663041600,2022-09-13 04:00:00,AR/USDT,10.822,10.856,10.763,10.783,1315.52035537,14228.06398546417
1663038000,2022-09-13 03:00:00,AR/USDT,10.727,10.855,10.65,10.805,1094.81988623,11709.05908350373
1663034400,2022-09-13 02:00:00,AR/USDT,10.572,10.746,10.48,10.73,973.61046636,10257.3621854416
1663030800,2022-09-13 01:00:00,AR/USDT,10.603,10.647,10.521,10.555,572.39499437,6036.1645657359
1663027200,2022-09-13 00:00:00,AR/USDT,10.736,10.738,10.546,10.606,2488.45732844,26391.09418324375
1663023600,2022-09-12 23:00:00,AR/USDT,10.749,10.796,10.71,10.738,720.12229912,7718.81744853564
1663020000,2022-09-12 22:00:00,AR/USDT,10.802,10.826,10.726,10.726,139.23950204,1500.95298882133
1663016400,2022-09-12 21:00:00,AR/USDT,10.96,10.96,10.742,10.798,707.58472922,7632.5951418973
1663012800,2022-09-12 20:00:00,AR/USDT,10.951,10.984,10.906,10.97,123.36232443,1350.22450885116
1663009200,2022-09-12 19:00:00,AR/USDT,10.964,10.98,10.906,10.962,1695.3114164,18582.84973909264
1663005600,2022-09-12 18:00:00,AR/USDT,10.937,10.982,10.871,10.955,283.16210425,3096.49331056617
1663002000,2022-09-12 17:00:00,AR/USDT,10.862,10.966,10.831,10.949,742.42656929,8083.05850151168
1662998400,2022-09-12 16:00:00,AR/USDT,10.98,10.98,10.658,10.876,4451.1713918,47982.83879328903
1662994800,2022-09-12 15:00:00,AR/USDT,11.157,11.176,10.925,10.968,2571.83837331,28331.46331242417
1662991200,2022-09-12 14:00:00,AR/USDT,11.393,11.393,11.153,11.167,789.60387004,8904.01019689595
1662987600,2022-09-12 13:00:00,AR/USDT,11.42,11.45,11.296,11.394,846.93583623,9661.80167131717
1662984000,2022-09-12 12:00:00,AR/USDT,11.502,11.505,11.358,11.399,1401.23808536,16028.96722712728
1662980400,2022-09-12 11:00:00,AR/USDT,11.503,11.614,11.463,11.525,1066.48749204,12340.25926112179
1662976800,2022-09-12 10:00:00,AR/USDT,11.544,11.544,11.426,11.511,1905.43493275,21878.62278952795
1662973200,2022-09-12 09:00:00,AR/USDT,11.431,11.578,11.429,11.559,467.13121115,5373.74970116044
1662969600,2022-09-12 08:00:00,AR/USDT,11.313,11.478,11.26,11.463,2219.33835389,25220.60092749199
1662966000,2022-09-12 07:00:00,AR/USDT,11.236,11.321,11.234,11.321,342.11473757,3861.44738101609
1662962400,2022-09-12 06:00:00,AR/USDT,11.302,11.302,11.135,11.221,348.39172591,3904.80717039842
1662958800,2022-09-12 05:00:00,AR/USDT,11.289,11.306,11.2,11.287,185.5705,2090.976207
1662955200,2022-09-12 04:00:00,AR/USDT,11.216,11.304,11.211,11.304,251.88853067,2837.55027607322
1662951600,2022-09-12 03:00:00,AR/USDT,11.228,11.314,11.119,11.205,439.89437013,4927.48079622335
1662948000,2022-09-12 02:00:00,AR/USDT,11.585,11.586,11.166,11.206,647.74362641,7326.73145425903
1662944400,2022-09-12 01:00:00,AR/USDT,11.125,11.651,11.087,11.544,1991.96754932,22589.4771628334
1662940800,2022-09-12 00:00:00,AR/USDT,11.292,11.326,11.135,11.14,481.20797268,5409.17125510054
1662937200,2022-09-11 23:00:00,AR/USDT,11.229,11.302,11.112,11.283,515.06950966,5764.73801137316
1662933600,2022-09-11 22:00:00,AR/USDT,11.106,11.286,11.105,11.217,360.06468054,4043.36991996902
1662930000,2022-09-11 21:00:00,AR/USDT,11.244,11.268,11.055,11.101,665.40258788,7409.44654729858
1662926400,2022-09-11 20:00:00,AR/USDT,11.289,11.327,11.129,11.249,787.76892308,8820.28221147054
1662922800,2022-09-11 19:00:00,AR/USDT,11.249,11.337,11.244,11.292,427.26607211,4824.2038640671
1662919200,2022-09-11 18:00:00,AR/USDT,11.245,11.309,11.203,11.255,660.31604214,7435.60120466965
1662915600,2022-09-11 17:00:00,AR/USDT,11.337,11.386,11.24,11.246,1095.95604748,12373.85326489554
1662912000,2022-09-11 16:00:00,AR/USDT,11.191,11.377,11.19,11.326,381.08380724,4311.13704712347
1662908400,2022-09-11 15:00:00,AR/USDT,11.216,11.259,11.173,11.173,849.0298546,9530.4387610227
1662904800,2022-09-11 14:00:00,AR/USDT,11.358,11.381,11.168,11.224,2330.32363393,26212.23442220731
1662901200,2022-09-11 13:00:00,AR/USDT,11.336,11.75,11.21,11.358,4277.09629111,49021.87457290322
1662897600,2022-09-11 12:00:00,AR/USDT,11.18,11.392,11.105,11.346,1358.42859977,15327.41812907531
1662894000,2022-09-11 11:00:00,AR/USDT,11.193,11.217,11.154,11.194,83.96142046,939.19938709952
1662890400,2022-09-11 10:00:00,AR/USDT,11.201,11.23,11.125,11.176,331.97547765,3714.6099743035
1662886800,2022-09-11 09:00:00,AR/USDT,11.279,11.28,11.173,11.203,247.95211426,2780.64334388896
1662883200,2022-09-11 08:00:00,AR/USDT,11.353,11.372,11.245,11.271,171.20010749,1934.94875335684
1662879600,2022-09-11 07:00:00,AR/USDT,11.224,11.445,11.126,11.364,913.76277175,10307.89549982817
1662876000,2022-09-11 06:00:00,AR/USDT,11.045,11.224,10.89,11.208,1149.86646229,12704.00317798833
1662872400,2022-09-11 05:00:00,AR/USDT,11.027,11.057,10.99,11.008,722.27386587,7969.84768004741
1662868800,2022-09-11 04:00:00,AR/USDT,11.035,11.104,11.017,11.045,90.02127396,996.04646460102
1662865200,2022-09-11 03:00:00,AR/USDT,11.008,11.05,11,11.035,206.88691751,2281.98240667575
1662861600,2022-09-11 02:00:00,AR/USDT,11.152,11.22,10.932,10.981,477.40412982,5257.69416617044
1662858000,2022-09-11 01:00:00,AR/USDT,11.185,11.236,11.152,11.222,269.87994246,3024.08699784087
1662854400,2022-09-11 00:00:00,AR/USDT,11.096,11.253,11.096,11.185,1718.39233978,19160.09025735315
1662850800,2022-09-10 23:00:00,AR/USDT,11.323,11.323,11.074,11.084,1226.4527,13695.8706313
1662847200,2022-09-10 22:00:00,AR/USDT,11.272,11.377,11.215,11.331,1892.1551715,21386.46977581135
1662843600,2022-09-10 21:00:00,AR/USDT,11.267,11.339,11.207,11.263,483.78308875,5447.03172196125
1662840000,2022-09-10 20:00:00,AR/USDT,11.213,11.327,11.205,11.275,530.34742107,5981.05427648802
1662836400,2022-09-10 19:00:00,AR/USDT,11.225,11.272,11.2,11.216,187.90737924,2111.24705300383
1662832800,2022-09-10 18:00:00,AR/USDT,11.175,11.311,11.153,11.217,821.88173549,9223.67321284904
1662829200,2022-09-10 17:00:00,AR/USDT,11.219,11.221,11.123,11.14,277.68370343,3102.97890019443
1662825600,2022-09-10 16:00:00,AR/USDT,11.145,11.377,11.076,11.211,1824.75215909,20427.9091185273
1662822000,2022-09-10 15:00:00,AR/USDT,11.027,11.177,11.027,11.128,254.01055881,2826.2211195099
1662818400,2022-09-10 14:00:00,AR/USDT,10.963,11.08,10.963,11.035,240.01347261,2651.28276979835
1662814800,2022-09-10 13:00:00,AR/USDT,11.107,11.123,10.942,10.96,474.0596645,5217.47870124964
1662811200,2022-09-10 12:00:00,AR/USDT,11.029,11.124,10.905,11.115,1451.59814151,15993.14373738293
1662807600,2022-09-10 11:00:00,AR/USDT,10.948,11.08,10.928,11.043,1056.53906011,11658.83300135684
1662804000,2022-09-10 10:00:00,AR/USDT,11.009,11.009,10.916,10.961,221.56179085,2427.2276233709
1662800400,2022-09-10 09:00:00,AR/USDT,10.979,11.049,10.967,11.037,289.31991875,3187.4286715064
1662796800,2022-09-10 08:00:00,AR/USDT,10.881,11.072,10.881,10.99,285.39180822,3127.94209407346
1662793200,2022-09-10 07:00:00,AR/USDT,11.105,11.128,10.844,10.864,431.33114375,4764.4489915601
1662789600,2022-09-10 06:00:00,AR/USDT,10.892,11.191,10.878,11.093,996.5652613,11017.3990660896
1662786000,2022-09-10 05:00:00,AR/USDT,10.806,10.893,10.803,10.893,440.81494565,4781.65935818156
1662782400,2022-09-10 04:00:00,AR/USDT,10.922,10.999,10.774,10.815,428.14606664,4658.30703985997
1662778800,2022-09-10 03:00:00,AR/USDT,11.039,11.041,10.881,10.905,452.33747405,4954.4177197148
1662775200,2022-09-10 02:00:00,AR/USDT,10.978,11.055,10.946,11.055,162.4229058,1784.96530717771
1662771600,2022-09-10 01:00:00,AR/USDT,11.009,11.068,10.93,10.961,281.35512844,3092.78313912992
1662768000,2022-09-10 00:00:00,AR/USDT,10.958,11.02,10.908,11.02,226.67638794,2483.51489772459
1662764400,2022-09-09 23:00:00,AR/USDT,10.935,11.086,10.866,10.929,528.95490924,5803.88424012298
1662760800,2022-09-09 22:00:00,AR/USDT,10.961,11.014,10.915,10.923,174.72076701,1916.32800171191
1662757200,2022-09-09 21:00:00,AR/USDT,10.978,11.006,10.927,10.966,654.89301169,7171.79544449656
1662753600,2022-09-09 20:00:00,AR/USDT,11.114,11.121,10.932,10.953,1576.94925608,17433.30939633222
1662750000,2022-09-09 19:00:00,AR/USDT,11.126,11.142,11.068,11.111,604.15238615,6707.78042028805
1662746400,2022-09-09 18:00:00,AR/USDT,11.126,11.147,11.083,11.124,1586.90560512,17619.6608408439
1662742800,2022-09-09 17:00:00,AR/USDT,11.316,11.368,11.104,11.12,794.15015634,8888.18589704449
1662739200,2022-09-09 16:00:00,AR/USDT,11.271,11.326,11.205,11.304,300.78631688,3381.50878519802
1662735600,2022-09-09 15:00:00,AR/USDT,11.358,11.401,11.252,11.27,2015.46910684,22824.99766217807
1662732000,2022-09-09 14:00:00,AR/USDT,11.276,11.483,11.26,11.348,893.8204313,10166.35097822936
1662728400,2022-09-09 13:00:00,AR/USDT,11.239,11.318,11.128,11.263,1649.28290694,18537.77172430404
1662724800,2022-09-09 12:00:00,AR/USDT,11.245,11.387,11.213,11.228,1188.49685391,13424.68296383116
1662721200,2022-09-09 11:00:00,AR/USDT,11.276,11.279,11.146,11.247,1715.74847982,19206.01339912221
1662717600,2022-09-09 10:00:00,AR/USDT,11.303,11.332,11.224,11.288,388.09227027,4376.08181810649
1662714000,2022-09-09 09:00:00,AR/USDT,11.366,11.366,11.214,11.297,1063.48293739,11976.14782835487
1662710400,2022-09-09 08:00:00,AR/USDT,11.18,11.578,11.149,11.354,3572.24091518,40530.27620781601
1662706800,2022-09-09 07:00:00,AR/USDT,11.112,11.187,11.025,11.171,1817.45834316,20178.14401319919
1662703200,2022-09-09 06:00:00,AR/USDT,11.134,11.175,11.06,11.112,1928.40675617,21429.09336999861
1662699600,2022-09-09 05:00:00,AR/USDT,11.233,11.298,11.063,11.134,3068.98968724,34302.67303156238
1662696000,2022-09-09 04:00:00,AR/USDT,11.136,11.305,11.09,11.253,4073.31912637,45603.34846881552
1662692400,2022-09-09 03:00:00,AR/USDT,10.766,11.188,10.753,11.145,5282.49784209,57904.82395827337
1662688800,2022-09-09 02:00:00,AR/USDT,10.063,10.776,10.063,10.748,6812.37201889,71500.41684758007
1662685200,2022-09-09 01:00:00,AR/USDT,10.088,10.1,10.059,10.082,53.87666016,542.8454238494
1662681600,2022-09-09 00:00:00,AR/USDT,10.017,10.1,9.966,10.062,169.99817142,1710.89986230664
1662678000,2022-09-08 23:00:00,AR/USDT,9.923,10.06,9.919,10.01,835.95383908,8355.93473061671
1662674400,2022-09-08 22:00:00,AR/USDT,9.928,9.946,9.898,9.918,166.1566233,1649.88698620171
1662670800,2022-09-08 21:00:00,AR/USDT,9.945,9.953,9.873,9.925,178.83079683,1771.03458641974
1662667200,2022-09-08 20:00:00,AR/USDT,10.037,10.053,9.933,9.945,1080.64151773,10781.6950027273
1662663600,2022-09-08 19:00:00,AR/USDT,9.939,10.033,9.925,10.033,407.02498057,4061.28860427166
1662660000,2022-09-08 18:00:00,AR/USDT,9.952,9.97,9.915,9.939,2261.04376856,22527.0955164662
1662656400,2022-09-08 17:00:00,AR/USDT,9.897,9.987,9.864,9.96,784.4762949,7776.58993831582
1662652800,2022-09-08 16:00:00,AR/USDT,10.004,10.059,9.8,9.904,1876.63246938,18633.54273928872
1662649200,2022-09-08 15:00:00,AR/USDT,9.956,10.056,9.955,9.993,598.65529834,5985.85258341466
1662645600,2022-09-08 14:00:00,AR/USDT,9.843,9.947,9.752,9.947,377.11858013,3715.55817042029
1662642000,2022-09-08 13:00:00,AR/USDT,9.597,9.854,9.526,9.815,1492.7025835,14417.733107119
1662638400,2022-09-08 12:00:00,AR/USDT,9.788,9.821,9.582,9.584,781.69811923,7582.60489129827
1662634800,2022-09-08 11:00:00,AR/USDT,9.805,9.835,9.775,9.79,383.93892789,3762.28911023825
1662631200,2022-09-08 10:00:00,AR/USDT,9.704,9.834,9.672,9.787,422.6568061,4129.0790731458
1662627600,2022-09-08 09:00:00,AR/USDT,9.715,9.718,9.667,9.688,40.05230092,388.59627242492
1662624000,2022-09-08 08:00:00,AR/USDT,9.667,9.715,9.643,9.709,53.35572545,515.3693762087
1662620400,2022-09-08 07:00:00,AR/USDT,9.727,9.759,9.582,9.667,175.21942049,1688.34535450521
1662616800,2022-09-08 06:00:00,AR/USDT,9.728,9.788,9.724,9.731,49.35890689,481.32694912141
1662613200,2022-09-08 05:00:00,AR/USDT,9.738,9.738,9.705,9.708,121.49230649,1180.33929518664
1662609600,2022-09-08 04:00:00,AR/USDT,9.723,9.804,9.723,9.723,325.9164,3178.2055917
1662606000,2022-09-08 03:00:00,AR/USDT,9.746,9.77,9.72,9.744,195.07057073,1899.72512249038
1662602400,2022-09-08 02:00:00,AR/USDT,9.732,9.771,9.725,9.745,176.38953628,1718.10997988488
1662598800,2022-09-08 01:00:00,AR/USDT,9.751,9.763,9.69,9.706,147.02320701,1430.00732834533
1662595200,2022-09-08 00:00:00,AR/USDT,9.74,9.812,9.697,9.751,185.53613504,1811.43197759444
1662591600,2022-09-07 23:00:00,AR/USDT,9.744,9.806,9.704,9.73,647.68349396,6336.73934358384
1662588000,2022-09-07 22:00:00,AR/USDT,9.748,9.776,9.727,9.749,167.29190558,1630.71282477775
1662584400,2022-09-07 21:00:00,AR/USDT,9.783,9.813,9.66,9.752,961.37072513,9317.59946488714
1662580800,2022-09-07 20:00:00,AR/USDT,9.603,9.831,9.603,9.788,487.89696202,4758.01588582908
1662577200,2022-09-07 19:00:00,AR/USDT,9.636,9.668,9.6,9.611,443.18874634,4269.18767789235
1662573600,2022-09-07 18:00:00,AR/USDT,9.658,9.96,9.611,9.643,2424.06382297,23474.64228019814
1662570000,2022-09-07 17:00:00,AR/USDT,9.596,9.662,9.557,9.65,319.50939257,3067.33299457288
1662566400,2022-09-07 16:00:00,AR/USDT,9.568,9.658,9.568,9.596,258.6599114,2484.85317082819
1662562800,2022-09-07 15:00:00,AR/USDT,9.629,9.649,9.541,9.572,1829.16114224,17581.88209924451
1662559200,2022-09-07 14:00:00,AR/USDT,9.595,9.655,9.577,9.62,465.82161327,4479.94637287527
