https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTCBULL,Volume USDT
1660435200000.0,2022-08-14 00:00:00,LTCBULL/USDT,0.0001684,0.00018175,0.00015815,0.00016105,29330283.141881403,4723.6421
1660348800000.0,2022-08-13 00:00:00,LTCBULL/USDT,0.0001602,0.00018025,0.00015965,0.0001684,14318871.733966744,2411.298
1660262400000.0,2022-08-12 00:00:00,LTCBULL/USDT,0.00015375,0.00016055,0.00014515,0.0001602,35645719.101123594,5710.4442
1660176000000.0,2022-08-11 00:00:00,LTCBULL/USDT,0.0001501,0.0001631,0.0001483,0.00015375,442282.92682926834,68.001
1660089600000.0,2022-08-10 00:00:00,LTCBULL/USDT,0.00013385,0.0001548,0.00012485,0.0001501,2688131.2458361094,403.4885
1660003200000.0,2022-08-09 00:00:00,LTCBULL/USDT,0.0001624,0.0001643,0.00012965,0.00013385,1645926.4101606277,220.30725
1659916800000.0,2022-08-08 00:00:00,LTCBULL/USDT,0.00015135,0.00017095,0.00014925,0.0001624,106048.02955665026,17.2222
1659830400000.0,2022-08-07 00:00:00,LTCBULL/USDT,0.00014955,0.0001578,0.0001431,0.00015135,296980.50875454245,44.948
1659744000000.0,2022-08-06 00:00:00,LTCBULL/USDT,0.00016025,0.0001608,0.0001473,0.00014955,51434.30290872618,7.692
1659657600000.0,2022-08-05 00:00:00,LTCBULL/USDT,0.00014045,0.0001608,0.0001398,0.00016025,2262054.6021840875,362.49425
1659571200000.0,2022-08-04 00:00:00,LTCBULL/USDT,0.00012975,0.0001475,0.0001288,0.00014045,1535655.3933784263,215.6828
1659484800000.0,2022-08-03 00:00:00,LTCBULL/USDT,0.0001319,0.0001438,0.0001226,0.00012975,1121526.0115606936,145.518
1659398400000.0,2022-08-02 00:00:00,LTCBULL/USDT,0.00014005,0.0001426,0.0001221,0.0001319,2187050.796057619,288.472
1659312000000.0,2022-08-01 00:00:00,LTCBULL/USDT,0.0001442,0.0001516,0.0001334,0.00014005,3764092.4669760806,527.16115
1659225600000.0,2022-07-31 00:00:00,LTCBULL/USDT,0.0001498,0.0001657,0.00014375,0.0001442,38570947.642163664,5561.93065
1659139200000.0,2022-07-30 00:00:00,LTCBULL/USDT,0.00015175,0.00017415,0.00014625,0.0001498,49811586.448598124,7461.77565
1659052800000.0,2022-07-29 00:00:00,LTCBULL/USDT,0.00017035,0.00018,0.00014485,0.00015175,1568704.7775947282,238.05095
1658966400000.0,2022-07-28 00:00:00,LTCBULL/USDT,0.0001408,0.00017665,0.0001385,0.00017035,5506016.143234517,937.94985
1658880000000.0,2022-07-27 00:00:00,LTCBULL/USDT,0.0001093,0.0001408,0.00010545,0.0001408,12141938.210227273,1709.5849
1658793600000.0,2022-07-26 00:00:00,LTCBULL/USDT,0.00011145,0.0001131,9.91e-05,0.0001093,673163.6779505947,73.57679
1658707200000.0,2022-07-25 00:00:00,LTCBULL/USDT,0.0001442,0.00014665,0.00011125,0.00011125,2097770.606741573,233.37698
1658620800000.0,2022-07-24 00:00:00,LTCBULL/USDT,0.0001301,0.0001519,0.0001301,0.0001442,267595.3536754507,38.58725
1658534400000.0,2022-07-23 00:00:00,LTCBULL/USDT,0.0001285,0.0001345,0.0001177,0.0001301,642373.9431206764,83.57285
1658448000000.0,2022-07-22 00:00:00,LTCBULL/USDT,0.00014125,0.000149,0.0001241,0.0001285,21927200.38910506,2817.64525
1658361600000.0,2022-07-21 00:00:00,LTCBULL/USDT,0.0001347,0.00014505,0.00012265,0.00014125,40284013.097345136,5690.11685
1658275200000.0,2022-07-20 00:00:00,LTCBULL/USDT,0.0001407,0.000168,0.00013175,0.0001347,17541987.750556793,2362.90575
1658188800000.0,2022-07-19 00:00:00,LTCBULL/USDT,0.00014645,0.00015235,0.00012635,0.0001407,27219671.641791046,3829.8078
1658102400000.0,2022-07-18 00:00:00,LTCBULL/USDT,0.0001259,0.00014915,0.00012505,0.00014645,81249306.24786617,11898.9609
1658016000000.0,2022-07-17 00:00:00,LTCBULL/USDT,0.0001223,0.0001345,0.00011935,0.0001259,277419.3804606831,34.9271
1657929600000.0,2022-07-16 00:00:00,LTCBULL/USDT,0.00010379,0.0001242,9.976e-05,0.0001223,59893850.53147998,7325.01792
1657843200000.0,2022-07-15 00:00:00,LTCBULL/USDT,9.983e-05,0.00010778,9.709e-05,0.00010379,5976502.74592928,620.30122
1657756800000.0,2022-07-14 00:00:00,LTCBULL/USDT,9.037e-05,0.00010193,8.261e-05,9.983e-05,2026358.609636382,202.29138
1657670400000.0,2022-07-13 00:00:00,LTCBULL/USDT,8.049e-05,9.09e-05,7.633e-05,9.042e-05,662119.1108161911,59.86881
1657584000000.0,2022-07-12 00:00:00,LTCBULL/USDT,8.704e-05,0.00010045,8.021e-05,8.049e-05,15711303.764442788,1264.60284
1657497600000.0,2022-07-11 00:00:00,LTCBULL/USDT,0.00011,0.0001106,8.58e-05,8.704e-05,24610221.622242652,2142.07369
1657411200000.0,2022-07-10 00:00:00,LTCBULL/USDT,0.000122,0.0001281,9.995e-05,0.00011,24711710.909090906,2718.2882
1657324800000.0,2022-07-09 00:00:00,LTCBULL/USDT,0.00010534,0.0001255,0.00010534,0.000122,4869126.229508197,594.0334
1657238400000.0,2022-07-08 00:00:00,LTCBULL/USDT,0.0001106,0.00012185,0.00010294,0.00010534,258390.82969432313,27.21889
1657152000000.0,2022-07-07 00:00:00,LTCBULL/USDT,9.944e-05,0.00011291,9.7e-05,0.0001106,315587.5226039783,34.90398
1657065600000.0,2022-07-06 00:00:00,LTCBULL/USDT,9.721e-05,0.0001024,9.285e-05,9.944e-05,57374562.14802897,5705.32646
1656979200000.0,2022-07-05 00:00:00,LTCBULL/USDT,0.0001122,0.0001134,8.6e-05,9.721e-05,27194103.487295546,2643.5388
1656892800000.0,2022-07-04 00:00:00,LTCBULL/USDT,0.00010534,0.0001131,9.809e-05,0.0001122,44902884.84848485,5038.10368
1656806400000.0,2022-07-03 00:00:00,LTCBULL/USDT,0.00010325,0.00011065,9.49e-05,0.00010534,176335216.82172015,18575.15174
1656720000000.0,2022-07-02 00:00:00,LTCBULL/USDT,0.0001058,0.00010825,9.896e-05,0.00010325,18508418.111380145,1910.99417
1656633600000.0,2022-07-01 00:00:00,LTCBULL/USDT,0.0001239,0.0001392,0.0001,0.0001058,125398666.82419659,13267.17895
1656547200000.0,2022-06-30 00:00:00,LTCBULL/USDT,0.000123,0.00012505,0.0001012,0.0001239,4724062.308313156,585.31132
1656460800000.0,2022-06-29 00:00:00,LTCBULL/USDT,0.000119,0.00012795,0.0001099,0.000123,7134311.382113821,877.5203
1656374400000.0,2022-06-28 00:00:00,LTCBULL/USDT,0.00014345,0.0001499,0.00011795,0.000119,18513943.697478987,2203.1593
1656288000000.0,2022-06-27 00:00:00,LTCBULL/USDT,0.00014945,0.00016275,0.00013625,0.00014345,21922205.298013248,3144.74035
1656201600000.0,2022-06-26 00:00:00,LTCBULL/USDT,0.0001688,0.0001794,0.00014945,0.00014945,222292.87387085985,33.22167
1656115200000.0,2022-06-25 00:00:00,LTCBULL/USDT,0.00014495,0.0001727,0.00013565,0.0001686,5471266.310794781,922.4555
1656028800000.0,2022-06-24 00:00:00,LTCBULL/USDT,0.0001451,0.0001543,0.00013235,0.00014555,1770700.4465819309,257.72545
1655942400000.0,2022-06-23 00:00:00,LTCBULL/USDT,0.00012025,0.00014805,0.0001194,0.0001451,32094674.913852513,4656.93733
1655856000000.0,2022-06-22 00:00:00,LTCBULL/USDT,0.0001309,0.0001311,0.00010895,0.00012025,1776717.0062370063,213.65022
1655769600000.0,2022-06-21 00:00:00,LTCBULL/USDT,0.00012185,0.00014084,0.0001204,0.0001309,3625819.8624904505,474.61982
1655683200000.0,2022-06-20 00:00:00,LTCBULL/USDT,0.00013409,0.00013409,0.000116,0.00012185,1651597.7841608536,201.24719
1655596800000.0,2022-06-19 00:00:00,LTCBULL/USDT,9.053e-05,0.00014722,8.275e-05,0.00013409,2625955.5522410315,352.11438
1655510400000.0,2022-06-18 00:00:00,LTCBULL/USDT,0.00010542,0.00010958,6.67e-05,9.053e-05,24172484.70120402,2188.33504
1655424000000.0,2022-06-17 00:00:00,LTCBULL/USDT,9.113e-05,0.00010654,8.764e-05,0.00010542,14771572.756592676,1557.2192
1655337600000.0,2022-06-16 00:00:00,LTCBULL/USDT,0.0001342,0.0001367,8.673e-05,9.113e-05,9679755.623834083,882.11613
1655251200000.0,2022-06-15 00:00:00,LTCBULL/USDT,0.00010542,0.0001342,7.17e-05,0.0001342,6250574.3666169895,838.82708
1655164800000.0,2022-06-14 00:00:00,LTCBULL/USDT,8.692e-05,0.00010542,6.871e-05,0.00010542,7046819.578827547,742.87572
1655078400000.0,2022-06-13 00:00:00,LTCBULL/USDT,0.000128,0.00013115,7.728e-05,8.692e-05,58167166.70501611,5055.89013
1654992000000.0,2022-06-12 00:00:00,LTCBULL/USDT,0.0001689,0.00017425,0.0001226,0.000128,8636332.421875,1105.45055
1654905600000.0,2022-06-11 00:00:00,LTCBULL/USDT,0.0002219,0.00023185,0.00016365,0.0001689,35174500.59206631,5940.97315
1654819200000.0,2022-06-10 00:00:00,LTCBULL/USDT,0.0002661,0.0002674,0.000208,0.0002219,21621519.603424966,4797.8152
1654732800000.0,2022-06-09 00:00:00,LTCBULL/USDT,0.0002865,0.0002968,0.000256,0.0002659,4368214.742384355,1161.5083
1654646400000.0,2022-06-08 00:00:00,LTCBULL/USDT,0.0003193,0.0003288,0.0002837,0.0002865,196652.8097731239,56.34103
1654560000000.0,2022-06-07 00:00:00,LTCBULL/USDT,0.0003333,0.0003447,0.0002679,0.0003193,25099024.553711243,8014.11854
1654473600000.0,2022-06-06 00:00:00,LTCBULL/USDT,0.0003102,0.0003582,0.00031,0.0003333,112454.54545454544,37.4811
1654387200000.0,2022-06-05 00:00:00,LTCBULL/USDT,0.0003238,0.0003238,0.0002928,0.0003102,2209780.915538362,685.47404
1654300800000.0,2022-06-04 00:00:00,LTCBULL/USDT,0.0003023,0.0003291,0.0002892,0.0003238,134683.75540457072,43.6106
1654214400000.0,2022-06-03 00:00:00,LTCBULL/USDT,0.0003291,0.0003372,0.000289,0.0003023,11982700.992391666,3622.37051
1654128000000.0,2022-06-02 00:00:00,LTCBULL/USDT,0.0003064,0.0003352,0.0003003,0.0003313,163981.88952610927,54.3272
1654041600000.0,2022-06-01 00:00:00,LTCBULL/USDT,0.0004096,0.0004492,0.0002949,0.0003063,7516601.730329742,2302.33511
1653955200000.0,2022-05-31 00:00:00,LTCBULL/USDT,0.0004238,0.0004352,0.0003852,0.0004096,1949536.23046875,798.53004
1653868800000.0,2022-05-30 00:00:00,LTCBULL/USDT,0.0003371,0.0004338,0.0003361,0.0004238,11766978.692779614,4986.84557
1653782400000.0,2022-05-29 00:00:00,LTCBULL/USDT,0.0003276,0.0003484,0.0003137,0.0003371,1016157.6090180955,342.54673
1653696000000.0,2022-05-28 00:00:00,LTCBULL/USDT,0.0003078,0.0003411,0.000306,0.0003276,664718.253968254,217.7617
1653609600000.0,2022-05-27 00:00:00,LTCBULL/USDT,0.0003409,0.0003475,0.0003,0.0003078,82409067.83625731,25365.51108
1653523200000.0,2022-05-26 00:00:00,LTCBULL/USDT,0.0004503,0.000459,0.0002993,0.0003409,213373492.16779116,72739.02348
1653436800000.0,2022-05-25 00:00:00,LTCBULL/USDT,0.0004939,0.0005149,0.0004452,0.0004503,3038884.0994892293,1368.40951
1653350400000.0,2022-05-24 00:00:00,LTCBULL/USDT,0.0004687,0.0004961,0.0004291,0.0004939,1583565.7825470744,782.12314
1653264000000.0,2022-05-23 00:00:00,LTCBULL/USDT,0.0005215,0.0005688,0.0004558,0.0004687,72464844.54875188,33964.27264
1653177600000.0,2022-05-22 00:00:00,LTCBULL/USDT,0.0004891,0.0005362,0.000479,0.0005215,3982213.614573346,2076.7244
1653091200000.0,2022-05-21 00:00:00,LTCBULL/USDT,0.000444,0.0004961,0.000444,0.0004891,13137964.915150277,6425.77864
1653004800000.0,2022-05-20 00:00:00,LTCBULL/USDT,0.000534,0.00056125,0.00042475,0.000444,13414552.792792793,5956.06144
1652918400000.0,2022-05-19 00:00:00,LTCBULL/USDT,0.0004231,0.0005441,0.0003976,0.000534,56094852.79026217,29954.65139
1652832000000.0,2022-05-18 00:00:00,LTCBULL/USDT,0.00060075,0.00062,0.0004192,0.0004231,16755007.775939494,7089.04379
1652745600000.0,2022-05-17 00:00:00,LTCBULL/USDT,0.00046925,0.000607,0.00046925,0.00060075,6579279.667082813,3952.50226
1652659200000.0,2022-05-16 00:00:00,LTCBULL/USDT,0.00056725,0.00056725,0.000424,0.00046925,4157993.7666489077,1951.138575
1652572800000.0,2022-05-15 00:00:00,LTCBULL/USDT,0.0005062,0.00057125,0.0004573,0.00056725,3715893.3450859403,2107.8405
1652486400000.0,2022-05-14 00:00:00,LTCBULL/USDT,0.0005074,0.0005361,0.0004239,0.0005062,578951.5408929277,293.06527
1652400000000.0,2022-05-13 00:00:00,LTCBULL/USDT,0.0004062,0.0005732,0.0004,0.0005074,1617591.4268821443,820.76589
1652313600000.0,2022-05-12 00:00:00,LTCBULL/USDT,0.0005835,0.00063575,0.000274,0.0004062,35842295.85179714,14559.140575
1652227200000.0,2022-05-11 00:00:00,LTCBULL/USDT,0.00107675,0.0011675,0.00053,0.0005835,74579220.3941731,43516.9751
1652140800000.0,2022-05-10 00:00:00,LTCBULL/USDT,0.00093875,0.00124875,0.00084375,0.00107675,2576916.4383561644,2774.694775
1652054400000.0,2022-05-09 00:00:00,LTCBULL/USDT,0.001886,0.0019465,0.0009095,0.00093875,30031111.957390144,28191.70635
1651968000000.0,2022-05-08 00:00:00,LTCBULL/USDT,0.0019115,0.002,0.0017615,0.001887,894044.5151033385,1687.062
1651881600000.0,2022-05-07 00:00:00,LTCBULL/USDT,0.002068,0.0021,0.001843,0.0019115,112049.85613392624,214.1833
1651795200000.0,2022-05-06 00:00:00,LTCBULL/USDT,0.0020805,0.002176,0.0018615,0.002068,1557033.6073500966,3219.9455
1651708800000.0,2022-05-05 00:00:00,LTCBULL/USDT,0.00288,0.002897,0.001957,0.0020805,9564233.549627494,19898.3879
1651622400000.0,2022-05-04 00:00:00,LTCBULL/USDT,0.00236,0.002912,0.002325,0.00288,991591.1805555555,2855.7826
1651536000000.0,2022-05-03 00:00:00,LTCBULL/USDT,0.002457,0.002518,0.002242,0.00236,7751843.813559322,18294.3514
1651449600000.0,2022-05-02 00:00:00,LTCBULL/USDT,0.002387,0.002537,0.002316,0.002457,998922.9141229141,2454.3536
1651363200000.0,2022-05-01 00:00:00,LTCBULL/USDT,0.002126,0.0024125,0.0020705,0.002387,7048418.286552158,16824.57445
1651276800000.0,2022-04-30 00:00:00,LTCBULL/USDT,0.002492,0.002553,0.002036,0.002126,3749467.9209783636,7971.3688
1651190400000.0,2022-04-29 00:00:00,LTCBULL/USDT,0.002711,0.002774,0.002334,0.002492,2141344.5425361157,5336.2306
1651104000000.0,2022-04-28 00:00:00,LTCBULL/USDT,0.002493,0.002774,0.002427,0.002711,9211693.028402803,24972.8998
1651017600000.0,2022-04-27 00:00:00,LTCBULL/USDT,0.002364,0.002591,0.002319,0.002493,368742.8800641797,919.276
1650931200000.0,2022-04-26 00:00:00,LTCBULL/USDT,0.00288,0.002916,0.002208,0.002364,2052292.7241962773,4851.62
1650844800000.0,2022-04-25 00:00:00,LTCBULL/USDT,0.002877,0.002901,0.002387,0.00288,666873.8541666666,1920.5967
1650758400000.0,2022-04-24 00:00:00,LTCBULL/USDT,0.002933,0.003016,0.002787,0.002877,1021759.0545707336,2939.6008
1650672000000.0,2022-04-23 00:00:00,LTCBULL/USDT,0.002946,0.003094,0.002886,0.002933,137792.29457892943,404.1448
1650585600000.0,2022-04-22 00:00:00,LTCBULL/USDT,0.003044,0.003226,0.00292,0.002946,194245.1459606246,572.2462
1650499200000.0,2022-04-21 00:00:00,LTCBULL/USDT,0.003595,0.003788,0.002963,0.003044,394678.6596583443,1201.40184
1650412800000.0,2022-04-20 00:00:00,LTCBULL/USDT,0.003728,0.003759,0.003467,0.003595,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,LTCBULL/USDT,0.003517,0.003763,0.003467,0.003728,1825368.631974249,6804.97426
1650240000000.0,2022-04-18 00:00:00,LTCBULL/USDT,0.00331,0.003517,0.003001,0.003517,513574.62041512656,1806.24194
1650153600000.0,2022-04-17 00:00:00,LTCBULL/USDT,0.003876,0.003937,0.003264,0.00331,285408.7009063444,944.7028
1650067200000.0,2022-04-16 00:00:00,LTCBULL/USDT,0.003562,0.003889,0.003503,0.003876,4875131.238390093,18896.00868
1649980800000.0,2022-04-15 00:00:00,LTCBULL/USDT,0.003222,0.003712,0.003171,0.003562,501563.5092644582,1786.56922
1649894400000.0,2022-04-14 00:00:00,LTCBULL/USDT,0.003488,0.003643,0.003099,0.003222,1186309.2364990688,3822.28836
1649808000000.0,2022-04-13 00:00:00,LTCBULL/USDT,0.002989,0.003509,0.00297,0.003488,438763.4461009174,1530.4069
1649721600000.0,2022-04-12 00:00:00,LTCBULL/USDT,0.002849,0.003074,0.002786,0.002989,532005.1522248243,1590.1634
1649635200000.0,2022-04-11 00:00:00,LTCBULL/USDT,0.003611,0.003671,0.002803,0.002849,2337992.077922078,6660.93943
1649548800000.0,2022-04-10 00:00:00,LTCBULL/USDT,0.003809,0.003995,0.0036,0.003611,589300.274162282,2127.96329
1649462400000.0,2022-04-09 00:00:00,LTCBULL/USDT,0.003615,0.003835,0.003553,0.003809,31064.906799684955,118.32623
1649376000000.0,2022-04-08 00:00:00,LTCBULL/USDT,0.004021,0.00409,0.003553,0.003615,3498939.1673582294,12648.66509
1649289600000.0,2022-04-07 00:00:00,LTCBULL/USDT,0.00377,0.004055,0.003637,0.004021,2323924.294951504,9344.49959
1649203200000.0,2022-04-06 00:00:00,LTCBULL/USDT,0.005158,0.00517,0.003754,0.003777,3079489.7167063807,11631.23266
1649116800000.0,2022-04-05 00:00:00,LTCBULL/USDT,0.0054475,0.0057475,0.005135,0.005158,759219.9156649864,3916.056325
1649030400000.0,2022-04-04 00:00:00,LTCBULL/USDT,0.005965,0.005965,0.00497,0.0054475,609756.0394676457,3321.646025
1648944000000.0,2022-04-03 00:00:00,LTCBULL/USDT,0.0055225,0.0060275,0.005345,0.005965,1028166.6764459347,6133.014225
1648857600000.0,2022-04-02 00:00:00,LTCBULL/USDT,0.0055,0.005905,0.005375,0.0055225,1277093.1869624264,7052.747125
1648771200000.0,2022-04-01 00:00:00,LTCBULL/USDT,0.005366,0.00561,0.0047675,0.0055,1867174.1090909091,10269.4576
1648684800000.0,2022-03-31 00:00:00,LTCBULL/USDT,0.006445,0.0066175,0.005005,0.005366,4960349.060752888,26617.23306
1648598400000.0,2022-03-30 00:00:00,LTCBULL/USDT,0.0062225,0.0068725,0.0056275,0.006445,1052524.134988363,6783.51805
1648512000000.0,2022-03-29 00:00:00,LTCBULL/USDT,0.0059625,0.0065,0.0058875,0.0062225,1153874.4556046606,7179.9838
1648425600000.0,2022-03-28 00:00:00,LTCBULL/USDT,0.00622,0.006615,0.0058675,0.0059625,1923313.7693920336,11467.75835
1648339200000.0,2022-03-27 00:00:00,LTCBULL/USDT,0.0056,0.00622,0.0054075,0.00622,2254102.0699356915,14020.514875
1648252800000.0,2022-03-26 00:00:00,LTCBULL/USDT,0.0054675,0.005655,0.0052425,0.0056,709631.0223214285,3973.933725
1648166400000.0,2022-03-25 00:00:00,LTCBULL/USDT,0.005855,0.0059125,0.0052075,0.0054675,367853.35162322817,2011.2382
1648080000000.0,2022-03-24 00:00:00,LTCBULL/USDT,0.0052925,0.005975,0.00506,0.005855,1403398.0563620836,8216.89562
1647993600000.0,2022-03-23 00:00:00,LTCBULL/USDT,0.005405,0.0055475,0.0048475,0.0052925,1275533.1535191308,6750.759215
1647907200000.0,2022-03-22 00:00:00,LTCBULL/USDT,0.004552,0.005459,0.004538,0.005405,2369425.766882516,12806.74627
1647820800000.0,2022-03-21 00:00:00,LTCBULL/USDT,0.004411,0.004649,0.004278,0.004552,314952.0606326889,1433.66178
1647734400000.0,2022-03-20 00:00:00,LTCBULL/USDT,0.004706,0.004852,0.004065,0.004411,2860832.307866697,12619.13131
1647648000000.0,2022-03-19 00:00:00,LTCBULL/USDT,0.004176,0.004706,0.004125,0.004706,800347.1270718231,3766.43358
1647561600000.0,2022-03-18 00:00:00,LTCBULL/USDT,0.003995,0.004252,0.003732,0.004176,600710.0838122605,2508.56531
1647475200000.0,2022-03-17 00:00:00,LTCBULL/USDT,0.004053,0.004116,0.003825,0.003995,243834.46057571963,974.11867
1647388800000.0,2022-03-16 00:00:00,LTCBULL/USDT,0.003653,0.00421,0.003556,0.004053,3332752.267456205,13507.64494
1647302400000.0,2022-03-15 00:00:00,LTCBULL/USDT,0.003487,0.003786,0.003224,0.003653,4179634.0295647415,15268.20311
1647216000000.0,2022-03-14 00:00:00,LTCBULL/USDT,0.003175,0.003701,0.003097,0.003487,1519250.7484944079,5297.62736
1647129600000.0,2022-03-13 00:00:00,LTCBULL/USDT,0.003565,0.003692,0.003127,0.003175,2350650.759055118,7463.31616
1647043200000.0,2022-03-12 00:00:00,LTCBULL/USDT,0.003449,0.003754,0.003449,0.003565,4006757.0995792425,14284.08906
1646956800000.0,2022-03-11 00:00:00,LTCBULL/USDT,0.003285,0.00364,0.003013,0.003449,20455598.808350246,70551.36029
1646870400000.0,2022-03-10 00:00:00,LTCBULL/USDT,0.003728,0.003728,0.002996,0.003285,27403466.40791476,90020.38715
1646784000000.0,2022-03-09 00:00:00,LTCBULL/USDT,0.003107,0.003898,0.00306,0.003728,28040421.94474249,104534.69301
1646697600000.0,2022-03-08 00:00:00,LTCBULL/USDT,0.002914,0.003258,0.002896,0.003107,13839014.390086902,42997.81771
1646611200000.0,2022-03-07 00:00:00,LTCBULL/USDT,0.003195,0.003421,0.002728,0.002914,18052117.738503776,52603.87109
1646524800000.0,2022-03-06 00:00:00,LTCBULL/USDT,0.003594,0.003638,0.003162,0.003195,11130739.712050078,35562.71338
1646438400000.0,2022-03-05 00:00:00,LTCBULL/USDT,0.003218,0.0036,0.003078,0.003594,9988254.974958263,35897.78838
1646352000000.0,2022-03-04 00:00:00,LTCBULL/USDT,0.004595,0.004652,0.003018,0.003218,51967220.87321317,167230.51677
1646265600000.0,2022-03-03 00:00:00,LTCBULL/USDT,0.004454,0.004689,0.004124,0.004595,27048302.96844396,124286.95214
1646179200000.0,2022-03-02 00:00:00,LTCBULL/USDT,0.004739,0.004894,0.004297,0.004454,20496174.67220476,91289.96199
