https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HBAR,Volume BTC
1663459200,2022-09-18 00:00:00,HBAR/BTC,0.000003058,0.000003072,0.000003055,0.000003072,5737.3322,0.0175961075329
1663372800,2022-09-17 00:00:00,HBAR/BTC,0.000003065,0.000003121,0.000003042,0.000003064,142714.2879,0.4409580503823
1663286400,2022-09-16 00:00:00,HBAR/BTC,0.000003097,0.00000312,0.000003044,0.000003067,374168.7056,1.1541737791939
1663200000,2022-09-15 00:00:00,HBAR/BTC,0.00000317,0.000003177,0.000003055,0.000003109,462723.6241,1.4361370658356
1663113600,2022-09-14 00:00:00,HBAR/BTC,0.000003207,0.000003231,0.000003114,0.000003171,538767.7552,1.6994998244579
1663027200,2022-09-13 00:00:00,HBAR/BTC,0.000003299,0.000003299,0.00000304,0.000003219,1598840.9276,5.0268608040404
1662940800,2022-09-12 00:00:00,HBAR/BTC,0.00000294,0.000003312,0.000002874,0.000003294,2066752.3568,6.3994482251425
1662854400,2022-09-11 00:00:00,HBAR/BTC,0.000002949,0.00000299,0.000002909,0.000002933,223264.0246,0.6595489195741
1662768000,2022-09-10 00:00:00,HBAR/BTC,0.000002982,0.000003044,0.000002921,0.000002942,378256.1188,1.1264515465968
1662681600,2022-09-09 00:00:00,HBAR/BTC,0.000003161,0.00000319,0.000002955,0.000002975,595870.2861,1.8138268871581
1662595200,2022-09-08 00:00:00,HBAR/BTC,0.000003157,0.000003204,0.000003104,0.000003161,290379.3202,0.9155239613089
1662508800,2022-09-07 00:00:00,HBAR/BTC,0.000003108,0.000003215,0.000003086,0.000003141,472574.853,1.4889130145043
1662422400,2022-09-06 00:00:00,HBAR/BTC,0.000003152,0.000003191,0.000003061,0.000003095,589341.9749,1.8469608497134
1662336000,2022-09-05 00:00:00,HBAR/BTC,0.00000308,0.000003153,0.000003062,0.000003149,395268.9274,1.2328795632728
1662249600,2022-09-04 00:00:00,HBAR/BTC,0.000003071,0.000003105,0.000003067,0.000003104,103693.686,0.3201513916155
1662163200,2022-09-03 00:00:00,HBAR/BTC,0.000003105,0.000003137,0.000003062,0.000003065,305186.0649,0.9432662392301
1662076800,2022-09-02 00:00:00,HBAR/BTC,0.00000316,0.000003168,0.00000307,0.000003098,223271.6518,0.6951898104161
1661990400,2022-09-01 00:00:00,HBAR/BTC,0.00000314,0.000003166,0.00000308,0.000003152,178935.9946,0.5586825969246
1661904000,2022-08-31 00:00:00,HBAR/BTC,0.000003205,0.000003303,0.00000314,0.000003146,323051.0644,1.0389683299031
1661817600,2022-08-30 00:00:00,HBAR/BTC,0.000003257,0.000003262,0.000003167,0.0000032,187699.4411,0.6026639295183
1661731200,2022-08-29 00:00:00,HBAR/BTC,0.000003207,0.000003316,0.000003166,0.000003257,366981.2118,1.1874767217273
1661644800,2022-08-28 00:00:00,HBAR/BTC,0.000003132,0.000003313,0.000003126,0.000003195,218011.8881,0.7052830889559
1661558400,2022-08-27 00:00:00,HBAR/BTC,0.000003101,0.000003184,0.000003069,0.000003138,185627.8084,0.5803789688768
1661472000,2022-08-26 00:00:00,HBAR/BTC,0.000003223,0.000003223,0.000003048,0.000003087,154787.893,0.487284406302
1661385600,2022-08-25 00:00:00,HBAR/BTC,0.000003156,0.000003238,0.000003114,0.000003232,138599.2779,0.4402517620389
1661299200,2022-08-24 00:00:00,HBAR/BTC,0.000003101,0.000003277,0.00000308,0.000003154,126401.2826,0.4000562170216
1661212800,2022-08-23 00:00:00,HBAR/BTC,0.000003098,0.000003179,0.000003064,0.000003109,179362.1239,0.5626608861827
1661126400,2022-08-22 00:00:00,HBAR/BTC,0.000003236,0.0000033,0.000003044,0.000003097,105390.7987,0.334454217711
1661040000,2022-08-21 00:00:00,HBAR/BTC,0.0000032,0.000003251,0.000003158,0.00000323,207356.4184,0.6638297919529
1660953600,2022-08-20 00:00:00,HBAR/BTC,0.000003137,0.000003215,0.000003116,0.000003194,100261.056,0.3175615925607
1660867200,2022-08-19 00:00:00,HBAR/BTC,0.000003047,0.000003138,0.000002941,0.000003129,199221.6693,0.6030653196406
1660780800,2022-08-18 00:00:00,HBAR/BTC,0.000003149,0.000003182,0.000003012,0.000003051,237745.0408,0.7447207275241
1660694400,2022-08-17 00:00:00,HBAR/BTC,0.000003216,0.000003255,0.000003134,0.000003152,191579.8871,0.612387508954
1660608000,2022-08-16 00:00:00,HBAR/BTC,0.00000323,0.000003248,0.00000318,0.000003214,254542.5272,0.8223271963627
1660521600,2022-08-15 00:00:00,HBAR/BTC,0.000003246,0.000003273,0.000003201,0.000003229,239182.1045,0.7724162913018
1660435200,2022-08-14 00:00:00,HBAR/BTC,0.000003323,0.000003348,0.00000322,0.000003245,186975.7095,0.6119011880367
1660348800,2022-08-13 00:00:00,HBAR/BTC,0.000003403,0.000003432,0.000003305,0.000003326,112629.9179,0.3780582755164
1660262400,2022-08-12 00:00:00,HBAR/BTC,0.000003389,0.00000346,0.000003332,0.000003397,103827.1508,0.3517565312075
1660176000,2022-08-11 00:00:00,HBAR/BTC,0.000003292,0.00000365,0.000003225,0.000003386,492771.3364,1.6762110938408
1660089600,2022-08-10 00:00:00,HBAR/BTC,0.00000323,0.000003307,0.000003194,0.00000329,301072.658,0.9669017250619
1660003200,2022-08-09 00:00:00,HBAR/BTC,0.00000336,0.00000354,0.000003134,0.000003229,820404.9991,2.6451538043323
1659916800,2022-08-08 00:00:00,HBAR/BTC,0.000003315,0.000003378,0.00000326,0.000003367,108616.8527,0.3617433271705
1659830400,2022-08-07 00:00:00,HBAR/BTC,0.000003347,0.000003401,0.000003263,0.000003316,246463.1062,0.8171330524443
1659744000,2022-08-06 00:00:00,HBAR/BTC,0.00000325,0.000003404,0.000003244,0.000003354,140704.9534,0.4693805658188
1659657600,2022-08-05 00:00:00,HBAR/BTC,0.000003192,0.000003266,0.000003145,0.000003261,414649.4374,1.3260603212724
1659571200,2022-08-04 00:00:00,HBAR/BTC,0.000003117,0.000003214,0.000002991,0.000003184,471352.2812,1.4689874914137
1659484800,2022-08-03 00:00:00,HBAR/BTC,0.00000315,0.00000319,0.000003086,0.000003104,378377.6102,1.1824954986961
1659398400,2022-08-02 00:00:00,HBAR/BTC,0.00000331,0.00000339,0.00000316,0.00000316,207093.1896,0.6729921077854
1659312000,2022-08-01 00:00:00,HBAR/BTC,0.000003243,0.00000363,0.000003242,0.0000033,626825.9182,2.1091873851483
1659225600,2022-07-31 00:00:00,HBAR/BTC,0.000003085,0.000003419,0.000003085,0.000003245,390965.2109,1.2904892317452
1659139200,2022-07-30 00:00:00,HBAR/BTC,0.000003035,0.000003207,0.000002988,0.00000307,419927.673,1.2997657261308
1659052800,2022-07-29 00:00:00,HBAR/BTC,0.00000303,0.000003128,0.000002938,0.000003026,218823.7225,0.6597863871253
1658966400,2022-07-28 00:00:00,HBAR/BTC,0.000003082,0.000003156,0.000002977,0.000003034,170304.9471,0.5215439529513
1658880000,2022-07-27 00:00:00,HBAR/BTC,0.000003106,0.00000315,0.000003,0.000003086,265057.6736,0.8078733112582
1658793600,2022-07-26 00:00:00,HBAR/BTC,0.00000303,0.00000312,0.000003015,0.000003096,114485.1503,0.3499684119481
1658707200,2022-07-25 00:00:00,HBAR/BTC,0.000003192,0.000003192,0.00000303,0.000003057,195563.0835,0.6052087194823
1658620800,2022-07-24 00:00:00,HBAR/BTC,0.000003054,0.0000033,0.000003032,0.000003198,258134.2286,0.8104139135422
1658534400,2022-07-23 00:00:00,HBAR/BTC,0.000003061,0.000003135,0.000003014,0.000003062,66903.0216,0.2052442009115
1658448000,2022-07-22 00:00:00,HBAR/BTC,0.000003086,0.00000319,0.000003052,0.000003067,129606.5154,0.4044515723053
1658361600,2022-07-21 00:00:00,HBAR/BTC,0.000003045,0.000003107,0.000002945,0.000003086,311185.4065,0.9342576151512
1658275200,2022-07-20 00:00:00,HBAR/BTC,0.000003149,0.000003309,0.00000302,0.000003036,557709.5827,1.7987102771459
1658188800,2022-07-19 00:00:00,HBAR/BTC,0.000003154,0.000003274,0.000003098,0.000003139,329890.4566,1.0422219511937
1658102400,2022-07-18 00:00:00,HBAR/BTC,0.000003109,0.000003234,0.000003056,0.000003143,371234.0345,1.1669194492564
1658016000,2022-07-17 00:00:00,HBAR/BTC,0.000003137,0.000003187,0.00000305,0.00000311,291242.4571,0.9067742814292
1657929600,2022-07-16 00:00:00,HBAR/BTC,0.000003126,0.000003176,0.0000031,0.000003139,47356.547,0.1481202971075
1657843200,2022-07-15 00:00:00,HBAR/BTC,0.000003113,0.000003194,0.00000308,0.000003133,101905.313,0.3194249811598
1657756800,2022-07-14 00:00:00,HBAR/BTC,0.000003131,0.000003143,0.000003063,0.000003118,191516.5915,0.5916605872102
1657670400,2022-07-13 00:00:00,HBAR/BTC,0.000003084,0.00000315,0.000003044,0.000003124,93928.4123,0.2923586640496
1657584000,2022-07-12 00:00:00,HBAR/BTC,0.000003032,0.000003134,0.000003032,0.000003073,169120.0735,0.5208921092682
1657497600,2022-07-11 00:00:00,HBAR/BTC,0.00000311,0.000003153,0.000003003,0.000003042,169718.4954,0.5194216005027
1657411200,2022-07-10 00:00:00,HBAR/BTC,0.00000318,0.000003212,0.000003044,0.000003111,85430.0343,0.2648410548971
1657324800,2022-07-09 00:00:00,HBAR/BTC,0.000002965,0.000003234,0.000002965,0.000003188,271328.3404,0.8401026916893
1657238400,2022-07-08 00:00:00,HBAR/BTC,0.000003017,0.000003028,0.000002921,0.000002953,107989.8078,0.3187592924807
1657152000,2022-07-07 00:00:00,HBAR/BTC,0.000003039,0.000003158,0.000002986,0.000002996,151449.98168271,0.46665306094333395
1657065600,2022-07-06 00:00:00,HBAR/BTC,0.000003052,0.000003097,0.000003033,0.000003044,120300.66747249,0.36845792260896692
1656979200,2022-07-05 00:00:00,HBAR/BTC,0.000003151,0.00000319,0.000003028,0.000003052,131026.98996568,0.40844490660904994
1656892800,2022-07-04 00:00:00,HBAR/BTC,0.000003231,0.000003239,0.00000314,0.000003149,113566.33083724,0.36040694829722881
1656806400,2022-07-03 00:00:00,HBAR/BTC,0.000003298,0.000003309,0.000003207,0.000003235,98943.0186257,0.32099799315295357
1656720000,2022-07-02 00:00:00,HBAR/BTC,0.000003196,0.000003309,0.000003182,0.000003294,323528.81653923,1.04968888449395816
1656633600,2022-07-01 00:00:00,HBAR/BTC,0.000003181,0.000003258,0.000003116,0.000003183,388001.33320284,1.24059702432687357
1656547200,2022-06-30 00:00:00,HBAR/BTC,0.000003217,0.000003312,0.00000314,0.000003181,138030.70474817,0.44388884992193597
1656460800,2022-06-29 00:00:00,HBAR/BTC,0.000003243,0.000003296,0.000003183,0.00000321,139323.61068686,0.45064903896939652
1656374400,2022-06-28 00:00:00,HBAR/BTC,0.000003375,0.000003394,0.000003214,0.00000326,188341.18272181,0.62119283419182089
1656288000,2022-06-27 00:00:00,HBAR/BTC,0.000003267,0.000003411,0.000003258,0.000003373,123588.11078049,0.41379006326630675
1656201600,2022-06-26 00:00:00,HBAR/BTC,0.000003451,0.00000347,0.000003263,0.000003268,128163.01611869,0.43446034302904615
1656115200,2022-06-25 00:00:00,HBAR/BTC,0.000003469,0.00000352,0.000003368,0.00000346,110517.71021221,0.38076819294602983
1656028800,2022-06-24 00:00:00,HBAR/BTC,0.000003472,0.000003599,0.00000345,0.00000347,197358.84791389,0.69688747866075322
1655942400,2022-06-23 00:00:00,HBAR/BTC,0.0000035,0.00000391,0.000003448,0.000003473,567459.27789378,2.05821254397864001
1655856000,2022-06-22 00:00:00,HBAR/BTC,0.00000356,0.000003723,0.000003492,0.000003501,315395.58335192,1.14934394367118654
1655769600,2022-06-21 00:00:00,HBAR/BTC,0.000003433,0.000003742,0.000003412,0.000003557,473870.61819133,1.69963097371098517
1655683200,2022-06-20 00:00:00,HBAR/BTC,0.000003235,0.0000036,0.000003222,0.00000344,484873.1713044,1.68166523125758872
1655596800,2022-06-19 00:00:00,HBAR/BTC,0.00000328,0.000003439,0.0000032,0.000003228,146051.93383267,0.48136600675441026
1655510400,2022-06-18 00:00:00,HBAR/BTC,0.000003329,0.000003441,0.000003239,0.000003275,274766.07608796,0.91896338674387542
1655424000,2022-06-17 00:00:00,HBAR/BTC,0.000003197,0.00000338,0.000003197,0.000003329,157386.51161674,0.51813451963068577
1655337600,2022-06-16 00:00:00,HBAR/BTC,0.00000319,0.000003274,0.000003084,0.000003193,80104.7508072,0.25286498112585542
1655251200,2022-06-15 00:00:00,HBAR/BTC,0.00000303,0.000003189,0.00000274,0.000003185,582779.54741245,1.76263413572359078
1655164800,2022-06-14 00:00:00,HBAR/BTC,0.00000294,0.00000332,0.00000286,0.00000303,723419.17935242,2.1566350957057708
1655078400,2022-06-13 00:00:00,HBAR/BTC,0.00000262,0.00000294,0.00000252,0.00000293,1460802.72894848,3.9235513026937319
1654992000,2022-06-12 00:00:00,HBAR/BTC,0.00000275,0.00000276,0.00000249,0.00000261,732839.93475713,1.9327271879888889
1654905600,2022-06-11 00:00:00,HBAR/BTC,0.0000028,0.00000283,0.00000265,0.00000275,133248.70788107,0.3667331125507449
1654819200,2022-06-10 00:00:00,HBAR/BTC,0.00000288,0.00000298,0.00000275,0.00000279,248587.06423405,0.7099983403758565
1654732800,2022-06-09 00:00:00,HBAR/BTC,0.00000292,0.00000294,0.00000287,0.00000288,68603.69895212,0.1995155246438324
1654646400,2022-06-08 00:00:00,HBAR/BTC,0.00000291,0.00000296,0.00000289,0.00000292,108520.77492447,0.3177482369427428
1654560000,2022-06-07 00:00:00,HBAR/BTC,0.00000307,0.00000309,0.0000029,0.00000292,115206.28093203,0.3435301650168575
1654473600,2022-06-06 00:00:00,HBAR/BTC,0.00000313,0.00000319,0.00000302,0.00000308,183085.66336655,0.5683753256398772
1654387200,2022-06-05 00:00:00,HBAR/BTC,0.00000301,0.00000322,0.00000301,0.00000311,413408.73161845,1.2879284937028341
1654300800,2022-06-04 00:00:00,HBAR/BTC,0.00000299,0.00000303,0.00000295,0.00000301,77702.22525879,0.2328604331158427
1654214400,2022-06-03 00:00:00,HBAR/BTC,0.00000304,0.00000305,0.00000293,0.00000299,95725.08854197,0.2871392754888306
1654128000,2022-06-02 00:00:00,HBAR/BTC,0.000003,0.00000312,0.00000295,0.00000304,132107.54267394,0.4008047814598162
1654041600,2022-06-01 00:00:00,HBAR/BTC,0.00000297,0.00000307,0.00000295,0.00000302,231764.84521517,0.7004473382149367
1653955200,2022-05-31 00:00:00,HBAR/BTC,0.00000309,0.00000311,0.00000295,0.00000297,177303.64346386,0.5336290978529414
1653868800,2022-05-30 00:00:00,HBAR/BTC,0.00000307,0.00000313,0.00000304,0.00000307,183426.56162829,0.5669877230544829
1653782400,2022-05-29 00:00:00,HBAR/BTC,0.00000306,0.00000309,0.00000299,0.00000307,120049.08299965,0.364870578997931
1653696000,2022-05-28 00:00:00,HBAR/BTC,0.00000305,0.00000312,0.00000301,0.00000306,212319.36798214,0.64940479752479
1653609600,2022-05-27 00:00:00,HBAR/BTC,0.00000311,0.00000317,0.00000302,0.00000305,728800.94891744,2.2390664975108641
1653523200,2022-05-26 00:00:00,HBAR/BTC,0.00000331,0.00000334,0.00000309,0.0000031,413644.51542282,1.3188953095398293
1653436800,2022-05-25 00:00:00,HBAR/BTC,0.00000335,0.00000335,0.00000324,0.0000033,191221.91199461,0.6297528649898514
1653350400,2022-05-24 00:00:00,HBAR/BTC,0.00000339,0.00000345,0.00000323,0.00000335,311792.32098372,1.038837151700809
1653264000,2022-05-23 00:00:00,HBAR/BTC,0.00000343,0.00000355,0.00000337,0.00000339,262661.3856499,0.9100635925697619
1653177600,2022-05-22 00:00:00,HBAR/BTC,0.00000343,0.0000035,0.00000339,0.00000344,166111.70455727,0.5717801415548898
1653091200,2022-05-21 00:00:00,HBAR/BTC,0.00000341,0.00000349,0.00000338,0.00000343,324313.6834762,1.1122622980776853
1653004800,2022-05-20 00:00:00,HBAR/BTC,0.00000341,0.00000348,0.00000334,0.00000341,143499.99984278,0.4896072117208136
1652918400,2022-05-19 00:00:00,HBAR/BTC,0.00000347,0.00000352,0.00000333,0.00000343,668043.94414429,2.2971380368437239
