https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC
1663545600,2022-09-19 00:00:00,ETH/USDC,1346.2,1346.2,1346.2,1346.2,0.00000000,0.0
1663542000,2022-09-18 23:00:00,ETH/USDC,1345.0,1350.8,1345.0,1346.2,1.33397215,1795.79330833
1663538400,2022-09-18 22:00:00,ETH/USDC,1337.1,1337.2,1337.1,1337.2,2.26512544,3028.9257383679997
1663534800,2022-09-18 21:00:00,ETH/USDC,1366.7,1366.7,1325.3,1340.9,3.23355879,4335.878981511
1663531200,2022-09-18 20:00:00,ETH/USDC,1372.9,1372.9,1372.9,1372.9,0.00000000,0.0
1663527600,2022-09-18 19:00:00,ETH/USDC,1372.9,1372.9,1372.9,1372.9,0.01812000,24.876948000000002
1663524000,2022-09-18 18:00:00,ETH/USDC,1374.4,1381.1,1374.4,1378.5,0.15981326,220.30257891000002
1663520400,2022-09-18 17:00:00,ETH/USDC,1394.3,1394.3,1378.3,1378.3,8.46793671,11671.357167393
1663516800,2022-09-18 16:00:00,ETH/USDC,1412.0,1412.0,1390.0,1395.2,2.17813522,3038.9342589440002
1663513200,2022-09-18 15:00:00,ETH/USDC,1421.3,1423.1,1420.7,1420.8,0.23707364,336.834227712
1663509600,2022-09-18 14:00:00,ETH/USDC,1419.4,1419.4,1418.7,1418.7,0.26484028,375.728905236
1663506000,2022-09-18 13:00:00,ETH/USDC,1435.2,1437.6,1435.2,1435.6,0.24436503,350.810437068
1663502400,2022-09-18 12:00:00,ETH/USDC,1434.9,1434.9,1428.9,1428.9,0.09195047,131.38802658300003
1663498800,2022-09-18 11:00:00,ETH/USDC,1433.1,1433.1,1433.0,1433.0,0.23332735,334.35809255
1663495200,2022-09-18 10:00:00,ETH/USDC,1420.3,1433.5,1420.3,1433.5,0.11802286,169.18576980999998
1663491600,2022-09-18 09:00:00,ETH/USDC,1452.7,1452.7,1452.7,1452.7,0.00000000,0.0
1663488000,2022-09-18 08:00:00,ETH/USDC,1452.7,1452.7,1452.7,1452.7,0.00000000,0.0
1663484400,2022-09-18 07:00:00,ETH/USDC,1452.7,1452.7,1452.7,1452.7,0.00000000,0.0
1663480800,2022-09-18 06:00:00,ETH/USDC,1452.7,1452.7,1452.7,1452.7,0.00000000,0.0
1663477200,2022-09-18 05:00:00,ETH/USDC,1452.7,1452.7,1452.7,1452.7,0.00000000,0.0
1663473600,2022-09-18 04:00:00,ETH/USDC,1452.7,1452.7,1452.7,1452.7,0.01479820,21.49734514
1663470000,2022-09-18 03:00:00,ETH/USDC,1452.8,1452.8,1452.8,1452.8,0.00000000,0.0
1663466400,2022-09-18 02:00:00,ETH/USDC,1452.8,1452.8,1452.8,1452.8,0.00000000,0.0
1663462800,2022-09-18 01:00:00,ETH/USDC,1452.8,1452.8,1452.8,1452.8,0.02256176,32.777724928
1663459200,2022-09-18 00:00:00,ETH/USDC,1464.7,1464.7,1464.7,1464.7,0.10417728,152.588462016
1663455600,2022-09-17 23:00:00,ETH/USDC,1468.1,1468.1,1468.1,1468.1,0.04423798,64.945778438
1663452000,2022-09-17 22:00:00,ETH/USDC,1459.5,1464.1,1459.5,1464.1,0.19115078,279.86385699799996
1663448400,2022-09-17 21:00:00,ETH/USDC,1462.7,1462.7,1462.7,1462.7,0.00000000,0.0
1663444800,2022-09-17 20:00:00,ETH/USDC,1462.7,1462.7,1462.7,1462.7,0.17009639,248.79998965299998
1663441200,2022-09-17 19:00:00,ETH/USDC,1465.8,1465.8,1465.8,1465.8,0.00000000,0.0
1663437600,2022-09-17 18:00:00,ETH/USDC,1465.8,1465.8,1465.8,1465.8,0.00000000,0.0
1663434000,2022-09-17 17:00:00,ETH/USDC,1465.8,1465.8,1465.8,1465.8,0.68698257,1006.9790511059999
1663430400,2022-09-17 16:00:00,ETH/USDC,1453.8,1457.1,1453.8,1457.1,0.03219321,46.908726290999994
1663426800,2022-09-17 15:00:00,ETH/USDC,1445.9,1447.4,1445.9,1447.4,0.06257710,90.57409454
1663423200,2022-09-17 14:00:00,ETH/USDC,1428.8,1441.2,1428.8,1441.2,0.12785216,184.260532992
1663419600,2022-09-17 13:00:00,ETH/USDC,1420.3,1420.3,1420.3,1420.3,0.02135500,30.3305065
1663416000,2022-09-17 12:00:00,ETH/USDC,1433.6,1433.6,1433.6,1433.6,0.00000000,0.0
1663412400,2022-09-17 11:00:00,ETH/USDC,1433.6,1433.6,1433.6,1433.6,0.00000000,0.0
1663408800,2022-09-17 10:00:00,ETH/USDC,1433.6,1433.6,1433.6,1433.6,0.00000000,0.0
1663405200,2022-09-17 09:00:00,ETH/USDC,1433.6,1433.6,1433.6,1433.6,0.00000000,0.0
1663401600,2022-09-17 08:00:00,ETH/USDC,1433.6,1433.6,1433.6,1433.6,0.16674373,239.043811328
