https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RENBTC,Volume USD
1646006400,2022-02-28,RENBTC/USD,40801.7,41885.0,37310.1,41885.0,0.003761,157.529485
1645660800,2022-02-24,RENBTC/USD,32322.3,32322.3,32322.3,32322.3,0.000302,9.7613346
1645488000,2022-02-22,RENBTC/USD,37461.1,40075.7,35147.3,36697.1,0.00326,119.63254599999999
1645315200,2022-02-20,RENBTC/USD,38811.8,38811.8,38811.8,38811.8,0.005165,200.462947
1644969600,2022-02-16,RENBTC/USD,42650.3,42650.3,42650.3,42650.3,0.0003,12.79509
1644883200,2022-02-15,RENBTC/USD,46868.4,46868.4,46868.4,46868.4,0.0003,14.060519999999999
1644796800,2022-02-14,RENBTC/USD,45330.9,45330.9,40566.7,40566.7,0.00044,17.849348
1644192000,2022-02-07,RENBTC/USD,43137.3,43137.3,43137.3,43137.3,0.00021,9.058833000000002
1644019200,2022-02-05,RENBTC/USD,37923.6,37923.6,37923.6,37923.6,0.00021,7.963956
1643932800,2022-02-04,RENBTC/USD,36824.5,38962.6,32851.1,38962.6,0.004039,157.3699414
1643760000,2022-02-02,RENBTC/USD,40967.5,40968.6,37619.8,40683.8,0.004859,197.6825842
1643673600,2022-02-01,RENBTC/USD,40816.7,40816.7,35654.4,35654.6,0.008377,298.6785842
1643328000,2022-01-28,RENBTC/USD,39813.3,39813.3,38201.3,38201.3,0.00089,33.999157000000004
1642723200,2022-01-21,RENBTC/USD,40883.6,40883.6,36484.3,36484.3,0.0009,32.83587
1642636800,2022-01-20,RENBTC/USD,41844.8,41844.8,41844.8,41844.8,0.002917,122.0612816
1642550400,2022-01-19,RENBTC/USD,40036.5,41529.0,32500.7,41529.0,0.00363,150.75027
1642464000,2022-01-18,RENBTC/USD,43733.6,44752.3,39013.5,42618.2,0.007463,318.0596266
1641772800,2022-01-10,RENBTC/USD,41000.0,41000.0,41000.0,41000.0,1e-06,0.040999999999999995
1641600000,2022-01-08,RENBTC/USD,41000.0,41000.0,41000.0,41000.0,0.000746,30.586000000000002
1641513600,2022-01-07,RENBTC/USD,41000.0,41000.0,41000.0,41000.0,0.002582,105.86200000000001
1641427200,2022-01-06,RENBTC/USD,45437.0,45460.5,41000.0,42805.3,0.010335,442.3927755
1641340800,2022-01-05,RENBTC/USD,44413.0,44413.0,44413.0,44413.0,0.011485,510.083305
1640908800,2021-12-31,RENBTC/USD,50742.3,51473.5,42500.1,46932.8,0.006704,314.6374912
1640822400,2021-12-30,RENBTC/USD,44273.7,49999.3,41250.6,46109.7,0.003993,184.11603209999998
1640736000,2021-12-29,RENBTC/USD,50650.9,50650.9,49051.2,49051.2,0.000619,30.362692799999998
1640649600,2021-12-28,RENBTC/USD,51751.2,51751.2,51751.2,51751.2,0.000192,9.9362304
1640476800,2021-12-26,RENBTC/USD,47189.6,49243.3,26000.0,49243.3,0.021833,1075.1289689000002
1640390400,2021-12-25,RENBTC/USD,52026.5,53648.0,47190.9,53526.8,0.003437,183.97161160000002
1640304000,2021-12-24,RENBTC/USD,52915.0,80000.0,52026.5,52026.5,0.025952,1350.191728
1640217600,2021-12-23,RENBTC/USD,52915.0,52915.0,52915.0,52915.0,0.000188,9.94802
1639958400,2021-12-20,RENBTC/USD,48173.3,48173.3,48173.3,48173.3,6e-06,0.2890398
1639872000,2021-12-19,RENBTC/USD,49451.8,52915.0,43827.8,48173.3,0.025679,1237.0421707
1639526400,2021-12-15,RENBTC/USD,46084.5,47101.0,40050.0,47101.0,0.003801,179.030901
1639440000,2021-12-14,RENBTC/USD,46122.1,47908.8,46122.1,47908.8,0.000511,24.4813968
1639353600,2021-12-13,RENBTC/USD,51503.3,52188.2,48565.3,48565.3,0.005878,285.46683340000004
1639267200,2021-12-12,RENBTC/USD,49968.3,49968.3,49968.3,49968.3,0.00021,10.493343000000001
1639180800,2021-12-11,RENBTC/USD,45612.3,46795.6,44787.5,46795.6,0.000616,28.8260896
1639008000,2021-12-09,RENBTC/USD,47357.7,47357.7,45804.2,47226.6,0.000754,35.6088564
1638921600,2021-12-08,RENBTC/USD,47357.8,47357.8,47357.8,47357.8,0.001249,59.1498922
1638835200,2021-12-07,RENBTC/USD,54425.8,54425.8,54425.8,54425.8,0.001249,67.9778242
1638662400,2021-12-05,RENBTC/USD,46526.7,47917.5,44834.9,47917.5,0.002529,121.1833575
1638576000,2021-12-04,RENBTC/USD,48390.9,49275.8,45000.0,49275.8,0.018926,932.5937908
1638489600,2021-12-03,RENBTC/USD,59953.2,60191.3,53921.5,57895.6,0.002187,126.6176772
1638316800,2021-12-01,RENBTC/USD,60245.0,60245.0,58422.5,58422.5,0.000831,48.5490975
1638230400,2021-11-30,RENBTC/USD,59000.0,59398.9,52959.8,55240.4,0.003005,165.997402
1638144000,2021-11-29,RENBTC/USD,54478.2,59000.0,53484.8,59000.0,0.001891,111.569
1638057600,2021-11-28,RENBTC/USD,56468.2,56468.2,56468.2,56468.2,0.000619,34.953815799999994
1637539200,2021-11-22,RENBTC/USD,60003.6,60003.6,60003.6,60003.6,0.000166,9.9605976
1637452800,2021-11-21,RENBTC/USD,61226.8,61226.8,61226.8,61226.8,0.000162,9.9187416
1637366400,2021-11-20,RENBTC/USD,53925.8,61190.9,52861.5,55226.0,0.004116,227.310216
1637280000,2021-11-19,RENBTC/USD,61124.1,61997.3,52861.6,60509.9,0.007794,471.6141606
1637020800,2021-11-16,RENBTC/USD,61145.3,61145.3,61145.3,61145.3,0.005019,306.8882607
1636502400,2021-11-10,RENBTC/USD,71126.0,71721.5,61873.9,67799.9,0.004189,284.01378109999996
1636416000,2021-11-09,RENBTC/USD,69996.8,69996.8,61777.7,69996.6,0.00279,195.290514
1636329600,2021-11-08,RENBTC/USD,63995.3,70137.7,62361.2,62361.2,0.101179,6309.6438548
1636243200,2021-11-07,RENBTC/USD,58175.6,58500.0,58175.6,58500.0,0.002162,126.47699999999999
1636156800,2021-11-06,RENBTC/USD,57704.3,63996.9,50000.1,59892.7,0.007009,419.78793429999996
1635897600,2021-11-03,RENBTC/USD,60000.9,63999.2,60000.9,63999.1,0.004007,256.4443937
1635811200,2021-11-02,RENBTC/USD,63999.9,63999.9,60001.4,63999.7,0.009944,636.4130167999999
1635638400,2021-10-31,RENBTC/USD,58382.0,58382.0,58382.0,58382.0,0.000294,17.164308
1635552000,2021-10-30,RENBTC/USD,58382.0,58382.0,58382.0,58382.0,0.000294,17.164308
1635465600,2021-10-29,RENBTC/USD,62762.7,64197.5,54370.5,58372.4,0.008,466.97920000000005
1635379200,2021-10-28,RENBTC/USD,58227.3,62763.3,57252.4,57252.4,0.090477,5180.0253948
1635292800,2021-10-27,RENBTC/USD,59468.1,65899.5,58227.5,58227.5,0.025717,1497.4366175
1635206400,2021-10-26,RENBTC/USD,59006.2,67817.9,59006.2,65947.6,0.003083,203.3164508
1635120000,2021-10-25,RENBTC/USD,64431.3,66750.0,59002.3,66750.0,0.006122,408.6435
1635033600,2021-10-24,RENBTC/USD,58226.9,63725.5,58226.9,59001.5,0.014043,828.5580645
1634947200,2021-10-23,RENBTC/USD,61436.6,69500.0,58222.9,66028.7,0.043586,2877.9269182
1634860800,2021-10-22,RENBTC/USD,67852.7,67852.8,58121.9,67233.8,0.008115,545.602287
1634774400,2021-10-21,RENBTC/USD,60435.5,71574.4,57795.3,57867.6,0.014784,855.5145984
1634688000,2021-10-20,RENBTC/USD,58875.1,71475.0,58875.1,64614.3,0.008167,527.7049881
1634601600,2021-10-19,RENBTC/USD,66068.0,66068.0,57025.6,66067.5,0.005751,379.9541925
1634428800,2021-10-17,RENBTC/USD,66069.9,66069.9,66069.9,66069.9,0.001414,93.42283859999999
1634342400,2021-10-16,RENBTC/USD,57040.2,67835.8,51777.1,60000.0,0.020683,1240.98
1634256000,2021-10-15,RENBTC/USD,53864.5,60000.0,53864.5,60000.0,0.005448,326.88
1634169600,2021-10-14,RENBTC/USD,59900.0,59900.0,52602.7,59899.9,0.002704,161.96932959999998
1634083200,2021-10-13,RENBTC/USD,59775.0,59775.0,51982.0,51982.0,0.000708,36.803256
1633996800,2021-10-12,RENBTC/USD,59900.0,59900.0,52500.1,52500.1,0.000732,38.4300732
1633910400,2021-10-11,RENBTC/USD,59894.9,59899.9,51778.9,52299.3,0.002384,124.6815312
1633824000,2021-10-10,RENBTC/USD,59399.0,60000.0,51450.0,51454.5,0.006126,315.21026700000004
1633737600,2021-10-09,RENBTC/USD,57849.9,59499.9,51500.0,59499.9,0.002046,121.7367954
1633651200,2021-10-08,RENBTC/USD,54000.0,57849.4,51187.9,51187.9,0.00378,193.490262
1633478400,2021-10-06,RENBTC/USD,52000.0,54043.0,35000.1,54043.0,0.045457,2456.632651
1633392000,2021-10-05,RENBTC/USD,49690.0,49690.0,49690.0,49690.0,0.0005,24.845
1633305600,2021-10-04,RENBTC/USD,45105.7,45105.7,45105.7,45105.7,0.0005,22.55285
1633219200,2021-10-03,RENBTC/USD,47166.0,47166.0,47166.0,47166.0,0.05,2358.3
1633132800,2021-10-02,RENBTC/USD,43900.9,47166.6,43900.9,47166.6,0.00083,39.148278
1633046400,2021-10-01,RENBTC/USD,47555.5,47555.5,47555.5,47555.5,0.003005,142.9042775
1632700800,2021-09-27,RENBTC/USD,43999.0,43999.0,43999.0,43999.0,0.00021,9.239790000000001
1632614400,2021-09-26,RENBTC/USD,41700.2,42000.0,40700.0,42000.0,0.289999,12179.958
1632528000,2021-09-25,RENBTC/USD,43000.0,43000.0,42000.0,43000.0,0.289999,12469.957
1632441600,2021-09-24,RENBTC/USD,41700.0,41700.0,41700.0,41700.0,0.000709,29.5653
1632268800,2021-09-22,RENBTC/USD,45750.0,45750.0,45750.0,45750.0,0.001021,46.71075
1632182400,2021-09-21,RENBTC/USD,41101.4,41101.4,40000.0,40000.0,0.00578,231.20000000000002
1631836800,2021-09-17,RENBTC/USD,54967.1,55000.0,48697.2,52750.0,0.002262,119.32050000000001
1631664000,2021-09-15,RENBTC/USD,47123.3,47123.4,47123.3,47123.4,0.026351,1241.7487134
1631577600,2021-09-14,RENBTC/USD,46325.5,46325.5,45603.5,45603.5,0.000992,45.238672
1631491200,2021-09-13,RENBTC/USD,46325.4,46325.5,46325.4,46325.5,0.016524,765.482562
1631318400,2021-09-11,RENBTC/USD,47125.4,47125.4,41101.6,46999.8,0.003386,159.1413228
1631232000,2021-09-10,RENBTC/USD,50488.5,50488.5,42761.8,50322.3,0.002692,135.4676316
1631145600,2021-09-09,RENBTC/USD,49998.9,49999.5,42394.2,42394.2,0.003884,164.6590728
1631059200,2021-09-08,RENBTC/USD,41500.0,42396.9,41500.0,42396.8,0.059336,2515.6565248
1630972800,2021-09-07,RENBTC/USD,49050.0,59999.9,46100.0,47678.3,0.065964,3145.0513812
1630800000,2021-09-05,RENBTC/USD,48501.0,48501.0,48501.0,48501.0,0.000498,24.153498
1630627200,2021-09-03,RENBTC/USD,49000.0,60000.0,46844.3,49087.0,0.015568,764.186416
1630540800,2021-09-02,RENBTC/USD,47895.6,47895.6,47895.5,47895.5,0.002037,97.5631335
1630368000,2021-08-31,RENBTC/USD,46100.1,46100.1,46100.1,46100.1,0.000554,25.5394554
1630281600,2021-08-30,RENBTC/USD,46102.3,46102.3,46102.0,46102.0,0.00443,204.23185999999998
1630022400,2021-08-27,RENBTC/USD,46000.1,46000.1,46000.1,46000.1,0.00097,44.620097
1629936000,2021-08-26,RENBTC/USD,46600.0,46600.0,46600.0,46600.0,0.000499,23.2534
1629763200,2021-08-24,RENBTC/USD,52201.2,52201.2,52201.2,52201.2,0.002117,110.50994039999999
1629676800,2021-08-23,RENBTC/USD,46600.0,50000.0,46337.8,48956.2,0.00826,404.37821199999996
1629590400,2021-08-22,RENBTC/USD,46169.2,48234.4,45737.7,48234.4,0.001727,83.3008088
1629504000,2021-08-21,RENBTC/USD,46777.8,49499.9,46487.9,46487.9,0.047709,2217.8912211
1629417600,2021-08-20,RENBTC/USD,48979.3,48979.3,44242.3,48970.0,0.040871,2001.4528699999998
1629331200,2021-08-19,RENBTC/USD,44300.1,44300.1,44300.0,44300.0,0.016066,711.7238
1629244800,2021-08-18,RENBTC/USD,44242.6,44242.6,44242.6,44242.6,0.001718,76.0087868
1629072000,2021-08-16,RENBTC/USD,45300.0,46724.6,42418.9,44242.5,0.099043,4381.9099275
1628985600,2021-08-15,RENBTC/USD,48999.6,49499.9,45300.0,48950.0,0.002468,120.80860000000001
1628899200,2021-08-14,RENBTC/USD,46000.0,49499.9,44294.5,45300.1,0.012835,581.4267834999999
1628812800,2021-08-13,RENBTC/USD,48182.0,53000.0,43644.1,48300.0,0.074635,3604.8705000000004
1628640000,2021-08-11,RENBTC/USD,48916.4,48916.4,44759.9,46037.0,0.003501,161.17553700000002
1628553600,2021-08-10,RENBTC/USD,48822.0,48916.4,46213.4,46985.0,0.00108,50.7438
1628467200,2021-08-09,RENBTC/USD,45000.0,45762.3,45000.0,45762.3,0.003464,158.5206072
1628380800,2021-08-08,RENBTC/USD,44000.0,44000.0,41512.5,41512.5,0.009932,412.30215
1628294400,2021-08-07,RENBTC/USD,41111.2,44377.1,40000.1,44377.1,0.01524,676.307004
1628208000,2021-08-06,RENBTC/USD,41884.9,43000.0,41111.2,41111.2,0.151761,6239.0768232
1628121600,2021-08-05,RENBTC/USD,38000.0,40999.9,37750.0,40999.9,0.04,1639.996
1627948800,2021-08-03,RENBTC/USD,36427.7,40999.9,36125.5,40999.9,0.035917,1472.5934083
1627862400,2021-08-02,RENBTC/USD,38101.0,42499.9,38101.0,42499.9,0.025293,1074.9499707
1627776000,2021-08-01,RENBTC/USD,40000.1,43259.9,38101.0,38101.0,0.051336,1955.952936
1627689600,2021-07-31,RENBTC/USD,41969.9,41970.0,41969.9,41970.0,0.0013,54.561
1627603200,2021-07-30,RENBTC/USD,38768.0,41000.0,38000.1,41000.0,0.100949,4138.909
1627516800,2021-07-29,RENBTC/USD,40999.9,41000.0,37999.0,38500.0,0.027367,1053.6295
1627430400,2021-07-28,RENBTC/USD,39999.7,39999.9,39911.0,39911.0,0.063532,2535.625652
1627257600,2021-07-26,RENBTC/USD,36929.0,41000.0,36929.0,36992.7,0.053105,1964.4973334999997
1627171200,2021-07-25,RENBTC/USD,33308.0,35200.0,33308.0,35200.0,0.299537,10543.7024
1627084800,2021-07-24,RENBTC/USD,33003.3,33308.1,27000.1,33308.1,0.018588,619.1309628
1626912000,2021-07-22,RENBTC/USD,33003.3,33003.3,33003.3,33003.3,0.00021,6.930693000000001
1626825600,2021-07-21,RENBTC/USD,31458.6,31685.1,31458.6,31685.1,0.003478,110.2007778
1626739200,2021-07-20,RENBTC/USD,30220.0,31458.6,29428.3,31458.6,0.003174,99.8495964
1626566400,2021-07-18,RENBTC/USD,33003.3,33003.3,33003.3,33003.3,0.00021,6.930693000000001
1626480000,2021-07-17,RENBTC/USD,30732.8,31703.8,30732.8,31703.8,0.003669,116.3212422
1626393600,2021-07-16,RENBTC/USD,30732.8,30732.8,30732.8,30732.8,0.032,983.4496
1626307200,2021-07-15,RENBTC/USD,30732.9,30732.9,30732.8,30732.8,0.2,6146.56
1626220800,2021-07-14,RENBTC/USD,34999.6,34999.6,29003.3,34898.0,0.015424,538.266752
1626134400,2021-07-13,RENBTC/USD,33000.0,34999.6,30706.5,34999.6,0.022396,783.8510415999999
1626048000,2021-07-12,RENBTC/USD,34000.0,34000.0,33000.0,33000.0,0.005859,193.34699999999998
1625961600,2021-07-11,RENBTC/USD,31874.6,34999.6,29006.7,33708.0,0.032007,1078.891956
1625875200,2021-07-10,RENBTC/USD,31671.8,31671.8,31671.8,31671.8,0.001304,41.3000272
1625788800,2021-07-09,RENBTC/USD,30434.0,30434.0,30150.0,30150.0,0.010069,303.58035
1625616000,2021-07-07,RENBTC/USD,34000.0,34500.0,34000.0,34500.0,0.01,345.0
1625529600,2021-07-06,RENBTC/USD,35000.0,35997.5,32536.6,33555.5,0.011445,384.04269750000003
1625443200,2021-07-05,RENBTC/USD,35874.0,37000.0,29565.0,33000.0,0.11496,3793.6800000000003
1625356800,2021-07-04,RENBTC/USD,35000.0,35700.0,34127.0,34127.0,0.054397,1856.4064190000001
1625270400,2021-07-03,RENBTC/USD,31832.2,34500.0,27565.5,34500.0,0.055848,1926.756
1625184000,2021-07-02,RENBTC/USD,34401.8,35393.3,31333.9,31333.9,0.09904,3103.3094560000004
1625097600,2021-07-01,RENBTC/USD,34599.5,34599.5,30400.0,30400.0,0.023918,727.1071999999999
1625011200,2021-06-30,RENBTC/USD,34312.8,35848.7,24503.3,34628.8,0.029271,1013.6196048
1624924800,2021-06-29,RENBTC/USD,36000.0,36000.0,33985.0,33985.0,0.022886,777.78071
1624838400,2021-06-28,RENBTC/USD,34999.8,35999.9,32000.5,35999.9,0.00449,161.639551
1624752000,2021-06-27,RENBTC/USD,33000.0,35499.9,32000.0,32000.0,0.024845,795.04
1624665600,2021-06-26,RENBTC/USD,28199.5,35500.0,27500.0,33499.9,0.072458,2427.3357542
1624579200,2021-06-25,RENBTC/USD,37249.4,37249.4,29550.0,29550.6,0.009577,283.0060962
1624492800,2021-06-24,RENBTC/USD,37249.0,37249.7,33400.0,33400.0,0.012892,430.5928
1624406400,2021-06-23,RENBTC/USD,34849.9,34849.9,34849.9,34849.9,0.006,209.0994
1624320000,2021-06-22,RENBTC/USD,37198.3,37198.3,30200.3,34849.9,0.031711,1105.1251789000003
1624233600,2021-06-21,RENBTC/USD,34252.9,34252.9,32700.0,32700.0,0.015194,496.8438
1624147200,2021-06-20,RENBTC/USD,34902.0,34910.6,34000.0,34000.0,0.162081,5510.754
1624060800,2021-06-19,RENBTC/USD,35000.0,39500.0,34900.0,34902.5,0.005641,196.8850025
1623974400,2021-06-18,RENBTC/USD,41969.9,41969.9,35600.0,37850.0,0.124166,4699.6831
1623888000,2021-06-17,RENBTC/USD,41955.0,41971.4,36357.0,36357.0,0.004532,164.76992399999997
1623801600,2021-06-16,RENBTC/USD,39082.6,41972.0,36962.5,37311.0,0.013586,506.90724600000004
1623715200,2021-06-15,RENBTC/USD,39407.2,41974.9,37927.5,41974.5,0.022222,932.757339
1623628800,2021-06-14,RENBTC/USD,39900.0,42449.8,35300.0,42449.8,0.018701,793.8537098
1623542400,2021-06-13,RENBTC/USD,37250.0,39900.0,37250.0,38143.6,0.182636,6966.394529599999
1623456000,2021-06-12,RENBTC/USD,37549.7,37549.7,37549.7,37549.7,0.000425,15.958622499999997
1623369600,2021-06-11,RENBTC/USD,37498.9,37900.2,34652.5,36590.3,0.033375,1221.2012625000002
1623283200,2021-06-10,RENBTC/USD,37999.8,38888.9,33000.1,33000.1,0.067592,2230.5427592
1623196800,2021-06-09,RENBTC/USD,36094.1,36499.0,32700.5,32700.5,0.055313,1808.7627565
1623110400,2021-06-08,RENBTC/USD,36398.3,36398.3,27320.2,36094.3,0.114576,4135.540516800001
1623024000,2021-06-07,RENBTC/USD,38869.1,38889.9,34000.0,34000.0,0.216347,7355.798000000001
1622937600,2021-06-06,RENBTC/USD,35500.0,38871.8,34000.5,38869.1,0.00812,315.617092
1622851200,2021-06-05,RENBTC/USD,38249.9,39880.0,34642.6,35500.0,0.041648,1478.504
1622764800,2021-06-04,RENBTC/USD,39999.0,39999.0,37182.5,37182.5,0.006457,240.0874025
1622678400,2021-06-03,RENBTC/USD,36300.8,39997.9,36300.7,39987.5,0.015451,617.8468624999999
1622592000,2021-06-02,RENBTC/USD,37300.1,41499.9,36300.8,36300.8,0.046587,1691.1453696000003
1622505600,2021-06-01,RENBTC/USD,36213.3,38744.9,36213.2,36400.0,0.031017,1129.0188
1622419200,2021-05-31,RENBTC/USD,34000.0,42599.0,34000.0,42599.0,0.101309,4315.662091
1622332800,2021-05-30,RENBTC/USD,34000.0,36589.8,34000.0,35001.1,0.019923,697.3269153
1622246400,2021-05-29,RENBTC/USD,38850.0,39000.0,34000.1,36249.9,0.322784,11700.887721600002
1622160000,2021-05-28,RENBTC/USD,38001.1,39996.0,33100.0,38750.0,0.115625,4480.46875
1622073600,2021-05-27,RENBTC/USD,36800.0,41959.4,36800.0,38001.0,0.043857,1666.609857
1621987200,2021-05-26,RENBTC/USD,38899.9,44495.0,36001.1,41996.8,0.045256,1900.6071808
1621900800,2021-05-25,RENBTC/USD,35577.0,39999.6,35200.0,36001.0,0.061336,2208.157336
1621814400,2021-05-24,RENBTC/USD,39900.0,50956.3,27000.0,35577.0,0.279286,9936.158022
1621728000,2021-05-23,RENBTC/USD,42900.0,45000.0,32125.1,37000.0,0.404742,14975.454
1621641600,2021-05-22,RENBTC/USD,41199.9,169000.0,32900.0,39000.1,0.664925,25932.1414925
1621555200,2021-05-21,RENBTC/USD,40500.0,52774.6,40500.0,40500.0,0.078324,3172.1220000000003
1621468800,2021-05-20,RENBTC/USD,30050.0,52773.0,30003.6,52773.0,0.48324,25502.02452
1621382400,2021-05-19,RENBTC/USD,30000.0,130000.0,27003.3,39410.5,0.791157,31179.8929485
1621296000,2021-05-18,RENBTC/USD,47782.8,47782.8,40000.0,45321.9,0.135449,6138.806033100001
1621209600,2021-05-17,RENBTC/USD,48054.5,48054.5,42156.3,44577.9,0.067815,3023.0502885
1621123200,2021-05-16,RENBTC/USD,49081.7,100000.0,46350.6,49216.9,0.388951,19142.9624719
1621036800,2021-05-15,RENBTC/USD,51276.5,51714.1,14000.6,50429.3,0.021359,1077.1194187
