https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SKU,Volume BTC
1663459200,2022-09-18 00:00:00,SKU/BTC,0.0000010093,0.0000010093,0.0000010093,0.0000010093,4.3888,0.00000442961584
1663372800,2022-09-17 00:00:00,SKU/BTC,0.0000009466,0.0000012132,0.0000009197,0.0000010123,230263.7604,0.24411391852557
1663286400,2022-09-16 00:00:00,SKU/BTC,0.0000009275,0.0000009477,0.0000009057,0.0000009462,1000.6587,0.00091878803987
1663200000,2022-09-15 00:00:00,SKU/BTC,0.0000008838,0.0000009472,0.0000008776,0.0000009284,15742.5905,0.01432986796494
1663113600,2022-09-14 00:00:00,SKU/BTC,0.0000008786,0.0000009312,0.0000008429,0.0000008869,42349.2367,0.03735506593876
1663027200,2022-09-13 00:00:00,SKU/BTC,0.0000007866,0.0000008786,0.000000756,0.0000008528,33081.4251,0.02675610182976
1662940800,2022-09-12 00:00:00,SKU/BTC,0.000000973,0.0000010009,0.0000007812,0.000000795,99418.1661,0.08455617471287
1662854400,2022-09-11 00:00:00,SKU/BTC,0.0000008005,0.0000010087,0.0000007897,0.0000009645,75388.5298,0.06787228866238
1662768000,2022-09-10 00:00:00,SKU/BTC,0.0000008072,0.0000008277,0.0000007551,0.0000008277,45118.1378,0.03502007372879
1662681600,2022-09-09 00:00:00,SKU/BTC,0.0000008579,0.0000008579,0.00000079,0.0000008029,41489.6398,0.03417112872849
1662595200,2022-09-08 00:00:00,SKU/BTC,0.0000009269,0.0000009477,0.000000858,0.0000008685,37699.8335,0.03321858916843
1662508800,2022-09-07 00:00:00,SKU/BTC,0.0000008958,0.0000012878,0.000000882,0.0000009181,232663.6182,0.24918240283635
1662422400,2022-09-06 00:00:00,SKU/BTC,0.000000873,0.0000009652,0.0000008461,0.0000009098,1770556.6204,1.55623413637451
1662336000,2022-09-05 00:00:00,SKU/BTC,0.0000008161,0.0000009031,0.0000008009,0.0000008792,32409.3178,0.02775258393365
1662249600,2022-09-04 00:00:00,SKU/BTC,0.0000008576,0.0000008603,0.0000008161,0.0000008161,1107174.0746,0.93306510239515
1662163200,2022-09-03 00:00:00,SKU/BTC,0.000000896,0.0000008968,0.0000007833,0.0000008571,101490.2654,0.08527041877633
1662076800,2022-09-02 00:00:00,SKU/BTC,0.0000009516,0.0000009851,0.000000858,0.0000008783,40224.6097,0.03650640104427
1661990400,2022-09-01 00:00:00,SKU/BTC,0.0000008523,0.000001033,0.0000008462,0.0000009642,61724.0567,0.0598966015157
1661904000,2022-08-31 00:00:00,SKU/BTC,0.0000009374,0.0000009374,0.0000008233,0.0000008467,49579.4946,0.04319919128815
1661817600,2022-08-30 00:00:00,SKU/BTC,0.000000963,0.0000009689,0.0000008933,0.0000009003,38128.8751,0.03497925030914
1661731200,2022-08-29 00:00:00,SKU/BTC,0.0000009912,0.0000010463,0.000000964,0.0000009675,16740.7951,0.01665856685115
1661644800,2022-08-28 00:00:00,SKU/BTC,0.0000010218,0.0000012235,0.0000009957,0.0000009957,69256.5378,0.07542203318286
1661558400,2022-08-27 00:00:00,SKU/BTC,0.0000010208,0.0000011448,0.0000010051,0.0000010387,50759.909,0.05410178439531
1661472000,2022-08-26 00:00:00,SKU/BTC,0.000001007,0.0000010345,0.000000963,0.0000010269,12082.8439,0.01203387065008
1661385600,2022-08-25 00:00:00,SKU/BTC,0.0000009928,0.0000010162,0.0000009866,0.0000010029,2278.4026,0.00228891358638
1661299200,2022-08-24 00:00:00,SKU/BTC,0.0000010219,0.0000010478,0.00000099,0.000001019,7912.3582,0.00795037517237
1661212800,2022-08-23 00:00:00,SKU/BTC,0.000001009,0.0000010514,0.0000009969,0.0000009979,10921.884,0.01123573639656
1661126400,2022-08-22 00:00:00,SKU/BTC,0.0000010204,0.00000105,0.0000010082,0.000001018,2595.2805,0.00264321319069
1661040000,2022-08-21 00:00:00,SKU/BTC,0.0000010563,0.0000010699,0.0000010168,0.0000010407,14864.6166,0.01541532263459
