https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EPK,Volume USDT
1659571200,2022-08-04 00:00:00,EPK/USDT,0.0122,0.01221,0.01146,0.01162,7250739.3054,85569.384453887
1659484800,2022-08-03 00:00:00,EPK/USDT,0.01185,0.01224,0.0117,0.01217,5307911.2657,63817.392959918
1659398400,2022-08-02 00:00:00,EPK/USDT,0.01202,0.01215,0.01146,0.01182,3348653.1946,39539.667820264
1659312000,2022-08-01 00:00:00,EPK/USDT,0.01229,0.0139,0.01207,0.01207,7681723.0365,96606.869195167
1659225600,2022-07-31 00:00:00,EPK/USDT,0.01182,0.013,0.01164,0.01235,6807164.432,82213.3926966
1659139200,2022-07-30 00:00:00,EPK/USDT,0.01155,0.0119,0.0113,0.01176,6165077.5821,71463.604935153
1659052800,2022-07-29 00:00:00,EPK/USDT,0.01196,0.01208,0.01156,0.01156,4607263.179,54978.429244165
1658966400,2022-07-28 00:00:00,EPK/USDT,0.01214,0.01237,0.01155,0.01198,6971040.0102,83716.851048279
1658880000,2022-07-27 00:00:00,EPK/USDT,0.01247,0.01253,0.01204,0.01214,6244015.7362,77495.547642088
1658793600,2022-07-26 00:00:00,EPK/USDT,0.01344,0.01349,0.01242,0.01249,4285926.3133,56512.803513906
1658707200,2022-07-25 00:00:00,EPK/USDT,0.01287,0.01374,0.01262,0.01345,3945018.5961,51429.612264213
1658620800,2022-07-24 00:00:00,EPK/USDT,0.01264,0.01679,0.01256,0.01283,14456670.5112,207840.440153028
1658534400,2022-07-23 00:00:00,EPK/USDT,0.01159,0.021,0.01142,0.01264,18055072.032,240992.308633581
1658448000,2022-07-22 00:00:00,EPK/USDT,0.01177,0.01211,0.01149,0.01159,6221959.6627,73879.745363804
1658361600,2022-07-21 00:00:00,EPK/USDT,0.01355,0.0139,0.01152,0.01173,7452282.1098,94521.132089926
1658275200,2022-07-20 00:00:00,EPK/USDT,0.01308,0.0138,0.01239,0.01357,2687399.74623583,34521.9976300318811
1658188800,2022-07-19 00:00:00,EPK/USDT,0.0114,0.01335,0.01115,0.01305,4631948.02317178,54574.4896853519395
1658102400,2022-07-18 00:00:00,EPK/USDT,0.0114,0.0119,0.01108,0.01136,7410421.54072222,84292.7118038786851
1658016000,2022-07-17 00:00:00,EPK/USDT,0.0115,0.01191,0.01143,0.01143,6618326.6806185,77623.8648867757847
1657929600,2022-07-16 00:00:00,EPK/USDT,0.0109,0.01162,0.01076,0.01155,7721878.92586918,85138.7310984326354
1657843200,2022-07-15 00:00:00,EPK/USDT,0.01112,0.01121,0.01074,0.01081,6201318.3999512,68446.5837307647475
1657756800,2022-07-14 00:00:00,EPK/USDT,0.0112,0.0147,0.01077,0.01109,8931647.11191469,104601.6637526414839
1657670400,2022-07-13 00:00:00,EPK/USDT,0.01096,0.01123,0.01082,0.0112,4690754.16785001,51107.7092751970317
1657584000,2022-07-12 00:00:00,EPK/USDT,0.01171,0.0118,0.01089,0.01089,2778914.95554504,32198.4721425135056
1657497600,2022-07-11 00:00:00,EPK/USDT,0.0122,0.01235,0.01168,0.01168,2796342.61282402,33744.4146097497145
1657411200,2022-07-10 00:00:00,EPK/USDT,0.01331,0.01331,0.01135,0.01221,4468772.46432296,55658.8941549546112
1657324800,2022-07-09 00:00:00,EPK/USDT,0.01365,0.01365,0.01284,0.01331,4241567.55175508,56625.4840714957515
1657238400,2022-07-08 00:00:00,EPK/USDT,0.0148,0.01545,0.01344,0.0137,3484467.52661682,50350.1634737730438
1657152000,2022-07-07 00:00:00,EPK/USDT,0.01268,0.01768,0.01251,0.01488,7543770.17056128,109592.2592224476185
1657065600,2022-07-06 00:00:00,EPK/USDT,0.01281,0.0132,0.01247,0.01267,2466616.14017394,31823.7123287867795
1656979200,2022-07-05 00:00:00,EPK/USDT,0.01281,0.01387,0.01248,0.01297,3821701.31822004,50070.3861052639791
1656892800,2022-07-04 00:00:00,EPK/USDT,0.0131,0.01321,0.01265,0.01292,2795064.28586206,36633.7155059997846
1656806400,2022-07-03 00:00:00,EPK/USDT,0.01313,0.0132,0.01301,0.0131,3839261.55640575,50381.4300536576054
1656720000,2022-07-02 00:00:00,EPK/USDT,0.01354,0.01359,0.01301,0.01309,2891677.74777319,38151.3555179350952
1656633600,2022-07-01 00:00:00,EPK/USDT,0.01334,0.0138,0.01318,0.01357,3164206.5641404,42484.0744104794488
1656547200,2022-06-30 00:00:00,EPK/USDT,0.01453,0.01453,0.01324,0.01335,3316539.56471888,45818.6239442804771
1656460800,2022-06-29 00:00:00,EPK/USDT,0.01585,0.01593,0.01447,0.01455,3749691.61840946,56370.1605542870598
1656374400,2022-06-28 00:00:00,EPK/USDT,0.01665,0.01665,0.01579,0.01588,3249461.54797275,53154.8018948416799
1656288000,2022-06-27 00:00:00,EPK/USDT,0.01705,0.01964,0.01634,0.01666,5556788.26082208,97023.3604048476458
1656201600,2022-06-26 00:00:00,EPK/USDT,0.0166,0.01714,0.0164,0.01714,3524168.09877992,59008.4301713234989
1656115200,2022-06-25 00:00:00,EPK/USDT,0.01656,0.01708,0.01634,0.01659,3358178.80761364,55968.0164840382464
1656028800,2022-06-24 00:00:00,EPK/USDT,0.01665,0.01821,0.0158,0.0166,3507383.40449486,60489.4193161832318
1655942400,2022-06-23 00:00:00,EPK/USDT,0.01687,0.0218,0.01654,0.01668,6252955.2918532,118195.9739181739399
1655856000,2022-06-22 00:00:00,EPK/USDT,0.01557,0.01729,0.01524,0.01696,3386632.94564278,54005.5968245996209
1655769600,2022-06-21 00:00:00,EPK/USDT,0.01502,0.01643,0.01486,0.0156,3241914.75017404,49929.0384617064388
1655683200,2022-06-20 00:00:00,EPK/USDT,0.01536,0.01563,0.01498,0.01502,3994877.00711729,61479.9913154562727
1655596800,2022-06-19 00:00:00,EPK/USDT,0.01481,0.01553,0.01463,0.01534,4229988.61812164,62733.6762005778267
1655510400,2022-06-18 00:00:00,EPK/USDT,0.01655,0.01698,0.0146,0.0149,4561357.09149032,74532.6864838905028
1655424000,2022-06-17 00:00:00,EPK/USDT,0.01684,0.01701,0.01631,0.01644,4206544.63892489,70136.6625928483029
1655337600,2022-06-16 00:00:00,EPK/USDT,0.01762,0.0181,0.01648,0.01685,3802024.15902787,66009.2375341597938
1655251200,2022-06-15 00:00:00,EPK/USDT,0.01791,0.01791,0.01642,0.01764,6791674.50259714,117253.9641322991243
1655164800,2022-06-14 00:00:00,EPK/USDT,0.01749,0.02075,0.01693,0.01779,7372176.8395128,131968.7899962395708
1655078400,2022-06-13 00:00:00,EPK/USDT,0.01917,0.01924,0.01668,0.01747,7670665.36197003,139785.2154618017262
1654992000,2022-06-12 00:00:00,EPK/USDT,0.02039,0.02146,0.01905,0.01923,11991339.8858844,237804.0489587578327
1654905600,2022-06-11 00:00:00,EPK/USDT,0.0188,0.0298,0.0188,0.02051,25274279.22848249,553246.9559439622677
1654819200,2022-06-10 00:00:00,EPK/USDT,0.02067,0.02067,0.01847,0.01858,19888777.96248674,384057.2283583934546
1654732800,2022-06-09 00:00:00,EPK/USDT,0.0212,0.02181,0.0198,0.02069,18907414.1532213,404939.8476090159382
1654646400,2022-06-08 00:00:00,EPK/USDT,0.02228,0.0228,0.02057,0.02097,15831456.67347576,343505.464062845495
1654560000,2022-06-07 00:00:00,EPK/USDT,0.02785,0.02785,0.02226,0.02228,14688370.00710089,381192.6822690255985
1654473600,2022-06-06 00:00:00,EPK/USDT,0.02571,0.03082,0.02476,0.02794,18262272.00358485,500509.0328172194698
1654387200,2022-06-05 00:00:00,EPK/USDT,0.02946,0.14757,0.02479,0.0255,38860013.18578212,1563101.6314868163586
1654300800,2022-06-04 00:00:00,EPK/USDT,0.02777,0.035,0.02752,0.02927,23297284.00220694,678648.0079682822716
1654214400,2022-06-03 00:00:00,EPK/USDT,0.02355,0.0285,0.02355,0.02775,21912962.85423451,546845.7551887466791
1654128000,2022-06-02 00:00:00,EPK/USDT,0.02357,0.02388,0.02174,0.02335,14950409.85908712,343038.2965539974239
1654041600,2022-06-01 00:00:00,EPK/USDT,0.02386,0.02461,0.02247,0.02357,12778633.16347686,297696.3026134635875
1653955200,2022-05-31 00:00:00,EPK/USDT,0.0226,0.02564,0.02214,0.02453,21928309.72435651,493952.2346504809958
1653868800,2022-05-30 00:00:00,EPK/USDT,0.02116,0.0234,0.01985,0.02259,22910714.01909723,481555.9935226815223
1653782400,2022-05-29 00:00:00,EPK/USDT,0.01725,0.0265,0.01707,0.02115,25972435.46059586,476797.0165299314876
1653696000,2022-05-28 00:00:00,EPK/USDT,0.0174,0.01859,0.0167,0.01724,19819078.4356801,346041.8446532213788
1653609600,2022-05-27 00:00:00,EPK/USDT,0.01937,0.01979,0.01733,0.0174,16998530.88121067,316135.4891246279445
1653523200,2022-05-26 00:00:00,EPK/USDT,0.01901,0.0223,0.0187,0.01931,17558808.35751808,347058.8854276659884
1653436800,2022-05-25 00:00:00,EPK/USDT,0.02044,0.0207,0.01833,0.01902,20087440.47539778,397513.3011174850158
1653350400,2022-05-24 00:00:00,EPK/USDT,0.02178,0.02412,0.01891,0.02037,19316026.37580763,407502.6264715260622
1653264000,2022-05-23 00:00:00,EPK/USDT,0.01893,0.0421,0.01893,0.02194,30653823.66952623,673837.5328203115814
1653177600,2022-05-22 00:00:00,EPK/USDT,0.02103,0.025,0.01785,0.01893,19343424.04638466,415996.034778878488
1653091200,2022-05-21 00:00:00,EPK/USDT,0.0189,0.0215,0.01887,0.02081,17158117.53210655,337481.8673820685216
1653004800,2022-05-20 00:00:00,EPK/USDT,0.01899,0.01929,0.01822,0.0189,17328633.51365219,328200.2399781001749
1652918400,2022-05-19 00:00:00,EPK/USDT,0.01822,0.02001,0.01779,0.01886,17144104.68951224,315046.5785848857126
1652832000,2022-05-18 00:00:00,EPK/USDT,0.02008,0.02276,0.01777,0.01818,17135723.66380444,340007.6411296474244
1652745600,2022-05-17 00:00:00,EPK/USDT,0.02264,0.02285,0.019,0.02021,17455144.7937509,354552.8804546759912
1652659200,2022-05-16 00:00:00,EPK/USDT,0.02494,0.025,0.02234,0.02278,13500244.91920346,318385.0009729964618
1652572800,2022-05-15 00:00:00,EPK/USDT,0.02315,0.02541,0.02241,0.02535,14089613.37219894,325058.5271023008401
1652486400,2022-05-14 00:00:00,EPK/USDT,0.02492,0.02562,0.02233,0.02315,14322629.57665373,351951.7972943293625
1652400000,2022-05-13 00:00:00,EPK/USDT,0.02456,0.02593,0.02397,0.02454,12160153.77010103,300981.8767323345268
1652313600,2022-05-12 00:00:00,EPK/USDT,0.02986,0.0305,0.02024,0.02455,11336147.40086771,317892.7154534689945
1652227200,2022-05-11 00:00:00,EPK/USDT,0.03261,0.0355,0.02915,0.02915,12248385.82450594,402329.9914194272522
1652140800,2022-05-10 00:00:00,EPK/USDT,0.03235,0.03675,0.03205,0.0324,11465618.26204576,373565.0158813424929
1652054400,2022-05-09 00:00:00,EPK/USDT,0.03426,0.036,0.03233,0.03233,9783345.92469534,324053.6273165402898
1651968000,2022-05-08 00:00:00,EPK/USDT,0.03769,0.03795,0.03423,0.03423,10762679.81756392,398028.212266580196
1651881600,2022-05-07 00:00:00,EPK/USDT,0.03879,0.03973,0.03742,0.03764,8154752.97686964,314005.2667973603958
1651795200,2022-05-06 00:00:00,EPK/USDT,0.03808,0.03996,0.0371,0.03878,9786921.58585643,376505.5582455476298
1651708800,2022-05-05 00:00:00,EPK/USDT,0.04012,0.04367,0.035,0.03811,10461257.80028887,416080.3726252549676
1651622400,2022-05-04 00:00:00,EPK/USDT,0.04098,0.04098,0.038,0.04012,9818128.94224796,390812.3469215231787
1651536000,2022-05-03 00:00:00,EPK/USDT,0.03918,0.04533,0.038,0.04117,9464686.9436267,371061.1150100342551
1651449600,2022-05-02 00:00:00,EPK/USDT,0.04173,0.04256,0.03826,0.03901,8563359.7652306,349012.1249449896994
1651363200,2022-05-01 00:00:00,EPK/USDT,0.04299,0.04349,0.04081,0.0418,10050237.59613656,422392.8070375215115
1651276800,2022-04-30 00:00:00,EPK/USDT,0.04849,0.04929,0.04195,0.04331,8223070.43694105,387480.4981921728515
1651190400,2022-04-29 00:00:00,EPK/USDT,0.05036,0.05514,0.04388,0.04849,9993086.62368695,491903.1274537367273
1651104000,2022-04-28 00:00:00,EPK/USDT,0.05208,0.05492,0.04615,0.05038,8931255.24133612,454284.8987796143826
1651017600,2022-04-27 00:00:00,EPK/USDT,0.0403,0.07398,0.0403,0.05203,18158206.93924427,1080625.2800898307983
