https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume PNK
1650736800000,2022-04-23 18:00:00,PNK/ETH,2.403e-05,2.464e-05,2.395e-05,2.456e-05,0.0369298071763944,1503.65664399
1650733200000,2022-04-23 17:00:00,PNK/ETH,2.372e-05,2.408e-05,2.371e-05,2.407e-05,0.009291941804938801,386.03829684
1650729600000,2022-04-23 16:00:00,PNK/ETH,2.414e-05,2.414e-05,2.373e-05,2.374e-05,0.0174695194394362,735.86855263
1650726000000,2022-04-23 15:00:00,PNK/ETH,2.381e-05,2.418e-05,2.368e-05,2.375e-05,0.0183794446358875,773.87135309
1650722400000,2022-04-23 14:00:00,PNK/ETH,2.364e-05,2.421e-05,2.362e-05,2.419e-05,0.0198694125388733,821.38952207
1650718800000,2022-04-23 13:00:00,PNK/ETH,2.421e-05,2.443e-05,2.347e-05,2.367e-05,1.6635145330264436,70279.44795211
1650715200000,2022-04-23 12:00:00,PNK/ETH,2.382e-05,2.445e-05,2.382e-05,2.424e-05,0.456163938412548,18818.64432395
1650711600000,2022-04-23 11:00:00,PNK/ETH,2.404e-05,2.45e-05,2.379e-05,2.392e-05,0.28836148986346,12055.24623175
1650708000000,2022-04-23 10:00:00,PNK/ETH,2.387e-05,2.463e-05,2.384e-05,2.403e-05,0.050506025893062294,2101.79050741
1650704400000,2022-04-23 09:00:00,PNK/ETH,2.338e-05,2.453e-05,2.338e-05,2.381e-05,0.5716307723825141,24008.01227982
1650700800000,2022-04-23 08:00:00,PNK/ETH,2.401e-05,2.405e-05,2.332e-05,2.34e-05,0.02091737172798,893.9047747
1650697200000,2022-04-23 07:00:00,PNK/ETH,2.346e-05,2.416e-05,2.331e-05,2.346e-05,0.0176741006293218,753.37172333
1650693600000,2022-04-23 06:00:00,PNK/ETH,2.33e-05,2.395e-05,2.33e-05,2.388e-05,0.019896821329777197,833.20022319
1650690000000,2022-04-23 05:00:00,PNK/ETH,2.332e-05,2.398e-05,2.33e-05,2.331e-05,0.0163649525306022,702.05716562
1650686400000,2022-04-23 04:00:00,PNK/ETH,2.331e-05,2.403e-05,2.33e-05,2.33e-05,0.016319455934297,700.40583409
1650682800000,2022-04-23 03:00:00,PNK/ETH,2.347e-05,2.376e-05,2.331e-05,2.333e-05,0.016311559306038798,699.16670836
1650679200000,2022-04-23 02:00:00,PNK/ETH,2.387e-05,2.388e-05,2.333e-05,2.377e-05,0.0213495254608279,898.17103327
1650675600000,2022-04-23 01:00:00,PNK/ETH,2.393e-05,2.393e-05,2.332e-05,2.332e-05,0.019007722047459197,815.08242056
1650672000000,2022-04-23 00:00:00,PNK/ETH,2.337e-05,2.394e-05,2.329e-05,2.329e-05,0.0040725689339526,174.86341493999998
1650668400000,2022-04-22 23:00:00,PNK/ETH,2.398e-05,2.398e-05,2.333e-05,2.342e-05,0.010791138433071,460.76594504999997
1650664800000,2022-04-22 22:00:00,PNK/ETH,2.346e-05,2.401e-05,2.327e-05,2.329e-05,0.0169956669302191,729.74095879
1650643200000,2022-04-22 16:00:00,PNK/ETH,2.357e-05,2.357e-05,2.335e-05,2.335e-05,0.000779314804973,33.37536638
1650639600000,2022-04-22 15:00:00,PNK/ETH,2.355e-05,2.38e-05,2.355e-05,2.356e-05,0.018009780646297602,764.4219289600001
1650636000000,2022-04-22 14:00:00,PNK/ETH,2.353e-05,2.383e-05,2.337e-05,2.381e-05,0.1506562628961871,6327.43649291
1650632400000,2022-04-22 13:00:00,PNK/ETH,2.382e-05,2.383e-05,2.352e-05,2.353e-05,0.0086255116898132,366.57508244
1650621600000,2022-04-22 10:00:00,PNK/ETH,2.382e-05,2.383e-05,2.337e-05,2.337e-05,0.0019345014654684003,82.77712732
1650585600000,2022-04-22 00:00:00,PNK/ETH,2.355e-05,2.386e-05,2.329e-05,2.337e-05,0.2772799856099925,11864.78329525
1650582000000,2022-04-21 23:00:00,PNK/ETH,2.342e-05,2.395e-05,2.342e-05,2.391e-05,0.017772598680145798,743.31236638
1650578400000,2022-04-21 22:00:00,PNK/ETH,2.401e-05,2.401e-05,2.343e-05,2.344e-05,0.0067411386297368,287.59123847
1650574800000,2022-04-21 21:00:00,PNK/ETH,2.356e-05,2.408e-05,2.342e-05,2.352e-05,0.0082302078133968,349.92380159
1650571200000,2022-04-21 20:00:00,PNK/ETH,2.332e-05,2.361e-05,2.327e-05,2.361e-05,0.029381012278309797,1244.43084618
1650567600000,2022-04-21 19:00:00,PNK/ETH,2.355e-05,2.355e-05,2.328e-05,2.35e-05,0.01862749978831,792.65956546
1650564000000,2022-04-21 18:00:00,PNK/ETH,2.328e-05,2.36e-05,2.328e-05,2.329e-05,0.017789359741194197,763.81965398
1650560400000,2022-04-21 17:00:00,PNK/ETH,2.307e-05,2.349e-05,2.305e-05,2.344e-05,0.019365493100643998,826.17291385
1650556800000,2022-04-21 16:00:00,PNK/ETH,2.306e-05,2.359e-05,2.305e-05,2.306e-05,0.02096691299153,909.2330005
1650553200000,2022-04-21 15:00:00,PNK/ETH,2.306e-05,2.36e-05,2.305e-05,2.306e-05,0.0184200022853404,798.78587534
1650549600000,2022-04-21 14:00:00,PNK/ETH,2.305e-05,2.351e-05,2.305e-05,2.305e-05,0.0162324597008995,704.22818659
1650546000000,2022-04-21 13:00:00,PNK/ETH,2.305e-05,2.356e-05,2.304e-05,2.305e-05,0.081165632003565,3521.2855532999997
1650542400000,2022-04-21 12:00:00,PNK/ETH,2.304e-05,2.362e-05,2.304e-05,2.306e-05,0.1128889636787786,4895.44508581
1650538800000,2022-04-21 11:00:00,PNK/ETH,2.208e-05,2.363e-05,2.207e-05,2.304e-05,0.31813639983774716,13808.00346518
1650535200000,2022-04-21 10:00:00,PNK/ETH,2.247e-05,2.247e-05,2.202e-05,2.242e-05,0.017594258898047,784.75731035
1650531600000,2022-04-21 09:00:00,PNK/ETH,2.207e-05,2.25e-05,2.207e-05,2.208e-05,0.0163056710907648,738.48148056
1650528000000,2022-04-21 08:00:00,PNK/ETH,2.256e-05,2.256e-05,2.207e-05,2.207e-05,0.0258719092070786,1172.26593598
1650524400000,2022-04-21 07:00:00,PNK/ETH,2.208e-05,2.26e-05,2.207e-05,2.211e-05,0.018081412847407802,817.79343498
1650520800000,2022-04-21 06:00:00,PNK/ETH,2.207e-05,2.231e-05,2.204e-05,2.226e-05,0.019718588079729,885.83055165
1650517200000,2022-04-21 05:00:00,PNK/ETH,2.188e-05,2.237e-05,2.188e-05,2.215e-05,0.0122770697521555,554.26951477
1650513600000,2022-04-21 04:00:00,PNK/ETH,2.196e-05,2.196e-05,2.188e-05,2.196e-05,0.0015042067024212,68.49757297000001
1650502800000,2022-04-21 01:00:00,PNK/ETH,2.238e-05,2.238e-05,2.197e-05,2.197e-05,0.0013503503915915,61.46337695
1650499200000,2022-04-21 00:00:00,PNK/ETH,2.187e-05,2.239e-05,2.187e-05,2.196e-05,0.001929321716094,87.85618015
1650488400000,2022-04-20 21:00:00,PNK/ETH,2.191e-05,2.234e-05,2.184e-05,2.194e-05,0.0135671450629048,618.37488892
1650484800000,2022-04-20 20:00:00,PNK/ETH,2.237e-05,2.237e-05,2.185e-05,2.235e-05,0.014073460255110002,629.6850226
1650474000000,2022-04-20 17:00:00,PNK/ETH,2.225e-05,2.24e-05,2.184e-05,2.194e-05,0.008881135768047,404.79196755
1650470400000,2022-04-20 16:00:00,PNK/ETH,2.206e-05,2.257e-05,2.206e-05,2.224e-05,0.0181108296082432,814.33586368
1650466800000,2022-04-20 15:00:00,PNK/ETH,2.221e-05,2.257e-05,2.191e-05,2.246e-05,0.4257916252653738,18957.77494503
1650463200000,2022-04-20 14:00:00,PNK/ETH,2.255e-05,2.262e-05,2.199e-05,2.212e-05,0.0181866517537628,822.18136319
1650459600000,2022-04-20 13:00:00,PNK/ETH,2.272e-05,2.311e-05,2.016e-05,2.202e-05,0.0167862187554408,762.31692804
1650456000000,2022-04-20 12:00:00,PNK/ETH,2.252e-05,2.278e-05,2.243e-05,2.253e-05,0.046071098671096204,2044.87788154
1650452400000,2022-04-20 11:00:00,PNK/ETH,2.285e-05,2.285e-05,2.242e-05,2.279e-05,0.018276008199224803,801.9310311200001
1650448800000,2022-04-20 10:00:00,PNK/ETH,2.244e-05,2.288e-05,2.243e-05,2.255e-05,0.334295796659649,14824.64730198
1650445200000,2022-04-20 09:00:00,PNK/ETH,2.254e-05,2.291e-05,2.242e-05,2.254e-05,0.0160233958385228,710.8871268199999
1650441600000,2022-04-20 08:00:00,PNK/ETH,2.244e-05,2.295e-05,2.244e-05,2.251e-05,0.0096307761064558,427.84434058
1650420000000,2022-04-20 02:00:00,PNK/ETH,2.273e-05,2.296e-05,2.25e-05,2.254e-05,0.0025263000540596,112.08074773999999
1650416400000,2022-04-20 01:00:00,PNK/ETH,2.293e-05,2.313e-05,2.258e-05,2.272e-05,1.0204754598958783,44915.29312922
1650412800000,2022-04-20 00:00:00,PNK/ETH,2.261e-05,2.295e-05,2.253e-05,2.253e-05,0.007710074417676,342.2136892
1650409200000,2022-04-19 23:00:00,PNK/ETH,2.298e-05,2.298e-05,2.255e-05,2.26e-05,0.040370180333068,1786.29116518
1650394800000,2022-04-19 19:00:00,PNK/ETH,2.246e-05,2.286e-05,2.241e-05,2.253e-05,0.0087284021526645,387.41243465
1650391200000,2022-04-19 18:00:00,PNK/ETH,2.244e-05,2.292e-05,2.24e-05,2.287e-05,0.018598095386037797,813.20924294
1650387600000,2022-04-19 17:00:00,PNK/ETH,2.246e-05,2.294e-05,2.241e-05,2.293e-05,0.0195272988729704,851.60483528
1650384000000,2022-04-19 16:00:00,PNK/ETH,2.272e-05,2.335e-05,2.234e-05,2.293e-05,3.1227326155739603,136185.46077514
1650380400000,2022-04-19 15:00:00,PNK/ETH,2.232e-05,2.277e-05,2.232e-05,2.273e-05,0.0187231593929551,823.72016687
1650376800000,2022-04-19 14:00:00,PNK/ETH,2.291e-05,2.291e-05,2.231e-05,2.235e-05,0.022825149469188,1021.25948408
1650373200000,2022-04-19 13:00:00,PNK/ETH,2.22e-05,2.336e-05,2.22e-05,2.29e-05,0.016888175211374,737.47490006
1650366000000,2022-04-19 11:00:00,PNK/ETH,2.291e-05,2.331e-05,2.29e-05,2.29e-05,0.0067774765556680005,295.95967492
1650362400000,2022-04-19 10:00:00,PNK/ETH,2.298e-05,2.331e-05,2.29e-05,2.331e-05,0.018270027261423,783.7849533
1650337200000,2022-04-19 03:00:00,PNK/ETH,2.3e-05,2.3e-05,2.299e-05,2.299e-05,0.0099347137399389,432.13195911
1650333600000,2022-04-19 02:00:00,PNK/ETH,2.331e-05,2.331e-05,2.3e-05,2.3e-05,0.036389474486259996,1582.15106462
1650330000000,2022-04-19 01:00:00,PNK/ETH,2.289e-05,2.336e-05,2.086e-05,2.3e-05,0.01408908006251,612.56869837
1650326400000,2022-04-19 00:00:00,PNK/ETH,2.288e-05,2.308e-05,2.288e-05,2.306e-05,0.05882237736688719,2550.8403021199997
1650322800000,2022-04-18 23:00:00,PNK/ETH,2.288e-05,2.311e-05,2.288e-05,2.288e-05,0.0164633876497376,719.55365602
1650319200000,2022-04-18 22:00:00,PNK/ETH,2.317e-05,2.317e-05,2.288e-05,2.288e-05,0.0186809705246736,816.47598447
1650315600000,2022-04-18 21:00:00,PNK/ETH,2.289e-05,2.323e-05,2.288e-05,2.288e-05,0.020486351368454402,895.38248988
1650312000000,2022-04-18 20:00:00,PNK/ETH,2.288e-05,2.33e-05,2.281e-05,2.324e-05,0.020757146741394002,893.16466185
1650308400000,2022-04-18 19:00:00,PNK/ETH,2.31e-05,2.337e-05,2.279e-05,2.279e-05,0.0190898675924223,837.64228137
1650304800000,2022-04-18 18:00:00,PNK/ETH,2.312e-05,2.344e-05,2.31e-05,2.31e-05,0.08915732564230801,3859.6244866800002
1650301200000,2022-04-18 17:00:00,PNK/ETH,2.307e-05,2.349e-05,2.3e-05,2.304e-05,0.3864602512424448,16773.44840462
1650297600000,2022-04-18 16:00:00,PNK/ETH,2.307e-05,2.361e-05,2.307e-05,2.307e-05,0.020156788537937103,873.72295353
1650294000000,2022-04-18 15:00:00,PNK/ETH,2.308e-05,2.363e-05,2.307e-05,2.307e-05,0.0193437504697068,838.48073124
1650290400000,2022-04-18 14:00:00,PNK/ETH,2.311e-05,2.363e-05,2.307e-05,2.358e-05,0.0176549028577344,748.72361568
1650268800000,2022-04-18 08:00:00,PNK/ETH,2.369e-05,2.369e-05,2.324e-05,2.324e-05,0.0015014784763916,64.60750759
1650258000000,2022-04-18 05:00:00,PNK/ETH,2.379e-05,2.38e-05,2.325e-05,2.325e-05,0.0062777493062625,270.01072285
1650254400000,2022-04-18 04:00:00,PNK/ETH,2.376e-05,2.38e-05,2.332e-05,2.332e-05,0.37651566702675204,16145.611793600001
1650250800000,2022-04-18 03:00:00,PNK/ETH,2.331e-05,2.331e-05,2.331e-05,2.331e-05,0.0006586566413427,28.25639817
1650243600000,2022-04-18 01:00:00,PNK/ETH,2.374e-05,2.374e-05,2.328e-05,2.328e-05,0.0017180887752744002,73.80106423000001
1650240000000,2022-04-18 00:00:00,PNK/ETH,2.381e-05,2.381e-05,2.329e-05,2.329e-05,0.0018114226098883,77.77684027000001
1650236400000,2022-04-17 23:00:00,PNK/ETH,2.38e-05,2.424e-05,2.379e-05,2.38e-05,0.006209889126798,260.91971121
1650207600000,2022-04-17 15:00:00,PNK/ETH,2.376e-05,2.403e-05,2.376e-05,2.386e-05,0.0021122552707944,88.52704403999999
1650189600000,2022-04-17 10:00:00,PNK/ETH,2.406e-05,2.406e-05,2.375e-05,2.375e-05,0.01719430541035,723.97075412
1650150000000,2022-04-16 23:00:00,PNK/ETH,2.404e-05,2.404e-05,2.373e-05,2.373e-05,0.0011646808010607002,49.08052259
1650139200000,2022-04-16 20:00:00,PNK/ETH,2.384e-05,2.418e-05,2.373e-05,2.374e-05,0.003980084840896,167.6531104
1650132000000,2022-04-16 18:00:00,PNK/ETH,2.419e-05,2.419e-05,2.384e-05,2.384e-05,0.0014298208041007999,59.97570487
1650128400000,2022-04-16 17:00:00,PNK/ETH,2.385e-05,2.385e-05,2.385e-05,2.385e-05,0.0005351046090075,22.43625195
1650114000000,2022-04-16 13:00:00,PNK/ETH,2.39e-05,2.42e-05,2.387e-05,2.387e-05,0.0025444017950197,106.59412631000001
1650110400000,2022-04-16 12:00:00,PNK/ETH,2.394e-05,2.424e-05,2.388e-05,2.421e-05,0.0157663512168885,651.23301185
1650099600000,2022-04-16 09:00:00,PNK/ETH,2.392e-05,2.424e-05,2.385e-05,2.385e-05,0.003497415763086,146.64217036
1650063600000,2022-04-15 23:00:00,PNK/ETH,2.393e-05,2.393e-05,2.379e-05,2.379e-05,0.0013891413021642001,58.391815980000004
1650060000000,2022-04-15 22:00:00,PNK/ETH,2.438e-05,2.438e-05,2.392e-05,2.392e-05,0.0040824337013408004,170.67030524
1650042000000,2022-04-15 17:00:00,PNK/ETH,2.391e-05,2.422e-05,2.372e-05,2.391e-05,0.1362816537589086,5699.77640146
1650038400000,2022-04-15 16:00:00,PNK/ETH,2.392e-05,2.392e-05,2.379e-05,2.391e-05,0.2002289804810229,8374.27772819
1650034800000,2022-04-15 15:00:00,PNK/ETH,2.389e-05,2.419e-05,2.377e-05,2.389e-05,0.035029616987345004,1466.2878605
1650024000000,2022-04-15 12:00:00,PNK/ETH,2.436e-05,2.441e-05,2.387e-05,2.387e-05,0.0038817235558101,162.61933623
1650016800000,2022-04-15 10:00:00,PNK/ETH,2.437e-05,2.437e-05,2.39e-05,2.39e-05,0.004322827667667,180.87145053
1650013200000,2022-04-15 09:00:00,PNK/ETH,2.513e-05,2.513e-05,2.384e-05,2.39e-05,0.007978357484232,333.82248888
1650009600000,2022-04-15 08:00:00,PNK/ETH,2.545e-05,2.545e-05,2.513e-05,2.513e-05,0.0026357916135313,104.88625601
1649984400000,2022-04-15 01:00:00,PNK/ETH,2.513e-05,2.513e-05,2.513e-05,2.513e-05,0.0009045879822329,35.99633833
1649980800000,2022-04-15 00:00:00,PNK/ETH,2.521e-05,2.553e-05,2.508e-05,2.514e-05,0.13568147613566342,5397.0356458100005
1649966400000,2022-04-14 20:00:00,PNK/ETH,2.529e-05,2.561e-05,2.521e-05,2.521e-05,0.0027812309298716003,110.32252796
1649955600000,2022-04-14 17:00:00,PNK/ETH,2.528e-05,2.562e-05,2.5e-05,2.528e-05,0.47289369601785913,18706.23797539
1649952000000,2022-04-14 16:00:00,PNK/ETH,2.566e-05,2.597e-05,2.508e-05,2.529e-05,1.853948849251859,73307.58597279
1649948400000,2022-04-14 15:00:00,PNK/ETH,2.467e-05,2.574e-05,2.467e-05,2.531e-05,0.3477015425791776,13737.71404896
1649944800000,2022-04-14 14:00:00,PNK/ETH,2.499e-05,2.499e-05,2.467e-05,2.467e-05,0.0328765402358069,1332.65262407
1649934000000,2022-04-14 11:00:00,PNK/ETH,2.491e-05,2.491e-05,2.467e-05,2.467e-05,0.0011357229582649,46.03660147
1649923200000,2022-04-14 08:00:00,PNK/ETH,2.499e-05,2.499e-05,2.467e-05,2.467e-05,0.0013365332869491999,54.17646076
1649916000000,2022-04-14 06:00:00,PNK/ETH,2.499e-05,2.499e-05,2.467e-05,2.467e-05,0.0016027414942839,64.96722717
1649908800000,2022-04-14 04:00:00,PNK/ETH,2.467e-05,2.467e-05,2.467e-05,2.467e-05,0.0007413269017618,30.04973254
1649901600000,2022-04-14 02:00:00,PNK/ETH,2.478e-05,2.501e-05,2.469e-05,2.469e-05,0.0025995746809604997,105.28856545
1649890800000,2022-04-13 23:00:00,PNK/ETH,2.479e-05,2.479e-05,2.469e-05,2.478e-05,0.08258903121419581,3332.89068661
1649887200000,2022-04-13 22:00:00,PNK/ETH,2.479e-05,2.479e-05,2.479e-05,2.479e-05,0.000617072732059,24.8920021
1649880000000,2022-04-13 20:00:00,PNK/ETH,2.467e-05,2.473e-05,2.467e-05,2.473e-05,0.0015404278831717998,62.28984566
1649854800000,2022-04-13 13:00:00,PNK/ETH,2.52e-05,2.52e-05,2.466e-05,2.466e-05,0.003908388325095,158.49101075
1649851200000,2022-04-13 12:00:00,PNK/ETH,2.52e-05,2.52e-05,2.502e-05,2.52e-05,0.659630616782256,26175.81812628
1649844000000,2022-04-13 10:00:00,PNK/ETH,2.554e-05,2.554e-05,2.52e-05,2.52e-05,0.001778993450388,70.59497819
1649840400000,2022-04-13 09:00:00,PNK/ETH,2.519e-05,2.519e-05,2.519e-05,2.519e-05,0.0006254886414546,24.83083134
1649836800000,2022-04-13 08:00:00,PNK/ETH,2.54e-05,2.549e-05,2.463e-05,2.505e-05,0.0045860575732815,183.07615063
1649829600000,2022-04-13 06:00:00,PNK/ETH,2.507e-05,2.507e-05,2.507e-05,2.507e-05,0.0006630267648258,26.44701894
1649822400000,2022-04-13 04:00:00,PNK/ETH,2.527e-05,2.542e-05,2.513e-05,2.513e-05,0.0035860833408022,142.70128694
1649818800000,2022-04-13 03:00:00,PNK/ETH,2.535e-05,2.553e-05,2.52e-05,2.527e-05,0.1661846700226391,6576.36209033
1649811600000,2022-04-13 01:00:00,PNK/ETH,2.552e-05,2.553e-05,2.535e-05,2.535e-05,0.195584257912602,7715.35534172
1649808000000,2022-04-13 00:00:00,PNK/ETH,2.535e-05,2.535e-05,2.521e-05,2.535e-05,0.06753620195243999,2664.1499784
1649804400000,2022-04-12 23:00:00,PNK/ETH,2.535e-05,2.568e-05,2.523e-05,2.536e-05,0.1041002958782808,4104.90125703
1649800800000,2022-04-12 22:00:00,PNK/ETH,2.535e-05,2.535e-05,2.491e-05,2.535e-05,1.2713101248381493,50150.30078257
1649797200000,2022-04-12 21:00:00,PNK/ETH,2.537e-05,2.541e-05,2.533e-05,2.533e-05,0.2479493863153772,9788.76377084
1649786400000,2022-04-12 18:00:00,PNK/ETH,2.536e-05,2.536e-05,2.534e-05,2.534e-05,0.0017926096063008,70.74228912
1649782800000,2022-04-12 17:00:00,PNK/ETH,2.544e-05,2.544e-05,2.476e-05,2.537e-05,0.0183500738135759,723.29814007
1649779200000,2022-04-12 16:00:00,PNK/ETH,2.552e-05,2.669e-05,2.476e-05,2.544e-05,3.2274692849043216,126865.93101039
1649775600000,2022-04-12 15:00:00,PNK/ETH,2.498e-05,2.599e-05,2.497e-05,2.502e-05,1.0865622968557398,43427.74967449
1649732400000,2022-04-12 03:00:00,PNK/ETH,2.5e-05,2.5e-05,2.46e-05,2.499e-05,0.0018200904502389,72.83275111
1649728800000,2022-04-12 02:00:00,PNK/ETH,2.504e-05,2.504e-05,2.459e-05,2.501e-05,0.0040751789815747,162.94198247
1649725200000,2022-04-12 01:00:00,PNK/ETH,2.503e-05,2.518e-05,2.458e-05,2.459e-05,0.0849912804050636,3456.33511204
1649718000000,2022-04-11 23:00:00,PNK/ETH,2.546e-05,2.55e-05,2.497e-05,2.497e-05,0.0010329289842641,41.366799529999994
1649714400000,2022-04-11 22:00:00,PNK/ETH,2.534e-05,2.534e-05,2.498e-05,2.498e-05,0.0028208332326352,112.92366824
1649710800000,2022-04-11 21:00:00,PNK/ETH,2.569e-05,2.569e-05,2.49e-05,2.498e-05,0.0087476148044506,350.18473997
1649707200000,2022-04-11 20:00:00,PNK/ETH,2.569e-05,2.591e-05,2.569e-05,2.569e-05,0.0021124397392273003,82.22809417
1649703600000,2022-04-11 19:00:00,PNK/ETH,2.564e-05,2.592e-05,2.545e-05,2.565e-05,0.268442609340555,10465.598804700001
1649700000000,2022-04-11 18:00:00,PNK/ETH,2.542e-05,2.592e-05,2.542e-05,2.563e-05,0.0058854545612346005,229.63146942
1649696400000,2022-04-11 17:00:00,PNK/ETH,2.535e-05,2.539e-05,2.535e-05,2.539e-05,0.0011942868485555998,47.03768604
1649692800000,2022-04-11 16:00:00,PNK/ETH,2.569e-05,2.571e-05,2.535e-05,2.535e-05,0.10697708031843299,4220.00316838
1649682000000,2022-04-11 13:00:00,PNK/ETH,2.605e-05,2.61e-05,2.569e-05,2.569e-05,0.1423408790880398,5540.71152542
1649678400000,2022-04-11 12:00:00,PNK/ETH,2.603e-05,2.605e-05,2.569e-05,2.569e-05,0.0996257609738853,3877.9977023700003
1649671200000,2022-04-11 10:00:00,PNK/ETH,2.624e-05,2.624e-05,2.57e-05,2.57e-05,0.0025916758235820002,100.84341726000001
1649667600000,2022-04-11 09:00:00,PNK/ETH,2.57e-05,2.57e-05,2.57e-05,2.57e-05,0.0007027418547280001,27.34404104
1649664000000,2022-04-11 08:00:00,PNK/ETH,2.623e-05,2.623e-05,2.578e-05,2.578e-05,0.0011243433018984,43.61300628
1649660400000,2022-04-11 07:00:00,PNK/ETH,2.582e-05,2.639e-05,2.571e-05,2.571e-05,0.0029252567548796998,113.77894807
1649656800000,2022-04-11 06:00:00,PNK/ETH,2.586e-05,2.638e-05,2.575e-05,2.581e-05,0.1306560503533053,5062.22589513
1649646000000,2022-04-11 03:00:00,PNK/ETH,2.585e-05,2.656e-05,2.585e-05,2.585e-05,0.0046384480281425,179.43706105
1649642400000,2022-04-11 02:00:00,PNK/ETH,2.706e-05,2.719e-05,2.588e-05,2.588e-05,0.0125516905904884,484.99577243
1649638800000,2022-04-11 01:00:00,PNK/ETH,2.739e-05,2.739e-05,2.739e-05,2.739e-05,0.0045702655722900005,166.858911
1649635200000,2022-04-11 00:00:00,PNK/ETH,2.739e-05,2.743e-05,2.728e-05,2.738e-05,0.3789622880401598,13840.84324471
1649631600000,2022-04-10 23:00:00,PNK/ETH,2.744e-05,2.744e-05,2.733e-05,2.739e-05,0.06215258706627629,2269.1707581699998
1649628000000,2022-04-10 22:00:00,PNK/ETH,2.744e-05,2.744e-05,2.734e-05,2.742e-05,0.0554081388872238,2020.71987189
1649617200000,2022-04-10 19:00:00,PNK/ETH,2.742e-05,2.742e-05,2.732e-05,2.741e-05,0.0490110251849125,1788.07096625
1649613600000,2022-04-10 18:00:00,PNK/ETH,2.747e-05,2.747e-05,2.74e-05,2.74e-05,0.0017758862396339999,64.81336641
1649610000000,2022-04-10 17:00:00,PNK/ETH,2.747e-05,2.747e-05,2.728e-05,2.746e-05,1.0986367796144032,40008.62270992
1649606400000,2022-04-10 16:00:00,PNK/ETH,2.745e-05,2.751e-05,2.733e-05,2.749e-05,1.6059866228711923,58420.75747076
1649602800000,2022-04-10 15:00:00,PNK/ETH,2.677e-05,2.817e-05,2.676e-05,2.747e-05,1.122455854038934,40861.15231303
1649595600000,2022-04-10 13:00:00,PNK/ETH,2.679e-05,2.679e-05,2.669e-05,2.676e-05,0.0789873133253532,2951.69332307
1649592000000,2022-04-10 12:00:00,PNK/ETH,2.676e-05,2.679e-05,2.669e-05,2.676e-05,0.188261536288752,7035.1844652
