https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HBAR,Volume EUR
1663207200,2022-09-15 02:00:00,HBAR/EUR,0.06354,0.06354,0.06354,0.06354,3350.15954981,212.8691377949274
1663203600,2022-09-15 01:00:00,HBAR/EUR,0.06391,0.06391,0.06339,0.06339,1745.40050633,110.64093809625871
1663200000,2022-09-15 00:00:00,HBAR/EUR,0.06434,0.06434,0.06392,0.06392,465.43247367,29.7504437169864
1663196400,2022-09-14 23:00:00,HBAR/EUR,0.06434,0.06434,0.06434,0.06434,400.00000000,25.735999999999997
1663192800,2022-09-14 22:00:00,HBAR/EUR,0.06357,0.06383,0.06357,0.06383,13623.53834522,869.5904525753926
1663189200,2022-09-14 21:00:00,HBAR/EUR,0.06303,0.06331,0.06303,0.06331,29930.80010252,1894.9189544905414
1663185600,2022-09-14 20:00:00,HBAR/EUR,0.06326,0.06326,0.06302,0.06302,1645.07826444,103.67283222500882
1663182000,2022-09-14 19:00:00,HBAR/EUR,0.06282,0.06305,0.06282,0.06305,6452.00000000,406.79859999999996
1663178400,2022-09-14 18:00:00,HBAR/EUR,0.06360,0.06360,0.06284,0.06284,1853.89548851,116.49879249796838
1663174800,2022-09-14 17:00:00,HBAR/EUR,0.06427,0.06427,0.06380,0.06380,1996.43519147,127.372565215786
1663171200,2022-09-14 16:00:00,HBAR/EUR,0.06385,0.06385,0.06356,0.06366,66044.27367034,4204.378461853844
1663167600,2022-09-14 15:00:00,HBAR/EUR,0.06407,0.06407,0.06407,0.06407,0.00000000,0.0
1663164000,2022-09-14 14:00:00,HBAR/EUR,0.06407,0.06407,0.06407,0.06407,0.00000000,0.0
1663160400,2022-09-14 13:00:00,HBAR/EUR,0.06407,0.06407,0.06407,0.06407,370.68830966,23.749999999916202
1663156800,2022-09-14 12:00:00,HBAR/EUR,0.06394,0.06394,0.06394,0.06394,0.00000000,0.0
1663153200,2022-09-14 11:00:00,HBAR/EUR,0.06394,0.06394,0.06394,0.06394,3900.00000000,249.36599999999999
1663149600,2022-09-14 10:00:00,HBAR/EUR,0.06431,0.06431,0.06431,0.06431,0.00000000,0.0
1663146000,2022-09-14 09:00:00,HBAR/EUR,0.06431,0.06431,0.06431,0.06431,0.00000000,0.0
1663142400,2022-09-14 08:00:00,HBAR/EUR,0.06326,0.06431,0.06326,0.06431,11307.27388422,727.1707834941883
1663138800,2022-09-14 07:00:00,HBAR/EUR,0.06400,0.06400,0.06303,0.06303,17146.07989735,1080.7174159299705
1663135200,2022-09-14 06:00:00,HBAR/EUR,0.06442,0.06442,0.06442,0.06442,1383.45583063,89.12222460918461
1663131600,2022-09-14 05:00:00,HBAR/EUR,0.06501,0.06503,0.06500,0.06503,199144.61538462,12950.37433846184
1663128000,2022-09-14 04:00:00,HBAR/EUR,0.06475,0.06475,0.06475,0.06475,0.00000000,0.0
1663124400,2022-09-14 03:00:00,HBAR/EUR,0.06475,0.06475,0.06475,0.06475,0.00000000,0.0
1663120800,2022-09-14 02:00:00,HBAR/EUR,0.06475,0.06475,0.06475,0.06475,0.00000000,0.0
1663117200,2022-09-14 01:00:00,HBAR/EUR,0.06475,0.06475,0.06475,0.06475,308.78494000,19.993824865
1663113600,2022-09-14 00:00:00,HBAR/EUR,0.06477,0.06477,0.06477,0.06477,453.85939810,29.396473214937
1663110000,2022-09-13 23:00:00,HBAR/EUR,0.06565,0.06565,0.06565,0.06565,0.00000000,0.0
1663106400,2022-09-13 22:00:00,HBAR/EUR,0.06565,0.06565,0.06565,0.06565,0.00000000,0.0
1663102800,2022-09-13 21:00:00,HBAR/EUR,0.06565,0.06565,0.06565,0.06565,500.00000000,32.825
1663099200,2022-09-13 20:00:00,HBAR/EUR,0.06568,0.06603,0.06568,0.06574,3737.34735236,245.69321494414643
1663095600,2022-09-13 19:00:00,HBAR/EUR,0.06500,0.06532,0.06444,0.06532,9177.33148850,599.46329282882
1663092000,2022-09-13 18:00:00,HBAR/EUR,0.06683,0.06683,0.06515,0.06515,102345.00000000,6667.77675
1663088400,2022-09-13 17:00:00,HBAR/EUR,0.06655,0.06685,0.06655,0.06674,57601.56545716,3844.3284786108584
1663084800,2022-09-13 16:00:00,HBAR/EUR,0.06656,0.06697,0.06630,0.06697,39631.47581646,2654.1199354283262
1663081200,2022-09-13 15:00:00,HBAR/EUR,0.06612,0.06685,0.06612,0.06642,67411.61246030,4477.479299613127
1663077600,2022-09-13 14:00:00,HBAR/EUR,0.06658,0.06665,0.06565,0.06635,10059.06196394,667.418761307419
1663074000,2022-09-13 13:00:00,HBAR/EUR,0.06630,0.06712,0.06622,0.06684,299151.92570453,19995.314714090782
1663070400,2022-09-13 12:00:00,HBAR/EUR,0.06854,0.06894,0.06501,0.06600,16684.28092383,1101.16254097278
1663066800,2022-09-13 11:00:00,HBAR/EUR,0.06915,0.06917,0.06816,0.06849,167979.82684202,11504.93834040995
1663063200,2022-09-13 10:00:00,HBAR/EUR,0.06756,0.06756,0.06736,0.06736,3882.72178889,261.5401396996304
1663059600,2022-09-13 09:00:00,HBAR/EUR,0.06759,0.06767,0.06702,0.06702,2913.10641296,195.2363917965792
1663056000,2022-09-13 08:00:00,HBAR/EUR,0.06809,0.06815,0.06742,0.06743,19204.14692163,1294.9356269255109
1663052400,2022-09-13 07:00:00,HBAR/EUR,0.06728,0.06785,0.06712,0.06785,16957.02518206,1150.5341586027707
1663048800,2022-09-13 06:00:00,HBAR/EUR,0.06766,0.06778,0.06729,0.06729,8656.84530368,582.5191204846273
1663045200,2022-09-13 05:00:00,HBAR/EUR,0.06786,0.06786,0.06762,0.06762,2270.64467051,153.54099261988623
1663041600,2022-09-13 04:00:00,HBAR/EUR,0.06802,0.06809,0.06791,0.06808,24133.89240469,1643.0353949112953
1663038000,2022-09-13 03:00:00,HBAR/EUR,0.06798,0.06844,0.06798,0.06844,5267.70044013,360.5214181224972
1663034400,2022-09-13 02:00:00,HBAR/EUR,0.06786,0.06786,0.06786,0.06786,1921.09344827,130.3654013996022
1663030800,2022-09-13 01:00:00,HBAR/EUR,0.06927,0.06980,0.06836,0.06836,19512.10807751,1333.8477081785838
1663027200,2022-09-13 00:00:00,HBAR/EUR,0.07160,0.07160,0.06900,0.06900,13104.34817751,904.2000242481902
1663023600,2022-09-12 23:00:00,HBAR/EUR,0.07292,0.07299,0.07229,0.07252,4533.84482048,328.7944263812096
1663020000,2022-09-12 22:00:00,HBAR/EUR,0.07127,0.07275,0.07115,0.07222,85520.95528937,6176.323390998302
1663016400,2022-09-12 21:00:00,HBAR/EUR,0.07149,0.07184,0.07021,0.07184,52078.54269075,3741.32250690348
1663012800,2022-09-12 20:00:00,HBAR/EUR,0.06806,0.07163,0.06806,0.07163,76177.37510876,5456.585379040478
1663009200,2022-09-12 19:00:00,HBAR/EUR,0.06753,0.06850,0.06753,0.06850,10785.21303862,738.7870931454701
1663005600,2022-09-12 18:00:00,HBAR/EUR,0.06703,0.06792,0.06703,0.06775,5272.86501164,357.23660453861004
1663002000,2022-09-12 17:00:00,HBAR/EUR,0.06768,0.06778,0.06601,0.06607,42038.46817807,2777.481592525085
1662998400,2022-09-12 16:00:00,HBAR/EUR,0.06274,0.06932,0.06274,0.06776,119379.64206600,8089.16454639216
1662994800,2022-09-12 15:00:00,HBAR/EUR,0.06314,0.06314,0.06314,0.06314,612.56053742,38.6770723326988
1662991200,2022-09-12 14:00:00,HBAR/EUR,0.06401,0.06401,0.06401,0.06401,300.49977800,19.23499078978
1662987600,2022-09-12 13:00:00,HBAR/EUR,0.06390,0.06390,0.06389,0.06389,58286.68591786,3723.9363632920754
1662984000,2022-09-12 12:00:00,HBAR/EUR,0.06360,0.06360,0.06360,0.06360,10000.00000000,636.0
1662980400,2022-09-12 11:00:00,HBAR/EUR,0.06394,0.06398,0.06377,0.06377,35180.61513161,2243.4678269427695
1662976800,2022-09-12 10:00:00,HBAR/EUR,0.06340,0.06370,0.06340,0.06370,5265.44902339,335.409102789943
1662973200,2022-09-12 09:00:00,HBAR/EUR,0.06339,0.06358,0.06338,0.06352,72655.24107484,4615.060913073837
1662969600,2022-09-12 08:00:00,HBAR/EUR,0.06324,0.06324,0.06324,0.06324,3915.06082758,247.58844673615923
1662966000,2022-09-12 07:00:00,HBAR/EUR,0.06339,0.06339,0.06339,0.06339,16611.33011542,1052.992216016474
1662962400,2022-09-12 06:00:00,HBAR/EUR,0.06332,0.06332,0.06332,0.06332,497.26056850,31.48653919742
1662958800,2022-09-12 05:00:00,HBAR/EUR,0.06294,0.06294,0.06294,0.06294,0.00000000,0.0
1662955200,2022-09-12 04:00:00,HBAR/EUR,0.06294,0.06294,0.06294,0.06294,1028.57438336,64.73847168867839
1662951600,2022-09-12 03:00:00,HBAR/EUR,0.06267,0.06267,0.06267,0.06267,0.00000000,0.0
1662948000,2022-09-12 02:00:00,HBAR/EUR,0.06267,0.06267,0.06267,0.06267,0.00000000,0.0
1662944400,2022-09-12 01:00:00,HBAR/EUR,0.06267,0.06267,0.06267,0.06267,319.79534000,20.0415739578
1662940800,2022-09-12 00:00:00,HBAR/EUR,0.06254,0.06254,0.06254,0.06254,0.00000000,0.0
1662937200,2022-09-11 23:00:00,HBAR/EUR,0.06254,0.06254,0.06254,0.06254,0.00000000,0.0
1662933600,2022-09-11 22:00:00,HBAR/EUR,0.06254,0.06254,0.06254,0.06254,0.00000000,0.0
1662930000,2022-09-11 21:00:00,HBAR/EUR,0.06284,0.06284,0.06254,0.06254,1566.64696677,97.9781013017958
1662926400,2022-09-11 20:00:00,HBAR/EUR,0.06298,0.06298,0.06264,0.06264,1541.50956990,96.560159458536
1662922800,2022-09-11 19:00:00,HBAR/EUR,0.06354,0.06354,0.06336,0.06336,5207.40625981,329.9412606215616
1662919200,2022-09-11 18:00:00,HBAR/EUR,0.06405,0.06405,0.06352,0.06366,64423.86876069,4101.223485305525
1662915600,2022-09-11 17:00:00,HBAR/EUR,0.06454,0.06455,0.06426,0.06431,51200.84808834,3292.7265405611456
1662912000,2022-09-11 16:00:00,HBAR/EUR,0.06414,0.06440,0.06414,0.06440,1525.82619358,98.26320686655201
1662908400,2022-09-11 15:00:00,HBAR/EUR,0.06364,0.06395,0.06364,0.06395,10354.49190662,662.169757428349
1662904800,2022-09-11 14:00:00,HBAR/EUR,0.06370,0.06370,0.06370,0.06370,0.00000000,0.0
1662901200,2022-09-11 13:00:00,HBAR/EUR,0.06370,0.06370,0.06370,0.06370,886.91881963,56.49672881043101
1662897600,2022-09-11 12:00:00,HBAR/EUR,0.06376,0.06380,0.06376,0.06380,4293.38278655,273.91782178189
1662894000,2022-09-11 11:00:00,HBAR/EUR,0.06341,0.06341,0.06341,0.06341,0.00000000,0.0
1662890400,2022-09-11 10:00:00,HBAR/EUR,0.06333,0.06357,0.06333,0.06341,4054.71058767,257.1091983641547
1662886800,2022-09-11 09:00:00,HBAR/EUR,0.06338,0.06346,0.06329,0.06329,44421.62626206,2811.4447261257774
1662883200,2022-09-11 08:00:00,HBAR/EUR,0.06309,0.06309,0.06309,0.06309,0.00000000,0.0
1662879600,2022-09-11 07:00:00,HBAR/EUR,0.06309,0.06309,0.06309,0.06309,1095.60182232,69.1215189701688
1662876000,2022-09-11 06:00:00,HBAR/EUR,0.06245,0.06245,0.06245,0.06245,1337.24663170,83.511052149665
1662872400,2022-09-11 05:00:00,HBAR/EUR,0.06314,0.06322,0.06295,0.06300,15349.51929443,967.0197155490899
1662868800,2022-09-11 04:00:00,HBAR/EUR,0.06341,0.06341,0.06329,0.06329,30385.59087657,1923.1040465781152
1662865200,2022-09-11 03:00:00,HBAR/EUR,0.06337,0.06337,0.06315,0.06315,4903.31134605,309.6441115030575
1662861600,2022-09-11 02:00:00,HBAR/EUR,0.06311,0.06311,0.06311,0.06311,1645.22262715,103.82999999943651
1662858000,2022-09-11 01:00:00,HBAR/EUR,0.06374,0.06374,0.06374,0.06374,316.90699000,20.1996515426
1662854400,2022-09-11 00:00:00,HBAR/EUR,0.06311,0.06311,0.06311,0.06311,0.00000000,0.0
1662850800,2022-09-10 23:00:00,HBAR/EUR,0.06311,0.06311,0.06311,0.06311,0.00000000,0.0
1662847200,2022-09-10 22:00:00,HBAR/EUR,0.06311,0.06311,0.06311,0.06311,0.00000000,0.0
1662843600,2022-09-10 21:00:00,HBAR/EUR,0.06311,0.06311,0.06311,0.06311,0.00692053,0.00043675464830000003
1662840000,2022-09-10 20:00:00,HBAR/EUR,0.06293,0.06293,0.06292,0.06292,23826.50089806,1499.1634365059354
1662836400,2022-09-10 19:00:00,HBAR/EUR,0.06353,0.06353,0.06353,0.06353,0.00000000,0.0
1662832800,2022-09-10 18:00:00,HBAR/EUR,0.06336,0.06353,0.06336,0.06353,3161.08924916,200.8239999991348
1662829200,2022-09-10 17:00:00,HBAR/EUR,0.06337,0.06337,0.06321,0.06322,147147.27751975,9302.650884798595
1662825600,2022-09-10 16:00:00,HBAR/EUR,0.06301,0.06301,0.06301,0.06301,0.00000000,0.0
1662822000,2022-09-10 15:00:00,HBAR/EUR,0.06301,0.06301,0.06301,0.06301,0.00000000,0.0
1662818400,2022-09-10 14:00:00,HBAR/EUR,0.06301,0.06301,0.06301,0.06301,0.00000000,0.0
1662814800,2022-09-10 13:00:00,HBAR/EUR,0.06301,0.06301,0.06301,0.06301,19698.40710117,1241.1966314447216
1662811200,2022-09-10 12:00:00,HBAR/EUR,0.06334,0.06334,0.06334,0.06334,2080.59125355,131.784649999857
1662807600,2022-09-10 11:00:00,HBAR/EUR,0.06321,0.06321,0.06321,0.06321,1767.92997289,111.7508535863769
1662804000,2022-09-10 10:00:00,HBAR/EUR,0.06356,0.06356,0.06318,0.06322,16705.46580826,1056.1195483981971
1662800400,2022-09-10 09:00:00,HBAR/EUR,0.06358,0.06358,0.06358,0.06358,1152.36437140,73.267326733612
1662796800,2022-09-10 08:00:00,HBAR/EUR,0.06334,0.06334,0.06320,0.06320,50943.97125963,3219.6589836086164
1662793200,2022-09-10 07:00:00,HBAR/EUR,0.06365,0.06365,0.06365,0.06365,200.00000000,12.73
1662789600,2022-09-10 06:00:00,HBAR/EUR,0.06399,0.06399,0.06399,0.06399,1158.43200000,74.12806368000001
1662786000,2022-09-10 05:00:00,HBAR/EUR,0.06309,0.06327,0.06309,0.06319,23142.19929123,1462.3555732128236
1662782400,2022-09-10 04:00:00,HBAR/EUR,0.06308,0.06308,0.06308,0.06308,8700.37321623,548.8195424797884
1662778800,2022-09-10 03:00:00,HBAR/EUR,0.06356,0.06356,0.06356,0.06356,0.00000000,0.0
1662775200,2022-09-10 02:00:00,HBAR/EUR,0.06356,0.06356,0.06356,0.06356,0.00000000,0.0
1662771600,2022-09-10 01:00:00,HBAR/EUR,0.06356,0.06356,0.06356,0.06356,316.15555000,20.094846758000003
1662768000,2022-09-10 00:00:00,HBAR/EUR,0.06326,0.06326,0.06326,0.06326,0.00000000,0.0
1662764400,2022-09-09 23:00:00,HBAR/EUR,0.06326,0.06326,0.06326,0.06326,0.00000000,0.0
1662760800,2022-09-09 22:00:00,HBAR/EUR,0.06326,0.06326,0.06326,0.06326,0.00000000,0.0
1662757200,2022-09-09 21:00:00,HBAR/EUR,0.06326,0.06326,0.06326,0.06326,0.00000000,0.0
1662753600,2022-09-09 20:00:00,HBAR/EUR,0.06327,0.06327,0.06326,0.06326,11902.08662662,752.9259999999811
1662750000,2022-09-09 19:00:00,HBAR/EUR,0.06307,0.06308,0.06307,0.06308,50318.71138067,3174.1043138926634
1662746400,2022-09-09 18:00:00,HBAR/EUR,0.06267,0.06267,0.06267,0.06267,8771.34807800,549.70038404826
1662742800,2022-09-09 17:00:00,HBAR/EUR,0.06313,0.06313,0.06245,0.06245,3245.93200824,202.708453914588
1662739200,2022-09-09 16:00:00,HBAR/EUR,0.06258,0.06292,0.06258,0.06292,1776.53909967,111.77984015123641
1662735600,2022-09-09 15:00:00,HBAR/EUR,0.06305,0.06305,0.06292,0.06292,3652.02220459,229.7852371128028
1662732000,2022-09-09 14:00:00,HBAR/EUR,0.06289,0.06317,0.06289,0.06317,51508.49053248,3253.791346936762
1662728400,2022-09-09 13:00:00,HBAR/EUR,0.06271,0.06282,0.06271,0.06282,15691.18973008,985.7205388436256
1662724800,2022-09-09 12:00:00,HBAR/EUR,0.06312,0.06312,0.06312,0.06312,0.00000000,0.0
1662721200,2022-09-09 11:00:00,HBAR/EUR,0.06310,0.06312,0.06310,0.06312,16749.22279173,1057.2109426139975
