https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXPR,Volume BTC
1661126400,2022-08-22 00:00:00,AXPR/BTC,0.0000001989,0.0000002005,0.0000001965,0.0000001997,4961037.9771,0.9839774934678
1661040000,2022-08-21 00:00:00,AXPR/BTC,0.0000002046,0.0000002063,0.0000001979,0.0000001988,5425210.2063,1.09527529089863
1660953600,2022-08-20 00:00:00,AXPR/BTC,0.0000002048,0.0000002183,0.0000002019,0.0000002046,6303712.1148,1.31563931872623
1660867200,2022-08-19 00:00:00,AXPR/BTC,0.0000002037,0.0000002092,0.0000001902,0.0000002048,7059323.3445,1.42987007878165
1660780800,2022-08-18 00:00:00,AXPR/BTC,0.0000002148,0.0000002195,0.0000001943,0.0000002035,6324761.3273,1.33487488248107
1660694400,2022-08-17 00:00:00,AXPR/BTC,0.0000001979,0.0000002569,0.00000018,0.0000002168,14414265.7765,2.953121264578
1660608000,2022-08-16 00:00:00,AXPR/BTC,0.0000002292,0.00000023,0.0000001918,0.0000001983,8368175.5022,1.70084684623608
1660521600,2022-08-15 00:00:00,AXPR/BTC,0.0000002632,0.0000002661,0.0000002261,0.0000002296,18469387.5323,4.73296843245315
1660435200,2022-08-14 00:00:00,AXPR/BTC,0.0000002279,0.0000002678,0.0000002251,0.0000002632,23629248.2026,5.79078115838425
1660348800,2022-08-13 00:00:00,AXPR/BTC,0.0000002118,0.00000023,0.0000002086,0.0000002269,17738649.1804,3.90939252296681
1660262400,2022-08-12 00:00:00,AXPR/BTC,0.0000002348,0.0000002398,0.0000001872,0.0000002118,4359825.66,0.91338018847665
1660176000,2022-08-11 00:00:00,AXPR/BTC,0.000000265,0.0000002717,0.0000002257,0.0000002348,2141469.4247,0.52468434642779
1660089600,2022-08-10 00:00:00,AXPR/BTC,0.0000003095,0.0000003231,0.0000002501,0.000000265,2379269.5382,0.65234999752193
1660003200,2022-08-09 00:00:00,AXPR/BTC,0.0000003307,0.0000003307,0.0000003076,0.0000003223,35637.2059,0.01117887457007
1659916800,2022-08-08 00:00:00,AXPR/BTC,0.0000003169,0.0000003346,0.0000003072,0.0000003326,3680224.9036,1.17663047050118
1659830400,2022-08-07 00:00:00,AXPR/BTC,0.0000003146,0.0000003216,0.0000003081,0.0000003141,1073646.4226,0.33731080839485
1659744000,2022-08-06 00:00:00,AXPR/BTC,0.0000003146,0.0000003172,0.0000003068,0.0000003146,2266689.6749,0.71103156215384
1659657600,2022-08-05 00:00:00,AXPR/BTC,0.000000311,0.0000003223,0.0000003,0.0000003133,3254401.7249,1.02240741930072
1659571200,2022-08-04 00:00:00,AXPR/BTC,0.0000002939,0.00000033,0.0000002911,0.0000003102,5810832.9723,1.81150302525573
1659484800,2022-08-03 00:00:00,AXPR/BTC,0.0000003,0.0000003094,0.0000002907,0.0000002936,5870732.6943,1.77459513074973
1659398400,2022-08-02 00:00:00,AXPR/BTC,0.0000003024,0.0000003099,0.0000002855,0.0000003011,5362164.643,1.5879860452826
1659312000,2022-08-01 00:00:00,AXPR/BTC,0.0000003005,0.0000003111,0.0000002989,0.0000003037,5150600.9615,1.57504528124909
1659225600,2022-07-31 00:00:00,AXPR/BTC,0.0000003134,0.0000003192,0.0000002993,0.0000003047,4455469.8376,1.3887761042148
1659139200,2022-07-30 00:00:00,AXPR/BTC,0.0000003205,0.0000003325,0.000000313,0.0000003131,5877110.9385,1.8901622721529
1659052800,2022-07-29 00:00:00,AXPR/BTC,0.0000003225,0.000000325,0.0000003161,0.0000003205,4216357.2962,1.35108324474205
1658966400,2022-07-28 00:00:00,AXPR/BTC,0.0000003165,0.000000325,0.000000316,0.0000003224,6158004.0392,1.97365709552014
1658880000,2022-07-27 00:00:00,AXPR/BTC,0.00000032,0.0000003313,0.000000316,0.0000003161,5093450.133,1.64531074045285
1658793600,2022-07-26 00:00:00,AXPR/BTC,0.0000003295,0.0000003349,0.00000032,0.0000003201,4979635.1792,1.62507227867034
1658707200,2022-07-25 00:00:00,AXPR/BTC,0.0000003232,0.00000035,0.00000032,0.0000003246,8198146.0545,2.72606756126611
1658620800,2022-07-24 00:00:00,AXPR/BTC,0.0000003489,0.0000003576,0.0000003228,0.0000003285,6937314.3082,2.37102795362864
1658534400,2022-07-23 00:00:00,AXPR/BTC,0.0000003806,0.0000003806,0.0000003454,0.0000003454,6981629.826,2.50920571452033
1658448000,2022-07-22 00:00:00,AXPR/BTC,0.0000004182,0.0000004226,0.00000038,0.0000003806,5932269.1281,2.32066881670569
1658361600,2022-07-21 00:00:00,AXPR/BTC,0.0000003926,0.0000004226,0.0000003691,0.0000004141,6762828.0874,2.64725974600931
1658275200,2022-07-20 00:00:00,AXPR/BTC,0.0000004049,0.000000414,0.0000003887,0.000000397,4070427.2743,1.62094488979811
1658188800,2022-07-19 00:00:00,AXPR/BTC,0.0000004136,0.0000004264,0.0000003802,0.0000004049,5024450.75274262,2.041709248224504992
1658102400,2022-07-18 00:00:00,AXPR/BTC,0.000000449,0.00000046,0.0000003871,0.000000409,9565708.79031058,4.042986178158107048
1658016000,2022-07-17 00:00:00,AXPR/BTC,0.0000004329,0.00000045,0.0000004125,0.000000449,6455975.45710485,2.770178827003084788
1657929600,2022-07-16 00:00:00,AXPR/BTC,0.000000397,0.0000004391,0.0000003926,0.0000004302,10478723.2252597,4.304491162017124573
1657843200,2022-07-15 00:00:00,AXPR/BTC,0.0000003693,0.0000004341,0.00000036,0.0000003958,3729949.2922919,1.49858804591315959
1657756800,2022-07-14 00:00:00,AXPR/BTC,0.000000355,0.0000003697,0.000000355,0.0000003652,77211.31147285,0.028455853212462254
1657670400,2022-07-13 00:00:00,AXPR/BTC,0.00000035,0.0000003695,0.00000035,0.0000003553,37110.84692287,0.013302672199227945
1657584000,2022-07-12 00:00:00,AXPR/BTC,0.0000003582,0.0000003653,0.00000035,0.00000035,24814.32751654,0.008747935464638164
1657497600,2022-07-11 00:00:00,AXPR/BTC,0.0000003693,0.0000003693,0.0000003538,0.0000003538,237449.577,0.0867977601241
1657411200,2022-07-10 00:00:00,AXPR/BTC,0.0000003874,0.0000003922,0.0000003492,0.0000003585,693754.38311682,0.250100461346096634
1657324800,2022-07-09 00:00:00,AXPR/BTC,0.0000004131,0.0000004245,0.0000003702,0.0000003859,303514.3581,0.11575909992961
1657238400,2022-07-08 00:00:00,AXPR/BTC,0.0000004079,0.0000004251,0.0000004007,0.0000004225,37514.67691406,0.015678260376793154
1657152000,2022-07-07 00:00:00,AXPR/BTC,0.0000004139,0.0000004258,0.0000004,0.0000004258,1397142.8648,0.5750986835419645
1657065600,2022-07-06 00:00:00,AXPR/BTC,0.0000003901,0.0000004862,0.00000039,0.000000414,3716840.15949467,1.603516216199424773
1656979200,2022-07-05 00:00:00,AXPR/BTC,0.0000003189,0.0000004154,0.0000003115,0.00000039,6458250.40557854,2.172629215414508754
1656892800,2022-07-04 00:00:00,AXPR/BTC,0.0000003087,0.0000003277,0.0000003006,0.0000003225,5792871.97170779,1.835974313762502783
1656806400,2022-07-03 00:00:00,AXPR/BTC,0.0000003723,0.0000003723,0.000000289,0.0000003089,7980297.72075935,2.524478841242124231
1656720000,2022-07-02 00:00:00,AXPR/BTC,0.0000003473,0.0000004002,0.0000003473,0.0000003716,3342528.44890624,1.284530872139867248
1656633600,2022-07-01 00:00:00,AXPR/BTC,0.0000003491,0.0000003511,0.0000003334,0.0000003495,2081614.92469481,0.71848020611444961
1656547200,2022-06-30 00:00:00,AXPR/BTC,0.00000042,0.0000005038,0.0000003473,0.0000003491,5071322.46213678,2.16950487740873132
1656460800,2022-06-29 00:00:00,AXPR/BTC,0.0000002768,0.0000004398,0.0000002732,0.0000004181,8133398.58733334,2.89063397862939481
1656374400,2022-06-28 00:00:00,AXPR/BTC,0.0000002828,0.0000002961,0.000000234,0.0000002768,5254931.62037702,1.369002556484301356
1656288000,2022-06-27 00:00:00,AXPR/BTC,0.0000002363,0.0000002844,0.0000002337,0.0000002844,8235502.31891279,2.016089896252580729
1656201600,2022-06-26 00:00:00,AXPR/BTC,0.0000002277,0.0000002499,0.0000002265,0.0000002363,15673060.31366981,3.665091737717788172
1656115200,2022-06-25 00:00:00,AXPR/BTC,0.000000213,0.0000002381,0.0000002118,0.0000002283,16687981.02564333,3.617259755262768578
1656028800,2022-06-24 00:00:00,AXPR/BTC,0.000000202,0.000000221,0.0000001978,0.000000213,19531380.1125588,4.04015266620375968
1655942400,2022-06-23 00:00:00,AXPR/BTC,0.0000001889,0.0000002056,0.0000001888,0.000000202,11974481.8638034,2.39272159495958034
1655856000,2022-06-22 00:00:00,AXPR/BTC,0.000000194,0.0000002001,0.0000001863,0.0000001886,9686739.13875728,1.868439864968229252
1655769600,2022-06-21 00:00:00,AXPR/BTC,0.000000197,0.000000197,0.0000001872,0.0000001941,9987069.149,1.92071315023843
1655683200,2022-06-20 00:00:00,AXPR/BTC,0.000000209,0.0000002093,0.0000001955,0.000000197,3114624.82907677,0.625058501885509553
1655596800,2022-06-19 00:00:00,AXPR/BTC,0.0000002053,0.0000002104,0.000000198,0.0000002094,3440154.70178713,0.696523586282527696
1655510400,2022-06-18 00:00:00,AXPR/BTC,0.000000199,0.0000002379,0.0000001971,0.000000205,4859617.68006284,0.993538022686328416
1655424000,2022-06-17 00:00:00,AXPR/BTC,0.0000001855,0.0000002001,0.0000001768,0.0000002001,4667048.15690989,0.86153124935269998
1655337600,2022-06-16 00:00:00,AXPR/BTC,0.0000001767,0.0000002077,0.0000001763,0.0000001855,3736288.98834677,0.694863168018569003
1655251200,2022-06-15 00:00:00,AXPR/BTC,0.0000001731,0.0000001823,0.0000001703,0.0000001758,6857715.34781153,1.207258721670917477
1655164800,2022-06-14 00:00:00,AXPR/BTC,0.0000001689,0.0000001809,0.0000001667,0.0000001731,5442181.35995888,0.966871706792819355
1655078400,2022-06-13 00:00:00,AXPR/BTC,0.0000001614,0.0000001706,0.0000001559,0.000000167,4537938.18311888,0.747350371661520416
1654992000,2022-06-12 00:00:00,AXPR/BTC,0.0000001697,0.0000001706,0.00000016,0.0000001614,5936112.88167463,0.967563596034649614
1654905600,2022-06-11 00:00:00,AXPR/BTC,0.0000001758,0.0000001782,0.0000001637,0.000000169,6661226.6579,1.1535890872211
1654819200,2022-06-10 00:00:00,AXPR/BTC,0.0000001828,0.0000001852,0.0000001635,0.0000001756,6847213.19879275,1.232343061150627655
1654732800,2022-06-09 00:00:00,AXPR/BTC,0.0000001827,0.0000001847,0.0000001817,0.0000001828,7774995.18183584,1.422752933385789648
1654646400,2022-06-08 00:00:00,AXPR/BTC,0.0000001747,0.0000001848,0.0000001687,0.0000001821,12019303.63,2.14378446592216
1654560000,2022-06-07 00:00:00,AXPR/BTC,0.0000001651,0.000000187,0.000000163,0.0000001747,13978452.80373848,2.509228461722202766
1654473600,2022-06-06 00:00:00,AXPR/BTC,0.0000001794,0.0000001811,0.0000001642,0.0000001651,12566396.62531739,2.175970039086889775
1654387200,2022-06-05 00:00:00,AXPR/BTC,0.0000001874,0.0000001887,0.0000001775,0.0000001795,21633800.68117637,3.966378229632845595
1654300800,2022-06-04 00:00:00,AXPR/BTC,0.0000001961,0.0000002033,0.000000186,0.0000001874,7457955.3438,1.41499653741185
1654214400,2022-06-03 00:00:00,AXPR/BTC,0.000000205,0.000000205,0.0000001948,0.0000001963,13553233.91660311,2.681168038969128531
1654128000,2022-06-02 00:00:00,AXPR/BTC,0.00000019,0.0000002092,0.0000001828,0.000000205,11803984.0813,2.20729281424312
1654041600,2022-06-01 00:00:00,AXPR/BTC,0.00000019,0.0000001967,0.00000019,0.0000001901,661115.6587669,0.12841555976024825
1653955200,2022-05-31 00:00:00,AXPR/BTC,0.0000001992,0.0000002148,0.0000001833,0.0000001929,790480.176,0.15376887807561
1653868800,2022-05-30 00:00:00,AXPR/BTC,0.0000001866,0.0000002222,0.0000001705,0.0000001993,687381.16735765,0.129931054827856853
1653782400,2022-05-29 00:00:00,AXPR/BTC,0.0000001978,0.0000002,0.0000001606,0.0000001847,1816001.57286543,0.32008223427978776
1653696000,2022-05-28 00:00:00,AXPR/BTC,0.0000001901,0.0000002061,0.0000001789,0.0000001999,1863195.61649332,0.358309015316867993
1653609600,2022-05-27 00:00:00,AXPR/BTC,0.0000002156,0.00000025,0.0000001878,0.0000001901,3733197.44282177,0.812706280047611625
1653523200,2022-05-26 00:00:00,AXPR/BTC,0.0000002219,0.0000002227,0.0000002113,0.0000002135,611847.15498058,0.131140666923581059
1653436800,2022-05-25 00:00:00,AXPR/BTC,0.000000216,0.0000002268,0.0000002112,0.0000002226,310703.51794974,0.068078269358349847
1653350400,2022-05-24 00:00:00,AXPR/BTC,0.0000002052,0.0000002347,0.0000002052,0.0000002116,3272624.47942242,0.715477454663006436
1653264000,2022-05-23 00:00:00,AXPR/BTC,0.0000001969,0.0000002052,0.0000001933,0.0000002051,6275047.07967373,1.24274729083547854
1653177600,2022-05-22 00:00:00,AXPR/BTC,0.000000192,0.0000002083,0.000000183,0.000000199,7879598.2596,1.53036148405843
1653091200,2022-05-21 00:00:00,AXPR/BTC,0.0000002098,0.0000002098,0.0000001878,0.0000001931,2969321.1495,0.58416203102813
1653004800,2022-05-20 00:00:00,AXPR/BTC,0.0000001996,0.0000002166,0.0000001938,0.0000002104,9806223.70896592,1.947259201894015828
1652918400,2022-05-19 00:00:00,AXPR/BTC,0.0000002052,0.0000002074,0.0000001844,0.0000001992,9933382.84819171,1.940446842376447879
1652832000,2022-05-18 00:00:00,AXPR/BTC,0.0000002062,0.0000002131,0.0000002011,0.0000002049,16165966.7252,3.3582226900301
1652745600,2022-05-17 00:00:00,AXPR/BTC,0.0000001955,0.0000002196,0.000000192,0.0000002059,5394116.21696251,1.136880798286447424
1652659200,2022-05-16 00:00:00,AXPR/BTC,0.0000001714,0.0000002222,0.0000001712,0.0000001955,2797675.20355526,0.543612906514738714
1652572800,2022-05-15 00:00:00,AXPR/BTC,0.0000001817,0.0000001876,0.0000001691,0.0000001732,1024913.5099989,0.1833726764247298
1652486400,2022-05-14 00:00:00,AXPR/BTC,0.00000017,0.00000019,0.000000159,0.0000001817,1813536.60998262,0.312662867726369208
1652400000,2022-05-13 00:00:00,AXPR/BTC,0.0000001943,0.0000002095,0.0000001569,0.0000001704,3015999.53754937,0.545982428643978558
1652313600,2022-05-12 00:00:00,AXPR/BTC,0.0000002444,0.0000002459,0.0000001558,0.0000001943,7631009.58726407,1.476534511311124911
1652227200,2022-05-11 00:00:00,AXPR/BTC,0.0000002991,0.0000003284,0.0000002389,0.0000002446,5518810.6651452,1.52447151253679904
1652140800,2022-05-10 00:00:00,AXPR/BTC,0.000000254,0.0000003205,0.000000253,0.0000003005,4125185.89427943,1.196421810008968653
1652054400,2022-05-09 00:00:00,AXPR/BTC,0.0000002528,0.0000002695,0.0000002435,0.0000002551,4974844.78095177,1.26883334505166542
1651968000,2022-05-08 00:00:00,AXPR/BTC,0.000000263,0.0000002773,0.0000002201,0.0000002527,6324863.36128377,1.588542072998562534
1651881600,2022-05-07 00:00:00,AXPR/BTC,0.0000002568,0.0000002654,0.0000002555,0.000000263,5044663.24175832,1.304813491664238984
1651795200,2022-05-06 00:00:00,AXPR/BTC,0.0000002918,0.0000002947,0.0000002568,0.0000002568,5335362.56754472,1.44933576853776724
1651708800,2022-05-05 00:00:00,AXPR/BTC,0.000000333,0.0000003398,0.000000281,0.0000002921,5871418.93416045,1.760032882443738838
1651622400,2022-05-04 00:00:00,AXPR/BTC,0.0000002749,0.000000341,0.0000002645,0.0000003297,6657587.56914191,1.875674764784346504
1651536000,2022-05-03 00:00:00,AXPR/BTC,0.0000002839,0.0000002862,0.0000002666,0.0000002733,6904804.49653219,1.957729797222826224
1651449600,2022-05-02 00:00:00,AXPR/BTC,0.0000002987,0.0000003063,0.0000002778,0.0000002844,6252466.80198852,1.82783383333003806
1651363200,2022-05-01 00:00:00,AXPR/BTC,0.0000003289,0.00000033,0.000000292,0.0000002994,3357779.06908783,1.030091548108539782
1651276800,2022-04-30 00:00:00,AXPR/BTC,0.0000003271,0.0000003569,0.0000003251,0.0000003289,3559456.33037157,1.193591646344233352
1651190400,2022-04-29 00:00:00,AXPR/BTC,0.0000003289,0.0000003317,0.0000003233,0.000000327,3721344.69276006,1.215802091419637458
1651104000,2022-04-28 00:00:00,AXPR/BTC,0.0000003361,0.0000003499,0.0000003251,0.0000003289,2821439.93293928,0.938444183531779864
1651017600,2022-04-27 00:00:00,AXPR/BTC,0.0000003629,0.0000003981,0.0000003167,0.0000003368,5419011.92282403,1.895453721096230173
1650931200,2022-04-26 00:00:00,AXPR/BTC,0.0000002879,0.0000003629,0.0000002851,0.0000003629,6101086.60953657,1.927112557923948257
1650844800,2022-04-25 00:00:00,AXPR/BTC,0.0000002964,0.0000002999,0.0000002761,0.0000002884,4966123.02626392,1.410670527559561054
1650758400,2022-04-24 00:00:00,AXPR/BTC,0.00000026,0.0000002968,0.0000002589,0.0000002968,12240411.17512808,3.343319646233218536
1650672000,2022-04-23 00:00:00,AXPR/BTC,0.0000002488,0.00000026,0.0000002422,0.0000002599,7353581.5847,1.82687330775551
1650585600,2022-04-22 00:00:00,AXPR/BTC,0.0000002427,0.00000025,0.0000002373,0.0000002488,6769304.2967,1.64735158292563
1650499200,2022-04-21 00:00:00,AXPR/BTC,0.0000002274,0.000000246,0.0000002271,0.0000002433,1912391.08825569,0.451883117610113223
1650412800,2022-04-20 00:00:00,AXPR/BTC,0.0000002297,0.0000002314,0.0000002241,0.0000002275,9384794.9971,2.12668562113059
1650326400,2022-04-19 00:00:00,AXPR/BTC,0.0000002189,0.0000002451,0.0000002133,0.0000002298,2816376.08423331,0.636965384765451209
1650240000,2022-04-18 00:00:00,AXPR/BTC,0.0000002278,0.0000002278,0.0000002175,0.0000002187,4454351.2985,0.98706184252704
1650153600,2022-04-17 00:00:00,AXPR/BTC,0.0000002293,0.0000002294,0.0000002265,0.0000002278,6446697.072,1.47158620207262
1650067200,2022-04-16 00:00:00,AXPR/BTC,0.0000002279,0.0000002339,0.0000002268,0.0000002295,4141401.40827181,0.951243000718627415
1649980800,2022-04-15 00:00:00,AXPR/BTC,0.0000002309,0.0000002309,0.0000002267,0.0000002279,8551794.3134,1.95716154222828
1649894400,2022-04-14 00:00:00,AXPR/BTC,0.0000002297,0.0000002339,0.0000002254,0.0000002305,4593297.5474,1.04831926553951
1649808000,2022-04-13 00:00:00,AXPR/BTC,0.0000002128,0.0000002336,0.0000002101,0.0000002304,7689669.10635646,1.682853892356709056
1649721600,2022-04-12 00:00:00,AXPR/BTC,0.0000002085,0.0000002144,0.0000002052,0.0000002128,11602222.23032497,2.423157252723667341
1649635200,2022-04-11 00:00:00,AXPR/BTC,0.0000002099,0.0000002141,0.0000002007,0.0000002085,6585684.11454591,1.352263385369249331
1649548800,2022-04-10 00:00:00,AXPR/BTC,0.000000213,0.0000002136,0.0000002049,0.0000002099,2090078.02227619,0.4374077251873699
1649462400,2022-04-09 00:00:00,AXPR/BTC,0.0000002176,0.0000002178,0.0000002121,0.000000213,6175803.1799,1.32966763943954
1649376000,2022-04-08 00:00:00,AXPR/BTC,0.0000002092,0.0000002279,0.0000002075,0.0000002176,9539053.7352,2.01795367938441
1649289600,2022-04-07 00:00:00,AXPR/BTC,0.0000002085,0.0000002098,0.0000002066,0.0000002092,11184433.4892,2.33558278860585
1649203200,2022-04-06 00:00:00,AXPR/BTC,0.0000002119,0.0000002119,0.000000207,0.0000002097,9731494.3418,2.02728003788051
1649116800,2022-04-05 00:00:00,AXPR/BTC,0.0000002166,0.0000002183,0.0000002101,0.000000212,5984302.61439398,1.271468319493677248
1649030400,2022-04-04 00:00:00,AXPR/BTC,0.0000002303,0.0000002303,0.0000002164,0.0000002166,4208380.36196827,0.940110710031788438
1648944000,2022-04-03 00:00:00,AXPR/BTC,0.000000226,0.0000002336,0.0000002229,0.0000002303,7657958.2937,1.75034317041518
1648857600,2022-04-02 00:00:00,AXPR/BTC,0.0000002575,0.0000002581,0.000000225,0.0000002251,7627760.59636729,1.83566127306871712
1648771200,2022-04-01 00:00:00,AXPR/BTC,0.0000002411,0.0000002581,0.0000002387,0.0000002569,2118895.66278468,0.533182171161549276
1648684800,2022-03-31 00:00:00,AXPR/BTC,0.0000002541,0.000000275,0.00000024,0.0000002409,8618213.4254561,2.187792684218208979
1648598400,2022-03-30 00:00:00,AXPR/BTC,0.0000001968,0.000000253,0.000000194,0.000000253,11203205.09148984,2.34589838689889601
1648512000,2022-03-29 00:00:00,AXPR/BTC,0.0000001654,0.0000002036,0.0000001649,0.0000001967,10974546.14725158,1.957775960602859462
1648425600,2022-03-28 00:00:00,AXPR/BTC,0.0000001604,0.0000001689,0.0000001581,0.0000001655,10895246.02084092,1.766120446888492768
1648339200,2022-03-27 00:00:00,AXPR/BTC,0.0000001513,0.0000001616,0.0000001507,0.0000001599,11779995.97784777,1.823505751958899632
1648252800,2022-03-26 00:00:00,AXPR/BTC,0.000000149,0.0000001534,0.0000001484,0.0000001513,11949195.2964481,1.79546334341682854
1648166400,2022-03-25 00:00:00,AXPR/BTC,0.0000001493,0.0000001519,0.0000001483,0.0000001497,6278017.6933,0.93885181521851
1648080000,2022-03-24 00:00:00,AXPR/BTC,0.000000146,0.0000001589,0.0000001444,0.0000001497,4803662.74822341,0.724006155858621094
1647993600,2022-03-23 00:00:00,AXPR/BTC,0.0000001466,0.00000015,0.0000001448,0.0000001453,4512636.51082979,0.66242079117006871
1647907200,2022-03-22 00:00:00,AXPR/BTC,0.0000001437,0.0000001496,0.0000001401,0.0000001467,5708829.5501,0.83162451314627
1647820800,2022-03-21 00:00:00,AXPR/BTC,0.0000001431,0.0000001452,0.00000014,0.0000001437,5059025.0828,0.72214381871416
1647734400,2022-03-20 00:00:00,AXPR/BTC,0.0000001466,0.0000001525,0.00000014,0.0000001431,3811539.44032323,0.549713130022138449
1647648000,2022-03-19 00:00:00,AXPR/BTC,0.0000001445,0.0000001498,0.0000001445,0.0000001466,5137481.171,0.75997664988439
1647561600,2022-03-18 00:00:00,AXPR/BTC,0.0000001454,0.0000001468,0.0000001422,0.0000001452,754108.7623,0.108356533818597704
1647475200,2022-03-17 00:00:00,AXPR/BTC,0.000000149,0.0000001504,0.0000001437,0.0000001454,4994174.3523,0.7416210432802
1647388800,2022-03-16 00:00:00,AXPR/BTC,0.0000001507,0.0000001512,0.0000001465,0.000000149,7986974.1129,1.18934498032256
1647302400,2022-03-15 00:00:00,AXPR/BTC,0.0000001504,0.000000152,0.000000148,0.0000001508,13170759.66769256,1.970120249625066982
1647216000,2022-03-14 00:00:00,AXPR/BTC,0.0000001521,0.0000001524,0.0000001473,0.0000001503,1900770.98658001,0.286390354379149511
1647129600,2022-03-13 00:00:00,AXPR/BTC,0.0000001519,0.0000001534,0.000000151,0.0000001514,6055678.27627659,0.919633390637908906
1647043200,2022-03-12 00:00:00,AXPR/BTC,0.0000001466,0.0000001555,0.0000001466,0.0000001522,9573274.71999142,1.45660853032696254
1646956800,2022-03-11 00:00:00,AXPR/BTC,0.0000001471,0.0000001488,0.000000146,0.0000001467,9533023.49619892,1.403491636497319296
1646870400,2022-03-10 00:00:00,AXPR/BTC,0.0000001442,0.00000015,0.000000144,0.0000001473,8572990.18708295,1.2679342597061225
1646784000,2022-03-09 00:00:00,AXPR/BTC,0.0000001504,0.000000151,0.0000001436,0.0000001438,8254122.1123142,1.21825709718696
1646697600,2022-03-08 00:00:00,AXPR/BTC,0.0000001474,0.0000001561,0.0000001452,0.0000001503,7491614.76438217,1.123534218579354859
1646611200,2022-03-07 00:00:00,AXPR/BTC,0.0000001506,0.0000001513,0.000000147,0.0000001477,11098708.5268,1.65642237123512
1646524800,2022-03-06 00:00:00,AXPR/BTC,0.0000001448,0.0000001598,0.0000001433,0.0000001512,11531660.10069863,1.717922303687439569
