https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DFYN,Volume USDT
1660262400,2022-08-12 00:00:00,DFYN/USDT,0.05193,0.21988,0.05071,0.08588,23252881.80832855,2028073.0439977377073
1660176000,2022-08-11 00:00:00,DFYN/USDT,0.05412,0.0564,0.0496,0.05195,8702905.4758,453390.114722452
1660089600,2022-08-10 00:00:00,DFYN/USDT,0.05021,0.063,0.04825,0.05427,9772610.68385744,528891.9724818430416
1660003200,2022-08-09 00:00:00,DFYN/USDT,0.04211,0.064,0.04021,0.05042,13416453.65299155,661164.4730304379995
1659916800,2022-08-08 00:00:00,DFYN/USDT,0.03106,0.06,0.03089,0.04248,12857176.3202,548472.775147686
1659830400,2022-08-07 00:00:00,DFYN/USDT,0.03213,0.03225,0.03034,0.03102,1104665.7752,34298.088742301
1659744000,2022-08-06 00:00:00,DFYN/USDT,0.0331,0.03427,0.03161,0.03221,1040871.7394,33821.880520984
1659657600,2022-08-05 00:00:00,DFYN/USDT,0.03001,0.03398,0.02901,0.03318,5381511.4383,165026.776643782
1659571200,2022-08-04 00:00:00,DFYN/USDT,0.03,0.0307,0.02908,0.03006,6784713.4931,203530.658452942
1659484800,2022-08-03 00:00:00,DFYN/USDT,0.03016,0.03089,0.0295,0.03003,2784374.2242,83826.583775177
1659398400,2022-08-02 00:00:00,DFYN/USDT,0.03088,0.03159,0.02827,0.03015,4588358.00817636,137995.057810381622
1659312000,2022-08-01 00:00:00,DFYN/USDT,0.03107,0.033,0.0297,0.03091,4119859.5678,125141.988265732
1659225600,2022-07-31 00:00:00,DFYN/USDT,0.03,0.0561,0.02966,0.03104,10448871.4634894,335138.075112871
1659139200,2022-07-30 00:00:00,DFYN/USDT,0.03005,0.03066,0.02941,0.03,6882704.2801,206598.342698119
1659052800,2022-07-29 00:00:00,DFYN/USDT,0.0301,0.03069,0.02951,0.03014,7309169.1267,219587.355366942
1658966400,2022-07-28 00:00:00,DFYN/USDT,0.03166,0.03245,0.0297,0.03018,9364437.4527,286126.443501556
1658880000,2022-07-27 00:00:00,DFYN/USDT,0.03,0.0362,0.02971,0.03181,11256157.6004,349764.571475116
1658793600,2022-07-26 00:00:00,DFYN/USDT,0.03,0.03044,0.029,0.03001,7212156.4704,216137.015397685
1658707200,2022-07-25 00:00:00,DFYN/USDT,0.03,0.0311,0.02891,0.03011,7666864.0081,230052.619863593
1658620800,2022-07-24 00:00:00,DFYN/USDT,0.03,0.03087,0.0296,0.03001,8500844.4396,255653.364970983
1658534400,2022-07-23 00:00:00,DFYN/USDT,0.03003,0.031,0.0294,0.03001,8039500.846,241553.113392072
1658448000,2022-07-22 00:00:00,DFYN/USDT,0.03,0.03117,0.0296,0.03012,8386172.6183,252862.946764847
1658361600,2022-07-21 00:00:00,DFYN/USDT,0.02859,0.03093,0.0275,0.03014,7583127.5128,226007.407474675
1658275200,2022-07-20 00:00:00,DFYN/USDT,0.0298,0.03065,0.0274,0.0286,3221751.2407,94769.881010448
1658188800,2022-07-19 00:00:00,DFYN/USDT,0.02841,0.03135,0.0278,0.02977,7661087.4395,229707.831668846
1658102400,2022-07-18 00:00:00,DFYN/USDT,0.02279,0.0305,0.02225,0.02841,7147254.22856268,193844.0121168710388
1658016000,2022-07-17 00:00:00,DFYN/USDT,0.02357,0.02381,0.022,0.02287,1130638.3016,25927.427813443
1657929600,2022-07-16 00:00:00,DFYN/USDT,0.02226,0.0248,0.02176,0.02345,1304210.1141,30389.665123039
1657843200,2022-07-15 00:00:00,DFYN/USDT,0.02093,0.0229,0.02076,0.02238,1897973.9418,42388.203695222
1657756800,2022-07-14 00:00:00,DFYN/USDT,0.02,0.02116,0.0197,0.02079,6981623.9561,140305.705490765
1657670400,2022-07-13 00:00:00,DFYN/USDT,0.02,0.0205,0.0195,0.02019,8697581.9121,174222.264410776
1657584000,2022-07-12 00:00:00,DFYN/USDT,0.02106,0.0215,0.01976,0.02009,5301926.6534,108295.897409503
1657497600,2022-07-11 00:00:00,DFYN/USDT,0.02118,0.0229,0.02072,0.02121,2724157.326,59198.842287029
1657411200,2022-07-10 00:00:00,DFYN/USDT,0.02089,0.02279,0.02031,0.02129,3110868.5061,66714.616976034
1657324800,2022-07-09 00:00:00,DFYN/USDT,0.02029,0.0222,0.01975,0.02103,2930335.8872,61425.295217314
1657238400,2022-07-08 00:00:00,DFYN/USDT,0.02035,0.02099,0.01971,0.02042,1827604.62537099,37306.0175930032129
1657152000,2022-07-07 00:00:00,DFYN/USDT,0.02089,0.0235,0.01995,0.02022,2841176.54412423,59302.6644706411139
1657065600,2022-07-06 00:00:00,DFYN/USDT,0.01999,0.02134,0.01926,0.02101,8509953.69164335,171191.4455273834219
1656979200,2022-07-05 00:00:00,DFYN/USDT,0.01971,0.02034,0.01915,0.02001,3755566.12066568,74833.4534509525305
1656892800,2022-07-04 00:00:00,DFYN/USDT,0.02058,0.0213,0.019,0.01961,2379341.14866422,47830.1182268973685
1656806400,2022-07-03 00:00:00,DFYN/USDT,0.0208,0.02142,0.02011,0.02065,1497101.08211486,30886.3423490483752
1656720000,2022-07-02 00:00:00,DFYN/USDT,0.02071,0.02286,0.0192,0.02097,7969990.73136189,160184.468407393844
1656633600,2022-07-01 00:00:00,DFYN/USDT,0.02,0.0216,0.01995,0.02061,2172300.8357096,44651.5552329171238
1656547200,2022-06-30 00:00:00,DFYN/USDT,0.0202,0.0206,0.01956,0.02001,5137820.76022792,102860.8659876594774
1656460800,2022-06-29 00:00:00,DFYN/USDT,0.02109,0.02109,0.01995,0.02001,1069280.70594298,21617.1220251915826
1656374400,2022-06-28 00:00:00,DFYN/USDT,0.02116,0.02209,0.0206,0.0209,483482.50596286,10286.6399801667017
1656288000,2022-06-27 00:00:00,DFYN/USDT,0.02197,0.0223,0.02093,0.021,489179.78983546,10446.8969994766964
1656201600,2022-06-26 00:00:00,DFYN/USDT,0.02196,0.02288,0.0215,0.02187,151531.20810318,3358.0832560698077
1656115200,2022-06-25 00:00:00,DFYN/USDT,0.02358,0.02395,0.02167,0.02196,526273.47079998,11823.359520795662
1656028800,2022-06-24 00:00:00,DFYN/USDT,0.02257,0.02359,0.02146,0.02339,1690051.00638261,37942.5227640379875
1655942400,2022-06-23 00:00:00,DFYN/USDT,0.0219,0.02289,0.02145,0.02257,468708.29576678,10426.1146765892563
1655856000,2022-06-22 00:00:00,DFYN/USDT,0.02348,0.02354,0.02145,0.0221,1976753.30167917,44791.2489069528165
1655769600,2022-06-21 00:00:00,DFYN/USDT,0.02307,0.02496,0.0209,0.02344,4391108.92155764,101637.6947638943163
1655683200,2022-06-20 00:00:00,DFYN/USDT,0.02294,0.0238,0.02169,0.02312,2177575.62825231,49804.2200957973079
1655596800,2022-06-19 00:00:00,DFYN/USDT,0.02072,0.02342,0.0202,0.02289,4622506.84562363,98632.4304464132914
1655510400,2022-06-18 00:00:00,DFYN/USDT,0.02749,0.02824,0.02018,0.02077,12927085.24730128,291609.1434408526319
1655424000,2022-06-17 00:00:00,DFYN/USDT,0.02989,0.02989,0.02746,0.02746,828396.01134214,23745.8455890559873
1655337600,2022-06-16 00:00:00,DFYN/USDT,0.03,0.03144,0.02959,0.02989,4838364.05214672,146573.1189373932942
1655251200,2022-06-15 00:00:00,DFYN/USDT,0.0308,0.0328,0.0297,0.03009,10549624.93832392,321146.9004044227028
1655164800,2022-06-14 00:00:00,DFYN/USDT,0.0295,0.0327,0.0284,0.0309,11469607.02303887,353448.010531102001
1655078400,2022-06-13 00:00:00,DFYN/USDT,0.03,0.0304,0.025,0.0293,9586179.6254371,266001.273565280783
1654992000,2022-06-12 00:00:00,DFYN/USDT,0.0315,0.0335,0.0293,0.0301,10488243.15516385,317933.855859976077
1654905600,2022-06-11 00:00:00,DFYN/USDT,0.03,0.0387,0.0288,0.0316,10628263.64824796,330004.965687723124
1654819200,2022-06-10 00:00:00,DFYN/USDT,0.0301,0.0313,0.0297,0.0301,11037701.50332633,334629.604562947701
1654732800,2022-06-09 00:00:00,DFYN/USDT,0.0317,0.0321,0.027,0.0304,10952621.31445642,334248.886744767092
1654646400,2022-06-08 00:00:00,DFYN/USDT,0.0332,0.0351,0.0312,0.0315,11332961.97948832,367495.646095276685
1654560000,2022-06-07 00:00:00,DFYN/USDT,0.0419,0.0422,0.0302,0.0334,11189143.19280327,375226.888519561348
1654473600,2022-06-06 00:00:00,DFYN/USDT,0.0303,0.0458,0.0301,0.0419,15425253.42404408,598488.311739743314
1654387200,2022-06-05 00:00:00,DFYN/USDT,0.0313,0.0314,0.0274,0.0305,10202533.33935206,307223.798309431921
1654300800,2022-06-04 00:00:00,DFYN/USDT,0.0318,0.0327,0.0296,0.0315,12339843.2255682,387669.82977103683
1654214400,2022-06-03 00:00:00,DFYN/USDT,0.0366,0.037,0.031,0.0321,10602492.36392521,347140.576946290582
1654128000,2022-06-02 00:00:00,DFYN/USDT,0.03,0.0397,0.0292,0.0368,17323080.25308575,570158.221752338539
1654041600,2022-06-01 00:00:00,DFYN/USDT,0.0324,0.0346,0.0291,0.0301,10293768.25189565,315922.40490382026
1653955200,2022-05-31 00:00:00,DFYN/USDT,0.0308,0.0348,0.0292,0.0327,9467749.29648554,289124.305195542689
1653868800,2022-05-30 00:00:00,DFYN/USDT,0.0304,0.0325,0.0299,0.031,3932916.42269236,122146.387732388509
1653782400,2022-05-29 00:00:00,DFYN/USDT,0.03,0.0333,0.0291,0.0307,2780970.2685396,84259.791003649875
1653696000,2022-05-28 00:00:00,DFYN/USDT,0.0299,0.0319,0.0289,0.0301,3021815.39278194,91384.509110218637
1653609600,2022-05-27 00:00:00,DFYN/USDT,0.0274,0.0309,0.0259,0.0298,2987409.91885491,86048.737650512702
1653523200,2022-05-26 00:00:00,DFYN/USDT,0.032,0.0323,0.0255,0.0274,1427001.45453037,39318.472076230751
1653436800,2022-05-25 00:00:00,DFYN/USDT,0.031,0.0345,0.0281,0.032,2599842.76154575,79556.420798950443
1653350400,2022-05-24 00:00:00,DFYN/USDT,0.0253,0.0329,0.0251,0.0314,2138282.28203507,61947.078348963139
1653264000,2022-05-23 00:00:00,DFYN/USDT,0.0279,0.0295,0.0245,0.0255,1723977.42952174,46325.482981947382
1653177600,2022-05-22 00:00:00,DFYN/USDT,0.0285,0.0332,0.027,0.0274,1367645.59881607,39552.394138802192
1653091200,2022-05-21 00:00:00,DFYN/USDT,0.0245,0.0349,0.024,0.0284,1664191.50466422,46889.005612240934
1653004800,2022-05-20 00:00:00,DFYN/USDT,0.027,0.0309,0.0241,0.0243,1909327.62319048,50347.373106890039
1652918400,2022-05-19 00:00:00,DFYN/USDT,0.0255,0.04,0.0226,0.027,7616521.11376078,228663.096328223094
1652832000,2022-05-18 00:00:00,DFYN/USDT,0.0264,0.0271,0.022,0.0254,898592.74934933,21929.391359813598
1652745600,2022-05-17 00:00:00,DFYN/USDT,0.024,0.064,0.0238,0.0265,7358065.43530923,226467.747665903411
1652659200,2022-05-16 00:00:00,DFYN/USDT,0.0239,0.0277,0.0215,0.024,1313355.87231362,32114.236405769327
1652572800,2022-05-15 00:00:00,DFYN/USDT,0.0212,0.0251,0.0208,0.0241,1075230.73861276,24831.006401597951
1652486400,2022-05-14 00:00:00,DFYN/USDT,0.0227,0.023,0.0197,0.0212,494359.33076293,10497.602113093764
1652400000,2022-05-13 00:00:00,DFYN/USDT,0.0194,0.0241,0.0194,0.0227,736606.42921228,16108.136278288057
1652313600,2022-05-12 00:00:00,DFYN/USDT,0.025,0.0251,0.018,0.0197,1143618.10104966,23997.387229155137
1652227200,2022-05-11 00:00:00,DFYN/USDT,0.0314,0.0367,0.0216,0.0251,3830980.89260752,112410.949482007727
1652140800,2022-05-10 00:00:00,DFYN/USDT,0.0313,0.0324,0.0311,0.0317,531734.16880826,16839.429608866661
1652054400,2022-05-09 00:00:00,DFYN/USDT,0.0398,0.0399,0.0303,0.0316,1093489.8688795,37579.851873803288
1651968000,2022-05-08 00:00:00,DFYN/USDT,0.0417,0.0454,0.0377,0.0398,1789447.51873012,71710.08573838735
1651881600,2022-05-07 00:00:00,DFYN/USDT,0.0426,0.0432,0.0413,0.0415,494215.18330754,20846.870828427979
1651795200,2022-05-06 00:00:00,DFYN/USDT,0.0471,0.048,0.042,0.0428,1369384.16306941,62847.503109108655
1651708800,2022-05-05 00:00:00,DFYN/USDT,0.059,0.0598,0.0456,0.047,2066325.61235108,109787.670750988737
1651622400,2022-05-04 00:00:00,DFYN/USDT,0.0544,0.087,0.0544,0.059,5054412.08036052,333274.654186323924
1651536000,2022-05-03 00:00:00,DFYN/USDT,0.0536,0.0601,0.0531,0.0544,1256129.68980786,70992.270826662444
1651449600,2022-05-02 00:00:00,DFYN/USDT,0.0528,0.069,0.0524,0.0536,1317025.21960807,76541.967510030977
1651363200,2022-05-01 00:00:00,DFYN/USDT,0.0547,0.0568,0.0516,0.0528,408015.41864727,22274.106052504169
1651276800,2022-04-30 00:00:00,DFYN/USDT,0.0564,0.0568,0.0542,0.0546,457274.82467367,25409.599077567737
1651190400,2022-04-29 00:00:00,DFYN/USDT,0.063,0.065,0.0561,0.0561,305182.07527942,18507.289951439596
1651104000,2022-04-28 00:00:00,DFYN/USDT,0.0633,0.0647,0.0624,0.0628,400720.61735504,25558.345915518902
1651017600,2022-04-27 00:00:00,DFYN/USDT,0.0626,0.0635,0.0622,0.063,133031.10095314,8348.527561817359
1650931200,2022-04-26 00:00:00,DFYN/USDT,0.0675,0.0691,0.0624,0.0625,364910.41269037,24181.841516677201
1650844800,2022-04-25 00:00:00,DFYN/USDT,0.0732,0.0735,0.0658,0.0673,613787.81958611,42562.895787239585
1650758400,2022-04-24 00:00:00,DFYN/USDT,0.0743,0.0751,0.0728,0.0734,267244.54498606,19707.483279628679
1650672000,2022-04-23 00:00:00,DFYN/USDT,0.0731,0.095,0.073,0.0743,1530228.29892647,119149.698772648775
1650585600,2022-04-22 00:00:00,DFYN/USDT,0.0767,0.0769,0.0723,0.0735,393397.92079004,29112.427360247204
1650499200,2022-04-21 00:00:00,DFYN/USDT,0.0816,0.0822,0.0749,0.0767,645047.97579365,51009.900030814165
1650412800,2022-04-20 00:00:00,DFYN/USDT,0.0826,0.0843,0.0813,0.0818,304597.4117307,25279.142437750597
1650326400,2022-04-19 00:00:00,DFYN/USDT,0.0821,0.085,0.0811,0.0829,362145.35791875,29919.310330756422
1650240000,2022-04-18 00:00:00,DFYN/USDT,0.0827,0.0838,0.0802,0.0821,305326.20094801,24954.125860826576
1650153600,2022-04-17 00:00:00,DFYN/USDT,0.0853,0.0868,0.0789,0.0827,345170.57469747,28915.917151494656
1650067200,2022-04-16 00:00:00,DFYN/USDT,0.0848,0.0887,0.083,0.0853,437098.12173919,37233.8155153701
1649980800,2022-04-15 00:00:00,DFYN/USDT,0.0845,0.0868,0.0826,0.0849,583350.50031164,49479.56981195615
1649894400,2022-04-14 00:00:00,DFYN/USDT,0.0897,0.098,0.084,0.0844,1184793.81358086,107285.511131886095
1649808000,2022-04-13 00:00:00,DFYN/USDT,0.0837,0.0902,0.0835,0.0898,352430.36966954,30774.456475172964
1649721600,2022-04-12 00:00:00,DFYN/USDT,0.0827,0.0875,0.0813,0.0837,345532.35652707,28922.829446314607
1649635200,2022-04-11 00:00:00,DFYN/USDT,0.0969,0.0973,0.0826,0.0826,979434.31157515,86749.999234653075
1649548800,2022-04-10 00:00:00,DFYN/USDT,0.0982,0.1013,0.0968,0.0968,335044.7185951,33308.439874517516
1649462400,2022-04-09 00:00:00,DFYN/USDT,0.0984,0.106,0.0952,0.0982,698199.15087349,68809.877058531276
1649376000,2022-04-08 00:00:00,DFYN/USDT,0.1031,0.1082,0.0981,0.0981,828795.55007929,85010.6903997493
1649289600,2022-04-07 00:00:00,DFYN/USDT,0.0995,0.12,0.0973,0.1029,3584512.68180453,370910.023370587885
1649203200,2022-04-06 00:00:00,DFYN/USDT,0.11,0.1102,0.095,0.0995,2178321.39650718,220165.470085301161
1649116800,2022-04-05 00:00:00,DFYN/USDT,0.1111,0.1143,0.1094,0.11,2252971.97273134,252511.202795909416
1649030400,2022-04-04 00:00:00,DFYN/USDT,0.1105,0.1183,0.1092,0.1113,3038587.63477684,339316.512530408324
1648944000,2022-04-03 00:00:00,DFYN/USDT,0.1074,0.1111,0.1054,0.1108,992951.78727273,108565.715381086571
1648857600,2022-04-02 00:00:00,DFYN/USDT,0.1135,0.1221,0.107,0.1075,2537389.31383378,289636.848001086859
1648771200,2022-04-01 00:00:00,DFYN/USDT,0.1016,0.118,0.0974,0.1136,4038796.69029745,424751.759714598019
1648684800,2022-03-31 00:00:00,DFYN/USDT,0.1155,0.1158,0.1015,0.1017,3576827.63691871,383068.063819931279
1648598400,2022-03-30 00:00:00,DFYN/USDT,0.1083,0.123,0.1083,0.1155,3345787.84566251,384811.654803465291
1648512000,2022-03-29 00:00:00,DFYN/USDT,0.1,0.1186,0.0983,0.1083,4625004.13096753,491645.66841482249
1648425600,2022-03-28 00:00:00,DFYN/USDT,0.0941,0.1068,0.0934,0.1,4226125.29793787,415323.92213631229
1648339200,2022-03-27 00:00:00,DFYN/USDT,0.0909,0.0943,0.0902,0.0943,3633349.37770805,334350.833603095925
1648252800,2022-03-26 00:00:00,DFYN/USDT,0.0938,0.0947,0.0903,0.0911,3801516.36292129,349167.23041921602
1648166400,2022-03-25 00:00:00,DFYN/USDT,0.0911,0.1035,0.091,0.0938,3383288.45322334,320301.873787164941
1648080000,2022-03-24 00:00:00,DFYN/USDT,0.0891,0.094,0.0889,0.0914,3596987.55376765,326117.721393887389
1647993600,2022-03-23 00:00:00,DFYN/USDT,0.0901,0.0923,0.0859,0.0891,3560645.50746871,319023.960760694843
1647907200,2022-03-22 00:00:00,DFYN/USDT,0.0923,0.0952,0.0896,0.0902,4208001.44056632,385574.905184017903
1647820800,2022-03-21 00:00:00,DFYN/USDT,0.09,0.1069,0.0898,0.0926,5800766.14718598,541946.979505688207
1647734400,2022-03-20 00:00:00,DFYN/USDT,0.0907,0.0912,0.0895,0.0901,3442745.51078646,310651.990089174318
1647648000,2022-03-19 00:00:00,DFYN/USDT,0.0906,0.1,0.0903,0.091,3599664.45488791,334278.800357854406
1647561600,2022-03-18 00:00:00,DFYN/USDT,0.09,0.0922,0.0869,0.0909,3708293.72528039,334671.859304076546
1647475200,2022-03-17 00:00:00,DFYN/USDT,0.09,0.0995,0.0892,0.09,3677058.80756394,334069.924505535259
1647388800,2022-03-16 00:00:00,DFYN/USDT,0.0878,0.1005,0.0855,0.0902,3489245.55317055,313771.463779548867
1647302400,2022-03-15 00:00:00,DFYN/USDT,0.0885,0.099,0.0825,0.0878,4843474.69622651,422293.309544102876
1647216000,2022-03-14 00:00:00,DFYN/USDT,0.0925,0.116,0.0763,0.0885,4582777.61415887,405255.392750453328
1647129600,2022-03-13 00:00:00,DFYN/USDT,0.09,0.119,0.0897,0.0925,6663207.60998883,630784.344384188307
1647043200,2022-03-12 00:00:00,DFYN/USDT,0.09,0.0946,0.0893,0.0901,3520744.56959621,322214.244576902334
1646956800,2022-03-11 00:00:00,DFYN/USDT,0.0917,0.094,0.0887,0.09,3500962.55974342,318591.50932040731
1646870400,2022-03-10 00:00:00,DFYN/USDT,0.09,0.0935,0.0876,0.0919,3665587.22733995,330765.554198285871
1646784000,2022-03-09 00:00:00,DFYN/USDT,0.09,0.0966,0.0865,0.0902,3673633.78111081,341765.926157615553
1646697600,2022-03-08 00:00:00,DFYN/USDT,0.0899,0.0909,0.0883,0.0902,3655084.55307856,329367.464377542473
1646611200,2022-03-07 00:00:00,DFYN/USDT,0.0965,0.097,0.0875,0.0898,3477125.23116641,316300.549072856355
1646524800,2022-03-06 00:00:00,DFYN/USDT,0.1,0.1105,0.0946,0.0966,3611626.04406585,361627.037185694985
1646438400,2022-03-05 00:00:00,DFYN/USDT,0.1015,0.1029,0.0993,0.1,3267270.55064831,328802.673853255933
1646352000,2022-03-04 00:00:00,DFYN/USDT,0.1099,0.1105,0.101,0.1018,3600536.84376969,374433.929605534508
1646265600,2022-03-03 00:00:00,DFYN/USDT,0.1093,0.1118,0.1049,0.1099,2127748.37387505,232781.316852350694
1646179200,2022-03-02 00:00:00,DFYN/USDT,0.1075,0.1196,0.1058,0.1091,7946124.28348401,879377.930348123378
1646092800,2022-03-01 00:00:00,DFYN/USDT,0.0978,0.1087,0.0978,0.1076,4221208.46881469,439267.670140694081
1646006400,2022-02-28 00:00:00,DFYN/USDT,0.0902,0.0981,0.0894,0.0979,4683937.1969576,429495.078637767822
1645920000,2022-02-27 00:00:00,DFYN/USDT,0.0934,0.0941,0.0901,0.0904,5159926.90290229,475977.212708357904
1645833600,2022-02-26 00:00:00,DFYN/USDT,0.0908,0.095,0.0904,0.0936,3505819.90337934,324058.964770136119
1645747200,2022-02-25 00:00:00,DFYN/USDT,0.0878,0.0931,0.0878,0.091,3584476.91390425,323835.023158126409
1645660800,2022-02-24 00:00:00,DFYN/USDT,0.0907,0.0908,0.0791,0.088,4781774.17828044,402623.008921837832
1645574400,2022-02-23 00:00:00,DFYN/USDT,0.0925,0.0956,0.0903,0.0905,3652241.63243546,340527.341247771801
1645488000,2022-02-22 00:00:00,DFYN/USDT,0.1,0.1012,0.0884,0.0927,4161241.71009949,386536.097418121248
1645401600,2022-02-21 00:00:00,DFYN/USDT,0.1011,0.1055,0.1,0.1,3813366.58356624,384503.383554855357
1645315200,2022-02-20 00:00:00,DFYN/USDT,0.1099,0.1113,0.1,0.101,3391078.9724327,349032.452734907397
1645228800,2022-02-19 00:00:00,DFYN/USDT,0.11,0.1132,0.1079,0.1103,2718898.51923143,299276.044539838449
1645142400,2022-02-18 00:00:00,DFYN/USDT,0.1101,0.1115,0.1062,0.11,2055949.14299124,225070.716156436424
1645056000,2022-02-17 00:00:00,DFYN/USDT,0.1196,0.1248,0.1092,0.1105,3118475.34490009,362266.902843938856
1644969600,2022-02-16 00:00:00,DFYN/USDT,0.1149,0.1244,0.1076,0.1198,3537458.05038229,402217.745787581912
1644883200,2022-02-15 00:00:00,DFYN/USDT,0.1062,0.118,0.1033,0.1153,3469342.61504579,392117.25226539256
1644796800,2022-02-14 00:00:00,DFYN/USDT,0.1097,0.1108,0.1,0.1066,3155820.77533982,341612.641440608502
1644710400,2022-02-13 00:00:00,DFYN/USDT,0.1147,0.1158,0.1076,0.1096,3353358.26928818,378386.201875623133
1644624000,2022-02-12 00:00:00,DFYN/USDT,0.1203,0.121,0.1107,0.1151,3346015.55350275,386063.757181001318
1644537600,2022-02-11 00:00:00,DFYN/USDT,0.1311,0.1429,0.1196,0.121,2819765.00317871,359179.945687518733
1644451200,2022-02-10 00:00:00,DFYN/USDT,0.1409,0.1425,0.129,0.1311,3726263.76711455,504146.659671900583
1644364800,2022-02-09 00:00:00,DFYN/USDT,0.1321,0.1452,0.1302,0.14,3522465.5695168,482676.955575650844
1644278400,2022-02-08 00:00:00,DFYN/USDT,0.1518,0.1586,0.1304,0.1324,3376090.13213946,469727.081216660437
1644192000,2022-02-07 00:00:00,DFYN/USDT,0.1361,0.1683,0.1361,0.1518,4031387.73413635,589015.243440150806
1644105600,2022-02-06 00:00:00,DFYN/USDT,0.1349,0.148,0.1343,0.1364,3506888.95858967,491310.84717071332
