https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume USDT
1660089600,2022-08-10 00:00:00,XLM/USDT,0.121975,0.125993,0.119255,0.12586,16572836.13312602,2040724.43741334757078
1660003200,2022-08-09 00:00:00,XLM/USDT,0.130058,0.13044,0.120642,0.121975,21701889.06534004,2715868.78958342027008
1659916800,2022-08-08 00:00:00,XLM/USDT,0.123832,0.138479,0.123416,0.130077,32860817.75629503,4322155.49943407570842
1659830400,2022-08-07 00:00:00,XLM/USDT,0.12181,0.124984,0.11979,0.123833,21260725.28049906,2611549.20403305877879
1659744000,2022-08-06 00:00:00,XLM/USDT,0.118522,0.123019,0.118057,0.121806,14547166.44943402,1751922.00156473406412
1659657600,2022-08-05 00:00:00,XLM/USDT,0.113899,0.118535,0.113626,0.118518,17622161.12692277,2049982.28682385208368
1659571200,2022-08-04 00:00:00,XLM/USDT,0.114132,0.116446,0.11242,0.113888,15242660.70083491,1745673.4784231695638
1659484800,2022-08-03 00:00:00,XLM/USDT,0.115044,0.117236,0.112938,0.114135,14841081.19049556,1714728.97515447570696
1659398400,2022-08-02 00:00:00,XLM/USDT,0.118273,0.12048,0.113467,0.115049,22359702.0319927,2591858.73097230786019
1659312000,2022-08-01 00:00:00,XLM/USDT,0.1175,0.12028,0.116696,0.118225,19490458.74276539,2306409.53617497708105
1659225600,2022-07-31 00:00:00,XLM/USDT,0.11958,0.12278,0.116741,0.117541,17682043.16699863,2119309.74958948050858
1659139200,2022-07-30 00:00:00,XLM/USDT,0.117679,0.1252,0.11614,0.11957,28567283.98111508,3447616.51234210281642
1659052800,2022-07-29 00:00:00,XLM/USDT,0.116719,0.11969,0.11422,0.11767,25395993.15173359,2973456.74233097487998
1658966400,2022-07-28 00:00:00,XLM/USDT,0.11256,0.11804,0.109827,0.116701,26467163.11709757,3012853.62362259423787
1658880000,2022-07-27 00:00:00,XLM/USDT,0.105511,0.11273,0.10335,0.112556,27689844.41575068,2982141.19027777910471
1658793600,2022-07-26 00:00:00,XLM/USDT,0.105649,0.10583,0.102278,0.105508,18286425.19336386,1904198.83737722638518
1658707200,2022-07-25 00:00:00,XLM/USDT,0.11308,0.113842,0.10541,0.105533,19898230.12381666,2175769.15946417080423
1658620800,2022-07-24 00:00:00,XLM/USDT,0.111474,0.115475,0.111469,0.11309,16013493.79657628,1817317.48754534709689
1658534400,2022-07-23 00:00:00,XLM/USDT,0.111883,0.113637,0.10907,0.111469,16982343.33066259,1890994.27968285646256
1658448000,2022-07-22 00:00:00,XLM/USDT,0.113531,0.11586,0.110425,0.111862,19933886.50721976,2258611.26936719619392
1658361600,2022-07-21 00:00:00,XLM/USDT,0.111949,0.11396,0.1092,0.113527,20232477.46195509,2263980.64020347811124
1658275200,2022-07-20 00:00:00,XLM/USDT,0.118459,0.120819,0.110829,0.111944,26471489.18030749,3111089.85128657460789
1658188800,2022-07-19 00:00:00,XLM/USDT,0.114189,0.119911,0.110806,0.118458,33357592.25539085,3858557.49743587243063
1658102400,2022-07-18 00:00:00,XLM/USDT,0.106672,0.1162,0.106442,0.1142,28559294.96949586,3212326.42298513813645
1658016000,2022-07-17 00:00:00,XLM/USDT,0.109538,0.11122,0.106,0.106635,16285142.53437244,1769414.32255590507703
1657929600,2022-07-16 00:00:00,XLM/USDT,0.107301,0.11028,0.105252,0.109562,21363363.62563792,2307280.48938417433219
1657843200,2022-07-15 00:00:00,XLM/USDT,0.107194,0.1086,0.105246,0.107302,20574855.0602274,2200967.85660312528757
1657756800,2022-07-14 00:00:00,XLM/USDT,0.105323,0.107255,0.10184,0.107212,18389723.98102987,1922195.70951671967191
1657670400,2022-07-13 00:00:00,XLM/USDT,0.100343,0.10565,0.09892,0.105359,22522014.50071714,2308897.19635883054409
1657584000,2022-07-12 00:00:00,XLM/USDT,0.101274,0.1035,0.10019,0.1003,18119089.07326528,1849220.98834455555279
1657497600,2022-07-11 00:00:00,XLM/USDT,0.107416,0.1079,0.100919,0.101353,20782911.07324862,2178493.36675347807774
1657411200,2022-07-10 00:00:00,XLM/USDT,0.112564,0.112889,0.105581,0.107401,21099770.0878142,2306836.12101501324897
1657324800,2022-07-09 00:00:00,XLM/USDT,0.113001,0.115095,0.111767,0.112563,21633472.58139181,2450709.76727592846434
1657238400,2022-07-08 00:00:00,XLM/USDT,0.113681,0.118292,0.111581,0.113038,22919337.62227683,2627408.76019072213156
1657152000,2022-07-07 00:00:00,XLM/USDT,0.109353,0.115468,0.109086,0.113621,22740668.54380208,2542304.85861434316496
1657065600,2022-07-06 00:00:00,XLM/USDT,0.107915,0.11041,0.10658,0.109332,20758542.29665105,2257392.9528834129889
1656979200,2022-07-05 00:00:00,XLM/USDT,0.111182,0.111563,0.104519,0.1079,26056018.79684077,2824271.25334314232085
1656892800,2022-07-04 00:00:00,XLM/USDT,0.109188,0.111446,0.106542,0.111216,23341652.89202116,2544010.7838648028928
1656806400,2022-07-03 00:00:00,XLM/USDT,0.108641,0.11116,0.105978,0.109156,20553818.42030165,2220010.6891251631484
1656720000,2022-07-02 00:00:00,XLM/USDT,0.11007,0.11109,0.10544,0.108614,29633684.91096964,3196998.10099788966715
1656633600,2022-07-01 00:00:00,XLM/USDT,0.112348,0.115892,0.10769,0.11006,36019520.65678206,3992093.59287508027712
1656547200,2022-06-30 00:00:00,XLM/USDT,0.110118,0.11245,0.103,0.112294,38393517.52413537,4102369.45435072463767
1656460800,2022-06-29 00:00:00,XLM/USDT,0.114352,0.115731,0.107114,0.1101,34934874.95182317,3891988.04017940867051
1656374400,2022-06-28 00:00:00,XLM/USDT,0.119004,0.121392,0.11381,0.114351,31495652.80514529,3716159.7575936700982
1656288000,2022-06-27 00:00:00,XLM/USDT,0.120156,0.124183,0.11641,0.118981,25209236.21157525,3037862.33694672747945
1656201600,2022-06-26 00:00:00,XLM/USDT,0.126834,0.1283,0.119725,0.120195,19705023.12522621,2457041.22938883450456
1656115200,2022-06-25 00:00:00,XLM/USDT,0.12775,0.130105,0.122614,0.126773,20971324.70161058,2658589.87643414639503
1656028800,2022-06-24 00:00:00,XLM/USDT,0.11802,0.130298,0.117986,0.127751,33265891.31853048,4190293.96944124769194
1655942400,2022-06-23 00:00:00,XLM/USDT,0.112933,0.11906,0.112542,0.118018,27380303.98698873,3188537.72610726812422
1655856000,2022-06-22 00:00:00,XLM/USDT,0.11452,0.11569,0.109351,0.112934,32159577.36356002,3627692.64662552136453
1655769600,2022-06-21 00:00:00,XLM/USDT,0.112949,0.11937,0.1115,0.114465,31719975.54389001,3657266.53096019415881
1655683200,2022-06-20 00:00:00,XLM/USDT,0.114766,0.11797,0.110045,0.11301,28005558.46169196,3195947.40001669747289
1655596800,2022-06-19 00:00:00,XLM/USDT,0.107624,0.11657,0.10433,0.114724,41018998.9748674,4523143.33047042928532
1655510400,2022-06-18 00:00:00,XLM/USDT,0.111891,0.113439,0.100055,0.10767,38248757.04279514,4065199.67574325160199
1655424000,2022-06-17 00:00:00,XLM/USDT,0.109212,0.11653,0.10706,0.111891,35546455.1998849,3981123.47329347805746
1655337600,2022-06-16 00:00:00,XLM/USDT,0.12119,0.12309,0.10676,0.109202,42148640.11678142,4743389.04794012408642
1655251200,2022-06-15 00:00:00,XLM/USDT,0.112809,0.122214,0.10391,0.12119,43359297.13958494,4812632.60487062986872
1655164800,2022-06-14 00:00:00,XLM/USDT,0.10682,0.1153,0.100055,0.1128,55240129.90427255,6011455.12702648338544
1655078400,2022-06-13 00:00:00,XLM/USDT,0.118479,0.119254,0.103438,0.106899,57768171.40407902,6306656.94315015058268
1654992000,2022-06-12 00:00:00,XLM/USDT,0.1253,0.127313,0.117429,0.118662,21508153.96809256,2622455.87825823888312
1654905600,2022-06-11 00:00:00,XLM/USDT,0.13318,0.13568,0.122286,0.12529,18309898.00672286,2349345.40490870937561
1654819200,2022-06-10 00:00:00,XLM/USDT,0.139829,0.1411,0.131687,0.133035,14664876.18609738,1998469.0513093982028
1654732800,2022-06-09 00:00:00,XLM/USDT,0.140142,0.14252,0.138249,0.139848,13011896.20399448,1822171.87835979937309
1654646400,2022-06-08 00:00:00,XLM/USDT,0.140451,0.14394,0.135898,0.140133,17526854.3490961,2456910.14236985536556
1654560000,2022-06-07 00:00:00,XLM/USDT,0.144948,0.145386,0.134321,0.140454,24938123.82667402,3474845.13691156078514
1654473600,2022-06-06 00:00:00,XLM/USDT,0.143519,0.1506,0.142228,0.145,22591164.38375802,3303607.98667141419612
1654387200,2022-06-05 00:00:00,XLM/USDT,0.143497,0.147615,0.140896,0.143497,18218078.26045185,2630894.68662000934035
1654300800,2022-06-04 00:00:00,XLM/USDT,0.146138,0.147723,0.14054,0.143499,25261461.60255356,3626264.93619323048872
1654214400,2022-06-03 00:00:00,XLM/USDT,0.143062,0.150972,0.139423,0.146208,35822343.08221164,5183545.85819754720572
1654128000,2022-06-02 00:00:00,XLM/USDT,0.137024,0.14406,0.134865,0.143014,26205473.37365104,3645308.53900952502759
1654041600,2022-06-01 00:00:00,XLM/USDT,0.150678,0.150864,0.13312,0.137052,28917588.31156935,4123355.50226164992955
1653955200,2022-05-31 00:00:00,XLM/USDT,0.143519,0.153951,0.141115,0.150634,34251161.60460354,5057414.56659817520902
1653868800,2022-05-30 00:00:00,XLM/USDT,0.131027,0.143823,0.13088,0.143526,33357920.03122727,4623059.17967036337142
1653782400,2022-05-29 00:00:00,XLM/USDT,0.122674,0.13132,0.12173,0.131012,23080570.31201568,2906412.63446298022198
1653696000,2022-05-28 00:00:00,XLM/USDT,0.120462,0.1237,0.119576,0.122655,17629359.55634191,2152186.58105611644607
1653609600,2022-05-27 00:00:00,XLM/USDT,0.124202,0.124935,0.118465,0.120441,29989848.02308595,3645480.36048404913803
1653523200,2022-05-26 00:00:00,XLM/USDT,0.132259,0.134337,0.1207,0.12424,34155555.62806562,4326227.74483525981348
1653436800,2022-05-25 00:00:00,XLM/USDT,0.132993,0.13446,0.12835,0.132223,24064452.76273118,3161342.1174851527719
1653350400,2022-05-24 00:00:00,XLM/USDT,0.128821,0.133352,0.1242,0.133068,21453414.72702919,2760031.22398678537228
1653264000,2022-05-23 00:00:00,XLM/USDT,0.135511,0.138498,0.127912,0.128677,19273999.40163837,2601501.07339219509415
1653177600,2022-05-22 00:00:00,XLM/USDT,0.130659,0.13669,0.129996,0.135425,17843439.46748668,2388252.65325794360349
1653091200,2022-05-21 00:00:00,XLM/USDT,0.126396,0.13135,0.12354,0.130697,17805235.32031739,2281562.97825096544939
1653004800,2022-05-20 00:00:00,XLM/USDT,0.13064,0.134134,0.124399,0.126369,22209782.34900393,2877158.5471062219254
1652918400,2022-05-19 00:00:00,XLM/USDT,0.127768,0.13374,0.122956,0.130612,22281426.76360699,2869059.6039392070432
1652832000,2022-05-18 00:00:00,XLM/USDT,0.14178,0.14319,0.127367,0.127765,20782033.35066382,2799017.0911627490189
1652745600,2022-05-17 00:00:00,XLM/USDT,0.136385,0.142369,0.13366,0.14178,21004171.30547062,2909975.18109756194533
1652659200,2022-05-16 00:00:00,XLM/USDT,0.145196,0.145205,0.13374,0.136393,27702344.35048448,3829245.86715598902597
1652572800,2022-05-15 00:00:00,XLM/USDT,0.138214,0.14527,0.134153,0.145235,28116014.83911494,3891343.84912023408234
1652486400,2022-05-14 00:00:00,XLM/USDT,0.132202,0.14915,0.127276,0.138214,61831007.3448984,8397095.30202509653622
1652400000,2022-05-13 00:00:00,XLM/USDT,0.120622,0.139824,0.1198,0.132195,49217089.44138564,6564722.40638931255657
1652313600,2022-05-12 00:00:00,XLM/USDT,0.126222,0.13102,0.104045,0.120493,98725446.1385175,11628925.02450474361553
1652227200,2022-05-11 00:00:00,XLM/USDT,0.148302,0.15112,0.117248,0.12628,103005312.76372383,13856854.49331830237803
1652140800,2022-05-10 00:00:00,XLM/USDT,0.140367,0.15627,0.136186,0.148412,66887065.13990694,9947312.23076252187907
1652054400,2022-05-09 00:00:00,XLM/USDT,0.161702,0.1651,0.139,0.140504,58781600.77840964,8856020.27124144139654
1651968000,2022-05-08 00:00:00,XLM/USDT,0.167454,0.168165,0.1598,0.161686,25423837.20471906,4185115.33367991729077
1651881600,2022-05-07 00:00:00,XLM/USDT,0.171456,0.173453,0.164718,0.167406,20581728.63748236,3488626.1143860940301
1651795200,2022-05-06 00:00:00,XLM/USDT,0.170988,0.17289,0.164563,0.171455,23956637.20740331,4048089.05455637050121
1651708800,2022-05-05 00:00:00,XLM/USDT,0.184701,0.18757,0.166997,0.171023,26871556.89047752,4762716.50367022508991
1651622400,2022-05-04 00:00:00,XLM/USDT,0.171945,0.18492,0.17148,0.184693,19877858.357561,3521170.85843051140647
1651536000,2022-05-03 00:00:00,XLM/USDT,0.173583,0.177261,0.169547,0.17195,19527233.65937146,3385634.83745015531694
1651449600,2022-05-02 00:00:00,XLM/USDT,0.175596,0.177696,0.17036,0.173491,17266439.05910763,3011049.16028940280614
1651363200,2022-05-01 00:00:00,XLM/USDT,0.168779,0.17672,0.16812,0.175569,23436308.28003158,4045122.25426734987667
1651276800,2022-04-30 00:00:00,XLM/USDT,0.177856,0.1814,0.166377,0.168826,24647556.90376904,4348222.29330269107864
1651190400,2022-04-29 00:00:00,XLM/USDT,0.185755,0.18792,0.17597,0.177854,23914693.49095879,4355186.28997780934118
1651104000,2022-04-28 00:00:00,XLM/USDT,0.184224,0.188701,0.182616,0.185798,17774109.05967566,3302219.02417932501074
1651017600,2022-04-27 00:00:00,XLM/USDT,0.180386,0.186786,0.179509,0.184213,20502482.1344511,3767292.34593790020212
1650931200,2022-04-26 00:00:00,XLM/USDT,0.192107,0.192706,0.177676,0.180411,22465223.98893042,4160809.89197812775792
1650844800,2022-04-25 00:00:00,XLM/USDT,0.189548,0.193323,0.178855,0.192081,30255185.45629794,5605028.64544427383523
1650758400,2022-04-24 00:00:00,XLM/USDT,0.191241,0.193968,0.188966,0.189548,19784531.99321257,3784011.74483068270266
1650672000,2022-04-23 00:00:00,XLM/USDT,0.19534,0.19746,0.190793,0.191252,16003593.80150863,3104694.01852160003266
1650585600,2022-04-22 00:00:00,XLM/USDT,0.19646,0.198245,0.193776,0.195354,24932166.17062521,4890162.3349342580937
1650499200,2022-04-21 00:00:00,XLM/USDT,0.200184,0.204156,0.193431,0.196435,30883286.25368548,6187034.55973988275899
1650412800,2022-04-20 00:00:00,XLM/USDT,0.203773,0.207679,0.198556,0.20013,30978079.92697098,6278452.34708749942535
1650326400,2022-04-19 00:00:00,XLM/USDT,0.204979,0.205869,0.200162,0.203718,21606077.5703567,4399469.76839137297619
1650240000,2022-04-18 00:00:00,XLM/USDT,0.196513,0.206268,0.189347,0.205002,27816565.581276,5495402.77317946555911
1650153600,2022-04-17 00:00:00,XLM/USDT,0.20528,0.206918,0.19627,0.196494,14967891.75006585,3042347.67910861007878
1650067200,2022-04-16 00:00:00,XLM/USDT,0.204235,0.20772,0.201906,0.20529,21853984.46355207,4479997.91290370020192
1649980800,2022-04-15 00:00:00,XLM/USDT,0.193854,0.21199,0.192537,0.204151,55763344.99490964,11383858.66657876521777
1649894400,2022-04-14 00:00:00,XLM/USDT,0.196476,0.19944,0.191583,0.193855,24024340.5132569,4697269.81326533228635
1649808000,2022-04-13 00:00:00,XLM/USDT,0.192536,0.197173,0.190593,0.19639,23623017.50453788,4579967.89347550875828
1649721600,2022-04-12 00:00:00,XLM/USDT,0.186613,0.193832,0.18579,0.19257,26251070.56696281,4994469.0502826708637
1649635200,2022-04-11 00:00:00,XLM/USDT,0.200368,0.20112,0.18544,0.186608,32910437.75916508,6325946.65855542374623
1649548800,2022-04-10 00:00:00,XLM/USDT,0.205,0.20771,0.20005,0.200369,16458341.19023389,3373943.66248559620916
1649462400,2022-04-09 00:00:00,XLM/USDT,0.201981,0.206043,0.200024,0.204963,16128438.34538703,3280776.36841135678357
1649376000,2022-04-08 00:00:00,XLM/USDT,0.212468,0.21391,0.2001,0.202033,28269201.67441037,5878577.44843208633266
1649289600,2022-04-07 00:00:00,XLM/USDT,0.203238,0.214533,0.200585,0.212565,24539837.73199257,5121520.11167601922
1649203200,2022-04-06 00:00:00,XLM/USDT,0.224888,0.225322,0.2022,0.203195,30001244.22024641,6383673.8923926872505
1649116800,2022-04-05 00:00:00,XLM/USDT,0.231907,0.233991,0.224184,0.224803,22084903.71475215,5066188.41929950971641
1649030400,2022-04-04 00:00:00,XLM/USDT,0.237104,0.237144,0.226429,0.231875,25532017.26707778,5928314.42211664606623
1648944000,2022-04-03 00:00:00,XLM/USDT,0.233165,0.238273,0.23028,0.237046,16359969.21969384,3822753.62311406875153
1648857600,2022-04-02 00:00:00,XLM/USDT,0.232555,0.237356,0.23021,0.23312,17785003.41186356,4172377.96658578415831
1648771200,2022-04-01 00:00:00,XLM/USDT,0.228317,0.232702,0.221255,0.232567,32153061.45056518,7324986.38657374088168
1648684800,2022-03-31 00:00:00,XLM/USDT,0.23463,0.24115,0.225799,0.228317,35585439.48810883,8321429.17760494411048
1648598400,2022-03-30 00:00:00,XLM/USDT,0.233121,0.237509,0.22622,0.23462,26451322.46483499,6174553.3817181550693
1648512000,2022-03-29 00:00:00,XLM/USDT,0.229684,0.2395,0.22879,0.233091,24428927.07924571,5728068.82664465201019
1648425600,2022-03-28 00:00:00,XLM/USDT,0.229687,0.24102,0.227491,0.229704,35931628.16847376,8414933.07523929852211
1648339200,2022-03-27 00:00:00,XLM/USDT,0.215606,0.2315,0.21444,0.22974,22668133.26383177,5021973.70480025567784
1648252800,2022-03-26 00:00:00,XLM/USDT,0.211155,0.215677,0.208928,0.215487,13346181.93891705,2832276.6201370683506
1648166400,2022-03-25 00:00:00,XLM/USDT,0.214813,0.220659,0.210435,0.211186,21197370.42945602,4560013.79333788832611
1648080000,2022-03-24 00:00:00,XLM/USDT,0.209374,0.216545,0.20642,0.214819,20076594.74851634,4249526.00996671635726
1647993600,2022-03-23 00:00:00,XLM/USDT,0.206712,0.21154,0.20423,0.209335,21220718.03670138,4405897.80304868175957
1647907200,2022-03-22 00:00:00,XLM/USDT,0.203674,0.213,0.20149,0.206844,23879921.30084518,4949081.53190769157412
1647820800,2022-03-21 00:00:00,XLM/USDT,0.197292,0.20415,0.192511,0.203747,17132733.95660427,3407178.15356434665164
1647734400,2022-03-20 00:00:00,XLM/USDT,0.200398,0.202,0.19184,0.197197,17059287.77879527,3357780.7145933011317
1647648000,2022-03-19 00:00:00,XLM/USDT,0.192714,0.2006,0.190568,0.200416,20616139.49818707,4028631.29993518372875
1647561600,2022-03-18 00:00:00,XLM/USDT,0.189668,0.193636,0.185142,0.192694,19695238.99014561,3725243.96937391306668
1647475200,2022-03-17 00:00:00,XLM/USDT,0.189275,0.191567,0.185121,0.189528,20900067.53090914,3943871.42951930252719
1647388800,2022-03-16 00:00:00,XLM/USDT,0.182669,0.189569,0.180575,0.189258,23571306.46325386,4338141.85849144935111
1647302400,2022-03-15 00:00:00,XLM/USDT,0.179892,0.183782,0.17576,0.182644,25224421.74746495,4535028.46276416732517
1647216000,2022-03-14 00:00:00,XLM/USDT,0.176364,0.180941,0.17341,0.179992,21121468.94389989,3749679.05775588152283
1647129600,2022-03-13 00:00:00,XLM/USDT,0.184931,0.18897,0.175679,0.176399,32508741.44350213,5984142.09980469208622
1647043200,2022-03-12 00:00:00,XLM/USDT,0.183573,0.190246,0.181999,0.185035,29074611.36984729,5380665.52734251956044
1646956800,2022-03-11 00:00:00,XLM/USDT,0.178573,0.185494,0.17279,0.183376,30054876.31274055,5325947.53046834927891
1646870400,2022-03-10 00:00:00,XLM/USDT,0.188741,0.19156,0.17296,0.178589,25883203.3641981,4667195.92588903886507
1646784000,2022-03-09 00:00:00,XLM/USDT,0.173112,0.190138,0.17212,0.188749,29308511.46710442,5352592.97817306881896
1646697600,2022-03-08 00:00:00,XLM/USDT,0.16964,0.17415,0.167989,0.173053,19311032.13564787,3305482.42530176651542
1646611200,2022-03-07 00:00:00,XLM/USDT,0.172752,0.178545,0.166517,0.16964,24709136.70638541,4259052.39840799719058
1646524800,2022-03-06 00:00:00,XLM/USDT,0.180302,0.1815,0.172,0.172722,17434815.27423978,3080509.71465870051409
1646438400,2022-03-05 00:00:00,XLM/USDT,0.175944,0.180555,0.17137,0.180308,22318373.93970559,3946900.72999581182712
1646352000,2022-03-04 00:00:00,XLM/USDT,0.187837,0.18867,0.173646,0.175927,21192524.54503093,3832883.46622056498595
1646265600,2022-03-03 00:00:00,XLM/USDT,0.193474,0.195081,0.18476,0.187864,19100966.21280879,3633927.87656302614571
1646179200,2022-03-02 00:00:00,XLM/USDT,0.198782,0.199377,0.191205,0.193503,20514366.44605509,3997380.59236641740979
1646092800,2022-03-01 00:00:00,XLM/USDT,0.197383,0.202739,0.19269,0.198781,28201357.71573399,5574033.59781008159914
1646006400,2022-02-28 00:00:00,XLM/USDT,0.180875,0.197981,0.177002,0.197406,27941508.87572723,5195995.86183046023517
1645920000,2022-02-27 00:00:00,XLM/USDT,0.192818,0.194128,0.17837,0.180741,23067536.81811835,4312914.6650849066524
1645833600,2022-02-26 00:00:00,XLM/USDT,0.190937,0.202081,0.18952,0.192596,24996903.17842541,4848552.00288313923761
1645747200,2022-02-25 00:00:00,XLM/USDT,0.182368,0.19211,0.177914,0.190491,26997296.1455353,4979062.58865903735939
1645660800,2022-02-24 00:00:00,XLM/USDT,0.181721,0.186191,0.161034,0.18238,60460011.62024289,10380673.66063346079301
1645574400,2022-02-23 00:00:00,XLM/USDT,0.185545,0.19373,0.181307,0.181707,23839636.10941327,4475361.94623101084705
1645488000,2022-02-22 00:00:00,XLM/USDT,0.177924,0.18692,0.172604,0.185516,27098631.14766187,4892850.92985059425174
1645401600,2022-02-21 00:00:00,XLM/USDT,0.194546,0.200898,0.176406,0.177924,37398144.70419227,7169562.02674773569853
1645315200,2022-02-20 00:00:00,XLM/USDT,0.204087,0.206216,0.192996,0.194546,32547939.15019407,6445394.99818381865967
1645228800,2022-02-19 00:00:00,XLM/USDT,0.200451,0.211091,0.196441,0.204052,33975020.6093359,6924041.6939148431852
1645142400,2022-02-18 00:00:00,XLM/USDT,0.202263,0.208689,0.195239,0.200468,31069891.16637927,6265304.19575285146928
1645056000,2022-02-17 00:00:00,XLM/USDT,0.218659,0.22621,0.200842,0.202082,30618593.26044666,6564914.71567333501048
1644969600,2022-02-16 00:00:00,XLM/USDT,0.220834,0.221491,0.21342,0.218744,29743984.61293654,6481711.88084554281689
1644883200,2022-02-15 00:00:00,XLM/USDT,0.210677,0.22202,0.209348,0.220796,27279452.21345369,5909994.3824967679538
1644796800,2022-02-14 00:00:00,XLM/USDT,0.210243,0.21384,0.205334,0.210568,23309757.39818309,4883873.51485346162305
