https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHHEDGE,Volume USD
1663308000000.0,2022-09-16 06:00:00,ETHHEDGE/USD,17.7125,17.76,17.7,17.7075,81.00567556120288,1434.408
1663304400000.0,2022-09-16 05:00:00,ETHHEDGE/USD,17.735,17.74,17.6725,17.7125,12.331291460832746,218.418
1663300800000.0,2022-09-16 04:00:00,ETHHEDGE/USD,17.7425,17.7425,17.6725,17.6725,0.8417201867307964,14.8753
1663297200000.0,2022-09-16 03:00:00,ETHHEDGE/USD,17.8275,17.91,17.74,17.7425,272.90040862336195,4841.9355
1663293600000.0,2022-09-16 02:00:00,ETHHEDGE/USD,17.77,17.935,17.74,17.8275,169.7606590940962,3026.40815
1663290000000.0,2022-09-16 01:00:00,ETHHEDGE/USD,17.6475,17.785,17.6425,17.77,168.84240292628024,3000.3295
1663286400000.0,2022-09-16 00:00:00,ETHHEDGE/USD,17.7625,17.985,17.6475,17.6475,850.7781654625301,15014.107675
1663282800000.0,2022-09-15 23:00:00,ETHHEDGE/USD,17.7425,17.8125,17.705,17.7625,169.7612076002815,3015.38345
1663279200000.0,2022-09-15 22:00:00,ETHHEDGE/USD,17.5375,17.85,17.5225,17.7425,509.17146540791884,9033.974725
1663275600000.0,2022-09-15 21:00:00,ETHHEDGE/USD,17.445,17.5975,17.445,17.5375,0.0,0.0
1663272000000.0,2022-09-15 20:00:00,ETHHEDGE/USD,17.51,17.5225,17.3975,17.445,0.0,0.0
1663268400000.0,2022-09-15 19:00:00,ETHHEDGE/USD,17.51,17.5225,17.4275,17.51,0.0,0.0
1663264800000.0,2022-09-15 18:00:00,ETHHEDGE/USD,17.36,17.5225,17.3,17.51,0.8403426613363791,14.7144
1663261200000.0,2022-09-15 17:00:00,ETHHEDGE/USD,17.405,17.44,17.285,17.36,105.04189948156682,1823.527375
1663257600000.0,2022-09-15 16:00:00,ETHHEDGE/USD,17.5725,17.6125,17.405,17.405,110.17474719908071,1917.591475
1663254000000.0,2022-09-15 15:00:00,ETHHEDGE/USD,17.525,17.79,17.4425,17.5725,971.1239430929007,17065.07549
1663250400000.0,2022-09-15 14:00:00,ETHHEDGE/USD,16.63,17.5725,16.5775,17.525,901.9393643366619,15806.48736
1663246800000.0,2022-09-15 13:00:00,ETHHEDGE/USD,16.6075,16.7275,16.5875,16.63,0.7342618761274805,12.210775
1663243200000.0,2022-09-15 12:00:00,ETHHEDGE/USD,16.585,16.7,16.495,16.6075,106.43392443173263,1767.6014
1663239600000.0,2022-09-15 11:00:00,ETHHEDGE/USD,16.665,16.705,16.5625,16.585,0.0,0.0
1663236000000.0,2022-09-15 10:00:00,ETHHEDGE/USD,16.535,16.7,16.535,16.665,15.073330333033304,251.19705
1663232400000.0,2022-09-15 09:00:00,ETHHEDGE/USD,16.4275,16.5975,16.42,16.535,0.7398427577865134,12.2333
1663228800000.0,2022-09-15 08:00:00,ETHHEDGE/USD,16.13,16.4775,16.1175,16.4275,46.005869730634615,755.761425
1663225200000.0,2022-09-15 07:00:00,ETHHEDGE/USD,16.5125,16.535,15.964,16.13,610.9468391196529,9854.572515
1663221600000.0,2022-09-15 06:00:00,ETHHEDGE/USD,16.475,16.78,16.2125,16.5125,61.64875700227101,1017.9751
1663218000000.0,2022-09-15 05:00:00,ETHHEDGE/USD,16.67,16.7275,16.4525,16.475,31.047009104704095,511.499475
1663214400000.0,2022-09-15 04:00:00,ETHHEDGE/USD,16.635,16.7275,16.5975,16.67,0.0,0.0
1663210800000.0,2022-09-15 03:00:00,ETHHEDGE/USD,16.5225,16.76,16.5225,16.635,1.5677547339945894,26.0796
1663207200000.0,2022-09-15 02:00:00,ETHHEDGE/USD,16.3975,16.6025,16.3975,16.5225,0.0,0.0
1663203600000.0,2022-09-15 01:00:00,ETHHEDGE/USD,16.3475,16.62,16.345,16.3975,0.8867479798749809,14.54045
1663200000000.0,2022-09-15 00:00:00,ETHHEDGE/USD,16.29,16.355,16.15,16.3475,1.7885120048937146,29.2377
1663196400000.0,2022-09-14 23:00:00,ETHHEDGE/USD,16.2975,16.3625,16.2125,16.29,61.570216390423575,1002.978825
1663192800000.0,2022-09-14 22:00:00,ETHHEDGE/USD,16.4775,16.54,16.21,16.2975,20.87898143887099,340.2752
1663189200000.0,2022-09-14 21:00:00,ETHHEDGE/USD,16.7,16.7375,16.4775,16.4775,7.118812016385981,117.300225
1663185600000.0,2022-09-14 20:00:00,ETHHEDGE/USD,16.7125,16.7525,16.69,16.7,600.5054191616767,10028.4405
1663182000000.0,2022-09-14 19:00:00,ETHHEDGE/USD,16.895,16.9425,16.7075,16.7125,0.8815736724008976,14.7333
1663178400000.0,2022-09-14 18:00:00,ETHHEDGE/USD,16.7925,17.095,16.7225,16.895,604.3524963006807,10210.535425
1663174800000.0,2022-09-14 17:00:00,ETHHEDGE/USD,16.845,16.875,16.6975,16.7925,119.79405984814649,2011.64175
1663171200000.0,2022-09-14 16:00:00,ETHHEDGE/USD,16.735,16.8625,16.735,16.845,5.970878598990798,100.57945
1663167600000.0,2022-09-14 15:00:00,ETHHEDGE/USD,16.705,16.7475,16.6875,16.735,165.6664505527338,2772.42805
1663164000000.0,2022-09-14 14:00:00,ETHHEDGE/USD,16.6425,16.8275,16.6425,16.705,256.2544582460342,4280.730725
1663160400000.0,2022-09-14 13:00:00,ETHHEDGE/USD,16.6425,16.7625,16.605,16.6425,0.0,0.0
1663156800000.0,2022-09-14 12:00:00,ETHHEDGE/USD,16.79,16.84,16.6025,16.6425,0.2,3.3285
1663153200000.0,2022-09-14 11:00:00,ETHHEDGE/USD,16.66,16.825,16.6425,16.79,0.18021441334127455,3.0258
1663149600000.0,2022-09-14 10:00:00,ETHHEDGE/USD,16.6425,16.74,16.6425,16.66,0.0,0.0
1663146000000.0,2022-09-14 09:00:00,ETHHEDGE/USD,16.7,16.7175,16.63,16.6425,0.2,3.3285
1663142400000.0,2022-09-14 08:00:00,ETHHEDGE/USD,16.5675,16.8525,16.555,16.7,2678.8852260479043,44737.383275
1663138800000.0,2022-09-14 07:00:00,ETHHEDGE/USD,16.6125,16.7025,16.529,16.5675,0.0,0.0
1663135200000.0,2022-09-14 06:00:00,ETHHEDGE/USD,16.5575,16.6525,16.529,16.6125,0.0,0.0
1663131600000.0,2022-09-14 05:00:00,ETHHEDGE/USD,16.529,16.5725,16.5075,16.5575,0.0,0.0
1663128000000.0,2022-09-14 04:00:00,ETHHEDGE/USD,16.665,16.745,16.5225,16.529,344.5317130497913,5694.764685
1663124400000.0,2022-09-14 03:00:00,ETHHEDGE/USD,16.755,16.8325,16.6425,16.665,0.8820558055805581,14.69946
1663120800000.0,2022-09-14 02:00:00,ETHHEDGE/USD,16.955,16.98,16.75,16.755,1.8421680095493884,30.865525
1663117200000.0,2022-09-14 01:00:00,ETHHEDGE/USD,17.005,17.0275,16.9475,16.955,0.20029489826010027,3.396
1663113600000.0,2022-09-14 00:00:00,ETHHEDGE/USD,17.05,17.195,16.995,17.005,874.7485430755661,14875.098975
1663110000000.0,2022-09-13 23:00:00,ETHHEDGE/USD,16.918,17.109,16.917,17.05,352.5304469208211,6010.64412
1663106400000.0,2022-09-13 22:00:00,ETHHEDGE/USD,16.839,16.948,16.826,16.918,177.26931552192931,2999.04228
1663102800000.0,2022-09-13 21:00:00,ETHHEDGE/USD,16.669,16.981,16.645,16.839,358.1105825761625,6030.2241
1663099200000.0,2022-09-13 20:00:00,ETHHEDGE/USD,16.76,16.782,16.588,16.669,0.8818741376207331,14.69996
1663095600000.0,2022-09-13 19:00:00,ETHHEDGE/USD,16.928,16.994,16.74,16.76,179.96181205250596,3016.15997
1663092000000.0,2022-09-13 18:00:00,ETHHEDGE/USD,16.588,16.936,16.529,16.928,1.5404944470699433,26.07749
1663088400000.0,2022-09-13 17:00:00,ETHHEDGE/USD,16.708,16.722,16.529,16.588,0.8882330600434047,14.73401
1663084800000.0,2022-09-13 16:00:00,ETHHEDGE/USD,16.85,16.898,16.685,16.708,0.6805697869284176,11.37096
1663081200000.0,2022-09-13 15:00:00,ETHHEDGE/USD,16.904,16.944,16.8,16.85,181.32975548961423,3055.40638
1663077600000.0,2022-09-13 14:00:00,ETHHEDGE/USD,16.723,16.973,16.702,16.904,539.4423491481306,9118.73347
1663074000000.0,2022-09-13 13:00:00,ETHHEDGE/USD,16.46,16.734,16.454,16.723,180.9296812772828,3025.68706
1663070400000.0,2022-09-13 12:00:00,ETHHEDGE/USD,15.498,16.536,15.403,16.46,192.22186816524908,3163.97195
1663066800000.0,2022-09-13 11:00:00,ETHHEDGE/USD,15.525,15.53,15.442,15.498,5.035965931087882,78.0474
1663063200000.0,2022-09-13 10:00:00,ETHHEDGE/USD,15.674,15.739,15.495,15.525,0.9333938808373591,14.49094
1663059600000.0,2022-09-13 09:00:00,ETHHEDGE/USD,15.739,15.739,15.629,15.674,0.0,0.0
1663056000000.0,2022-09-13 08:00:00,ETHHEDGE/USD,15.686,15.741,15.678,15.73,492.11140305149394,7740.91237
1663052400000.0,2022-09-13 07:00:00,ETHHEDGE/USD,15.766,15.835,15.672,15.686,0.3816078031365549,5.9859
1663048800000.0,2022-09-13 06:00:00,ETHHEDGE/USD,15.702,15.803,15.61,15.766,0.0,0.0
1663045200000.0,2022-09-13 05:00:00,ETHHEDGE/USD,15.706,15.715,15.677,15.702,384.52,6037.73304
1663041600000.0,2022-09-13 04:00:00,ETHHEDGE/USD,15.731,15.78,15.655,15.706,0.1996434483636827,3.1356
1663038000000.0,2022-09-13 03:00:00,ETHHEDGE/USD,15.835,15.835,15.728,15.731,0.722242705485983,11.3616
1663034400000.0,2022-09-13 02:00:00,ETHHEDGE/USD,15.918,16.004,15.797,15.825,0.20012638230647709,3.167
1663030800000.0,2022-09-13 01:00:00,ETHHEDGE/USD,15.999,16.021,15.882,15.918,188.44056162834528,2999.59686
1663027200000.0,2022-09-13 00:00:00,ETHHEDGE/USD,15.736,16.041,15.719,15.999,193.2870116882305,3092.3989
1663023600000.0,2022-09-12 23:00:00,ETHHEDGE/USD,15.823,15.849,15.733,15.736,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,ETHHEDGE/USD,15.697,15.849,15.641,15.823,2.8144580673702837,44.53317
1663016400000.0,2022-09-12 21:00:00,ETHHEDGE/USD,15.641,15.802,15.641,15.697,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,ETHHEDGE/USD,15.641,15.654,15.617,15.641,0.0,0.0
1663009200000.0,2022-09-12 19:00:00,ETHHEDGE/USD,15.632,15.657,15.614,15.641,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,ETHHEDGE/USD,15.639,15.678,15.61,15.632,13.577801305015353,212.24819
1663002000000.0,2022-09-12 17:00:00,ETHHEDGE/USD,15.765,15.835,15.638,15.639,192.04346057932094,3003.36768
1662998400000.0,2022-09-12 16:00:00,ETHHEDGE/USD,15.825,15.89,15.731,15.765,1.888347605455122,29.7698
1662994800000.0,2022-09-12 15:00:00,ETHHEDGE/USD,15.538,15.835,15.522,15.825,192.23691753554502,3042.14922
1662991200000.0,2022-09-12 14:00:00,ETHHEDGE/USD,15.495,15.55,15.411,15.538,0.0,0.0
1662987600000.0,2022-09-12 13:00:00,ETHHEDGE/USD,15.477,15.522,15.427,15.495,0.0,0.0
1662984000000.0,2022-09-12 12:00:00,ETHHEDGE/USD,15.416,15.551,15.368,15.477,0.18052335723977517,2.79396
1662980400000.0,2022-09-12 11:00:00,ETHHEDGE/USD,15.494,15.522,15.368,15.416,0.19937727036844835,3.0736
1662976800000.0,2022-09-12 10:00:00,ETHHEDGE/USD,15.398,15.569,15.397,15.494,0.1803252872079515,2.79396
1662973200000.0,2022-09-12 09:00:00,ETHHEDGE/USD,15.368,15.434,15.368,15.398,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,ETHHEDGE/USD,15.368,15.392,15.33,15.368,0.0,0.0
1662966000000.0,2022-09-12 07:00:00,ETHHEDGE/USD,15.558,15.596,15.354,15.368,1.1444117647058822,17.58732
1662962400000.0,2022-09-12 06:00:00,ETHHEDGE/USD,15.633,15.656,15.558,15.558,0.0,0.0
1662958800000.0,2022-09-12 05:00:00,ETHHEDGE/USD,15.646,15.672,15.608,15.633,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,ETHHEDGE/USD,15.678,15.678,15.603,15.646,191.74247219736674,3000.00272
1662951600000.0,2022-09-12 03:00:00,ETHHEDGE/USD,15.522,15.678,15.522,15.678,0.9065544074499299,14.21296
1662948000000.0,2022-09-12 02:00:00,ETHHEDGE/USD,15.296,15.583,15.215,15.522,1.143411287205257,17.74803
1662944400000.0,2022-09-12 01:00:00,ETHHEDGE/USD,15.531,15.572,15.175,15.234,1.1917946698175135,18.1558
1662940800000.0,2022-09-12 00:00:00,ETHHEDGE/USD,15.314,15.531,15.303,15.531,0.17989569248599577,2.79396
1662937200000.0,2022-09-11 23:00:00,ETHHEDGE/USD,15.443,15.513,15.309,15.314,0.20070523703800444,3.0736
1662933600000.0,2022-09-11 22:00:00,ETHHEDGE/USD,15.604,15.604,15.418,15.443,0.7388020462345399,11.40932
1662930000000.0,2022-09-11 21:00:00,ETHHEDGE/USD,15.425,15.605,15.32,15.604,11.846482953088952,184.85252
1662926400000.0,2022-09-11 20:00:00,ETHHEDGE/USD,15.296,15.425,15.248,15.425,0.9193348460291734,14.18074
1662922800000.0,2022-09-11 19:00:00,ETHHEDGE/USD,15.317,15.334,15.247,15.296,0.0,0.0
1662919200000.0,2022-09-11 18:00:00,ETHHEDGE/USD,15.23,15.318,15.202,15.317,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,ETHHEDGE/USD,15.243,15.26,15.133,15.23,0.3793013788575181,5.77676
1662912000000.0,2022-09-11 16:00:00,ETHHEDGE/USD,15.256,15.273,15.15,15.243,326.03128649216035,4969.6949
1662908400000.0,2022-09-11 15:00:00,ETHHEDGE/USD,15.351,15.368,15.215,15.256,0.1994625065547981,3.043
1662904800000.0,2022-09-11 14:00:00,ETHHEDGE/USD,15.269,15.375,15.215,15.351,0.18019933554817275,2.76624
1662901200000.0,2022-09-11 13:00:00,ETHHEDGE/USD,15.215,15.299,15.215,15.269,0.0,0.0
1662897600000.0,2022-09-11 12:00:00,ETHHEDGE/USD,15.239,15.277,15.215,15.215,0.0,0.0
1662894000000.0,2022-09-11 11:00:00,ETHHEDGE/USD,15.35,15.388,15.205,15.239,0.9397499835947241,14.32085
1662890400000.0,2022-09-11 10:00:00,ETHHEDGE/USD,15.371,15.389,15.331,15.35,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,ETHHEDGE/USD,15.329,15.388,15.321,15.371,0.0,0.0
1662883200000.0,2022-09-11 08:00:00,ETHHEDGE/USD,15.355,15.395,15.305,15.329,0.0,0.0
1662879600000.0,2022-09-11 07:00:00,ETHHEDGE/USD,15.425,15.425,15.35,15.355,0.0,0.0
1662876000000.0,2022-09-11 06:00:00,ETHHEDGE/USD,15.286,15.462,15.218,15.425,1.1293717990275525,17.42056
1662872400000.0,2022-09-11 05:00:00,ETHHEDGE/USD,15.332,15.345,15.218,15.286,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,ETHHEDGE/USD,15.317,15.342,15.276,15.332,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,ETHHEDGE/USD,15.294,15.321,15.218,15.317,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,ETHHEDGE/USD,15.306,15.357,15.258,15.294,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,ETHHEDGE/USD,15.226,15.327,15.215,15.306,16.196342610740885,247.90122
1662854400000.0,2022-09-11 00:00:00,ETHHEDGE/USD,15.215,15.24,15.207,15.226,0.0,0.0
1662850800000.0,2022-09-10 23:00:00,ETHHEDGE/USD,15.169,15.215,15.128,15.215,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,ETHHEDGE/USD,15.423,15.427,15.138,15.169,0.23073702946799393,3.50005
1662843600000.0,2022-09-10 21:00:00,ETHHEDGE/USD,15.629,15.658,15.294,15.423,0.4206820981650781,6.48818
1662840000000.0,2022-09-10 20:00:00,ETHHEDGE/USD,15.567,15.658,15.539,15.629,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,ETHHEDGE/USD,15.623,15.658,15.539,15.567,0.0,0.0
1662832800000.0,2022-09-10 18:00:00,ETHHEDGE/USD,15.688,15.691,15.568,15.623,0.0,0.0
1662829200000.0,2022-09-10 17:00:00,ETHHEDGE/USD,15.681,15.738,15.658,15.688,0.0,0.0
1662825600000.0,2022-09-10 16:00:00,ETHHEDGE/USD,15.751,15.795,15.658,15.677,0.0,0.0
1662822000000.0,2022-09-10 15:00:00,ETHHEDGE/USD,15.731,15.772,15.658,15.751,0.0,0.0
1662818400000.0,2022-09-10 14:00:00,ETHHEDGE/USD,15.734,15.768,15.695,15.731,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,ETHHEDGE/USD,15.658,15.777,15.658,15.734,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,ETHHEDGE/USD,15.678,15.732,15.645,15.658,0.1,1.5658
1662807600000.0,2022-09-10 11:00:00,ETHHEDGE/USD,15.678,15.685,15.677,15.678,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,ETHHEDGE/USD,15.688,15.755,15.678,15.678,145.85,2286.6363
1662800400000.0,2022-09-10 09:00:00,ETHHEDGE/USD,15.744,15.747,15.678,15.688,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,ETHHEDGE/USD,15.754,15.807,15.678,15.744,0.0,0.0
1662793200000.0,2022-09-10 07:00:00,ETHHEDGE/USD,15.626,15.816,15.603,15.799,0.1686980188619533,2.66526
1662789600000.0,2022-09-10 06:00:00,ETHHEDGE/USD,15.625,15.63,15.617,15.626,31.98818635607321,499.8474
1662786000000.0,2022-09-10 05:00:00,ETHHEDGE/USD,15.625,15.625,15.592,15.625,0.0,0.0
1662782400000.0,2022-09-10 04:00:00,ETHHEDGE/USD,15.633,15.654,15.522,15.625,0.19881344,3.10646
1662778800000.0,2022-09-10 03:00:00,ETHHEDGE/USD,15.573,15.661,15.562,15.633,0.0,0.0
1662775200000.0,2022-09-10 02:00:00,ETHHEDGE/USD,15.6775,15.722,15.556,15.573,0.0,0.0
1662771600000.0,2022-09-10 01:00:00,ETHHEDGE/USD,15.741,15.747,15.668,15.6775,0.22011864136501355,3.45091
1662768000000.0,2022-09-10 00:00:00,ETHHEDGE/USD,15.737,15.833,15.7225,15.741,0.0,0.0
1662764400000.0,2022-09-09 23:00:00,ETHHEDGE/USD,15.7675,15.8525,15.685,15.737,0.03996314418249984,0.6289
1662760800000.0,2022-09-09 22:00:00,ETHHEDGE/USD,15.8225,15.835,15.735,15.7675,0.0,0.0
1662757200000.0,2022-09-09 21:00:00,ETHHEDGE/USD,15.7225,15.835,15.7,15.8225,0.19987359772475904,3.1625
1662753600000.0,2022-09-09 20:00:00,ETHHEDGE/USD,15.7225,15.7675,15.6775,15.7225,0.259484814755923,4.07975
1662750000000.0,2022-09-09 19:00:00,ETHHEDGE/USD,15.855,15.855,15.7225,15.7225,0.04,0.6289
1662746400000.0,2022-09-09 18:00:00,ETHHEDGE/USD,15.8875,15.965,15.855,15.855,0.0,0.0
1662742800000.0,2022-09-09 17:00:00,ETHHEDGE/USD,15.8175,15.9575,15.765,15.8875,0.0,0.0
