https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAP,Volume USDT
1663203600,2022-09-15 01:00:00,MAP/USDT,0.013225,0.013225,0.013202,0.013206,191769.9394,2532.1911777288
1663200000,2022-09-15 00:00:00,MAP/USDT,0.013288,0.013288,0.013225,0.013225,1163.3152,15.4438887417
1663196400,2022-09-14 23:00:00,MAP/USDT,0.013289,0.013289,0.013288,0.013288,758.7205,10.0821381816
1663192800,2022-09-14 22:00:00,MAP/USDT,0.012735,0.013599,0.012735,0.013296,91887.8522,1211.839014854
1663189200,2022-09-14 21:00:00,MAP/USDT,0.012638,0.012756,0.012638,0.012756,3034.4413,38.5002986385
1663185600,2022-09-14 20:00:00,MAP/USDT,0.012604,0.012638,0.012604,0.012638,9912.938,125.2475750056
1663182000,2022-09-14 19:00:00,MAP/USDT,0.012759,0.01344,0.012517,0.012604,310635.283,4040.1462535733
1663178400,2022-09-14 18:00:00,MAP/USDT,0.012984,0.012984,0.012685,0.012816,16545.6644,211.9319536941
1663174800,2022-09-14 17:00:00,MAP/USDT,0.012984,0.012984,0.012984,0.012984,303.4583,3.9401025672
1663171200,2022-09-14 16:00:00,MAP/USDT,0.013024,0.013041,0.012984,0.012984,354131.9176,4613.7767094632
1663167600,2022-09-14 15:00:00,MAP/USDT,0.013015,0.013024,0.013012,0.013024,106239.4886,1383.5534960233
1663164000,2022-09-14 14:00:00,MAP/USDT,0.013015,0.013015,0.013015,0.013015,59.9496,0.780244044
1663160400,2022-09-14 13:00:00,MAP/USDT,0.013041,0.013041,0.013041,0.013041,40.0469,0.5222516229
1663156800,2022-09-14 12:00:00,MAP/USDT,0.013044,0.013125,0.013015,0.013041,1006940.1663,13133.8018950748
1663153200,2022-09-14 11:00:00,MAP/USDT,0.013082,0.013105,0.013052,0.013052,605392.0534,7914.9746852312
1663149600,2022-09-14 10:00:00,MAP/USDT,0.01312,0.013267,0.012492,0.01306,1281419.427,16605.4698280955
1663146000,2022-09-14 09:00:00,MAP/USDT,0.013121,0.013211,0.013097,0.013101,388765.3986,5101.0447651937
1663142400,2022-09-14 08:00:00,MAP/USDT,0.013097,0.013127,0.013097,0.013127,777799.6895,10208.2291630623
1663138800,2022-09-14 07:00:00,MAP/USDT,0.013152,0.013198,0.013085,0.013116,3257.7294,42.7888720942
1663135200,2022-09-14 06:00:00,MAP/USDT,0.013144,0.013225,0.013144,0.013225,87.6236,1.1568916549
1663131600,2022-09-14 05:00:00,MAP/USDT,0.013159,0.013159,0.013144,0.013144,423.7441,5.5717753092
1663128000,2022-09-14 04:00:00,MAP/USDT,0.0132,0.013259,0.013154,0.013259,1955810.2381,25775.6151681942
1663124400,2022-09-14 03:00:00,MAP/USDT,0.013191,0.013191,0.013116,0.013152,790349.9255,10392.5735254121
1663120800,2022-09-14 02:00:00,MAP/USDT,0.013303,0.013364,0.013099,0.013212,399415.7146,5313.1432476037
1663117200,2022-09-14 01:00:00,MAP/USDT,0.013354,0.013364,0.013267,0.013302,1449464.6356,19273.672991036
1663113600,2022-09-14 00:00:00,MAP/USDT,0.013267,0.013267,0.013267,0.013267,173.1213,2.2968002871
1663110000,2022-09-13 23:00:00,MAP/USDT,0.013354,0.013354,0.013354,0.013354,0,0
1663106400,2022-09-13 22:00:00,MAP/USDT,0.013354,0.013354,0.013354,0.013354,40.0455,0.534767607
1663102800,2022-09-13 21:00:00,MAP/USDT,0.013347,0.013347,0.013288,0.013288,981.0081,13.0472207784
1663099200,2022-09-13 20:00:00,MAP/USDT,0.0134,0.0134,0.013288,0.013367,425.3681,5.6708341145
1663095600,2022-09-13 19:00:00,MAP/USDT,0.013347,0.0134,0.013322,0.0134,610.057,8.1554330894
1663092000,2022-09-13 18:00:00,MAP/USDT,0.01344,0.01344,0.013348,0.013348,31479.4803,420.8389610404
1663088400,2022-09-13 17:00:00,MAP/USDT,0.013515,0.013515,0.013489,0.013489,631.4138,8.5178544456
1663084800,2022-09-13 16:00:00,MAP/USDT,0.013472,0.013492,0.013441,0.013441,2635313.9843,35528.0400117562
1663081200,2022-09-13 15:00:00,MAP/USDT,0.013472,0.013482,0.013472,0.013482,1343383.1587,18105.3745909152
1663077600,2022-09-13 14:00:00,MAP/USDT,0.013472,0.013472,0.013472,0.013472,79766.4676,1074.6138515072
1663074000,2022-09-13 13:00:00,MAP/USDT,0.013472,0.013472,0.013472,0.013472,3257.5911,43.8862672992
1663070400,2022-09-13 12:00:00,MAP/USDT,0.013592,0.013609,0.013472,0.013472,641363.0363,8686.497363592
1663066800,2022-09-13 11:00:00,MAP/USDT,0.013522,0.013592,0.01348,0.013592,1788.6298,24.2663572068
1663063200,2022-09-13 10:00:00,MAP/USDT,0.013515,0.013522,0.013473,0.013482,309105.0865,4165.9905424343
1663059600,2022-09-13 09:00:00,MAP/USDT,0.013491,0.013515,0.013422,0.013515,495613.95,6660.565582469
1663056000,2022-09-13 08:00:00,MAP/USDT,0.013491,0.013607,0.013402,0.013402,1381071.7339,18586.0712055451
1663052400,2022-09-13 07:00:00,MAP/USDT,0.013516,0.013592,0.013507,0.013507,373841.1101,5059.2052930176
1663048800,2022-09-13 06:00:00,MAP/USDT,0.013456,0.01364,0.013455,0.013516,498066.1154,6729.2570563446
1663045200,2022-09-13 05:00:00,MAP/USDT,0.013491,0.013575,0.013453,0.013453,718939.3296,9690.2391703452
1663041600,2022-09-13 04:00:00,MAP/USDT,0.01348,0.013507,0.01339,0.013415,1538532.673,20630.9262770261
1663038000,2022-09-13 03:00:00,MAP/USDT,0.013438,0.013466,0.013438,0.013466,10208.3995,137.244687929
1663034400,2022-09-13 02:00:00,MAP/USDT,0.013364,0.013364,0.013364,0.013364,84.5763,1.1302776732
1663030800,2022-09-13 01:00:00,MAP/USDT,0.013509,0.013509,0.013364,0.013364,4467.3684,59.9857557194
1663027200,2022-09-13 00:00:00,MAP/USDT,0.013592,0.013592,0.013515,0.013515,3920.322,53.1288330505
1663023600,2022-09-12 23:00:00,MAP/USDT,0.013592,0.01368,0.013592,0.01368,409.9396,5.5890833048
1663020000,2022-09-12 22:00:00,MAP/USDT,0.013607,0.013607,0.013592,0.013592,93.4921,1.2715046837
1663016400,2022-09-12 21:00:00,MAP/USDT,0.013641,0.013671,0.013641,0.013671,105661.6848,1444.4609112684
1663012800,2022-09-12 20:00:00,MAP/USDT,0.013607,0.013704,0.013607,0.013704,257.1449,3.5019953956
1663009200,2022-09-12 19:00:00,MAP/USDT,0.013651,0.013651,0.013651,0.013651,0,0
1663005600,2022-09-12 18:00:00,MAP/USDT,0.013653,0.013654,0.013607,0.013651,3395.311,46.3512015205
1663002000,2022-09-12 17:00:00,MAP/USDT,0.013661,0.013758,0.013651,0.013669,2380.1045,32.5701551259
1662998400,2022-09-12 16:00:00,MAP/USDT,0.013981,0.013998,0.013594,0.013671,1859221.9876,25947.0013626002
1662994800,2022-09-12 15:00:00,MAP/USDT,0.014124,0.014124,0.013978,0.013981,1980652.6716,27823.806619398
1662991200,2022-09-12 14:00:00,MAP/USDT,0.014124,0.014124,0.014124,0.014124,0,0
1662987600,2022-09-12 13:00:00,MAP/USDT,0.014208,0.014211,0.014124,0.014124,802.0523,11.379086419
1662984000,2022-09-12 12:00:00,MAP/USDT,0.014276,0.014276,0.014276,0.014276,0,0
1662980400,2022-09-12 11:00:00,MAP/USDT,0.014124,0.014276,0.014124,0.014276,1284.745,18.2907174412
1662976800,2022-09-12 10:00:00,MAP/USDT,0.014182,0.014182,0.014145,0.014145,76.3204,1.0809920431
1662973200,2022-09-12 09:00:00,MAP/USDT,0.014,0.014574,0.014,0.014219,151825.9953,2153.9354347266
1662969600,2022-09-12 08:00:00,MAP/USDT,0.013895,0.013972,0.013893,0.013896,2279209.3116,31689.169473989
1662966000,2022-09-12 07:00:00,MAP/USDT,0.013744,0.013947,0.013641,0.013895,2833823.0398,39389.4162296885
1662962400,2022-09-12 06:00:00,MAP/USDT,0.013777,0.013777,0.013661,0.013744,3760.039,51.567047591
1662958800,2022-09-12 05:00:00,MAP/USDT,0.013777,0.013854,0.013777,0.013854,309.1255,4.2612180071
1662955200,2022-09-12 04:00:00,MAP/USDT,0.013791,0.013791,0.013791,0.013791,0,0
1662951600,2022-09-12 03:00:00,MAP/USDT,0.01382,0.01382,0.013791,0.013791,1066.7415,14.7362629231
1662948000,2022-09-12 02:00:00,MAP/USDT,0.013866,0.013866,0.01382,0.01382,891.0014,12.3364925273
1662944400,2022-09-12 01:00:00,MAP/USDT,0.013704,0.013947,0.013692,0.013947,77667.3987,1080.6392736736
1662940800,2022-09-12 00:00:00,MAP/USDT,0.013791,0.013791,0.013791,0.013791,0,0
1662937200,2022-09-11 23:00:00,MAP/USDT,0.013864,0.013866,0.013595,0.013791,6254.5757,85.7794894586
1662933600,2022-09-11 22:00:00,MAP/USDT,0.01383,0.01383,0.013777,0.013777,226.428,3.1237712551
1662930000,2022-09-11 21:00:00,MAP/USDT,0.013896,0.013896,0.013896,0.013896,40.0469,0.5564917224
1662926400,2022-09-11 20:00:00,MAP/USDT,0.01388,0.013896,0.013793,0.013896,481.7762,6.6798912088
1662922800,2022-09-11 19:00:00,MAP/USDT,0.013807,0.013807,0.013795,0.013795,211.1994,2.9142062934
1662919200,2022-09-11 18:00:00,MAP/USDT,0.01388,0.01388,0.01388,0.01388,0,0
1662915600,2022-09-11 17:00:00,MAP/USDT,0.013792,0.01388,0.013791,0.01388,381.3757,5.2729062296
1662912000,2022-09-11 16:00:00,MAP/USDT,0.013794,0.013802,0.013791,0.013802,1263046.8927,17426.2476394588
1662908400,2022-09-11 15:00:00,MAP/USDT,0.013794,0.013866,0.013777,0.013866,2322758.6259,32031.5058528243
1662904800,2022-09-11 14:00:00,MAP/USDT,0.01382,0.013864,0.013791,0.013864,431.6948,5.9643755955
1662901200,2022-09-11 13:00:00,MAP/USDT,0.01382,0.01382,0.01382,0.01382,406.5316,5.618266712
1662897600,2022-09-11 12:00:00,MAP/USDT,0.013865,0.013893,0.01382,0.013893,901.9182,12.4771625178
1662894000,2022-09-11 11:00:00,MAP/USDT,0.013893,0.013941,0.013893,0.013941,263.611,3.6714649043
1662890400,2022-09-11 10:00:00,MAP/USDT,0.013866,0.013866,0.01382,0.01382,486.9853,6.7372472477
1662886800,2022-09-11 09:00:00,MAP/USDT,0.013864,0.013947,0.013744,0.013866,1061660.9131,14602.7055949429
1662883200,2022-09-11 08:00:00,MAP/USDT,0.01402,0.014029,0.013809,0.013896,11164.7118,155.7850025307
1662879600,2022-09-11 07:00:00,MAP/USDT,0.013942,0.014099,0.013915,0.014012,4639.2547,65.0368228994
1662876000,2022-09-11 06:00:00,MAP/USDT,0.014021,0.014021,0.013912,0.013942,1061009.5952,14769.1750946942
1662872400,2022-09-11 05:00:00,MAP/USDT,0.014065,0.014065,0.014021,0.014021,106794.1077,1498.5869029949
1662868800,2022-09-11 04:00:00,MAP/USDT,0.014066,0.014066,0.014065,0.014065,371.3069,5.222580463
1662865200,2022-09-11 03:00:00,MAP/USDT,0.014207,0.016727,0.014066,0.014085,2791328.2614,40127.1662723671
1662861600,2022-09-11 02:00:00,MAP/USDT,0.014124,0.014124,0.014124,0.014124,341.6365,4.825273926
1662858000,2022-09-11 01:00:00,MAP/USDT,0.014244,0.014244,0.014124,0.014124,1296.1096,18.3717472731
1662854400,2022-09-11 00:00:00,MAP/USDT,0.01391,0.014332,0.01391,0.014244,34406.6616,488.4144776549
1662850800,2022-09-10 23:00:00,MAP/USDT,0.013921,0.013947,0.01391,0.01391,1574.8688,21.921561269
1662847200,2022-09-10 22:00:00,MAP/USDT,0.013421,0.013916,0.013416,0.013911,181111.0472,2501.558795184
1662843600,2022-09-10 21:00:00,MAP/USDT,0.013389,0.013507,0.013364,0.01342,1532.6671,20.5430023868
1662840000,2022-09-10 20:00:00,MAP/USDT,0.01358,0.01358,0.013416,0.013416,3574.8545,48.1755198185
1662836400,2022-09-10 19:00:00,MAP/USDT,0.013367,0.013671,0.013288,0.01358,83000.3419,1124.9783974034
1662832800,2022-09-10 18:00:00,MAP/USDT,0.013367,0.013389,0.013288,0.013367,832.8127,11.1141503963
1662829200,2022-09-10 17:00:00,MAP/USDT,0.01339,0.01366,0.013153,0.013369,93221.0718,1234.7127038552
1662825600,2022-09-10 16:00:00,MAP/USDT,0.013515,0.013516,0.013367,0.013452,1618.1246,21.7381675581
1662822000,2022-09-10 15:00:00,MAP/USDT,0.013607,0.013607,0.013403,0.013515,6905.7884,93.2459970714
1662818400,2022-09-10 14:00:00,MAP/USDT,0.013566,0.013744,0.013566,0.013641,6913.9041,94.3922917833
1662814800,2022-09-10 13:00:00,MAP/USDT,0.013661,0.013661,0.013443,0.013453,7752.0473,104.9250602081
1662811200,2022-09-10 12:00:00,MAP/USDT,0.013607,0.013743,0.013592,0.013661,15370.3957,209.6316818768
1662807600,2022-09-10 11:00:00,MAP/USDT,0.013609,0.013609,0.013608,0.013608,195.5408,2.6609592626
1662804000,2022-09-10 10:00:00,MAP/USDT,0.013641,0.013741,0.013151,0.013641,357885.1066,4784.2369497016
1662800400,2022-09-10 09:00:00,MAP/USDT,0.013777,0.013778,0.01353,0.013641,4376508.4393,60294.8109301343
1662796800,2022-09-10 08:00:00,MAP/USDT,0.013787,0.013788,0.013744,0.013778,6457202.4692,88990.7070515082
1662793200,2022-09-10 07:00:00,MAP/USDT,0.013788,0.013862,0.013744,0.013787,6418405.4894,88510.0006793639
1662789600,2022-09-10 06:00:00,MAP/USDT,0.013863,0.013863,0.013744,0.013788,6327504.4742,87422.3725026358
1662786000,2022-09-10 05:00:00,MAP/USDT,0.013778,0.013896,0.013777,0.013863,6730283.9034,93173.9494174225
1662782400,2022-09-10 04:00:00,MAP/USDT,0.013899,0.013932,0.013716,0.013777,7060119.2026,97986.5228190443
1662778800,2022-09-10 03:00:00,MAP/USDT,0.014017,0.014018,0.01378,0.013899,6208694.1724,86450.3223075625
1662775200,2022-09-10 02:00:00,MAP/USDT,0.014025,0.014061,0.014016,0.014017,6622309.6352,92851.3531911564
1662771600,2022-09-10 01:00:00,MAP/USDT,0.014025,0.014025,0.013972,0.014025,6493363.975,91068.2572450187
1662768000,2022-09-10 00:00:00,MAP/USDT,0.013944,0.0141,0.013944,0.014024,6362400.5109,89198.1946093895
1662764400,2022-09-09 23:00:00,MAP/USDT,0.013951,0.014016,0.013935,0.013944,6408858.5105,89396.7661788381
1662760800,2022-09-09 22:00:00,MAP/USDT,0.013883,0.014027,0.013734,0.013951,6043921.2471,84267.1642707737
1662757200,2022-09-09 21:00:00,MAP/USDT,0.013767,0.013934,0.013736,0.013883,6347119.6682,87759.7513105891
1662753600,2022-09-09 20:00:00,MAP/USDT,0.013722,0.013934,0.013649,0.013718,6085982.0848,84094.8696804316
1662750000,2022-09-09 19:00:00,MAP/USDT,0.013483,0.013722,0.013483,0.013641,5728036.6541,77288.9990986037
1662746400,2022-09-09 18:00:00,MAP/USDT,0.013729,0.01373,0.013452,0.013483,6971709.9414,94276.6287929447
1662742800,2022-09-09 17:00:00,MAP/USDT,0.013616,0.01382,0.013592,0.013729,5821704.4222,79491.6739034157
1662739200,2022-09-09 16:00:00,MAP/USDT,0.013566,0.013891,0.013547,0.013616,5901374.6382,80518.599616092
1662735600,2022-09-09 15:00:00,MAP/USDT,0.013515,0.013566,0.01345,0.013566,1409747.6727,19019.8739443325
1662732000,2022-09-09 14:00:00,MAP/USDT,0.013893,0.013896,0.013438,0.013516,56385.1368,775.7601533505
1662728400,2022-09-09 13:00:00,MAP/USDT,0.014032,0.014047,0.013862,0.013862,3107.3487,43.2466310241
1662724800,2022-09-09 12:00:00,MAP/USDT,0.014006,0.014047,0.013832,0.014032,118074.4657,1645.2538676352
1662721200,2022-09-09 11:00:00,MAP/USDT,0.014,0.014,0.014,0.014,321.8612,4.5060568
1662717600,2022-09-09 10:00:00,MAP/USDT,0.01382,0.014006,0.01382,0.014006,2416.1065,33.6209734372
1662714000,2022-09-09 09:00:00,MAP/USDT,0.0139,0.0139,0.01382,0.01382,302.0012,4.178076461
1662710400,2022-09-09 08:00:00,MAP/USDT,0.013772,0.013896,0.013772,0.013896,2240390.4159,30874.4726885603
1662706800,2022-09-09 07:00:00,MAP/USDT,0.01382,0.01382,0.0138,0.01382,1112.5168,15.364686112
1662703200,2022-09-09 06:00:00,MAP/USDT,0.013895,0.013895,0.013686,0.01382,5590.8018,77.1914856086
1662699600,2022-09-09 05:00:00,MAP/USDT,0.0139,0.013947,0.013882,0.0139,2858584.3927,39723.5229530471
1662696000,2022-09-09 04:00:00,MAP/USDT,0.013793,0.013896,0.013744,0.013896,8143.1251,112.5249106088
1662692400,2022-09-09 03:00:00,MAP/USDT,0.013517,0.013866,0.013517,0.013793,140565.6832,1923.9541157001
1662688800,2022-09-09 02:00:00,MAP/USDT,0.013521,0.013592,0.013521,0.013578,1267.0431,17.2069997133
1662685200,2022-09-09 01:00:00,MAP/USDT,0.013578,0.013578,0.013495,0.013578,372.9942,5.0361449097
1662681600,2022-09-09 00:00:00,MAP/USDT,0.013503,0.013503,0.013503,0.013503,0,0
1662678000,2022-09-08 23:00:00,MAP/USDT,0.013503,0.013503,0.013503,0.013503,0,0
1662674400,2022-09-08 22:00:00,MAP/USDT,0.013509,0.013509,0.013503,0.013503,359.8013,4.8587567085
1662670800,2022-09-08 21:00:00,MAP/USDT,0.013515,0.013515,0.013515,0.013515,31.1829,0.4214368935
1662667200,2022-09-08 20:00:00,MAP/USDT,0.013566,0.01358,0.013516,0.013516,598.0157,8.0949576934
1662663600,2022-09-08 19:00:00,MAP/USDT,0.013491,0.013531,0.013289,0.013531,99389.6854,1333.7159443183
1662660000,2022-09-08 18:00:00,MAP/USDT,0.013516,0.013516,0.013491,0.013491,2004.256,27.0405669535
1662656400,2022-09-08 17:00:00,MAP/USDT,0.013566,0.013592,0.013491,0.013491,1339.8266,18.1849228871
1662652800,2022-09-08 16:00:00,MAP/USDT,0.013744,0.013862,0.013476,0.013476,2056324.6878,28037.8255330731
1662649200,2022-09-08 15:00:00,MAP/USDT,0.013897,0.013897,0.013642,0.013744,1091394.5626,14949.2006484702
1662645600,2022-09-08 14:00:00,MAP/USDT,0.013896,0.013984,0.013896,0.013984,1028.5628,14.3017086688
1662642000,2022-09-08 13:00:00,MAP/USDT,0.013896,0.014026,0.013806,0.013984,11083.5569,154.2294801413
1662638400,2022-09-08 12:00:00,MAP/USDT,0.013791,0.01424,0.013791,0.013866,101981.8986,1438.7418265815
1662634800,2022-09-08 11:00:00,MAP/USDT,0.014124,0.014124,0.013709,0.013709,11335.3714,157.6813045237
1662631200,2022-09-08 10:00:00,MAP/USDT,0.013935,0.0142,0.01382,0.0142,2037099.5935,28256.4913757593
1662627600,2022-09-08 09:00:00,MAP/USDT,0.013893,0.013893,0.013862,0.013862,570.8872,7.920483193
1662624000,2022-09-08 08:00:00,MAP/USDT,0.013953,0.013972,0.013953,0.013972,244.9569,3.4209138106
1662620400,2022-09-08 07:00:00,MAP/USDT,0.013953,0.013972,0.013866,0.013866,1196.8163,16.7072440433
1662616800,2022-09-08 06:00:00,MAP/USDT,0.013935,0.013935,0.013866,0.013866,600.9339,8.3502206644
1662613200,2022-09-08 05:00:00,MAP/USDT,0.014006,0.014016,0.013936,0.013955,1247989.4219,17402.0792603695
1662609600,2022-09-08 04:00:00,MAP/USDT,0.013972,0.013972,0.013896,0.013896,1283.4826,17.8619923529
1662606000,2022-09-08 03:00:00,MAP/USDT,0.013972,0.013972,0.013972,0.013972,0,0
1662602400,2022-09-08 02:00:00,MAP/USDT,0.013972,0.013972,0.013972,0.013972,0,0
1662598800,2022-09-08 01:00:00,MAP/USDT,0.013972,0.013972,0.013972,0.013972,828.4863,11.5756105836
1662595200,2022-09-08 00:00:00,MAP/USDT,0.01382,0.014096,0.013807,0.013972,1742945.1892,24383.0950059541
1662591600,2022-09-07 23:00:00,MAP/USDT,0.01382,0.01382,0.01382,0.01382,698.8456,9.658046192
1662588000,2022-09-07 22:00:00,MAP/USDT,0.01382,0.01382,0.01382,0.01382,158.8778,2.195691196
1662584400,2022-09-07 21:00:00,MAP/USDT,0.014124,0.014124,0.01382,0.013891,36113.3149,500.4258242716
1662580800,2022-09-07 20:00:00,MAP/USDT,0.013369,0.014217,0.013369,0.014145,140644.8326,1953.8629019242
1662577200,2022-09-07 19:00:00,MAP/USDT,0.013369,0.013369,0.013369,0.013369,0,0
1662573600,2022-09-07 18:00:00,MAP/USDT,0.013341,0.013369,0.013288,0.013369,2240.6691,29.8034954411
1662570000,2022-09-07 17:00:00,MAP/USDT,0.013442,0.013442,0.013288,0.013437,5347.2149,71.599077945
1662566400,2022-09-07 16:00:00,MAP/USDT,0.013638,0.013768,0.013442,0.013442,356137.4683,4856.430253846
1662562800,2022-09-07 15:00:00,MAP/USDT,0.012566,0.014586,0.012566,0.013579,1060641.995,13978.9528949222
1662559200,2022-09-07 14:00:00,MAP/USDT,0.012452,0.012551,0.012452,0.012551,3024.7034,37.9598963044
1662555600,2022-09-07 13:00:00,MAP/USDT,0.012488,0.012573,0.012452,0.012463,41314.9132,517.2111491958
1662552000,2022-09-07 12:00:00,MAP/USDT,0.012462,0.012566,0.012271,0.012566,43711.5026,544.266526876
1662548400,2022-09-07 11:00:00,MAP/USDT,0.012524,0.012524,0.012518,0.012518,1413.9466,17.7064694222
1662544800,2022-09-07 10:00:00,MAP/USDT,0.012452,0.012452,0.012452,0.012452,0,0
1662541200,2022-09-07 09:00:00,MAP/USDT,0.012909,0.012909,0.012,0.012452,2925640.2611,36201.1438787526
1662537600,2022-09-07 08:00:00,MAP/USDT,0.013,0.013,0.013,0.013,0,0
1662534000,2022-09-07 07:00:00,MAP/USDT,0.013,0.013,0.013,0.013,769.2308,10.0000004
1662530400,2022-09-07 06:00:00,MAP/USDT,0.012909,0.012909,0.012909,0.012909,0,0
1662526800,2022-09-07 05:00:00,MAP/USDT,0.012909,0.012909,0.012909,0.012909,625.2243,8.0710204887
1662523200,2022-09-07 04:00:00,MAP/USDT,0.012955,0.012959,0.012909,0.012909,1941143.9223,25127.5013484801
