https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINKBULL,Volume USDT
1663358400000.0,2022-09-16 20:00:00,LINKBULL/USDT,0.0002719,0.0002745,0.0002678,0.0002705,0.0,0.0
1663354800000.0,2022-09-16 19:00:00,LINKBULL/USDT,0.0002745,0.0002796,0.0002714,0.0002719,0.0,0.0
1663351200000.0,2022-09-16 18:00:00,LINKBULL/USDT,0.0002736,0.0002801,0.0002665,0.0002745,0.0,0.0
1663347600000.0,2022-09-16 17:00:00,LINKBULL/USDT,0.0002779,0.0002801,0.0002699,0.0002736,0.0,0.0
1663344000000.0,2022-09-16 16:00:00,LINKBULL/USDT,0.0002874,0.0002874,0.000272,0.0002779,306406.6210867219,85.1504
1663340400000.0,2022-09-16 15:00:00,LINKBULL/USDT,0.0002874,0.0002874,0.000283,0.0002874,0.0,0.0
1663336800000.0,2022-09-16 14:00:00,LINKBULL/USDT,0.0002792,0.0002903,0.0002782,0.0002874,44000.0,12.6456
1663333200000.0,2022-09-16 13:00:00,LINKBULL/USDT,0.0002793,0.0002801,0.0002728,0.0002792,0.0,0.0
1663329600000.0,2022-09-16 12:00:00,LINKBULL/USDT,0.0002849,0.0002879,0.0002793,0.0002793,0.0,0.0
1663326000000.0,2022-09-16 11:00:00,LINKBULL/USDT,0.0002799,0.0002862,0.0002793,0.0002849,0.0,0.0
1663322400000.0,2022-09-16 10:00:00,LINKBULL/USDT,0.0002683,0.000282,0.0002682,0.0002799,1464558.4137191854,409.9299
1663318800000.0,2022-09-16 09:00:00,LINKBULL/USDT,0.0002614,0.0002708,0.000261,0.0002683,5705465.150950428,1530.7763
1663315200000.0,2022-09-16 08:00:00,LINKBULL/USDT,0.0002734,0.0002751,0.0002601,0.0002614,1459961.7444529457,381.634
1663311600000.0,2022-09-16 07:00:00,LINKBULL/USDT,0.0002683,0.0002751,0.0002678,0.0002734,499544.9890270666,136.5756
1663308000000.0,2022-09-16 06:00:00,LINKBULL/USDT,0.0002609,0.0002716,0.0002609,0.0002683,1059963.4737234437,284.3882
1663304400000.0,2022-09-16 05:00:00,LINKBULL/USDT,0.0002609,0.0002646,0.0002609,0.0002609,0.0,0.0
1663300800000.0,2022-09-16 04:00:00,LINKBULL/USDT,0.0002623,0.0002646,0.0002609,0.0002609,38000.0,9.9142
1663297200000.0,2022-09-16 03:00:00,LINKBULL/USDT,0.0002591,0.0002631,0.0002591,0.0002623,0.0,0.0
1663293600000.0,2022-09-16 02:00:00,LINKBULL/USDT,0.0002624,0.0002632,0.0002554,0.0002591,312999.99999999994,81.0983
1663290000000.0,2022-09-16 01:00:00,LINKBULL/USDT,0.0002715,0.0002721,0.0002616,0.0002624,468196.26524390245,122.8547
1663286400000.0,2022-09-16 00:00:00,LINKBULL/USDT,0.0002661,0.0002756,0.0002605,0.0002715,25913.812154696134,7.0356
1663282800000.0,2022-09-15 23:00:00,LINKBULL/USDT,0.00026155,0.0002693,0.0002562,0.0002658,161390.5191873589,42.8976
1663279200000.0,2022-09-15 22:00:00,LINKBULL/USDT,0.00026075,0.0002642,0.0002538,0.00026155,465000.0,121.62075
1663275600000.0,2022-09-15 21:00:00,LINKBULL/USDT,0.00024815,0.00026425,0.0002437,0.00026075,2712254.8418024927,707.22045
1663272000000.0,2022-09-15 20:00:00,LINKBULL/USDT,0.0002404,0.0002496,0.00024,0.00024815,0.0,0.0
1663268400000.0,2022-09-15 19:00:00,LINKBULL/USDT,0.0002395,0.0002444,0.00023815,0.0002404,0.0,0.0
1663264800000.0,2022-09-15 18:00:00,LINKBULL/USDT,0.00023995,0.0002474,0.00023625,0.0002395,0.0,0.0
1663261200000.0,2022-09-15 17:00:00,LINKBULL/USDT,0.00023435,0.0002412,0.000234,0.00023995,0.0,0.0
1663257600000.0,2022-09-15 16:00:00,LINKBULL/USDT,0.00022605,0.00023515,0.0002188,0.00023435,780832.0887561339,182.988
1663254000000.0,2022-09-15 15:00:00,LINKBULL/USDT,0.000221,0.000226,0.0002144,0.000226,852482.3008849558,192.661
1663250400000.0,2022-09-15 14:00:00,LINKBULL/USDT,0.0002407,0.00024345,0.0002202,0.000221,2313853.846153846,511.3617
1663246800000.0,2022-09-15 13:00:00,LINKBULL/USDT,0.00024265,0.00024265,0.0002371,0.0002407,0.0,0.0
1663243200000.0,2022-09-15 12:00:00,LINKBULL/USDT,0.0002413,0.0002441,0.00024055,0.00024265,0.0,0.0
1663239600000.0,2022-09-15 11:00:00,LINKBULL/USDT,0.0002373,0.00024175,0.0002362,0.0002413,0.0,0.0
1663236000000.0,2022-09-15 10:00:00,LINKBULL/USDT,0.0002407,0.00024325,0.0002357,0.0002373,0.0,0.0
1663232400000.0,2022-09-15 09:00:00,LINKBULL/USDT,0.00024175,0.00024385,0.0002407,0.0002407,0.0,0.0
1663228800000.0,2022-09-15 08:00:00,LINKBULL/USDT,0.0002494,0.0002497,0.0002404,0.00024175,1616858.5315408478,390.87555
1663225200000.0,2022-09-15 07:00:00,LINKBULL/USDT,0.0002489,0.00025845,0.000247,0.0002494,0.0,0.0
1663221600000.0,2022-09-15 06:00:00,LINKBULL/USDT,0.0002418,0.0002491,0.0002271,0.0002489,0.0,0.0
1663218000000.0,2022-09-15 05:00:00,LINKBULL/USDT,0.00023,0.0002454,0.0002286,0.0002418,0.0,0.0
1663214400000.0,2022-09-15 04:00:00,LINKBULL/USDT,0.0002319,0.0002357,0.0002244,0.00023,0.0,0.0
1663210800000.0,2022-09-15 03:00:00,LINKBULL/USDT,0.0002364,0.000238,0.0002245,0.0002319,0.0,0.0
1663207200000.0,2022-09-15 02:00:00,LINKBULL/USDT,0.0002491,0.0002491,0.0002311,0.0002364,0.0,0.0
1663203600000.0,2022-09-15 01:00:00,LINKBULL/USDT,0.0002491,0.0002491,0.000241,0.0002491,0.0,0.0
1663200000000.0,2022-09-15 00:00:00,LINKBULL/USDT,0.0002548,0.000256,0.0002446,0.0002491,0.0,0.0
1663196400000.0,2022-09-14 23:00:00,LINKBULL/USDT,0.00025865,0.0002587,0.000251,0.0002548,0.0,0.0
1663192800000.0,2022-09-14 22:00:00,LINKBULL/USDT,0.0002555,0.0002626,0.0002526,0.0002586,0.0,0.0
1663189200000.0,2022-09-14 21:00:00,LINKBULL/USDT,0.0002511,0.0002562,0.000249,0.0002555,0.0,0.0
1663185600000.0,2022-09-14 20:00:00,LINKBULL/USDT,0.0002508,0.000252,0.0002491,0.0002511,0.0,0.0
1663182000000.0,2022-09-14 19:00:00,LINKBULL/USDT,0.0002474,0.000251,0.0002452,0.0002508,0.0,0.0
1663178400000.0,2022-09-14 18:00:00,LINKBULL/USDT,0.0002487,0.0002502,0.0002403,0.0002474,7308140.25869038,1808.0339
1663174800000.0,2022-09-14 17:00:00,LINKBULL/USDT,0.0002463,0.000261,0.0002463,0.0002487,0.0,0.0
1663171200000.0,2022-09-14 16:00:00,LINKBULL/USDT,0.000254,0.0002551,0.0002463,0.0002463,0.0,0.0
1663167600000.0,2022-09-14 15:00:00,LINKBULL/USDT,0.0002494,0.000255,0.0002463,0.000254,0.0,0.0
1663164000000.0,2022-09-14 14:00:00,LINKBULL/USDT,0.0002484,0.000251,0.00024015,0.0002493,198581.22743682313,49.5063
1663160400000.0,2022-09-14 13:00:00,LINKBULL/USDT,0.0002465,0.0002523,0.00024015,0.0002484,0.0,0.0
1663156800000.0,2022-09-14 12:00:00,LINKBULL/USDT,0.00024015,0.0002519,0.0002354,0.0002465,0.0,0.0
1663153200000.0,2022-09-14 11:00:00,LINKBULL/USDT,0.00024015,0.0002419,0.0002366,0.00024015,0.0,0.0
1663149600000.0,2022-09-14 10:00:00,LINKBULL/USDT,0.00024015,0.0002407,0.0002396,0.00024015,0.0,0.0
1663146000000.0,2022-09-14 09:00:00,LINKBULL/USDT,0.00023835,0.0002423,0.0002348,0.00024015,1033965.0218613367,248.3067
1663142400000.0,2022-09-14 08:00:00,LINKBULL/USDT,0.0002307,0.00024115,0.0002259,0.0002384,0.0,0.0
1663138800000.0,2022-09-14 07:00:00,LINKBULL/USDT,0.0002334,0.00023425,0.000225,0.0002307,1654096.2288686607,381.6
1663135200000.0,2022-09-14 06:00:00,LINKBULL/USDT,0.0002382,0.000239,0.0002326,0.0002334,526911.9537275065,122.98125
1663131600000.0,2022-09-14 05:00:00,LINKBULL/USDT,0.000239,0.000239,0.0002368,0.0002382,0.0,0.0
1663128000000.0,2022-09-14 04:00:00,LINKBULL/USDT,0.00023635,0.0002393,0.00023635,0.000239,1696000.0,405.344
1663124400000.0,2022-09-14 03:00:00,LINKBULL/USDT,0.0002328,0.0002384,0.000229,0.00023635,54000.0,12.7629
1663120800000.0,2022-09-14 02:00:00,LINKBULL/USDT,0.0002265,0.0002328,0.00022445,0.0002328,2335862.542955327,543.7888
1663117200000.0,2022-09-14 01:00:00,LINKBULL/USDT,0.0002244,0.0002266,0.0002238,0.0002265,0.0,0.0
1663113600000.0,2022-09-14 00:00:00,LINKBULL/USDT,0.0002197,0.0002244,0.0002146,0.0002244,5505568.181818182,1235.4495
1663110000000.0,2022-09-13 23:00:00,LINKBULL/USDT,0.0002267,0.0002292,0.0002197,0.0002197,0.0,0.0
1663106400000.0,2022-09-13 22:00:00,LINKBULL/USDT,0.000234,0.000234,0.0002254,0.0002267,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,LINKBULL/USDT,0.0002373,0.00024,0.0002252,0.000234,2154746.581196581,504.2107
1663099200000.0,2022-09-13 20:00:00,LINKBULL/USDT,0.0002407,0.0002423,0.0002371,0.0002373,2106700.379266751,499.92
1663095600000.0,2022-09-13 19:00:00,LINKBULL/USDT,0.0002299,0.0002407,0.0002226,0.0002407,0.0,0.0
1663092000000.0,2022-09-13 18:00:00,LINKBULL/USDT,0.0002422,0.0002426,0.0002299,0.0002299,0.0,0.0
1663088400000.0,2022-09-13 17:00:00,LINKBULL/USDT,0.0002411,0.0002477,0.0002407,0.0002421,0.0,0.0
1663084800000.0,2022-09-13 16:00:00,LINKBULL/USDT,0.0002383,0.0002414,0.0002339,0.000241,116145537.7593361,27991.0746
1663081200000.0,2022-09-13 15:00:00,LINKBULL/USDT,0.0002382,0.0002431,0.0002381,0.0002383,13447081.40998741,3204.4395
1663077600000.0,2022-09-13 14:00:00,LINKBULL/USDT,0.0002478,0.0002506,0.0002369,0.0002382,35479082.283795126,8451.1174
1663074000000.0,2022-09-13 13:00:00,LINKBULL/USDT,0.0002586,0.0002618,0.0002477,0.0002478,69097049.63680387,17122.2489
1663070400000.0,2022-09-13 12:00:00,LINKBULL/USDT,0.0003171,0.0003241,0.0002586,0.0002586,41544792.34338747,10743.4833
1663066800000.0,2022-09-13 11:00:00,LINKBULL/USDT,0.0003054,0.0003194,0.0003038,0.0003171,89829.70671712393,28.485
1663063200000.0,2022-09-13 10:00:00,LINKBULL/USDT,0.0003036,0.000308,0.0002967,0.0003054,599720.6941715783,183.1547
1663059600000.0,2022-09-13 09:00:00,LINKBULL/USDT,0.0003036,0.0003066,0.0003012,0.0003025,0.0,0.0
1663056000000.0,2022-09-13 08:00:00,LINKBULL/USDT,0.0003058,0.0003072,0.0003024,0.0003036,1842783.5968379448,559.4691
1663052400000.0,2022-09-13 07:00:00,LINKBULL/USDT,0.0003002,0.0003099,0.0003001,0.0003055,0.0,0.0
1663048800000.0,2022-09-13 06:00:00,LINKBULL/USDT,0.0002966,0.0003061,0.0002966,0.0003002,3743019.98667555,1123.6546
1663045200000.0,2022-09-13 05:00:00,LINKBULL/USDT,0.0002966,0.0002982,0.0002966,0.0002966,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,LINKBULL/USDT,0.0002935,0.0002967,0.0002897,0.0002966,1227899.8651382334,364.1951
1663038000000.0,2022-09-13 03:00:00,LINKBULL/USDT,0.0002903,0.0002956,0.0002848,0.0002935,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,LINKBULL/USDT,0.0002911,0.0002918,0.0002812,0.0002903,17435.756114364453,5.0616
1663030800000.0,2022-09-13 01:00:00,LINKBULL/USDT,0.0002885,0.0002942,0.0002844,0.0002911,0.0,0.0
1663027200000.0,2022-09-13 00:00:00,LINKBULL/USDT,0.0003059,0.0003068,0.0002839,0.0002885,10329.289428076256,2.98
1663023600000.0,2022-09-12 23:00:00,LINKBULL/USDT,0.0003017,0.0003083,0.0002996,0.0003059,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,LINKBULL/USDT,0.0003038,0.0003083,0.0003005,0.0003017,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,LINKBULL/USDT,0.0003115,0.0003116,0.0003038,0.0003038,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,LINKBULL/USDT,0.0003071,0.0003122,0.0003051,0.0003115,570082.8250401284,177.5808
1663009200000.0,2022-09-12 19:00:00,LINKBULL/USDT,0.0003051,0.0003086,0.0003051,0.0003071,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,LINKBULL/USDT,0.0003069,0.0003069,0.0003051,0.0003051,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,LINKBULL/USDT,0.0003052,0.00032,0.0002999,0.0003069,622500.293255132,191.04534
1662998400000.0,2022-09-12 16:00:00,LINKBULL/USDT,0.0003013,0.0003105,0.0002877,0.0003052,0.0,0.0
1662994800000.0,2022-09-12 15:00:00,LINKBULL/USDT,0.0003184,0.0003195,0.000296,0.0003014,0.0,0.0
1662991200000.0,2022-09-12 14:00:00,LINKBULL/USDT,0.0003294,0.0003317,0.0003164,0.0003184,313366.83417085424,99.776
1662987600000.0,2022-09-12 13:00:00,LINKBULL/USDT,0.0003358,0.0003414,0.0003276,0.0003294,3394501.730418944,1118.14887
1662984000000.0,2022-09-12 12:00:00,LINKBULL/USDT,0.0003463,0.000353,0.000335,0.0003358,0.0,0.0
1662980400000.0,2022-09-12 11:00:00,LINKBULL/USDT,0.0003501,0.000353,0.0003444,0.0003463,0.0,0.0
1662976800000.0,2022-09-12 10:00:00,LINKBULL/USDT,0.0003463,0.000353,0.0003343,0.0003501,243246.61525278492,85.16064
1662973200000.0,2022-09-12 09:00:00,LINKBULL/USDT,0.0003405,0.0003468,0.0003371,0.0003463,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,LINKBULL/USDT,0.0003376,0.0003426,0.0003341,0.0003405,10603.348017621147,3.61044
1662966000000.0,2022-09-12 07:00:00,LINKBULL/USDT,0.0003276,0.0003392,0.0003239,0.0003376,400.9478672985782,0.13536
1662962400000.0,2022-09-12 06:00:00,LINKBULL/USDT,0.0003228,0.0003291,0.0003207,0.0003276,0.0,0.0
1662958800000.0,2022-09-12 05:00:00,LINKBULL/USDT,0.0003264,0.0003268,0.0003207,0.0003228,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,LINKBULL/USDT,0.0003216,0.0003288,0.0003207,0.0003264,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,LINKBULL/USDT,0.0003361,0.0003379,0.0003186,0.0003216,6402510.85199005,2059.04749
1662948000000.0,2022-09-12 02:00:00,LINKBULL/USDT,0.0003613,0.0003613,0.0003354,0.0003361,5138032.787860756,1726.89282
1662944400000.0,2022-09-12 01:00:00,LINKBULL/USDT,0.0003368,0.000367,0.0003283,0.0003613,2454828.59119845,886.92957
1662940800000.0,2022-09-12 00:00:00,LINKBULL/USDT,0.0003361,0.0003544,0.0003331,0.0003368,17180203.147268407,5786.29242
1662937200000.0,2022-09-11 23:00:00,LINKBULL/USDT,0.0003291,0.0003367,0.0003237,0.0003361,0.0,0.0
1662933600000.0,2022-09-11 22:00:00,LINKBULL/USDT,0.0003179,0.0003351,0.0003179,0.0003291,355654.08690367674,117.04576
1662930000000.0,2022-09-11 21:00:00,LINKBULL/USDT,0.0003299,0.0003338,0.0003123,0.0003179,0.0,0.0
1662926400000.0,2022-09-11 20:00:00,LINKBULL/USDT,0.0003283,0.0003413,0.0003269,0.0003299,1334856.7747802364,440.36925
1662922800000.0,2022-09-11 19:00:00,LINKBULL/USDT,0.0003242,0.0003292,0.0003242,0.0003283,0.0,0.0
1662919200000.0,2022-09-11 18:00:00,LINKBULL/USDT,0.0003242,0.0003288,0.0003234,0.0003242,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,LINKBULL/USDT,0.0003244,0.0003314,0.0003222,0.0003242,6799.999999999999,2.20456
1662912000000.0,2022-09-11 16:00:00,LINKBULL/USDT,0.0003196,0.0003268,0.0003145,0.0003244,2078450.7398273733,674.24942
1662908400000.0,2022-09-11 15:00:00,LINKBULL/USDT,0.0003206,0.000324,0.0003195,0.0003196,0.0,0.0
1662904800000.0,2022-09-11 14:00:00,LINKBULL/USDT,0.0003263,0.0003296,0.0003175,0.0003206,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,LINKBULL/USDT,0.0003306,0.0003307,0.0003258,0.0003263,113674.53263867606,37.092
1662897600000.0,2022-09-11 12:00:00,LINKBULL/USDT,0.0003357,0.0003362,0.0003281,0.0003308,45566.989117291414,15.07356
1662894000000.0,2022-09-11 11:00:00,LINKBULL/USDT,0.0003326,0.0003397,0.000332,0.0003357,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,LINKBULL/USDT,0.0003374,0.00034,0.0003322,0.0003326,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,LINKBULL/USDT,0.0003429,0.0003429,0.0003348,0.0003374,2234429.2827504445,753.89644
1662883200000.0,2022-09-11 08:00:00,LINKBULL/USDT,0.0003248,0.0003509,0.0003229,0.0003429,1955693.1758530182,670.60719
1662879600000.0,2022-09-11 07:00:00,LINKBULL/USDT,0.0003232,0.0003306,0.0003222,0.0003248,26657005.049261082,8658.19524
1662876000000.0,2022-09-11 06:00:00,LINKBULL/USDT,0.0003213,0.0003245,0.000304,0.0003232,296153.4653465347,95.7168
1662872400000.0,2022-09-11 05:00:00,LINKBULL/USDT,0.0003216,0.000327,0.0003206,0.0003213,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,LINKBULL/USDT,0.000322,0.000327,0.0003208,0.0003216,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,LINKBULL/USDT,0.0003216,0.0003254,0.0003193,0.000322,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,LINKBULL/USDT,0.0003239,0.000327,0.0003198,0.0003216,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,LINKBULL/USDT,0.000327,0.000329,0.000323,0.0003239,0.0,0.0
1662854400000.0,2022-09-11 00:00:00,LINKBULL/USDT,0.0003237,0.0003289,0.0003192,0.000327,997231.9266055046,326.09484
1662850800000.0,2022-09-10 23:00:00,LINKBULL/USDT,0.0003275,0.0003299,0.0003237,0.0003237,500.7414272474514,0.16209
1662847200000.0,2022-09-10 22:00:00,LINKBULL/USDT,0.0003223,0.0003315,0.0003223,0.0003275,1016000.0,332.74
1662843600000.0,2022-09-10 21:00:00,LINKBULL/USDT,0.000326,0.0003315,0.0003158,0.0003223,0.0,0.0
1662840000000.0,2022-09-10 20:00:00,LINKBULL/USDT,0.0003291,0.0003312,0.0003243,0.000326,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,LINKBULL/USDT,0.0003345,0.0003383,0.0003287,0.0003291,0.0,0.0
1662832800000.0,2022-09-10 18:00:00,LINKBULL/USDT,0.000321,0.0003383,0.0003182,0.0003345,1311803.288490284,438.7982
1662829200000.0,2022-09-10 17:00:00,LINKBULL/USDT,0.0003153,0.0003237,0.0003152,0.000321,0.0,0.0
1662825600000.0,2022-09-10 16:00:00,LINKBULL/USDT,0.0003033,0.0003308,0.0003033,0.0003153,0.0,0.0
1662822000000.0,2022-09-10 15:00:00,LINKBULL/USDT,0.0003042,0.0003067,0.0003033,0.0003033,7000.0,2.1231
1662818400000.0,2022-09-10 14:00:00,LINKBULL/USDT,0.0003012,0.0003053,0.000301,0.0003042,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,LINKBULL/USDT,0.0003067,0.0003076,0.0002988,0.0003012,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,LINKBULL/USDT,0.0003068,0.0003111,0.0003018,0.0003067,1159682.0997717641,355.6745
1662807600000.0,2022-09-10 11:00:00,LINKBULL/USDT,0.0003008,0.000308,0.000299,0.0003068,2170260.75619296,665.836
1662804000000.0,2022-09-10 10:00:00,LINKBULL/USDT,0.000301,0.0003026,0.000299,0.0003008,0.0,0.0
1662800400000.0,2022-09-10 09:00:00,LINKBULL/USDT,0.0003036,0.000308,0.000299,0.000301,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,LINKBULL/USDT,0.0002942,0.0003086,0.0002942,0.0003036,150681.81818181818,45.747
1662793200000.0,2022-09-10 07:00:00,LINKBULL/USDT,0.00031,0.00031,0.0002866,0.0002942,1696039.4289598912,498.9748
1662789600000.0,2022-09-10 06:00:00,LINKBULL/USDT,0.0003056,0.000312,0.0003055,0.00031,0.0,0.0
