https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume USD
1663462800,2022-09-18 01:00:00,EUR/USD,1.00106,1.00113,1.00085,1.00102,29763.86156,29794.220698791203
1663459200,2022-09-18 00:00:00,EUR/USD,1.00114,1.00114,1.00114,1.00114,21.92177,21.946760817799998
1663455600,2022-09-17 23:00:00,EUR/USD,1.00104,1.00126,1.00103,1.00122,1260.17437,1261.7117827314
1663452000,2022-09-17 22:00:00,EUR/USD,1.00102,1.00113,1.00102,1.00113,249.89488,250.17726121440003
1663448400,2022-09-17 21:00:00,EUR/USD,1.00080,1.00091,1.00080,1.00083,542.43194,542.8821585102002
1663444800,2022-09-17 20:00:00,EUR/USD,1.00083,1.00083,1.00083,1.00083,20.00000,20.016600000000004
1663441200,2022-09-17 19:00:00,EUR/USD,1.00080,1.00084,1.00080,1.00084,7853.67000,7860.2670828
1663437600,2022-09-17 18:00:00,EUR/USD,1.00098,1.00098,1.00076,1.00082,1767.70547,1769.1549884854003
1663434000,2022-09-17 17:00:00,EUR/USD,1.00107,1.00107,1.00107,1.00107,240.66213,240.91963847909997
1663430400,2022-09-17 16:00:00,EUR/USD,1.00108,1.00108,1.00092,1.00092,5434.36101,5439.3606221292
1663426800,2022-09-17 15:00:00,EUR/USD,1.00112,1.00120,1.00094,1.00094,49176.78176,49223.007934854395
1663423200,2022-09-17 14:00:00,EUR/USD,1.00116,1.00162,1.00111,1.00112,86090.78818,86187.2098627616
1663419600,2022-09-17 13:00:00,EUR/USD,1.00116,1.00119,1.00115,1.00117,804.47531,805.4165461127
1663416000,2022-09-17 12:00:00,EUR/USD,1.00122,1.00126,1.00120,1.00126,779.03618,780.0177655868
1663412400,2022-09-17 11:00:00,EUR/USD,1.00138,1.00148,1.00112,1.00115,12192.61964,12206.641152586
1663408800,2022-09-17 10:00:00,EUR/USD,1.00152,1.00152,1.00126,1.00138,5005.28436,5012.191652416799
1663405200,2022-09-17 09:00:00,EUR/USD,1.00140,1.00150,1.00129,1.00141,16658.15960,16681.647605035996
1663401600,2022-09-17 08:00:00,EUR/USD,1.00135,1.00137,1.00124,1.00136,22471.05473,22501.6153644328
1663398000,2022-09-17 07:00:00,EUR/USD,1.00137,1.00160,1.00131,1.00140,2624.65456,2628.329076384
1663394400,2022-09-17 06:00:00,EUR/USD,1.00150,1.00150,1.00141,1.00141,10257.50676,10271.969844531599
1663390800,2022-09-17 05:00:00,EUR/USD,1.00157,1.00157,1.00157,1.00157,764.50000,765.7002650000001
1663387200,2022-09-17 04:00:00,EUR/USD,1.00133,1.00144,1.00133,1.00144,200.17469,200.46294155360002
1663383600,2022-09-17 03:00:00,EUR/USD,1.00162,1.00162,1.00162,1.00162,458.11000,458.8521382
1663380000,2022-09-17 02:00:00,EUR/USD,1.00144,1.00144,1.00144,1.00144,0.00000,0.0
1663376400,2022-09-17 01:00:00,EUR/USD,1.00144,1.00144,1.00144,1.00144,0.00000,0.0
1663372800,2022-09-17 00:00:00,EUR/USD,1.00139,1.00144,1.00134,1.00144,9013.52022,9026.499689116801
1663369200,2022-09-16 23:00:00,EUR/USD,1.00138,1.00162,1.00138,1.00162,89.29000,89.4346498
1663365600,2022-09-16 22:00:00,EUR/USD,1.00150,1.00155,1.00134,1.00134,783.21644,784.2659500295999
1663362000,2022-09-16 21:00:00,EUR/USD,1.00168,1.00168,1.00168,1.00168,0.00000,0.0
1663358400,2022-09-16 20:00:00,EUR/USD,1.00108,1.00168,1.00108,1.00168,10956.55669,10974.963705239199
1663354800,2022-09-16 19:00:00,EUR/USD,1.00104,1.00104,1.00046,1.00100,3997.70275,4001.7004527499994
1663351200,2022-09-16 18:00:00,EUR/USD,0.99966,1.00035,0.99944,1.00011,6414.46633,6415.171921296301
1663347600,2022-09-16 17:00:00,EUR/USD,1.00086,1.00100,0.99962,0.99962,21237.62928,21229.5589808736
1663344000,2022-09-16 16:00:00,EUR/USD,1.00111,1.00146,1.00034,1.00034,28792.89580,28802.685384572
1663340400,2022-09-16 15:00:00,EUR/USD,1.00258,1.00258,1.00031,1.00112,85071.79764,85167.0780533568
1663336800,2022-09-16 14:00:00,EUR/USD,0.99757,1.00317,0.99722,1.00255,114378.60655,114670.2719967025
1663333200,2022-09-16 13:00:00,EUR/USD,0.99577,0.99738,0.99577,0.99738,116064.99717,115760.90687741461
1663329600,2022-09-16 12:00:00,EUR/USD,0.99668,0.99675,0.99551,0.99672,65489.45746,65274.6520395312
1663326000,2022-09-16 11:00:00,EUR/USD,0.99723,0.99790,0.99713,0.99713,8946.75731,8921.080116520301
1663322400,2022-09-16 10:00:00,EUR/USD,0.99675,0.99857,0.99675,0.99857,1112.57628,1110.9852959196
1663318800,2022-09-16 09:00:00,EUR/USD,0.99609,0.99843,0.99608,0.99731,23193.78035,23131.389080858502
1663315200,2022-09-16 08:00:00,EUR/USD,0.99614,0.99669,0.99545,0.99566,55141.64925,54902.334492255
1663311600,2022-09-16 07:00:00,EUR/USD,0.99989,0.99990,0.99501,0.99521,120298.01153,119721.78405477131
1663308000,2022-09-16 06:00:00,EUR/USD,0.99813,0.99911,0.99813,0.99907,15684.99477,15670.407724863899
1663304400,2022-09-16 05:00:00,EUR/USD,0.99941,0.99954,0.99864,0.99877,25994.31414,25962.3411336078
1663300800,2022-09-16 04:00:00,EUR/USD,0.99995,1.00004,0.99987,0.99991,34017.87363,34014.8120213733
1663297200,2022-09-16 03:00:00,EUR/USD,0.99927,0.99927,0.99927,0.99927,0.00000,0.0
1663293600,2022-09-16 02:00:00,EUR/USD,0.99972,0.99972,0.99927,0.99927,313.75315,313.5241102005
1663290000,2022-09-16 01:00:00,EUR/USD,1.00057,1.00057,0.99984,0.99984,143.68000,143.6570112
1663286400,2022-09-16 00:00:00,EUR/USD,0.99882,1.00053,0.99882,1.00053,2836.87872,2838.3822657216
1663282800,2022-09-15 23:00:00,EUR/USD,0.99869,0.99869,0.99869,0.99869,159.45584,159.24695284959998
1663279200,2022-09-15 22:00:00,EUR/USD,0.99892,0.99927,0.99886,0.99897,893.48172,892.5614338284
1663275600,2022-09-15 21:00:00,EUR/USD,0.99950,1.00027,0.99941,0.99941,4240.81939,4238.317306559899
1663272000,2022-09-15 20:00:00,EUR/USD,0.99950,0.99969,0.99923,0.99923,33998.92190,33972.742730137
1663268400,2022-09-15 19:00:00,EUR/USD,0.99872,0.99945,0.99869,0.99931,2468.68404,2466.9806480124003
1663264800,2022-09-15 18:00:00,EUR/USD,0.99974,0.99984,0.99943,0.99943,1770.12307,1769.1140998501003
1663261200,2022-09-15 17:00:00,EUR/USD,1.00027,1.00095,0.99944,0.99958,3769.31564,3767.7325274311997
1663257600,2022-09-15 16:00:00,EUR/USD,0.99905,1.00027,0.99867,1.00013,101232.28879,101245.4489875427
1663254000,2022-09-15 15:00:00,EUR/USD,0.99957,1.00027,0.99882,0.99887,133798.31833,133647.1262302871
1663250400,2022-09-15 14:00:00,EUR/USD,1.00010,1.00026,0.99869,0.99949,75695.59175,75656.9869982075
1663246800,2022-09-15 13:00:00,EUR/USD,1.00071,1.00071,0.99857,0.99987,78373.68559,78363.4970108733
1663243200,2022-09-15 12:00:00,EUR/USD,0.99818,1.00168,0.99813,1.00153,204786.02572,205099.34833935162
1663239600,2022-09-15 11:00:00,EUR/USD,0.99827,0.99925,0.99736,0.99924,38818.52792,38789.0258387808
1663236000,2022-09-15 10:00:00,EUR/USD,0.99950,0.99950,0.99722,0.99819,57674.85197,57570.4604879343
1663232400,2022-09-15 09:00:00,EUR/USD,0.99942,0.99961,0.99852,0.99908,25928.95255,25905.097913654
1663228800,2022-09-15 08:00:00,EUR/USD,0.99785,0.99965,0.99767,0.99916,60460.78199,60409.99493312841
1663225200,2022-09-15 07:00:00,EUR/USD,0.99604,0.99843,0.99586,0.99843,65802.07126,65698.7620081218
1663221600,2022-09-15 06:00:00,EUR/USD,0.99661,0.99712,0.99594,0.99668,36391.47103,36270.6513461804
1663218000,2022-09-15 05:00:00,EUR/USD,0.99685,0.99789,0.99614,0.99614,8661.43831,8628.0051581234
1663214400,2022-09-15 04:00:00,EUR/USD,0.99722,0.99743,0.99710,0.99710,36009.62800,35905.20007879999
1663210800,2022-09-15 03:00:00,EUR/USD,0.99701,0.99774,0.99701,0.99774,379.77204,378.9137551896
1663207200,2022-09-15 02:00:00,EUR/USD,0.99731,0.99735,0.99713,0.99719,41362.87891,41246.6492202629
1663203600,2022-09-15 01:00:00,EUR/USD,0.99764,0.99791,0.99740,0.99791,2957.81439,2951.6325579249
1663200000,2022-09-15 00:00:00,EUR/USD,0.99776,0.99776,0.99737,0.99764,60074.16096,59932.3859401344
1663196400,2022-09-14 23:00:00,EUR/USD,0.99832,0.99847,0.99817,0.99825,7467.52724,7454.45906733
1663192800,2022-09-14 22:00:00,EUR/USD,0.99847,0.99847,0.99844,0.99844,853.60709,852.2754629396
1663189200,2022-09-14 21:00:00,EUR/USD,0.99776,0.99846,0.99755,0.99844,87950.14509,87812.9428636596
1663185600,2022-09-14 20:00:00,EUR/USD,0.99767,0.99801,0.99755,0.99801,8877.58518,8859.9187854918
1663182000,2022-09-14 19:00:00,EUR/USD,0.99757,0.99775,0.99689,0.99775,45101.57696,45000.09841184
1663178400,2022-09-14 18:00:00,EUR/USD,0.99875,0.99875,0.99813,0.99853,88860.40740,88729.782601122
1663174800,2022-09-14 17:00:00,EUR/USD,0.99959,0.99965,0.99883,0.99883,4661.86588,4656.4114969204
1663171200,2022-09-14 16:00:00,EUR/USD,0.99914,1.00067,0.99874,0.99989,69438.75212,69431.1138572668
1663167600,2022-09-14 15:00:00,EUR/USD,0.99948,0.99995,0.99911,0.99911,11273.15579,11263.122681346902
1663164000,2022-09-14 14:00:00,EUR/USD,0.99908,0.99953,0.99778,0.99953,198544.62262,198451.30664736862
1663160400,2022-09-14 13:00:00,EUR/USD,0.99976,1.00035,0.99867,0.99909,187471.49120,187300.892143008
1663156800,2022-09-14 12:00:00,EUR/USD,0.99958,1.00080,0.99880,1.00002,91117.96038,91119.7827392076
1663153200,2022-09-14 11:00:00,EUR/USD,1.00098,1.00108,0.99917,0.99975,50321.81040,50309.2299474
1663149600,2022-09-14 10:00:00,EUR/USD,1.00154,1.00257,1.00113,1.00135,130669.24762,130845.65110428698
1663146000,2022-09-14 09:00:00,EUR/USD,0.99890,1.00163,0.99888,1.00150,178655.03959,178923.022149385
1663142400,2022-09-14 08:00:00,EUR/USD,0.99871,1.00070,0.99871,0.99936,198355.52461,198228.5770742496
1663138800,2022-09-14 07:00:00,EUR/USD,0.99714,0.99916,0.99714,0.99894,102847.95985,102738.94101255901
1663135200,2022-09-14 06:00:00,EUR/USD,0.99819,0.99819,0.99620,0.99677,30742.84210,30643.542720017
1663131600,2022-09-14 05:00:00,EUR/USD,0.99955,0.99969,0.99916,0.99916,6425.20836,6419.8111849776
1663128000,2022-09-14 04:00:00,EUR/USD,0.99891,0.99976,0.99891,0.99948,3502.28666,3500.4654709368006
1663124400,2022-09-14 03:00:00,EUR/USD,0.99867,0.99867,0.99845,0.99845,155.83452,155.592976494
1663120800,2022-09-14 02:00:00,EUR/USD,0.99808,0.99808,0.99808,0.99808,0.00000,0.0
1663117200,2022-09-14 01:00:00,EUR/USD,0.99808,0.99808,0.99808,0.99808,0.00000,0.0
1663113600,2022-09-14 00:00:00,EUR/USD,0.99800,0.99808,0.99726,0.99808,3799.09094,3791.7966853952
1663110000,2022-09-13 23:00:00,EUR/USD,0.99732,0.99732,0.99732,0.99732,100.00000,99.732
1663106400,2022-09-13 22:00:00,EUR/USD,0.99691,0.99758,0.99580,0.99688,58111.70010,57930.391595688
1663102800,2022-09-13 21:00:00,EUR/USD,0.99689,0.99710,0.99651,0.99651,64047.64168,63824.115410536804
1663099200,2022-09-13 20:00:00,EUR/USD,0.99732,0.99740,0.99667,0.99689,112260.51869,111911.3884768741
1663095600,2022-09-13 19:00:00,EUR/USD,0.99789,0.99802,0.99727,0.99727,12406.84033,12372.9696558991
1663092000,2022-09-13 18:00:00,EUR/USD,0.99856,0.99901,0.99761,0.99762,13927.57827,13894.430633717398
1663088400,2022-09-13 17:00:00,EUR/USD,0.99983,1.00060,0.99855,0.99898,36707.77928,36670.3373451344
1663084800,2022-09-13 16:00:00,EUR/USD,0.99952,1.00078,0.99917,0.99975,82725.01725,82704.3359956875
1663081200,2022-09-13 15:00:00,EUR/USD,1.00172,1.00173,1.00010,1.00017,121568.10088,121588.7674571496
1663077600,2022-09-13 14:00:00,EUR/USD,1.00317,1.00396,1.00137,1.00177,345405.18734,346016.5545215918
1663074000,2022-09-13 13:00:00,EUR/USD,1.00420,1.00426,1.00115,1.00348,897284.25702,900406.8062344296
1663070400,2022-09-13 12:00:00,EUR/USD,1.01813,1.01847,1.00400,1.00425,1168778.61716,1173745.92628293
1663066800,2022-09-13 11:00:00,EUR/USD,1.01797,1.01892,1.01786,1.01819,136659.79396,139145.6356121324
1663063200,2022-09-13 10:00:00,EUR/USD,1.01723,1.01825,1.01690,1.01823,83644.37833,85169.2153469559
1663059600,2022-09-13 09:00:00,EUR/USD,1.01589,1.01723,1.01513,1.01678,99615.56017,101287.1092696526
1663056000,2022-09-13 08:00:00,EUR/USD,1.01506,1.01581,1.01401,1.01577,88644.53995,90042.46434501151
1663052400,2022-09-13 07:00:00,EUR/USD,1.01446,1.01550,1.01347,1.01471,210548.86249,213646.0362572279
1663048800,2022-09-13 06:00:00,EUR/USD,1.01444,1.01508,1.01420,1.01441,49742.60073,50459.3916065193
1663045200,2022-09-13 05:00:00,EUR/USD,1.01399,1.01399,1.01388,1.01388,7105.07451,7203.6929441987995
1663041600,2022-09-13 04:00:00,EUR/USD,1.01313,1.01318,1.01300,1.01304,16252.86587,16464.8032409448
1663038000,2022-09-13 03:00:00,EUR/USD,1.01343,1.01367,1.01316,1.01317,22017.50658,22307.477141658597
1663034400,2022-09-13 02:00:00,EUR/USD,1.01328,1.01328,1.01310,1.01310,642.40372,650.819208732
1663030800,2022-09-13 01:00:00,EUR/USD,1.01318,1.01323,1.01318,1.01323,271.07164,274.6579177972
1663027200,2022-09-13 00:00:00,EUR/USD,1.01301,1.01438,1.01301,1.01390,23147.44435,23469.193826465
1663023600,2022-09-12 23:00:00,EUR/USD,1.01267,1.01267,1.01267,1.01267,200.00000,202.534
1663020000,2022-09-12 22:00:00,EUR/USD,1.01257,1.01269,1.01234,1.01261,1133.11839,1147.4070128979001
1663016400,2022-09-12 21:00:00,EUR/USD,1.01265,1.01314,1.01227,1.01227,48498.80085,49093.8811364295
1663012800,2022-09-12 20:00:00,EUR/USD,1.01169,1.01278,1.01169,1.01265,18403.47889,18636.2828979585
1663009200,2022-09-12 19:00:00,EUR/USD,1.01187,1.01194,1.01119,1.01181,9272.79663,9382.308358200302
1663005600,2022-09-12 18:00:00,EUR/USD,1.01218,1.01218,1.01121,1.01193,571.84674,578.6688716082
1663002000,2022-09-12 17:00:00,EUR/USD,1.01433,1.01433,1.01306,1.01322,9390.51772,9514.6603642584
1662998400,2022-09-12 16:00:00,EUR/USD,1.01273,1.01431,1.01273,1.01431,25045.96770,25404.375497787
1662994800,2022-09-12 15:00:00,EUR/USD,1.01294,1.01324,1.01273,1.01291,16488.17088,16701.033166060803
1662991200,2022-09-12 14:00:00,EUR/USD,1.01241,1.01368,1.01187,1.01187,18006.64564,18220.3845237468
1662987600,2022-09-12 13:00:00,EUR/USD,1.01400,1.01421,1.01098,1.01194,109643.54631,110952.69025294141
1662984000,2022-09-12 12:00:00,EUR/USD,1.01473,1.01569,1.01381,1.01440,194787.93671,197592.882998624
1662980400,2022-09-12 11:00:00,EUR/USD,1.01311,1.01474,1.01311,1.01473,379821.36724,385416.1359794452
1662976800,2022-09-12 10:00:00,EUR/USD,1.01559,1.01559,1.01345,1.01387,101971.63026,103385.9767717062
1662973200,2022-09-12 09:00:00,EUR/USD,1.01802,1.01850,1.01554,1.01554,110486.27599,112203.23271888461
1662969600,2022-09-12 08:00:00,EUR/USD,1.01750,1.01961,1.01722,1.01904,14421.14472,14695.7233154688
1662966000,2022-09-12 07:00:00,EUR/USD,1.01401,1.01979,1.01375,1.01806,196152.44667,199694.9598568602
1662962400,2022-09-12 06:00:00,EUR/USD,1.00812,1.01400,1.00812,1.01400,91254.85748,92532.42548472
1662958800,2022-09-12 05:00:00,EUR/USD,1.00821,1.00872,1.00821,1.00871,7629.73985,7696.1948840935
1662955200,2022-09-12 04:00:00,EUR/USD,1.00796,1.00796,1.00796,1.00796,10908.00000,10994.82768
1662951600,2022-09-12 03:00:00,EUR/USD,1.00840,1.00841,1.00840,1.00841,1506.21212,1518.8793639292
1662948000,2022-09-12 02:00:00,EUR/USD,1.00908,1.00910,1.00885,1.00910,44121.49627,44523.001886057005
1662944400,2022-09-12 01:00:00,EUR/USD,1.00736,1.00907,1.00723,1.00874,89111.76648,89890.6033190352
1662940800,2022-09-12 00:00:00,EUR/USD,1.00747,1.00747,1.00662,1.00722,7647.82328,7703.0405640816
1662937200,2022-09-11 23:00:00,EUR/USD,1.00670,1.00752,1.00644,1.00752,3035.94158,3058.7718606816
1662933600,2022-09-11 22:00:00,EUR/USD,1.00925,1.00936,1.00641,1.00685,323236.27760,325450.44610155997
1662930000,2022-09-11 21:00:00,EUR/USD,1.00945,1.01015,1.00933,1.00956,368095.34869,371614.3402234764
1662926400,2022-09-11 20:00:00,EUR/USD,1.00733,1.01007,1.00732,1.00933,123327.17401,124477.81654351331
1662922800,2022-09-11 19:00:00,EUR/USD,1.00557,1.00732,1.00541,1.00732,24079.37749,24255.6385332268
1662919200,2022-09-11 18:00:00,EUR/USD,1.00552,1.00557,1.00538,1.00557,1066.04962,1071.9875163834001
1662915600,2022-09-11 17:00:00,EUR/USD,1.00554,1.00642,1.00527,1.00542,6390.35712,6424.9928555904
1662912000,2022-09-11 16:00:00,EUR/USD,1.00570,1.00570,1.00525,1.00554,29734.38280,29899.111280712
1662908400,2022-09-11 15:00:00,EUR/USD,1.00570,1.00570,1.00535,1.00535,221.24000,222.423634
1662904800,2022-09-11 14:00:00,EUR/USD,1.00532,1.00571,1.00522,1.00570,1356.35091,1364.0821101870001
1662901200,2022-09-11 13:00:00,EUR/USD,1.00573,1.00587,1.00540,1.00542,2198.53799,2210.4540659058
1662897600,2022-09-11 12:00:00,EUR/USD,1.00554,1.00583,1.00544,1.00573,3273.30135,3292.0573667355
1662894000,2022-09-11 11:00:00,EUR/USD,1.00564,1.00564,1.00527,1.00527,491.56473,494.1552761271
1662890400,2022-09-11 10:00:00,EUR/USD,1.00545,1.00566,1.00526,1.00559,19440.66077,19549.334063704297
1662886800,2022-09-11 09:00:00,EUR/USD,1.00544,1.00557,1.00542,1.00545,3921.36252,3942.733945734
1662883200,2022-09-11 08:00:00,EUR/USD,1.00536,1.00561,1.00536,1.00557,1264.01129,1271.0518328853
1662879600,2022-09-11 07:00:00,EUR/USD,1.00571,1.00571,1.00540,1.00542,2615.99285,2630.171531247
1662876000,2022-09-11 06:00:00,EUR/USD,1.00574,1.00592,1.00556,1.00556,18352.34951,18454.3885732756
1662872400,2022-09-11 05:00:00,EUR/USD,1.00543,1.00543,1.00543,1.00543,40.00000,40.217200000000005
1662868800,2022-09-11 04:00:00,EUR/USD,1.00590,1.00590,1.00590,1.00590,173.20687,174.22879053300002
1662865200,2022-09-11 03:00:00,EUR/USD,1.00565,1.00565,1.00565,1.00565,20.00000,20.113
1662861600,2022-09-11 02:00:00,EUR/USD,1.00580,1.00580,1.00580,1.00580,247.96999,249.408215942
1662858000,2022-09-11 01:00:00,EUR/USD,1.00589,1.00612,1.00563,1.00574,45739.90898,46002.456057545205
1662854400,2022-09-11 00:00:00,EUR/USD,1.00571,1.00571,1.00571,1.00571,50.85000,51.1403535
1662850800,2022-09-10 23:00:00,EUR/USD,1.00568,1.00603,1.00568,1.00596,5323.65905,5355.388057938
1662847200,2022-09-10 22:00:00,EUR/USD,1.00572,1.00576,1.00544,1.00576,17315.83088,17415.5700658688
1662843600,2022-09-10 21:00:00,EUR/USD,1.00569,1.00605,1.00545,1.00575,20320.50394,20437.346837654997
1662840000,2022-09-10 20:00:00,EUR/USD,1.00569,1.00573,1.00566,1.00573,1242.78846,1249.9096378758
1662836400,2022-09-10 19:00:00,EUR/USD,1.00536,1.00536,1.00530,1.00530,86.01024,86.466094272
1662832800,2022-09-10 18:00:00,EUR/USD,1.00553,1.00553,1.00536,1.00541,5089.74377,5117.2792837956995
1662829200,2022-09-10 17:00:00,EUR/USD,1.00554,1.00554,1.00554,1.00554,20.00000,20.1108
1662825600,2022-09-10 16:00:00,EUR/USD,1.00567,1.00568,1.00552,1.00552,69.56000,69.94397120000001
1662822000,2022-09-10 15:00:00,EUR/USD,1.00570,1.00598,1.00554,1.00554,16517.45408,16608.960775603202
1662818400,2022-09-10 14:00:00,EUR/USD,1.00549,1.00549,1.00549,1.00549,324.98000,326.76414020000004
1662814800,2022-09-10 13:00:00,EUR/USD,1.00610,1.00610,1.00559,1.00576,8470.06716,8518.8547468416
1662811200,2022-09-10 12:00:00,EUR/USD,1.00597,1.00605,1.00597,1.00601,10113.72119,10174.5046543519
1662807600,2022-09-10 11:00:00,EUR/USD,1.00608,1.00608,1.00573,1.00605,4901.26901,4930.9216875105
1662804000,2022-09-10 10:00:00,EUR/USD,1.00573,1.00600,1.00573,1.00600,3648.40064,3670.29104384
1662800400,2022-09-10 09:00:00,EUR/USD,1.00548,1.00578,1.00538,1.00578,7480.79157,7524.0305452746
1662796800,2022-09-10 08:00:00,EUR/USD,1.00513,1.00540,1.00513,1.00535,2872.97080,2888.34119378
1662793200,2022-09-10 07:00:00,EUR/USD,1.00524,1.00545,1.00512,1.00540,32473.20812,32648.563443848
1662789600,2022-09-10 06:00:00,EUR/USD,1.00542,1.00542,1.00522,1.00530,5703.30455,5733.532064115
1662786000,2022-09-10 05:00:00,EUR/USD,1.00593,1.00594,1.00527,1.00529,1772.61782,1781.9949682678
1662782400,2022-09-10 04:00:00,EUR/USD,1.00604,1.00604,1.00604,1.00604,0.00000,0.0
1662778800,2022-09-10 03:00:00,EUR/USD,1.00604,1.00604,1.00604,1.00604,0.00000,0.0
1662775200,2022-09-10 02:00:00,EUR/USD,1.00582,1.00604,1.00582,1.00604,73803.24390,74249.01549315601
1662771600,2022-09-10 01:00:00,EUR/USD,1.00561,1.00582,1.00546,1.00582,122837.24788,123552.16066266158
1662768000,2022-09-10 00:00:00,EUR/USD,1.00531,1.00556,1.00514,1.00556,39697.28072,39917.9976008032
1662764400,2022-09-09 23:00:00,EUR/USD,1.00534,1.00538,1.00527,1.00538,22013.89526,22132.3300164988
1662760800,2022-09-09 22:00:00,EUR/USD,1.00525,1.00541,1.00524,1.00534,41331.42561,41552.1354227574
1662757200,2022-09-09 21:00:00,EUR/USD,1.00479,1.00551,1.00466,1.00532,721010.73073,724846.5078174835
1662753600,2022-09-09 20:00:00,EUR/USD,1.00481,1.00500,1.00425,1.00500,73419.35320,73786.44996599999
1662750000,2022-09-09 19:00:00,EUR/USD,1.00470,1.00495,1.00461,1.00470,353031.74289,354690.99208158295
1662746400,2022-09-09 18:00:00,EUR/USD,1.00416,1.00441,1.00396,1.00402,11472.00213,11518.1195785626
1662742800,2022-09-09 17:00:00,EUR/USD,1.00468,1.00542,1.00435,1.00435,96310.06841,96729.01720758351
1662739200,2022-09-09 16:00:00,EUR/USD,1.00440,1.00499,1.00359,1.00425,145580.33975,146199.05619393752
1662735600,2022-09-09 15:00:00,EUR/USD,1.00421,1.00433,1.00347,1.00433,5575.85780,5600.001264273999
1662732000,2022-09-09 14:00:00,EUR/USD,1.00584,1.00584,1.00371,1.00445,15111.26458,15178.509707381
1662728400,2022-09-09 13:00:00,EUR/USD,1.00420,1.00541,1.00332,1.00486,56651.05276,56926.376876413604
1662724800,2022-09-09 12:00:00,EUR/USD,1.00375,1.00590,1.00375,1.00535,120526.05707,121170.87147532449
1662721200,2022-09-09 11:00:00,EUR/USD,1.00777,1.00782,1.00416,1.00416,38902.03523,39063.8676965568
1662717600,2022-09-09 10:00:00,EUR/USD,1.00928,1.00952,1.00856,1.00884,54364.39842,54844.9797020328
1662714000,2022-09-09 09:00:00,EUR/USD,1.00954,1.00991,1.00883,1.00883,16918.27615,17067.6645284045
1662710400,2022-09-09 08:00:00,EUR/USD,1.01090,1.01120,1.01024,1.01120,73884.90239,74712.413296768
1662706800,2022-09-09 07:00:00,EUR/USD,1.00708,1.01112,1.00685,1.01071,194862.56585,196949.5439302535
1662703200,2022-09-09 06:00:00,EUR/USD,1.00683,1.00738,1.00651,1.00706,84817.86496,85416.67908661762
1662699600,2022-09-09 05:00:00,EUR/USD,1.00722,1.00732,1.00672,1.00703,104221.31899,104953.9948624997
1662696000,2022-09-09 04:00:00,EUR/USD,1.00742,1.00833,1.00742,1.00786,4868.59698,4906.8641522628
1662692400,2022-09-09 03:00:00,EUR/USD,1.00723,1.00826,1.00679,1.00683,15810.71065,15918.697803739498
