https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume PRQ
1663488000000,2022-09-18 08:00:00,PRQ/USDT,0.11427675,0.11479813,0.1120004,0.1133307,749.1868576082015,6610.62587285
1663484400000,2022-09-18 07:00:00,PRQ/USDT,0.1141837,0.11479059,0.11201198,0.11479059,1201.2265149097934,10464.50336138
1663480800000,2022-09-18 06:00:00,PRQ/USDT,0.11408959,0.11416221,0.11287735,0.11397934,911.83472,8000.0
1663477200000,2022-09-18 05:00:00,PRQ/USDT,0.11374564,0.11459627,0.11328492,0.11403098,689.5453360600001,6047.0
1663473600000,2022-09-18 04:00:00,PRQ/USDT,0.11379052,0.11477655,0.11327803,0.11474458,756.39627136,6592.0
1663470000000,2022-09-18 03:00:00,PRQ/USDT,0.11321753,0.1147941,0.11321753,0.11477838,1094.29707492,9534.0
1663466400000,2022-09-18 02:00:00,PRQ/USDT,0.11430092,0.11467225,0.1132298,0.11420553,834.72821877,7309.0
1663462800000,2022-09-18 01:00:00,PRQ/USDT,0.11372928,0.11451811,0.11321815,0.11398587,1345.48920948,11804.0
1663459200000,2022-09-18 00:00:00,PRQ/USDT,0.11473339,0.11475525,0.113563,0.11408694,873.5636995799999,7657.0
1663455600000,2022-09-17 23:00:00,PRQ/USDT,0.11369154,0.11477077,0.11320694,0.11477077,1009.63846369,8797.0
1663452000000,2022-09-17 22:00:00,PRQ/USDT,0.11443867,0.11476443,0.11330728,0.11454628,858.5243686,7495.0
1663448400000,2022-09-17 21:00:00,PRQ/USDT,0.11350574,0.114648,0.11328298,0.11455443,1118.96767224,9768.0
1663444800000,2022-09-17 20:00:00,PRQ/USDT,0.11421132,0.11498253,0.112,0.11377298,796.181129598784,6997.9808
1663441200000,2022-09-17 19:00:00,PRQ/USDT,0.11627851,0.11681331,0.11396931,0.11478229,1307.535932532314,11391.44316194
1663437600000,2022-09-17 18:00:00,PRQ/USDT,0.11580912,0.11734373,0.11568077,0.11711123,1002.5892400299999,8561.0
1663434000000,2022-09-17 17:00:00,PRQ/USDT,0.11679638,0.11735446,0.11574717,0.11631258,1246.40560728,10716.0
1663430400000,2022-09-17 16:00:00,PRQ/USDT,0.1149678,0.11717221,0.1149678,0.11582418,1284.1586738934182,11087.13805609
1663426800000,2022-09-17 15:00:00,PRQ/USDT,0.11566616,0.11714988,0.11549002,0.1156094,1002.1022792,8668.0
1663423200000,2022-09-17 14:00:00,PRQ/USDT,0.11653451,0.11730618,0.115652,0.11722891,1345.90511571,11481.0
1663419600000,2022-09-17 13:00:00,PRQ/USDT,0.11509079,0.11863999,0.11445763,0.11583153,910.140339912148,7857.44900298
1663416000000,2022-09-17 12:00:00,PRQ/USDT,0.11538402,0.11670196,0.11433186,0.11590113,1007.52852309,8693.0
1663412400000,2022-09-17 11:00:00,PRQ/USDT,0.11648003,0.11648003,0.11427291,0.11427291,1054.28186766,9226.0
1663408800000,2022-09-17 10:00:00,PRQ/USDT,0.11530757,0.11668926,0.11431314,0.11580058,1198.07280068,10346.0
1663405200000,2022-09-17 09:00:00,PRQ/USDT,0.11593157,0.11863999,0.1142905,0.1142905,848.8654885470393,7427.26200819
1663401600000,2022-09-17 08:00:00,PRQ/USDT,0.11301699,0.11556471,0.11211101,0.11482412,1080.60979332,9411.0
1663398000000,2022-09-17 07:00:00,PRQ/USDT,0.11559559,0.11565437,0.1121708,0.11565437,928.3576279900001,8027.0
1663394400000,2022-09-17 06:00:00,PRQ/USDT,0.11434643,0.11568856,0.11197309,0.11476364,935.78272056,8154.0
1663390800000,2022-09-17 05:00:00,PRQ/USDT,0.11391533,0.11864,0.11188505,0.11342496,957.8492360112538,8444.78354686
1663387200000,2022-09-17 04:00:00,PRQ/USDT,0.11703801,0.11849134,0.11228827,0.11359761,1119.50444655,9855.0
1663383600000,2022-09-17 03:00:00,PRQ/USDT,0.11775978,0.11930089,0.11332574,0.11656202,856.49772296,7348.0
1663380000000,2022-09-17 02:00:00,PRQ/USDT,0.11746449,0.11917545,0.11343161,0.11775841,997.6492495199999,8472.0
1663376400000,2022-09-17 01:00:00,PRQ/USDT,0.11309008,0.124,0.10850151,0.11863358,1359.5939432213636,11460.44773513
1663372800000,2022-09-17 00:00:00,PRQ/USDT,0.11162525,0.1145,0.11076199,0.1145,1065.1440067486851,9302.56774453
1663369200000,2022-09-16 23:00:00,PRQ/USDT,0.112085,0.11266277,0.11032182,0.11101945,984.0764048000001,8864.0
1663365600000,2022-09-16 22:00:00,PRQ/USDT,0.11259157,0.11272677,0.1085,0.11268811,929.467690754974,8248.1434
1663362000000,2022-09-16 21:00:00,PRQ/USDT,0.11194463,0.1145,0.11158062,0.11266116,1026.7337918830826,9113.4672489
1663358400000,2022-09-16 20:00:00,PRQ/USDT,0.11168486,0.11305302,0.11165257,0.11283835,483.51232975,4285.0
1663354800000,2022-09-16 19:00:00,PRQ/USDT,0.11194341,0.11314906,0.11140789,0.11216968,958.60208528,8546.0
1663351200000,2022-09-16 18:00:00,PRQ/USDT,0.11159789,0.11499999,0.11138571,0.11150655,802.5383371125021,7197.2304507
1663347600000,2022-09-16 17:00:00,PRQ/USDT,0.11734714,0.11786912,0.11,0.11203756,1345.2810755172595,12007.41140308
1663344000000,2022-09-16 16:00:00,PRQ/USDT,0.11376489,0.1199,0.11340435,0.11645684,776.1358558259467,6664.57939118
1663340400000,2022-09-16 15:00:00,PRQ/USDT,0.11385214,0.11496431,0.11338668,0.1146983,627.8584942,5474.0
1663336800000,2022-09-16 14:00:00,PRQ/USDT,0.11567935,0.1165,0.112,0.11365616,953.8638759203246,8392.54006048
1663333200000,2022-09-16 13:00:00,PRQ/USDT,0.11759673,0.1179825,0.11403,0.11532148,1073.0149371930652,9304.55399283
1663329600000,2022-09-16 12:00:00,PRQ/USDT,0.11621408,0.11811072,0.11590194,0.11811072,1070.6736768,9065.0
1663326000000,2022-09-16 11:00:00,PRQ/USDT,0.11765945,0.1199,0.114,0.11604722,1912.2982606928633,16478.62189799
1663322400000,2022-09-16 10:00:00,PRQ/USDT,0.11711313,0.11830136,0.11643863,0.11698556,768.36115808,6568.0
1663318800000,2022-09-16 09:00:00,PRQ/USDT,0.11750222,0.11824276,0.11638891,0.11727822,1026.53625966,8753.0
1663315200000,2022-09-16 08:00:00,PRQ/USDT,0.11703373,0.11815634,0.1164046,0.11800544,1030.7775184,8735.0
1663311600000,2022-09-16 07:00:00,PRQ/USDT,0.11719688,0.11827347,0.11465001,0.11722485,1123.2102345663804,9581.673464
1663308000000,2022-09-16 06:00:00,PRQ/USDT,0.12349968,0.12350447,0.11503557,0.11827626,1266.524263670834,10708.18661049
1663304400000,2022-09-16 05:00:00,PRQ/USDT,0.12317423,0.12406152,0.1220428,0.1233671,899.0994248,7288.0
1663300800000,2022-09-16 04:00:00,PRQ/USDT,0.1221903,0.1240042,0.11837877,0.12340842,1100.43288114,8917.0
1663297200000,2022-09-16 03:00:00,PRQ/USDT,0.11884132,0.12293869,0.11846206,0.12231859,750.17991247,6133.0
1663293600000,2022-09-16 02:00:00,PRQ/USDT,0.12272037,0.12302378,0.11855392,0.12255204,962.033514,7850.0
1663290000000,2022-09-16 01:00:00,PRQ/USDT,0.11984384,0.12239677,0.11849547,0.11996851,1015.17353162,8462.0
1663286400000,2022-09-16 00:00:00,PRQ/USDT,0.11860042,0.12110177,0.11852058,0.11963233,931.09842439,7783.0
1663282800000,2022-09-15 23:00:00,PRQ/USDT,0.12287363,0.123008,0.11903983,0.11903983,963.50838402,8094.0
1663279200000,2022-09-15 22:00:00,PRQ/USDT,0.12162122,0.12261854,0.1187339,0.12052396,995.76895752,8262.0
1663275600000,2022-09-15 21:00:00,PRQ/USDT,0.12305224,0.12305224,0.11503555,0.12098018,842.38499334,6963.0
1663272000000,2022-09-15 20:00:00,PRQ/USDT,0.12421943,0.12421943,0.11872324,0.12119135,900.4517305,7430.0
1663268400000,2022-09-15 19:00:00,PRQ/USDT,0.12499759,0.12649999,0.11500103,0.12649999,1232.2510453610525,9741.11575314
1663264800000,2022-09-15 18:00:00,PRQ/USDT,0.119,0.12659898,0.11500002,0.12499759,262.69124135396765,2101.57044911
1663261200000,2022-09-15 17:00:00,PRQ/USDT,0.12290001,0.13100001,0.12,0.12025958,1664.0684166558985,13837.30440981
1663257600000,2022-09-15 16:00:00,PRQ/USDT,0.1229,0.1229,0.1229,0.1229,0.6144999999999999,5.0
1663254000000,2022-09-15 15:00:00,PRQ/USDT,0.12322111,0.12399999,0.1229,0.1229,745.818751115975,6068.50082275
1663250400000,2022-09-15 14:00:00,PRQ/USDT,0.1226,0.13399998,0.12240001,0.12322112,1372.2411459311918,11136.41189052
1663246800000,2022-09-15 13:00:00,PRQ/USDT,0.12236378,0.12999998,0.1201001,0.1228,1530.250357780128,12461.32213176
1663243200000,2022-09-15 12:00:00,PRQ/USDT,0.12799999,0.128,0.1231,0.1231,588.771116093471,4782.86853041
1663239600000,2022-09-15 11:00:00,PRQ/USDT,0.125,0.12500001,0.12300001,0.12500001,0.5138889298611111,4.11111111
1663236000000,2022-09-15 10:00:00,PRQ/USDT,0.12393178,0.1268791,0.12340497,0.1268533,794.9896311,6267.0
1663232400000,2022-09-15 09:00:00,PRQ/USDT,0.12618583,0.12654128,0.12268087,0.12268087,1112.10208655,9065.0
1663228800000,2022-09-15 08:00:00,PRQ/USDT,0.1262935,0.131,0.12326635,0.12738453,1164.4814344711879,9141.46666374
1663225200000,2022-09-15 07:00:00,PRQ/USDT,0.12550433,0.12672527,0.123422,0.12464388,773.04134376,6202.0
1663221600000,2022-09-15 06:00:00,PRQ/USDT,0.12651713,0.12754717,0.12,0.12446772,1016.833575618163,8169.45610973
1663218000000,2022-09-15 05:00:00,PRQ/USDT,0.12338457,0.12745448,0.12,0.12608082,612.6952785112317,4859.54389027
1663214400000,2022-09-15 04:00:00,PRQ/USDT,0.12487449,0.12963494,0.12342162,0.12473542,1152.92948706,9243.0
1663210800000,2022-09-15 03:00:00,PRQ/USDT,0.12284016,0.12783761,0.12135667,0.12684102,1157.55114852,9126.0
1663207200000,2022-09-15 02:00:00,PRQ/USDT,0.12195098,0.12765265,0.12195098,0.12537035,863.9270818499999,6891.0
1663203600000,2022-09-15 01:00:00,PRQ/USDT,0.12361854,0.12740825,0.12139104,0.12737058,1187.9853996600002,9327.0
1663200000000,2022-09-15 00:00:00,PRQ/USDT,0.12447122,0.12666685,0.11982536,0.12396966,817.70387736,6596.0
1663196400000,2022-09-14 23:00:00,PRQ/USDT,0.12547975,0.12762353,0.11933196,0.12762353,1273.04471175,9975.0
1663192800000,2022-09-14 22:00:00,PRQ/USDT,0.12054515,0.13350216,0.11781905,0.11948609,1414.3755448550935,11837.15648286
1663189200000,2022-09-14 21:00:00,PRQ/USDT,0.12348363,0.12415099,0.11765566,0.12055371,1038.93187278,8618.0
1663185600000,2022-09-14 20:00:00,PRQ/USDT,0.12447176,0.1299,0.11746187,0.11885797,1223.2228180225013,10291.4665127
1663182000000,2022-09-14 19:00:00,PRQ/USDT,0.11159032,0.12999999,0.11000006,0.1194623,1704.5914546479632,14268.86519553
1663178400000,2022-09-14 18:00:00,PRQ/USDT,0.11484333,0.11484333,0.11000002,0.11119955,884.9003165340278,7957.76886268
1663174800000,2022-09-14 17:00:00,PRQ/USDT,0.1149661,0.11726595,0.1125,0.11424301,960.66947109,8409.0
1663171200000,2022-09-14 16:00:00,PRQ/USDT,0.1142844,0.11999999,0.11100001,0.11688588,944.8771772888289,8083.75808343
1663167600000,2022-09-14 15:00:00,PRQ/USDT,0.11605386,0.11660718,0.11366814,0.11660718,1081.99802322,9279.0
1663164000000,2022-09-14 14:00:00,PRQ/USDT,0.11682542,0.11682542,0.1137148,0.11667901,893.87789561,7661.0
1663160400000,2022-09-14 13:00:00,PRQ/USDT,0.1159757,0.11659562,0.11379787,0.11379787,855.7599824,7520.0
1663156800000,2022-09-14 12:00:00,PRQ/USDT,0.11547473,0.11632982,0.11359147,0.11359147,775.26178275,6825.0
1663153200000,2022-09-14 11:00:00,PRQ/USDT,0.11592797,0.11644313,0.11361602,0.11623517,1063.78427584,9152.0
1663149600000,2022-09-14 10:00:00,PRQ/USDT,0.11473293,0.11676714,0.114,0.11436835,797.7626412493809,6975.37947561
1663146000000,2022-09-14 09:00:00,PRQ/USDT,0.11607876,0.11666064,0.11352976,0.11666064,574.32033072,4923.0
1663142400000,2022-09-14 08:00:00,PRQ/USDT,0.1125167,0.11939992,0.1125167,0.11355104,776.613444875448,6839.33361487
1663138800000,2022-09-14 07:00:00,PRQ/USDT,0.11399799,0.11480246,0.11100001,0.11331287,1231.0542171745979,10864.20472074
1663135200000,2022-09-14 06:00:00,PRQ/USDT,0.11388755,0.11470886,0.11351126,0.11358312,645.0385384799999,5679.0
1663131600000,2022-09-14 05:00:00,PRQ/USDT,0.114026,0.1159132,0.11347229,0.11444006,1123.68694914,9819.0
1663128000000,2022-09-14 04:00:00,PRQ/USDT,0.11409857,0.11475073,0.11349689,0.11452563,359.38142694,3138.0
1663124400000,2022-09-14 03:00:00,PRQ/USDT,0.1159132,0.1159132,0.1159132,0.1159132,4.999999999050108,43.13572569
1663113600000,2022-09-14 00:00:00,PRQ/USDT,0.1123,0.1123,0.1123,0.1123,48.129359556549,428.57844663
1663110000000,2022-09-13 23:00:00,PRQ/USDT,0.11361019,0.11465636,0.11343034,0.11464746,892.4158286400001,7784.0
1663106400000,2022-09-13 22:00:00,PRQ/USDT,0.11384141,0.11472641,0.11358426,0.114113,642.798529,5633.0
1663095600000,2022-09-13 19:00:00,PRQ/USDT,0.11681326,0.11698458,0.11350374,0.11427126,963.76380684,8434.0
1663092000000,2022-09-13 18:00:00,PRQ/USDT,0.11644506,0.11686226,0.11388472,0.11388472,1058.44458768,9294.0
1663088400000,2022-09-13 17:00:00,PRQ/USDT,0.11534943,0.11727852,0.11384562,0.11590106,927.09257894,7999.0
1663084800000,2022-09-13 16:00:00,PRQ/USDT,0.11690326,0.11705164,0.11393349,0.11440018,1054.5408592400001,9218.0
1663081200000,2022-09-13 15:00:00,PRQ/USDT,0.11355147,0.11714404,0.1123,0.11509126,977.0309908437073,8489.18493762
1663077600000,2022-09-13 14:00:00,PRQ/USDT,0.11857752,0.11873317,0.113,0.11546889,1488.1021810021803,12887.47281629
1663074000000,2022-09-13 13:00:00,PRQ/USDT,0.11971548,0.12010723,0.118,0.118,924.9606685376599,7838.64973337
1663070400000,2022-09-13 12:00:00,PRQ/USDT,0.1198102,0.12009187,0.118,0.11901392,1001.4894471419136,8414.89337669
1663066800000,2022-09-13 11:00:00,PRQ/USDT,0.11897523,0.12008433,0.11890978,0.12006574,1270.2955292000001,10580.0
1663063200000,2022-09-13 10:00:00,PRQ/USDT,0.12148365,0.12218017,0.11800001,0.11914635,1241.5521388128627,10420.39591488
1663059600000,2022-09-13 09:00:00,PRQ/USDT,0.12172114,0.12222198,0.12113802,0.12199234,1010.8285292400001,8286.0
1663056000000,2022-09-13 08:00:00,PRQ/USDT,0.12115805,0.12230967,0.12113881,0.12227161,1102.03402093,9013.0
1663052400000,2022-09-13 07:00:00,PRQ/USDT,0.12141111,0.12226472,0.12101065,0.12141593,937.81664332,7724.0
1663048800000,2022-09-13 06:00:00,PRQ/USDT,0.12073771,0.12226391,0.12029591,0.12165817,1110.7390920999999,9130.0
1663045200000,2022-09-13 05:00:00,PRQ/USDT,0.12001436,0.12147871,0.119614,0.11990929,1210.60419184,10096.0
1663041600000,2022-09-13 04:00:00,PRQ/USDT,0.11965734,0.12171382,0.11961774,0.1216553,1126.0414567999999,9256.0
1663038000000,2022-09-13 03:00:00,PRQ/USDT,0.12133814,0.12333333,0.11977173,0.11977173,1181.3603664109903,9863.43243444
1663034400000,2022-09-13 02:00:00,PRQ/USDT,0.12161305,0.12161305,0.11968037,0.11992243,964.89587178,8046.0
1663030800000,2022-09-13 01:00:00,PRQ/USDT,0.12150525,0.12156911,0.11969994,0.12152576,1229.35458816,10116.0
1663027200000,2022-09-13 00:00:00,PRQ/USDT,0.1189455,0.12166656,0.1189455,0.12073536,893.56239936,7401.0
1663023600000,2022-09-12 23:00:00,PRQ/USDT,0.12097482,0.12113226,0.11940689,0.11985782,1346.24303424,11232.0
1663020000000,2022-09-12 22:00:00,PRQ/USDT,0.12103747,0.12333332,0.11908799,0.11991372,1328.08767928586,11075.36051159
1663016400000,2022-09-12 21:00:00,PRQ/USDT,0.12119507,0.12119507,0.11926785,0.12094588,1081.0142754400001,8938.0
1663012800000,2022-09-12 20:00:00,PRQ/USDT,0.12054595,0.12141952,0.11928311,0.12007407,1164.11810865,9695.0
1663009200000,2022-09-12 19:00:00,PRQ/USDT,0.11994908,0.1219051,0.11964601,0.12021554,555.9968725,4625.0
1663005600000,2022-09-12 18:00:00,PRQ/USDT,0.11910672,0.12167745,0.11750004,0.1210843,894.0119746910574,7383.38475501
1663002000000,2022-09-12 17:00:00,PRQ/USDT,0.12008662,0.121,0.11778008,0.11980807,817.212603604306,6821.01467459
1662998400000,2022-09-12 16:00:00,PRQ/USDT,0.11969722,0.12006113,0.11893039,0.11922388,907.41295068,7611.0
1662994800000,2022-09-12 15:00:00,PRQ/USDT,0.11982976,0.12032839,0.119,0.11989887,1300.4351890700723,10846.10046008
1662991200000,2022-09-12 14:00:00,PRQ/USDT,0.12227533,0.12320032,0.11884192,0.12006514,1195.6708789243469,9958.51817542
1662987600000,2022-09-12 13:00:00,PRQ/USDT,0.12050197,0.12449452,0.12050197,0.12342017,1074.8246063806027,8708.66250128
1662984000000,2022-09-12 12:00:00,PRQ/USDT,0.12078285,0.12100717,0.12048097,0.12100717,977.6169264299999,8079.0
1662980400000,2022-09-12 11:00:00,PRQ/USDT,0.12059239,0.1215,0.1204845,0.12101263,865.302102392481,7150.51067308
1662976800000,2022-09-12 10:00:00,PRQ/USDT,0.12022564,0.12104835,0.11984479,0.12089759,1129.1834906,9340.0
1662973200000,2022-09-12 09:00:00,PRQ/USDT,0.12070366,0.12070432,0.11972896,0.12064675,758.74741075,6289.0
1662969600000,2022-09-12 08:00:00,PRQ/USDT,0.12007287,0.12064852,0.11972118,0.11996059,999.5116358800001,8332.0
1662966000000,2022-09-12 07:00:00,PRQ/USDT,0.12058381,0.12068999,0.11983827,0.1198396,773.8042972000001,6457.0
1662962400000,2022-09-12 06:00:00,PRQ/USDT,0.1206005,0.12374989,0.118902,0.11970631,844.3421565979752,7053.44736295
1662958800000,2022-09-12 05:00:00,PRQ/USDT,0.11975484,0.1231,0.11962058,0.12266673,1161.1767850079932,9466.11020778
1662955200000,2022-09-12 04:00:00,PRQ/USDT,0.12208398,0.12217606,0.11884192,0.11884192,1001.8786714672129,8430.34740155
1662951600000,2022-09-12 03:00:00,PRQ/USDT,0.12227864,0.12230599,0.12142394,0.1221642,1118.0467584,9152.0
1662948000000,2022-09-12 02:00:00,PRQ/USDT,0.12243803,0.12243803,0.12140181,0.12231724,573.42322112,4688.0
1662944400000,2022-09-12 01:00:00,PRQ/USDT,0.11822188,0.12224103,0.11766046,0.12224103,1232.1895824,10080.0
1662940800000,2022-09-12 00:00:00,PRQ/USDT,0.11923102,0.12032983,0.11802638,0.11809861,1108.11925763,9383.0
1662937200000,2022-09-11 23:00:00,PRQ/USDT,0.11859024,0.11967365,0.11762103,0.11876465,839.54731085,7069.0
1662933600000,2022-09-11 22:00:00,PRQ/USDT,0.12027029,0.12070856,0.11762707,0.12009928,893.77884176,7442.0
1662930000000,2022-09-11 21:00:00,PRQ/USDT,0.11951289,0.12045155,0.11761295,0.12016898,1000.16642054,8323.0
1662926400000,2022-09-11 20:00:00,PRQ/USDT,0.11998468,0.12053229,0.11767999,0.11804692,1031.96617464,8742.0
1662922800000,2022-09-11 19:00:00,PRQ/USDT,0.11921645,0.12065674,0.11510063,0.11809412,923.25983016,7818.0
1662919200000,2022-09-11 18:00:00,PRQ/USDT,0.12249248,0.12335933,0.11503,0.12039524,1131.9170822039691,9401.67636365
1662915600000,2022-09-11 17:00:00,PRQ/USDT,0.12320079,0.12335783,0.12195551,0.1228926,1204.7161578,9803.0
1662912000000,2022-09-11 16:00:00,PRQ/USDT,0.12261196,0.12333649,0.12187773,0.12299104,783.0839516799999,6367.0
1662908400000,2022-09-11 15:00:00,PRQ/USDT,0.12237198,0.12319769,0.12197126,0.12276855,801.6786315,6530.0
1662904800000,2022-09-11 14:00:00,PRQ/USDT,0.12324038,0.12328532,0.12187757,0.12217909,1221.7909,10000.0
1662901200000,2022-09-11 13:00:00,PRQ/USDT,0.12230301,0.12323411,0.12200609,0.12289742,901.6983705399999,7337.0
1662897600000,2022-09-11 12:00:00,PRQ/USDT,0.12314342,0.12329819,0.1219308,0.12278575,1215.3333535,9898.0
1662894000000,2022-09-11 11:00:00,PRQ/USDT,0.12517476,0.1266759,0.12325075,0.12325075,1113.81702775,9037.0
1662890400000,2022-09-11 10:00:00,PRQ/USDT,0.12377759,0.12564201,0.12030671,0.1241483,941.044114,7580.0
1662886800000,2022-09-11 09:00:00,PRQ/USDT,0.12327057,0.12504528,0.12062691,0.12491893,862.06553593,6901.0
1662883200000,2022-09-11 08:00:00,PRQ/USDT,0.13027459,0.1369,0.113,0.1257497,1364.291994569896,10849.26639642
1662879600000,2022-09-11 07:00:00,PRQ/USDT,0.11900001,0.1315797,0.115,0.13040354,1248.0891095672976,9570.97567725
1662876000000,2022-09-11 06:00:00,PRQ/USDT,0.13674175,0.13678077,0.12,0.12,1443.4718399532,12028.93199961
1662872400000,2022-09-11 05:00:00,PRQ/USDT,0.1221,0.140728,0.1221,0.13346515,3097.2472848771436,23206.41219732
1662868800000,2022-09-11 04:00:00,PRQ/USDT,0.11763445,0.1221,0.11684558,0.11898033,903.5029068754976,7593.716599
1662865200000,2022-09-11 03:00:00,PRQ/USDT,0.11654409,0.1174662,0.11601384,0.1167283,763.6365386,6542.0
1662861600000,2022-09-11 02:00:00,PRQ/USDT,0.11677721,0.11740471,0.11549743,0.11662199,792.3298000599999,6794.0
1662858000000,2022-09-11 01:00:00,PRQ/USDT,0.11719142,0.11726819,0.11547184,0.11629212,793.1122584,6820.0
1662854400000,2022-09-11 00:00:00,PRQ/USDT,0.11553709,0.11739081,0.11553709,0.11614166,1103.46191166,9501.0
1662850800000,2022-09-10 23:00:00,PRQ/USDT,0.11617171,0.11730107,0.11564085,0.11612301,808.44839562,6962.0
1662847200000,2022-09-10 22:00:00,PRQ/USDT,0.11669837,0.11732983,0.11567534,0.1171992,974.0425512,8311.0
1662843600000,2022-09-10 21:00:00,PRQ/USDT,0.1156506,0.11730503,0.1156506,0.11630238,1284.5597871,11045.0
1662840000000,2022-09-10 20:00:00,PRQ/USDT,0.11668897,0.11740246,0.11580676,0.11631094,953.86601894,8201.0
1662836400000,2022-09-10 19:00:00,PRQ/USDT,0.11681972,0.11700652,0.11563497,0.1169362,816.3316122,6981.0
1662832800000,2022-09-10 18:00:00,PRQ/USDT,0.11639643,0.11744611,0.11556643,0.11637679,921.5878000099999,7919.0
1662829200000,2022-09-10 17:00:00,PRQ/USDT,0.11628429,0.11737072,0.11555,0.11684369,971.20475128,8312.0
1662825600000,2022-09-10 16:00:00,PRQ/USDT,0.11598705,0.11745825,0.11567594,0.11745825,864.61017825,7361.0
1662822000000,2022-09-10 15:00:00,PRQ/USDT,0.11732357,0.1189,0.114,0.11644385,922.8664620984799,7925.42038157
1662818400000,2022-09-10 14:00:00,PRQ/USDT,0.11634992,0.1188995,0.11603101,0.11656952,1179.2762274796355,10116.5058197
1662814800000,2022-09-10 13:00:00,PRQ/USDT,0.11737034,0.1189,0.11549,0.11658853,1033.4574045642914,8864.14302131
1662811200000,2022-09-10 12:00:00,PRQ/USDT,0.11706932,0.11774613,0.11660876,0.11690935,706.71702075,6045.0
1662807600000,2022-09-10 11:00:00,PRQ/USDT,0.11719148,0.11786905,0.11663635,0.11765526,1001.59922838,8513.0
1662804000000,2022-09-10 10:00:00,PRQ/USDT,0.11894095,0.11960162,0.11543,0.11776104,1010.1081809240071,8577.60920695
1662800400000,2022-09-10 09:00:00,PRQ/USDT,0.11623559,0.12209984,0.11597352,0.1176957,966.5645971543768,8212.40365752
1662796800000,2022-09-10 08:00:00,PRQ/USDT,0.11583993,0.11640548,0.11582462,0.11609763,1204.86120414,10378.0
1662793200000,2022-09-10 07:00:00,PRQ/USDT,0.11911975,0.1205,0.115334,0.1161869,1040.4503147759679,8954.97095435
1662789600000,2022-09-10 06:00:00,PRQ/USDT,0.11857024,0.1187271,0.11669026,0.11811645,977.64985665,8277.0
1662786000000,2022-09-10 05:00:00,PRQ/USDT,0.11864348,0.11881514,0.11676399,0.11837822,1284.9955781,10855.0
1662782400000,2022-09-10 04:00:00,PRQ/USDT,0.11824966,0.11882431,0.11519271,0.11882431,825.11600864,6944.0
1662778800000,2022-09-10 03:00:00,PRQ/USDT,0.11718527,0.11767669,0.11534563,0.11583701,701.04558452,6052.0
1662775200000,2022-09-10 02:00:00,PRQ/USDT,0.11688256,0.11769426,0.11555157,0.11681089,950.49021193,8137.0
1662771600000,2022-09-10 01:00:00,PRQ/USDT,0.11706939,0.11805439,0.11536021,0.1169124,865.9701468,7407.0
1662768000000,2022-09-10 00:00:00,PRQ/USDT,0.11568059,0.11821396,0.113,0.11690437,1156.1748669504,9889.92
1662764400000,2022-09-09 23:00:00,PRQ/USDT,0.11730002,0.11779463,0.11466738,0.11618721,1186.15522689,10209.0
