https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SOL
1663545600000,2022-09-19 00:00:00,SOL/BTC,0.0016039,0.0016269,0.0016001,0.0016247,0.0046970291460400005,2.8910132
1663542000000,2022-09-18 23:00:00,SOL/BTC,0.00161,0.0016122,0.0015979,0.0016008,0.04227414418884,26.40813605
1663538400000,2022-09-18 22:00:00,SOL/BTC,0.0016091,0.0016124,0.001594,0.0016078,0.242188045985054,150.63319193
1663534800000,2022-09-18 21:00:00,SOL/BTC,0.0016346,0.0016376,0.0015867,0.0016114,1.090164545977976,676.53254684
1663531200000,2022-09-18 20:00:00,SOL/BTC,0.0016409,0.0016419,0.001634,0.0016375,0.001397519937375,0.85344729
1663527600000,2022-09-18 19:00:00,SOL/BTC,0.0016423,0.0016487,0.001642,0.0016423,0.003414612383886,2.07916482
1663524000000,2022-09-18 18:00:00,SOL/BTC,0.0016499,0.0016499,0.0016408,0.0016415,0.00324380140679,1.97612026
1663520400000,2022-09-18 17:00:00,SOL/BTC,0.0016475,0.001653,0.0016425,0.0016465,0.012964218434185,7.87380409
1663516800000,2022-09-18 16:00:00,SOL/BTC,0.0016594,0.0016594,0.0016455,0.0016502,0.009291432881792001,5.63048896
1663513200000,2022-09-18 15:00:00,SOL/BTC,0.0016626,0.0016669,0.0016594,0.0016598,0.05158592207175999,31.0796012
1663509600000,2022-09-18 14:00:00,SOL/BTC,0.0016696,0.00167,0.0016594,0.001665,0.00497603696535,2.98861079
1663506000000,2022-09-18 13:00:00,SOL/BTC,0.0016686,0.0016725,0.0016669,0.0016725,0.001263806411475,0.7556391100000001
1663502400000,2022-09-18 12:00:00,SOL/BTC,0.0016718,0.0016722,0.001669,0.0016717,0.000927112967647,0.55459291
1663498800000,2022-09-18 11:00:00,SOL/BTC,0.0016691,0.001677,0.0016691,0.0016744,0.001155967868328,0.69037737
1663495200000,2022-09-18 10:00:00,SOL/BTC,0.0016671,0.0016744,0.0016642,0.0016716,0.0030942621686760002,1.85107811
1663491600000,2022-09-18 09:00:00,SOL/BTC,0.0016842,0.0016842,0.0016685,0.0016728,0.100966388863776,60.35771692
1663488000000,2022-09-18 08:00:00,SOL/BTC,0.0016861,0.0016915,0.0016834,0.0016834,0.011103342314248,6.59578372
1663484400000,2022-09-18 07:00:00,SOL/BTC,0.0016867,0.0016886,0.001681,0.0016886,0.0022362198019439997,1.32430404
1663480800000,2022-09-18 06:00:00,SOL/BTC,0.0016842,0.0016846,0.0016817,0.0016846,0.001214975904536,0.72122516
1663477200000,2022-09-18 05:00:00,SOL/BTC,0.0016742,0.0016818,0.0016742,0.0016818,0.0010755341406599999,0.6395137
1663473600000,2022-09-18 04:00:00,SOL/BTC,0.0016735,0.001677,0.0016735,0.001677,0.0005541751815600001,0.33045628
1663470000000,2022-09-18 03:00:00,SOL/BTC,0.0016762,0.0016762,0.0016679,0.001671,0.0017974813821299998,1.07569203
1663466400000,2022-09-18 02:00:00,SOL/BTC,0.0016786,0.0016816,0.0016786,0.0016786,0.000308873361258,0.18400653
1663462800000,2022-09-18 01:00:00,SOL/BTC,0.0016876,0.0016911,0.0016786,0.0016813,0.008040436805436,4.78227372
1663459200000,2022-09-18 00:00:00,SOL/BTC,0.0016762,0.0016875,0.0016738,0.0016844,0.0029806286893239997,1.7695492099999999
1663455600000,2022-09-17 23:00:00,SOL/BTC,0.0016705,0.0016834,0.0016705,0.0016772,0.012703711795208,7.57435714
1663452000000,2022-09-17 22:00:00,SOL/BTC,0.0016594,0.001673,0.0016594,0.0016679,0.072745802137437,43.61520603
1663448400000,2022-09-17 21:00:00,SOL/BTC,0.0016613,0.0016674,0.0016594,0.0016594,0.074292787353148,44.77087342
1663444800000,2022-09-17 20:00:00,SOL/BTC,0.0016614,0.0016626,0.0016598,0.0016626,0.010530369950363999,6.33367614
1663441200000,2022-09-17 19:00:00,SOL/BTC,0.0016572,0.0016626,0.0016572,0.0016626,0.001102955339688,0.66339188
1663437600000,2022-09-17 18:00:00,SOL/BTC,0.0016567,0.0016576,0.0016545,0.001655,0.01735076524585,10.48384607
1663434000000,2022-09-17 17:00:00,SOL/BTC,0.0016594,0.0016626,0.0016548,0.0016548,0.024695234492796002,14.92339527
1663430400000,2022-09-17 16:00:00,SOL/BTC,0.0016685,0.0016685,0.001657,0.001657,0.012000718771800001,7.2424374
1663426800000,2022-09-17 15:00:00,SOL/BTC,0.0016666,0.0016674,0.0016618,0.0016674,0.0010646093887800002,0.6384847
1663423200000,2022-09-17 14:00:00,SOL/BTC,0.0016482,0.0016685,0.0016482,0.0016666,0.009391627036558001,5.63520163
1663419600000,2022-09-17 13:00:00,SOL/BTC,0.0016501,0.0016503,0.0016479,0.0016484,0.011707379214075999,7.10226839
1663416000000,2022-09-17 12:00:00,SOL/BTC,0.0016455,0.001651,0.0016448,0.001651,0.00138636449549,0.83971199
1663412400000,2022-09-17 11:00:00,SOL/BTC,0.0016512,0.0016545,0.0016478,0.0016478,0.012931267963768001,7.84759556
1663408800000,2022-09-17 10:00:00,SOL/BTC,0.0016557,0.001658,0.0016501,0.0016529,0.036279203949898,21.948819620000002
1663405200000,2022-09-17 09:00:00,SOL/BTC,0.0016525,0.0016549,0.0016525,0.0016549,0.0043703236998459995,2.64083854
1663401600000,2022-09-17 08:00:00,SOL/BTC,0.0016557,0.0016557,0.0016524,0.0016548,0.002489902415532,1.50465459
1663398000000,2022-09-17 07:00:00,SOL/BTC,0.0016451,0.0016545,0.0016439,0.0016545,0.008953251701880001,5.4114546400000005
1663394400000,2022-09-17 06:00:00,SOL/BTC,0.0016448,0.0016473,0.0016432,0.0016473,0.001271384871579,0.77179923
1663390800000,2022-09-17 05:00:00,SOL/BTC,0.0016502,0.0016502,0.001645,0.0016459,0.0014244511336160002,0.86545424
1663387200000,2022-09-17 04:00:00,SOL/BTC,0.0016453,0.0016557,0.0016452,0.0016489,0.004031732529737,2.44510433
1663380000000,2022-09-17 02:00:00,SOL/BTC,0.0016441,0.0016464,0.001642,0.0016432,0.001265536705472,0.77016596
1663376400000,2022-09-17 01:00:00,SOL/BTC,0.0016406,0.0016418,0.001634,0.0016418,0.015807076451289998,9.62789405
1663372800000,2022-09-17 00:00:00,SOL/BTC,0.0016314,0.0016482,0.001629,0.0016412,0.43475466766111603,264.90047993
1663369200000,2022-09-16 23:00:00,SOL/BTC,0.0016294,0.0016307,0.0016291,0.0016294,0.026988705301235996,16.56358494
1663365600000,2022-09-16 22:00:00,SOL/BTC,0.0016332,0.001635,0.0016272,0.0016272,0.0029672858646720003,1.82355326
1663362000000,2022-09-16 21:00:00,SOL/BTC,0.0016349,0.0016358,0.0016295,0.0016295,0.002061156652055,1.26490129
1663358400000,2022-09-16 20:00:00,SOL/BTC,0.0016362,0.0016395,0.0016325,0.001636,0.32850233964868003,200.79605113
1663354800000,2022-09-16 19:00:00,SOL/BTC,0.0016325,0.0016395,0.0016294,0.0016379,0.057372041924153,35.02780507
1663351200000,2022-09-16 18:00:00,SOL/BTC,0.0016337,0.001635,0.001627,0.0016337,0.031804305457602,19.46765346
1663347600000,2022-09-16 17:00:00,SOL/BTC,0.0016326,0.0016391,0.0016314,0.0016349,1.509793534959439,923.47760411
1663344000000,2022-09-16 16:00:00,SOL/BTC,0.0016437,0.0016441,0.0016226,0.0016353,0.08134032300686099,49.74030637
1663340400000,2022-09-16 15:00:00,SOL/BTC,0.0016403,0.0016487,0.0016369,0.0016432,0.0034972562127360005,2.12832048
1663336800000,2022-09-16 14:00:00,SOL/BTC,0.0016401,0.001643,0.0016361,0.001643,0.02086792008254,12.701107780000001
1663333200000,2022-09-16 13:00:00,SOL/BTC,0.0016564,0.0016632,0.0016372,0.0016372,0.854112853661648,521.69121284
1663329600000,2022-09-16 12:00:00,SOL/BTC,0.0016654,0.0016654,0.0016542,0.0016566,0.00613837814733,3.70540755
1663326000000,2022-09-16 11:00:00,SOL/BTC,0.0016614,0.001667,0.0016601,0.0016661,0.001101686532514,0.66123674
1663322400000,2022-09-16 10:00:00,SOL/BTC,0.0016553,0.0016623,0.0016528,0.0016623,0.105662116575576,63.56380712
1663318800000,2022-09-16 09:00:00,SOL/BTC,0.0016469,0.0016528,0.0016469,0.0016528,0.010673780796784,6.45799903
1663315200000,2022-09-16 08:00:00,SOL/BTC,0.0016607,0.0016638,0.0016431,0.0016454,0.49312596391124797,299.69974712
1663311600000,2022-09-16 07:00:00,SOL/BTC,0.0016654,0.0016654,0.0016623,0.0016635,0.006661681959825001,4.00461795
1663308000000,2022-09-16 06:00:00,SOL/BTC,0.0016671,0.0016703,0.0016633,0.0016668,0.020379615588828,12.22679121
1663304400000,2022-09-16 05:00:00,SOL/BTC,0.0016637,0.0016697,0.0016611,0.0016685,0.007644013242140001,4.58136844
1663300800000,2022-09-16 04:00:00,SOL/BTC,0.0016647,0.0016706,0.0016617,0.0016618,0.00271893279896,1.6361372
1663297200000,2022-09-16 03:00:00,SOL/BTC,0.0016565,0.0016627,0.0016554,0.0016627,0.023665234639072,14.23301536
1663293600000,2022-09-16 02:00:00,SOL/BTC,0.0016708,0.0016708,0.0016517,0.0016535,0.018921492961904998,11.443297829999999
1663290000000,2022-09-16 01:00:00,SOL/BTC,0.0016767,0.0016777,0.0016682,0.0016721,0.127868218358629,76.47163349
1663286400000,2022-09-16 00:00:00,SOL/BTC,0.0016727,0.001681,0.0016607,0.001681,6.25612390759656,3721.66799976
1663282800000,2022-09-15 23:00:00,SOL/BTC,0.0016712,0.0016852,0.001671,0.0016785,0.0021926324053800003,1.30630468
1663279200000,2022-09-15 22:00:00,SOL/BTC,0.0016781,0.0016832,0.0016685,0.0016746,0.002694715311684,1.60916954
1663275600000,2022-09-15 21:00:00,SOL/BTC,0.0016942,0.001698,0.0016769,0.0016769,0.00706841236847,4.2151663
1663272000000,2022-09-15 20:00:00,SOL/BTC,0.0016925,0.0017042,0.0016899,0.001694,0.003410841896,2.013484
1663268400000,2022-09-15 19:00:00,SOL/BTC,0.0016901,0.0016939,0.0016836,0.0016888,0.0025022003027600002,1.48164395
1663264800000,2022-09-15 18:00:00,SOL/BTC,0.0016823,0.0016933,0.0016823,0.0016896,0.002447034788352,1.4482923699999999
1663261200000,2022-09-15 17:00:00,SOL/BTC,0.0016717,0.00169,0.0016716,0.0016854,0.12033387237850801,71.39781202
1663257600000,2022-09-15 16:00:00,SOL/BTC,0.0016716,0.0016788,0.0016697,0.0016744,0.009852245483808,5.88404532
1663254000000,2022-09-15 15:00:00,SOL/BTC,0.0016728,0.0016761,0.0016626,0.0016691,7.112510884733006,4261.28505466
1663250400000,2022-09-15 14:00:00,SOL/BTC,0.0016832,0.0016837,0.0016616,0.0016789,0.373180597269859,222.27684631
1663246800000,2022-09-15 13:00:00,SOL/BTC,0.0016788,0.0016805,0.0016695,0.0016801,0.002615475765815,1.55673815
1663243200000,2022-09-15 12:00:00,SOL/BTC,0.001685,0.0016856,0.0016718,0.0016813,0.009872246125729,5.87179333
1663239600000,2022-09-15 11:00:00,SOL/BTC,0.0016782,0.0016856,0.0016776,0.0016852,0.002284183561484,1.35543767
1663236000000,2022-09-15 10:00:00,SOL/BTC,0.0016815,0.0016841,0.0016759,0.0016792,0.007071663707176,4.21132903
1663232400000,2022-09-15 09:00:00,SOL/BTC,0.0016855,0.0016895,0.0016734,0.0016786,0.011956318181192,7.1227917199999995
1663228800000,2022-09-15 08:00:00,SOL/BTC,0.0017152,0.0017232,0.0016852,0.0016887,0.12635376312709798,74.82309654
1663225200000,2022-09-15 07:00:00,SOL/BTC,0.0016864,0.0017167,0.001681,0.0017167,0.558602454939,325.39317
1663221600000,2022-09-15 06:00:00,SOL/BTC,0.0016552,0.0016909,0.0016357,0.0016827,0.197365582392384,117.29100992
1663218000000,2022-09-15 05:00:00,SOL/BTC,0.0016508,0.0016579,0.001649,0.0016579,0.059202113491305,35.70909795
1663214400000,2022-09-15 04:00:00,SOL/BTC,0.0016483,0.0016531,0.0016456,0.0016531,0.018892696917754,11.42864734
1663210800000,2022-09-15 03:00:00,SOL/BTC,0.0016632,0.0016632,0.0016469,0.0016514,0.191895560718674,116.20174441
1663207200000,2022-09-15 02:00:00,SOL/BTC,0.0016757,0.0016787,0.0016634,0.0016657,0.009579193493463,5.75085159
1663203600000,2022-09-15 01:00:00,SOL/BTC,0.0016826,0.0016845,0.0016729,0.0016787,0.003415409677597,2.03455631
1663200000000,2022-09-15 00:00:00,SOL/BTC,0.0016827,0.0016845,0.0016756,0.0016819,0.0029697452775210003,1.76570859
1663196400000,2022-09-14 23:00:00,SOL/BTC,0.001678,0.0016856,0.0016747,0.0016856,0.037187069234112,22.06162152
1663192800000,2022-09-14 22:00:00,SOL/BTC,0.0016852,0.0016895,0.0016773,0.0016815,0.05331212356494001,31.705098760000002
1663189200000,2022-09-14 21:00:00,SOL/BTC,0.0016765,0.0016879,0.0016657,0.0016879,0.204722960153936,121.28855984
1663185600000,2022-09-14 20:00:00,SOL/BTC,0.0016755,0.0016779,0.0016723,0.0016737,0.031491902581881004,18.81573913
1663182000000,2022-09-14 19:00:00,SOL/BTC,0.0016716,0.0016784,0.0016659,0.0016734,0.010959181792794,6.54905091
1663178400000,2022-09-14 18:00:00,SOL/BTC,0.0016564,0.0016787,0.0016564,0.0016748,0.07456977051978,44.52458235
1663174800000,2022-09-14 17:00:00,SOL/BTC,0.0016587,0.0016628,0.0016539,0.0016596,0.002837711221956,1.70987661
1663171200000,2022-09-14 16:00:00,SOL/BTC,0.001661,0.001661,0.0016492,0.0016557,0.005394507514112999,3.25814309
1663167600000,2022-09-14 15:00:00,SOL/BTC,0.001653,0.0016653,0.001653,0.0016605,0.497495132391915,299.60562023
1663164000000,2022-09-14 14:00:00,SOL/BTC,0.0016533,0.0016595,0.0016487,0.0016487,0.32341816930719297,196.16556639
1663160400000,2022-09-14 13:00:00,SOL/BTC,0.0016486,0.0016538,0.0016435,0.0016498,0.003389503937232,2.05449384
1663156800000,2022-09-14 12:00:00,SOL/BTC,0.001639,0.0016527,0.0016359,0.0016445,0.0029706142587549995,1.8063935899999999
1663153200000,2022-09-14 11:00:00,SOL/BTC,0.0016463,0.0016482,0.0016365,0.0016421,0.003185595146358,1.93995198
1663149600000,2022-09-14 10:00:00,SOL/BTC,0.0016431,0.001652,0.0016431,0.0016489,0.002414097619439,1.46406551
1663146000000,2022-09-14 09:00:00,SOL/BTC,0.0016432,0.0016487,0.0016427,0.0016456,0.018968091025576003,11.52655021
1663142400000,2022-09-14 08:00:00,SOL/BTC,0.0016386,0.0016472,0.0016325,0.0016463,0.020627382656853998,12.529540579999999
1663138800000,2022-09-14 07:00:00,SOL/BTC,0.0016488,0.0016519,0.0016329,0.0016417,0.0037663860222069997,2.29419871
1663135200000,2022-09-14 06:00:00,SOL/BTC,0.0016563,0.0016563,0.0016421,0.0016451,0.00299551060484,1.8208684
1663131600000,2022-09-14 05:00:00,SOL/BTC,0.0016592,0.0016638,0.0016549,0.0016573,0.002425241393981,1.4633689699999999
1663128000000,2022-09-14 04:00:00,SOL/BTC,0.0016528,0.0016615,0.0016516,0.0016615,0.039145103906975,23.56009865
1663124400000,2022-09-14 03:00:00,SOL/BTC,0.0016462,0.0016576,0.0016462,0.0016521,0.018608913323955,11.263793549999999
1663120800000,2022-09-14 02:00:00,SOL/BTC,0.0016448,0.0016492,0.0016402,0.0016492,0.01827510992748,11.0811969
1663117200000,2022-09-14 01:00:00,SOL/BTC,0.0016458,0.0016523,0.001642,0.0016474,0.038153125814278,23.15960047
1663113600000,2022-09-14 00:00:00,SOL/BTC,0.0016358,0.0016453,0.0016309,0.0016438,0.013788112325066,8.38795007
1663110000000,2022-09-13 23:00:00,SOL/BTC,0.0016519,0.0016519,0.0016326,0.0016335,0.013536194668425,8.28662055
1663106400000,2022-09-13 22:00:00,SOL/BTC,0.0016813,0.0016813,0.0016519,0.0016519,0.035597372536963,21.54935077
1663102800000,2022-09-13 21:00:00,SOL/BTC,0.0016808,0.0016869,0.0016772,0.0016836,0.053864571567888,31.99368708
1663099200000,2022-09-13 20:00:00,SOL/BTC,0.0016788,0.0016857,0.0016774,0.0016774,0.10222356623208999,60.94167535
1663095600000,2022-09-13 19:00:00,SOL/BTC,0.0016873,0.0016873,0.0016599,0.0016814,1.008070801081022,599.54252473
1663092000000,2022-09-13 18:00:00,SOL/BTC,0.0016822,0.001693,0.0016761,0.001693,0.0038861141808099998,2.29540117
1663088400000,2022-09-13 17:00:00,SOL/BTC,0.0016863,0.0016904,0.0016812,0.0016812,0.0033442133836320003,1.98918236
1663084800000,2022-09-13 16:00:00,SOL/BTC,0.0016685,0.001686,0.0016685,0.001686,0.0032891708158199998,1.95087237
1663081200000,2022-09-13 15:00:00,SOL/BTC,0.0016639,0.001667,0.0016512,0.001667,0.74182925965136,445.00855408
1663077600000,2022-09-13 14:00:00,SOL/BTC,0.0016697,0.0016783,0.0016589,0.0016631,1.442957695341099,867.63134829
1663074000000,2022-09-13 13:00:00,SOL/BTC,0.0016781,0.0016789,0.0016566,0.0016701,0.885325804695867,530.10346967
1663070400000,2022-09-13 12:00:00,SOL/BTC,0.0017072,0.0017082,0.0016642,0.0016738,4.403784854917292,2631.01018934
1663066800000,2022-09-13 11:00:00,SOL/BTC,0.0017118,0.0017184,0.0016985,0.0017085,0.024183963969705,14.15508573
1663063200000,2022-09-13 10:00:00,SOL/BTC,0.0017113,0.0017134,0.0017064,0.0017118,0.0029054892885840003,1.69732988
1663059600000,2022-09-13 09:00:00,SOL/BTC,0.0017186,0.0017312,0.0017118,0.0017137,0.003211357936743,1.87393239
1663056000000,2022-09-13 08:00:00,SOL/BTC,0.0017263,0.0017296,0.0017182,0.0017221,0.021345938656086,12.39529566
1663052400000,2022-09-13 07:00:00,SOL/BTC,0.0017203,0.0017313,0.001712,0.0017294,0.17777366772533001,102.79499695
1663048800000,2022-09-13 06:00:00,SOL/BTC,0.0017136,0.0017283,0.001705,0.0017166,0.140595611373876,81.90353686
1663045200000,2022-09-13 05:00:00,SOL/BTC,0.0017169,0.0017262,0.0017144,0.0017144,0.021093167837448,12.30352767
1663041600000,2022-09-13 04:00:00,SOL/BTC,0.0017435,0.0017481,0.001714,0.001714,1.3588235308030001,792.7791895
1663038000000,2022-09-13 03:00:00,SOL/BTC,0.001702,0.00175,0.0017006,0.0017421,0.11884642019318098,68.22020561
