https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USDT
1655337600,2022-06-16 00:00:00,BAT/USDT,0.362,0.3666,0.3088,0.3224,1023729.50728133,346385.036936367162
1655251200,2022-06-15 00:00:00,BAT/USDT,0.2921,0.3643,0.2728,0.3623,3150939.95144709,1006751.344946950374
1655164800,2022-06-14 00:00:00,BAT/USDT,0.2854,0.293,0.2584,0.2927,690180.11262378,193065.589691473612
1655078400,2022-06-13 00:00:00,BAT/USDT,0.3087,0.3098,0.264,0.287,513620.91320227,145103.594493604188
1654992000,2022-06-12 00:00:00,BAT/USDT,0.3346,0.3373,0.3065,0.3065,320943.04272789,103775.768616100495
1654905600,2022-06-11 00:00:00,BAT/USDT,0.3637,0.3715,0.33,0.3337,308730.60377604,106998.467767222481
1654819200,2022-06-10 00:00:00,BAT/USDT,0.393,0.3986,0.3598,0.3637,304356.67184207,116246.24897453117
1654732800,2022-06-09 00:00:00,BAT/USDT,0.3945,0.4141,0.3877,0.3929,360936.09885807,145321.461297629246
1654646400,2022-06-08 00:00:00,BAT/USDT,0.3936,0.4086,0.3855,0.3953,269474.38877374,107638.525355051305
1654560000,2022-06-07 00:00:00,BAT/USDT,0.4015,0.4028,0.3722,0.3932,240851.98534434,91998.630799887246
1654473600,2022-06-06 00:00:00,BAT/USDT,0.3842,0.4242,0.3837,0.4033,303529.8992755,122915.591291490854
1654387200,2022-06-05 00:00:00,BAT/USDT,0.381,0.3893,0.372,0.3841,320360.05553648,122340.908741925036
1654300800,2022-06-04 00:00:00,BAT/USDT,0.3793,0.3839,0.3688,0.3808,264681.90254339,99558.39583727832
1654214400,2022-06-03 00:00:00,BAT/USDT,0.4008,0.403,0.3704,0.3795,365412.54606966,140001.311185668742
1654128000,2022-06-02 00:00:00,BAT/USDT,0.383,0.4056,0.3783,0.3998,271787.61796448,106372.167933691813
1654041600,2022-06-01 00:00:00,BAT/USDT,0.4031,0.4233,0.3726,0.3827,861844.12369081,348111.141087407169
1653955200,2022-05-31 00:00:00,BAT/USDT,0.4026,0.4128,0.389,0.4027,405515.12961032,162727.825061124726
1653868800,2022-05-30 00:00:00,BAT/USDT,0.3728,0.4043,0.3673,0.4028,300885.26808981,116305.35848945357
1653782400,2022-05-29 00:00:00,BAT/USDT,0.3677,0.377,0.3563,0.372,273534.30660465,100506.465971062582
1653696000,2022-05-28 00:00:00,BAT/USDT,0.3598,0.3739,0.3558,0.3678,79099.07394298,28856.12771044239
1653609600,2022-05-27 00:00:00,BAT/USDT,0.3728,0.3814,0.3495,0.3597,562110.68910624,204687.905751769349
1653523200,2022-05-26 00:00:00,BAT/USDT,0.39,0.4048,0.358,0.372,880678.20460513,332625.881725866089
1653436800,2022-05-25 00:00:00,BAT/USDT,0.3951,0.401,0.3779,0.3899,584951.09912659,225770.353830537568
1653350400,2022-05-24 00:00:00,BAT/USDT,0.3842,0.3988,0.3711,0.3948,409427.1829339,158647.230043045857
1653264000,2022-05-23 00:00:00,BAT/USDT,0.4071,0.425,0.3795,0.384,629988.06660375,257511.433266791296
1653177600,2022-05-22 00:00:00,BAT/USDT,0.3886,0.4106,0.383,0.4071,445400.59585984,178949.202853005898
1653091200,2022-05-21 00:00:00,BAT/USDT,0.3818,0.3942,0.37,0.3881,300611.52964846,115354.724858312695
1653004800,2022-05-20 00:00:00,BAT/USDT,0.3903,0.4091,0.3695,0.3817,366109.78278983,142432.419545585205
1652918400,2022-05-19 00:00:00,BAT/USDT,0.3728,0.3982,0.3588,0.3903,384085.28532014,145617.334117222277
1652832000,2022-05-18 00:00:00,BAT/USDT,0.4147,0.4207,0.3677,0.3727,351497.22714772,136338.000825198034
1652745600,2022-05-17 00:00:00,BAT/USDT,0.3932,0.4218,0.3873,0.4147,512396.21086421,206571.021715651914
1652659200,2022-05-16 00:00:00,BAT/USDT,0.4347,0.4347,0.3817,0.3933,297530.12252339,118472.458535754763
1652572800,2022-05-15 00:00:00,BAT/USDT,0.4189,0.4353,0.3954,0.4353,232797.29717228,96017.071650167101
1652486400,2022-05-14 00:00:00,BAT/USDT,0.3846,0.4215,0.3684,0.4181,241862.74159997,95436.829305246235
1652400000,2022-05-13 00:00:00,BAT/USDT,0.3576,0.428,0.3525,0.3837,569359.70431899,227665.125324573926
1652313600,2022-05-12 00:00:00,BAT/USDT,0.3758,0.3933,0.3059,0.3571,1650930.06681205,570953.004164676528
1652227200,2022-05-11 00:00:00,BAT/USDT,0.466,0.4857,0.3431,0.3762,2726583.38552284,1133293.541842479856
1652140800,2022-05-10 00:00:00,BAT/USDT,0.4419,0.5102,0.4278,0.4653,796432.56882253,377949.765717466094
1652054400,2022-05-09 00:00:00,BAT/USDT,0.5474,0.5562,0.4384,0.4406,642981.69764382,312313.305235342786
1651968000,2022-05-08 00:00:00,BAT/USDT,0.5542,0.5599,0.5327,0.5469,318281.42672169,174051.829046277235
1651881600,2022-05-07 00:00:00,BAT/USDT,0.5789,0.5853,0.5378,0.5549,262310.19645022,148353.553612371309
1651795200,2022-05-06 00:00:00,BAT/USDT,0.5864,0.5891,0.5554,0.5789,526017.35091574,301459.177825274191
1651708800,2022-05-05 00:00:00,BAT/USDT,0.6545,0.6608,0.5668,0.588,783625.35028642,479483.750644574416
1651622400,2022-05-04 00:00:00,BAT/USDT,0.5794,0.6599,0.5764,0.654,863595.7523372,533080.698226040442
1651536000,2022-05-03 00:00:00,BAT/USDT,0.5868,0.6076,0.5662,0.5796,316904.4894059,185728.566825086475
1651449600,2022-05-02 00:00:00,BAT/USDT,0.6029,0.6127,0.5664,0.586,359257.38624743,209998.240353406557
1651363200,2022-05-01 00:00:00,BAT/USDT,0.5695,0.611,0.562,0.6026,267200.61220495,156856.576181882915
1651276800,2022-04-30 00:00:00,BAT/USDT,0.6293,0.6613,0.5504,0.5695,626030.48009313,387695.01742249571
1651190400,2022-04-29 00:00:00,BAT/USDT,0.6586,0.6618,0.6137,0.6298,126254.51228882,80651.491075879727
1651104000,2022-04-28 00:00:00,BAT/USDT,0.6689,0.6789,0.65,0.6587,131384.17027615,86910.994055914802
1651017600,2022-04-27 00:00:00,BAT/USDT,0.6561,0.6792,0.6474,0.6691,101816.15951564,67683.578375280347
1650931200,2022-04-26 00:00:00,BAT/USDT,0.7239,0.7269,0.6488,0.656,524326.50150588,361050.968749779546
1650844800,2022-04-25 00:00:00,BAT/USDT,0.7226,0.7246,0.676,0.7243,421788.30624666,295916.147245923668
1650758400,2022-04-24 00:00:00,BAT/USDT,0.7342,0.7491,0.7129,0.7225,184160.10558277,134318.350894197612
1650672000,2022-04-23 00:00:00,BAT/USDT,0.7386,0.7502,0.7205,0.7332,217262.10509787,159942.076385236813
1650585600,2022-04-22 00:00:00,BAT/USDT,0.7513,0.7853,0.7321,0.7376,575789.41492017,437665.937673543367
1650499200,2022-04-21 00:00:00,BAT/USDT,0.7615,0.8224,0.7423,0.7513,1527628.7982241,1207261.012992733686
1650412800,2022-04-20 00:00:00,BAT/USDT,0.7767,0.7767,0.7364,0.762,421423.38620365,319135.526307068056
1650326400,2022-04-19 00:00:00,BAT/USDT,0.7617,0.7775,0.7444,0.7751,386473.14267499,293073.515662226841
1650240000,2022-04-18 00:00:00,BAT/USDT,0.7225,0.7698,0.6968,0.7627,848225.68177792,620674.248476635532
1650153600,2022-04-17 00:00:00,BAT/USDT,0.7727,0.7779,0.7185,0.7222,364937.4798311,276675.645760999854
1650067200,2022-04-16 00:00:00,BAT/USDT,0.7235,0.7833,0.7232,0.773,1180559.4549018,901044.077937342835
1649980800,2022-04-15 00:00:00,BAT/USDT,0.7205,0.7384,0.7102,0.7228,149276.57445042,108177.629655630213
1649894400,2022-04-14 00:00:00,BAT/USDT,0.7423,0.76,0.7024,0.7205,224512.40024041,164541.860917792842
1649808000,2022-04-13 00:00:00,BAT/USDT,0.7201,0.743,0.7062,0.742,171070.097315,124347.490180556975
1649721600,2022-04-12 00:00:00,BAT/USDT,0.6871,0.7283,0.6805,0.7193,286948.8301335,202745.997959125876
1649635200,2022-04-11 00:00:00,BAT/USDT,0.7404,0.748,0.6658,0.686,371596.83894265,260385.894242795512
1649548800,2022-04-10 00:00:00,BAT/USDT,0.7704,0.7774,0.7399,0.7401,108756.83130149,82960.704461927444
1649462400,2022-04-09 00:00:00,BAT/USDT,0.7391,0.7726,0.738,0.7714,257079.09494997,193610.784241615626
1649376000,2022-04-08 00:00:00,BAT/USDT,0.7894,0.7999,0.73,0.7407,591222.62135538,452901.228130264617
1649289600,2022-04-07 00:00:00,BAT/USDT,0.7513,0.7978,0.7437,0.7892,325885.15287773,253584.244339928032
1649203200,2022-04-06 00:00:00,BAT/USDT,0.8402,0.8416,0.749,0.7516,769744.98162856,610464.102753716435
1649116800,2022-04-05 00:00:00,BAT/USDT,0.8902,0.8983,0.8375,0.8409,477884.32612753,416578.013364108678
1649030400,2022-04-04 00:00:00,BAT/USDT,0.9489,0.9489,0.8547,0.891,402831.45596183,359393.341998367825
1648944000,2022-04-03 00:00:00,BAT/USDT,0.92,0.9798,0.9115,0.9488,952297.68976928,896734.332410471322
1648857600,2022-04-02 00:00:00,BAT/USDT,0.8947,0.9588,0.8843,0.9199,1099003.43426792,1006820.076897311896
1648771200,2022-04-01 00:00:00,BAT/USDT,0.8662,0.8983,0.8246,0.8954,755089.84452652,651528.804129413641
1648684800,2022-03-31 00:00:00,BAT/USDT,0.8989,0.937,0.8546,0.8666,1097190.72497019,990989.942602123675
1648598400,2022-03-30 00:00:00,BAT/USDT,0.8938,0.9142,0.8546,0.899,558066.03970401,496417.583010993553
1648512000,2022-03-29 00:00:00,BAT/USDT,0.8713,0.9218,0.8528,0.8946,930618.27119719,831472.909381585263
1648425600,2022-03-28 00:00:00,BAT/USDT,0.9032,0.9288,0.86,0.8726,1407791.45236448,1282607.396384681559
1648339200,2022-03-27 00:00:00,BAT/USDT,0.8568,0.9103,0.8509,0.9023,1892236.50867416,1673882.683431210545
1648252800,2022-03-26 00:00:00,BAT/USDT,0.8338,0.8589,0.826,0.8575,408948.29326377,345505.393627388744
1648166400,2022-03-25 00:00:00,BAT/USDT,0.8578,0.8811,0.8228,0.8331,503217.59430562,426490.239089598381
1648080000,2022-03-24 00:00:00,BAT/USDT,0.8364,0.871,0.8196,0.8588,1291908.09134268,1094090.255563646088
1647993600,2022-03-23 00:00:00,BAT/USDT,0.8116,0.8386,0.8004,0.8346,260244.55654155,214411.276325138534
1647907200,2022-03-22 00:00:00,BAT/USDT,0.8154,0.8317,0.8027,0.8121,330445.8919615,270700.283691931595
1647820800,2022-03-21 00:00:00,BAT/USDT,0.8201,0.8317,0.7927,0.8166,469025.76933263,380039.026752456989
1647734400,2022-03-20 00:00:00,BAT/USDT,0.8401,0.8527,0.805,0.8199,556725.1567831,460643.310101248215
1647648000,2022-03-19 00:00:00,BAT/USDT,0.8406,0.8805,0.83,0.8404,823487.28710175,707392.669386384157
1647561600,2022-03-18 00:00:00,BAT/USDT,0.8496,0.8576,0.8049,0.8401,1048926.42775463,865918.400120393276
1647475200,2022-03-17 00:00:00,BAT/USDT,0.8235,0.8876,0.818,0.8494,1564777.07371183,1344602.122907671807
1647388800,2022-03-16 00:00:00,BAT/USDT,0.7848,0.8488,0.779,0.823,2266947.98071014,1850517.072734317595
1647302400,2022-03-15 00:00:00,BAT/USDT,0.7202,0.8087,0.701,0.7862,1974371.44973928,1500736.712156420859
1647216000,2022-03-14 00:00:00,BAT/USDT,0.6739,0.7249,0.6617,0.7201,473313.74347432,330204.667714036807
1647129600,2022-03-13 00:00:00,BAT/USDT,0.6627,0.7397,0.64,0.6752,1671231.9300774,1174233.909484301498
1647043200,2022-03-12 00:00:00,BAT/USDT,0.653,0.7083,0.6517,0.6632,257456.29450283,176182.994047918976
1646956800,2022-03-11 00:00:00,BAT/USDT,0.687,0.6881,0.6436,0.6529,821573.08968261,542461.037072038048
1646870400,2022-03-10 00:00:00,BAT/USDT,0.6849,0.722,0.6365,0.6868,1831646.40373407,1253399.045455653129
1646784000,2022-03-09 00:00:00,BAT/USDT,0.6576,0.6921,0.6515,0.686,402182.15326434,272327.967601608116
1646697600,2022-03-08 00:00:00,BAT/USDT,0.632,0.6656,0.6279,0.658,542781.71203276,352658.014581676846
1646611200,2022-03-07 00:00:00,BAT/USDT,0.6379,0.668,0.6147,0.6325,331753.9825978,211238.850693777302
1646524800,2022-03-06 00:00:00,BAT/USDT,0.6743,0.679,0.6371,0.638,169010.20243189,111314.759539045703
1646438400,2022-03-05 00:00:00,BAT/USDT,0.6572,0.679,0.6397,0.6747,286650.4187056,189541.271203751316
1646352000,2022-03-04 00:00:00,BAT/USDT,0.7117,0.7146,0.646,0.6553,198595.3441768,134280.317725542995
1646265600,2022-03-03 00:00:00,BAT/USDT,0.7298,0.7382,0.6903,0.7124,344709.63435351,246216.313003150676
1646179200,2022-03-02 00:00:00,BAT/USDT,0.7532,0.7655,0.7199,0.7305,812281.81741476,603821.373026774363
1646092800,2022-03-01 00:00:00,BAT/USDT,0.7415,0.7664,0.7273,0.7546,346497.91397677,258747.84893368281
1646006400,2022-02-28 00:00:00,BAT/USDT,0.668,0.7415,0.6576,0.7414,367747.74389045,257058.123799011094
1645920000,2022-02-27 00:00:00,BAT/USDT,0.7023,0.7112,0.6515,0.6677,318849.45959484,217665.547116365198
1645833600,2022-02-26 00:00:00,BAT/USDT,0.703,0.7281,0.6923,0.7027,145195.84968952,102875.290450723262
1645747200,2022-02-25 00:00:00,BAT/USDT,0.6586,0.7097,0.65,0.7031,270581.53706835,184969.054652925981
1645660800,2022-02-24 00:00:00,BAT/USDT,0.6547,0.6687,0.5668,0.6597,1074388.00517781,654309.664043885949
1645574400,2022-02-23 00:00:00,BAT/USDT,0.6827,0.7113,0.6528,0.6547,389313.95070663,265984.30252923958
1645488000,2022-02-22 00:00:00,BAT/USDT,0.6453,0.686,0.6293,0.681,363039.51469387,239632.885533138044
1645401600,2022-02-21 00:00:00,BAT/USDT,0.7051,0.739,0.6408,0.6446,376401.7634394,259486.942035727904
1645315200,2022-02-20 00:00:00,BAT/USDT,0.7588,0.7591,0.6931,0.7018,513305.08208112,371411.284868813649
1645228800,2022-02-19 00:00:00,BAT/USDT,0.7514,0.7696,0.7316,0.7584,263443.73277288,197871.214359548676
1645142400,2022-02-18 00:00:00,BAT/USDT,0.7592,0.788,0.7406,0.7528,488644.58550681,372699.653410030236
1645056000,2022-02-17 00:00:00,BAT/USDT,0.8368,0.8458,0.7535,0.7584,593518.64741276,471093.797115426284
1644969600,2022-02-16 00:00:00,BAT/USDT,0.86,0.8622,0.813,0.8357,680340.25929861,566906.952739939173
1644883200,2022-02-15 00:00:00,BAT/USDT,0.8054,0.8618,0.8054,0.8588,426146.00634979,355176.498026509344
1644796800,2022-02-14 00:00:00,BAT/USDT,0.8046,0.8158,0.7742,0.805,357411.39249433,283386.011245773634
1644710400,2022-02-13 00:00:00,BAT/USDT,0.8091,0.8272,0.7789,0.8044,430015.20721873,349051.539590315923
1644624000,2022-02-12 00:00:00,BAT/USDT,0.8233,0.8335,0.7831,0.8094,447235.88515105,361692.718129753152
1644537600,2022-02-11 00:00:00,BAT/USDT,0.8816,0.893,0.8159,0.8249,632648.65707662,538807.560261217848
1644451200,2022-02-10 00:00:00,BAT/USDT,0.9406,0.9496,0.8759,0.8819,737560.51756352,671458.826527843704
1644364800,2022-02-09 00:00:00,BAT/USDT,0.9236,0.953,0.8987,0.942,380452.09146287,353868.424550635028
1644278400,2022-02-08 00:00:00,BAT/USDT,0.9682,0.9784,0.8831,0.9233,603338.58510386,555278.950374215269
1644192000,2022-02-07 00:00:00,BAT/USDT,0.9414,0.987,0.9153,0.9688,610407.03653211,586387.769714848076
1644105600,2022-02-06 00:00:00,BAT/USDT,0.9253,0.9444,0.898,0.9418,410551.47445367,380585.561525947774
1644019200,2022-02-05 00:00:00,BAT/USDT,0.9007,0.9552,0.8908,0.9242,580578.17232841,539145.024007888208
1643932800,2022-02-04 00:00:00,BAT/USDT,0.8248,0.9028,0.8198,0.9007,440328.21549893,380586.527571860911
1643846400,2022-02-03 00:00:00,BAT/USDT,0.8095,0.8328,0.7913,0.8261,495555.69856804,403453.694051406194
1643760000,2022-02-02 00:00:00,BAT/USDT,0.8434,0.8628,0.8036,0.8101,374878.10216153,312267.830762809365
