https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUB,Volume BTC
1660608000000,2022-08-16 00:00:00,BTC/RUB,1509273.61,1510951.75,1485000.0,1505641.6,4808898.277041024,3.19391964
1660521600000,2022-08-15 00:00:00,BTC/RUB,1512223.79,1562104.01,1480251.01,1508787.95,5226022.257155972,3.46372216
1660435200000,2022-08-14 00:00:00,BTC/RUB,1527939.82,1555553.05,1506114.42,1512224.78,6104543.69911727,4.0367965
1660348800000,2022-08-13 00:00:00,BTC/RUB,1542410.81,1558484.77,1524856.41,1528341.85,3640324.8376999213,2.38187866
1660262400000,2022-08-12 00:00:00,BTC/RUB,1488892.78,1543000.0,1475069.69,1541925.87,4749765.395713312,3.08041099
1660176000000,2022-08-11 00:00:00,BTC/RUB,1526515.83,1549999.99,1486517.37,1489344.53,5496500.946675195,3.69055033
1660089600000,2022-08-10 00:00:00,BTC/RUB,1468310.9,1536086.0,1447000.0,1525225.69,5927611.9096353445,3.88638347
1660003200000,2022-08-09 00:00:00,BTC/RUB,1509622.02,1514525.48,1505808.77,1508414.26,115597.8849283762,0.07663537
1659916800000,2022-08-08 00:00:00,BTC/RUB,1423855.89,1521675.45,1422180.43,1509236.71,5849823.175691523,3.87601437
1659830400000,2022-08-07 00:00:00,BTC/RUB,1395488.8,1452619.16,1390000.01,1423299.64,4256852.770470806,2.99083387
1659744000000,2022-08-06 00:00:00,BTC/RUB,1425810.0,1426939.55,1395247.79,1395300.0,5648859.924843,4.04849131
1659657600000,2022-08-05 00:00:00,BTC/RUB,1452272.5,1469999.99,1406000.01,1424180.0,7099123.1911814,4.98470923
1659571200000,2022-08-04 00:00:00,BTC/RUB,1469779.19,1493568.2,1433450.01,1450000.01,7920375.161623276,5.46232766
1659484800000,2022-08-03 00:00:00,BTC/RUB,1459351.66,1519023.54,1449000.0,1469835.79,7298110.034617334,4.96525536
1659398400000,2022-08-02 00:00:00,BTC/RUB,1470736.69,1484999.98,1412359.01,1449000.0,7797884.033520001,5.38156248
1659312000000,2022-08-01 00:00:00,BTC/RUB,1486872.38,1517821.0,1446000.0,1472902.27,6391479.839149265,4.33937809
1659225600000,2022-07-31 00:00:00,BTC/RUB,1532745.45,1558999.99,1457957.0,1496267.6,3312110.442998836,2.21358161
1659139200000,2022-07-30 00:00:00,BTC/RUB,1467596.12,1560000.0,1459339.01,1544376.61,11797165.28429219,7.63878785
1659052800000,2022-07-29 00:00:00,BTC/RUB,1508853.74,1521182.11,1456258.08,1470015.21,9277288.760845603,6.31101549
1658966400000,2022-07-28 00:00:00,BTC/RUB,1435164.36,1519129.76,1422678.0,1512325.23,9032694.361316482,5.97271948
1658880000000,2022-07-27 00:00:00,BTC/RUB,1349557.84,1439999.99,1334427.27,1435186.64,13053634.913643021,9.09542672
1658793600000,2022-07-26 00:00:00,BTC/RUB,1339822.99,1354935.13,1313183.66,1350893.07,3060393.606460319,2.26545955
1658707200000,2022-07-25 00:00:00,BTC/RUB,1343843.11,1364999.99,1294496.0,1344213.88,6954481.131150323,5.17364181
1658620800000,2022-07-24 00:00:00,BTC/RUB,1339675.53,1362803.22,1328018.01,1344784.6,3369663.928618498,2.50572763
1658534400000,2022-07-23 00:00:00,BTC/RUB,1356594.69,1370738.24,1313915.18,1339553.88,4033513.729315879,3.01108734
1658448000000,2022-07-22 00:00:00,BTC/RUB,1396360.67,1414999.99,1340735.01,1357943.52,7417309.570743825,5.46216353
1658361600000,2022-07-21 00:00:00,BTC/RUB,1359929.28,1408142.75,1318718.82,1397090.63,8961042.57375937,6.41407392
1658275200000,2022-07-20 00:00:00,BTC/RUB,1400422.62,1416800.44,1337587.67,1360830.58,8989888.45416609,6.60617757
1658188800000,2022-07-19 00:00:00,BTC/RUB,1383173.53,1416800.44,1295052.0,1401237.43,10469578.077670753,7.47166601
1658102400000,2022-07-18 00:00:00,BTC/RUB,1300368.96,1409999.99,1298624.0,1381307.83,9608100.382325478,6.95579955
1658016000000,2022-07-17 00:00:00,BTC/RUB,1328471.57,1352723.22,1298624,1300242.58,5153394.496007503,3.96341004
1657929600000,2022-07-16 00:00:00,BTC/RUB,1309789.38,1353016.99,1291103.95,1328786.01,4741382.838127485,3.56820647
1657843200000,2022-07-15 00:00:00,BTC/RUB,1314676.74,1359372.55,1303431.01,1309406.15,7080071.0203698855,5.40708551
1657756800000,2022-07-14 00:00:00,BTC/RUB,1303013.84,1333242.26,1268173.01,1315646.74,3476580.2095868913,2.64248761
1657670400000,2022-07-13 00:00:00,BTC/RUB,1240901.52,1306318.72,1226801.0,1301788.59,4128479.2122970135,3.17138992
1657584000000,2022-07-12 00:00:00,BTC/RUB,1342871.41,1361360.99,1229613.0,1239396.29,4802219.448246612,3.87464404
1657497600000,2022-07-11 00:00:00,BTC/RUB,1402538.94,1419999.98,1303796.0,1342871.56,5590742.774807348,4.16327439
1657411200000,2022-07-10 00:00:00,BTC/RUB,1431460.2,1436895.9,1378617,1401939.04,3659791.4588531344,2.61052111
1657324800000,2022-07-09 00:00:00,BTC/RUB,1435535.71,1452268.08,1415974.0,1432166.96,3262136.009045295,2.27776237
1657238400000,2022-07-08 00:00:00,BTC/RUB,1377790.21,1445040.97,1365354.0,1423200.01,9285950.571950983,6.52469822
1657152000000,2022-07-07 00:00:00,BTC/RUB,1318572.01,1395992.27,1304111.15,1378343.28,5619853.722072528,4.0772526
1657065600000,2022-07-06 00:00:00,BTC/RUB,1306087.87,1355000.0,1265506.07,1312004.94,10087174.474289175,7.68836623
1656979200000,2022-07-05 00:00:00,BTC/RUB,1244419.69,1344905.99,1199036.0,1307124.21,7752172.192238069,5.93070814
1656892800000,2022-07-04 00:00:00,BTC/RUB,1168563.0,1244999.99,1131589.87,1244634.86,6358246.157409541,5.10852328
1656806400000,2022-07-03 00:00:00,BTC/RUB,1170658.13,1187798.9,1149531.0,1168581.67,1967965.4684422608,1.68406327
1656720000000,2022-07-02 00:00:00,BTC/RUB,1164704.96,1179383.99,1153000.02,1170955.0,2388019.69034675,2.03937785
1656633600000,2022-07-01 00:00:00,BTC/RUB,1179018.0,1228000.0,1100000.01,1165348.3,8253237.92265855,7.08220703
1656547200000,2022-06-30 00:00:00,BTC/RUB,1135105.01,1178845.6,1100000.0,1171731.4,3999971.4098606496,3.41372725
1656460800000,2022-06-29 00:00:00,BTC/RUB,1165230.38,1177111.81,1100000.0,1135070.73,8094710.270938705,7.13145891
1656374400000,2022-06-28 00:00:00,BTC/RUB,1170182.01,1179402.99,1169613.64,1174803.2,39350.009687936,0.03349498
1656288000000,2022-06-27 00:00:00,BTC/RUB,1196229.87,1225278.99,1168198.12,1170816.51,5325532.329346507,4.54856272
1656201600000,2022-06-26 00:00:00,BTC/RUB,1237461.48,1246000,1195538.01,1196254.22,2909850.4688912258,2.4324683
1656115200000,2022-06-25 00:00:00,BTC/RUB,1238360.02,1249452.99,1211836.01,1237463.3,3781445.561860493,3.05580421
1656028800000,2022-06-24 00:00:00,BTC/RUB,1247783.85,1259280.12,1199100.22,1238252.27,6414267.859672006,5.1800978
1655942400000,2022-06-23 00:00:00,BTC/RUB,1201802.99,1249626.7,1191124.0,1247368.72,4732523.023313041,3.79400489
1655856000000,2022-06-22 00:00:00,BTC/RUB,1250000.0,1289746.25,1177000.0,1204777.01,4760908.1300161835,3.95169238
1655769600000,2022-06-21 00:00:00,BTC/RUB,1279999.97,1320000.0,1252258.63,1259000.0,1687836.7652299998,1.34061697
1655683200000,2022-06-20 00:00:00,BTC/RUB,1284332.0,1319999.95,1224938.0,1280000.0,3742135.296,2.9235432
1655596800000,2022-06-19 00:00:00,BTC/RUB,1196272.99,1302009.99,1139999.99,1280181.99,3428500.411419588,2.67813517
1655510400000,2022-06-18 00:00:00,BTC/RUB,1314500.0,1400000.0,1139269.25,1201534.99,3139734.1823292742,2.61310258
1655424000000,2022-06-17 00:00:00,BTC/RUB,1301182,1358999.98,1300005.0,1307132.1,2497062.1348090083,1.91033648
1655337600000,2022-06-16 00:00:00,BTC/RUB,1371629.28,1435926.98,1301000,1301000.0,4326541.14846,3.32555046
1655251200000,2022-06-15 00:00:00,BTC/RUB,1462030.33,1462030.33,1301000.0,1423531.01,3647254.0683964277,2.56211775
1655164800000,2022-06-14 00:00:00,BTC/RUB,1499826.67,1499831.01,1371156.0,1453535.96,3574956.8094117693,2.45948976
1655078400000,2022-06-13 00:00:00,BTC/RUB,1730494.57,1751193.39,1449710.06,1459997.17,5673666.503192241,3.88608048
1654992000000,2022-06-12 00:00:00,BTC/RUB,1786500.0,1793202.53,1720269.45,1730494.57,3297763.5103194877,1.90567689
1654905600000,2022-06-11 00:00:00,BTC/RUB,1813971.99,1826333.99,1765000.01,1780270.99,2561680.137249409,1.43892708
1654819200000,2022-06-10 00:00:00,BTC/RUB,1863555.83,1892870.0,1809240.99,1809241.0,6665366.25724606,3.68406766
1654732800000,2022-06-09 00:00:00,BTC/RUB,1908259.81,1931085.54,1847063.18,1863555.84,7351635.4496081285,3.94495045
1654646400000,2022-06-08 00:00:00,BTC/RUB,2014429.02,2025533.99,1900100.01,1910939.99,6055817.519060945,3.16902548
1654560000000,2022-06-07 00:00:00,BTC/RUB,1997919.0,2042924.71,1885775.36,2020083.99,6780068.740566779,3.35633012
1654473600000,2022-06-06 00:00:00,BTC/RUB,1949360.99,2024844.61,1948254.6,1997919.99,8109524.513480565,4.05898362
1654387200000,2022-06-05 00:00:00,BTC/RUB,1943303.01,1959101.99,1925298.9,1947306.99,2161519.9891351326,1.11000474
1654300800000,2022-06-04 00:00:00,BTC/RUB,1929373.01,1946309.01,1919602.37,1937879.01,2225612.1460408038,1.14847838
1654214400000,2022-06-03 00:00:00,BTC/RUB,1971139.99,1983277.54,1891310,1934488.99,5778615.189637057,2.98715331
1654128000000,2022-06-02 00:00:00,BTC/RUB,1919831.99,1980336.99,1841598.13,1969280.01,16137136.132875545,8.19443454
1654041600000,2022-06-01 00:00:00,BTC/RUB,2064346.01,2072802.99,1889276.0,1920654.99,11309988.16145735,5.88860999
1653955200000,2022-05-31 00:00:00,BTC/RUB,2149197.0,2149488.0,2018777.01,2068810.99,10062318.807720786,4.86381736
1653868800000,2022-05-30 00:00:00,BTC/RUB,2109077,2176435.01,2033927.0,2161241.06,15208249.749064455,7.03681326
1653782400000,2022-05-29 00:00:00,BTC/RUB,2054913.01,2109141.96,2047225.01,2109141.96,2987057.958684672,1.4162432
1653696000000,2022-05-28 00:00:00,BTC/RUB,2050000.0,2061166.23,2025985.0,2056435.01,1303515.2976690137,0.63387138
1653609600000,2022-05-27 00:00:00,BTC/RUB,1978711.99,2104365.78,1948163.57,2042847.27,15920038.9044811,7.7930637
1653523200000,2022-05-26 00:00:00,BTC/RUB,1879159.01,2022839.78,1836535.0,1986464.99,14063559.026645487,7.07969136
1653436800000,2022-05-25 00:00:00,BTC/RUB,1819321.0,1922343.0,1773971.1,1884628.01,7302063.5379217435,3.87453837
1653350400000,2022-05-24 00:00:00,BTC/RUB,1859377,1862667.15,1758056.99,1785116.53,5273902.952123303,2.95437461
1653264000000,2022-05-23 00:00:00,BTC/RUB,2054610.01,2057355.01,1835123.02,1848824.99,8696782.19751199,4.70395102
1653177600000,2022-05-22 00:00:00,BTC/RUB,2007277.99,2059999.99,1990000.01,2055487.01,3367703.113521997,1.63839669
1653091200000,2022-05-21 00:00:00,BTC/RUB,1992035.99,2013078.99,1976577.01,2000540.01,1937132.494275048,0.9683048
1653004800000,2022-05-20 00:00:00,BTC/RUB,2076308.0,2103895.0,1950000.01,1991387.01,9040858.750941668,4.53998078
1652918400000,2022-05-19 00:00:00,BTC/RUB,2070518.97,2110000.0,2013225,2079938.0,3612785.83118152,1.73696804
1652832000000,2022-05-18 00:00:00,BTC/RUB,2208323.01,2239311.0,2066805.0,2070983.99,2266159.423521972,1.09424285
1652745600000,2022-05-17 00:00:00,BTC/RUB,2199869.22,2248000.01,2158000.0,2246949.61,2347492.493559408,1.04474639
1652659200000,2022-05-16 00:00:00,BTC/RUB,2300000.54,2648561.79,2158000.0,2199869.22,2799082.09340077,1.27238568
1652572800000,2022-05-15 00:00:00,BTC/RUB,2261590.67,2588607.26,2222500.12,2300362.01,1459293.346281995,0.63437552
1652486400000,2022-05-14 00:00:00,BTC/RUB,2319999.99,2359999.98,2222454.25,2222600.14,1834260.8646427859,0.82527704
1652400000000,2022-05-13 00:00:00,BTC/RUB,2209999.97,2546522.27,2155991.01,2324160,3461431.4978111996,1.48932582
1652313600000,2022-05-12 00:00:00,BTC/RUB,2391040.73,2548973.28,2155991.0,2155991.01,5353809.137254083,2.48322424
1652227200000,2022-05-11 00:00:00,BTC/RUB,2554099.08,2735400.0,2300000.0,2300000.01,6704460.86014983,2.91498297
1652140800000,2022-05-10 00:00:00,BTC/RUB,2564152.72,2699998,2500000,2500000,3596045.35,1.43841814
1652054400000,2022-05-09 00:00:00,BTC/RUB,2690000.0,2699998.99,2500000,2508531.19,4828629.04260077,1.924883
1651968000000,2022-05-08 00:00:00,BTC/RUB,2681479.09,2735399.99,2650001.11,2690000,2461423.0335,0.91502715
1651881600000,2022-05-07 00:00:00,BTC/RUB,2746000.01,2759999.99,2681385.01,2735399.99,3930729.0281701493,1.4369851
1651795200000,2022-05-06 00:00:00,BTC/RUB,2680000.03,2760000.0,2660000.01,2747186.01,4661513.24160776,1.69683204
1651708800000,2022-05-05 00:00:00,BTC/RUB,2876840.01,2891496.04,2664000.01,2680000.02,4554238.362786853,1.69934266
1651622400000,2022-05-04 00:00:00,BTC/RUB,2800000.01,2884388.0,2760783.0,2872721.01,8562179.328048278,2.98051196
1651536000000,2022-05-03 00:00:00,BTC/RUB,2876998.99,2894013.0,2800000.0,2800000.01,11811935.590185484,4.21854841
1651449600000,2022-05-02 00:00:00,BTC/RUB,2948060.48,2976499.88,2860000.12,2876998.99,16616956.122517142,5.77579491
1651363200000,2022-05-01 00:00:00,BTC/RUB,2882965.99,2950000.0,2867772.0,2950000.0,12816532.918499999,4.34458743
1651276800000,2022-04-30 00:00:00,BTC/RUB,2947981.0,2960742.55,2871329.01,2881552.99,7497302.198419551,2.60182694
1651190400000,2022-04-29 00:00:00,BTC/RUB,3071997.01,3085384.99,2911139.03,2945082.0,15624405.027393539,5.30525297
1651104000000,2022-04-28 00:00:00,BTC/RUB,3053000.01,3117512.0,3006171.67,3069815.01,17994963.9254959,5.86190499
1651017600000,2022-04-27 00:00:00,BTC/RUB,3004583.17,3089512.9,2998538.0,3058942.99,12902079.976553053,4.21782296
1650931200000,2022-04-26 00:00:00,BTC/RUB,3239001.0,3262366,2974935.83,3004348.0,22193537.96280688,7.38713956
1650844800000,2022-04-25 00:00:00,BTC/RUB,3190772.91,3255410.41,3069508.01,3232256.01,13014939.473389644,4.02658064
1650758400000,2022-04-24 00:00:00,BTC/RUB,3170000.12,3183850.99,3170000.12,3183850.99,117280.3987446598,0.03683602
1650672000000,2022-04-23 00:00:00,BTC/RUB,3186047.63,3218512.16,3170000.11,3173492.0,3197758.77301132,1.00764671
1650585600000,2022-04-22 00:00:00,BTC/RUB,3305000.0,3336484.23,3170000.12,3205911.88,10249812.328605473,3.19715972
1650499200000,2022-04-21 00:00:00,BTC/RUB,3465075.0,3476635,3462545.01,3463790.89,77562.7989526894,0.02239246
1650412800000,2022-04-20 00:00:00,BTC/RUB,3466101.25,3491000,3400715.0,3456513.0,14609285.88626502,4.22659654
1650326400000,2022-04-19 00:00:00,BTC/RUB,3472830.01,3489999.99,3365336.94,3470444.01,10116554.979805848,2.91506071
1650240000000,2022-04-18 00:00:00,BTC/RUB,3452841.28,3520171.99,3309252.0,3480906.99,33871040.096840866,9.73052144
1650153600000,2022-04-17 00:00:00,BTC/RUB,3481538.01,3513635.63,3435692.92,3435692.92,5446319.922985374,1.58521732
1650067200000,2022-04-16 00:00:00,BTC/RUB,3457158.01,3500054.52,3449052.72,3483790.01,4356733.340958828,1.25057289
1649980800000,2022-04-15 00:00:00,BTC/RUB,3467538.27,3566584.65,3450000.0,3460309.01,12517907.366264671,3.61756922
1649894400000,2022-04-14 00:00:00,BTC/RUB,3530981.0,3563884.0,3450000.03,3454614.68,8674665.696776923,2.51103712
1649808000000,2022-04-13 00:00:00,BTC/RUB,3494633.93,3534717.4,3350001.07,3500000.01,13719118.21419748,3.91974805
1649721600000,2022-04-12 00:00:00,BTC/RUB,3357347.01,3517141.91,3353285.0,3495186.44,19740336.5493045,5.64786368
1649635200000,2022-04-11 00:00:00,BTC/RUB,3505259.01,3587590.99,3333199.4,3364633.36,36503659.48642763,10.84922355
1649548800000,2022-04-10 00:00:00,BTC/RUB,3575703.03,3583026.99,3571878.5,3583026.99,34599.141826236,0.0096564
1649462400000,2022-04-09 00:00:00,BTC/RUB,3623507.01,3639956.96,3546023.07,3584563.01,8991476.201661823,2.50838838
1649376000000,2022-04-08 00:00:00,BTC/RUB,3765585.99,3817275,3540834.83,3618908.01,52398644.782247916,14.47913145
1649289600000,2022-04-07 00:00:00,BTC/RUB,3899332.33,3995001.06,3712054.0,3775891.05,17189657.42394322,4.55247707
1649203200000,2022-04-06 00:00:00,BTC/RUB,4110000.01,4173613.16,3859697.47,3859699.42,17845718.241977196,4.62360311
1649116800000,2022-04-05 00:00:00,BTC/RUB,4124639.68,4235381.0,4100000.0,4110000.33,21073098.859500505,5.12727425
1649030400000,2022-04-04 00:00:00,BTC/RUB,4154475.81,4213409.6,4042104.01,4123141.99,37470013.15512589,9.08773291
1648944000000,2022-04-03 00:00:00,BTC/RUB,4148972.68,4246293.78,4091020.0,4154474.49,12479122.689016027,3.00377887
1648857600000,2022-04-02 00:00:00,BTC/RUB,4157042.88,4224997.75,4078898.0,4128338.54,6518044.064933472,1.57885406
1648771200000,2022-04-01 00:00:00,BTC/RUB,4001238.69,4262339.84,3848721.03,4157007.58,17051134.874780282,4.10178104
1648684800000,2022-03-31 00:00:00,BTC/RUB,4087687.38,4179636.59,3900000.0,4000542.66,8226208.137144167,2.05627307
1648598400000,2022-03-30 00:00:00,BTC/RUB,4232775.68,4232776.72,4062196.55,4092998.99,10010103.801858492,2.44566486
1648512000000,2022-03-29 00:00:00,BTC/RUB,4435741.73,4435741.74,4142512.31,4232778.27,26049243.268069953,6.15417147
1648425600000,2022-03-28 00:00:00,BTC/RUB,4556298.26,4595000.0,4384626.0,4432278.99,50756779.735939056,11.45162113
1648339200000,2022-03-27 00:00:00,BTC/RUB,4456506.12,4574623.09,4421008.01,4554781.89,8974232.783701602,1.97028815
1648252800000,2022-03-26 00:00:00,BTC/RUB,4486000.0,4499366.63,4450000.0,4456483.02,10725588.813181967,2.4067384
1648166400000,2022-03-25 00:00:00,BTC/RUB,4439981.35,4505288.34,4289796.79,4485993.22,58334707.77749514,13.00374408
1648080000000,2022-03-24 00:00:00,BTC/RUB,4252192.27,4495000.0,4214479.46,4451000.0,44512141.77669,10.00048119
1647993600000,2022-03-23 00:00:00,BTC/RUB,4439408.41,4471166.51,4214479.46,4246700.91,21926631.113035925,5.1632153
1647907200000,2022-03-22 00:00:00,BTC/RUB,4333727.09,4509567.74,4324081.13,4439409.41,30068331.3830002,6.77304763
1647820800000,2022-03-21 00:00:00,BTC/RUB,4532992.26,4684962.0,4229574.0,4337644.08,31537988.243487634,7.27076442
1647734400000,2022-03-20 00:00:00,BTC/RUB,4352682.01,4549999.96,4189428.06,4532991.92,44585732.74888281,9.83582886
1647648000000,2022-03-19 00:00:00,BTC/RUB,4350345.47,4370611.54,4314585.85,4352682.01,13359579.469100993,3.06927532
1647561600000,2022-03-18 00:00:00,BTC/RUB,4255967.2,4407476.1,4147528.65,4347101.01,32532975.123884663,7.48383234
1647475200000,2022-03-17 00:00:00,BTC/RUB,4317642.42,4328439.94,4114888.0,4266598.81,16757146.398342805,3.92751865
1647388800000,2022-03-16 00:00:00,BTC/RUB,4395753.6,4608487.0,4260994.15,4333496.35,16221495.113878874,3.74328113
1647302400000,2022-03-15 00:00:00,BTC/RUB,4718519.59,4729856.22,4395753.6,4395753.6,16090240.87387248,3.66040555
1647216000000,2022-03-14 00:00:00,BTC/RUB,4606464.52,4763793.1,4518237.86,4712403.1,25569676.171336405,5.42603755
1647129600000,2022-03-13 00:00:00,BTC/RUB,4781168.48,4830357.99,4522942.33,4594964.35,39022586.370976135,8.49246771
1647043200000,2022-03-12 00:00:00,BTC/RUB,4809911.95,4869200.1,4735430.4,4786919.32,6234680.41688286,1.30244109
1646956800000,2022-03-11 00:00:00,BTC/RUB,4873014.54,4888880.88,4597938.69,4815682.85,82208741.57564478,17.07104561
1646870400000,2022-03-10 00:00:00,BTC/RUB,5034258.32,5110002.51,4530832.2,4873013.55,112376373.52854626,23.06096061
1646784000000,2022-03-09 00:00:00,BTC/RUB,4651633.98,5143759.32,4642315.52,5046848.02,127861596.6207929,25.33494096
1646697600000,2022-03-08 00:00:00,BTC/RUB,4612252.5,4787582.34,4435141.39,4640185.64,44944755.37453004,9.68598217
1646611200000,2022-03-07 00:00:00,BTC/RUB,4236438.8,4750000.0,3955003.53,4623783.88,115102050.13298304,24.89347537
1646524800000,2022-03-06 00:00:00,BTC/RUB,4287581.63,4320411.96,4152422.92,4233198.99,34677238.35953708,8.19173359
1646438400000,2022-03-05 00:00:00,BTC/RUB,4468213.0,4469076.0,4106186.86,4276889.5,50986285.5209123,11.9213474
1646352000000,2022-03-04 00:00:00,BTC/RUB,4540810.95,4637332.81,4266940.93,4465421,73214144.45191164,16.39579884
1646265600000,2022-03-03 00:00:00,BTC/RUB,4370000.0,4700000.0,4110797.0,4540811.95,107544755.1006819,23.68403631
1646179200000,2022-03-02 00:00:00,BTC/RUB,4319353.41,4335271,4293000.25,4293000.25,97197.81866025,0.022641
1646092800000,2022-03-01 00:00:00,BTC/RUB,4180971.61,4321904,3600000.0,4314177.93,61827275.39391303,14.33118346
1646006400000,2022-02-28 00:00:00,BTC/RUB,3384490.54,4199999.97,3277236.15,4169330.07,138266536.75047857,33.16277062
1645920000000,2022-02-27 00:00:00,BTC/RUB,3191214.82,3450000.0,3132065.78,3367949.81,24916044.09486424,7.39798557
1645833600000,2022-02-26 00:00:00,BTC/RUB,3200122.07,3277011.99,3149377.43,3195363.98,21926067.776994094,6.86183731
1645747200000,2022-02-25 00:00:00,BTC/RUB,3193803.0,3260865.43,3102177.0,3203003.0,104847229.95565154,32.73404051
1645660800000,2022-02-24 00:00:00,BTC/RUB,3004413.34,3300100.0,2859830.0,3195697.0,285334757.7972865,89.28717516
1645574400000,2022-02-23 00:00:00,BTC/RUB,3000491.58,3123775.0,2946996.56,2998825.01,10894320.30235063,3.63286296
1645488000000,2022-02-22 00:00:00,BTC/RUB,2954222.32,3011627.02,2889809.14,3004094.19,17562827.48157421,5.84629721
1645401600000,2022-02-21 00:00:00,BTC/RUB,2946926.85,3062636.68,2896945.05,2950678.62,27452355.73311538,9.30374306
1645315200000,2022-02-20 00:00:00,BTC/RUB,3073609.02,3074505.92,2922326.71,2948830,6607061.6549565,2.24057055
1645228800000,2022-02-19 00:00:00,BTC/RUB,3069058.57,3101178.39,3041566.99,3072368.98,5921006.146007633,1.92717938
1645142400000,2022-02-18 00:00:00,BTC/RUB,3050502.83,3092113.76,3017772.83,3074124.01,8098297.036134189,2.63434299
