Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume XVG,Volume BTC
1602720000.0,2020-10-15,XVGBTC,3.9e-07,4.0e-07,3.8e-07,3.9e-07,13003399.09,5.124
1602633600.0,2020-10-14,XVGBTC,3.9e-07,4.1e-07,3.9e-07,3.9e-07,11077865.0,4.415
1602547200.0,2020-10-13,XVGBTC,3.8e-07,4.0e-07,3.8e-07,3.9e-07,4639369.79,1.813
1602460800.0,2020-10-12,XVGBTC,3.9e-07,4.0e-07,3.8e-07,3.8e-07,8440094.28,3.29
1602374400.0,2020-10-11,XVGBTC,3.8e-07,4.0e-07,3.8e-07,3.9e-07,5221034.2,2.04
1602288000.0,2020-10-10,XVGBTC,3.8e-07,4.0e-07,3.8e-07,3.8e-07,2856164.64,1.105
1602201600.0,2020-10-09,XVGBTC,3.8e-07,4.0e-07,3.8e-07,3.8e-07,6318301.99,2.443
1602115200.0,2020-10-08,XVGBTC,3.7e-07,4.1e-07,3.6e-07,3.8e-07,20561585.89,7.884
1602028800.0,2020-10-07,XVGBTC,3.9e-07,3.9e-07,3.6e-07,3.7e-07,20242951.77,7.478
1601942400.0,2020-10-06,XVGBTC,4.0e-07,4.1e-07,3.8e-07,3.9e-07,8308536.99,3.256
1601856000.0,2020-10-05,XVGBTC,3.7e-07,4.1e-07,3.7e-07,4.0e-07,9443296.95,3.717
1601769600.0,2020-10-04,XVGBTC,3.8e-07,3.8e-07,3.7e-07,3.7e-07,3195765.41,1.206
1601683200.0,2020-10-03,XVGBTC,3.7e-07,3.9e-07,3.7e-07,3.8e-07,6873454.67,2.608
1601596800.0,2020-10-02,XVGBTC,3.8e-07,4.0e-07,3.7e-07,3.7e-07,17698665.85,6.672
1601510400.0,2020-10-01,XVGBTC,3.9e-07,4.0e-07,3.8e-07,3.8e-07,9633539.08,3.751
1601424000.0,2020-09-30,XVGBTC,3.9e-07,4.1e-07,3.8e-07,3.9e-07,15941994.89,6.273
1601337600.0,2020-09-29,XVGBTC,4.0e-07,4.0e-07,3.8e-07,3.9e-07,5777035.46,2.255
1601251200.0,2020-09-28,XVGBTC,3.9e-07,4.0e-07,3.8e-07,4.0e-07,7500645.84,2.922
1601164800.0,2020-09-27,XVGBTC,3.9e-07,4.0e-07,3.8e-07,3.9e-07,19654215.48,7.72
1601078400.0,2020-09-26,XVGBTC,4.1e-07,4.2e-07,3.9e-07,3.9e-07,11153620.39,4.518
1600992000.0,2020-09-25,XVGBTC,4.0e-07,4.2e-07,3.9e-07,4.1e-07,45576413.54,18.55
1600905600.0,2020-09-24,XVGBTC,3.8e-07,4.1e-07,3.8e-07,4.0e-07,9292766.15,3.621
1600819200.0,2020-09-23,XVGBTC,3.9e-07,4.0e-07,3.7e-07,3.8e-07,25553519.42,9.759
1600732800.0,2020-09-22,XVGBTC,3.9e-07,4.0e-07,3.8e-07,3.9e-07,9739373.77,3.759
1600646400.0,2020-09-21,XVGBTC,4.2e-07,4.3e-07,3.8e-07,3.9e-07,33621282.77,13.67
1600560000.0,2020-09-20,XVGBTC,4.0e-07,4.2e-07,4.0e-07,4.2e-07,13429352.73,5.551
1600473600.0,2020-09-19,XVGBTC,4.0e-07,4.1e-07,3.9e-07,4.0e-07,5481807.77,2.197
1600387200.0,2020-09-18,XVGBTC,4.1e-07,4.2e-07,4.0e-07,4.0e-07,10433008.53,4.251
1600300800.0,2020-09-17,XVGBTC,4.1e-07,4.5e-07,4.0e-07,4.1e-07,32396904.64,13.69
1600214400.0,2020-09-16,XVGBTC,4.1e-07,4.2e-07,3.9e-07,4.1e-07,13744450.59,5.513
1600128000.0,2020-09-15,XVGBTC,4.4e-07,4.4e-07,4.1e-07,4.1e-07,15887912.15,6.829
1600041600.0,2020-09-14,XVGBTC,4.5e-07,4.5e-07,4.3e-07,4.4e-07,10267830.47,4.516
1599955200.0,2020-09-13,XVGBTC,4.8e-07,4.8e-07,4.4e-07,4.5e-07,6922108.13,3.145
1599868800.0,2020-09-12,XVGBTC,4.6e-07,4.8e-07,4.5e-07,4.8e-07,24809470.62,11.46
1599782400.0,2020-09-11,XVGBTC,4.7e-07,4.8e-07,4.5e-07,4.6e-07,5749607.5,2.666
1599696000.0,2020-09-10,XVGBTC,4.7e-07,5.0e-07,4.6e-07,4.7e-07,40736346.54,19.33
1599609600.0,2020-09-09,XVGBTC,4.4e-07,4.8e-07,4.4e-07,4.7e-07,12639907.99,5.776
1599523200.0,2020-09-08,XVGBTC,4.6e-07,4.7e-07,4.3e-07,4.4e-07,23380920.15,10.41
1599436800.0,2020-09-07,XVGBTC,4.7e-07,4.7e-07,4.3e-07,4.6e-07,7176208.57,3.237
1599350400.0,2020-09-06,XVGBTC,4.5e-07,4.7e-07,4.4e-07,4.7e-07,7670584.46,3.529
1599264000.0,2020-09-05,XVGBTC,5.2e-07,5.3e-07,4.3e-07,4.5e-07,38828430.04,18.23
1599177600.0,2020-09-04,XVGBTC,4.9e-07,5.2e-07,4.8e-07,5.2e-07,23998091.68,12.02
1599091200.0,2020-09-03,XVGBTC,5.3e-07,5.4e-07,4.8e-07,4.9e-07,42079962.12,21.34
1599004800.0,2020-09-02,XVGBTC,5.3e-07,5.5e-07,5.2e-07,5.3e-07,7833873.8,4.165
1598918400.0,2020-09-01,XVGBTC,5.6e-07,5.7e-07,5.2e-07,5.3e-07,21961544.64,11.9
1598832000.0,2020-08-31,XVGBTC,5.7e-07,5.8e-07,5.6e-07,5.6e-07,10905364.1,6.184
1598745600.0,2020-08-30,XVGBTC,5.9e-07,5.9e-07,5.6e-07,5.7e-07,11326761.69,6.542
1598659200.0,2020-08-29,XVGBTC,5.7e-07,6.0e-07,5.6e-07,5.9e-07,39470660.65,22.92
1598572800.0,2020-08-28,XVGBTC,5.6e-07,5.8e-07,5.5e-07,5.7e-07,9005089.44,5.099
1598486400.0,2020-08-27,XVGBTC,5.9e-07,6.0e-07,5.5e-07,5.6e-07,36646211.95,21.1
1598400000.0,2020-08-26,XVGBTC,6.0e-07,6.1e-07,5.9e-07,5.9e-07,13766399.56,8.261
1598313600.0,2020-08-25,XVGBTC,6.4e-07,6.7e-07,5.9e-07,6.0e-07,22871521.28,14.14
1598227200.0,2020-08-24,XVGBTC,6.3e-07,6.6e-07,6.1e-07,6.4e-07,31474842.33,20.15
1598140800.0,2020-08-23,XVGBTC,6.2e-07,6.3e-07,6.0e-07,6.3e-07,15186857.41,9.447
1598054400.0,2020-08-22,XVGBTC,6.1e-07,6.2e-07,5.8e-07,6.2e-07,15841197.72,9.513
1597968000.0,2020-08-21,XVGBTC,5.9e-07,6.3e-07,5.8e-07,6.1e-07,67600468.16,40.81
1597881600.0,2020-08-20,XVGBTC,5.8e-07,6.0e-07,5.6e-07,5.9e-07,10929377.53,6.349
1597795200.0,2020-08-19,XVGBTC,6.0e-07,6.1e-07,5.7e-07,5.8e-07,14763840.6,8.677
1597708800.0,2020-08-18,XVGBTC,6.0e-07,6.2e-07,5.7e-07,6.0e-07,37683711.82,22.55
1597622400.0,2020-08-17,XVGBTC,5.7e-07,6.3e-07,5.5e-07,6.0e-07,33178985.73,19.45
1597536000.0,2020-08-16,XVGBTC,5.8e-07,6.0e-07,5.6e-07,5.7e-07,23973595.36,13.89
1597449600.0,2020-08-15,XVGBTC,6.0e-07,6.1e-07,5.8e-07,5.8e-07,20509168.51,12.25
1597363200.0,2020-08-14,XVGBTC,6.2e-07,6.3e-07,6.0e-07,6.0e-07,23326478.02,14.31
1597276800.0,2020-08-13,XVGBTC,6.6e-07,6.7e-07,6.1e-07,6.2e-07,55123600.56,34.45
1597190400.0,2020-08-12,XVGBTC,6.4e-07,6.9e-07,6.0e-07,6.6e-07,75432162.89,49.26
1597104000.0,2020-08-11,XVGBTC,5.8e-07,6.6e-07,5.7e-07,6.4e-07,71636774.11,44.55
1597017600.0,2020-08-10,XVGBTC,5.5e-07,6.0e-07,5.3e-07,5.8e-07,39570455.34,22.42
1596931200.0,2020-08-09,XVGBTC,5.5e-07,5.6e-07,5.3e-07,5.5e-07,10024169.39,5.435
1596844800.0,2020-08-08,XVGBTC,5.3e-07,5.7e-07,5.3e-07,5.5e-07,18224481.39,10.05
1596758400.0,2020-08-07,XVGBTC,5.2e-07,5.6e-07,5.1e-07,5.3e-07,32806562.45,17.63
1596672000.0,2020-08-06,XVGBTC,5.3e-07,5.3e-07,5.1e-07,5.2e-07,7641896.95,3.988
1596585600.0,2020-08-05,XVGBTC,5.3e-07,5.5e-07,5.1e-07,5.3e-07,15127210.68,8.051
1596499200.0,2020-08-04,XVGBTC,5.2e-07,5.5e-07,5.2e-07,5.3e-07,13541892.23,7.299
1596412800.0,2020-08-03,XVGBTC,5.2e-07,5.6e-07,5.2e-07,5.2e-07,23931511.67,12.8
1596326400.0,2020-08-02,XVGBTC,5.2e-07,5.4e-07,5.0e-07,5.2e-07,31452576.12,16.32
1596240000.0,2020-08-01,XVGBTC,5.2e-07,5.4e-07,4.9e-07,5.2e-07,48273990.1,24.81
1596153600.0,2020-07-31,XVGBTC,5.7e-07,5.7e-07,5.2e-07,5.2e-07,10915180.4,5.898
1596067200.0,2020-07-30,XVGBTC,5.4e-07,5.9e-07,5.4e-07,5.7e-07,25692652.94,14.55
1595980800.0,2020-07-29,XVGBTC,5.4e-07,5.8e-07,5.2e-07,5.4e-07,26856351.28,14.78
1595894400.0,2020-07-28,XVGBTC,5.5e-07,6.0e-07,5.0e-07,5.4e-07,54997136.04,29.56
1595808000.0,2020-07-27,XVGBTC,6.4e-07,6.4e-07,5.3e-07,5.5e-07,84042523.71,47.89
1595721600.0,2020-07-26,XVGBTC,7.0e-07,7.0e-07,6.2e-07,6.4e-07,40297773.44,26.1
1595635200.0,2020-07-25,XVGBTC,7.0e-07,7.3e-07,6.7e-07,7.0e-07,27092073.73,18.91
1595548800.0,2020-07-24,XVGBTC,6.5e-07,7.4e-07,6.4e-07,7.0e-07,35239695.66,24.54
1595462400.0,2020-07-23,XVGBTC,6.4e-07,6.8e-07,6.4e-07,6.5e-07,27763917.51,18.29
1595376000.0,2020-07-22,XVGBTC,6.3e-07,6.7e-07,6.2e-07,6.4e-07,21304941.99,13.83
1595289600.0,2020-07-21,XVGBTC,6.2e-07,6.4e-07,6.1e-07,6.3e-07,24051412.35,14.94
1595203200.0,2020-07-20,XVGBTC,6.3e-07,6.5e-07,6.2e-07,6.2e-07,15312562.01,9.734
1595116800.0,2020-07-19,XVGBTC,6.5e-07,6.6e-07,6.3e-07,6.3e-07,16429826.68,10.55
1595030400.0,2020-07-18,XVGBTC,6.2e-07,6.7e-07,6.2e-07,6.5e-07,20792554.97,13.55
1594944000.0,2020-07-17,XVGBTC,6.4e-07,6.5e-07,6.1e-07,6.2e-07,38427402.08,24.22
1594857600.0,2020-07-16,XVGBTC,6.8e-07,6.8e-07,6.2e-07,6.4e-07,38233587.19,24.64
1594771200.0,2020-07-15,XVGBTC,7.0e-07,7.1e-07,6.7e-07,6.8e-07,18081134.95,12.54
1594684800.0,2020-07-14,XVGBTC,6.8e-07,7.1e-07,6.6e-07,7.0e-07,31237406.64,21.44
1594598400.0,2020-07-13,XVGBTC,7.0e-07,7.2e-07,6.7e-07,6.8e-07,25954613.99,17.95
1594512000.0,2020-07-12,XVGBTC,7.3e-07,7.5e-07,7.0e-07,7.0e-07,14371971.71,10.33
1594425600.0,2020-07-11,XVGBTC,7.2e-07,7.5e-07,7.2e-07,7.3e-07,11566432.2,8.538
1594339200.0,2020-07-10,XVGBTC,7.3e-07,7.4e-07,7.0e-07,7.2e-07,27552719.87,19.85
1594252800.0,2020-07-09,XVGBTC,7.4e-07,7.6e-07,7.2e-07,7.3e-07,34228147.82,25.12
1594166400.0,2020-07-08,XVGBTC,7.7e-07,7.8e-07,7.2e-07,7.4e-07,133210970.97,99.08
1594080000.0,2020-07-07,XVGBTC,8.1e-07,8.3e-07,7.6e-07,7.7e-07,50176915.71,39.83
1593993600.0,2020-07-06,XVGBTC,7.5e-07,8.3e-07,7.5e-07,8.1e-07,33816656.51,26.57
1593907200.0,2020-07-05,XVGBTC,7.8e-07,7.9e-07,7.4e-07,7.5e-07,17027489.65,13.02
1593820800.0,2020-07-04,XVGBTC,7.9e-07,8.0e-07,7.4e-07,7.8e-07,33561450.99,26.05
1593734400.0,2020-07-03,XVGBTC,7.9e-07,8.2e-07,7.8e-07,7.9e-07,25168840.17,20.06
1593648000.0,2020-07-02,XVGBTC,8.0e-07,8.3e-07,7.8e-07,7.9e-07,32132105.72,25.77
1593561600.0,2020-07-01,XVGBTC,7.6e-07,8.5e-07,7.3e-07,8.0e-07,57547032.05,46.1
1593475200.0,2020-06-30,XVGBTC,7.0e-07,7.7e-07,7.0e-07,7.6e-07,39223285.02,29.04
1593388800.0,2020-06-29,XVGBTC,7.2e-07,7.3e-07,7.0e-07,7.0e-07,42861490.86,30.52
1593302400.0,2020-06-28,XVGBTC,7.3e-07,7.7e-07,7.0e-07,7.2e-07,36762196.06,26.92
1593216000.0,2020-06-27,XVGBTC,6.7e-07,7.8e-07,6.6e-07,7.3e-07,74542382.85,53.9
1593129600.0,2020-06-26,XVGBTC,7.1e-07,7.1e-07,6.5e-07,6.7e-07,37325086.62,25.2
1593043200.0,2020-06-25,XVGBTC,7.5e-07,7.6e-07,6.9e-07,7.1e-07,28270721.24,20.51
1592956800.0,2020-06-24,XVGBTC,7.6e-07,8.0e-07,7.3e-07,7.5e-07,54188877.95,41.3
1592870400.0,2020-06-23,XVGBTC,7.2e-07,7.7e-07,7.0e-07,7.6e-07,40126445.95,29.49
1592784000.0,2020-06-22,XVGBTC,7.4e-07,8.0e-07,6.9e-07,7.2e-07,88312284.56,65.19
1592697600.0,2020-06-21,XVGBTC,8.3e-07,8.3e-07,7.3e-07,7.4e-07,37218440.49,28.86
1592611200.0,2020-06-20,XVGBTC,7.8e-07,8.6e-07,7.6e-07,8.3e-07,47862237.53,38.37
1592524800.0,2020-06-19,XVGBTC,8.3e-07,8.8e-07,7.5e-07,7.8e-07,84736091.9,68.23
1592438400.0,2020-06-18,XVGBTC,9.4e-07,9.8e-07,8.0e-07,8.3e-07,113342861.32,99.18
1592352000.0,2020-06-17,XVGBTC,9.6e-07,1.04e-06,9.0e-07,9.4e-07,104719492.03,101.47
1592265600.0,2020-06-16,XVGBTC,9.2e-07,1.01e-06,8.7e-07,9.6e-07,100201877.52,96.3
1592179200.0,2020-06-15,XVGBTC,7.6e-07,9.6e-07,7.1e-07,9.2e-07,158454016.83,136.37
1592092800.0,2020-06-14,XVGBTC,8.0e-07,8.3e-07,7.2e-07,7.6e-07,94033286.35,72.84
1592006400.0,2020-06-13,XVGBTC,6.7e-07,8.7e-07,6.6e-07,8.0e-07,226384052.78,177.09
1591920000.0,2020-06-12,XVGBTC,5.6e-07,6.8e-07,5.5e-07,6.7e-07,47100106.9,29.23
1591833600.0,2020-06-11,XVGBTC,5.8e-07,6.0e-07,5.5e-07,5.6e-07,32813963.63,18.89
1591747200.0,2020-06-10,XVGBTC,5.7e-07,6.2e-07,5.5e-07,5.8e-07,65159423.17,38.11
1591660800.0,2020-06-09,XVGBTC,5.4e-07,5.9e-07,5.3e-07,5.7e-07,52042726.9,29.32
1591574400.0,2020-06-08,XVGBTC,5.2e-07,5.6e-07,5.1e-07,5.4e-07,15421287.67,8.233
1591488000.0,2020-06-07,XVGBTC,5.5e-07,5.6e-07,5.1e-07,5.2e-07,68572011.83,36.68
1591401600.0,2020-06-06,XVGBTC,4.5e-07,5.6e-07,4.5e-07,5.5e-07,99407276.77,52.76
1591315200.0,2020-06-05,XVGBTC,4.6e-07,4.8e-07,4.5e-07,4.5e-07,29129562.02,13.52
1591228800.0,2020-06-04,XVGBTC,4.5e-07,4.8e-07,4.4e-07,4.6e-07,16665350.88,7.714
1591142400.0,2020-06-03,XVGBTC,4.7e-07,4.9e-07,4.5e-07,4.5e-07,26922893.69,12.56
1591056000.0,2020-06-02,XVGBTC,4.2e-07,4.7e-07,4.1e-07,4.7e-07,30314323.3,13.1
1590969600.0,2020-06-01,XVGBTC,4.5e-07,4.7e-07,4.2e-07,4.2e-07,15111896.25,6.66
1590883200.0,2020-05-31,XVGBTC,4.3e-07,4.6e-07,4.3e-07,4.5e-07,13390054.84,5.962
1590796800.0,2020-05-30,XVGBTC,4.2e-07,4.6e-07,4.2e-07,4.3e-07,17235108.17,7.666
1590710400.0,2020-05-29,XVGBTC,4.2e-07,4.4e-07,4.2e-07,4.2e-07,10146563.89,4.343
1590624000.0,2020-05-28,XVGBTC,4.3e-07,4.5e-07,4.1e-07,4.2e-07,29244558.94,12.48
1590537600.0,2020-05-27,XVGBTC,4.7e-07,4.8e-07,4.2e-07,4.3e-07,38245795.74,17.07
1590451200.0,2020-05-26,XVGBTC,4.7e-07,4.9e-07,4.4e-07,4.7e-07,43481386.77,20.27
1590364800.0,2020-05-25,XVGBTC,4.4e-07,5.0e-07,4.3e-07,4.7e-07,69282601.55,33.0
1590278400.0,2020-05-24,XVGBTC,4.2e-07,4.6e-07,4.1e-07,4.4e-07,49000718.72,21.72
1590192000.0,2020-05-23,XVGBTC,4.1e-07,4.3e-07,4.0e-07,4.2e-07,25776403.42,10.75
1590105600.0,2020-05-22,XVGBTC,4.0e-07,4.4e-07,3.9e-07,4.1e-07,65674943.89,27.27
1590019200.0,2020-05-21,XVGBTC,3.6e-07,4.1e-07,3.6e-07,4.0e-07,57635383.06,22.58
1589932800.0,2020-05-20,XVGBTC,3.6e-07,3.7e-07,3.5e-07,3.6e-07,17619951.91,6.419
1589846400.0,2020-05-19,XVGBTC,3.6e-07,3.7e-07,3.5e-07,3.6e-07,12286750.45,4.448
1589760000.0,2020-05-18,XVGBTC,3.5e-07,3.7e-07,3.5e-07,3.6e-07,17017945.13,6.126
1589673600.0,2020-05-17,XVGBTC,3.6e-07,3.7e-07,3.5e-07,3.5e-07,6028482.23,2.183
1589587200.0,2020-05-16,XVGBTC,3.5e-07,3.7e-07,3.5e-07,3.6e-07,15043528.86,5.394
1589500800.0,2020-05-15,XVGBTC,3.5e-07,3.6e-07,3.4e-07,3.5e-07,8117949.86,2.865
1589414400.0,2020-05-14,XVGBTC,3.6e-07,3.7e-07,3.4e-07,3.5e-07,26639162.92,9.418
1589328000.0,2020-05-13,XVGBTC,3.6e-07,3.8e-07,3.6e-07,3.6e-07,52797384.37,19.39
1589241600.0,2020-05-12,XVGBTC,3.6e-07,3.8e-07,3.6e-07,3.6e-07,34896119.84,12.88
1589155200.0,2020-05-11,XVGBTC,3.6e-07,3.8e-07,3.5e-07,3.6e-07,33336004.13,11.96
1589068800.0,2020-05-10,XVGBTC,3.7e-07,3.8e-07,3.6e-07,3.6e-07,17895537.99,6.594
1588982400.0,2020-05-09,XVGBTC,3.8e-07,3.9e-07,3.6e-07,3.7e-07,39459953.99,14.58
1588896000.0,2020-05-08,XVGBTC,3.8e-07,3.9e-07,3.5e-07,3.8e-07,42459049.87,15.9
1588809600.0,2020-05-07,XVGBTC,3.9e-07,4.4e-07,3.7e-07,3.8e-07,129316040.84,51.98
1588723200.0,2020-05-06,XVGBTC,3.5e-07,4.2e-07,3.4e-07,3.9e-07,181861048.72,70.31
1588636800.0,2020-05-05,XVGBTC,3.6e-07,3.6e-07,3.4e-07,3.5e-07,18250258.14,6.345
1588550400.0,2020-05-04,XVGBTC,3.5e-07,3.7e-07,3.4e-07,3.6e-07,15088065.25,5.382
1588464000.0,2020-05-03,XVGBTC,3.5e-07,3.6e-07,3.3e-07,3.5e-07,20822599.52,7.141
1588377600.0,2020-05-02,XVGBTC,3.5e-07,3.7e-07,3.4e-07,3.5e-07,15836148.08,5.579
1588291200.0,2020-05-01,XVGBTC,3.4e-07,3.7e-07,3.4e-07,3.5e-07,16425603.88,5.817
1588204800.0,2020-04-30,XVGBTC,3.7e-07,3.7e-07,3.4e-07,3.4e-07,30053715.11,10.63
1588118400.0,2020-04-29,XVGBTC,3.9e-07,3.9e-07,3.5e-07,3.7e-07,35755458.17,13.09
1588032000.0,2020-04-28,XVGBTC,3.8e-07,3.9e-07,3.7e-07,3.9e-07,11019666.81,4.206
1587945600.0,2020-04-27,XVGBTC,3.8e-07,4.0e-07,3.7e-07,3.8e-07,10882417.84,4.161
1587859200.0,2020-04-26,XVGBTC,4.0e-07,4.0e-07,3.8e-07,3.8e-07,21877884.05,8.444
1587772800.0,2020-04-25,XVGBTC,3.8e-07,4.0e-07,3.8e-07,4.0e-07,10379929.08,4.027
1587686400.0,2020-04-24,XVGBTC,3.8e-07,3.9e-07,3.7e-07,3.8e-07,15557797.02,5.892
1587600000.0,2020-04-23,XVGBTC,3.8e-07,3.9e-07,3.7e-07,3.8e-07,20007789.0,7.576
1587513600.0,2020-04-22,XVGBTC,3.8e-07,3.9e-07,3.8e-07,3.8e-07,5949442.31,2.289
1587427200.0,2020-04-21,XVGBTC,3.8e-07,3.9e-07,3.7e-07,3.8e-07,5350764.79,2.04
1587340800.0,2020-04-20,XVGBTC,3.8e-07,4.0e-07,3.7e-07,3.8e-07,14332668.6,5.492
1587254400.0,2020-04-19,XVGBTC,3.9e-07,4.1e-07,3.8e-07,3.8e-07,18571254.18,7.265
1587168000.0,2020-04-18,XVGBTC,3.8e-07,4.0e-07,3.8e-07,3.9e-07,14254619.03,5.55
1587081600.0,2020-04-17,XVGBTC,3.8e-07,3.9e-07,3.8e-07,3.8e-07,2622793.43,1.015
1586995200.0,2020-04-16,XVGBTC,3.8e-07,4.0e-07,3.8e-07,3.8e-07,15092604.89,5.946
1586908800.0,2020-04-15,XVGBTC,3.8e-07,3.9e-07,3.8e-07,3.8e-07,4232779.26,1.619
1586822400.0,2020-04-14,XVGBTC,3.8e-07,3.9e-07,3.7e-07,3.8e-07,9759819.03,3.704
1586736000.0,2020-04-13,XVGBTC,3.8e-07,3.9e-07,3.7e-07,3.8e-07,22334276.58,8.518
1586649600.0,2020-04-12,XVGBTC,3.8e-07,3.9e-07,3.8e-07,3.8e-07,6901382.16,2.681
1586563200.0,2020-04-11,XVGBTC,3.9e-07,3.9e-07,3.8e-07,3.8e-07,3173698.79,1.22
1586476800.0,2020-04-10,XVGBTC,3.9e-07,3.9e-07,3.8e-07,3.9e-07,7006297.71,2.69
1586390400.0,2020-04-09,XVGBTC,4.0e-07,4.0e-07,3.8e-07,3.9e-07,7471715.55,2.909
1586304000.0,2020-04-08,XVGBTC,3.8e-07,4.0e-07,3.8e-07,4.0e-07,7135397.68,2.771
1586217600.0,2020-04-07,XVGBTC,3.9e-07,4.1e-07,3.8e-07,3.8e-07,16411156.7,6.449
1586131200.0,2020-04-06,XVGBTC,3.7e-07,4.0e-07,3.7e-07,3.9e-07,13744572.04,5.328
1586044800.0,2020-04-05,XVGBTC,3.8e-07,3.9e-07,3.7e-07,3.7e-07,6102420.24,2.321
1585958400.0,2020-04-04,XVGBTC,3.8e-07,3.9e-07,3.7e-07,3.8e-07,4564244.77,1.74
1585872000.0,2020-04-03,XVGBTC,3.8e-07,3.9e-07,3.8e-07,3.8e-07,9974918.49,3.803
1585785600.0,2020-04-02,XVGBTC,3.8e-07,3.9e-07,3.6e-07,3.8e-07,22309656.75,8.41
1585699200.0,2020-04-01,XVGBTC,3.9e-07,4.0e-07,3.8e-07,3.8e-07,9373674.83,3.643
