https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume DOGE
1662336000000,2022-09-05 00:00:00,DOGE/EUR,0.06367443,0.0641702,0.06137476,0.06296952,12393.274630533624,196813.86535158
1662249600000,2022-09-04 00:00:00,DOGE/EUR,0.06293604,0.06407098,0.06215158,0.06367293,13876.83307213266,217939.28867625
1662163200000,2022-09-03 00:00:00,DOGE/EUR,0.06194928,0.06420981,0.06150096,0.06299522,15526.457229571986,246470.40250946
1662076800000,2022-09-02 00:00:00,DOGE/EUR,0.06264713,0.06301889,0.0610719,0.06191705,13158.39994188351,212516.58375009
1661990400000,2022-09-01 00:00:00,DOGE/EUR,0.06101084,0.06282165,0.0598808,0.06256981,14048.709144847233,224528.55690064
1661904000000,2022-08-31 00:00:00,DOGE/EUR,0.06141593,0.06338814,0.06053269,0.0609821,12500.238077630669,204982.08617989
1661817600000,2022-08-30 00:00:00,DOGE/EUR,0.06375762,0.06430514,0.06012252,0.06138417,12640.51583465885,205924.68440412
1661731200000,2022-08-29 00:00:00,DOGE/EUR,0.06215628,0.06389739,0.06141122,0.06376488,13072.5691877249,205012.05660114
1661644800000,2022-08-28 00:00:00,DOGE/EUR,0.06382262,0.06451942,0.06179669,0.06209452,12414.251202875113,199925.06911842
1661558400000,2022-08-27 00:00:00,DOGE/EUR,0.06375594,0.06430154,0.06277209,0.06373557,12593.672698703818,197592.53268942
1661472000000,2022-08-26 00:00:00,DOGE/EUR,0.0694299,0.06944519,0.06305531,0.06370557,13265.140938831808,208225.76328619
1661385600000,2022-08-25 00:00:00,DOGE/EUR,0.06806684,0.0717282,0.06800088,0.06905061,14302.26665916506,207127.30357002
1661299200000,2022-08-24 00:00:00,DOGE/EUR,0.06890281,0.06975352,0.06751362,0.06803752,14888.71085869231,218830.88711482
1661212800000,2022-08-23 00:00:00,DOGE/EUR,0.068738,0.06927221,0.06752713,0.06890674,13475.782589030443,195565.52216852
1661126400000,2022-08-22 00:00:00,DOGE/EUR,0.06909046,0.06909046,0.06830878,0.06839492,704.4408668102677,10299.60802367
1661040000000,2022-08-21 00:00:00,DOGE/EUR,0.06929595,0.07042782,0.06737815,0.06907995,14772.580532720767,213847.58577157
1660953600000,2022-08-20 00:00:00,DOGE/EUR,0.06751033,0.07058633,0.06750271,0.06927707,14132.466544978179,203999.19547663
1660867200000,2022-08-19 00:00:00,DOGE/EUR,0.07405952,0.07447574,0.06694949,0.06748836,17683.229169887356,262018.94919194
1660780800000,2022-08-18 00:00:00,DOGE/EUR,0.07879121,0.08099167,0.07347011,0.07405628,18642.13609405838,251729.30768408
1660694400000,2022-08-17 00:00:00,DOGE/EUR,0.08525815,0.08837225,0.078192,0.07869476,16877.548711138195,214468.52002774
1660608000000,2022-08-16 00:00:00,DOGE/EUR,0.07533054,0.08793958,0.07497439,0.0852262,20121.19328871993,236091.63952775
1660521600000,2022-08-15 00:00:00,DOGE/EUR,0.07968432,0.0798482,0.07337858,0.07539639,16088.041983812038,213379.47325876
1660435200000,2022-08-14 00:00:00,DOGE/EUR,0.07116379,0.082246,0.07084873,0.07955443,18805.420014811123,236384.32221576
1660348800000,2022-08-13 00:00:00,DOGE/EUR,0.07040755,0.072985,0.07014926,0.07105361,14899.725403996963,209696.95141453
1660262400000,2022-08-12 00:00:00,DOGE/EUR,0.06873057,0.07071322,0.0678516,0.07040238,14393.065566021058,204440.04259545
1660176000000,2022-08-11 00:00:00,DOGE/EUR,0.06920548,0.07242878,0.06842244,0.06872785,13265.365854522044,193012.96133259
1660089600000,2022-08-10 00:00:00,DOGE/EUR,0.06789029,0.06930657,0.0661383,0.06923339,20355.480083688763,294012.4712034
1660003200000,2022-08-09 00:00:00,DOGE/EUR,0.06876413,0.06925896,0.06839794,0.06865543,728.771612815761,10614.91586049
1659916800000,2022-08-08 00:00:00,DOGE/EUR,0.06771506,0.0709,0.06763124,0.06872394,14943.30932117529,217439.64797675
1659830400000,2022-08-07 00:00:00,DOGE/EUR,0.06745326,0.0687334,0.06647595,0.06772506,14023.37935541213,207063.3729289
1659744000000,2022-08-06 00:00:00,DOGE/EUR,0.06848309,0.06979178,0.06723819,0.06740147,13656.522285407298,202614.60596345
1659657600000,2022-08-05 00:00:00,DOGE/EUR,0.06568717,0.06865481,0.06565065,0.06846969,17349.646652717925,253391.63435263
1659571200000,2022-08-04 00:00:00,DOGE/EUR,0.06508134,0.0664111,0.06447262,0.06564303,12182.729852701255,185590.60806153
1659484800000,2022-08-03 00:00:00,DOGE/EUR,0.06565387,0.06718505,0.0642272,0.06513557,13480.786874514692,206965.0557217
1659398400000,2022-08-02 00:00:00,DOGE/EUR,0.0668075,0.06721622,0.06405417,0.06564966,14752.576059528308,224716.71688061
1659312000000,2022-08-01 00:00:00,DOGE/EUR,0.06666522,0.06953261,0.06529431,0.06688814,15186.679228730487,227045.91918284
1659225600000,2022-07-31 00:00:00,DOGE/EUR,0.06773717,0.07051038,0.06660519,0.06669711,14196.33826197518,212847.87694662
1659139200000,2022-07-30 00:00:00,DOGE/EUR,0.06738214,0.07264903,0.06666729,0.06818584,19358.284347405413,283904.75716667
1659052800000,2022-07-29 00:00:00,DOGE/EUR,0.06788266,0.07058177,0.066252,0.06730766,27035.290573631028,401667.36703714
1658966400000,2022-07-28 00:00:00,DOGE/EUR,0.06582938,0.0693425,0.06445321,0.06786272,14561.908824884127,214578.91497547
1658880000000,2022-07-27 00:00:00,DOGE/EUR,0.06170126,0.06576524,0.06100336,0.06576524,13775.865235980626,209470.31039468
1658793600000,2022-07-26 00:00:00,DOGE/EUR,0.06061176,0.06169327,0.05949837,0.06169179,12599.547365053037,204233.77835289
1658707200000,2022-07-25 00:00:00,DOGE/EUR,0.06617925,0.0665812,0.06055564,0.06055715,16781.893424012913,277124.88820912
1658620800000,2022-07-24 00:00:00,DOGE/EUR,0.06659044,0.06735218,0.066074,0.06626979,13300.97542352543,200709.48502365
1658534400000,2022-07-23 00:00:00,DOGE/EUR,0.06610153,0.0679869,0.06483195,0.0666021,13557.964780527556,203566.62598518
1658448000000,2022-07-22 00:00:00,DOGE/EUR,0.06827766,0.07122727,0.0656045,0.06602516,13928.981460782168,210964.75132786
1658361600000,2022-07-21 00:00:00,DOGE/EUR,0.06878448,0.07023077,0.0655508,0.06855407,14248.768453037097,207847.15558153
1658275200000,2022-07-20 00:00:00,DOGE/EUR,0.06739325,0.07497908,0.0662865,0.06884744,15032.576544983955,218346.19478929
1658188800000,2022-07-19 00:00:00,DOGE/EUR,0.0668146,0.0684931,0.06428183,0.06740153,14024.255314950768,208070.28141573
1658102400000,2022-07-18 00:00:00,DOGE/EUR,0.06276545,0.06754883,0.06239002,0.06693603,14760.930644752274,220522.94772714
1658016000000,2022-07-17 00:00:00,DOGE/EUR,0.06375481,0.06481579,0.06193193,0.06232965,13141.154980041098,210833.12645011
1657929600000,2022-07-16 00:00:00,DOGE/EUR,0.06250498,0.06425591,0.06136902,0.0637524,13122.775072587001,205839.70285961
1657843200000,2022-07-15 00:00:00,DOGE/EUR,0.06230164,0.06414028,0.06151795,0.0624557,14225.733678201717,227773.18448439
1657756800000,2022-07-14 00:00:00,DOGE/EUR,0.06151848,0.06259777,0.05948467,0.06220721,12820.678671752716,206096.34593406
1657670400000,2022-07-13 00:00:00,DOGE/EUR,0.05978902,0.06165215,0.05782727,0.06159015,13574.079684732507,220393.67796202
1657584000000,2022-07-12 00:00:00,DOGE/EUR,0.06109023,0.06304789,0.05609291,0.05977756,11483.811338821424,192109.06799845
1657497600000,2022-07-11 00:00:00,DOGE/EUR,0.06585129,0.07024635,0.0562845,0.06348624,13027.620146552585,205203.83860428
1657411200000,2022-07-10 00:00:00,DOGE/EUR,0.06816821,0.06823668,0.06519651,0.06605929,15302.372085220977,231646.02715562
1657324800000,2022-07-09 00:00:00,DOGE/EUR,0.06806225,0.06882021,0.06765215,0.06813529,13598.88563595262,199586.5231652
1657238400000,2022-07-08 00:00:00,DOGE/EUR,0.06937181,0.071696,0.06731406,0.06786185,13776.702236816285,203011.00304245
1657152000000,2022-07-07 00:00:00,DOGE/EUR,0.06724351,0.0701679,0.06654034,0.06941092,13965.14460795038,201195.20974438
1657065600000,2022-07-06 00:00:00,DOGE/EUR,0.0654077,0.06784813,0.06458877,0.0672585,12926.196743931429,192186.81272897
1656979200000,2022-07-05 00:00:00,DOGE/EUR,0.06641961,0.06715247,0.063764,0.06534817,13306.212034924129,203620.27023747
1656892800000,2022-07-04 00:00:00,DOGE/EUR,0.06439227,0.06672043,0.06289011,0.06628461,12899.967678488178,194614.8235388
1656806400000,2022-07-03 00:00:00,DOGE/EUR,0.06377383,0.06461811,0.06222883,0.06426322,12470.983309838208,194060.97780096
1656720000000,2022-07-02 00:00:00,DOGE/EUR,0.06391299,0.06490441,0.06293561,0.06378972,12575.319580967367,197137.08699407
1656633600000,2022-07-01 00:00:00,DOGE/EUR,0.06278016,0.06486503,0.06119772,0.06342128,13217.25736168261,208404.14071874
1656547200000,2022-06-30 00:00:00,DOGE/EUR,0.06643284,0.0751853,0.05986603,0.06328772,16655.11613064024,263165.05209289
1656460800000,2022-06-29 00:00:00,DOGE/EUR,0.06269359,0.07284368,0.06143976,0.06643467,13766.688583801873,207221.44903861
1656374400000,2022-06-28 00:00:00,DOGE/EUR,0.06852338,0.06868724,0.06731678,0.06779849,450.181973599322,6639.99999999
1656288000000,2022-06-27 00:00:00,DOGE/EUR,0.06905255,0.07512486,0.06680895,0.06789532,13929.941084740753,205167.91267411
1656201600000,2022-06-26 00:00:00,DOGE/EUR,0.06507512,0.07621094,0.06379536,0.06905808,14901.39716805707,215780.64678394
1656115200000,2022-06-25 00:00:00,DOGE/EUR,0.06354309,0.06560865,0.06174295,0.06491381,12828.492054985285,197623.46494506
1656028800000,2022-06-24 00:00:00,DOGE/EUR,0.06085223,0.06469692,0.06079992,0.06367336,12894.661639672275,202512.66211917
1655942400000,2022-06-23 00:00:00,DOGE/EUR,0.05829486,0.06384247,0.05829486,0.06091231,11969.259629194881,196499.84755454
1655856000000,2022-06-22 00:00:00,DOGE/EUR,0.06255414,0.06398315,0.05795394,0.05862953,12062.746317497436,205745.23311883
1655769600000,2022-06-21 00:00:00,DOGE/EUR,0.05676994,0.06720814,0.05608577,0.06256302,12747.911909979306,203761.1341329
1655683200000,2022-06-20 00:00:00,DOGE/EUR,0.06062661,0.06396055,0.05383375,0.05730357,12386.383730608348,216153.78816029
1655596800000,2022-06-19 00:00:00,DOGE/EUR,0.05036233,0.0706488,0.04869443,0.05756198,11802.855003534283,205046.02175836
1655510400000,2022-06-18 00:00:00,DOGE/EUR,0.05425745,0.05614314,0.04710382,0.05029709,11496.630468738555,228574.46561498
1655424000000,2022-06-17 00:00:00,DOGE/EUR,0.05225796,0.06005538,0.05179553,0.05415116,11019.511698584152,203495.39508635
1655337600000,2022-06-16 00:00:00,DOGE/EUR,0.05978537,0.05978537,0.05148508,0.05224367,9717.211267911245,185997.86860133
1655251200000,2022-06-15 00:00:00,DOGE/EUR,0.05292746,0.06072889,0.04604721,0.05988021,45434.336270303094,758753.78977968
1655164800000,2022-06-14 00:00:00,DOGE/EUR,0.0518388,0.05738982,0.04785908,0.05324421,12087.147238364845,227013.36423932
1655078400000,2022-06-13 00:00:00,DOGE/EUR,0.06051738,0.07207702,0.05022449,0.05180089,11020.338013078856,212744.18283313
1654992000000,2022-06-12 00:00:00,DOGE/EUR,0.06654128,0.06685138,0.06036518,0.06054661,12068.121999158499,199319.53249172
1654905600000,2022-06-11 00:00:00,DOGE/EUR,0.07160452,0.07277434,0.06505854,0.0664507,13987.315186021458,210491.61537834
1654819200000,2022-06-10 00:00:00,DOGE/EUR,0.07465303,0.07503618,0.0706322,0.07166389,14184.986740514096,197937.71647777
1654732800000,2022-06-09 00:00:00,DOGE/EUR,0.07391602,0.07555484,0.07369144,0.07470954,15143.21467780177,202694.52439142
1654646400000,2022-06-08 00:00:00,DOGE/EUR,0.07487025,0.07616631,0.0737388,0.07394769,16319.94642564788,220695.82465183
1654560000000,2022-06-07 00:00:00,DOGE/EUR,0.07708051,0.07716075,0.07300474,0.07513133,15412.043511155669,205134.70893109
1654473600000,2022-06-06 00:00:00,DOGE/EUR,0.07556811,0.07891259,0.07517038,0.07715431,15102.812025250794,195748.13157231
1654387200000,2022-06-05 00:00:00,DOGE/EUR,0.07625916,0.07661267,0.07520164,0.0756916,14779.069074792293,195253.75437687
1654300800000,2022-06-04 00:00:00,DOGE/EUR,0.07501408,0.07683664,0.07413866,0.07622256,15612.252068479936,204824.55677794
1654214400000,2022-06-03 00:00:00,DOGE/EUR,0.07677046,0.07713268,0.07426016,0.0749569,14729.58477912686,196507.38996846
1654128000000,2022-06-02 00:00:00,DOGE/EUR,0.07614424,0.07722741,0.07513657,0.07696693,15239.210842945802,197996.86492557
1654041600000,2022-06-01 00:00:00,DOGE/EUR,0.07993143,0.08323695,0.07556968,0.07628273,15349.420142220371,201217.49893089
1653955200000,2022-05-31 00:00:00,DOGE/EUR,0.08155639,0.08184909,0.07788731,0.07986727,14898.168795929092,186536.59748141
1653868800000,2022-05-30 00:00:00,DOGE/EUR,0.0768577,0.08186844,0.07640547,0.08170367,15943.568948465412,195138.9570195
1653782400000,2022-05-29 00:00:00,DOGE/EUR,0.076322,0.07749577,0.07465952,0.07703727,15027.316803593709,195065.54169941
1653696000000,2022-05-28 00:00:00,DOGE/EUR,0.07579157,0.07818802,0.0752878,0.07631576,14844.889732737913,194519.31989851
1653609600000,2022-05-27 00:00:00,DOGE/EUR,0.07240379,0.08343623,0.07011168,0.07568157,15127.77239725648,199887.13761166
1653523200000,2022-05-26 00:00:00,DOGE/EUR,0.07760284,0.08022714,0.07033625,0.07223819,14004.985870123897,193872.32529115
1653436800000,2022-05-25 00:00:00,DOGE/EUR,0.07781912,0.07883033,0.0769506,0.07752943,15935.183543665658,205537.22042927
1653350400000,2022-05-24 00:00:00,DOGE/EUR,0.07784569,0.07893091,0.07518232,0.07780778,16804.153618288816,215970.09474231
1653264000000,2022-05-23 00:00:00,DOGE/EUR,0.08103676,0.08319802,0.07688556,0.07787341,20025.79642252156,257158.33456531
1653177600000,2022-05-22 00:00:00,DOGE/EUR,0.07987539,0.08256774,0.07923989,0.08117251,17486.62312199993,215425.43309305
1653091200000,2022-05-21 00:00:00,DOGE/EUR,0.07922772,0.08066315,0.07804409,0.07987846,18004.12566838809,225394.0006904
1653004800000,2022-05-20 00:00:00,DOGE/EUR,0.08191399,0.08292386,0.07830855,0.07928517,19512.638571086136,246107.04083861
1652918400000,2022-05-19 00:00:00,DOGE/EUR,0.0798516,0.09999999,0.07752435,0.08174141,19313.64995871456,236277.42607712
1652832000000,2022-05-18 00:00:00,DOGE/EUR,0.08533059,0.08592939,0.0792534,0.07945922,19651.07931164529,247310.24683662
1652745600000,2022-05-17 00:00:00,DOGE/EUR,0.0844156,0.08723516,0.08251416,0.08541928,22029.167230100615,257894.55530532
1652659200000,2022-05-16 00:00:00,DOGE/EUR,0.08922865,0.08922865,0.07210063,0.08409299,21817.755805974695,259447.97308283
1652572800000,2022-05-15 00:00:00,DOGE/EUR,0.08579799,0.08952311,0.08317361,0.08952311,21423.2038539709,239303.61505505
1652486400000,2022-05-14 00:00:00,DOGE/EUR,0.08510057,0.08806359,0.08029642,0.08633315,22598.28371153255,261756.73784094
1652400000000,2022-05-13 00:00:00,DOGE/EUR,0.07920072,0.09233539,0.07920072,0.08460778,25033.351033585295,295875.28515209
1652313600000,2022-05-12 00:00:00,DOGE/EUR,0.08067892,0.08757418,0.0512483,0.07940928,23879.255598649783,300711.14608582
1652227200000,2022-05-11 00:00:00,DOGE/EUR,0.10245028,0.10497107,0.07501,0.08044894,24743.579230637653,307568.74149787
1652140800000,2022-05-10 00:00:00,DOGE/EUR,0.09704438,0.1355,0.09454668,0.10254314,26504.605214101237,258472.72878616
1652054400000,2022-05-09 00:00:00,DOGE/EUR,0.11793615,0.1385,0.0953539,0.0953539,29317.98904020546,307465.02282765
1651968000000,2022-05-08 00:00:00,DOGE/EUR,0.12086076,0.12137135,0.117175,0.11799985,27468.927051520644,232787.81330248
1651881600000,2022-05-07 00:00:00,DOGE/EUR,0.12117128,0.12525008,0.11888092,0.12085371,27759.50531195687,229695.10254966
1651795200000,2022-05-06 00:00:00,DOGE/EUR,0.12184511,0.1228286,0.1172491,0.12104098,29532.479865733236,243987.44843055
1651708800000,2022-05-05 00:00:00,DOGE/EUR,0.12792891,0.14,0.12,0.12183379,29264.276509659212,240198.35966409
1651622400000,2022-05-04 00:00:00,DOGE/EUR,0.12288431,0.142,0.1224744,0.12796581,32245.362865646643,251984.2047313
1651536000000,2022-05-03 00:00:00,DOGE/EUR,0.12458511,0.1362,0.1207116,0.12290788,36003.61798751666,292931.7305572
1651449600000,2022-05-02 00:00:00,DOGE/EUR,0.12596675,0.12692948,0.12194066,0.12455948,29354.322226572323,235665.09932903
1651363200000,2022-05-01 00:00:00,DOGE/EUR,0.12089577,0.12948619,0.1199535,0.1259815,31620.307824075386,250991.67595302
1651276800000,2022-04-30 00:00:00,DOGE/EUR,0.12778769,0.12946936,0.11842323,0.12084305,34650.27972600686,286737.87798311
1651190400000,2022-04-29 00:00:00,DOGE/EUR,0.13067136,0.13762411,0.1266813,0.12781873,30917.962430145726,241889.13807973
1651104000000,2022-04-28 00:00:00,DOGE/EUR,0.13230929,0.13535282,0.1293316,0.13059385,31986.264354696184,244929.33131764
1651017600000,2022-04-27 00:00:00,DOGE/EUR,0.12958238,0.13706932,0.12784617,0.13229492,32443.27073438583,245234.44085673
1650931200000,2022-04-26 00:00:00,DOGE/EUR,0.14764979,0.1559163,0.1274213,0.12951516,39440.23697525364,304522.16539943
1650844800000,2022-04-25 00:00:00,DOGE/EUR,0.12212667,0.1582888,0.11522041,0.14757596,44234.25312562624,299738.88108623
1650758400000,2022-04-24 00:00:00,DOGE/EUR,0.12411409,0.12474698,0.12411409,0.12454702,1493.9970749904708,11995.4461776
1650672000000,2022-04-23 00:00:00,DOGE/EUR,0.1263988,0.12640362,0.12399005,0.12412984,28444.634203244605,229152.26671721
1650585600000,2022-04-22 00:00:00,DOGE/EUR,0.1263965,0.12755484,0.12488376,0.12638498,22328.67259792154,176671.88456984
1650499200000,2022-04-21 00:00:00,DOGE/EUR,0.12977016,0.13068066,0.12977016,0.13039396,455.19861303886097,3490.94860712
1650412800000,2022-04-20 00:00:00,DOGE/EUR,0.13212441,0.13533337,0.1285389,0.12980617,10853.121861589943,83610.21561294
1650326400000,2022-04-19 00:00:00,DOGE/EUR,0.13010245,0.13389291,0.12883825,0.13226714,11283.788959571848,85310.59913726
1650240000000,2022-04-18 00:00:00,DOGE/EUR,0.12864474,0.136,0.12372478,0.13018843,12722.17132509637,97721.21320686
1650153600000,2022-04-17 00:00:00,DOGE/EUR,0.1331486,0.1339202,0.12847968,0.12879301,10217.29114989903,79331.09995565
1650067200000,2022-04-16 00:00:00,DOGE/EUR,0.13514588,0.1367364,0.1313643,0.13315561,10188.805999969114,76518.03780531
1649980800000,2022-04-15 00:00:00,DOGE/EUR,0.13292167,0.13815025,0.13147272,0.1350584,10422.228426835163,77168.30961151
1649894400000,2022-04-14 00:00:00,DOGE/EUR,0.12847727,0.1347601,0.12638182,0.13305413,12547.080787143563,94300.57366234
1649808000000,2022-04-13 00:00:00,DOGE/EUR,0.1274982,0.13195471,0.12626118,0.12858461,12131.404842326627,94345.69846521
1649721600000,2022-04-12 00:00:00,DOGE/EUR,0.12352389,0.13264582,0.12268592,0.12752505,15628.507170998535,122552.44887964
1649635200000,2022-04-11 00:00:00,DOGE/EUR,0.13660033,0.13875726,0.1226939,0.12359889,18760.277448503704,151783.54310871
1649548800000,2022-04-10 00:00:00,DOGE/EUR,0.13258926,0.13767713,0.13229781,0.13536057,464.2115868983806,3429.4446817
1649462400000,2022-04-09 00:00:00,DOGE/EUR,0.13107834,0.13276029,0.1297859,0.13263402,10130.144933683663,76376.6711865
1649376000000,2022-04-08 00:00:00,DOGE/EUR,0.1346807,0.16,0.13066815,0.13101623,14584.888725877194,111321.23650541
1649289600000,2022-04-07 00:00:00,DOGE/EUR,0.13168109,0.13582769,0.12915902,0.13470946,11882.007420058006,88204.69935859
1649203200000,2022-04-06 00:00:00,DOGE/EUR,0.15877956,0.15942126,0.13000002,0.13148307,20548.529206276624,156282.70017027
1649116800000,2022-04-05 00:00:00,DOGE/EUR,0.13519811,0.16405493,0.1278162,0.15855642,23420.65826098843,147711.8256138
