https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DGB,Volume USDT
1663318800,2022-09-16 09:00:00,DGB/USDT,0.009657,0.009714,0.00965,0.009685,87719.04893427,849.42583997926331
1663315200,2022-09-16 08:00:00,DGB/USDT,0.009762,0.009784,0.0096,0.009636,765955.4840561,7439.39849304499724
1663311600,2022-09-16 07:00:00,DGB/USDT,0.009756,0.009779,0.009755,0.009768,183266.92501005,1789.71271116404389
1663308000,2022-09-16 06:00:00,DGB/USDT,0.009761,0.009776,0.009738,0.009743,546527.8963,5333.3947051065
1663304400,2022-09-16 05:00:00,DGB/USDT,0.009711,0.009857,0.009711,0.009766,553004.62804927,5421.09080748410987
1663300800,2022-09-16 04:00:00,DGB/USDT,0.009699,0.00975,0.009697,0.009709,300691.24209841,2923.02740520088671
1663297200,2022-09-16 03:00:00,DGB/USDT,0.009648,0.009699,0.009608,0.009699,120285.92130679,1163.97313914275211
1663293600,2022-09-16 02:00:00,DGB/USDT,0.009646,0.009671,0.009548,0.009628,332232.0275,3187.4004887813
1663290000,2022-09-16 01:00:00,DGB/USDT,0.009692,0.00971,0.009629,0.009664,261215.3429638,2527.39834264944152
1663286400,2022-09-16 00:00:00,DGB/USDT,0.009627,0.009709,0.009508,0.009709,775540.33446445,7474.19457624196508
1663282800,2022-09-15 23:00:00,DGB/USDT,0.009658,0.009669,0.009586,0.009612,265697.13571,2558.07507482137261
1663279200,2022-09-15 22:00:00,DGB/USDT,0.009735,0.009735,0.009591,0.009649,795913.64505686,7694.4951768469418
1663275600,2022-09-15 21:00:00,DGB/USDT,0.00979,0.00979,0.009714,0.009745,866712.55140333,8458.30040536111108
1663272000,2022-09-15 20:00:00,DGB/USDT,0.009776,0.009792,0.009738,0.00979,416971.29849234,4077.7179711826676
1663268400,2022-09-15 19:00:00,DGB/USDT,0.00973,0.009766,0.009706,0.009757,43657.7439,425.9741460392
1663264800,2022-09-15 18:00:00,DGB/USDT,0.009761,0.009785,0.00973,0.00973,93511.72620279,913.01512388788685
1663261200,2022-09-15 17:00:00,DGB/USDT,0.009757,0.009796,0.009756,0.009776,1037100.78560241,10138.06819873678407
1663257600,2022-09-15 16:00:00,DGB/USDT,0.009735,0.009794,0.009705,0.009756,953526.52744425,9280.5460074807465
1663254000,2022-09-15 15:00:00,DGB/USDT,0.00975,0.009794,0.009651,0.009708,1953190.84831449,18997.85701696510124
1663250400,2022-09-15 14:00:00,DGB/USDT,0.009981,0.010012,0.009725,0.00974,1468172.46050061,14422.82624177218288
1663246800,2022-09-15 13:00:00,DGB/USDT,0.009988,0.010009,0.009884,0.009978,190944.89574843,1898.19032403484999
1663243200,2022-09-15 12:00:00,DGB/USDT,0.009996,0.010051,0.009938,0.009984,107717.33398559,1076.91052773807005
1663239600,2022-09-15 11:00:00,DGB/USDT,0.009938,0.010002,0.00991,0.009999,112797.24977425,1122.26606821971523
1663236000,2022-09-15 10:00:00,DGB/USDT,0.009973,0.010025,0.00991,0.009935,224615.36599622,2242.41212155013149
1663232400,2022-09-15 09:00:00,DGB/USDT,0.009975,0.010023,0.009969,0.009982,847295.71914615,8466.94934413318342
1663228800,2022-09-15 08:00:00,DGB/USDT,0.010036,0.010068,0.009944,0.00997,304671.06366807,3038.232533837539
1663225200,2022-09-15 07:00:00,DGB/USDT,0.01002,0.010142,0.010014,0.010069,688972.15420659,6940.28778607869777
1663221600,2022-09-15 06:00:00,DGB/USDT,0.009916,0.010088,0.009761,0.010014,1465437.95329203,14478.06084995850705
1663218000,2022-09-15 05:00:00,DGB/USDT,0.009827,0.009916,0.009794,0.009916,507860.57432226,5016.178650961561
1663214400,2022-09-15 04:00:00,DGB/USDT,0.009857,0.009889,0.00978,0.009839,756078.0997087,7421.23212966410875
1663210800,2022-09-15 03:00:00,DGB/USDT,0.009948,0.009955,0.0098,0.009857,631065.76304889,6226.27835472123105
1663207200,2022-09-15 02:00:00,DGB/USDT,0.010034,0.01004,0.00991,0.009956,1751927.44398307,17516.71138036939807
1663203600,2022-09-15 01:00:00,DGB/USDT,0.010012,0.010047,0.009886,0.010027,748926.05620449,7483.40522278434093
1663200000,2022-09-15 00:00:00,DGB/USDT,0.010135,0.010149,0.00997,0.010012,776773.5867959,7816.84050025728198
1663196400,2022-09-14 23:00:00,DGB/USDT,0.010176,0.010176,0.010125,0.01015,185759.4972,1886.1496709432
1663192800,2022-09-14 22:00:00,DGB/USDT,0.010106,0.010187,0.01009,0.010169,148410.46542942,1505.10921393173171
1663189200,2022-09-14 21:00:00,DGB/USDT,0.010038,0.01012,0.01001,0.01012,653642.49039013,6565.13218616065396
1663185600,2022-09-14 20:00:00,DGB/USDT,0.010044,0.010078,0.010002,0.010038,537509.55783457,5387.14879075422593
1663182000,2022-09-14 19:00:00,DGB/USDT,0.009983,0.010058,0.009939,0.010044,456327.51482963,4561.63276678811444
1663178400,2022-09-14 18:00:00,DGB/USDT,0.010014,0.010017,0.009689,0.009992,2263438.86542294,22427.54255510191922
1663174800,2022-09-14 17:00:00,DGB/USDT,0.009933,0.010139,0.009928,0.009996,1704778.84098108,17169.88240622678493
1663171200,2022-09-14 16:00:00,DGB/USDT,0.009991,0.009993,0.009909,0.009956,316935.06052428,3154.61529391852012
1663167600,2022-09-14 15:00:00,DGB/USDT,0.009987,0.010013,0.009956,0.009981,313557.1639,3133.5754070899
1663164000,2022-09-14 14:00:00,DGB/USDT,0.010015,0.010051,0.009939,0.010006,544885.26820542,5446.83219940630118
1663160400,2022-09-14 13:00:00,DGB/USDT,0.010032,0.010074,0.009938,0.010021,819471.23111442,8210.34836196223178
1663156800,2022-09-14 12:00:00,DGB/USDT,0.009964,0.010116,0.009827,0.010036,847802.34463295,8425.82413617056607
1663153200,2022-09-14 11:00:00,DGB/USDT,0.010007,0.010016,0.009901,0.009961,581702.20310671,5801.21452075999532
1663149600,2022-09-14 10:00:00,DGB/USDT,0.009983,0.010027,0.009956,0.010016,226127.43723076,2259.12151144380784
1663146000,2022-09-14 09:00:00,DGB/USDT,0.010007,0.010023,0.009926,0.009987,363741.34229416,3622.43442827573772
1663142400,2022-09-14 08:00:00,DGB/USDT,0.009939,0.010037,0.009844,0.010026,1149016.89727756,11409.0554084831636
1663138800,2022-09-14 07:00:00,DGB/USDT,0.010021,0.010058,0.009857,0.009938,569506.22093447,5677.36596044878977
1663135200,2022-09-14 06:00:00,DGB/USDT,0.010075,0.010075,0.009996,0.009996,299793.55835109,3004.93172452707068
1663131600,2022-09-14 05:00:00,DGB/USDT,0.010119,0.010138,0.01006,0.010069,1863043.88295085,18835.14884211568189
1663128000,2022-09-14 04:00:00,DGB/USDT,0.010081,0.010123,0.010051,0.010123,1122219.54906209,11341.17609073274163
1663124400,2022-09-14 03:00:00,DGB/USDT,0.010088,0.010106,0.010041,0.010041,657430.89686971,6627.03074188803998
1663120800,2022-09-14 02:00:00,DGB/USDT,0.010021,0.010116,0.010021,0.010091,261756.73435764,2632.88721746183334
1663117200,2022-09-14 01:00:00,DGB/USDT,0.009978,0.010036,0.00997,0.010012,208413.48513633,2085.46077521707919
1663113600,2022-09-14 00:00:00,DGB/USDT,0.009905,0.010002,0.009862,0.009979,672624.88545631,6704.94994277195137
1663110000,2022-09-13 23:00:00,DGB/USDT,0.009984,0.00999,0.009883,0.009944,355792.31389239,3528.38181899667332
1663106400,2022-09-13 22:00:00,DGB/USDT,0.010019,0.010036,0.009939,0.01,420238.53896926,4205.33429088521602
1663102800,2022-09-13 21:00:00,DGB/USDT,0.010067,0.010089,0.009948,0.010035,197688.93925287,1984.38455710898603
1663099200,2022-09-13 20:00:00,DGB/USDT,0.010055,0.010131,0.010035,0.010069,1308302.0399098,13150.27156788745734
1663095600,2022-09-13 19:00:00,DGB/USDT,0.010051,0.010081,0.009945,0.010055,1125496.13249322,11265.97360078420065
1663092000,2022-09-13 18:00:00,DGB/USDT,0.010185,0.010215,0.010039,0.010066,760821.10659398,7692.91813038266608
1663088400,2022-09-13 17:00:00,DGB/USDT,0.010167,0.010226,0.010158,0.010194,998633.78344665,10200.71821860991575
1663084800,2022-09-13 16:00:00,DGB/USDT,0.010136,0.010226,0.010102,0.010167,970938.08305735,9848.91551827690105
1663081200,2022-09-13 15:00:00,DGB/USDT,0.010169,0.010225,0.010109,0.010152,293802.40402549,2984.18814857669589
1663077600,2022-09-13 14:00:00,DGB/USDT,0.010226,0.010309,0.010139,0.010196,547432.24369619,5594.91122665408437
1663074000,2022-09-13 13:00:00,DGB/USDT,0.010251,0.010328,0.010167,0.010228,2164804.091643,22251.291337034262
1663070400,2022-09-13 12:00:00,DGB/USDT,0.010993,0.01106,0.010179,0.010238,4678873.71410707,48822.02734706803459
1663066800,2022-09-13 11:00:00,DGB/USDT,0.010945,0.011057,0.01094,0.010987,1172486.42698711,12891.40923785934572
1663063200,2022-09-13 10:00:00,DGB/USDT,0.010862,0.010978,0.010851,0.010941,483259.94608586,5290.24718585048688
1663059600,2022-09-13 09:00:00,DGB/USDT,0.010914,0.011036,0.010799,0.010846,1473731.28651659,16045.98424334280141
1663056000,2022-09-13 08:00:00,DGB/USDT,0.011005,0.011131,0.01091,0.010916,1623376.82382966,17864.04757759105144
1663052400,2022-09-13 07:00:00,DGB/USDT,0.010851,0.011004,0.010837,0.011004,503816.63811107,5498.26454808803901
1663048800,2022-09-13 06:00:00,DGB/USDT,0.010865,0.01098,0.010784,0.010784,601713.74198212,6523.54463146102052
1663045200,2022-09-13 05:00:00,DGB/USDT,0.010838,0.010934,0.010835,0.010854,215450.24580806,2347.92131108795307
1663041600,2022-09-13 04:00:00,DGB/USDT,0.010848,0.010916,0.010818,0.010837,64262.95140967,697.5041447662195
1663038000,2022-09-13 03:00:00,DGB/USDT,0.010824,0.010876,0.010738,0.010874,135572.38609918,1467.59000698362596
1663034400,2022-09-13 02:00:00,DGB/USDT,0.010679,0.010828,0.010651,0.010824,167532.73841969,1796.66049147913863
1663030800,2022-09-13 01:00:00,DGB/USDT,0.010716,0.010744,0.010624,0.010659,281352.83585893,3010.05921244514376
1663027200,2022-09-13 00:00:00,DGB/USDT,0.010894,0.010909,0.010656,0.010717,610254.28751547,6561.70838152127803
1663023600,2022-09-12 23:00:00,DGB/USDT,0.010887,0.010946,0.010865,0.010872,389483.0563062,4239.0749030477994
1663020000,2022-09-12 22:00:00,DGB/USDT,0.010898,0.010946,0.01088,0.010898,498536.4065,5435.2214879168
1663016400,2022-09-12 21:00:00,DGB/USDT,0.010948,0.010963,0.010887,0.0109,445532.88654305,4869.90733137683245
1663012800,2022-09-12 20:00:00,DGB/USDT,0.010942,0.010993,0.010921,0.010955,393581.6099,4312.0289250858
1663009200,2022-09-12 19:00:00,DGB/USDT,0.010884,0.010968,0.010865,0.010959,131699.85925873,1440.90509023023091
1663005600,2022-09-12 18:00:00,DGB/USDT,0.010868,0.010884,0.010788,0.010884,960517.2416,10396.523562382
1663002000,2022-09-12 17:00:00,DGB/USDT,0.01076,0.010887,0.010744,0.010887,361092.52527184,3902.55611175354384
1662998400,2022-09-12 16:00:00,DGB/USDT,0.010862,0.010865,0.010505,0.010764,1931389.68501917,20529.06284534029803
1662994800,2022-09-12 15:00:00,DGB/USDT,0.011021,0.011021,0.010798,0.010829,1093106.0205,11890.5517879968
1662991200,2022-09-12 14:00:00,DGB/USDT,0.011081,0.011115,0.010985,0.011029,595872.65168544,6595.84459928675088
1662987600,2022-09-12 13:00:00,DGB/USDT,0.011064,0.011107,0.011009,0.011066,292633.19987554,3240.55743591484163
1662984000,2022-09-12 12:00:00,DGB/USDT,0.011023,0.0111,0.011005,0.011079,785064.39273392,8661.27784428965245
1662980400,2022-09-12 11:00:00,DGB/USDT,0.011118,0.011118,0.011009,0.011038,368239.2577514,4066.75662263499886
1662976800,2022-09-12 10:00:00,DGB/USDT,0.01111,0.011124,0.011009,0.011124,1530801.07208862,16956.96792247677522
1662973200,2022-09-12 09:00:00,DGB/USDT,0.011109,0.011118,0.011055,0.011107,236356.78357023,2619.49999415825147
1662969600,2022-09-12 08:00:00,DGB/USDT,0.011096,0.011134,0.010983,0.011124,288714.63130828,3191.16003156489957
1662966000,2022-09-12 07:00:00,DGB/USDT,0.010975,0.011202,0.010975,0.01107,1192006.22603589,13237.19137710912015
1662962400,2022-09-12 06:00:00,DGB/USDT,0.010922,0.010972,0.010894,0.010958,332393.41948027,3628.77716354178786
1662958800,2022-09-12 05:00:00,DGB/USDT,0.010859,0.010936,0.010802,0.010906,166195.88002563,1805.2861264787161
1662955200,2022-09-12 04:00:00,DGB/USDT,0.010799,0.010902,0.01079,0.010863,203545.54391885,2210.7955621346273
1662951600,2022-09-12 03:00:00,DGB/USDT,0.010885,0.010925,0.010694,0.010811,424141.2000103,4588.0593728510028
1662948000,2022-09-12 02:00:00,DGB/USDT,0.011085,0.011085,0.010819,0.010859,238185.38175745,2597.70971534564272
1662944400,2022-09-12 01:00:00,DGB/USDT,0.010683,0.011091,0.010667,0.011055,749660.30763056,8159.53333633506997
1662940800,2022-09-12 00:00:00,DGB/USDT,0.010838,0.010838,0.01067,0.01067,634967.50097757,6831.706652211099
1662937200,2022-09-11 23:00:00,DGB/USDT,0.01077,0.01084,0.010687,0.01084,851241.58755462,9137.36458772829868
1662933600,2022-09-11 22:00:00,DGB/USDT,0.010639,0.010816,0.010639,0.010786,476525.50158177,5121.35538878321133
1662930000,2022-09-11 21:00:00,DGB/USDT,0.010805,0.010847,0.010602,0.010615,963860.00952254,10312.71428504010306
1662926400,2022-09-11 20:00:00,DGB/USDT,0.010898,0.010898,0.010736,0.010803,682624.18582359,7377.55982285293101
1662922800,2022-09-11 19:00:00,DGB/USDT,0.010909,0.011031,0.010862,0.010896,3896788.89077363,42674.62601335826098
1662919200,2022-09-11 18:00:00,DGB/USDT,0.010911,0.01094,0.01085,0.01085,690919.03573378,7526.84263647344388
1662915600,2022-09-11 17:00:00,DGB/USDT,0.01097,0.011028,0.010912,0.010912,1395468.93317228,15293.49801227941782
1662912000,2022-09-11 16:00:00,DGB/USDT,0.010856,0.010969,0.010856,0.010957,608311.15780908,6637.29006745253487
1662908400,2022-09-11 15:00:00,DGB/USDT,0.010786,0.01089,0.010772,0.010862,225834.29824966,2451.33289283141567
1662904800,2022-09-11 14:00:00,DGB/USDT,0.01078,0.010795,0.010732,0.010785,464168.02739548,5000.20638216586514
1662901200,2022-09-11 13:00:00,DGB/USDT,0.010824,0.010824,0.010714,0.010751,375715.2357343,4037.07101781296704
1662897600,2022-09-11 12:00:00,DGB/USDT,0.010795,0.010825,0.010741,0.010802,193267.74584756,2083.18417053993898
1662894000,2022-09-11 11:00:00,DGB/USDT,0.010774,0.010847,0.010769,0.010792,310257.32651464,3356.66409700150624
1662890400,2022-09-11 10:00:00,DGB/USDT,0.010752,0.010793,0.010741,0.010756,358632.11827982,3864.72902617034384
1662886800,2022-09-11 09:00:00,DGB/USDT,0.010783,0.010783,0.010727,0.01073,112946.48349787,1213.4495204987025
1662883200,2022-09-11 08:00:00,DGB/USDT,0.010767,0.010781,0.010678,0.01078,401122.66403988,4303.47792342665229
1662879600,2022-09-11 07:00:00,DGB/USDT,0.010694,0.010775,0.010688,0.010767,229057.28119481,2462.16246574464182
1662876000,2022-09-11 06:00:00,DGB/USDT,0.010844,0.010865,0.01064,0.010697,848772.8203,9145.712449567
1662872400,2022-09-11 05:00:00,DGB/USDT,0.010827,0.011018,0.010793,0.010852,3380795.60952385,36985.48597024540317
1662868800,2022-09-11 04:00:00,DGB/USDT,0.010692,0.01085,0.010692,0.010827,319542.3535,3446.9835003802
1662865200,2022-09-11 03:00:00,DGB/USDT,0.010717,0.010729,0.01068,0.010703,47998.47215414,513.76153598249891
1662861600,2022-09-11 02:00:00,DGB/USDT,0.010758,0.010786,0.010689,0.010689,64596.878,693.8705526501
1662858000,2022-09-11 01:00:00,DGB/USDT,0.01077,0.010835,0.010747,0.010747,161809.39578432,1748.70800102118235
1662854400,2022-09-11 00:00:00,DGB/USDT,0.010765,0.010828,0.010736,0.010772,225534.69778114,2435.92427548233081
1662850800,2022-09-10 23:00:00,DGB/USDT,0.010808,0.010819,0.010731,0.010738,365329.9834987,3935.98116196578466
1662847200,2022-09-10 22:00:00,DGB/USDT,0.010725,0.010813,0.010705,0.010808,452202.28208338,4869.72921421997203
1662843600,2022-09-10 21:00:00,DGB/USDT,0.010676,0.010785,0.010664,0.010683,384709.03373151,4124.63997937026247
1662840000,2022-09-10 20:00:00,DGB/USDT,0.010715,0.01072,0.010616,0.010645,253930.60339942,2709.60397120200805
1662836400,2022-09-10 19:00:00,DGB/USDT,0.010665,0.010741,0.010665,0.010708,193809.99496403,2078.53349155516791
1662832800,2022-09-10 18:00:00,DGB/USDT,0.010616,0.010689,0.010616,0.010685,549328.52057829,5845.84414230982664
1662829200,2022-09-10 17:00:00,DGB/USDT,0.01066,0.01066,0.010576,0.010603,112722.36267625,1193.95004222757875
1662825600,2022-09-10 16:00:00,DGB/USDT,0.010606,0.010719,0.010565,0.010689,1045069.90235625,11110.94979109316167
1662822000,2022-09-10 15:00:00,DGB/USDT,0.010618,0.010675,0.01057,0.010618,416559.5646729,4426.39108777896578
1662818400,2022-09-10 14:00:00,DGB/USDT,0.01061,0.01066,0.010572,0.010575,388089.8463171,4119.35076815280157
1662814800,2022-09-10 13:00:00,DGB/USDT,0.010713,0.010713,0.01055,0.010621,159130.18184311,1693.29885443147337
1662811200,2022-09-10 12:00:00,DGB/USDT,0.010733,0.01078,0.01064,0.010715,382925.85003472,4100.97643607280929
1662807600,2022-09-10 11:00:00,DGB/USDT,0.01071,0.010743,0.01071,0.010735,69556.2375,745.8027126224
1662804000,2022-09-10 10:00:00,DGB/USDT,0.010755,0.010755,0.010668,0.010698,573786.17446593,6145.94070608683706
1662800400,2022-09-10 09:00:00,DGB/USDT,0.010754,0.0108,0.010738,0.010781,400014.84236059,4306.99610890827843
1662796800,2022-09-10 08:00:00,DGB/USDT,0.010617,0.010876,0.010617,0.010726,3439312.66125521,37073.09474195647843
1662793200,2022-09-10 07:00:00,DGB/USDT,0.010841,0.010841,0.010567,0.0106,521101.5886981,5547.8983442160923
1662789600,2022-09-10 06:00:00,DGB/USDT,0.010705,0.010893,0.010705,0.01084,354719.78029967,3838.63042078090531
1662786000,2022-09-10 05:00:00,DGB/USDT,0.010696,0.01078,0.010672,0.010689,299619.77826888,3215.70800294568706
1662782400,2022-09-10 04:00:00,DGB/USDT,0.010789,0.010852,0.010644,0.010695,710992.45177444,7629.68582104568949
1662778800,2022-09-10 03:00:00,DGB/USDT,0.010816,0.010826,0.010738,0.010738,451158.05459329,4870.72443759904762
1662775200,2022-09-10 02:00:00,DGB/USDT,0.010805,0.01085,0.010769,0.01085,95008.68495802,1024.57935756709248
1662771600,2022-09-10 01:00:00,DGB/USDT,0.010794,0.010863,0.010794,0.0108,298824.20800066,3238.21657731192776
1662768000,2022-09-10 00:00:00,DGB/USDT,0.010772,0.010838,0.01068,0.010783,1023121.64365336,11017.87240309275296
1662764400,2022-09-09 23:00:00,DGB/USDT,0.010708,0.010869,0.010608,0.010749,365800.41647113,3933.55708274924723
1662760800,2022-09-09 22:00:00,DGB/USDT,0.010665,0.010745,0.010665,0.010717,22624.06747539,241.92932420250526
1662757200,2022-09-09 21:00:00,DGB/USDT,0.010654,0.010703,0.010654,0.010685,404223.40686908,4318.03991964880379
1662753600,2022-09-09 20:00:00,DGB/USDT,0.010632,0.01067,0.010616,0.010661,194907.06845201,2073.89980276449669
1662750000,2022-09-09 19:00:00,DGB/USDT,0.010641,0.010682,0.010618,0.010646,1194078.06513595,12704.71356926741235
1662746400,2022-09-09 18:00:00,DGB/USDT,0.010606,0.010672,0.010604,0.010643,613840.49829511,6529.98477105313413
1662742800,2022-09-09 17:00:00,DGB/USDT,0.010715,0.010737,0.010619,0.010646,328211.73060835,3499.16143280663351
1662739200,2022-09-09 16:00:00,DGB/USDT,0.010657,0.010714,0.010561,0.010714,142815.34634286,1520.40140583184237
1662735600,2022-09-09 15:00:00,DGB/USDT,0.010708,0.010736,0.010668,0.010673,367208.91323358,3928.02899565828982
1662732000,2022-09-09 14:00:00,DGB/USDT,0.010667,0.010731,0.010655,0.010729,635488.32486834,6801.24861644237829
1662728400,2022-09-09 13:00:00,DGB/USDT,0.010783,0.010783,0.01058,0.010658,482917.19493602,5137.97900941454566
1662724800,2022-09-09 12:00:00,DGB/USDT,0.010637,0.010876,0.010632,0.010769,1662970.33003795,17875.11142863082315
1662721200,2022-09-09 11:00:00,DGB/USDT,0.010628,0.010651,0.010584,0.010638,123407.23816179,1309.22933065341373
1662717600,2022-09-09 10:00:00,DGB/USDT,0.010627,0.010653,0.01058,0.010614,1020608.37789312,10840.8966982011387
1662714000,2022-09-09 09:00:00,DGB/USDT,0.010609,0.010632,0.010545,0.010617,368054.31626898,3892.45790350152563
1662710400,2022-09-09 08:00:00,DGB/USDT,0.01047,0.010657,0.01047,0.010619,725918.96887819,7664.5755668175416
1662706800,2022-09-09 07:00:00,DGB/USDT,0.010508,0.010508,0.010438,0.010451,152149.05416838,1590.55134277629926
1662703200,2022-09-09 06:00:00,DGB/USDT,0.010477,0.010522,0.010451,0.010522,120953.08262778,1267.72596541101358
1662699600,2022-09-09 05:00:00,DGB/USDT,0.0104,0.010553,0.010368,0.010478,1677733.2558,17603.5500771674
1662696000,2022-09-09 04:00:00,DGB/USDT,0.010304,0.010436,0.010289,0.010402,675246.09862275,7007.3170115611175
1662692400,2022-09-09 03:00:00,DGB/USDT,0.010124,0.010311,0.010121,0.010296,1439604.63218099,14779.5513118387397
1662688800,2022-09-09 02:00:00,DGB/USDT,0.010111,0.01015,0.010068,0.010121,128071.33417897,1295.66383164067257
1662685200,2022-09-09 01:00:00,DGB/USDT,0.010155,0.010161,0.010096,0.010111,65819.02976363,667.06331435140135
1662681600,2022-09-09 00:00:00,DGB/USDT,0.010008,0.010152,0.010003,0.010149,462815.0750647,4669.52652311976939
1662678000,2022-09-08 23:00:00,DGB/USDT,0.010013,0.01005,0.009984,0.010013,659176.4466962,6615.37387074009082
1662674400,2022-09-08 22:00:00,DGB/USDT,0.010042,0.010069,0.009979,0.010005,65739.20117772,658.70670882446019
1662670800,2022-09-08 21:00:00,DGB/USDT,0.010027,0.010027,0.009979,0.010007,53001.00316844,529.57698112197908
1662667200,2022-09-08 20:00:00,DGB/USDT,0.010091,0.010101,0.009992,0.009997,530790.9039618,5337.8280636253451
1662663600,2022-09-08 19:00:00,DGB/USDT,0.010005,0.01008,0.009961,0.010067,422334.1221,4219.5669577272
1662660000,2022-09-08 18:00:00,DGB/USDT,0.010009,0.010041,0.009963,0.009996,363431.97269397,3634.20302730081441
1662656400,2022-09-08 17:00:00,DGB/USDT,0.009898,0.010031,0.009836,0.010031,1027308.98567427,10229.74569160333716
