https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSDTBEAR,Volume USD
1655672400000.0,2022-06-19 21:00:00,CUSDTBEAR/USD,11320.0,11320.0,11200.0,11320.0,0.0,0.0
1655668800000.0,2022-06-19 20:00:00,CUSDTBEAR/USD,11315.0,11320.0,11200.0,11320.0,0.0,0.0
1655665200000.0,2022-06-19 19:00:00,CUSDTBEAR/USD,11310.0,11315.0,11200.0,11315.0,0.0,0.0
1655661600000.0,2022-06-19 18:00:00,CUSDTBEAR/USD,11310.0,11310.0,11200.0,11310.0,0.0,0.0
1655658000000.0,2022-06-19 17:00:00,CUSDTBEAR/USD,11210.0,11310.0,11200.0,11310.0,0.0,0.0
1655654400000.0,2022-06-19 16:00:00,CUSDTBEAR/USD,11300.0,11305.0,11200.0,11210.0,0.0,0.0
1655650800000.0,2022-06-19 15:00:00,CUSDTBEAR/USD,11315.0,11315.0,11200.0,11300.0,0.0,0.0
1655647200000.0,2022-06-19 14:00:00,CUSDTBEAR/USD,11305.0,11315.0,11200.0,11315.0,0.0,0.0
1655643600000.0,2022-06-19 13:00:00,CUSDTBEAR/USD,11300.0,11305.0,11200.0,11305.0,0.0,0.0
1655640000000.0,2022-06-19 12:00:00,CUSDTBEAR/USD,11315.0,11315.0,11200.0,11300.0,0.0,0.0
1655636400000.0,2022-06-19 11:00:00,CUSDTBEAR/USD,11315.0,11315.0,11200.0,11315.0,0.0,0.0
1655632800000.0,2022-06-19 10:00:00,CUSDTBEAR/USD,11310.0,11315.0,11200.0,11315.0,0.0,0.0
1655629200000.0,2022-06-19 09:00:00,CUSDTBEAR/USD,11310.0,11315.0,11220.0,11310.0,0.0,0.0
1655625600000.0,2022-06-19 08:00:00,CUSDTBEAR/USD,11310.0,11310.0,11200.0,11310.0,0.0,0.0
1655622000000.0,2022-06-19 07:00:00,CUSDTBEAR/USD,11305.0,11310.0,11200.0,11310.0,0.0,0.0
1655618400000.0,2022-06-19 06:00:00,CUSDTBEAR/USD,11295.0,11305.0,11200.0,11305.0,0.0,0.0
1655614800000.0,2022-06-19 05:00:00,CUSDTBEAR/USD,11290.0,11295.0,11200.0,11295.0,0.0,0.0
1655611200000.0,2022-06-19 04:00:00,CUSDTBEAR/USD,11285.0,11290.0,11200.0,11290.0,0.0,0.0
1655607600000.0,2022-06-19 03:00:00,CUSDTBEAR/USD,11285.0,11285.0,11200.0,11285.0,0.0,0.0
1655604000000.0,2022-06-19 02:00:00,CUSDTBEAR/USD,11280.0,11285.0,11200.0,11285.0,0.0,0.0
1655600400000.0,2022-06-19 01:00:00,CUSDTBEAR/USD,11265.0,11285.0,11200.0,11280.0,0.0,0.0
1655596800000.0,2022-06-19 00:00:00,CUSDTBEAR/USD,11275.0,11295.0,11200.0,11265.0,0.0,0.0
1655593200000.0,2022-06-18 23:00:00,CUSDTBEAR/USD,11260.0,11275.0,11200.0,11275.0,0.0,0.0
1655589600000.0,2022-06-18 22:00:00,CUSDTBEAR/USD,11200.0,11275.0,11200.0,11260.0,0.0,0.0
1655586000000.0,2022-06-18 21:00:00,CUSDTBEAR/USD,11270.0,11280.0,11200.0,11200.0,0.0,0.0
1655582400000.0,2022-06-18 20:00:00,CUSDTBEAR/USD,11200.0,11285.0,11200.0,11270.0,0.0,0.0
1655578800000.0,2022-06-18 19:00:00,CUSDTBEAR/USD,11250.0,11255.0,11200.0,11200.0,0.0,0.0
1655575200000.0,2022-06-18 18:00:00,CUSDTBEAR/USD,11255.0,11260.0,11200.0,11250.0,0.0,0.0
1655571600000.0,2022-06-18 17:00:00,CUSDTBEAR/USD,11260.0,11265.0,11200.0,11255.0,0.0,0.0
1655568000000.0,2022-06-18 16:00:00,CUSDTBEAR/USD,11260.0,11265.0,11200.0,11260.0,0.0,0.0
1655564400000.0,2022-06-18 15:00:00,CUSDTBEAR/USD,11250.0,11260.0,11200.0,11260.0,0.0,0.0
1655560800000.0,2022-06-18 14:00:00,CUSDTBEAR/USD,11200.0,11255.0,11200.0,11250.0,0.0,0.0
1655557200000.0,2022-06-18 13:00:00,CUSDTBEAR/USD,11250.0,11255.0,11200.0,11200.0,0.0,0.0
1655553600000.0,2022-06-18 12:00:00,CUSDTBEAR/USD,11230.0,11250.0,11200.0,11250.0,0.0,0.0
1655550000000.0,2022-06-18 11:00:00,CUSDTBEAR/USD,11240.0,11245.0,11200.0,11230.0,0.0,0.0
1655546400000.0,2022-06-18 10:00:00,CUSDTBEAR/USD,11240.0,11240.0,11200.0,11240.0,0.0,0.0
1655542800000.0,2022-06-18 09:00:00,CUSDTBEAR/USD,11230.0,11240.0,11200.0,11240.0,0.0,0.0
1655539200000.0,2022-06-18 08:00:00,CUSDTBEAR/USD,11225.0,11235.0,11200.0,11230.0,0.0,0.0
1655535600000.0,2022-06-18 07:00:00,CUSDTBEAR/USD,11225.0,11230.0,11200.0,11225.0,0.0,0.0
1655532000000.0,2022-06-18 06:00:00,CUSDTBEAR/USD,11200.0,11225.0,11200.0,11225.0,0.0,0.0
1655528400000.0,2022-06-18 05:00:00,CUSDTBEAR/USD,11200.0,11225.0,11200.0,11200.0,0.0,0.0
1655524800000.0,2022-06-18 04:00:00,CUSDTBEAR/USD,11200.0,11225.0,11200.0,11200.0,0.0,0.0
1655521200000.0,2022-06-18 03:00:00,CUSDTBEAR/USD,11200.0,11220.0,11200.0,11200.0,0.0,0.0
1655517600000.0,2022-06-18 02:00:00,CUSDTBEAR/USD,11200.0,11220.0,11200.0,11200.0,0.0,0.0
1655514000000.0,2022-06-18 01:00:00,CUSDTBEAR/USD,11200.0,11215.0,11200.0,11200.0,0.0,0.0
1655510400000.0,2022-06-18 00:00:00,CUSDTBEAR/USD,11200.0,11215.0,11200.0,11200.0,0.0,0.0
1655506800000.0,2022-06-17 23:00:00,CUSDTBEAR/USD,11200.0,11205.0,11200.0,11200.0,0.0,0.0
1655503200000.0,2022-06-17 22:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655499600000.0,2022-06-17 21:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655496000000.0,2022-06-17 20:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655492400000.0,2022-06-17 19:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655488800000.0,2022-06-17 18:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655485200000.0,2022-06-17 17:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655481600000.0,2022-06-17 16:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655478000000.0,2022-06-17 15:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655474400000.0,2022-06-17 14:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655470800000.0,2022-06-17 13:00:00,CUSDTBEAR/USD,11200.0,11200.0,11200.0,11200.0,0.0,0.0
1655467200000.0,2022-06-17 12:00:00,CUSDTBEAR/USD,11440.0,11440.0,11200.0,11200.0,0.00026,2.912
1655463600000.0,2022-06-17 11:00:00,CUSDTBEAR/USD,11440.0,11440.0,11440.0,11440.0,0.0,0.0
1655460000000.0,2022-06-17 10:00:00,CUSDTBEAR/USD,11495.0,11495.0,11440.0,11440.0,0.0002704326923076923,3.09375
1655456400000.0,2022-06-17 09:00:00,CUSDTBEAR/USD,11455.0,11495.0,11455.0,11495.0,0.00174,20.0013
1655452800000.0,2022-06-17 08:00:00,CUSDTBEAR/USD,11455.0,11455.0,11340.0,11455.0,0.0,0.0
1655449200000.0,2022-06-17 07:00:00,CUSDTBEAR/USD,11455.0,11455.0,11330.0,11455.0,0.0,0.0
1655445600000.0,2022-06-17 06:00:00,CUSDTBEAR/USD,11455.0,11455.0,11330.0,11455.0,0.0,0.0
1655442000000.0,2022-06-17 05:00:00,CUSDTBEAR/USD,11455.0,11455.0,11330.0,11455.0,0.0,0.0
1655438400000.0,2022-06-17 04:00:00,CUSDTBEAR/USD,11455.0,11455.0,11455.0,11455.0,0.0,0.0
1655434800000.0,2022-06-17 03:00:00,CUSDTBEAR/USD,11455.0,11455.0,11455.0,11455.0,0.0,0.0
1655431200000.0,2022-06-17 02:00:00,CUSDTBEAR/USD,11455.0,11455.0,11455.0,11455.0,0.0,0.0
1655427600000.0,2022-06-17 01:00:00,CUSDTBEAR/USD,11455.0,11455.0,11350.0,11455.0,0.0,0.0
1655424000000.0,2022-06-17 00:00:00,CUSDTBEAR/USD,11455.0,11455.0,11455.0,11455.0,0.0,0.0
1655420400000.0,2022-06-16 23:00:00,CUSDTBEAR/USD,11455.0,11455.0,11350.0,11455.0,0.0,0.0
1655416800000.0,2022-06-16 22:00:00,CUSDTBEAR/USD,11455.0,11455.0,11455.0,11455.0,0.0,0.0
1655413200000.0,2022-06-16 21:00:00,CUSDTBEAR/USD,11455.0,11455.0,11455.0,11455.0,0.0,0.0
1655409600000.0,2022-06-16 20:00:00,CUSDTBEAR/USD,11310.0,11455.0,11310.0,11455.0,0.0,0.0
1655406000000.0,2022-06-16 19:00:00,CUSDTBEAR/USD,11215.0,11455.0,11215.0,11310.0,9.115384615384615e-05,1.03095
1655402400000.0,2022-06-16 18:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655398800000.0,2022-06-16 17:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655395200000.0,2022-06-16 16:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655391600000.0,2022-06-16 15:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655388000000.0,2022-06-16 14:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655384400000.0,2022-06-16 13:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655380800000.0,2022-06-16 12:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655377200000.0,2022-06-16 11:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655373600000.0,2022-06-16 10:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655370000000.0,2022-06-16 09:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655366400000.0,2022-06-16 08:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655362800000.0,2022-06-16 07:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655359200000.0,2022-06-16 06:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655355600000.0,2022-06-16 05:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655352000000.0,2022-06-16 04:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655348400000.0,2022-06-16 03:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655344800000.0,2022-06-16 02:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655341200000.0,2022-06-16 01:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655337600000.0,2022-06-16 00:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655334000000.0,2022-06-15 23:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655330400000.0,2022-06-15 22:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655326800000.0,2022-06-15 21:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655323200000.0,2022-06-15 20:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655319600000.0,2022-06-15 19:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655316000000.0,2022-06-15 18:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655312400000.0,2022-06-15 17:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655308800000.0,2022-06-15 16:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655305200000.0,2022-06-15 15:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655301600000.0,2022-06-15 14:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655298000000.0,2022-06-15 13:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655294400000.0,2022-06-15 12:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655290800000.0,2022-06-15 11:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655287200000.0,2022-06-15 10:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655283600000.0,2022-06-15 09:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655280000000.0,2022-06-15 08:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655276400000.0,2022-06-15 07:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655272800000.0,2022-06-15 06:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655269200000.0,2022-06-15 05:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655265600000.0,2022-06-15 04:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655262000000.0,2022-06-15 03:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655258400000.0,2022-06-15 02:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655254800000.0,2022-06-15 01:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655251200000.0,2022-06-15 00:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655247600000.0,2022-06-14 23:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655244000000.0,2022-06-14 22:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655240400000.0,2022-06-14 21:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655236800000.0,2022-06-14 20:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655233200000.0,2022-06-14 19:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655229600000.0,2022-06-14 18:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655226000000.0,2022-06-14 17:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,0.0,0.0
1655222400000.0,2022-06-14 16:00:00,CUSDTBEAR/USD,11215.0,11215.0,11215.0,11215.0,2e-05,0.2243
1655218800000.0,2022-06-14 15:00:00,CUSDTBEAR/USD,11225.0,11225.0,11200.0,11215.0,0.0,0.0
1655215200000.0,2022-06-14 14:00:00,CUSDTBEAR/USD,11235.0,11235.0,11200.0,11225.0,0.0,0.0
1655211600000.0,2022-06-14 13:00:00,CUSDTBEAR/USD,11245.0,11245.0,11200.0,11235.0,0.0,0.0
1655208000000.0,2022-06-14 12:00:00,CUSDTBEAR/USD,11245.0,11245.0,11200.0,11245.0,0.0,0.0
1655204400000.0,2022-06-14 11:00:00,CUSDTBEAR/USD,11255.0,11255.0,11200.0,11245.0,0.0,0.0
1655200800000.0,2022-06-14 10:00:00,CUSDTBEAR/USD,11260.0,11260.0,11200.0,11255.0,0.0,0.0
1655197200000.0,2022-06-14 09:00:00,CUSDTBEAR/USD,11265.0,11265.0,11200.0,11260.0,0.0,0.0
1655193600000.0,2022-06-14 08:00:00,CUSDTBEAR/USD,11265.0,11265.0,11200.0,11265.0,0.0,0.0
1655190000000.0,2022-06-14 07:00:00,CUSDTBEAR/USD,11260.0,11270.0,11200.0,11265.0,0.0,0.0
1655186400000.0,2022-06-14 06:00:00,CUSDTBEAR/USD,11240.0,11270.0,11200.0,11260.0,0.0,0.0
1655182800000.0,2022-06-14 05:00:00,CUSDTBEAR/USD,11240.0,11240.0,11200.0,11240.0,0.0,0.0
1655179200000.0,2022-06-14 04:00:00,CUSDTBEAR/USD,11275.0,11275.0,11200.0,11240.0,0.0,0.0
1655175600000.0,2022-06-14 03:00:00,CUSDTBEAR/USD,11270.0,11275.0,11200.0,11275.0,0.0,0.0
1655172000000.0,2022-06-14 02:00:00,CUSDTBEAR/USD,11270.0,11275.0,11200.0,11270.0,0.0,0.0
1655168400000.0,2022-06-14 01:00:00,CUSDTBEAR/USD,11210.0,11275.0,11200.0,11270.0,0.0,0.0
1655164800000.0,2022-06-14 00:00:00,CUSDTBEAR/USD,11260.0,11270.0,11200.0,11210.0,0.0,0.0
1655161200000.0,2022-06-13 23:00:00,CUSDTBEAR/USD,11200.0,11260.0,11200.0,11260.0,0.0,0.0
1655157600000.0,2022-06-13 22:00:00,CUSDTBEAR/USD,11255.0,11255.0,11200.0,11200.0,0.0,0.0
1655154000000.0,2022-06-13 21:00:00,CUSDTBEAR/USD,11200.0,11255.0,11200.0,11255.0,0.0,0.0
1655150400000.0,2022-06-13 20:00:00,CUSDTBEAR/USD,11255.0,11255.0,11200.0,11200.0,0.0,0.0
1655146800000.0,2022-06-13 19:00:00,CUSDTBEAR/USD,11200.0,11260.0,11200.0,11255.0,0.0,0.0
1655143200000.0,2022-06-13 18:00:00,CUSDTBEAR/USD,11205.0,11205.0,11195.0,11200.0,0.00043,4.816
1655139600000.0,2022-06-13 17:00:00,CUSDTBEAR/USD,11200.0,11255.0,11195.0,11205.0,0.0,0.0
1655136000000.0,2022-06-13 16:00:00,CUSDTBEAR/USD,11240.0,11260.0,11195.0,11200.0,0.0,0.0
1655132400000.0,2022-06-13 15:00:00,CUSDTBEAR/USD,11240.0,11245.0,11195.0,11240.0,0.0,0.0
1655128800000.0,2022-06-13 14:00:00,CUSDTBEAR/USD,11200.0,11240.0,11195.0,11240.0,0.0,0.0
1655125200000.0,2022-06-13 13:00:00,CUSDTBEAR/USD,11230.0,11235.0,11195.0,11200.0,0.0,0.0
1655121600000.0,2022-06-13 12:00:00,CUSDTBEAR/USD,11270.0,11280.0,11195.0,11230.0,0.0,0.0
1655118000000.0,2022-06-13 11:00:00,CUSDTBEAR/USD,11275.0,11310.0,11195.0,11270.0,0.0,0.0
1655114400000.0,2022-06-13 10:00:00,CUSDTBEAR/USD,11165.0,11285.0,11165.0,11275.0,0.0,0.0
1655110800000.0,2022-06-13 09:00:00,CUSDTBEAR/USD,11180.0,11205.0,11165.0,11165.0,0.0,0.0
1655107200000.0,2022-06-13 08:00:00,CUSDTBEAR/USD,11165.0,11230.0,11165.0,11180.0,0.0,0.0
1655103600000.0,2022-06-13 07:00:00,CUSDTBEAR/USD,11205.0,11215.0,11165.0,11165.0,0.0,0.0
1655100000000.0,2022-06-13 06:00:00,CUSDTBEAR/USD,11215.0,11215.0,11165.0,11205.0,0.0,0.0
1655096400000.0,2022-06-13 05:00:00,CUSDTBEAR/USD,11195.0,11215.0,11165.0,11215.0,0.0,0.0
1655092800000.0,2022-06-13 04:00:00,CUSDTBEAR/USD,11185.0,11195.0,11180.0,11195.0,0.0,0.0
1655089200000.0,2022-06-13 03:00:00,CUSDTBEAR/USD,11175.0,11185.0,11165.0,11185.0,0.0,0.0
1655085600000.0,2022-06-13 02:00:00,CUSDTBEAR/USD,11165.0,11175.0,11165.0,11175.0,0.0,0.0
1655082000000.0,2022-06-13 01:00:00,CUSDTBEAR/USD,11165.0,11175.0,11165.0,11165.0,0.0,0.0
1655078400000.0,2022-06-13 00:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655074800000.0,2022-06-12 23:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655071200000.0,2022-06-12 22:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655067600000.0,2022-06-12 21:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655064000000.0,2022-06-12 20:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655060400000.0,2022-06-12 19:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655056800000.0,2022-06-12 18:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655053200000.0,2022-06-12 17:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655049600000.0,2022-06-12 16:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655046000000.0,2022-06-12 15:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655042400000.0,2022-06-12 14:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655038800000.0,2022-06-12 13:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655035200000.0,2022-06-12 12:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655031600000.0,2022-06-12 11:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655028000000.0,2022-06-12 10:00:00,CUSDTBEAR/USD,11165.0,11165.0,11165.0,11165.0,0.0,0.0
1655024400000.0,2022-06-12 09:00:00,CUSDTBEAR/USD,11340.0,11395.0,11165.0,11165.0,0.0026200000000000004,29.2523
1655020800000.0,2022-06-12 08:00:00,CUSDTBEAR/USD,11390.0,11390.0,11340.0,11340.0,0.0,0.0
1655017200000.0,2022-06-12 07:00:00,CUSDTBEAR/USD,11395.0,11395.0,11340.0,11390.0,0.0,0.0
1655013600000.0,2022-06-12 06:00:00,CUSDTBEAR/USD,11395.0,11395.0,11395.0,11395.0,0.0,0.0
1655010000000.0,2022-06-12 05:00:00,CUSDTBEAR/USD,11395.0,11395.0,11350.0,11395.0,0.0,0.0
1655006400000.0,2022-06-12 04:00:00,CUSDTBEAR/USD,11395.0,11395.0,11395.0,11395.0,0.0,0.0
1655002800000.0,2022-06-12 03:00:00,CUSDTBEAR/USD,11395.0,11395.0,11350.0,11395.0,0.0,0.0
1654999200000.0,2022-06-12 02:00:00,CUSDTBEAR/USD,11395.0,11395.0,11355.0,11395.0,0.0,0.0
1654995600000.0,2022-06-12 01:00:00,CUSDTBEAR/USD,11395.0,11395.0,11355.0,11395.0,0.0,0.0
1654992000000.0,2022-06-12 00:00:00,CUSDTBEAR/USD,11395.0,11395.0,11395.0,11395.0,0.0035199999999999997,40.1104
1654988400000.0,2022-06-11 23:00:00,CUSDTBEAR/USD,11395.0,11395.0,11395.0,11395.0,0.0,0.0
1654984800000.0,2022-06-11 22:00:00,CUSDTBEAR/USD,11395.0,11425.0,11350.0,11395.0,0.0,0.0
1654981200000.0,2022-06-11 21:00:00,CUSDTBEAR/USD,11395.0,11400.0,11350.0,11395.0,0.0,0.0
1654977600000.0,2022-06-11 20:00:00,CUSDTBEAR/USD,11405.0,11405.0,11345.0,11395.0,0.0,0.0
1654974000000.0,2022-06-11 19:00:00,CUSDTBEAR/USD,11395.0,11410.0,11395.0,11405.0,0.0,0.0
1654970400000.0,2022-06-11 18:00:00,CUSDTBEAR/USD,11360.0,11410.0,11355.0,11395.0,0.0,0.0
