https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MOB,Volume USDT
1658880000000.0,2022-07-27 00:00:00,MOB/USDT,1.0735,1.1475,1.071,1.147,48903.339581517,56092.1305
1658793600000.0,2022-07-26 00:00:00,MOB/USDT,1.107,1.1155,1.049,1.0735,55758.73032137867,59856.997
1658707200000.0,2022-07-25 00:00:00,MOB/USDT,1.143,1.3985,1.1035,1.107,228773.51784101175,253252.28425
1658620800000.0,2022-07-24 00:00:00,MOB/USDT,1.1015,1.19,1.0965,1.143,41749.38517060368,47719.54725
1658534400000.0,2022-07-23 00:00:00,MOB/USDT,1.132,1.1465,1.084,1.1015,40563.50726282343,44680.70325
1658448000000.0,2022-07-22 00:00:00,MOB/USDT,1.129,1.162,1.1175,1.132,31718.962897526508,35905.866
1658361600000.0,2022-07-21 00:00:00,MOB/USDT,1.1095,1.1345,1.084,1.129,36814.56465899025,41563.6435
1658275200000.0,2022-07-20 00:00:00,MOB/USDT,1.155,1.1765,1.1095,1.1095,24059.990761604327,26694.55975
1658188800000.0,2022-07-19 00:00:00,MOB/USDT,1.1575,1.2015,1.119,1.155,34246.06796536796,39554.2085
1658102400000.0,2022-07-18 00:00:00,MOB/USDT,1.1435,1.194,1.0925,1.1575,64497.83066954644,74656.239
1658016000000.0,2022-07-17 00:00:00,MOB/USDT,1.084,1.5145,1.0825,1.1435,304471.4680804548,348163.12375
1657929600000.0,2022-07-16 00:00:00,MOB/USDT,1.0495,1.125,1.0205,1.084,18888.921817343173,20475.59125
1657843200000.0,2022-07-15 00:00:00,MOB/USDT,1.0495,1.075,1.0395,1.0495,15858.568127679846,16643.56725
1657756800000.0,2022-07-14 00:00:00,MOB/USDT,1.027,1.0585,1.0135,1.0495,9094.842305859933,9545.037
1657670400000.0,2022-07-13 00:00:00,MOB/USDT,1.0165,1.0345,0.9965,1.027,15647.065238558911,16069.536
1657584000000.0,2022-07-12 00:00:00,MOB/USDT,1.0345,1.041,1.012,1.0165,19375.811116576486,19695.512
1657497600000.0,2022-07-11 00:00:00,MOB/USDT,1.0725,1.0765,1.0335,1.0345,24915.93040115998,25775.53
1657411200000.0,2022-07-10 00:00:00,MOB/USDT,1.141,1.1445,1.0705,1.0725,16955.502564102564,18184.7765
1657324800000.0,2022-07-09 00:00:00,MOB/USDT,1.1235,1.1495,1.1175,1.141,3316.0799737072743,3783.64725
1657238400000.0,2022-07-08 00:00:00,MOB/USDT,1.1395,1.1645,1.1105,1.1235,5963.740320427237,6700.26225
1657152000000.0,2022-07-07 00:00:00,MOB/USDT,1.1205,1.1455,1.0995,1.1395,6440.922992540588,7339.43175
1657065600000.0,2022-07-06 00:00:00,MOB/USDT,1.0855,1.167,1.076,1.1205,17192.75725122713,19264.4845
1656979200000.0,2022-07-05 00:00:00,MOB/USDT,1.0985,1.12,1.063,1.0855,3936.397052049747,4272.959
1656892800000.0,2022-07-04 00:00:00,MOB/USDT,1.0765,1.101,1.065,1.0985,2963.6119708693673,3255.52775
1656806400000.0,2022-07-03 00:00:00,MOB/USDT,1.0855,1.0875,1.055,1.0765,7815.82141198328,8413.73175
1656720000000.0,2022-07-02 00:00:00,MOB/USDT,1.0665,1.1035,1.0585,1.0855,17785.682174113314,19306.358
1656633600000.0,2022-07-01 00:00:00,MOB/USDT,1.1105,1.153,1.0625,1.0665,18250.467416783875,19464.1235
1656547200000.0,2022-06-30 00:00:00,MOB/USDT,1.107,1.291,1.0765,1.1105,155429.21859522737,172604.14725
1656460800000.0,2022-06-29 00:00:00,MOB/USDT,1.049,1.15,1.043,1.107,20112.94896115628,22265.0345
1656374400000.0,2022-06-28 00:00:00,MOB/USDT,1.0655,1.093,1.0435,1.049,20196.234747378458,21185.85025
1656288000000.0,2022-06-27 00:00:00,MOB/USDT,1.1055,1.13,1.06,1.0655,32135.168465509152,34240.022
1656201600000.0,2022-06-26 00:00:00,MOB/USDT,1.1605,1.1955,1.104,1.1055,10036.188828584352,11095.00675
1656115200000.0,2022-06-25 00:00:00,MOB/USDT,1.144,1.168,1.1275,1.1605,3374.6744937526923,3916.30975
1656028800000.0,2022-06-24 00:00:00,MOB/USDT,1.158,1.1815,1.122,1.144,9239.242788461539,10569.69375
1655942400000.0,2022-06-23 00:00:00,MOB/USDT,1.057,1.181,1.0525,1.158,12659.76921416235,14660.01275
1655856000000.0,2022-06-22 00:00:00,MOB/USDT,1.089,1.0925,1.0535,1.057,13420.182355723748,14185.13275
1655769600000.0,2022-06-21 00:00:00,MOB/USDT,1.075,1.152,1.069,1.089,10137.691919191919,11039.9465
1655683200000.0,2022-06-20 00:00:00,MOB/USDT,1.1,1.1195,1.042,1.075,22662.375348837213,24362.0535
1655596800000.0,2022-06-19 00:00:00,MOB/USDT,1.03,1.185,0.9855,1.1,28244.282272727272,31068.7105
1655510400000.0,2022-06-18 00:00:00,MOB/USDT,1.038,1.052,0.9775,1.03,46653.22378640777,48052.8205
1655424000000.0,2022-06-17 00:00:00,MOB/USDT,1.0315,1.0775,1.029,1.038,9306.981936416185,9660.64725
1655337600000.0,2022-06-16 00:00:00,MOB/USDT,1.16,1.171,1.0175,1.0315,37206.796170625305,38378.81025
1655251200000.0,2022-06-15 00:00:00,MOB/USDT,1.1975,1.1975,1.036,1.16,105940.86551724139,122891.404
1655164800000.0,2022-06-14 00:00:00,MOB/USDT,1.388,1.396,1.1575,1.1975,148016.60584551148,177249.8855
1655078400000.0,2022-06-13 00:00:00,MOB/USDT,1.5875,1.5875,1.372,1.388,129266.30349423632,179421.62925
1654992000000.0,2022-06-12 00:00:00,MOB/USDT,1.621,1.6475,1.572,1.5875,39264.57905511811,62332.51925
1654905600000.0,2022-06-11 00:00:00,MOB/USDT,1.6745,1.722,1.604,1.621,24856.31122763726,40292.0805
1654819200000.0,2022-06-10 00:00:00,MOB/USDT,1.911,1.937,1.6645,1.6745,153247.9099731263,256613.62525
1654732800000.0,2022-06-09 00:00:00,MOB/USDT,1.9275,1.9445,1.9025,1.911,10965.85557299843,20955.75
1654646400000.0,2022-06-08 00:00:00,MOB/USDT,1.99,2.0075,1.924,1.9275,7989.924124513619,15400.57875
1654560000000.0,2022-06-07 00:00:00,MOB/USDT,2.004,2.045,1.912,1.99,22192.40188442211,44162.87975
1654473600000.0,2022-06-06 00:00:00,MOB/USDT,1.983,2.091,1.974,2.004,5222.353542914171,10465.5965
1654387200000.0,2022-06-05 00:00:00,MOB/USDT,2.017,2.06,1.967,1.983,4216.556354009077,8361.43125
1654300800000.0,2022-06-04 00:00:00,MOB/USDT,1.986,2.041,1.9735,2.017,4482.529995042142,9041.263
1654214400000.0,2022-06-03 00:00:00,MOB/USDT,2.058,2.152,1.9655,1.986,32909.67119838872,65358.607
1654128000000.0,2022-06-02 00:00:00,MOB/USDT,2.0745,2.084,1.9845,2.058,40359.425898931004,83059.6985
1654041600000.0,2022-06-01 00:00:00,MOB/USDT,2.289,2.426,2.046,2.0745,159702.26090624247,331302.34025
1653955200000.0,2022-05-31 00:00:00,MOB/USDT,2.062,2.4305,2.0245,2.289,143065.24049803405,327476.3355
1653868800000.0,2022-05-30 00:00:00,MOB/USDT,1.982,2.074,1.9625,2.062,19683.980480116392,40588.36775
1653782400000.0,2022-05-29 00:00:00,MOB/USDT,1.979,2.001,1.9135,1.982,10837.506306760848,21479.9375
1653696000000.0,2022-05-28 00:00:00,MOB/USDT,1.907,1.9895,1.886,1.979,6502.250757958565,12867.95425
1653609600000.0,2022-05-27 00:00:00,MOB/USDT,1.926,1.96,1.845,1.907,25204.567907708442,48065.111
1653523200000.0,2022-05-26 00:00:00,MOB/USDT,1.9475,2.017,1.8625,1.926,27891.98753894081,53719.968
1653436800000.0,2022-05-25 00:00:00,MOB/USDT,2.016,2.0975,1.9475,1.9475,24500.02516046213,47713.799
1653350400000.0,2022-05-24 00:00:00,MOB/USDT,1.9015,2.0195,1.866,2.016,27542.737351190473,55526.1585
1653264000000.0,2022-05-23 00:00:00,MOB/USDT,2.0645,2.0895,1.897,1.9015,30568.041151722326,58125.13025
1653177600000.0,2022-05-22 00:00:00,MOB/USDT,1.968,2.089,1.908,2.0645,24988.063695810124,51587.8575
1653091200000.0,2022-05-21 00:00:00,MOB/USDT,1.8705,2.042,1.844,1.968,29743.606834349594,58535.41825
1653004800000.0,2022-05-20 00:00:00,MOB/USDT,2.0275,2.1415,1.853,1.8705,61623.0503875969,115265.91575
1652918400000.0,2022-05-19 00:00:00,MOB/USDT,1.8075,2.262,1.792,2.0275,141420.42108508016,286729.90375
1652832000000.0,2022-05-18 00:00:00,MOB/USDT,1.921,1.949,1.8035,1.8075,32510.284923928073,58762.34
1652745600000.0,2022-05-17 00:00:00,MOB/USDT,1.8185,2.0475,1.8185,1.921,55377.82561166059,106380.803
1652659200000.0,2022-05-16 00:00:00,MOB/USDT,1.9955,1.9955,1.8,1.8185,24233.47745394556,44068.57875
1652572800000.0,2022-05-15 00:00:00,MOB/USDT,1.9225,1.9955,1.858,1.9955,13782.790904535203,27503.55925
1652486400000.0,2022-05-14 00:00:00,MOB/USDT,1.9145,1.967,1.772,1.9225,57703.44811443433,110934.879
1652400000000.0,2022-05-13 00:00:00,MOB/USDT,1.768,2.1595,1.7205,1.9145,208474.26207887175,399123.97475
1652313600000.0,2022-05-12 00:00:00,MOB/USDT,1.643,1.93,1.476,1.768,185961.99137443438,328780.80075
1652227200000.0,2022-05-11 00:00:00,MOB/USDT,2.3655,2.4125,1.55,1.643,276414.9055082167,454149.68975
1652140800000.0,2022-05-10 00:00:00,MOB/USDT,2.4395,2.544,2.3125,2.3655,86850.91471147748,205445.83875
1652054400000.0,2022-05-09 00:00:00,MOB/USDT,2.7865,3.054,2.4315,2.4395,229924.78632916583,560901.51625
1651968000000.0,2022-05-08 00:00:00,MOB/USDT,2.888,2.888,2.6905,2.7865,41825.615018840836,116547.07625
1651881600000.0,2022-05-07 00:00:00,MOB/USDT,2.7295,3.475,2.7295,2.888,414707.6922610803,1197675.81525
1651795200000.0,2022-05-06 00:00:00,MOB/USDT,2.877,2.877,2.6375,2.7295,41358.576937167985,112888.23575
1651708800000.0,2022-05-05 00:00:00,MOB/USDT,3.5485,3.6125,2.799,2.877,172663.00686478973,496751.47075
1651622400000.0,2022-05-04 00:00:00,MOB/USDT,3.4155,3.5765,3.3295,3.5485,58572.08940397351,207843.05925
1651536000000.0,2022-05-03 00:00:00,MOB/USDT,3.666,3.933,3.406,3.4155,94785.0181525399,323738.2295
1651449600000.0,2022-05-02 00:00:00,MOB/USDT,4.083,4.193,3.509,3.666,161164.96910801964,590830.77675
1651363200000.0,2022-05-01 00:00:00,MOB/USDT,4.4485,4.523,3.824,4.083,368609.49399951013,1505032.564
1651276800000.0,2022-04-30 00:00:00,MOB/USDT,4.407,6.07,4.2555,4.4485,1160367.2263684387,5161893.6065
1651190400000.0,2022-04-29 00:00:00,MOB/USDT,3.5575,7.55,3.5575,4.4005,3502459.3921713443,15412572.55525
1651104000000.0,2022-04-28 00:00:00,MOB/USDT,3.5455,3.649,3.5115,3.5575,94378.72255797611,335752.3055
1651017600000.0,2022-04-27 00:00:00,MOB/USDT,3.51,3.566,3.503,3.5455,20522.972147792978,72764.19775
1650931200000.0,2022-04-26 00:00:00,MOB/USDT,3.5175,3.659,3.5095,3.51,38288.46787749288,134392.52225
1650844800000.0,2022-04-25 00:00:00,MOB/USDT,3.581,3.5885,3.503,3.5175,34729.413503909025,122160.712
1650758400000.0,2022-04-24 00:00:00,MOB/USDT,3.471,3.609,3.465,3.581,26771.245811225916,95867.83125
1650672000000.0,2022-04-23 00:00:00,MOB/USDT,3.5015,3.5035,3.464,3.471,17595.60393258427,61074.34125
1650585600000.0,2022-04-22 00:00:00,MOB/USDT,3.631,3.6315,3.482,3.5015,37741.27195487648,132151.06375
1650499200000.0,2022-04-21 00:00:00,MOB/USDT,3.747,3.747,3.6055,3.631,50453.608923161664,183197.054
1650412800000.0,2022-04-20 00:00:00,MOB/USDT,3.7995,3.801,3.713,3.747,23987.969575660532,89882.922
1650326400000.0,2022-04-19 00:00:00,MOB/USDT,3.8535,3.86,3.784,3.7995,11402.557112777997,43324.01575
1650240000000.0,2022-04-18 00:00:00,MOB/USDT,3.882,3.882,3.742,3.8535,33972.72998572726,130913.915
1650153600000.0,2022-04-17 00:00:00,MOB/USDT,3.8485,3.975,3.847,3.882,20490.807573415765,79545.315
1650067200000.0,2022-04-16 00:00:00,MOB/USDT,3.991,4.0005,3.8295,3.8485,70095.84922697155,269763.87575
1649980800000.0,2022-04-15 00:00:00,MOB/USDT,4.223,4.2345,3.9625,3.991,41473.21404409922,165519.59725
1649894400000.0,2022-04-14 00:00:00,MOB/USDT,4.305,4.305,4.218,4.223,15639.683045228512,66046.3815
1649808000000.0,2022-04-13 00:00:00,MOB/USDT,4.296,4.3255,4.263,4.305,13341.249767711963,57434.08025
1649721600000.0,2022-04-12 00:00:00,MOB/USDT,4.278,4.3315,4.267,4.296,26459.549522811914,113670.22475
1649635200000.0,2022-04-11 00:00:00,MOB/USDT,4.3535,4.3755,4.273,4.278,31875.81708742403,136364.7455
1649548800000.0,2022-04-10 00:00:00,MOB/USDT,4.4045,4.411,4.3535,4.3535,13212.096474101298,57518.862
1649462400000.0,2022-04-09 00:00:00,MOB/USDT,4.432,4.434,4.375,4.4045,11990.103189919402,52810.4095
1649376000000.0,2022-04-08 00:00:00,MOB/USDT,4.5065,4.507,4.4225,4.432,38460.87358980144,170458.59175
1649289600000.0,2022-04-07 00:00:00,MOB/USDT,4.512,4.522,4.4845,4.5065,13102.71169421946,59047.37025
1649203200000.0,2022-04-06 00:00:00,MOB/USDT,4.68,4.68,4.507,4.512,47610.359541223406,214817.94225
1649116800000.0,2022-04-05 00:00:00,MOB/USDT,4.766,4.7855,4.667,4.68,30929.153952991455,144748.4405
1649030400000.0,2022-04-04 00:00:00,MOB/USDT,4.8135,4.8135,4.73,4.766,28757.286351237937,137057.22675
1648944000000.0,2022-04-03 00:00:00,MOB/USDT,4.904,4.9185,4.766,4.8135,46025.50805027526,221543.783
1648857600000.0,2022-04-02 00:00:00,MOB/USDT,4.987,5.0395,4.8965,4.904,29381.69417822186,144087.82825
1648771200000.0,2022-04-01 00:00:00,MOB/USDT,4.937,5.0525,4.892,4.987,37093.19214958893,184983.74925
1648684800000.0,2022-03-31 00:00:00,MOB/USDT,5.0155,5.064,4.92,4.937,29946.44272837756,147845.58775
1648598400000.0,2022-03-30 00:00:00,MOB/USDT,5.0,5.068,5.0,5.0155,27719.40634034493,139026.6825
1648512000000.0,2022-03-29 00:00:00,MOB/USDT,5.041,5.12,5.0,5.0,55284.09035,276420.45175
1648425600000.0,2022-03-28 00:00:00,MOB/USDT,5.0695,5.1675,5.0235,5.041,38194.79155921444,192539.94425
1648339200000.0,2022-03-27 00:00:00,MOB/USDT,5.122,5.1365,5.007,5.0695,40494.246917842,205285.58475
1648252800000.0,2022-03-26 00:00:00,MOB/USDT,5.203,5.2075,5.119,5.122,25571.511470128855,130977.28175
1648166400000.0,2022-03-25 00:00:00,MOB/USDT,5.395,5.466,5.18,5.203,65688.25254660772,341775.978
1648080000000.0,2022-03-24 00:00:00,MOB/USDT,5.273,5.4285,5.27,5.395,48210.60815569972,260096.231
1647993600000.0,2022-03-23 00:00:00,MOB/USDT,5.283,5.299,5.258,5.273,16688.204722169543,87996.9035
1647907200000.0,2022-03-22 00:00:00,MOB/USDT,5.217,5.33,5.2125,5.283,40841.10671020253,215763.56675
1647820800000.0,2022-03-21 00:00:00,MOB/USDT,5.1615,5.2765,5.112,5.217,48682.10115967032,253974.52175
1647734400000.0,2022-03-20 00:00:00,MOB/USDT,5.0545,5.2495,5.05,5.1615,42599.31085924634,219876.343
1647648000000.0,2022-03-19 00:00:00,MOB/USDT,5.122,5.126,5.038,5.0545,9703.727717875161,49047.49175
1647561600000.0,2022-03-18 00:00:00,MOB/USDT,5.068,5.139,5.0505,5.122,15669.6824482624,80260.1135
1647475200000.0,2022-03-17 00:00:00,MOB/USDT,5.21,5.21,5.0485,5.068,27522.88629636938,139485.98775
1647388800000.0,2022-03-16 00:00:00,MOB/USDT,5.051,5.245,5.022,5.21,90221.30786948177,470053.014
1647302400000.0,2022-03-15 00:00:00,MOB/USDT,5.04,5.084,5.0315,5.051,36415.733023163724,183935.8675
1647216000000.0,2022-03-14 00:00:00,MOB/USDT,4.778,5.0445,4.76,5.04,63542.49156746031,320254.1575
1647129600000.0,2022-03-13 00:00:00,MOB/USDT,4.7445,4.893,4.7445,4.778,99639.10501255756,476075.64375
1647043200000.0,2022-03-12 00:00:00,MOB/USDT,4.585,4.7775,4.5845,4.7445,46555.77300031615,220883.865
1646956800000.0,2022-03-11 00:00:00,MOB/USDT,4.5645,4.6815,4.5095,4.585,61928.02595419848,283939.999
1646870400000.0,2022-03-10 00:00:00,MOB/USDT,4.7145,4.722,4.5425,4.5645,35225.865757476175,160788.46425
1646784000000.0,2022-03-09 00:00:00,MOB/USDT,4.459,4.7735,4.4565,4.7145,45800.32983349242,215925.655
1646697600000.0,2022-03-08 00:00:00,MOB/USDT,4.465,4.521,4.44,4.459,22340.276351199824,99615.29225
1646611200000.0,2022-03-07 00:00:00,MOB/USDT,4.5,4.5365,4.421,4.465,39822.07609182531,177805.56975
1646524800000.0,2022-03-06 00:00:00,MOB/USDT,4.6035,4.6035,4.494,4.5,16659.32966666667,74966.9835
1646438400000.0,2022-03-05 00:00:00,MOB/USDT,4.564,4.6265,4.487,4.6035,25228.185565330725,116137.95225
1646352000000.0,2022-03-04 00:00:00,MOB/USDT,4.7505,4.7505,4.5435,4.564,44295.435254163014,202164.3665
1646265600000.0,2022-03-03 00:00:00,MOB/USDT,4.8575,4.873,4.7025,4.7505,35811.82217661299,170124.06125
1646179200000.0,2022-03-02 00:00:00,MOB/USDT,4.894,4.914,4.8205,4.8575,13116.83787956768,63715.04
1646092800000.0,2022-03-01 00:00:00,MOB/USDT,4.8835,4.9565,4.842,4.894,28148.28626890069,137757.713
1646006400000.0,2022-02-28 00:00:00,MOB/USDT,4.6945,4.919,4.676,4.8835,48533.35553394083,237012.64175
1645920000000.0,2022-02-27 00:00:00,MOB/USDT,4.781,4.81,4.598,4.6945,27107.972521035255,127258.377
1645833600000.0,2022-02-26 00:00:00,MOB/USDT,4.766,5.064,4.7295,4.781,29477.96998535871,140934.1745
1645747200000.0,2022-02-25 00:00:00,MOB/USDT,4.617,4.776,4.6125,4.766,38648.76673310953,184200.02225
1645660800000.0,2022-02-24 00:00:00,MOB/USDT,4.759,4.8095,4.481,4.617,108071.5238791423,498966.22575
1645574400000.0,2022-02-23 00:00:00,MOB/USDT,4.804,4.864,4.759,4.759,33975.21711494011,161688.05825
1645488000000.0,2022-02-22 00:00:00,MOB/USDT,4.7795,4.9935,4.713,4.804,47849.2514050791,229867.80375
1645401600000.0,2022-02-21 00:00:00,MOB/USDT,4.874,4.9105,4.775,4.7795,45258.14828957004,216311.31975
1645315200000.0,2022-02-20 00:00:00,MOB/USDT,5.012,5.024,4.718,4.874,82181.86145876077,400554.39275
1645228800000.0,2022-02-19 00:00:00,MOB/USDT,4.9485,5.062,4.9475,5.012,12159.47106943336,60943.269
1645142400000.0,2022-02-18 00:00:00,MOB/USDT,5.088,5.098,4.9085,4.9485,42822.96933414166,211909.46375
1645056000000.0,2022-02-17 00:00:00,MOB/USDT,5.4385,5.473,5.0705,5.088,59008.31141902516,300234.2885
1644969600000.0,2022-02-16 00:00:00,MOB/USDT,5.425,5.4575,5.38,5.4385,1877.436149673623,10210.4365
1644883200000.0,2022-02-15 00:00:00,MOB/USDT,5.4695,5.581,5.383,5.425,26501.149539170507,143768.73625
1644796800000.0,2022-02-14 00:00:00,MOB/USDT,5.312,5.52,5.2195,5.4695,30873.961742389616,168865.13375
1644710400000.0,2022-02-13 00:00:00,MOB/USDT,5.3375,5.421,5.3,5.312,2576.1429781626503,13684.4715
1644624000000.0,2022-02-12 00:00:00,MOB/USDT,5.416,5.492,5.3155,5.3375,4556.560515222482,24320.64175
1644537600000.0,2022-02-11 00:00:00,MOB/USDT,5.0165,5.4705,5.0,5.416,63427.13072378139,343521.34
1644451200000.0,2022-02-10 00:00:00,MOB/USDT,5.0435,5.0995,4.963,5.0165,33861.0915977275,169864.166
1644364800000.0,2022-02-09 00:00:00,MOB/USDT,4.965,5.0525,4.928,5.0435,4962.702736195103,25029.39125
1644278400000.0,2022-02-08 00:00:00,MOB/USDT,5.035,5.066,4.891,4.965,20480.273716012085,101684.559
1644192000000.0,2022-02-07 00:00:00,MOB/USDT,4.9815,5.086,4.925,5.035,28484.458291956304,143419.2475
1644105600000.0,2022-02-06 00:00:00,MOB/USDT,4.8065,5.067,4.777,4.9815,27753.733062330626,138255.22125
1644019200000.0,2022-02-05 00:00:00,MOB/USDT,4.797,4.8345,4.7375,4.8065,14563.190263185272,69997.974
1643932800000.0,2022-02-04 00:00:00,MOB/USDT,4.674,4.83,4.6545,4.797,41014.84865540963,196748.229
1643846400000.0,2022-02-03 00:00:00,MOB/USDT,4.633,4.6755,4.5775,4.674,5971.037548138638,27908.6295
