https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GTC,Volume BTC
1663326000,2022-09-16 11:00:00,GTC/BTC,0.00009661,0.00009661,0.00009661,0.00009661,0.1323,0.000012781503
1663322400,2022-09-16 10:00:00,GTC/BTC,0.00009645,0.00009656,0.00009645,0.00009656,519.0706,0.05012140537
1663318800,2022-09-16 09:00:00,GTC/BTC,0.0000959,0.0000959,0.0000959,0.0000959,54.5386,0.00523025174
1663315200,2022-09-16 08:00:00,GTC/BTC,0.00009783,0.00009783,0.00009561,0.00009561,59.4181,0.00569695683
1663311600,2022-09-16 07:00:00,GTC/BTC,0.00009803,0.00009803,0.00009803,0.00009803,0.1147,0.000011244041
1663308000,2022-09-16 06:00:00,GTC/BTC,0.00009777,0.00009777,0.00009777,0.00009777,1.4032,0.000137190864
1663304400,2022-09-16 05:00:00,GTC/BTC,0.00009754,0.00009754,0.00009754,0.00009754,1.4672,0.000143110688
1663300800,2022-09-16 04:00:00,GTC/BTC,0.00009828,0.00009828,0.00009793,0.00009793,0.6637,0.000065162601
1663297200,2022-09-16 03:00:00,GTC/BTC,0.00009802,0.00009802,0.00009802,0.00009802,0.2533,0.000024828466
1663293600,2022-09-16 02:00:00,GTC/BTC,0.00009735,0.00009735,0.00009735,0.00009735,0.2513,0.000024464055
1663290000,2022-09-16 01:00:00,GTC/BTC,0.00009742,0.00009742,0.00009742,0.00009742,1.0729,0.000104521918
1663286400,2022-09-16 00:00:00,GTC/BTC,0.00009782,0.00009782,0.0000975,0.0000975,0.3948,0.000038583976
1663282800,2022-09-15 23:00:00,GTC/BTC,0.00009818,0.00009818,0.00009818,0.00009818,0,0
1663279200,2022-09-15 22:00:00,GTC/BTC,0.00009912,0.00009912,0.00009818,0.00009818,0.8335,0.000082270318
1663275600,2022-09-15 21:00:00,GTC/BTC,0.00009899,0.00009899,0.00009899,0.00009899,0.511,0.00005058389
1663272000,2022-09-15 20:00:00,GTC/BTC,0.00009897,0.00009897,0.00009897,0.00009897,0.588,0.00005819436
1663268400,2022-09-15 19:00:00,GTC/BTC,0.00009936,0.00009936,0.00009936,0.00009936,0.7175,0.0000712908
1663264800,2022-09-15 18:00:00,GTC/BTC,0.0000989,0.00009901,0.0000989,0.00009901,0.4378,0.00004333549
1663261200,2022-09-15 17:00:00,GTC/BTC,0.00009861,0.00009861,0.00009861,0.00009861,0,0
1663257600,2022-09-15 16:00:00,GTC/BTC,0.00009861,0.00009861,0.00009861,0.00009861,0.9132,0.000090050652
1663254000,2022-09-15 15:00:00,GTC/BTC,0.00009814,0.00009814,0.00009814,0.00009814,0,0
1663250400,2022-09-15 14:00:00,GTC/BTC,0.00009814,0.00009814,0.00009814,0.00009814,0,0
1663246800,2022-09-15 13:00:00,GTC/BTC,0.00009814,0.00009814,0.00009814,0.00009814,0,0
1663243200,2022-09-15 12:00:00,GTC/BTC,0.00009814,0.00009814,0.00009814,0.00009814,1.1776,0.000115569664
1663239600,2022-09-15 11:00:00,GTC/BTC,0.00009907,0.00009907,0.00009907,0.00009907,25,0.00247675
1663236000,2022-09-15 10:00:00,GTC/BTC,0.00009866,0.00009866,0.00009788,0.00009788,0.5298,0.000052177326
1663232400,2022-09-15 09:00:00,GTC/BTC,0.0000988,0.0000988,0.0000988,0.0000988,3.4718,0.00034301384
1663228800,2022-09-15 08:00:00,GTC/BTC,0.00009798,0.00009798,0.00009798,0.00009798,3.379,0.00033107442
1663225200,2022-09-15 07:00:00,GTC/BTC,0.00009897,0.00009914,0.00009897,0.00009914,1.4123,0.000139795357
1663221600,2022-09-15 06:00:00,GTC/BTC,0.00009708,0.00009708,0.00009671,0.00009671,1.0412,0.000100893623
1663218000,2022-09-15 05:00:00,GTC/BTC,0.00009689,0.00009689,0.00009689,0.00009689,0.6894,0.000066795966
1663214400,2022-09-15 04:00:00,GTC/BTC,0.00009748,0.00009759,0.00009666,0.00009666,405.5377,0.039202265477
1663210800,2022-09-15 03:00:00,GTC/BTC,0.00009737,0.00009737,0.00009737,0.00009737,0.5761,0.000056094857
1663207200,2022-09-15 02:00:00,GTC/BTC,0.00009923,0.00009923,0.00009923,0.00009923,0.6421,0.000063715583
1663203600,2022-09-15 01:00:00,GTC/BTC,0.00010013,0.00010049,0.00010013,0.00010049,5.8491,0.000587191501
1663200000,2022-09-15 00:00:00,GTC/BTC,0.0001006,0.0001006,0.0001006,0.0001006,0,0
1663196400,2022-09-14 23:00:00,GTC/BTC,0.00010066,0.00010066,0.0001006,0.0001006,0.6547,0.00006587182
1663192800,2022-09-14 22:00:00,GTC/BTC,0.00010057,0.00010057,0.00010057,0.00010057,0.8823,0.000088732911
1663189200,2022-09-14 21:00:00,GTC/BTC,0.00010067,0.0001012,0.00010067,0.0001012,0.3937,0.00003970199
1663185600,2022-09-14 20:00:00,GTC/BTC,0.0001011,0.0001011,0.0001011,0.0001011,0.2216,0.00002240376
1663182000,2022-09-14 19:00:00,GTC/BTC,0.00010059,0.00010059,0.00010059,0.00010059,0.6097,0.000061329723
1663178400,2022-09-14 18:00:00,GTC/BTC,0.00009972,0.00009993,0.00009972,0.00009993,3.3008,0.000329181564
1663174800,2022-09-14 17:00:00,GTC/BTC,0.00009906,0.00009906,0.00009906,0.00009906,0,0
1663171200,2022-09-14 16:00:00,GTC/BTC,0.00009953,0.00009953,0.00009906,0.00009906,103.7831,0.010285448951
1663167600,2022-09-14 15:00:00,GTC/BTC,0.0001005,0.0001005,0.0001005,0.0001005,0,0
1663164000,2022-09-14 14:00:00,GTC/BTC,0.0001005,0.0001005,0.0001005,0.0001005,0.3095,0.00003110475
1663160400,2022-09-14 13:00:00,GTC/BTC,0.00010023,0.00010023,0.00010023,0.00010023,0.3134,0.000031412082
1663156800,2022-09-14 12:00:00,GTC/BTC,0.00009904,0.00009904,0.00009904,0.00009904,0.3796,0.000037595584
1663153200,2022-09-14 11:00:00,GTC/BTC,0.00009962,0.00010026,0.00009962,0.00010026,6.288,0.000630228288
1663149600,2022-09-14 10:00:00,GTC/BTC,0.00009896,0.00009896,0.00009896,0.00009896,0,0
1663146000,2022-09-14 09:00:00,GTC/BTC,0.00009864,0.00009896,0.00009864,0.00009896,669.1542,0.066218583141
1663142400,2022-09-14 08:00:00,GTC/BTC,0.00009818,0.00009915,0.00009818,0.00009915,0.9925,0.000097546955
1663138800,2022-09-14 07:00:00,GTC/BTC,0.00010092,0.00010092,0.00010092,0.00010092,0,0
1663135200,2022-09-14 06:00:00,GTC/BTC,0.00010092,0.00010092,0.00010092,0.00010092,0.3243,0.000032728356
1663131600,2022-09-14 05:00:00,GTC/BTC,0.00010107,0.00010107,0.00010107,0.00010107,0,0
1663128000,2022-09-14 04:00:00,GTC/BTC,0.00010107,0.00010107,0.00010107,0.00010107,0.6727,0.000067989789
1663124400,2022-09-14 03:00:00,GTC/BTC,0.00010025,0.00010114,0.00010025,0.00010114,56.0854,0.005662576272
1663120800,2022-09-14 02:00:00,GTC/BTC,0.00010029,0.00010029,0.00010029,0.00010029,52.1852,0.005233653708
1663117200,2022-09-14 01:00:00,GTC/BTC,0.00010079,0.00010079,0.00010079,0.00010079,0.2831,0.000028533649
1663113600,2022-09-14 00:00:00,GTC/BTC,0.00010064,0.00010064,0.00010064,0.00010064,0,0
1663110000,2022-09-13 23:00:00,GTC/BTC,0.00010064,0.00010064,0.00010064,0.00010064,1.6874,0.000169819936
1663106400,2022-09-13 22:00:00,GTC/BTC,0.00010046,0.00010046,0.00010046,0.00010046,0.2814,0.000028269444
1663102800,2022-09-13 21:00:00,GTC/BTC,0.00010101,0.00010101,0.00010101,0.00010101,0,0
1663099200,2022-09-13 20:00:00,GTC/BTC,0.00010162,0.00010162,0.00010101,0.00010101,4.6454,0.000469445293
1663095600,2022-09-13 19:00:00,GTC/BTC,0.00010029,0.00010126,0.00010029,0.00010126,17.5868,0.001775539775
1663092000,2022-09-13 18:00:00,GTC/BTC,0.0000993,0.0000993,0.0000993,0.0000993,2.0962,0.00020815266
1663088400,2022-09-13 17:00:00,GTC/BTC,0.00009945,0.00009945,0.00009945,0.00009945,0,0
1663084800,2022-09-13 16:00:00,GTC/BTC,0.0000993,0.00009945,0.0000993,0.00009945,25.5085,0.00253669794
1663081200,2022-09-13 15:00:00,GTC/BTC,0.00009905,0.00009905,0.00009905,0.00009905,10.0468,0.00099513554
1663077600,2022-09-13 14:00:00,GTC/BTC,0.00009715,0.00009823,0.00009715,0.00009823,7.3633,0.000723120595
1663074000,2022-09-13 13:00:00,GTC/BTC,0.0000952,0.0000959,0.0000952,0.0000959,17.2881,0.00164975839
1663070400,2022-09-13 12:00:00,GTC/BTC,0.00009614,0.0000968,0.00009276,0.00009539,137.8932,0.013064118848
1663066800,2022-09-13 11:00:00,GTC/BTC,0.00009617,0.00009617,0.00009583,0.00009583,0.8544,0.000082088938
1663063200,2022-09-13 10:00:00,GTC/BTC,0.00009667,0.00009667,0.00009584,0.00009654,40.1698,0.003868461845
1663059600,2022-09-13 09:00:00,GTC/BTC,0.00009825,0.00009825,0.00009583,0.00009583,34.0908,0.003302068938
1663056000,2022-09-13 08:00:00,GTC/BTC,0.0000985,0.00009882,0.00009823,0.00009823,102.5793,0.010076636578
1663052400,2022-09-13 07:00:00,GTC/BTC,0.00009771,0.00009841,0.00009771,0.00009841,5.2355,0.000514937015
1663048800,2022-09-13 06:00:00,GTC/BTC,0.00009824,0.00009873,0.00009824,0.00009873,1.4658,0.000144643366
1663045200,2022-09-13 05:00:00,GTC/BTC,0.0000984,0.00009906,0.0000984,0.00009906,9.2362,0.000910247088
1663041600,2022-09-13 04:00:00,GTC/BTC,0.00009885,0.0000989,0.00009865,0.00009865,10.0286,0.00099165762
1663038000,2022-09-13 03:00:00,GTC/BTC,0.00009797,0.00009869,0.00009797,0.00009869,8.7718,0.000864557246
1663034400,2022-09-13 02:00:00,GTC/BTC,0.00009658,0.00009714,0.00009658,0.00009714,11.857,0.00114918106
1663030800,2022-09-13 01:00:00,GTC/BTC,0.0000962,0.0000962,0.0000962,0.0000962,0,0
1663027200,2022-09-13 00:00:00,GTC/BTC,0.0000971,0.0000971,0.00009583,0.0000962,128.3562,0.012395506312
1663023600,2022-09-12 23:00:00,GTC/BTC,0.00009733,0.00009733,0.00009733,0.00009733,0.419,0.00004078127
1663020000,2022-09-12 22:00:00,GTC/BTC,0.00009813,0.00009813,0.00009813,0.00009813,2.4174,0.000237219462
1663016400,2022-09-12 21:00:00,GTC/BTC,0.00009779,0.00009779,0.00009779,0.00009779,7.8005,0.000762810895
1663012800,2022-09-12 20:00:00,GTC/BTC,0.00009825,0.00009825,0.00009825,0.00009825,1.6125,0.000158428125
1663009200,2022-09-12 19:00:00,GTC/BTC,0.00009801,0.00009805,0.00009765,0.00009805,28.8,0.002820384
1663005600,2022-09-12 18:00:00,GTC/BTC,0.00009968,0.00009968,0.000099,0.00009915,29.936,0.0029765064
1663002000,2022-09-12 17:00:00,GTC/BTC,0.00010074,0.00010074,0.00010043,0.00010043,17.9264,0.001801255536
1662998400,2022-09-12 16:00:00,GTC/BTC,0.00010324,0.00010324,0.00010026,0.0001008,80.141,0.008103986912
1662994800,2022-09-12 15:00:00,GTC/BTC,0.00010531,0.00010531,0.00010403,0.00010403,29.7795,0.003122099497
1662991200,2022-09-12 14:00:00,GTC/BTC,0.00010658,0.00010658,0.00010578,0.00010578,10.124,0.001071473396
1662987600,2022-09-12 13:00:00,GTC/BTC,0.00010691,0.00010691,0.00010691,0.00010691,2.1262,0.000227312042
1662984000,2022-09-12 12:00:00,GTC/BTC,0.00010643,0.0001071,0.00010643,0.0001071,48.1553,0.005156242894
1662980400,2022-09-12 11:00:00,GTC/BTC,0.00010794,0.00010794,0.00010561,0.00010604,44.0712,0.004671293328
1662976800,2022-09-12 10:00:00,GTC/BTC,0.00010754,0.00010754,0.00010754,0.00010754,1.732,0.00018625928
1662973200,2022-09-12 09:00:00,GTC/BTC,0.00010782,0.00010782,0.00010782,0.00010782,1.0103,0.000108930546
1662969600,2022-09-12 08:00:00,GTC/BTC,0.00010723,0.00010723,0.00010723,0.00010723,0.5081,0.000054483563
1662966000,2022-09-12 07:00:00,GTC/BTC,0.0001086,0.0001086,0.0001086,0.0001086,0,0
1662962400,2022-09-12 06:00:00,GTC/BTC,0.00010868,0.00010868,0.0001086,0.0001086,1.9957,0.000216831244
1662958800,2022-09-12 05:00:00,GTC/BTC,0.00010898,0.00010898,0.00010898,0.00010898,2.8689,0.000312652722
1662955200,2022-09-12 04:00:00,GTC/BTC,0.00010914,0.00010914,0.00010914,0.00010914,0,0
1662951600,2022-09-12 03:00:00,GTC/BTC,0.0001088,0.00010914,0.0001088,0.00010914,9.6278,0.001050649708
1662948000,2022-09-12 02:00:00,GTC/BTC,0.00010918,0.00010918,0.00010834,0.0001085,16.3599,0.00178118898
1662944400,2022-09-12 01:00:00,GTC/BTC,0.00010791,0.00010896,0.00010791,0.00010896,26.113,0.002842258875
1662940800,2022-09-12 00:00:00,GTC/BTC,0.00010674,0.0001078,0.00010674,0.0001078,129.9901,0.014011748516
1662937200,2022-09-11 23:00:00,GTC/BTC,0.00010673,0.00010697,0.00010673,0.00010697,0.2938,0.00003138617
1662933600,2022-09-11 22:00:00,GTC/BTC,0.00010746,0.00010746,0.00010746,0.00010746,7.2,0.000773712
1662930000,2022-09-11 21:00:00,GTC/BTC,0.00010862,0.00010862,0.00010608,0.00010651,85.0052,0.009086447348
1662926400,2022-09-11 20:00:00,GTC/BTC,0.00011028,0.00011028,0.00010983,0.00010983,4.4702,0.000492624312
1662922800,2022-09-11 19:00:00,GTC/BTC,0.0001105,0.0001105,0.0001105,0.0001105,0,0
1662919200,2022-09-11 18:00:00,GTC/BTC,0.0001105,0.0001105,0.0001105,0.0001105,0.5012,0.0000553826
1662915600,2022-09-11 17:00:00,GTC/BTC,0.00011231,0.00011231,0.00011231,0.00011231,0.4728,0.000053100168
1662912000,2022-09-11 16:00:00,GTC/BTC,0.00011094,0.00011094,0.00011094,0.00011094,0.6044,0.000067052136
1662908400,2022-09-11 15:00:00,GTC/BTC,0.00011224,0.00011224,0.00011224,0.00011224,0.6388,0.000071698912
1662904800,2022-09-11 14:00:00,GTC/BTC,0.00011175,0.00011206,0.00011175,0.00011206,1.6718,0.000187165735
1662901200,2022-09-11 13:00:00,GTC/BTC,0.00011215,0.00011215,0.00011215,0.00011215,6.1676,0.00069169634
1662897600,2022-09-11 12:00:00,GTC/BTC,0.00011162,0.00011206,0.00011162,0.00011206,10.1722,0.00113791641
1662894000,2022-09-11 11:00:00,GTC/BTC,0.0001116,0.0001116,0.0001116,0.0001116,0.5541,0.00006183756
1662890400,2022-09-11 10:00:00,GTC/BTC,0.00011173,0.00011173,0.00011151,0.00011151,2.2238,0.000248008454
1662886800,2022-09-11 09:00:00,GTC/BTC,0.00011081,0.00011081,0.00011081,0.00011081,0.4254,0.000047138574
1662883200,2022-09-11 08:00:00,GTC/BTC,0.0001103,0.0001103,0.0001103,0.0001103,0.5725,0.00006314675
1662879600,2022-09-11 07:00:00,GTC/BTC,0.0001107,0.00011153,0.0001107,0.00011153,1.7736,0.000197171661
1662876000,2022-09-11 06:00:00,GTC/BTC,0.00011026,0.00011026,0.00011026,0.00011026,0.3687,0.000040652862
1662872400,2022-09-11 05:00:00,GTC/BTC,0.00011032,0.00011032,0.00011032,0.00011032,1.2724,0.000140371168
1662868800,2022-09-11 04:00:00,GTC/BTC,0.00011005,0.000111,0.00011005,0.000111,1.0354,0.000114823
1662865200,2022-09-11 03:00:00,GTC/BTC,0.00011042,0.00011042,0.00011042,0.00011042,0,0
1662861600,2022-09-11 02:00:00,GTC/BTC,0.00011042,0.00011042,0.00011042,0.00011042,0,0
1662858000,2022-09-11 01:00:00,GTC/BTC,0.00011042,0.00011042,0.00011042,0.00011042,1.8231,0.000201306702
1662854400,2022-09-11 00:00:00,GTC/BTC,0.00010831,0.00011028,0.00010831,0.00011028,37.0282,0.004059599614
1662850800,2022-09-10 23:00:00,GTC/BTC,0.0001075,0.0001075,0.0001075,0.0001075,0.1774,0.0000190705
1662847200,2022-09-10 22:00:00,GTC/BTC,0.00010695,0.00010695,0.00010695,0.00010695,0.2829,0.000030256155
1662843600,2022-09-10 21:00:00,GTC/BTC,0.0001075,0.0001075,0.00010645,0.00010645,3.6704,0.000391540535
1662840000,2022-09-10 20:00:00,GTC/BTC,0.00010776,0.00010776,0.00010707,0.00010759,21.6,0.002322024032
1662836400,2022-09-10 19:00:00,GTC/BTC,0.00010909,0.00010909,0.00010891,0.00010891,2.281,0.000248641702
1662832800,2022-09-10 18:00:00,GTC/BTC,0.00010995,0.00010995,0.00010907,0.00010907,29.3221,0.003206612895
1662829200,2022-09-10 17:00:00,GTC/BTC,0.00011025,0.00011052,0.00011025,0.00011052,2.7497,0.000303774399
1662825600,2022-09-10 16:00:00,GTC/BTC,0.00011107,0.00011107,0.00011107,0.00011107,0.1165,0.000012939655
1662822000,2022-09-10 15:00:00,GTC/BTC,0.00011154,0.00011154,0.00011154,0.00011154,1.8625,0.00020774325
1662818400,2022-09-10 14:00:00,GTC/BTC,0.00011195,0.00011195,0.00011195,0.00011195,0.6665,0.000074614675
1662814800,2022-09-10 13:00:00,GTC/BTC,0.00011222,0.00011222,0.000112,0.000112,25.3104,0.002834833088
1662811200,2022-09-10 12:00:00,GTC/BTC,0.00011234,0.0001125,0.00011234,0.0001125,0.8684,0.000097610824
1662807600,2022-09-10 11:00:00,GTC/BTC,0.0001123,0.0001123,0.0001123,0.0001123,0.43,0.000048289
1662804000,2022-09-10 10:00:00,GTC/BTC,0.00011249,0.00011249,0.00011249,0.00011249,0,0
1662800400,2022-09-10 09:00:00,GTC/BTC,0.00011211,0.00011249,0.00011206,0.00011249,1.1637,0.00013049831
1662796800,2022-09-10 08:00:00,GTC/BTC,0.00011189,0.00011263,0.00011189,0.00011263,1.8008,0.00020203556
1662793200,2022-09-10 07:00:00,GTC/BTC,0.00011196,0.00011196,0.00011122,0.00011146,4.1095,0.000458102878
1662789600,2022-09-10 06:00:00,GTC/BTC,0.00011245,0.00011245,0.00011245,0.00011245,8.9178,0.00100280661
1662786000,2022-09-10 05:00:00,GTC/BTC,0.00011113,0.0001112,0.00011113,0.0001112,6.9621,0.000774132817
1662782400,2022-09-10 04:00:00,GTC/BTC,0.00011216,0.000113,0.00011155,0.00011155,9.9618,0.00111234011
1662778800,2022-09-10 03:00:00,GTC/BTC,0.00011324,0.00011324,0.00011324,0.00011324,0,0
1662775200,2022-09-10 02:00:00,GTC/BTC,0.00011324,0.00011324,0.00011324,0.00011324,0,0
1662771600,2022-09-10 01:00:00,GTC/BTC,0.00011324,0.00011324,0.00011324,0.00011324,3.0165,0.00034158846
1662768000,2022-09-10 00:00:00,GTC/BTC,0.00011158,0.00011285,0.00011158,0.00011285,16.1179,0.001807727087
1662764400,2022-09-09 23:00:00,GTC/BTC,0.00010986,0.00010986,0.00010986,0.00010986,2.0736,0.000227805696
1662760800,2022-09-09 22:00:00,GTC/BTC,0.00011032,0.00011032,0.00011032,0.00011032,0.4096,0.000045187072
1662757200,2022-09-09 21:00:00,GTC/BTC,0.00011005,0.00011084,0.00011005,0.00011057,41.2534,0.004561505942
1662753600,2022-09-09 20:00:00,GTC/BTC,0.00011027,0.00011027,0.00011027,0.00011027,5.943,0.00065533461
1662750000,2022-09-09 19:00:00,GTC/BTC,0.00011079,0.00011079,0.00011079,0.00011079,0.3424,0.000037934496
1662746400,2022-09-09 18:00:00,GTC/BTC,0.00011059,0.00011059,0.00011059,0.00011059,3.4384,0.000380252656
1662742800,2022-09-09 17:00:00,GTC/BTC,0.00011146,0.00011146,0.00011014,0.00011059,41.2148,0.004564741246
1662739200,2022-09-09 16:00:00,GTC/BTC,0.0001124,0.0001124,0.0001124,0.0001124,0,0
1662735600,2022-09-09 15:00:00,GTC/BTC,0.00011335,0.00011335,0.0001124,0.0001124,1.0009,0.000113257015
1662732000,2022-09-09 14:00:00,GTC/BTC,0.00011532,0.00011532,0.00011532,0.00011532,0,0
1662728400,2022-09-09 13:00:00,GTC/BTC,0.00011532,0.00011532,0.00011532,0.00011532,3.1263,0.000360524916
1662724800,2022-09-09 12:00:00,GTC/BTC,0.00011585,0.00011585,0.00011585,0.00011585,1.0236,0.00011858406
1662721200,2022-09-09 11:00:00,GTC/BTC,0.0001138,0.00011678,0.0001138,0.00011661,1.0709,0.000124437399
1662717600,2022-09-09 10:00:00,GTC/BTC,0.00011605,0.00011605,0.00011605,0.00011605,0.1957,0.000022710985
1662714000,2022-09-09 09:00:00,GTC/BTC,0.00011763,0.00011763,0.00011763,0.00011763,0,0
1662710400,2022-09-09 08:00:00,GTC/BTC,0.00011763,0.00011763,0.00011763,0.00011763,0.6911,0.000081294093
1662706800,2022-09-09 07:00:00,GTC/BTC,0.00011669,0.00011669,0.00011604,0.00011604,0.7275,0.000084799935
1662703200,2022-09-09 06:00:00,GTC/BTC,0.00011728,0.00011821,0.00011707,0.00011717,196.3681,0.023017680334
1662699600,2022-09-09 05:00:00,GTC/BTC,0.00011573,0.00011573,0.00011573,0.00011573,0.9131,0.000105673063
1662696000,2022-09-09 04:00:00,GTC/BTC,0.00011628,0.00011628,0.00011628,0.00011628,0.3828,0.000044511984
1662692400,2022-09-09 03:00:00,GTC/BTC,0.00011866,0.00011866,0.00011866,0.00011866,0.3771,0.000044746686
1662688800,2022-09-09 02:00:00,GTC/BTC,0.00011885,0.00011885,0.00011885,0.00011885,0,0
1662685200,2022-09-09 01:00:00,GTC/BTC,0.00011918,0.00011918,0.00011885,0.00011885,1.3248,0.000157835379
1662681600,2022-09-09 00:00:00,GTC/BTC,0.00011717,0.00011717,0.00011717,0.00011717,0.3831,0.000044887827
1662678000,2022-09-08 23:00:00,GTC/BTC,0.00011661,0.00011661,0.00011661,0.00011661,0.2124,0.000024767964
1662674400,2022-09-08 22:00:00,GTC/BTC,0.00011715,0.00011715,0.00011666,0.00011666,1.7836,0.000208897143
1662670800,2022-09-08 21:00:00,GTC/BTC,0.00011691,0.00011691,0.00011691,0.00011691,0.1029,0.000012030039
1662667200,2022-09-08 20:00:00,GTC/BTC,0.000118,0.00011846,0.00011782,0.00011782,1.3561,0.000160216346
1662663600,2022-09-08 19:00:00,GTC/BTC,0.00011744,0.00011744,0.00011744,0.00011744,0.3121,0.000036653024
1662660000,2022-09-08 18:00:00,GTC/BTC,0.00011924,0.00011924,0.00011859,0.00011871,2.0615,0.000244976164
1662656400,2022-09-08 17:00:00,GTC/BTC,0.00011849,0.00011849,0.00011849,0.00011849,0.4196,0.000049718404
1662652800,2022-09-08 16:00:00,GTC/BTC,0.00011923,0.00011923,0.00011854,0.00011896,25.8114,0.003070374179
1662649200,2022-09-08 15:00:00,GTC/BTC,0.00012023,0.00012023,0.00012023,0.00012023,0.3143,0.000037788289
1662645600,2022-09-08 14:00:00,GTC/BTC,0.00011877,0.00011924,0.00011845,0.00011924,3.9446,0.000468775294
1662642000,2022-09-08 13:00:00,GTC/BTC,0.00011807,0.00011807,0.00011807,0.00011807,1.8463,0.000217992641
1662638400,2022-09-08 12:00:00,GTC/BTC,0.00011916,0.00011916,0.0001169,0.00011716,3.9868,0.000467340034
