https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLGR,Volume USDT
1663405200,2022-09-17 09:00:00,PLGR/USDT,0.0003949,0.0004093,0.0003949,0.0004093,728817.6547,295.5113412676
1663401600,2022-09-17 08:00:00,PLGR/USDT,0.0004119,0.0004119,0.0003916,0.0003949,1125222.5893,449.9957899044
1663398000,2022-09-17 07:00:00,PLGR/USDT,0.0004097,0.0004115,0.0004097,0.0004115,64189.2538,26.39221888264
1663394400,2022-09-17 06:00:00,PLGR/USDT,0.0004065,0.0004155,0.0004049,0.0004049,1204693.0034,498.38828910773
1663390800,2022-09-17 05:00:00,PLGR/USDT,0.0004042,0.0004064,0.0004042,0.0004042,542068.5659,219.24421182333
1663387200,2022-09-17 04:00:00,PLGR/USDT,0.0004152,0.0004178,0.0004006,0.0004042,703670.5415,285.72338909246
1663383600,2022-09-17 03:00:00,PLGR/USDT,0.0004042,0.000414,0.0004042,0.000414,143370.5245,58.90639372513
1663380000,2022-09-17 02:00:00,PLGR/USDT,0.000408,0.000408,0.0004005,0.0004005,41990.6562,16.87637779146
1663376400,2022-09-17 01:00:00,PLGR/USDT,0.0004026,0.0004078,0.0004026,0.0004078,112777.9765,45.81573507156
1663372800,2022-09-17 00:00:00,PLGR/USDT,0.0004073,0.0004073,0.0003981,0.0003986,2031884.0043,811.67272392131
1663369200,2022-09-16 23:00:00,PLGR/USDT,0.0004073,0.0004073,0.0004073,0.0004073,2021.062,0.8231785526
1663365600,2022-09-16 22:00:00,PLGR/USDT,0.0004104,0.0004119,0.000406,0.0004119,672186.808,273.26808690337
1663362000,2022-09-16 21:00:00,PLGR/USDT,0.0004104,0.0004104,0.0004104,0.0004104,0,0
1663358400,2022-09-16 20:00:00,PLGR/USDT,0.0004104,0.0004104,0.0004104,0.0004104,4932.37,2.024244648
1663354800,2022-09-16 19:00:00,PLGR/USDT,0.0004011,0.0004103,0.0004011,0.0004103,507139.504,206.74507059871
1663351200,2022-09-16 18:00:00,PLGR/USDT,0.000402,0.0004064,0.0004011,0.0004011,15618.8129,6.28429661457
1663347600,2022-09-16 17:00:00,PLGR/USDT,0.0004064,0.0004104,0.0004,0.000402,2399927.2745,972.35787622611
1663344000,2022-09-16 16:00:00,PLGR/USDT,0.0004064,0.0004103,0.0004064,0.0004103,634814.456,260.41148999946
1663340400,2022-09-16 15:00:00,PLGR/USDT,0.0004102,0.0004103,0.000402,0.000402,712401.1832,288.53945629199
1663336800,2022-09-16 14:00:00,PLGR/USDT,0.0004175,0.0004175,0.0004059,0.0004059,1080188.2802,446.6377571778
1663333200,2022-09-16 13:00:00,PLGR/USDT,0.0004279,0.0004279,0.0004174,0.0004174,1301588.9133,545.72400658026
1663329600,2022-09-16 12:00:00,PLGR/USDT,0.0004368,0.0004389,0.0004279,0.0004279,477367.438,206.33530548845
1663326000,2022-09-16 11:00:00,PLGR/USDT,0.0004321,0.0004322,0.0004321,0.0004322,1294048.1228,559.27597330139
1663322400,2022-09-16 10:00:00,PLGR/USDT,0.000437,0.0004389,0.0004321,0.0004321,153261.7972,66.33380299846
1663318800,2022-09-16 09:00:00,PLGR/USDT,0.0004352,0.000437,0.0004321,0.000437,822492.9583,355.89476574328
1663315200,2022-09-16 08:00:00,PLGR/USDT,0.0004263,0.0004449,0.0004263,0.0004389,6421754.0388,2799.93309953008
1663311600,2022-09-16 07:00:00,PLGR/USDT,0.000412,0.000426,0.000412,0.000426,508812.7004,215.14583091213
1663308000,2022-09-16 06:00:00,PLGR/USDT,0.0004262,0.0004386,0.0004114,0.0004114,3177518.0685,1346.29042825657
1663304400,2022-09-16 05:00:00,PLGR/USDT,0.0004132,0.000426,0.0004132,0.000426,4570418.7233,1940.09373579245
1663300800,2022-09-16 04:00:00,PLGR/USDT,0.0004096,0.0004132,0.000409,0.0004132,563228.3332,230.71895806687
1663297200,2022-09-16 03:00:00,PLGR/USDT,0.0004132,0.0004132,0.0004132,0.0004132,0,0
1663293600,2022-09-16 02:00:00,PLGR/USDT,0.0004132,0.0004132,0.0004132,0.0004132,0,0
1663290000,2022-09-16 01:00:00,PLGR/USDT,0.000413,0.0004132,0.000413,0.0004132,50000,20.6553457937
1663286400,2022-09-16 00:00:00,PLGR/USDT,0.000413,0.000413,0.000413,0.000413,0,0
1663282800,2022-09-15 23:00:00,PLGR/USDT,0.000413,0.000413,0.000413,0.000413,24213.0753,10.0000000989
1663279200,2022-09-15 22:00:00,PLGR/USDT,0.0004094,0.0004094,0.0004094,0.0004094,0,0
1663275600,2022-09-15 21:00:00,PLGR/USDT,0.0004146,0.0004163,0.0004091,0.0004094,494848.4446,203.48634125301
1663272000,2022-09-15 20:00:00,PLGR/USDT,0.0004159,0.0004205,0.0004146,0.0004146,1132790.9052,475.83366679276
1663268400,2022-09-15 19:00:00,PLGR/USDT,0.0004166,0.0004166,0.0004114,0.0004159,185802.796,76.57916850696
1663264800,2022-09-15 18:00:00,PLGR/USDT,0.0004209,0.0004209,0.0004207,0.0004207,203987.2869,85.81789959123
1663261200,2022-09-15 17:00:00,PLGR/USDT,0.0004094,0.000421,0.0004094,0.000421,290418.7624,121.00914074643
1663257600,2022-09-15 16:00:00,PLGR/USDT,0.0004093,0.0004093,0.0004091,0.0004091,107343.3244,43.92392679484
1663254000,2022-09-15 15:00:00,PLGR/USDT,0.00041,0.00041,0.000409,0.000409,312556.3782,128.02761587167
1663250400,2022-09-15 14:00:00,PLGR/USDT,0.000416,0.000416,0.00041,0.00041,526616.368,216.09012960647
1663246800,2022-09-15 13:00:00,PLGR/USDT,0.0004165,0.0004165,0.0004121,0.0004121,148581.75,61.696939175
1663243200,2022-09-15 12:00:00,PLGR/USDT,0.0004169,0.0004169,0.0004105,0.0004165,50831.6677,20.91802321945
1663239600,2022-09-15 11:00:00,PLGR/USDT,0.0004136,0.0004168,0.0004105,0.0004168,227366.2708,94.17645297384
1663236000,2022-09-15 10:00:00,PLGR/USDT,0.0004136,0.0004136,0.0004136,0.0004136,425.5865,0.1760225764
1663232400,2022-09-15 09:00:00,PLGR/USDT,0.000416,0.0004207,0.000409,0.0004169,1591738.3984,652.91479361305
1663228800,2022-09-15 08:00:00,PLGR/USDT,0.0004097,0.0004212,0.0004097,0.0004212,1215462.6386,510.30395407303
1663225200,2022-09-15 07:00:00,PLGR/USDT,0.000414,0.000414,0.000414,0.000414,418.7419,0.1733591466
1663221600,2022-09-15 06:00:00,PLGR/USDT,0.0004169,0.000417,0.0004097,0.0004097,504177.9095,209.87260074673
1663218000,2022-09-15 05:00:00,PLGR/USDT,0.0004102,0.0004168,0.0004091,0.0004168,584064.1089,240.18902561948
1663214400,2022-09-15 04:00:00,PLGR/USDT,0.0004098,0.000415,0.0004098,0.000415,35296.8193,14.59054359352
1663210800,2022-09-15 03:00:00,PLGR/USDT,0.000414,0.000414,0.0004098,0.0004098,3686.6999,1.51500961902
1663207200,2022-09-15 02:00:00,PLGR/USDT,0.0004102,0.0004102,0.00041,0.00041,52000,21.3205785327
1663203600,2022-09-15 01:00:00,PLGR/USDT,0.0004155,0.0004155,0.0004155,0.0004155,0,0
1663200000,2022-09-15 00:00:00,PLGR/USDT,0.0004155,0.0004155,0.0004155,0.0004155,0,0
1663196400,2022-09-14 23:00:00,PLGR/USDT,0.0004136,0.0004155,0.0004136,0.0004155,10192.6421,4.22349399674
1663192800,2022-09-14 22:00:00,PLGR/USDT,0.0004081,0.0004081,0.0004081,0.0004081,0,0
1663189200,2022-09-14 21:00:00,PLGR/USDT,0.0004081,0.0004081,0.0004081,0.0004081,23909.1662,9.75733072622
1663185600,2022-09-14 20:00:00,PLGR/USDT,0.0004136,0.0004204,0.0004081,0.0004081,1092666.2853,452.27269435028
1663182000,2022-09-14 19:00:00,PLGR/USDT,0.000416,0.0004226,0.000408,0.0004081,5919246.186,2456.76478646542
1663178400,2022-09-14 18:00:00,PLGR/USDT,0.0004207,0.0004224,0.00041,0.000414,1180150.0812,489.27541106171
1663174800,2022-09-14 17:00:00,PLGR/USDT,0.0004165,0.00042,0.0004152,0.00042,118586.4789,49.34432550627
1663171200,2022-09-14 16:00:00,PLGR/USDT,0.00044,0.00044,0.0004062,0.0004175,3500678.2774,1479.430022496
1663167600,2022-09-14 15:00:00,PLGR/USDT,0.0004331,0.0004498,0.0004303,0.00044,6554384.3525,2860.73225468765
1663164000,2022-09-14 14:00:00,PLGR/USDT,0.0004169,0.0004373,0.0004169,0.0004373,4680974.8013,2036.88101402451
1663160400,2022-09-14 13:00:00,PLGR/USDT,0.0004217,0.0004217,0.0004098,0.0004169,954093.9505,393.44743072175
1663156800,2022-09-14 12:00:00,PLGR/USDT,0.0003995,0.0004265,0.0003995,0.000425,1536176.2108,643.53895538376
1663153200,2022-09-14 11:00:00,PLGR/USDT,0.0003999,0.0004024,0.0003883,0.0003951,564843.83,223.33668313286
1663149600,2022-09-14 10:00:00,PLGR/USDT,0.0004,0.0004224,0.0003726,0.0003999,19250294.487,7603.59228694417
1663146000,2022-09-14 09:00:00,PLGR/USDT,0.0004058,0.0004058,0.000395,0.000395,108941.6914,43.50667414318
1663142400,2022-09-14 08:00:00,PLGR/USDT,0.000416,0.000416,0.0004,0.000404,891803.6674,363.41112131894
1663138800,2022-09-14 07:00:00,PLGR/USDT,0.000415,0.000416,0.0004103,0.000416,1056616.2749,434.17986508284
1663135200,2022-09-14 06:00:00,PLGR/USDT,0.0004214,0.0004214,0.000415,0.000415,213584.3076,89.27043969602
1663131600,2022-09-14 05:00:00,PLGR/USDT,0.0004214,0.0004225,0.0004214,0.0004225,443173.0481,187.12617275862
1663128000,2022-09-14 04:00:00,PLGR/USDT,0.000416,0.000416,0.000416,0.000416,0,0
1663124400,2022-09-14 03:00:00,PLGR/USDT,0.0004175,0.0004175,0.000416,0.000416,7125.0217,2.97294365135
1663120800,2022-09-14 02:00:00,PLGR/USDT,0.000414,0.0004214,0.000414,0.0004214,53665.5063,22.50368653793
1663117200,2022-09-14 01:00:00,PLGR/USDT,0.0004103,0.0004103,0.0004103,0.0004103,33401.1388,13.70448724964
1663113600,2022-09-14 00:00:00,PLGR/USDT,0.00041,0.0004223,0.00041,0.0004102,1347609.5123,559.59128708981
1663110000,2022-09-13 23:00:00,PLGR/USDT,0.000414,0.000414,0.00041,0.00041,953275.7399,390.8741086927
1663106400,2022-09-13 22:00:00,PLGR/USDT,0.00041,0.00041,0.00041,0.00041,0,0
1663102800,2022-09-13 21:00:00,PLGR/USDT,0.0004174,0.0004176,0.00041,0.00041,3102309.2409,1275.75687747094
1663099200,2022-09-13 20:00:00,PLGR/USDT,0.0004178,0.0004178,0.0004161,0.0004161,34098.6891,14.23041961038
1663095600,2022-09-13 19:00:00,PLGR/USDT,0.0004175,0.0004219,0.0004175,0.0004178,70282.4488,29.5927787626
1663092000,2022-09-13 18:00:00,PLGR/USDT,0.0004161,0.0004174,0.000416,0.000416,329936.5944,137.4481973781
1663088400,2022-09-13 17:00:00,PLGR/USDT,0.0004194,0.0004194,0.0004117,0.000416,1692943.4978,702.8819064924
1663084800,2022-09-13 16:00:00,PLGR/USDT,0.0004192,0.0004194,0.0004192,0.0004194,415673.6297,174.30554547984
1663081200,2022-09-13 15:00:00,PLGR/USDT,0.0004309,0.0004349,0.0004194,0.000421,470271.0145,200.44009679323
1663077600,2022-09-13 14:00:00,PLGR/USDT,0.000424,0.0004308,0.00042,0.0004308,1556048.9967,658.27676729275
1663074000,2022-09-13 13:00:00,PLGR/USDT,0.0004254,0.0004254,0.000424,0.000424,163606.3305,69.37751540183
1663070400,2022-09-13 12:00:00,PLGR/USDT,0.00043,0.00043,0.0004292,0.0004292,293103.6158,125.83950344328
1663066800,2022-09-13 11:00:00,PLGR/USDT,0.0004292,0.00043,0.0004292,0.00043,678169.9105,291.6071473842
1663063200,2022-09-13 10:00:00,PLGR/USDT,0.0004206,0.0004352,0.0004201,0.0004253,337054.0899,144.92773483968
1663059600,2022-09-13 09:00:00,PLGR/USDT,0.000444,0.000444,0.0004201,0.0004201,4162540.9539,1772.1251038108
1663056000,2022-09-13 08:00:00,PLGR/USDT,0.000445,0.0004487,0.0004415,0.0004444,468532.2514,208.40480988311
1663052400,2022-09-13 07:00:00,PLGR/USDT,0.000448,0.0004482,0.0004434,0.0004482,7315.9274,3.27619119276
1663048800,2022-09-13 06:00:00,PLGR/USDT,0.0004538,0.0004539,0.0004429,0.0004434,410785.1132,183.93509264542
1663045200,2022-09-13 05:00:00,PLGR/USDT,0.000452,0.0004526,0.0004425,0.0004526,1174606.9245,525.70067934801
1663041600,2022-09-13 04:00:00,PLGR/USDT,0.0004595,0.0004595,0.0004526,0.0004526,23170.6184,10.59638348407
1663038000,2022-09-13 03:00:00,PLGR/USDT,0.0004596,0.0004597,0.0004595,0.0004595,93214.9414,42.83550104227
1663034400,2022-09-13 02:00:00,PLGR/USDT,0.0004478,0.0004593,0.0004478,0.0004593,222801.9758,101.91571503861
1663030800,2022-09-13 01:00:00,PLGR/USDT,0.0004499,0.0004499,0.0004478,0.0004478,35324.107,15.82700452666
1663027200,2022-09-13 00:00:00,PLGR/USDT,0.0004467,0.0004548,0.0004467,0.0004548,711998.1606,320.88478038256
1663023600,2022-09-12 23:00:00,PLGR/USDT,0.0004467,0.0004467,0.0004467,0.0004467,108335.2382,48.39335090394
1663020000,2022-09-12 22:00:00,PLGR/USDT,0.0004468,0.000448,0.0004468,0.000448,351127.4767,157.21556889074
1663016400,2022-09-12 21:00:00,PLGR/USDT,0.0004481,0.0004481,0.000433,0.0004467,1339731.6669,592.83224555756
1663012800,2022-09-12 20:00:00,PLGR/USDT,0.0004329,0.000448,0.0004329,0.000448,5782893.003,2568.50108065014
1663009200,2022-09-12 19:00:00,PLGR/USDT,0.0004351,0.0004383,0.0004164,0.000432,9595024.4454,4119.36679687109
1663005600,2022-09-12 18:00:00,PLGR/USDT,0.0004452,0.0004452,0.000424,0.0004351,1639246.1439,710.11864171518
1663002000,2022-09-12 17:00:00,PLGR/USDT,0.000441,0.0004452,0.00044,0.0004452,49070.8765,21.6633108006
1662998400,2022-09-12 16:00:00,PLGR/USDT,0.000463,0.0004637,0.000441,0.000441,3351841.7755,1500.38867139096
1662994800,2022-09-12 15:00:00,PLGR/USDT,0.0004575,0.000463,0.000447,0.000463,2410348.7586,1092.76353918593
1662991200,2022-09-12 14:00:00,PLGR/USDT,0.0004643,0.0004643,0.0004566,0.0004566,661644.6022,305.13478693913
1662987600,2022-09-12 13:00:00,PLGR/USDT,0.000464,0.0004704,0.00046,0.0004684,3235846.249,1510.29131841814
1662984000,2022-09-12 12:00:00,PLGR/USDT,0.0004597,0.0004694,0.0004565,0.0004643,1715939.8794,790.89095643936
1662980400,2022-09-12 11:00:00,PLGR/USDT,0.0004748,0.0004748,0.0004566,0.0004634,3467470.9,1610.58592602701
1662976800,2022-09-12 10:00:00,PLGR/USDT,0.000476,0.000476,0.00047,0.0004748,770324.5079,363.06628055934
1662973200,2022-09-12 09:00:00,PLGR/USDT,0.0004672,0.0004807,0.0004621,0.0004807,9061411.65,4239.69064316719
1662969600,2022-09-12 08:00:00,PLGR/USDT,0.0004702,0.0004826,0.0004571,0.0004667,6623881.6839,3082.34856967096
1662966000,2022-09-12 07:00:00,PLGR/USDT,0.0004781,0.0005127,0.00047,0.0004701,11531054.0534,5679.17589703753
1662962400,2022-09-12 06:00:00,PLGR/USDT,0.0004667,0.0004841,0.0004667,0.0004765,3343474.4692,1593.2824495967
1662958800,2022-09-12 05:00:00,PLGR/USDT,0.0004596,0.0004667,0.0004541,0.0004667,1079016.5494,497.82899700654
1662955200,2022-09-12 04:00:00,PLGR/USDT,0.0004592,0.0004634,0.0004591,0.0004634,289424.6671,133.04576855098
1662951600,2022-09-12 03:00:00,PLGR/USDT,0.0004611,0.0004694,0.0004591,0.0004591,918501.258,425.18798529558
1662948000,2022-09-12 02:00:00,PLGR/USDT,0.0004557,0.0004694,0.0004557,0.0004694,3333250.2105,1548.84312743734
1662944400,2022-09-12 01:00:00,PLGR/USDT,0.0004643,0.0004648,0.0004507,0.0004555,509964.8571,233.48531477581
1662940800,2022-09-12 00:00:00,PLGR/USDT,0.0004503,0.000464,0.0004501,0.000464,2207498.9833,1014.78643648588
1662937200,2022-09-11 23:00:00,PLGR/USDT,0.0004526,0.000455,0.00045,0.000455,415751.1706,187.30782691246
1662933600,2022-09-11 22:00:00,PLGR/USDT,0.0004634,0.0004634,0.00045,0.0004588,1343994.5138,610.49333338676
1662930000,2022-09-11 21:00:00,PLGR/USDT,0.0004696,0.00048,0.0004591,0.0004634,1938588.8978,907.4443138213
1662926400,2022-09-11 20:00:00,PLGR/USDT,0.000489,0.0004991,0.0004648,0.0004648,6255877.0263,2979.12300279352
1662922800,2022-09-11 19:00:00,PLGR/USDT,0.000528,0.0005394,0.0004891,0.0004891,32489035.8345,16592.11340742648
1662919200,2022-09-11 18:00:00,PLGR/USDT,0.000484,0.00054,0.000455,0.000528,28046846.4668,14224.10257571907
1662915600,2022-09-11 17:00:00,PLGR/USDT,0.00047,0.00051,0.0004656,0.000484,18862781.8384,9199.43661260623
1662912000,2022-09-11 16:00:00,PLGR/USDT,0.000428,0.0004955,0.000423,0.000472,32451621.7787,14981.71242214644
1662908400,2022-09-11 15:00:00,PLGR/USDT,0.0004266,0.000441,0.000405,0.000427,5076588.2243,2146.28743442777
1662904800,2022-09-11 14:00:00,PLGR/USDT,0.0004266,0.0004266,0.0004266,0.0004266,142057.5593,60.60175479738
1662901200,2022-09-11 13:00:00,PLGR/USDT,0.0004266,0.000427,0.0004192,0.000427,242787.3996,102.64249063181
1662897600,2022-09-11 12:00:00,PLGR/USDT,0.0004283,0.0004283,0.0004219,0.0004219,247702.1458,105.15240859359
1662894000,2022-09-11 11:00:00,PLGR/USDT,0.0004179,0.0004368,0.0004179,0.0004283,1219841.8155,525.06631149683
1662890400,2022-09-11 10:00:00,PLGR/USDT,0.0004179,0.000424,0.0004179,0.000419,8744.2195,3.69089435191
1662886800,2022-09-11 09:00:00,PLGR/USDT,0.0004261,0.0004261,0.0004185,0.0004185,627711.7303,266.19365802903
1662883200,2022-09-11 08:00:00,PLGR/USDT,0.0004227,0.0004261,0.0004207,0.0004261,531755.8474,225.67149904364
1662879600,2022-09-11 07:00:00,PLGR/USDT,0.0004207,0.0004232,0.0004207,0.0004232,102996.7906,43.50618614007
1662876000,2022-09-11 06:00:00,PLGR/USDT,0.0004167,0.0004227,0.0004167,0.0004227,138573.782,58.10816830325
1662872400,2022-09-11 05:00:00,PLGR/USDT,0.00041,0.000417,0.00041,0.0004167,190924.0388,79.38720487232
1662868800,2022-09-11 04:00:00,PLGR/USDT,0.0004129,0.000414,0.0004085,0.000414,269840.4965,110.70605798547
1662865200,2022-09-11 03:00:00,PLGR/USDT,0.0004125,0.000413,0.0004085,0.0004085,579100.7499,237.45714004026
1662861600,2022-09-11 02:00:00,PLGR/USDT,0.0004094,0.0004094,0.0004089,0.0004089,79770.9353,32.63829744862
1662858000,2022-09-11 01:00:00,PLGR/USDT,0.000413,0.000413,0.000413,0.000413,48329.4937,19.9600808981
1662854400,2022-09-11 00:00:00,PLGR/USDT,0.0004125,0.000413,0.0004125,0.000413,137794.7604,56.88287162925
1662850800,2022-09-10 23:00:00,PLGR/USDT,0.0004094,0.000413,0.0004089,0.000413,483167.8667,199.00655467481
1662847200,2022-09-10 22:00:00,PLGR/USDT,0.0004095,0.0004128,0.0004095,0.0004128,93393.9135,38.54560247259
1662843600,2022-09-10 21:00:00,PLGR/USDT,0.0004178,0.0004191,0.0004078,0.0004095,355501.2765,146.94431967068
1662840000,2022-09-10 20:00:00,PLGR/USDT,0.0004209,0.0004218,0.0004195,0.0004195,555639.9301,234.1405905615
1662836400,2022-09-10 19:00:00,PLGR/USDT,0.0004114,0.0004223,0.0004114,0.0004221,745322.2344,313.92308851338
1662832800,2022-09-10 18:00:00,PLGR/USDT,0.0004175,0.0004261,0.0004066,0.0004066,7967673.7077,3329.16357287303
1662829200,2022-09-10 17:00:00,PLGR/USDT,0.0004171,0.0004227,0.0004132,0.0004175,1019080.0208,424.37744421558
1662825600,2022-09-10 16:00:00,PLGR/USDT,0.0004127,0.000417,0.0004127,0.000417,284552.4229,117.94433803482
1662822000,2022-09-10 15:00:00,PLGR/USDT,0.00042,0.00042,0.0004027,0.0004127,4540064.4664,1843.4462723399
1662818400,2022-09-10 14:00:00,PLGR/USDT,0.0004275,0.0004275,0.00042,0.0004227,433043.0331,183.22641953048
1662814800,2022-09-10 13:00:00,PLGR/USDT,0.0004279,0.0004286,0.0004275,0.0004275,680129.1904,291.24780219389
1662811200,2022-09-10 12:00:00,PLGR/USDT,0.0004275,0.0004278,0.0004275,0.0004278,103777.2758,44.36866818234
1662807600,2022-09-10 11:00:00,PLGR/USDT,0.0004266,0.0004275,0.00042,0.0004275,236348.2995,100.04422098241
1662804000,2022-09-10 10:00:00,PLGR/USDT,0.0004313,0.0004313,0.0004253,0.0004311,127898.9436,54.69607097624
1662800400,2022-09-10 09:00:00,PLGR/USDT,0.0004292,0.0004313,0.0004266,0.0004313,89909.6228,38.6321331663
1662796800,2022-09-10 08:00:00,PLGR/USDT,0.000437,0.000437,0.0004175,0.0004334,1629246.0067,701.19049821137
1662793200,2022-09-10 07:00:00,PLGR/USDT,0.000437,0.000445,0.0004362,0.0004371,857157.6128,380.43891864518
1662789600,2022-09-10 06:00:00,PLGR/USDT,0.000439,0.0004409,0.0004361,0.0004409,22743.5909,10.00866308964
1662786000,2022-09-10 05:00:00,PLGR/USDT,0.0004377,0.0004406,0.0004361,0.000439,241767.6631,106.14694715411
1662782400,2022-09-10 04:00:00,PLGR/USDT,0.0004342,0.000437,0.0004342,0.0004361,39963.9295,17.41702362893
1662778800,2022-09-10 03:00:00,PLGR/USDT,0.0004339,0.0004339,0.0004339,0.0004339,4817.5238,2.09032357682
1662775200,2022-09-10 02:00:00,PLGR/USDT,0.0004309,0.0004339,0.0004309,0.0004339,245701.2402,106.13889978537
1662771600,2022-09-10 01:00:00,PLGR/USDT,0.0004268,0.0004268,0.0004268,0.0004268,0,0
1662768000,2022-09-10 00:00:00,PLGR/USDT,0.0004268,0.0004268,0.0004268,0.0004268,0,0
1662764400,2022-09-09 23:00:00,PLGR/USDT,0.0004294,0.0004317,0.0004268,0.0004268,196355.4133,84.05620082469
1662760800,2022-09-09 22:00:00,PLGR/USDT,0.0004304,0.0004304,0.0004289,0.0004289,495329.3975,212.8110452158
1662757200,2022-09-09 21:00:00,PLGR/USDT,0.0004254,0.0004339,0.0004254,0.0004339,290832.794,124.91698775172
1662753600,2022-09-09 20:00:00,PLGR/USDT,0.0004315,0.0004377,0.00042,0.0004253,2250750.4266,957.03412998213
1662750000,2022-09-09 19:00:00,PLGR/USDT,0.0004309,0.0004417,0.000424,0.0004315,2121809.5762,922.49802874939
1662746400,2022-09-09 18:00:00,PLGR/USDT,0.0004396,0.0004396,0.0004309,0.0004309,177228.5002,76.8418346542
1662742800,2022-09-09 17:00:00,PLGR/USDT,0.0004425,0.0004449,0.0004321,0.0004438,1072182.7079,470.0357659918
1662739200,2022-09-09 16:00:00,PLGR/USDT,0.0004332,0.0004449,0.0004332,0.0004425,4853290.7908,2154.22482621348
1662735600,2022-09-09 15:00:00,PLGR/USDT,0.0004273,0.0004363,0.0004273,0.0004331,694542.1388,299.27707602397
1662732000,2022-09-09 14:00:00,PLGR/USDT,0.000428,0.0004338,0.0004273,0.0004273,106506.6252,45.93472330419
1662728400,2022-09-09 13:00:00,PLGR/USDT,0.0004315,0.0004384,0.000423,0.000426,2655163.4536,1140.10199397987
1662724800,2022-09-09 12:00:00,PLGR/USDT,0.0004315,0.0004315,0.0004284,0.0004285,1410672.1408,604.70091346252
1662721200,2022-09-09 11:00:00,PLGR/USDT,0.000435,0.0004386,0.0004258,0.0004315,1559329.662,672.6285051802
1662717600,2022-09-09 10:00:00,PLGR/USDT,0.0004296,0.0004386,0.0004296,0.0004386,476409.6013,205.82148463248
1662714000,2022-09-09 09:00:00,PLGR/USDT,0.00045,0.0004503,0.0004258,0.0004311,1534179.6644,662.89734555969
1662710400,2022-09-09 08:00:00,PLGR/USDT,0.0004433,0.00045,0.0004433,0.00045,1195811.0086,533.86701360758
1662706800,2022-09-09 07:00:00,PLGR/USDT,0.0004342,0.0004433,0.0004339,0.0004433,667063.166,293.06860521183
1662703200,2022-09-09 06:00:00,PLGR/USDT,0.0004342,0.0004342,0.0004283,0.0004339,3001785.7402,1300.00074062976
1662699600,2022-09-09 05:00:00,PLGR/USDT,0.0004331,0.0004364,0.0004297,0.0004298,248827.3238,107.28677956756
1662696000,2022-09-09 04:00:00,PLGR/USDT,0.00044,0.00044,0.0004258,0.0004296,2989165.5696,1283.08875575493
1662692400,2022-09-09 03:00:00,PLGR/USDT,0.0004367,0.0004448,0.0004351,0.00044,62573.6616,27.43854922135
1662688800,2022-09-09 02:00:00,PLGR/USDT,0.000438,0.000438,0.000438,0.000438,0,0
1662685200,2022-09-09 01:00:00,PLGR/USDT,0.0004418,0.0004457,0.0004368,0.000438,208412.2591,92.03269023432
1662681600,2022-09-09 00:00:00,PLGR/USDT,0.0004395,0.0004439,0.0004395,0.0004439,94796.8637,41.79593696416
1662678000,2022-09-08 23:00:00,PLGR/USDT,0.000431,0.0004395,0.000431,0.0004395,61936.7038,27.12311813997
1662674400,2022-09-08 22:00:00,PLGR/USDT,0.0004334,0.000435,0.0004314,0.0004314,382224.8683,165.84426935095
1662670800,2022-09-08 21:00:00,PLGR/USDT,0.0004322,0.0004339,0.0004262,0.0004297,320495.4094,137.89501692729
