https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HXRO,Volume USDT
1660176000000.0,2022-08-11 00:00:00,HXRO/USDT,0.19635,0.2017,0.19255,0.1932,45315.8483436853,8755.0219
1660089600000.0,2022-08-10 00:00:00,HXRO/USDT,0.19625,0.19845,0.19385,0.19635,33096.60988031576,6498.51935
1660003200000.0,2022-08-09 00:00:00,HXRO/USDT,0.19905,0.2037,0.1955,0.19625,64491.87515923567,12656.5305
1659916800000.0,2022-08-08 00:00:00,HXRO/USDT,0.1986,0.2025,0.19775,0.19905,37816.9907058528,7527.472
1659830400000.0,2022-08-07 00:00:00,HXRO/USDT,0.20065,0.2008,0.19845,0.1986,20922.56545820745,4155.2215
1659744000000.0,2022-08-06 00:00:00,HXRO/USDT,0.2015,0.20235,0.20065,0.20065,22382.66932469474,4491.0826
1659657600000.0,2022-08-05 00:00:00,HXRO/USDT,0.2024,0.20465,0.20115,0.2015,25792.87593052109,5197.2645
1659571200000.0,2022-08-04 00:00:00,HXRO/USDT,0.2034,0.2044,0.20065,0.2024,80964.46294466402,16387.2073
1659484800000.0,2022-08-03 00:00:00,HXRO/USDT,0.20685,0.2091,0.2004,0.2034,79679.40265486726,16206.7905
1659398400000.0,2022-08-02 00:00:00,HXRO/USDT,0.2102,0.21405,0.2042,0.20685,59048.84167270969,12214.2529
1659312000000.0,2022-08-01 00:00:00,HXRO/USDT,0.209,0.2144,0.20885,0.2102,70520.77093244529,14823.46605
1659225600000.0,2022-07-31 00:00:00,HXRO/USDT,0.2077,0.21045,0.2076,0.209,7198.156698564593,1504.41475
1659139200000.0,2022-07-30 00:00:00,HXRO/USDT,0.20225,0.20835,0.20225,0.2077,35955.216417910444,7467.89845
1659052800000.0,2022-07-29 00:00:00,HXRO/USDT,0.20425,0.2216,0.20225,0.20225,155476.6538936959,31445.15325
1658966400000.0,2022-07-28 00:00:00,HXRO/USDT,0.2063,0.2082,0.2036,0.20425,27053.74345165239,5525.7271
1658880000000.0,2022-07-27 00:00:00,HXRO/USDT,0.20755,0.20975,0.1976,0.2063,24891.07755695589,5135.0293
1658793600000.0,2022-07-26 00:00:00,HXRO/USDT,0.21045,0.21045,0.2059,0.20755,16835.260178270295,3494.15825
1658707200000.0,2022-07-25 00:00:00,HXRO/USDT,0.21615,0.21615,0.21045,0.21045,30251.81777144215,6366.49505
1658620800000.0,2022-07-24 00:00:00,HXRO/USDT,0.2126,0.21615,0.21225,0.21615,8495.831367106175,1836.37395
1658534400000.0,2022-07-23 00:00:00,HXRO/USDT,0.2122,0.2126,0.2105,0.2126,10445.18461900282,2220.64625
1658448000000.0,2022-07-22 00:00:00,HXRO/USDT,0.2197,0.2204,0.2112,0.2122,103771.65622054666,22020.34545
1658361600000.0,2022-07-21 00:00:00,HXRO/USDT,0.22365,0.22545,0.2181,0.2197,83022.62562585344,18240.07085
1658275200000.0,2022-07-20 00:00:00,HXRO/USDT,0.2204,0.2255,0.21935,0.22365,34315.43818466354,7674.64775
1658188800000.0,2022-07-19 00:00:00,HXRO/USDT,0.2264,0.2275,0.2105,0.2204,165933.22300362977,36571.68235
1658102400000.0,2022-07-18 00:00:00,HXRO/USDT,0.231,0.23295,0.2249,0.2264,64443.23454063605,14589.9483
1658016000000.0,2022-07-17 00:00:00,HXRO/USDT,0.23,0.2316,0.2288,0.231,8514.848917748917,1966.9301
1657929600000.0,2022-07-16 00:00:00,HXRO/USDT,0.2257,0.23345,0.22555,0.23,15324.212608695652,3524.5689
1657843200000.0,2022-07-15 00:00:00,HXRO/USDT,0.22975,0.2301,0.2257,0.2257,1113.7534337616303,251.37415
1657756800000.0,2022-07-14 00:00:00,HXRO/USDT,0.22705,0.2301,0.2231,0.22975,10856.43830250272,2494.2667
1657670400000.0,2022-07-13 00:00:00,HXRO/USDT,0.22745,0.2293,0.2244,0.22705,41552.89517727373,9434.58485
1657584000000.0,2022-07-12 00:00:00,HXRO/USDT,0.2282,0.22925,0.22725,0.2284,19522.128940455343,4458.85425
1657497600000.0,2022-07-11 00:00:00,HXRO/USDT,0.22965,0.23145,0.22735,0.2282,16971.388036809818,3872.87075
1657411200000.0,2022-07-10 00:00:00,HXRO/USDT,0.2295,0.23085,0.22855,0.22965,742.1944263008927,170.44495
1657324800000.0,2022-07-09 00:00:00,HXRO/USDT,0.2293,0.23065,0.22855,0.2295,2643.693246187364,606.7276
1657238400000.0,2022-07-08 00:00:00,HXRO/USDT,0.23455,0.23785,0.22915,0.2293,22644.27060619276,5192.33125
1657152000000.0,2022-07-07 00:00:00,HXRO/USDT,0.23525,0.2367,0.2337,0.23455,3251.5774888083565,762.6575
1657065600000.0,2022-07-06 00:00:00,HXRO/USDT,0.2346,0.23535,0.2334,0.23525,456.56323060573857,107.4065
1656979200000.0,2022-07-05 00:00:00,HXRO/USDT,0.2363,0.2383,0.22975,0.2346,32087.284739982948,7527.677
1656892800000.0,2022-07-04 00:00:00,HXRO/USDT,0.23665,0.23665,0.23455,0.2363,59.8939906898011,14.15295
1656806400000.0,2022-07-03 00:00:00,HXRO/USDT,0.23605,0.2369,0.23425,0.23665,301.1884639763364,71.27625
1656720000000.0,2022-07-02 00:00:00,HXRO/USDT,0.23515,0.2365,0.23415,0.23605,9223.807244227917,2177.2797
1656633600000.0,2022-07-01 00:00:00,HXRO/USDT,0.23405,0.2377,0.23205,0.23515,14286.663193706147,3359.50885
1656547200000.0,2022-06-30 00:00:00,HXRO/USDT,0.19965,0.2407,0.1975,0.23405,199202.8769493698,46623.43335
1656460800000.0,2022-06-29 00:00:00,HXRO/USDT,0.2039,0.20595,0.19865,0.19965,66538.64863511144,13284.4412
1656374400000.0,2022-06-28 00:00:00,HXRO/USDT,0.20775,0.20965,0.2036,0.2039,17727.567189798923,3614.65095
1656288000000.0,2022-06-27 00:00:00,HXRO/USDT,0.2062,0.21045,0.2052,0.20775,15630.996630565585,3247.33955
1656201600000.0,2022-06-26 00:00:00,HXRO/USDT,0.2063,0.20875,0.2049,0.2062,2616.7742483026186,539.57885
1656115200000.0,2022-06-25 00:00:00,HXRO/USDT,0.21305,0.2133,0.2002,0.2063,65759.58943286476,13566.2033
1656028800000.0,2022-06-24 00:00:00,HXRO/USDT,0.2104,0.2132,0.2098,0.21305,7265.815066885708,1547.9819
1655942400000.0,2022-06-23 00:00:00,HXRO/USDT,0.21095,0.21395,0.20985,0.2104,20348.436074144487,4281.31095
1655856000000.0,2022-06-22 00:00:00,HXRO/USDT,0.2139,0.214,0.2105,0.21095,7976.84000948092,1682.7144
1655769600000.0,2022-06-21 00:00:00,HXRO/USDT,0.2119,0.21725,0.20725,0.2139,21949.90275829827,4695.0842
1655683200000.0,2022-06-20 00:00:00,HXRO/USDT,0.20915,0.21615,0.2088,0.2119,39037.047428032085,8271.95035
1655596800000.0,2022-06-19 00:00:00,HXRO/USDT,0.2073,0.2112,0.20615,0.20915,1815.823810662204,379.77955
1655510400000.0,2022-06-18 00:00:00,HXRO/USDT,0.21135,0.21135,0.2056,0.2073,14920.633863965266,3093.0474
1655424000000.0,2022-06-17 00:00:00,HXRO/USDT,0.209,0.2199,0.207,0.21135,63723.21599242962,13467.9017
1655337600000.0,2022-06-16 00:00:00,HXRO/USDT,0.21255,0.2211,0.2049,0.209,75545.60765550239,15789.032
1655251200000.0,2022-06-15 00:00:00,HXRO/USDT,0.21265,0.2134,0.20925,0.21255,112862.30510468125,23988.88295
1655164800000.0,2022-06-14 00:00:00,HXRO/USDT,0.21485,0.21965,0.2119,0.21265,32725.95885257465,6959.17515
1655078400000.0,2022-06-13 00:00:00,HXRO/USDT,0.2203,0.2218,0.2133,0.21485,119996.99348382592,25781.35405
1654992000000.0,2022-06-12 00:00:00,HXRO/USDT,0.22625,0.22625,0.2198,0.2203,53474.89809350885,11780.52005
1654905600000.0,2022-06-11 00:00:00,HXRO/USDT,0.22625,0.2264,0.2239,0.22625,9133.461215469613,2066.4456
1654819200000.0,2022-06-10 00:00:00,HXRO/USDT,0.2275,0.2278,0.22405,0.22625,17229.35359116022,3898.14125
1654732800000.0,2022-06-09 00:00:00,HXRO/USDT,0.2277,0.2278,0.22625,0.2275,1748.716043956044,397.8329
1654646400000.0,2022-06-08 00:00:00,HXRO/USDT,0.2308,0.2308,0.2263,0.2277,29305.801932367147,6672.9311
1654560000000.0,2022-06-07 00:00:00,HXRO/USDT,0.2314,0.2317,0.2286,0.2308,28744.14904679376,6634.1496
1654473600000.0,2022-06-06 00:00:00,HXRO/USDT,0.2316,0.23235,0.23065,0.2316,1999.3387305699482,463.04685
1654387200000.0,2022-06-05 00:00:00,HXRO/USDT,0.23125,0.2316,0.2294,0.2316,146.16105354058723,33.8509
1654300800000.0,2022-06-04 00:00:00,HXRO/USDT,0.232,0.232,0.2276,0.23125,12578.993513513513,2908.89225
1654214400000.0,2022-06-03 00:00:00,HXRO/USDT,0.2323,0.2323,0.2301,0.232,2931.6170258620687,680.13515
1654128000000.0,2022-06-02 00:00:00,HXRO/USDT,0.2302,0.23235,0.2301,0.2323,1527.2832544123976,354.7879
1654041600000.0,2022-06-01 00:00:00,HXRO/USDT,0.24305,0.24325,0.22945,0.2302,105448.9413553432,24274.3463
1653955200000.0,2022-05-31 00:00:00,HXRO/USDT,0.2417,0.24325,0.2408,0.24305,3512.8835630528697,853.80635
1653868800000.0,2022-05-30 00:00:00,HXRO/USDT,0.24175,0.2432,0.2372,0.2417,21971.117087298302,5310.419
1653782400000.0,2022-05-29 00:00:00,HXRO/USDT,0.2422,0.2422,0.2401,0.24175,478.95056876938986,115.7863
1653696000000.0,2022-05-28 00:00:00,HXRO/USDT,0.2404,0.24245,0.2401,0.2422,48.61333608587944,11.77415
1653609600000.0,2022-05-27 00:00:00,HXRO/USDT,0.2524,0.2524,0.2401,0.2404,93713.30324459235,22528.6781
1653523200000.0,2022-05-26 00:00:00,HXRO/USDT,0.25645,0.2565,0.2516,0.2524,7318.149167987322,1847.10085
1653436800000.0,2022-05-25 00:00:00,HXRO/USDT,0.2541,0.2565,0.2539,0.25645,895.791967245077,229.72585
1653350400000.0,2022-05-24 00:00:00,HXRO/USDT,0.2541,0.2569,0.2541,0.2541,1426.904565131838,362.57645
1653264000000.0,2022-05-23 00:00:00,HXRO/USDT,0.25405,0.2564,0.25385,0.2541,3709.753640299095,942.6484
1653177600000.0,2022-05-22 00:00:00,HXRO/USDT,0.2552,0.2571,0.25405,0.25405,1404.3013186380633,356.76275
1653091200000.0,2022-05-21 00:00:00,HXRO/USDT,0.2552,0.25535,0.2539,0.2552,1232.1326410658307,314.44025
1653004800000.0,2022-05-20 00:00:00,HXRO/USDT,0.2553,0.25725,0.2539,0.2552,2722.1230407523512,694.6858
1652918400000.0,2022-05-19 00:00:00,HXRO/USDT,0.25565,0.2582,0.25305,0.2556,32154.394561815338,8218.66325
1652832000000.0,2022-05-18 00:00:00,HXRO/USDT,0.24085,0.25935,0.23925,0.25565,48544.02210052807,12410.27925
1652745600000.0,2022-05-17 00:00:00,HXRO/USDT,0.23995,0.2425,0.2387,0.24085,16083.793024704173,3873.78155
1652659200000.0,2022-05-16 00:00:00,HXRO/USDT,0.2353,0.2449,0.2353,0.23995,83361.27464055012,20002.53785
1652572800000.0,2022-05-15 00:00:00,HXRO/USDT,0.2301,0.23885,0.2278,0.2353,71926.29218019548,16924.25655
1652486400000.0,2022-05-14 00:00:00,HXRO/USDT,0.23045,0.2331,0.2271,0.2301,14992.432855280313,3449.7588
1652400000000.0,2022-05-13 00:00:00,HXRO/USDT,0.2308,0.23615,0.2279,0.23045,17984.405077023217,4144.50615
1652313600000.0,2022-05-12 00:00:00,HXRO/USDT,0.2685,0.2739,0.22,0.2308,190570.2146880416,43983.60555
1652227200000.0,2022-05-11 00:00:00,HXRO/USDT,0.2973,0.2981,0.2659,0.2685,683755.9251396648,183588.4659
1652140800000.0,2022-05-10 00:00:00,HXRO/USDT,0.2968,0.2998,0.2944,0.2973,9006.777497477295,2677.71495
1652054400000.0,2022-05-09 00:00:00,HXRO/USDT,0.30385,0.305,0.29425,0.2968,46973.63157008086,13941.77385
1651968000000.0,2022-05-08 00:00:00,HXRO/USDT,0.30715,0.30885,0.30385,0.30385,5454.729471778838,1657.41955
1651881600000.0,2022-05-07 00:00:00,HXRO/USDT,0.30925,0.3106,0.30715,0.30715,3774.363014813609,1159.2956
1651795200000.0,2022-05-06 00:00:00,HXRO/USDT,0.31,0.3103,0.3083,0.30925,5472.562328213418,1692.3899
1651708800000.0,2022-05-05 00:00:00,HXRO/USDT,0.31825,0.31925,0.30855,0.31,33040.53435483871,10242.56565
1651622400000.0,2022-05-04 00:00:00,HXRO/USDT,0.31625,0.3183,0.3149,0.31825,4989.572977219167,1587.9316
1651536000000.0,2022-05-03 00:00:00,HXRO/USDT,0.30995,0.317,0.3088,0.31625,17213.98434782609,5443.92255
1651449600000.0,2022-05-02 00:00:00,HXRO/USDT,0.30995,0.3159,0.30795,0.30995,30235.76947894822,9371.57675
1651363200000.0,2022-05-01 00:00:00,HXRO/USDT,0.3082,0.3104,0.3073,0.30995,10873.504113566705,3370.2426
1651276800000.0,2022-04-30 00:00:00,HXRO/USDT,0.31025,0.3115,0.3082,0.3082,9260.168397144713,2853.9839
1651190400000.0,2022-04-29 00:00:00,HXRO/USDT,0.3246,0.32625,0.3093,0.31025,90180.19564867041,27978.4057
1651104000000.0,2022-04-28 00:00:00,HXRO/USDT,0.3197,0.3261,0.31835,0.3246,23388.39417744917,7591.87275
1651017600000.0,2022-04-27 00:00:00,HXRO/USDT,0.3171,0.32,0.31655,0.3197,14842.486706287145,4745.143
1650931200000.0,2022-04-26 00:00:00,HXRO/USDT,0.32485,0.328,0.31535,0.3171,45904.72642699464,14556.38875
1650844800000.0,2022-04-25 00:00:00,HXRO/USDT,0.3582,0.3599,0.31865,0.32485,242186.8423887948,78674.39575
1650758400000.0,2022-04-24 00:00:00,HXRO/USDT,0.3606,0.3606,0.35745,0.3582,5349.729201563372,1916.273
1650672000000.0,2022-04-23 00:00:00,HXRO/USDT,0.35195,0.3804,0.35195,0.3606,77753.86148086523,28038.04245
1650585600000.0,2022-04-22 00:00:00,HXRO/USDT,0.3395,0.35525,0.3298,0.35195,42591.9519818156,14990.2375
1650499200000.0,2022-04-21 00:00:00,HXRO/USDT,0.35055,0.35645,0.33,0.3395,114199.54403534609,38770.7452
1650412800000.0,2022-04-20 00:00:00,HXRO/USDT,0.3502,0.3517,0.3471,0.35055,6072.445870774498,2128.6959
1650326400000.0,2022-04-19 00:00:00,HXRO/USDT,0.34995,0.35485,0.34715,0.3502,40537.36864648772,14196.1865
1650240000000.0,2022-04-18 00:00:00,HXRO/USDT,0.3605,0.3605,0.33685,0.34995,96599.2376053722,33804.9032
1650153600000.0,2022-04-17 00:00:00,HXRO/USDT,0.35995,0.3623,0.35995,0.3605,11130.550485436894,4012.56345
1650067200000.0,2022-04-16 00:00:00,HXRO/USDT,0.35975,0.3626,0.35975,0.35995,25196.607028753995,9069.5187
1649980800000.0,2022-04-15 00:00:00,HXRO/USDT,0.3602,0.3708,0.35975,0.35975,80252.61403752606,28870.8779
1649894400000.0,2022-04-14 00:00:00,HXRO/USDT,0.3513,0.36185,0.3394,0.3602,97149.80469183785,34993.35965
1649808000000.0,2022-04-13 00:00:00,HXRO/USDT,0.3495,0.35995,0.32195,0.3513,145063.13962425277,50960.68095
1649721600000.0,2022-04-12 00:00:00,HXRO/USDT,0.34575,0.3495,0.3433,0.3495,19155.54649499285,6694.8635
1649635200000.0,2022-04-11 00:00:00,HXRO/USDT,0.3609,0.36095,0.3443,0.34575,59392.60983369486,20534.99485
1649548800000.0,2022-04-10 00:00:00,HXRO/USDT,0.3644,0.36475,0.36035,0.3609,9765.786505957329,3524.47235
1649462400000.0,2022-04-09 00:00:00,HXRO/USDT,0.3627,0.36915,0.35635,0.3644,69600.20115257958,25362.3133
1649376000000.0,2022-04-08 00:00:00,HXRO/USDT,0.35295,0.36475,0.3489,0.3627,85275.54328646263,30929.43955
1649289600000.0,2022-04-07 00:00:00,HXRO/USDT,0.3506,0.35295,0.3491,0.35295,1154.3251168720783,407.41905
1649203200000.0,2022-04-06 00:00:00,HXRO/USDT,0.35245,0.35645,0.348,0.3506,55280.73345693097,19381.42515
1649116800000.0,2022-04-05 00:00:00,HXRO/USDT,0.35485,0.3782,0.35225,0.35245,84357.15349694992,29731.67875
1649030400000.0,2022-04-04 00:00:00,HXRO/USDT,0.3434,0.3552,0.33865,0.35485,77967.7770889108,27666.8657
1648944000000.0,2022-04-03 00:00:00,HXRO/USDT,0.3445,0.3445,0.34245,0.3434,465.9384100174724,160.00325
1648857600000.0,2022-04-02 00:00:00,HXRO/USDT,0.3416,0.34485,0.3402,0.3445,24929.62946298984,8588.25735
1648771200000.0,2022-04-01 00:00:00,HXRO/USDT,0.3348,0.3519,0.33445,0.3416,63452.17198477752,21675.26195
1648684800000.0,2022-03-31 00:00:00,HXRO/USDT,0.31675,0.3348,0.31395,0.3348,79855.69399641578,26735.68635
1648598400000.0,2022-03-30 00:00:00,HXRO/USDT,0.31285,0.31675,0.3113,0.31675,25616.909707971587,8114.15615
1648512000000.0,2022-03-29 00:00:00,HXRO/USDT,0.31315,0.3165,0.31235,0.31285,18234.725587342175,5704.7339
1648425600000.0,2022-03-28 00:00:00,HXRO/USDT,0.31155,0.32065,0.31155,0.31315,73420.3832029379,22991.593
1648339200000.0,2022-03-27 00:00:00,HXRO/USDT,0.3106,0.31175,0.3089,0.31155,4294.32049430268,1337.89555
1648252800000.0,2022-03-26 00:00:00,HXRO/USDT,0.31245,0.31275,0.31015,0.3106,14641.705086928527,4547.7136
1648166400000.0,2022-03-25 00:00:00,HXRO/USDT,0.31635,0.31795,0.31095,0.31245,22912.718194911187,7159.0788
1648080000000.0,2022-03-24 00:00:00,HXRO/USDT,0.30635,0.31645,0.3056,0.31635,25074.211316579735,7932.22675
1647993600000.0,2022-03-23 00:00:00,HXRO/USDT,0.30605,0.30635,0.3013,0.30635,31496.82732169088,9649.05305
1647907200000.0,2022-03-22 00:00:00,HXRO/USDT,0.3082,0.3099,0.30605,0.30605,14130.206338833525,4324.54965
1647820800000.0,2022-03-21 00:00:00,HXRO/USDT,0.3091,0.3114,0.30815,0.3082,17558.85220635951,5411.63825
1647734400000.0,2022-03-20 00:00:00,HXRO/USDT,0.30335,0.30935,0.30125,0.3091,43857.20721449369,13556.26275
1647648000000.0,2022-03-19 00:00:00,HXRO/USDT,0.3057,0.3093,0.2908,0.30335,78871.0117026537,23925.5214
1647561600000.0,2022-03-18 00:00:00,HXRO/USDT,0.3023,0.3062,0.3013,0.3057,22065.612037945695,6745.4576
1647475200000.0,2022-03-17 00:00:00,HXRO/USDT,0.3015,0.30445,0.2993,0.3023,10475.381243797552,3166.70775
1647388800000.0,2022-03-16 00:00:00,HXRO/USDT,0.30245,0.30325,0.3003,0.3015,12456.911276948591,3755.75875
1647302400000.0,2022-03-15 00:00:00,HXRO/USDT,0.30785,0.308,0.301,0.30245,16673.851215076873,5043.0063
1647216000000.0,2022-03-14 00:00:00,HXRO/USDT,0.31075,0.3127,0.30615,0.30785,9397.17070001624,2892.919
1647129600000.0,2022-03-13 00:00:00,HXRO/USDT,0.3103,0.3139,0.30955,0.31075,4558.618342719227,1416.59065
1647043200000.0,2022-03-12 00:00:00,HXRO/USDT,0.3083,0.31445,0.3081,0.3103,71910.48420883017,22313.82325
1646956800000.0,2022-03-11 00:00:00,HXRO/USDT,0.3176,0.3197,0.28965,0.30865,138357.55499757009,42704.05935
1646870400000.0,2022-03-10 00:00:00,HXRO/USDT,0.3232,0.3232,0.3167,0.3176,28827.359886649872,9155.5695
1646784000000.0,2022-03-09 00:00:00,HXRO/USDT,0.3269,0.3287,0.3146,0.3232,44334.71859529703,14328.98105
1646697600000.0,2022-03-08 00:00:00,HXRO/USDT,0.32925,0.33145,0.326,0.3269,19720.292291220554,6446.56355
1646611200000.0,2022-03-07 00:00:00,HXRO/USDT,0.32715,0.33415,0.32005,0.32925,71259.02293090356,23462.0333
1646524800000.0,2022-03-06 00:00:00,HXRO/USDT,0.3293,0.3293,0.32665,0.32715,1705.9287788476236,558.0946
1646438400000.0,2022-03-05 00:00:00,HXRO/USDT,0.3429,0.34445,0.3269,0.3293,42768.212723959914,14083.57245
1646352000000.0,2022-03-04 00:00:00,HXRO/USDT,0.3444,0.34595,0.34255,0.3429,3668.1488772236808,1257.80825
1646265600000.0,2022-03-03 00:00:00,HXRO/USDT,0.3505,0.3505,0.3403,0.3444,40731.17044134727,14027.8151
1646179200000.0,2022-03-02 00:00:00,HXRO/USDT,0.3502,0.3506,0.3502,0.3505,8.0,2.804
1646092800000.0,2022-03-01 00:00:00,HXRO/USDT,0.3546,0.355,0.3486,0.3502,23100.417475728154,8089.7662
1646006400000.0,2022-02-28 00:00:00,HXRO/USDT,0.35195,0.35635,0.3483,0.3546,23441.928793006202,8312.50795
1645920000000.0,2022-02-27 00:00:00,HXRO/USDT,0.36475,0.36475,0.3507,0.35195,114062.75976701237,40144.3883
1645833600000.0,2022-02-26 00:00:00,HXRO/USDT,0.36355,0.3675,0.36355,0.36475,3206.681288553804,1169.637
1645747200000.0,2022-02-25 00:00:00,HXRO/USDT,0.36545,0.36745,0.36285,0.36355,215.62577362123506,78.39075
1645660800000.0,2022-02-24 00:00:00,HXRO/USDT,0.3767,0.3767,0.36035,0.36545,50263.83144068956,18368.9172
1645574400000.0,2022-02-23 00:00:00,HXRO/USDT,0.3628,0.3791,0.3628,0.3767,32437.81099017786,12219.3234
1645488000000.0,2022-02-22 00:00:00,HXRO/USDT,0.3659,0.3659,0.3628,0.3628,857.6875689084895,311.16905
1645401600000.0,2022-02-21 00:00:00,HXRO/USDT,0.36895,0.37085,0.36305,0.3659,14629.701147854605,5353.00765
1645315200000.0,2022-02-20 00:00:00,HXRO/USDT,0.37355,0.37495,0.361,0.36895,49377.459953923295,18217.81385
1645228800000.0,2022-02-19 00:00:00,HXRO/USDT,0.37665,0.3782,0.3727,0.37355,1907.4530852630169,712.5291
1645142400000.0,2022-02-18 00:00:00,HXRO/USDT,0.3807,0.38585,0.375,0.37665,15761.636532589937,5936.6204
1645056000000.0,2022-02-17 00:00:00,HXRO/USDT,0.4026,0.40395,0.36945,0.3807,82461.05608090361,31392.92405
1644969600000.0,2022-02-16 00:00:00,HXRO/USDT,0.40365,0.4046,0.40255,0.4026,9794.550298062593,3943.28595
1644883200000.0,2022-02-15 00:00:00,HXRO/USDT,0.4045,0.40685,0.4026,0.40365,11685.591849374458,4716.88915
1644796800000.0,2022-02-14 00:00:00,HXRO/USDT,0.40205,0.40515,0.40015,0.4045,23370.439431396786,9453.34275
