https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume BTC
1663459200,2022-09-18 00:00:00,BCH/BTC,0.00608,0.006081,0.006026,0.006026,6.6981,0.0405798731
1663372800,2022-09-17 00:00:00,BCH/BTC,0.006044,0.00619,0.005987,0.006074,222.8120668,1.36086984722852
1663286400,2022-09-16 00:00:00,BCH/BTC,0.005975,0.006122,0.005898,0.006048,153.93241112,0.92578067988297
1663200000,2022-09-15 00:00:00,BCH/BTC,0.005922,0.006098,0.005816,0.005964,198.04658246,1.17710267057987
1663113600,2022-09-14 00:00:00,BCH/BTC,0.005822,0.005953,0.005816,0.005941,127.30127943,0.74809092946183
1663027200,2022-09-13 00:00:00,BCH/BTC,0.005757,0.005931,0.00571,0.005827,415.21444996,2.40963221365749
1662940800,2022-09-12 00:00:00,BCH/BTC,0.005975,0.006032,0.005729,0.005747,238.44045092,1.39301082650703
1662854400,2022-09-11 00:00:00,BCH/BTC,0.006128,0.006159,0.005926,0.005983,168.38137965,1.01722544954473
1662768000,2022-09-10 00:00:00,BCH/BTC,0.006216,0.006335,0.006077,0.006121,594.91951229,3.70314446459207
1662681600,2022-09-09 00:00:00,BCH/BTC,0.006554,0.006595,0.006162,0.006216,397.59346456,2.53276398497429
1662595200,2022-09-08 00:00:00,BCH/BTC,0.00615,0.00676,0.006056,0.006557,339.35687196,2.20447995407413
1662508800,2022-09-07 00:00:00,BCH/BTC,0.005958,0.006176,0.005935,0.006143,341.49920369,2.05224012361879
1662422400,2022-09-06 00:00:00,BCH/BTC,0.006349,0.006392,0.005946,0.005956,334.3372489,2.07962878820059
1662336000,2022-09-05 00:00:00,BCH/BTC,0.005919,0.006375,0.005919,0.00634,255.55315696,1.58047856941207
1662249600,2022-09-04 00:00:00,BCH/BTC,0.00594,0.005967,0.005884,0.005919,252.2275583,1.49657597708997
1662163200,2022-09-03 00:00:00,BCH/BTC,0.005827,0.006014,0.005823,0.005935,240.32768064,1.42538762955098
1662076800,2022-09-02 00:00:00,BCH/BTC,0.005796,0.005908,0.005778,0.005831,298.73811822,1.74792429366299
1661990400,2022-09-01 00:00:00,BCH/BTC,0.005736,0.00585,0.005696,0.005804,159.67786663,0.9228456949921
1661904000,2022-08-31 00:00:00,BCH/BTC,0.0058,0.00581,0.005732,0.005743,50.66676635,0.2920404992492
1661817600,2022-08-30 00:00:00,BCH/BTC,0.005879,0.005905,0.00571,0.005784,230.53648114,1.33677819709002
1661731200,2022-08-29 00:00:00,BCH/BTC,0.005754,0.005921,0.005669,0.005888,259.05741498,1.51157163389818
1661644800,2022-08-28 00:00:00,BCH/BTC,0.005765,0.006047,0.00572,0.005752,349.03143367,2.05510452352765
1661558400,2022-08-27 00:00:00,BCH/BTC,0.005736,0.005839,0.005701,0.005756,274.07915115,1.57624006429617
1661472000,2022-08-26 00:00:00,BCH/BTC,0.006052,0.006052,0.005707,0.005717,211.18261987,1.2289391131113
1661385600,2022-08-25 00:00:00,BCH/BTC,0.006104,0.006136,0.005978,0.006044,166.43702767,1.00824875262196
1661299200,2022-08-24 00:00:00,BCH/BTC,0.0062,0.006487,0.006104,0.006104,346.09385538,2.1662971504241
1661212800,2022-08-23 00:00:00,BCH/BTC,0.005733,0.006301,0.005728,0.006199,1127.92477666,6.75679051437631
1661126400,2022-08-22 00:00:00,BCH/BTC,0.005566,0.005805,0.005425,0.005741,282.49165947,1.60038256746108
1661040000,2022-08-21 00:00:00,BCH/BTC,0.00543,0.005566,0.00541,0.005537,141.89901305,0.77957051757312
1660953600,2022-08-20 00:00:00,BCH/BTC,0.005487,0.005551,0.00535,0.005426,170.75783385,0.93313318616409
1660867200,2022-08-19 00:00:00,BCH/BTC,0.00555,0.005597,0.005433,0.005495,538.53072074,2.97289292563808
1660780800,2022-08-18 00:00:00,BCH/BTC,0.005716,0.005806,0.005493,0.005566,146.37593465,0.83013359536839
1660694400,2022-08-17 00:00:00,BCH/BTC,0.005715,0.006021,0.005674,0.005731,341.19227314,1.98739069827429
1660608000,2022-08-16 00:00:00,BCH/BTC,0.005691,0.005755,0.005641,0.005722,102.00934356,0.58273844047717
1660521600,2022-08-15 00:00:00,BCH/BTC,0.005732,0.005763,0.005578,0.005697,194.7462124,1.10242142328876
1660435200,2022-08-14 00:00:00,BCH/BTC,0.005891,0.005932,0.005712,0.005739,522.82051278,3.04562533895231
1660348800,2022-08-13 00:00:00,BCH/BTC,0.005869,0.005957,0.005832,0.005915,230.38063614,1.35478933969052
1660262400,2022-08-12 00:00:00,BCH/BTC,0.005954,0.00599,0.005853,0.005864,201.36832346,1.18944126624303
1660176000,2022-08-11 00:00:00,BCH/BTC,0.005935,0.006007,0.00583,0.00597,565.04560411,3.35616682994361
1660089600,2022-08-10 00:00:00,BCH/BTC,0.005821,0.005991,0.00576,0.005935,298.33677498,1.75147889273547
1660003200,2022-08-09 00:00:00,BCH/BTC,0.006033,0.006059,0.005788,0.005822,536.52343776,3.15322220457884
1659916800,2022-08-08 00:00:00,BCH/BTC,0.006086,0.006169,0.005985,0.006025,125.13131498,0.76001723766462
1659830400,2022-08-07 00:00:00,BCH/BTC,0.006156,0.00619,0.00604,0.006097,285.73270881,1.75135167218932
1659744000,2022-08-06 00:00:00,BCH/BTC,0.006102,0.006752,0.005999,0.006158,574.56906228,3.54412791911666
1659657600,2022-08-05 00:00:00,BCH/BTC,0.005938,0.0061,0.005922,0.0061,505.60007501,3.0083106590598
1659571200,2022-08-04 00:00:00,BCH/BTC,0.005855,0.005991,0.005848,0.005952,214.76398951,1.27536638816475
1659484800,2022-08-03 00:00:00,BCH/BTC,0.005816,0.006073,0.005729,0.005858,330.48315588,1.93602820536624
1659398400,2022-08-02 00:00:00,BCH/BTC,0.00592,0.005934,0.00566,0.005823,241.08513443,1.39663074368445
1659312000,2022-08-01 00:00:00,BCH/BTC,0.005966,0.006073,0.00584,0.005933,159.66219059,0.95264610607062
1659225600,2022-07-31 00:00:00,BCH/BTC,0.006155,0.006314,0.005949,0.005979,220.11766961,1.35507204002736
1659139200,2022-07-30 00:00:00,BCH/BTC,0.0064,0.006466,0.00607,0.006153,447.75502606,2.75444739185347
1659052800,2022-07-29 00:00:00,BCH/BTC,0.006525,0.006852,0.006184,0.006384,637.50762459,4.09612122712047
1658966400,2022-07-28 00:00:00,BCH/BTC,0.005559,0.006688,0.005551,0.006549,987.33726342,6.16008124186509
1658880000,2022-07-27 00:00:00,BCH/BTC,0.005592,0.005608,0.005429,0.005541,242.06495606,1.33952004466482
1658793600,2022-07-26 00:00:00,BCH/BTC,0.005547,0.005612,0.004963,0.005592,891.88389885,4.7283489251667
1658707200,2022-07-25 00:00:00,BCH/BTC,0.005841,0.005887,0.005524,0.005537,1754.37715684,9.98238194931223
1658620800,2022-07-24 00:00:00,BCH/BTC,0.005467,0.005931,0.005438,0.005846,1157.86255606,6.61463272310112
1658534400,2022-07-23 00:00:00,BCH/BTC,0.005436,0.005552,0.005362,0.005458,107.78955059,0.58925865451477
1658448000,2022-07-22 00:00:00,BCH/BTC,0.00532,0.005576,0.005301,0.005438,183.42265475,0.99769434767136
1658361600,2022-07-21 00:00:00,BCH/BTC,0.005242,0.005419,0.005188,0.005314,184.64732487,0.97917731701248
1658275200,2022-07-20 00:00:00,BCH/BTC,0.005484,0.005526,0.005202,0.005248,148.56990342,0.79628354815507
1658188800,2022-07-19 00:00:00,BCH/BTC,0.005418,0.005623,0.005322,0.005506,345.17905503,1.89101767652033
1658102400,2022-07-18 00:00:00,BCH/BTC,0.005307,0.005488,0.005226,0.005404,343.69830263,1.83272675252138
1658016000,2022-07-17 00:00:00,BCH/BTC,0.005167,0.005468,0.005111,0.005305,542.46999258,2.82785275155502
1657929600,2022-07-16 00:00:00,BCH/BTC,0.005098,0.005199,0.005052,0.005162,143.52605474,0.73340395636172
1657843200,2022-07-15 00:00:00,BCH/BTC,0.005008,0.005102,0.004942,0.005089,416.50520474,2.0730754287263
1657756800,2022-07-14 00:00:00,BCH/BTC,0.005076,0.005087,0.004974,0.005015,162.34307714,0.81544153039192
1657670400,2022-07-13 00:00:00,BCH/BTC,0.005029,0.005144,0.004998,0.005064,524.87972,2.64763645272375
1657584000,2022-07-12 00:00:00,BCH/BTC,0.004952,0.005094,0.00492,0.005029,217.61277051,1.09440664691848
1657497600,2022-07-11 00:00:00,BCH/BTC,0.005125,0.005163,0.004943,0.004967,441.09810922,2.21807487822838
1657411200,2022-07-10 00:00:00,BCH/BTC,0.005154,0.005168,0.005064,0.005133,439.62435502,2.26122273417071
1657324800,2022-07-09 00:00:00,BCH/BTC,0.005026,0.005209,0.005026,0.005158,229.02678246,1.17185144443769
1657238400,2022-07-08 00:00:00,BCH/BTC,0.005156,0.005199,0.004973,0.00502,513.81860154,2.58857388204136
1657152000,2022-07-07 00:00:00,BCH/BTC,0.005153,0.005282,0.005068,0.005158,240.08522081,1.24280910840331
1657065600,2022-07-06 00:00:00,BCH/BTC,0.005158,0.005285,0.005141,0.005154,159.75434165,0.83082950682236
1656979200,2022-07-05 00:00:00,BCH/BTC,0.005351,0.005376,0.005146,0.005157,257.49021576,1.35762469992774
1656892800,2022-07-04 00:00:00,BCH/BTC,0.005477,0.005494,0.005321,0.005346,201.45016182,1.08756695346132
1656806400,2022-07-03 00:00:00,BCH/BTC,0.00554,0.005614,0.005357,0.00547,212.53464075,1.15222252381279
1656720000,2022-07-02 00:00:00,BCH/BTC,0.005257,0.005556,0.005233,0.005536,318.2822778,1.7078928924047
1656633600,2022-07-01 00:00:00,BCH/BTC,0.005175,0.005277,0.005068,0.005258,314.53617957,1.62759310081315
1656547200,2022-06-30 00:00:00,BCH/BTC,0.005195,0.005308,0.005111,0.005175,319.78694055,1.66636232661387
1656460800,2022-06-29 00:00:00,BCH/BTC,0.005074,0.005375,0.005,0.005199,478.56188395,2.49772938833832
1656374400,2022-06-28 00:00:00,BCH/BTC,0.005371,0.005385,0.005043,0.005091,1479.83523695,7.72912752129249
1656288000,2022-06-27 00:00:00,BCH/BTC,0.005364,0.005458,0.005311,0.00537,292.36891798,1.57727295210769
1656201600,2022-06-26 00:00:00,BCH/BTC,0.005379,0.005543,0.005353,0.005368,338.9749792,1.8465382207981
1656115200,2022-06-25 00:00:00,BCH/BTC,0.005376,0.005418,0.005226,0.005364,1324.73875177,7.04598254565867
1656028800,2022-06-24 00:00:00,BCH/BTC,0.00551,0.005716,0.00535,0.005381,515.66326162,2.85922746750568
1655942400,2022-06-23 00:00:00,BCH/BTC,0.005643,0.005735,0.005482,0.00551,289.71099751,1.63321070532743
1655856000,2022-06-22 00:00:00,BCH/BTC,0.005768,0.005769,0.0056,0.005644,301.57667485,1.7100001607926
1655769600,2022-06-21 00:00:00,BCH/BTC,0.005784,0.005823,0.005428,0.005763,819.93657073,4.61298554956217
1655683200,2022-06-20 00:00:00,BCH/BTC,0.005867,0.006084,0.005714,0.005775,476.89913489,2.82618095798014
1655596800,2022-06-19 00:00:00,BCH/BTC,0.006111,0.006278,0.005744,0.005843,1846.67135276,11.28100758905059
1655510400,2022-06-18 00:00:00,BCH/BTC,0.005935,0.006414,0.005742,0.006085,2565.06629214,15.89733142505653
1655424000,2022-06-17 00:00:00,BCH/BTC,0.005353,0.005945,0.005108,0.005931,706.45971731,3.88843978756448
1655337600,2022-06-16 00:00:00,BCH/BTC,0.00567,0.005747,0.005183,0.005355,537.0695633,2.91130129980247
1655251200,2022-06-15 00:00:00,BCH/BTC,0.005694,0.005955,0.005422,0.005664,1444.28733355,8.11581163404099
1655164800,2022-06-14 00:00:00,BCH/BTC,0.005635,0.006059,0.005496,0.005707,907.77453399,5.14840033343183
1655078400,2022-06-13 00:00:00,BCH/BTC,0.005499,0.005753,0.005353,0.005649,880.7808583,4.90792236559708
1654992000,2022-06-12 00:00:00,BCH/BTC,0.005505,0.005636,0.005408,0.005494,321.46371391,1.7729563517523
1654905600,2022-06-11 00:00:00,BCH/BTC,0.005766,0.005797,0.005477,0.005524,260.51641329,1.46466818573586
1654819200,2022-06-10 00:00:00,BCH/BTC,0.00583,0.005917,0.005648,0.00577,235.6240488,1.3644879987586
1654732800,2022-06-09 00:00:00,BCH/BTC,0.005844,0.005911,0.005754,0.005835,115.31307375,0.6710847657625
1654646400,2022-06-08 00:00:00,BCH/BTC,0.00585,0.005954,0.0058,0.005855,240.07348719,1.41428154325424
1654560000,2022-06-07 00:00:00,BCH/BTC,0.005928,0.006024,0.005821,0.005847,579.5171,3.4325057506
1654473600,2022-06-06 00:00:00,BCH/BTC,0.006017,0.006057,0.005819,0.005935,695.05637096,4.13292539015463
1654387200,2022-06-05 00:00:00,BCH/BTC,0.006326,0.006353,0.005958,0.006015,848.80238415,5.23422453002565
1654300800,2022-06-04 00:00:00,BCH/BTC,0.006164,0.006363,0.006098,0.006324,690.35553955,4.3293558146013
1654214400,2022-06-03 00:00:00,BCH/BTC,0.006209,0.006278,0.006093,0.006172,437.59792622,2.70697173724008
1654128000,2022-06-02 00:00:00,BCH/BTC,0.006245,0.006306,0.006111,0.006213,681.34727351,4.2160378757689
1654041600,2022-06-01 00:00:00,BCH/BTC,0.006443,0.006594,0.006229,0.006236,1298.43235078,8.29375016639622
1653955200,2022-05-31 00:00:00,BCH/BTC,0.00621,0.006513,0.006107,0.006447,1465.42659131,9.20744002685265
1653868800,2022-05-30 00:00:00,BCH/BTC,0.006303,0.006345,0.006112,0.006213,585.44125785,3.62948096320869
1653782400,2022-05-29 00:00:00,BCH/BTC,0.006155,0.006327,0.006087,0.006289,447.43046179,2.77821691813379
1653696000,2022-05-28 00:00:00,BCH/BTC,0.0061,0.006196,0.006045,0.006166,906.76410584,5.54663764626888
1653609600,2022-05-27 00:00:00,BCH/BTC,0.006148,0.006345,0.00601,0.006101,1773.61317839,10.90164701565833
1653523200,2022-05-26 00:00:00,BCH/BTC,0.006423,0.006468,0.006132,0.006142,1661.5774255,10.41007495802647
1653436800,2022-05-25 00:00:00,BCH/BTC,0.006604,0.00667,0.0064,0.006436,1484.47528931,9.63426525309605
1653350400,2022-05-24 00:00:00,BCH/BTC,0.006585,0.006661,0.006395,0.006602,962.80539977,6.28563497801646
1653264000,2022-05-23 00:00:00,BCH/BTC,0.006534,0.006829,0.006498,0.006598,754.00970818,5.00515173440404
1653177600,2022-05-22 00:00:00,BCH/BTC,0.006552,0.006714,0.006501,0.006535,264.36150062,1.74257420229142
1653091200,2022-05-21 00:00:00,BCH/BTC,0.006509,0.006636,0.006421,0.006531,353.90611479,2.31365556179988
1653004800,2022-05-20 00:00:00,BCH/BTC,0.006501,0.006631,0.006384,0.006518,517.33909822,3.35858193947307
1652918400,2022-05-19 00:00:00,BCH/BTC,0.006511,0.006597,0.006296,0.006478,596.71836437,3.86690081941043
1652832000,2022-05-18 00:00:00,BCH/BTC,0.006801,0.006841,0.006494,0.006504,449.72711619,2.9974927289856
1652745600,2022-05-17 00:00:00,BCH/BTC,0.006618,0.007135,0.006529,0.006784,1249.83416305,8.51819905820171
1652659200,2022-05-16 00:00:00,BCH/BTC,0.006853,0.006881,0.006555,0.006615,679.89968027,4.57469668327269
1652572800,2022-05-15 00:00:00,BCH/BTC,0.006934,0.007173,0.006782,0.006856,999.80089993,7.00472772784392
1652486400,2022-05-14 00:00:00,BCH/BTC,0.006921,0.007971,0.00648,0.006934,835.47855761,5.88617027471674
1652400000,2022-05-13 00:00:00,BCH/BTC,0.006703,0.007279,0.00665,0.006914,925.26751546,6.44479674492477
1652313600,2022-05-12 00:00:00,BCH/BTC,0.006681,0.007751,0.005526,0.006687,2247.45367103,15.01354618395656
1652227200,2022-05-11 00:00:00,BCH/BTC,0.007459,0.00792,0.006493,0.006691,1303.3300414,9.22521337111292
1652140800,2022-05-10 00:00:00,BCH/BTC,0.007236,0.007617,0.007081,0.007466,355.99378379,2.62730590171689
1652054400,2022-05-09 00:00:00,BCH/BTC,0.007697,0.007807,0.007158,0.007235,468.88918467,3.48365455081731
1651968000,2022-05-08 00:00:00,BCH/BTC,0.007555,0.00775,0.007554,0.007686,376.18685759,2.87749397896717
1651881600,2022-05-07 00:00:00,BCH/BTC,0.007643,0.00774,0.007538,0.00756,197.00849029,1.50471514587411
1651795200,2022-05-06 00:00:00,BCH/BTC,0.007583,0.007663,0.007478,0.007627,187.71177075,1.42078851417481
