https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume BTC
1663473600000,2022-09-18 04:00:00,LTC/BTC,0.0028615,0.0028691,0.0026948,0.0027464,397.00577,1.090336646728
1663387200000,2022-09-17 04:00:00,LTC/BTC,0.0028272,0.0029083,0.0027053,0.0028615,76.34156,0.21845137394
1663300800000,2022-09-16 04:00:00,LTC/BTC,0.0028306,0.0028458,0.0028076,0.0028272,144.63515,0.4089124960800001
1663214400000,2022-09-15 04:00:00,LTC/BTC,0.0029488,0.0029923,0.00281,0.0028306,568.18346,1.608300101876
1663128000000,2022-09-14 04:00:00,LTC/BTC,0.0029523,0.003,0.0029226,0.0029488,346.81853,1.022698481264
1663041600000,2022-09-13 04:00:00,LTC/BTC,0.0027827,0.0030355,0.00274,0.0029523,868.39305,2.5637568015150003
1662955200000,2022-09-12 04:00:00,LTC/BTC,0.0028,0.00282,0.0027053,0.0027827,521.65488,1.451609034576
1662868800000,2022-09-11 04:00:00,LTC/BTC,0.0029582,0.0029582,0.0028,0.0028,568.99718,1.5931921039999999
1662782400000,2022-09-10 04:00:00,LTC/BTC,0.0028844,0.0030498,0.00285,0.0029582,430.7871,1.27435439922
1662696000000,2022-09-09 04:00:00,LTC/BTC,0.0029861,0.0029861,0.0028456,0.0028844,366.82679,1.0580751930760002
1662609600000,2022-09-08 04:00:00,LTC/BTC,0.0029687,0.0030256,0.0029312,0.0029861,261.18637,0.7799286194570001
1662523200000,2022-09-07 04:00:00,LTC/BTC,0.00286,0.00301,0.00286,0.0029687,126.87657,0.376658473359
1662436800000,2022-09-06 04:00:00,LTC/BTC,0.0030442,0.0030563,0.0028456,0.00286,445.33448,1.2736566128
1662350400000,2022-09-05 04:00:00,LTC/BTC,0.0030539,0.0031203,0.00301,0.0030442,341.79652,1.040496966184
1662264000000,2022-09-04 04:00:00,LTC/BTC,0.0030248,0.0030859,0.0029648,0.0030539,256.90815,0.784571799285
1662177600000,2022-09-03 04:00:00,LTC/BTC,0.0030901,0.0031125,0.0029861,0.0030248,242.11985,0.73236412228
1662091200000,2022-09-02 04:00:00,LTC/BTC,0.0028614,0.00312,0.0028276,0.0030901,762.74442,2.356956532242
1662004800000,2022-09-01 04:00:00,LTC/BTC,0.0027217,0.0028871,0.00271,0.0028614,340.5555,0.9744655077
1661918400000,2022-08-31 04:00:00,LTC/BTC,0.00268,0.00277,0.00265,0.0027217,166.58862,0.453404247054
1661832000000,2022-08-30 04:00:00,LTC/BTC,0.00274,0.00275,0.00265,0.00268,193.69899,0.5191132932
1661745600000,2022-08-29 04:00:00,LTC/BTC,0.00276,0.00281,0.00271,0.00274,164.62623,0.45107587019999995
1661659200000,2022-08-28 04:00:00,LTC/BTC,0.00265,0.00282,0.00263,0.00276,769.47372,2.1237474672
1661572800000,2022-08-27 04:00:00,LTC/BTC,0.0026,0.00266,0.00258,0.00265,96.81576,0.25656176399999997
1661486400000,2022-08-26 04:00:00,LTC/BTC,0.00261,0.00267,0.00258,0.0026,204.26128,0.531079328
1661400000000,2022-08-25 04:00:00,LTC/BTC,0.00262,0.00265,0.00259,0.00261,187.82665,0.4902275565
1661313600000,2022-08-24 04:00:00,LTC/BTC,0.00263,0.00266,0.00261,0.00262,76.50354,0.2004392748
1661227200000,2022-08-23 04:00:00,LTC/BTC,0.00264,0.00268,0.00258,0.00263,330.54173,0.8693247498999999
1661140800000,2022-08-22 04:00:00,LTC/BTC,0.00256,0.00269,0.0025,0.00264,494.29723,1.3049446872000001
1661054400000,2022-08-21 04:00:00,LTC/BTC,0.00255,0.00259,0.00254,0.00256,53.61968,0.1372663808
1660968000000,2022-08-20 04:00:00,LTC/BTC,0.0026,0.00262,0.00252,0.00255,209.41911,0.5340187305
1660881600000,2022-08-19 04:00:00,LTC/BTC,0.00258,0.00263,0.00252,0.0026,306.17588,0.796057288
1660795200000,2022-08-18 04:00:00,LTC/BTC,0.00259,0.00262,0.00255,0.00258,743.60965,1.9185128969999998
1660708800000,2022-08-17 04:00:00,LTC/BTC,0.00264,0.00267,0.00256,0.00259,184.65026,0.47824417339999997
1660622400000,2022-08-16 04:00:00,LTC/BTC,0.00251,0.00268,0.00251,0.00264,303.24583,0.8005689912
1660536000000,2022-08-15 04:00:00,LTC/BTC,0.0026,0.0026,0.0025,0.00251,268.02248,0.6727364248
1660449600000,2022-08-14 04:00:00,LTC/BTC,0.00264,0.00268,0.00258,0.0026,892.44889,2.3203671139999997
1660363200000,2022-08-13 04:00:00,LTC/BTC,0.00258,0.00267,0.00258,0.00264,91.0748,0.24043747199999999
1660276800000,2022-08-12 04:00:00,LTC/BTC,0.00258,0.00268,0.00254,0.00258,1010.60357,2.6073572105999996
1660190400000,2022-08-11 04:00:00,LTC/BTC,0.00255,0.0026,0.00253,0.00258,252.80977,0.6522492066
1660104000000,2022-08-10 04:00:00,LTC/BTC,0.00254,0.00261,0.00253,0.00255,811.76961,2.0700125055
1660017600000,2022-08-09 04:00:00,LTC/BTC,0.00263,0.00267,0.00253,0.00254,250.69187,0.6367573498
1659931200000,2022-08-08 04:00:00,LTC/BTC,0.00263,0.00266,0.0026,0.00263,214.28811,0.5635777292999999
1659844800000,2022-08-07 04:00:00,LTC/BTC,0.00262,0.00269,0.00262,0.00263,208.66025,0.5487764574999999
1659758400000,2022-08-06 04:00:00,LTC/BTC,0.00266,0.00269,0.00261,0.00262,100.82053,0.2641497886
1659672000000,2022-08-05 04:00:00,LTC/BTC,0.00266,0.00269,0.00264,0.00266,173.42539,0.46131153739999997
1659585600000,2022-08-04 04:00:00,LTC/BTC,0.00255,0.00267,0.00254,0.00266,302.56499,0.8048228734
1659499200000,2022-08-03 04:00:00,LTC/BTC,0.00252,0.00256,0.00252,0.00255,32.00485,0.0816123675
1659412800000,2022-08-02 04:00:00,LTC/BTC,0.0025,0.00256,0.0025,0.00252,87.78622,0.2212212744
1659326400000,2022-08-01 04:00:00,LTC/BTC,0.00258,0.00258,0.0025,0.0025,192.05761,0.48014402500000003
1659240000000,2022-07-31 04:00:00,LTC/BTC,0.00256,0.00263,0.00255,0.00258,154.85588,0.3995281704
1659153600000,2022-07-30 04:00:00,LTC/BTC,0.00258,0.00262,0.00254,0.00256,199.17153,0.5098791168
1659067200000,2022-07-29 04:00:00,LTC/BTC,0.00267,0.00268,0.00255,0.00258,250.25988,0.6456704904
1658980800000,2022-07-28 04:00:00,LTC/BTC,0.0026,0.00267,0.0026,0.00267,159.18176,0.42501529920000003
1658894400000,2022-07-27 04:00:00,LTC/BTC,0.00253,0.00262,0.0025,0.0026,139.9596,0.36389496
1658808000000,2022-07-26 04:00:00,LTC/BTC,0.00253,0.00254,0.00249,0.00253,111.16817,0.2812554701
1658721600000,2022-07-25 04:00:00,LTC/BTC,0.00256,0.00258,0.00252,0.00253,182.76995,0.4624079735
1658635200000,2022-07-24 04:00:00,LTC/BTC,0.00254,0.00262,0.00253,0.00256,220.86194,0.5654065664000001
1658548800000,2022-07-23 04:00:00,LTC/BTC,0.00248,0.00254,0.00246,0.00254,235.93069,0.5992639526
1658462400000,2022-07-22 04:00:00,LTC/BTC,0.00252,0.00252,0.00244,0.00248,96.38962,0.23904625759999998
1658376000000,2022-07-21 04:00:00,LTC/BTC,0.00245,0.00254,0.00244,0.00252,55.62276,0.1401693552
1658289600000,2022-07-20 04:00:00,LTC/BTC,0.00249,0.00256,0.00244,0.00245,97.74323,0.2394709135
1658203200000,2022-07-19 04:00:00,LTC/BTC,0.00258,0.00261,0.00246,0.00249,253.1766,0.630409734
1658116800000,2022-07-18 04:00:00,LTC/BTC,0.0027,0.00271,0.00257,0.00258,317.82795,0.8199961109999999
1658030400000,2022-07-17 04:00:00,LTC/BTC,0.00259,0.00273,0.00257,0.0027,363.86625,0.982438875
1657944000000,2022-07-16 04:00:00,LTC/BTC,0.00248,0.00264,0.00248,0.00259,151.22356,0.39166902039999996
1657857600000,2022-07-15 04:00:00,LTC/BTC,0.00248,0.00251,0.00244,0.00248,119.14348,0.2954758304
1657771200000,2022-07-14 04:00:00,LTC/BTC,0.00244,0.00251,0.00243,0.00248,197.94084,0.49089328320000003
1657684800000,2022-07-13 04:00:00,LTC/BTC,0.00246,0.00248,0.00243,0.00244,6.77054,0.0165201176
1657598400000,2022-07-12 04:00:00,LTC/BTC,0.00244,0.00248,0.00242,0.00246,310.04484,0.7627103064
1657512000000,2022-07-11 04:00:00,LTC/BTC,0.00249,0.0025,0.00242,0.00244,98.20742,0.2396261048
1657425600000,2022-07-10 04:00:00,LTC/BTC,0.00251,0.00259,0.00241,0.00249,335.79735,0.8361354015
1657339200000,2022-07-09 04:00:00,LTC/BTC,0.0024,0.00254,0.00239,0.00251,215.82676,0.5417251676
1657252800000,2022-07-08 04:00:00,LTC/BTC,0.00243,0.00244,0.00236,0.0024,481.92982,1.1566315679999999
1657166400000,2022-07-07 04:00:00,LTC/BTC,0.00245,0.00247,0.00237,0.00243,214.82646,0.5220282977999999
1657080000000,2022-07-06 04:00:00,LTC/BTC,0.0025,0.0025,0.00243,0.00245,109.81093,0.26903677849999996
1656993600000,2022-07-05 04:00:00,LTC/BTC,0.00256,0.00257,0.00245,0.0025,207.41455,0.5185363749999999
1656907200000,2022-07-04 04:00:00,LTC/BTC,0.00261,0.00262,0.00255,0.00256,140.4473,0.35954508800000007
1656820800000,2022-07-03 04:00:00,LTC/BTC,0.00262,0.00269,0.00258,0.00261,1258.00171,3.2833844631
1656734400000,2022-07-02 04:00:00,LTC/BTC,0.00265,0.00267,0.0026,0.00262,423.56311,1.1097353481999999
1656648000000,2022-07-01 04:00:00,LTC/BTC,0.00272,0.00272,0.0026,0.00265,381.55961,1.0111329665
1656561600000,2022-06-30 04:00:00,LTC/BTC,0.00265,0.00277,0.00264,0.00272,348.98378,0.9492358816000002
1656475200000,2022-06-29 04:00:00,LTC/BTC,0.00261,0.00268,0.00261,0.00265,111.4387,0.295312555
