https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHBULL,Volume USDT
1656374400000.0,2022-06-28 00:00:00,ETHBULL/USDT,5.86,6.5175,5.061,5.164,19674.274218628972,101597.952065
1656288000000.0,2022-06-27 00:00:00,ETHBULL/USDT,5.9475,6.5475,5.625,5.86,10824.742623720136,63432.991775
1656201600000.0,2022-06-26 00:00:00,ETHBULL/USDT,6.6725,7.255,5.93,5.9475,10214.049878940732,60748.061655
1656115200000.0,2022-06-25 00:00:00,ETHBULL/USDT,6.375,6.87,5.7125,6.6725,7204.0738291494945,48069.182625
1656028800000.0,2022-06-24 00:00:00,ETHBULL/USDT,5.285,6.66,5.11,6.375,10583.253714509803,67468.24243
1655942400000.0,2022-06-23 00:00:00,ETHBULL/USDT,4.172,5.381,4.119,5.285,9871.439385052034,52170.55715
1655856000000.0,2022-06-22 00:00:00,ETHBULL/USDT,5.204,5.267,4.094,4.172,21416.60213566635,89350.06411
1655769600000.0,2022-06-21 00:00:00,ETHBULL/USDT,5.26,6.14,5.026,5.204,17763.07761241353,92439.055895
1655683200000.0,2022-06-20 00:00:00,ETHBULL/USDT,5.267,5.875,4.22,5.26,23468.474254752855,123444.17458
1655596800000.0,2022-06-19 00:00:00,ETHBULL/USDT,3.748,5.52,3.136,5.267,30858.623971900513,162532.37246
1655510400000.0,2022-06-18 00:00:00,ETHBULL/USDT,5.174,5.321,2.571,3.748,58394.02857657417,218860.819105
1655424000000.0,2022-06-17 00:00:00,ETHBULL/USDT,4.92,5.6125,4.7,5.174,12505.821966563586,64705.122855
1655337600000.0,2022-06-16 00:00:00,ETHBULL/USDT,8.21,8.5,4.7,4.92,47262.60467073171,232532.01498
1655251200000.0,2022-06-15 00:00:00,ETHBULL/USDT,8.5,8.93,4.75,8.21,50136.24742082825,411618.591325
1655164800000.0,2022-06-14 00:00:00,ETHBULL/USDT,8.55,9.69,5.795,8.5,26413.663176470585,224516.137
1655078400000.0,2022-06-13 00:00:00,ETHBULL/USDT,15.2,15.76,7.6,8.55,35452.402739766076,303118.043425
1654992000000.0,2022-06-12 00:00:00,ETHBULL/USDT,18.8,19.23,14.87,15.2,11778.478857236842,179032.87863
1654905600000.0,2022-06-11 00:00:00,ETHBULL/USDT,24.69,25.45,17.51,18.8,12045.788989893617,226460.83301
1654819200000.0,2022-06-10 00:00:00,ETHBULL/USDT,31.4,32.01,24.38,24.69,8661.784136492506,213859.45033
1654732800000.0,2022-06-09 00:00:00,ETHBULL/USDT,31.53,33.57,30.73,31.4,1441.8181796178344,45273.09084
1654646400000.0,2022-06-08 00:00:00,ETHBULL/USDT,32.69,33.93,30.01,31.53,4188.921669521091,132076.70024
1654560000000.0,2022-06-07 00:00:00,ETHBULL/USDT,35.32,36.0,27.55,32.69,9483.139282349342,310003.82314
1654473600000.0,2022-06-06 00:00:00,ETHBULL/USDT,32.47,38.46,32.41,35.32,2421.3705458663644,85522.80768
1654387200000.0,2022-06-05 00:00:00,ETHBULL/USDT,32.28,33.67,30.73,32.47,1473.2606156452111,47836.77219
1654300800000.0,2022-06-04 00:00:00,ETHBULL/USDT,30.84,32.86,29.5,32.28,1040.502018277571,33587.40515
1654214400000.0,2022-06-03 00:00:00,ETHBULL/USDT,34.16,34.56,28.53,30.84,4481.406399805447,138206.57337
1654128000000.0,2022-06-02 00:00:00,ETHBULL/USDT,33.33,35.07,31.37,34.16,3994.592034250586,136455.26389
1654041600000.0,2022-06-01 00:00:00,ETHBULL/USDT,41.25,43.2,30.0,33.33,7683.4993603360335,256091.03368
1653955200000.0,2022-05-31 00:00:00,ETHBULL/USDT,45.35,46.53,40.23,41.25,3425.6368892121213,141307.52168
1653868800000.0,2022-05-30 00:00:00,ETHBULL/USDT,34.74,45.97,34.08,45.35,2978.1199627342885,135057.74031
1653782400000.0,2022-05-29 00:00:00,ETHBULL/USDT,33.55,35.3,31.87,34.74,2471.547547495682,85861.5618
1653696000000.0,2022-05-28 00:00:00,ETHBULL/USDT,30.13,34.42,29.98,33.55,6877.132005067065,230727.77877
1653609600000.0,2022-05-27 00:00:00,ETHBULL/USDT,33.79,35.62,28.88,30.13,8120.9365217391305,244683.8174
1653523200000.0,2022-05-26 00:00:00,ETHBULL/USDT,44.2,45.62,30.2,33.79,9225.968865936667,311745.48798
1653436800000.0,2022-05-25 00:00:00,ETHBULL/USDT,46.75,49.66,43.8,44.2,1372.9222463800904,60683.16329
1653350400000.0,2022-05-24 00:00:00,ETHBULL/USDT,46.4,47.8,42.26,46.75,1228.2170295187166,57419.14613
1653264000000.0,2022-05-23 00:00:00,ETHBULL/USDT,51.65,55.04,45.39,46.4,3344.3150331896554,155176.21754
1653177600000.0,2022-05-22 00:00:00,ETHBULL/USDT,47.0,52.71,46.42,51.65,1878.4172160696999,97020.24921
1653091200000.0,2022-05-21 00:00:00,ETHBULL/USDT,45.99,48.0,44.37,47.0,1487.7270838297873,69923.17294
1653004800000.0,2022-05-20 00:00:00,ETHBULL/USDT,50.52,53.63,43.27,45.99,2938.584828006088,135145.51624
1652918400000.0,2022-05-19 00:00:00,ETHBULL/USDT,43.2,51.72,42.59,50.52,3879.1059719912905,195972.433705
1652832000000.0,2022-05-18 00:00:00,ETHBULL/USDT,58.175,59.675,42.75,43.2,3269.155512962963,141227.51816
1652745600000.0,2022-05-17 00:00:00,ETHBULL/USDT,52.775,60.425,51.75,58.175,1660.4219045981952,96595.0443
1652659200000.0,2022-05-16 00:00:00,ETHBULL/USDT,63.8,64.075,48.825,52.775,3144.786700047371,165966.118095
1652572800000.0,2022-05-15 00:00:00,ETHBULL/USDT,56.525,65.275,52.125,63.8,1175.150315047022,74974.5901
1652486400000.0,2022-05-14 00:00:00,ETHBULL/USDT,52.8,57.28,48.44,56.525,1752.8457428571428,99079.605615
1652400000000.0,2022-05-13 00:00:00,ETHBULL/USDT,48.98,63.0,47.88,52.8,5370.884089867424,283582.679945
1652313600000.0,2022-05-12 00:00:00,ETHBULL/USDT,63.325,73.0,34.8,48.98,14934.981016741529,731515.3702
1652227200000.0,2022-05-11 00:00:00,ETHBULL/USDT,96.375,109.625,56.35,63.325,12148.39630667193,769297.19612
1652140800000.0,2022-05-10 00:00:00,ETHBULL/USDT,83.5,109.325,80.4,96.375,1742.188047989624,167903.373125
1652054400000.0,2022-05-09 00:00:00,ETHBULL/USDT,128.1,129.4,83.5,83.5,4033.9303791616767,336833.18666
1651968000000.0,2022-05-08 00:00:00,ETHBULL/USDT,147.9,148.3,122.5,128.1,1515.0133872755662,194073.21491
1651881600000.0,2022-05-07 00:00:00,ETHBULL/USDT,158.0,159.45,139.5,147.9,391.0625114942529,57838.14545
1651795200000.0,2022-05-06 00:00:00,ETHBULL/USDT,168.1,169.2,147.3,158.0,1766.491566772152,279105.66755
1651708800000.0,2022-05-05 00:00:00,ETHBULL/USDT,209.7,212.25,157.0,168.1,999.7177867340869,168052.55995
1651622400000.0,2022-05-04 00:00:00,ETHBULL/USDT,179.15,221.3,177.5,209.7,1756.0745441106342,368248.8319
1651536000000.0,2022-05-03 00:00:00,ETHBULL/USDT,194.1,195.1,173.9,179.15,359.1221085682389,64336.72575
1651449600000.0,2022-05-02 00:00:00,ETHBULL/USDT,188.0,199.25,179.15,194.1,909.6224193714581,176557.7116
1651363200000.0,2022-05-01 00:00:00,ETHBULL/USDT,170.05,192.3,168.65,188.0,782.2646686170212,147065.7577
1651276800000.0,2022-04-30 00:00:00,ETHBULL/USDT,187.35,192.55,162.55,170.05,3064.6688051749484,521146.93032
1651190400000.0,2022-04-29 00:00:00,ETHBULL/USDT,214.7,216.05,179.3,187.35,755.6427112356553,141569.66195
1651104000000.0,2022-04-28 00:00:00,ETHBULL/USDT,203.95,223.6,197.65,214.7,787.178801350722,169007.28865
1651017600000.0,2022-04-27 00:00:00,ETHBULL/USDT,188.85,210.0,185.8,203.95,644.1733576857073,131379.1563
1650931200000.0,2022-04-26 00:00:00,ETHBULL/USDT,235.5,241.7,178.8,188.85,889.2269359279852,167930.50685
1650844800000.0,2022-04-25 00:00:00,ETHBULL/USDT,215.95,238.95,188.8,235.5,759.4387681528663,178847.8299
1650758400000.0,2022-04-24 00:00:00,ETHBULL/USDT,219.05,226.2,214.0,215.95,120.96651863857376,26122.7197
1650672000000.0,2022-04-23 00:00:00,ETHBULL/USDT,226.65,229.4,214.7,219.05,267.0238488929468,58491.5741
1650585600000.0,2022-04-22 00:00:00,ETHBULL/USDT,231.25,242.8,219.2,226.45,594.3663446676971,134594.25875
1650499200000.0,2022-04-21 00:00:00,ETHBULL/USDT,253.6,279.0,222.1,231.25,830.0127915675675,191940.45805
1650412800000.0,2022-04-20 00:00:00,ETHBULL/USDT,261.0,276.3,244.4,253.6,667.1818020504732,169197.305
1650326400000.0,2022-04-19 00:00:00,ETHBULL/USDT,249.2,266.5,243.0,261.0,1714.1954632183908,447405.0159
1650240000000.0,2022-04-18 00:00:00,ETHBULL/USDT,233.4,251.7,208.1,249.2,1770.7029115569824,441259.16556
1650153600000.0,2022-04-17 00:00:00,ETHBULL/USDT,250.8,255.9,232.3,233.4,1757.9811426735218,410312.7987
1650067200000.0,2022-04-16 00:00:00,ETHBULL/USDT,246.3,256.4,239.1,250.8,1549.0550318979265,388503.002
1649980800000.0,2022-04-15 00:00:00,ETHBULL/USDT,241.0,249.0,235.4,246.3,718.4853028826634,176962.9301
1649894400000.0,2022-04-14 00:00:00,ETHBULL/USDT,264.4,270.0,231.1,241.0,1016.1653012448132,244895.8376
1649808000000.0,2022-04-13 00:00:00,ETHBULL/USDT,243.1,267.0,236.1,264.4,1169.5144417549168,309219.6184
1649721600000.0,2022-04-12 00:00:00,ETHBULL/USDT,230.9,255.6,225.1,243.1,1904.1278432743727,462893.4787
1649635200000.0,2022-04-11 00:00:00,ETHBULL/USDT,292.1,295.4,223.6,230.9,3147.4817281507144,726753.53103
1649548800000.0,2022-04-10 00:00:00,ETHBULL/USDT,308.8,322.0,291.0,292.1,2177.9113341321463,636167.9007
1649462400000.0,2022-04-09 00:00:00,ETHBULL/USDT,291.0,311.0,288.1,308.8,1204.0587998704661,371813.3574
1649376000000.0,2022-04-08 00:00:00,ETHBULL/USDT,300.7,323.4,286.0,291.0,2394.8574580412374,696903.52029
1649289600000.0,2022-04-07 00:00:00,ETHBULL/USDT,285.0,310.1,277.6,300.7,2304.557424675757,692980.4176
1649203200000.0,2022-04-06 00:00:00,ETHBULL/USDT,358.7,358.7,283.0,285.0,5767.94561354386,1643864.49986
1649116800000.0,2022-04-05 00:00:00,ETHBULL/USDT,396.9,407.6,356.1,358.7,1127.6038589908,404471.50422
1649030400000.0,2022-04-04 00:00:00,ETHBULL/USDT,397.2,406.0,359.5,396.9,647.0235015117158,256803.62775
1648944000000.0,2022-04-03 00:00:00,ETHBULL/USDT,372.2,416.1,362.9,397.2,579.0979318731119,230017.69854
1648857600000.0,2022-04-02 00:00:00,ETHBULL/USDT,375.6,400.3,369.7,372.2,717.4048011284256,267018.06698
1648771200000.0,2022-04-01 00:00:00,ETHBULL/USDT,325.0,383.3,304.7,375.6,1014.4560654685836,381029.69819
1648684800000.0,2022-03-31 00:00:00,ETHBULL/USDT,356.5,375.5,319.0,325.0,1349.673132523077,438643.76807
1648598400000.0,2022-03-30 00:00:00,ETHBULL/USDT,363.0,376.8,342.0,356.5,893.0233656381486,318362.82985
1648512000000.0,2022-03-29 00:00:00,ETHBULL/USDT,341.5,387.6,341.5,363.0,1402.814598677686,509221.69932
1648425600000.0,2022-03-28 00:00:00,ETHBULL/USDT,331.6,373.0,324.9,341.5,1523.8756919472914,520403.5488
1648339200000.0,2022-03-27 00:00:00,ETHBULL/USDT,289.2,332.0,284.7,331.6,716.7219059710494,237664.98402
1648252800000.0,2022-03-26 00:00:00,ETHBULL/USDT,278.3,291.1,273.8,289.2,436.9730190179807,126372.5971
1648166400000.0,2022-03-25 00:00:00,ETHBULL/USDT,280.4,302.5,271.4,278.3,1509.4609768954365,420082.98987
1648080000000.0,2022-03-24 00:00:00,ETHBULL/USDT,261.1,285.0,253.2,280.4,953.2364283166904,267287.4945
1647993600000.0,2022-03-23 00:00:00,ETHBULL/USDT,244.4,263.2,233.5,261.1,992.3473268862504,259101.88705
1647907200000.0,2022-03-22 00:00:00,ETHBULL/USDT,226.85,264.4,226.4,244.4,1755.8397184942717,429127.2272
1647820800000.0,2022-03-21 00:00:00,ETHBULL/USDT,220.15,242.2,212.9,226.85,581.731153405334,131965.71215
1647734400000.0,2022-03-20 00:00:00,ETHBULL/USDT,242.0,245.3,210.2,220.15,665.7066720417896,146555.32385
1647648000000.0,2022-03-19 00:00:00,ETHBULL/USDT,240.1,250.5,230.0,242.0,1158.8090615702479,280431.7929
1647561600000.0,2022-03-18 00:00:00,ETHBULL/USDT,211.65,249.75,201.85,240.1,1833.2299735526865,440158.51665
1647475200000.0,2022-03-17 00:00:00,ETHBULL/USDT,202.85,220.0,197.35,211.65,1132.6289562957713,239720.9186
1647388800000.0,2022-03-16 00:00:00,ETHBULL/USDT,172.6,206.7,169.15,202.85,1514.844830416564,307286.27385
1647302400000.0,2022-03-15 00:00:00,ETHBULL/USDT,166.85,182.3,151.6,172.6,905.734909617613,156329.8454
1647216000000.0,2022-03-14 00:00:00,ETHBULL/USDT,153.75,170.25,150.9,166.85,2514.4697788432723,419539.2826
1647129600000.0,2022-03-13 00:00:00,ETHBULL/USDT,163.6,169.7,149.4,153.75,980.3505564227642,150728.89805
1647043200000.0,2022-03-12 00:00:00,ETHBULL/USDT,162.15,171.75,161.1,163.6,1018.9725880195599,166703.9154
1646956800000.0,2022-03-11 00:00:00,ETHBULL/USDT,171.65,184.35,154.8,162.15,2069.3681658957757,335548.0481
1646870400000.0,2022-03-10 00:00:00,ETHBULL/USDT,197.3,199.15,160.55,171.65,936.489123798427,160748.3581
1646784000000.0,2022-03-09 00:00:00,ETHBULL/USDT,168.1,206.35,166.35,197.3,2221.1913874809934,438241.06075
1646697600000.0,2022-03-08 00:00:00,ETHBULL/USDT,153.5,176.3,150.8,168.1,1787.5393524687688,300485.36515
1646611200000.0,2022-03-07 00:00:00,ETHBULL/USDT,164.0,182.35,144.0,153.5,3308.3950218241043,507838.63585
1646524800000.0,2022-03-06 00:00:00,ETHBULL/USDT,189.0,190.1,162.0,164.0,462.18272134146343,75797.9663
1646438400000.0,2022-03-05 00:00:00,ETHBULL/USDT,179.55,192.5,172.8,189.0,827.7594206349206,156446.5305
1646352000000.0,2022-03-04 00:00:00,ETHBULL/USDT,232.5,232.5,168.0,179.55,2027.1187861319966,363969.17805
1646265600000.0,2022-03-03 00:00:00,ETHBULL/USDT,263.7,268.8,220.0,232.5,1369.8165223655915,318482.34145
1646179200000.0,2022-03-02 00:00:00,ETHBULL/USDT,270.7,292.6,254.0,263.7,1141.340013348502,300971.36152
1646092800000.0,2022-03-01 00:00:00,ETHBULL/USDT,258.4,287.8,239.4,270.7,1031.6443004802363,279266.11214
1646006400000.0,2022-02-28 00:00:00,ETHBULL/USDT,191.2,266.45,181.55,258.4,1824.9967647058825,471579.164
1645920000000.0,2022-02-27 00:00:00,ETHBULL/USDT,232.0,246.65,177.5,191.2,1710.4749607740587,327042.8125
1645833600000.0,2022-02-26 00:00:00,ETHBULL/USDT,229.6,257.0,220.4,232.0,1259.0490023706898,292099.36855
1645747200000.0,2022-02-25 00:00:00,ETHBULL/USDT,191.7,246.4,186.05,229.6,3533.2266646341463,811228.8422
1645660800000.0,2022-02-24 00:00:00,ETHBULL/USDT,187.65,221.8,126.95,191.7,5901.949528586333,1131403.72463
1645574400000.0,2022-02-23 00:00:00,ETHBULL/USDT,200.9,227.5,187.1,187.65,3213.4424537703167,603002.47645
1645488000000.0,2022-02-22 00:00:00,ETHBULL/USDT,186.05,207.5,170.7,200.6,2793.330880508475,560342.17463
1645401600000.0,2022-02-21 00:00:00,ETHBULL/USDT,198.0,228.8,184.6,186.05,1624.2086442891696,302184.01827
1645315200000.0,2022-02-20 00:00:00,ETHBULL/USDT,234.7,234.7,187.1,198.0,2078.41647,411526.46106
1645228800000.0,2022-02-19 00:00:00,ETHBULL/USDT,238.9,251.3,216.9,234.7,681.5898203238177,159969.13083
1645142400000.0,2022-02-18 00:00:00,ETHBULL/USDT,272.2,284.3,231.5,238.9,1232.6597429049812,294482.41258
1645056000000.0,2022-02-17 00:00:00,ETHBULL/USDT,348.2,361.5,254.8,272.2,1681.3966211241734,457676.16027
1644969600000.0,2022-02-16 00:00:00,ETHBULL/USDT,370.4,372.5,322.5,348.2,1164.6255200746698,405522.60609
1644883200000.0,2022-02-15 00:00:00,ETHBULL/USDT,293.5,374.6,288.8,370.4,1024.6123802645789,379516.42565
1644796800000.0,2022-02-14 00:00:00,ETHBULL/USDT,276.5,304.1,265.6,293.5,1391.3216405451446,408352.9015
1644710400000.0,2022-02-13 00:00:00,ETHBULL/USDT,292.5,300.8,265.2,276.5,557.2709413743219,154085.41529
1644624000000.0,2022-02-12 00:00:00,ETHBULL/USDT,294.0,311.4,273.6,292.5,1011.9263366153846,295988.45346
1644537600000.0,2022-02-11 00:00:00,ETHBULL/USDT,343.6,364.0,277.6,294.0,1681.82384914966,494456.21165
1644451200000.0,2022-02-10 00:00:00,ETHBULL/USDT,407.6,423.4,338.7,343.6,1814.8840856519207,623594.17183
