https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BMON,Volume USDT
1643760000,2022-02-02 00:00:00,BMON/USDT,0.0511,0.0594,0.0493,0.0517,1278860.48282291,68502.909705400529
1643673600,2022-02-01 00:00:00,BMON/USDT,0.05,0.0561,0.0493,0.0512,1057953.23271276,54164.678739655196
1643587200,2022-01-31 00:00:00,BMON/USDT,0.0494,0.0525,0.048,0.05,427895.20536209,21609.897378747663
1643500800,2022-01-30 00:00:00,BMON/USDT,0.0511,0.0518,0.0482,0.0495,394700.38434776,19739.160135728705
1643414400,2022-01-29 00:00:00,BMON/USDT,0.051,0.052,0.0495,0.0514,393996.04418683,20072.666187494542
1643328000,2022-01-28 00:00:00,BMON/USDT,0.0514,0.052,0.0494,0.051,256023.41343871,13073.113414054563
1643241600,2022-01-27 00:00:00,BMON/USDT,0.0508,0.0519,0.0474,0.0512,431779.21914775,21387.416247198908
1643155200,2022-01-26 00:00:00,BMON/USDT,0.0524,0.0558,0.0499,0.0508,805489.28435845,42969.208571099907
1643068800,2022-01-25 00:00:00,BMON/USDT,0.052,0.0537,0.0477,0.0525,487046.33490583,24820.163530294529
1642982400,2022-01-24 00:00:00,BMON/USDT,0.0536,0.0542,0.0463,0.052,554881.84540327,27753.111377996675
1642896000,2022-01-23 00:00:00,BMON/USDT,0.0487,0.0573,0.0474,0.0535,1192072.7594849,62288.479859480579
1642809600,2022-01-22 00:00:00,BMON/USDT,0.0546,0.0572,0.0469,0.0485,1315562.54568714,66901.516726370142
1642723200,2022-01-21 00:00:00,BMON/USDT,0.0648,0.0649,0.0532,0.0546,1332018.62500926,79298.522371898339
1642636800,2022-01-20 00:00:00,BMON/USDT,0.0704,0.0718,0.0638,0.0649,928133.99011865,64623.685984901732
1642550400,2022-01-19 00:00:00,BMON/USDT,0.0738,0.0741,0.0667,0.0701,1130927.16624417,80826.934373977512
1642464000,2022-01-18 00:00:00,BMON/USDT,0.0762,0.0768,0.0672,0.0737,1208626.25026187,88421.635334386727
1642377600,2022-01-17 00:00:00,BMON/USDT,0.0816,0.0818,0.074,0.0762,1159216.84002573,89089.494083754614
1642291200,2022-01-16 00:00:00,BMON/USDT,0.0835,0.0848,0.0785,0.0816,1355026.64048404,111535.111254313293
1642204800,2022-01-15 00:00:00,BMON/USDT,0.08,0.0917,0.0743,0.0836,3146070.20001609,259624.743551183866
1642118400,2022-01-14 00:00:00,BMON/USDT,0.0776,0.0883,0.0735,0.0798,1742251.42128694,136444.49733214744
1642032000,2022-01-13 00:00:00,BMON/USDT,0.085,0.0872,0.0748,0.0775,2414475.52220332,194304.606893979717
1641945600,2022-01-12 00:00:00,BMON/USDT,0.0718,0.089,0.0702,0.0846,2941759.69153298,234335.049711479349
1641859200,2022-01-11 00:00:00,BMON/USDT,0.0655,0.0735,0.0643,0.0715,1952448.45160999,135768.157308361059
1641772800,2022-01-10 00:00:00,BMON/USDT,0.066,0.074,0.0618,0.0651,2847219.32186164,194225.082275496038
1641686400,2022-01-09 00:00:00,BMON/USDT,0.0633,0.09,0.0612,0.066,2813364.95935584,194181.873173282675
1641600000,2022-01-08 00:00:00,BMON/USDT,0.0641,0.0701,0.054,0.063,3204266.11033813,206673.234955365
1641513600,2022-01-07 00:00:00,BMON/USDT,0.0689,0.071,0.0625,0.0641,1644045.98658588,108607.102946259911
1641427200,2022-01-06 00:00:00,BMON/USDT,0.0692,0.0728,0.0654,0.0688,2271335.15957058,156532.302032175072
1641340800,2022-01-05 00:00:00,BMON/USDT,0.0702,0.0758,0.0651,0.0694,2871986.93704861,204660.672791927196
1641254400,2022-01-04 00:00:00,BMON/USDT,0.0739,0.0749,0.0637,0.0702,5407545.87469716,379917.974194406324
1641168000,2022-01-03 00:00:00,BMON/USDT,0.0838,0.0867,0.0698,0.074,4381981.03321348,348891.298103965529
1641081600,2022-01-02 00:00:00,BMON/USDT,0.0822,0.085,0.079,0.0839,1398635.04200674,115305.785494414784
1640995200,2022-01-01 00:00:00,BMON/USDT,0.0809,0.0838,0.076,0.0822,2407634.87038277,193870.787150535403
1640908800,2021-12-31 00:00:00,BMON/USDT,0.0838,0.087,0.073,0.0809,3059560.4929105,253181.890766501073
1640822400,2021-12-30 00:00:00,BMON/USDT,0.0816,0.0863,0.076,0.0838,1993276.37404223,163106.119627757057
