https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1663545600000.0,2022-09-19 00:00:00,XRP/USDT,0.357575,0.362825,0.3553,0.3623,507943.90926028154,184028.078325
1663542000000.0,2022-09-18 23:00:00,XRP/USDT,0.3651,0.367975,0.355725,0.357575,1112228.8917709573,397705.245975
1663538400000.0,2022-09-18 22:00:00,XRP/USDT,0.376875,0.378425,0.3594,0.3651,1424679.3531909066,520150.43185
1663534800000.0,2022-09-18 21:00:00,XRP/USDT,0.393375,0.3944,0.376875,0.376875,874920.6271310116,329735.71135
1663531200000.0,2022-09-18 20:00:00,XRP/USDT,0.39665,0.39825,0.39165,0.393375,605269.6990149348,238097.96785
1663527600000.0,2022-09-18 19:00:00,XRP/USDT,0.394925,0.3975,0.3905,0.39665,559612.6326736418,221970.35075
1663524000000.0,2022-09-18 18:00:00,XRP/USDT,0.389725,0.3965,0.387,0.394925,1086394.439703741,429044.3241
1663520400000.0,2022-09-18 17:00:00,XRP/USDT,0.38745,0.39175,0.383375,0.389725,1054976.320674835,411150.646575
1663516800000.0,2022-09-18 16:00:00,XRP/USDT,0.38125,0.387975,0.375325,0.38745,1556876.070267131,603211.633425
1663513200000.0,2022-09-18 15:00:00,XRP/USDT,0.37845,0.385675,0.377475,0.38125,826664.0491803279,315165.66875
1663509600000.0,2022-09-18 14:00:00,XRP/USDT,0.381025,0.3832,0.376075,0.37845,1067286.4809750298,403914.568725
1663506000000.0,2022-09-18 13:00:00,XRP/USDT,0.37955,0.383525,0.3787,0.381025,521392.9212650088,198663.737825
1663502400000.0,2022-09-18 12:00:00,XRP/USDT,0.377775,0.37955,0.374125,0.37955,419774.6439204321,159325.4661
1663498800000.0,2022-09-18 11:00:00,XRP/USDT,0.376325,0.37935,0.3762,0.377775,1768362.7221891338,668043.227375
1663495200000.0,2022-09-18 10:00:00,XRP/USDT,0.38,0.38435,0.375775,0.376325,1343737.9267255696,505682.175275
1663491600000.0,2022-09-18 09:00:00,XRP/USDT,0.386775,0.394175,0.379275,0.38,2603995.1801973684,989518.168475
1663488000000.0,2022-09-18 08:00:00,XRP/USDT,0.38685,0.390525,0.38345,0.386775,1394526.719216599,539368.071825
1663484400000.0,2022-09-18 07:00:00,XRP/USDT,0.37175,0.3907,0.37165,0.38685,2079869.1090215845,804597.364825
1663480800000.0,2022-09-18 06:00:00,XRP/USDT,0.36985,0.373525,0.3693,0.37175,345652.860928043,128496.45105
