https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RPC,Volume USDT
1657411200,2022-07-10 00:00:00,RPC/USDT,0.00595,0.007,0.0058,0.00585,29307916.44445195,180289.485807149973
1657324800,2022-07-09 00:00:00,RPC/USDT,0.00633,0.00719,0.00585,0.00596,28755443.7345386,180000.3101157319703
1657238400,2022-07-08 00:00:00,RPC/USDT,0.00589,0.00719,0.00587,0.00632,40607296.25451823,249836.526511194925
1657152000,2022-07-07 00:00:00,RPC/USDT,0.00576,0.00601,0.00567,0.00589,35635640.28141766,204851.3047379518692
1657065600,2022-07-06 00:00:00,RPC/USDT,0.00569,0.00585,0.00559,0.00575,13637891.03191689,78039.7323741029073
1656979200,2022-07-05 00:00:00,RPC/USDT,0.00575,0.00665,0.00533,0.00569,15146880.42960681,90354.2218907897814
1656892800,2022-07-04 00:00:00,RPC/USDT,0.00557,0.00581,0.00548,0.00575,4213786.99088301,23753.7566332858418
1656806400,2022-07-03 00:00:00,RPC/USDT,0.00562,0.00574,0.00551,0.00556,25061362.14147751,140708.1980487823642
1656720000,2022-07-02 00:00:00,RPC/USDT,0.0058,0.00585,0.00558,0.00562,41246173.39791504,235496.473571512976
1656633600,2022-07-01 00:00:00,RPC/USDT,0.00566,0.00588,0.00564,0.0058,38081572.77671581,219876.7584233457782
1656547200,2022-06-30 00:00:00,RPC/USDT,0.00601,0.00602,0.00558,0.00567,42839859.88981283,246465.6390689374895
1656460800,2022-06-29 00:00:00,RPC/USDT,0.00617,0.00621,0.00587,0.00601,41396736.42369117,251358.3307960504461
1656374400,2022-06-28 00:00:00,RPC/USDT,0.00592,0.00764,0.00573,0.00617,45799343.15919585,279474.4810625034096
1656288000,2022-06-27 00:00:00,RPC/USDT,0.00609,0.00626,0.00537,0.00592,42498623.28379784,250071.9054194137435
1656201600,2022-06-26 00:00:00,RPC/USDT,0.00639,0.00652,0.00592,0.00612,39206414.75291301,244628.0992682721926
1656115200,2022-06-25 00:00:00,RPC/USDT,0.00699,0.00722,0.00628,0.00636,36165162.0077113,244942.3495368097167
1656028800,2022-06-24 00:00:00,RPC/USDT,0.00666,0.00706,0.00612,0.00699,34537066.14471323,227248.6370419296737
1655942400,2022-06-23 00:00:00,RPC/USDT,0.00679,0.0071,0.00657,0.00666,38182736.98227578,259778.8461640421764
1655856000,2022-06-22 00:00:00,RPC/USDT,0.00748,0.00749,0.00675,0.00679,21841556.67586361,153370.9515144218518
1655769600,2022-06-21 00:00:00,RPC/USDT,0.00761,0.00781,0.00721,0.00747,35391525.0726618,263746.1735631134394
1655683200,2022-06-20 00:00:00,RPC/USDT,0.00788,0.00797,0.00741,0.00762,26387568.70919615,202676.5689495718305
1655596800,2022-06-19 00:00:00,RPC/USDT,0.00792,0.00826,0.0077,0.00789,25372304.87535283,200132.3246049588448
1655510400,2022-06-18 00:00:00,RPC/USDT,0.00872,0.00875,0.00764,0.00793,24349496.61736651,205590.5713454221339
1655424000,2022-06-17 00:00:00,RPC/USDT,0.00885,0.00896,0.00871,0.00872,22678077.30324642,200517.8460931859232
1655337600,2022-06-16 00:00:00,RPC/USDT,0.00943,0.00964,0.00885,0.00886,21748967.33220715,201591.718925446926
1655251200,2022-06-15 00:00:00,RPC/USDT,0.00955,0.00974,0.00884,0.00944,22912369.95434627,213103.2025323687539
1655164800,2022-06-14 00:00:00,RPC/USDT,0.00968,0.00968,0.00908,0.00956,26677142.79462848,251923.7410798433747
1655078400,2022-06-13 00:00:00,RPC/USDT,0.01059,0.01065,0.00953,0.00967,21407007.59091433,212144.0741744472252
1654992000,2022-06-12 00:00:00,RPC/USDT,0.01061,0.01083,0.01059,0.01059,21718833.39495224,230754.9655459096368
1654905600,2022-06-11 00:00:00,RPC/USDT,0.01113,0.0116,0.0106,0.01062,21162824.39817745,231770.6852296257947
1654819200,2022-06-10 00:00:00,RPC/USDT,0.01157,0.01198,0.01108,0.01113,21957666.05638082,252097.7397057737814
1654732800,2022-06-09 00:00:00,RPC/USDT,0.01065,0.015,0.0106,0.0116,26489949.56095117,291197.7750086127988
1654646400,2022-06-08 00:00:00,RPC/USDT,0.01086,0.01093,0.0106,0.01069,23254494.88149223,250003.7668119121498
1654560000,2022-06-07 00:00:00,RPC/USDT,0.01079,0.01114,0.0106,0.01084,23335000.05082213,250133.8847267809768
1654473600,2022-06-06 00:00:00,RPC/USDT,0.01062,0.01107,0.0106,0.01084,10402191.4359424,112572.6133440499815
1654387200,2022-06-05 00:00:00,RPC/USDT,0.01065,0.01082,0.0106,0.01063,11315612.62178967,120430.0819739099855
1654300800,2022-06-04 00:00:00,RPC/USDT,0.01063,0.01096,0.0106,0.01062,20608797.62907265,220073.8346450000738
1654214400,2022-06-03 00:00:00,RPC/USDT,0.01065,0.01071,0.0106,0.01061,19182699.8817,204028.726525663
1654128000,2022-06-02 00:00:00,RPC/USDT,0.01073,0.01078,0.0106,0.01065,15690199.12258441,167389.0162325019328
1654041600,2022-06-01 00:00:00,RPC/USDT,0.01078,0.01094,0.0106,0.01073,9880938.75911647,105959.8155940721378
1653955200,2022-05-31 00:00:00,RPC/USDT,0.01084,0.01089,0.01069,0.01079,534717.54296922,5770.1339332594576
1653868800,2022-05-30 00:00:00,RPC/USDT,0.01068,0.01272,0.0106,0.01078,13842315.4111585,156736.2208780951165
1653782400,2022-05-29 00:00:00,RPC/USDT,0.01074,0.0109,0.01063,0.01068,357585.9279,3838.587600715
1653696000,2022-05-28 00:00:00,RPC/USDT,0.01072,0.0108,0.01068,0.01074,285236.4153257,3053.8442866207085
1653609600,2022-05-27 00:00:00,RPC/USDT,0.01082,0.01093,0.0106,0.01072,3722124.56177813,39836.3605238899609
1653523200,2022-05-26 00:00:00,RPC/USDT,0.01097,0.01482,0.0106,0.01082,12614480.60241533,143497.1684554513748
1653436800,2022-05-25 00:00:00,RPC/USDT,0.01084,0.01142,0.0108,0.0109,3347448.07713206,37279.6949738043279
1653350400,2022-05-24 00:00:00,RPC/USDT,0.01063,0.01081,0.01061,0.01081,2332952.74504371,24959.2829856409049
1653264000,2022-05-23 00:00:00,RPC/USDT,0.01087,0.0111,0.01061,0.01061,1586312.20269119,17090.486606765599
1653177600,2022-05-22 00:00:00,RPC/USDT,0.01103,0.0113,0.01067,0.01087,2350851.72019501,25865.766919196443
1653091200,2022-05-21 00:00:00,RPC/USDT,0.01098,0.01138,0.01088,0.01098,1494522.27847323,16639.3782072279636
1653004800,2022-05-20 00:00:00,RPC/USDT,0.01094,0.0111,0.01074,0.01105,676200.14903726,7399.9445000659778
1652918400,2022-05-19 00:00:00,RPC/USDT,0.01069,0.01101,0.01061,0.01094,1242175.66474598,13477.383034824138
1652832000,2022-05-18 00:00:00,RPC/USDT,0.01086,0.01086,0.01061,0.01064,701098.8812,7453.429505867
1652745600,2022-05-17 00:00:00,RPC/USDT,0.0109,0.01117,0.01061,0.01084,1505655.02326907,16352.7561340407688
1652659200,2022-05-16 00:00:00,RPC/USDT,0.01125,0.01131,0.01084,0.01086,364514.04545103,4015.5873091368482
1652572800,2022-05-15 00:00:00,RPC/USDT,0.01109,0.01141,0.01093,0.01125,1537373.84057113,17182.3350728609462
1652486400,2022-05-14 00:00:00,RPC/USDT,0.01097,0.01111,0.01062,0.01108,1573594.64757543,17091.6921947498407
1652400000,2022-05-13 00:00:00,RPC/USDT,0.01085,0.01136,0.01085,0.01101,2107565.95240788,23448.5654318957909
1652313600,2022-05-12 00:00:00,RPC/USDT,0.01072,0.01107,0.01061,0.01079,4837186.87839172,51940.8467503827224
1652227200,2022-05-11 00:00:00,RPC/USDT,0.011,0.01155,0.01065,0.01071,4290353.12059846,46358.3362307410789
1652140800,2022-05-10 00:00:00,RPC/USDT,0.0099,0.01177,0.00984,0.01098,8200846.05367452,89197.4286231953112
1652054400,2022-05-09 00:00:00,RPC/USDT,0.00982,0.0115,0.00947,0.00991,7197604.87850436,75234.6624313498857
1651968000,2022-05-08 00:00:00,RPC/USDT,0.01029,0.0103,0.00982,0.00982,611015.42098326,6111.4795739964414
1651881600,2022-05-07 00:00:00,RPC/USDT,0.0103,0.01035,0.0102,0.01024,450210.7316,4620.614191025
1651795200,2022-05-06 00:00:00,RPC/USDT,0.01048,0.01089,0.01031,0.01035,1156701.65180961,12153.0539017916529
1651708800,2022-05-05 00:00:00,RPC/USDT,0.0105,0.01076,0.00974,0.01048,7793007.44674087,79825.8288071074934
1651622400,2022-05-04 00:00:00,RPC/USDT,0.01037,0.01077,0.01035,0.01056,919733.92597705,9718.7821526042565
1651536000,2022-05-03 00:00:00,RPC/USDT,0.01055,0.01055,0.01037,0.01042,353312.0046,3690.399037719
1651449600,2022-05-02 00:00:00,RPC/USDT,0.0106,0.01065,0.0105,0.01056,143309.25904772,1515.2568189806393
1651363200,2022-05-01 00:00:00,RPC/USDT,0.01047,0.01072,0.0102,0.0106,1111733.68294643,11678.3437131558228
1651276800,2022-04-30 00:00:00,RPC/USDT,0.01182,0.012,0.0104,0.01048,5661636.54492716,62882.8936287555035
1651190400,2022-04-29 00:00:00,RPC/USDT,0.01198,0.01336,0.0118,0.0118,3681886.18333383,45257.5912742293698
1651104000,2022-04-28 00:00:00,RPC/USDT,0.012,0.01232,0.01196,0.01204,911270.31607992,10972.6874134469284
1651017600,2022-04-27 00:00:00,RPC/USDT,0.0123,0.01268,0.01195,0.01205,2330594.82909073,28625.0330059966473
1650931200,2022-04-26 00:00:00,RPC/USDT,0.01224,0.01247,0.01195,0.01231,4149908.33995639,50666.4703614531666
1650844800,2022-04-25 00:00:00,RPC/USDT,0.01313,0.01443,0.01178,0.01231,12827210.82912237,169751.0935777441791
1650758400,2022-04-24 00:00:00,RPC/USDT,0.01321,0.0146,0.01258,0.01312,14221315.7149234,191690.2312950153709
1650672000,2022-04-23 00:00:00,RPC/USDT,0.01282,0.0138,0.0128,0.0132,9185007.17437062,121747.8495256413418
1650585600,2022-04-22 00:00:00,RPC/USDT,0.01215,0.01312,0.01171,0.01289,16573536.0220577,206390.1460306842702
1650499200,2022-04-21 00:00:00,RPC/USDT,0.01234,0.01447,0.01206,0.01215,25821615.47512075,343044.3561039312398
1650412800,2022-04-20 00:00:00,RPC/USDT,0.01237,0.01289,0.01234,0.01234,4683540.91865612,58454.8409903242514
1650326400,2022-04-19 00:00:00,RPC/USDT,0.01151,0.01348,0.01107,0.01237,17002333.77244097,202273.1480683484486
1650240000,2022-04-18 00:00:00,RPC/USDT,0.01044,0.0125,0.01025,0.01152,8664703.94160114,95831.2981139431999
1650153600,2022-04-17 00:00:00,RPC/USDT,0.01047,0.01047,0.01038,0.0104,254855.34177749,2653.4372176327705
1650067200,2022-04-16 00:00:00,RPC/USDT,0.01056,0.01061,0.01022,0.01042,1156167.48832412,12014.3076657097895
1649980800,2022-04-15 00:00:00,RPC/USDT,0.01032,0.01097,0.01024,0.01056,3706149.16175608,39399.1161094167947
1649894400,2022-04-14 00:00:00,RPC/USDT,0.01042,0.01047,0.01018,0.01026,1348503.4185312,13909.0473085727745
1649808000,2022-04-13 00:00:00,RPC/USDT,0.01043,0.01067,0.01028,0.01042,2329975.25971639,24337.7604135304333
1649721600,2022-04-12 00:00:00,RPC/USDT,0.01007,0.01112,0.00993,0.01037,5247006.6638246,54963.7962187050196
1649635200,2022-04-11 00:00:00,RPC/USDT,0.01005,0.01007,0.00912,0.01007,4790358.33476135,46176.4516422933611
1649548800,2022-04-10 00:00:00,RPC/USDT,0.01102,0.01251,0.00976,0.01001,23781635.22685002,265765.1111127782465
1649462400,2022-04-09 00:00:00,RPC/USDT,0.01014,0.01136,0.00978,0.01096,18437617.25278484,196658.4459881837154
1649376000,2022-04-08 00:00:00,RPC/USDT,0.01137,0.01163,0.00846,0.01014,58506986.8607283,586196.6075997626328
1649289600,2022-04-07 00:00:00,RPC/USDT,0.01,0.017,0.01,0.01137,85263882.96355854,1116955.6275707764868
