https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OUSD,Volume BTC
1655942400,2022-06-23 00:00:00,OUSD/BTC,0.00004904,0.00004978,0.00004732,0.00004758,10464.10120317,0.5062624278298055
1655856000,2022-06-22 00:00:00,OUSD/BTC,0.00004915,0.00005058,0.00004879,0.00005058,68.42038109,0.0034003044345768
1655769600,2022-06-21 00:00:00,OUSD/BTC,0.00004904,0.00004904,0.00004621,0.00004621,689.5724,0.032258947088
1655683200,2022-06-20 00:00:00,OUSD/BTC,0.00005059,0.0000506,0.00004782,0.0000491,732.949,0.035825485092
1655596800,2022-06-19 00:00:00,OUSD/BTC,0.00005228,0.00005539,0.00004826,0.00004872,5575.54461027,0.297591257220326
1655510400,2022-06-18 00:00:00,OUSD/BTC,0.00004875,0.0000563,0.0000486,0.00005227,17577.0439,0.917819631805
1655424000,2022-06-17 00:00:00,OUSD/BTC,0.00004808,0.00004896,0.00004701,0.00004895,2583.0932,0.125562336363
1655337600,2022-06-16 00:00:00,OUSD/BTC,0.00004456,0.00004925,0.00004379,0.00004904,7312.18509193,0.3389931131706677
1655251200,2022-06-15 00:00:00,OUSD/BTC,0.00004521,0.00004948,0.00004398,0.00004454,24654.3727,1.161741315898
1655164800,2022-06-14 00:00:00,OUSD/BTC,0.00004477,0.00004781,0.00004323,0.00004526,26228.0707442,1.189653091660964
1655078400,2022-06-13 00:00:00,OUSD/BTC,0.00003747,0.00004542,0.00003725,0.00004475,71012.25532961,2.8665730954080695
1654992000,2022-06-12 00:00:00,OUSD/BTC,0.00003516,0.00003743,0.00003491,0.00003737,117912.65513695,4.2481331025162398
1654905600,2022-06-11 00:00:00,OUSD/BTC,0.00003433,0.00003543,0.00003394,0.00003516,118820.5944,4.112943093073
1654819200,2022-06-10 00:00:00,OUSD/BTC,0.00003323,0.00003451,0.00003297,0.00003432,104825.751,3.531618726385
1654732800,2022-06-09 00:00:00,OUSD/BTC,0.00003302,0.00003332,0.00003264,0.00003323,122380.3549,4.042480529694
1654646400,2022-06-08 00:00:00,OUSD/BTC,0.00003232,0.00003335,0.00003231,0.00003325,64371.6905,2.118032940369
1654560000,2022-06-07 00:00:00,OUSD/BTC,0.00003213,0.0000342,0.00003156,0.0000321,35630.4395,1.182940456228
1654473600,2022-06-06 00:00:00,OUSD/BTC,0.00003237,0.00003258,0.00003162,0.0000318,3325.9218,0.105694729405
1654387200,2022-06-05 00:00:00,OUSD/BTC,0.00003362,0.00003394,0.0000333,0.00003358,947.1042,0.031868824545
1654300800,2022-06-04 00:00:00,OUSD/BTC,0.0000336,0.00003397,0.00003344,0.00003367,1185.3598,0.039844349596
1654214400,2022-06-03 00:00:00,OUSD/BTC,0.00003377,0.00003395,0.00003239,0.00003387,1835.0919,0.062024180287
1654128000,2022-06-02 00:00:00,OUSD/BTC,0.00003343,0.00003343,0.00003281,0.00003281,203.8595,0.006705287328
1654041600,2022-06-01 00:00:00,OUSD/BTC,0.00003171,0.00003384,0.00003153,0.00003384,2203.22001106,0.0707697542326182
1653955200,2022-05-31 00:00:00,OUSD/BTC,0.00003186,0.00003219,0.000031,0.00003145,4193.4154,0.131775019497
1653868800,2022-05-30 00:00:00,OUSD/BTC,0.00003399,0.00003399,0.00003151,0.00003151,750.3309,0.024376706387
1653782400,2022-05-29 00:00:00,OUSD/BTC,0.00003452,0.00003452,0.00003391,0.00003391,574.884,0.019696532208
1653696000,2022-05-28 00:00:00,OUSD/BTC,0.00003479,0.00003523,0.00003415,0.0000344,12209.0498,0.421718368894
1653609600,2022-05-27 00:00:00,OUSD/BTC,0.00003397,0.0000352,0.00003397,0.00003484,34859.825,1.204174691199
1653523200,2022-05-26 00:00:00,OUSD/BTC,0.00003385,0.00003561,0.00003372,0.00003391,8329.7912,0.284848999613
1653436800,2022-05-25 00:00:00,OUSD/BTC,0.00003331,0.0000343,0.00003318,0.00003353,2938.3033,0.098494767657
1653350400,2022-05-24 00:00:00,OUSD/BTC,0.00003449,0.00003467,0.0000337,0.00003387,1182.1079,0.04030598444
1653264000,2022-05-23 00:00:00,OUSD/BTC,0.00003297,0.00003455,0.00003267,0.00003455,91043.3467,3.007620187922
1653177600,2022-05-22 00:00:00,OUSD/BTC,0.00003401,0.00003415,0.00003279,0.00003297,109126.38792031,3.6651216647633075
1653091200,2022-05-21 00:00:00,OUSD/BTC,0.00003428,0.0000345,0.00003375,0.00003401,105533.1124,3.59920995913
1653004800,2022-05-20 00:00:00,OUSD/BTC,0.00003293,0.00003477,0.00003275,0.00003427,135834.93633495,4.5541397703608935
1652918400,2022-05-19 00:00:00,OUSD/BTC,0.00003465,0.00003473,0.00003277,0.00003295,100621.0705821,3.399901251504851
1652832000,2022-05-18 00:00:00,OUSD/BTC,0.00003265,0.00003478,0.00003265,0.00003464,141325.4298,4.780853405107
1652745600,2022-05-17 00:00:00,OUSD/BTC,0.00003333,0.00003385,0.00003256,0.00003298,25520.1902,0.84576921556
1652659200,2022-05-16 00:00:00,OUSD/BTC,0.00003201,0.0000341,0.00003195,0.00003333,113161.92845194,3.7741731080697272
1652572800,2022-05-15 00:00:00,OUSD/BTC,0.00003305,0.00003394,0.00003178,0.00003196,138213.85304047,4.592046240220792
1652486400,2022-05-14 00:00:00,OUSD/BTC,0.00003427,0.00003493,0.000033,0.00003361,18869.6518,0.642264483531
1652400000,2022-05-13 00:00:00,OUSD/BTC,0.00003392,0.00003475,0.00003228,0.00003475,9270.60094124,0.3070253073511531
1652313600,2022-05-12 00:00:00,OUSD/BTC,0.00003388,0.00003718,0.0000329,0.00003415,112340.0951,4.017430892786
1652227200,2022-05-11 00:00:00,OUSD/BTC,0.0000323,0.00003578,0.00003103,0.0000346,33259.2395,1.114862110099
1652140800,2022-05-10 00:00:00,OUSD/BTC,0.00003317,0.00003348,0.00003078,0.00003197,7578.9294,0.243238665947
1652054400,2022-05-09 00:00:00,OUSD/BTC,0.00002937,0.00003308,0.00002937,0.00003299,37783.96310582,1.1971595143039598
1651968000,2022-05-08 00:00:00,OUSD/BTC,0.00002842,0.00002954,0.00002826,0.00002937,27820.5765,0.803533020625
1651881600,2022-05-07 00:00:00,OUSD/BTC,0.00002757,0.0000285,0.00002757,0.00002794,3182.9947,0.089369629846
1651795200,2022-05-06 00:00:00,OUSD/BTC,0.00002744,0.00002824,0.00002723,0.00002787,5975.6791,0.166177457021
1651708800,2022-05-05 00:00:00,OUSD/BTC,0.00002519,0.00002783,0.00002483,0.00002721,13878.153,0.364270392455
1651622400,2022-05-04 00:00:00,OUSD/BTC,0.00002632,0.0000264,0.00002493,0.00002519,4109.3106,0.104431309946
1651536000,2022-05-03 00:00:00,OUSD/BTC,0.00002597,0.00002644,0.00002583,0.00002632,2065.6123,0.053966954836
1651449600,2022-05-02 00:00:00,OUSD/BTC,0.00002593,0.000026,0.00002543,0.00002581,2410.1225,0.061669727322
1651363200,2022-05-01 00:00:00,OUSD/BTC,0.00002631,0.00002658,0.00002577,0.00002601,1969.9251,0.051687257168
1651276800,2022-04-30 00:00:00,OUSD/BTC,0.00002576,0.00002651,0.00002569,0.00002632,3732.8436,0.096906382476
1651190400,2022-04-29 00:00:00,OUSD/BTC,0.00002531,0.00002605,0.00002519,0.00002581,3855.8901,0.099223840557
1651104000,2022-04-28 00:00:00,OUSD/BTC,0.00002533,0.00002568,0.00002466,0.00002505,15440.7713,0.389655634628
1651017600,2022-04-27 00:00:00,OUSD/BTC,0.00002621,0.00002631,0.00002524,0.00002534,110207.8385,2.830017078672
1650931200,2022-04-26 00:00:00,OUSD/BTC,0.00002456,0.0000265,0.00002429,0.00002618,71523.075,1.84278401002
1650844800,2022-04-25 00:00:00,OUSD/BTC,0.00002541,0.00002602,0.00002451,0.00002457,118057.9164,2.9979467223
1650758400,2022-04-24 00:00:00,OUSD/BTC,0.00002518,0.00002553,0.00002514,0.00002528,3250.1394,0.082311953073
1650672000,2022-04-23 00:00:00,OUSD/BTC,0.00002521,0.0000254,0.00002497,0.00002536,95866.0696,2.416343294046
1650585600,2022-04-22 00:00:00,OUSD/BTC,0.00002465,0.00002578,0.00002446,0.00002521,111002.18902048,2.7553099338999744
1650499200,2022-04-21 00:00:00,OUSD/BTC,0.00002401,0.00002494,0.00002326,0.00002463,94120.8561,2.26273125915
1650412800,2022-04-20 00:00:00,OUSD/BTC,0.00002413,0.00002433,0.00002354,0.000024,201393.8994,4.839134704845
1650326400,2022-04-19 00:00:00,OUSD/BTC,0.0000244,0.00002456,0.00002392,0.000024,5313.87450495,0.12895085169079
1650240000,2022-04-18 00:00:00,OUSD/BTC,0.0000251,0.0000258,0.0000244,0.00002442,210428.6283,5.344914881474
1650153600,2022-04-17 00:00:00,OUSD/BTC,0.00002464,0.00002516,0.00002457,0.0000251,200338.83080245,4.96546409218876
1650067200,2022-04-16 00:00:00,OUSD/BTC,0.00002454,0.00002488,0.00002448,0.00002464,36387.0005,0.897403954613
1649980800,2022-04-15 00:00:00,OUSD/BTC,0.00002485,0.00002504,0.0000244,0.0000244,105296.37710579,2.6121506214988236
1649894400,2022-04-14 00:00:00,OUSD/BTC,0.00002415,0.00002504,0.000024,0.00002489,120616.4122,2.95957572928
1649808000,2022-04-13 00:00:00,OUSD/BTC,0.00002475,0.00002525,0.00002395,0.00002415,144519.878,3.542292952172
1649721600,2022-04-12 00:00:00,OUSD/BTC,0.00002517,0.00002524,0.00002375,0.00002477,135657.98010159,3.3616181938268295
1649635200,2022-04-11 00:00:00,OUSD/BTC,0.00002363,0.00002537,0.00002338,0.00002517,346119.7811,8.43229503124
1649548800,2022-04-10 00:00:00,OUSD/BTC,0.00002341,0.00002375,0.00002301,0.00002359,68049.07357892,1.5908826685127872
1649462400,2022-04-09 00:00:00,OUSD/BTC,0.00002356,0.00002361,0.00002333,0.00002333,49875.9118,1.168732331872
1649376000,2022-04-08 00:00:00,OUSD/BTC,0.00002297,0.00002363,0.00002265,0.00002356,226818.2901,5.226873254421
1649289600,2022-04-07 00:00:00,OUSD/BTC,0.00002305,0.00002318,0.00002266,0.00002289,144006.4533,3.302342400619
1649203200,2022-04-06 00:00:00,OUSD/BTC,0.00002189,0.00002301,0.00002186,0.00002301,234234.4482,5.245531493722
1649116800,2022-04-05 00:00:00,OUSD/BTC,0.00002135,0.00002188,0.0000211,0.00002181,75303.6051,1.622379917297
1649030400,2022-04-04 00:00:00,OUSD/BTC,0.00002142,0.00002202,0.00002124,0.00002131,162986.57762273,3.5233921898219686
1648944000,2022-04-03 00:00:00,OUSD/BTC,0.00002165,0.00002278,0.00002108,0.00002139,137919.06530294,2.9590252082117224
1648857600,2022-04-02 00:00:00,OUSD/BTC,0.00002136,0.00002173,0.00002108,0.00002162,158650.7776953,3.396995877526796
1648771200,2022-04-01 00:00:00,OUSD/BTC,0.00002185,0.00002237,0.00002123,0.00002147,314303.9838,6.904383546075
1648684800,2022-03-31 00:00:00,OUSD/BTC,0.00002104,0.00002191,0.00002093,0.00002185,252075.3678,5.366096671434
1648598400,2022-03-30 00:00:00,OUSD/BTC,0.00002093,0.00002127,0.00002083,0.00002104,213965.36395102,4.4975259990319914
1648512000,2022-03-29 00:00:00,OUSD/BTC,0.00002108,0.00002108,0.00002068,0.00002092,161181.3281,3.369106345129
1648425600,2022-03-28 00:00:00,OUSD/BTC,0.0000212,0.00002126,0.00002063,0.00002107,188443.59376889,3.9471540416405566
1648339200,2022-03-27 00:00:00,OUSD/BTC,0.00002231,0.00002232,0.0000212,0.0000212,110750.6314,2.418720249426
1648252800,2022-03-26 00:00:00,OUSD/BTC,0.00002231,0.00002246,0.00002218,0.00002231,125811.7820885,2.8059637046863336
1648166400,2022-03-25 00:00:00,OUSD/BTC,0.00002256,0.0000227,0.00002201,0.00002234,118582.67121111,2.653098710005975
1648080000,2022-03-24 00:00:00,OUSD/BTC,0.0000231,0.00002322,0.00002247,0.00002254,175245.31208217,4.0197541323688637
1647993600,2022-03-23 00:00:00,OUSD/BTC,0.00002339,0.00002372,0.00002304,0.00002307,171762.2788,4.024510631733
1647907200,2022-03-22 00:00:00,OUSD/BTC,0.0000242,0.00002423,0.00002292,0.00002342,229159.50302332,5.3657492196718224
1647820800,2022-03-21 00:00:00,OUSD/BTC,0.0000241,0.00002445,0.00002391,0.00002422,203879.6941,4.930286706289
1647734400,2022-03-20 00:00:00,OUSD/BTC,0.00002366,0.00002428,0.00002362,0.00002406,133409.134,3.207693718897
1647648000,2022-03-19 00:00:00,OUSD/BTC,0.00002393,0.00002404,0.0000236,0.00002366,193189.1829,4.609101802287
1647561600,2022-03-18 00:00:00,OUSD/BTC,0.0000244,0.00002496,0.00002367,0.00002391,175944.7052,4.29195063587
1647475200,2022-03-17 00:00:00,OUSD/BTC,0.00002423,0.00002506,0.00002402,0.00002434,61277.0819,1.490088385427
1647388800,2022-03-16 00:00:00,OUSD/BTC,0.00002534,0.00002551,0.00002395,0.00002416,349863.3087,8.660976982727
1647302400,2022-03-15 00:00:00,OUSD/BTC,0.00002511,0.00002603,0.00002493,0.00002526,262627.86976798,6.7047124905477758
1647216000,2022-03-14 00:00:00,OUSD/BTC,0.00002624,0.00002635,0.00002453,0.00002509,181569.4966,4.661845722036
1647129600,2022-03-13 00:00:00,OUSD/BTC,0.00002558,0.00002628,0.00002531,0.0000262,106869.9551,2.754437897332
1647043200,2022-03-12 00:00:00,OUSD/BTC,0.00002547,0.00002561,0.00002531,0.00002556,62054.5671,1.580970508345
1646956800,2022-03-11 00:00:00,OUSD/BTC,0.00002524,0.00002593,0.00002461,0.00002559,234932.2848,5.983073871498
1646870400,2022-03-10 00:00:00,OUSD/BTC,0.00002422,0.0000256,0.00002422,0.00002512,218975.9693,5.529862166197
1646784000,2022-03-09 00:00:00,OUSD/BTC,0.00002502,0.00002502,0.00002345,0.00002419,40963.3481,0.978619813711
1646697600,2022-03-08 00:00:00,OUSD/BTC,0.00002603,0.0000261,0.00002533,0.0000256,38357.1062,0.989144787134
1646611200,2022-03-07 00:00:00,OUSD/BTC,0.00002601,0.00002674,0.00002522,0.00002584,123506.4034,3.227394497804
1646524800,2022-03-06 00:00:00,OUSD/BTC,0.0000251,0.00002602,0.00002502,0.00002589,162933.38520532,4.1783725906938119
1646438400,2022-03-05 00:00:00,OUSD/BTC,0.00002552,0.00002571,0.0000251,0.00002521,54058.07902696,1.3732463031587936
1646352000,2022-03-04 00:00:00,OUSD/BTC,0.00002341,0.00002571,0.0000234,0.00002537,269251.5662,6.653209346886
1646265600,2022-03-03 00:00:00,OUSD/BTC,0.00002271,0.00002368,0.00002261,0.00002333,80508.1215,1.864959857872
1646179200,2022-03-02 00:00:00,OUSD/BTC,0.00002238,0.00002306,0.00002199,0.00002264,120733.3837,2.718918971861
1646092800,2022-03-01 00:00:00,OUSD/BTC,0.00002296,0.00002333,0.00002225,0.00002251,92523.3449,2.110954128949
1646006400,2022-02-28 00:00:00,OUSD/BTC,0.00002609,0.00002635,0.00002251,0.00002301,6733.2267,0.157866513992
1645920000,2022-02-27 00:00:00,OUSD/BTC,0.00002578,0.00002676,0.00002516,0.00002635,2150.1695,0.05429033741
1645833600,2022-02-26 00:00:00,OUSD/BTC,0.00002479,0.00002576,0.00002479,0.00002576,20655.17278757,0.5171607819418032
1645747200,2022-02-25 00:00:00,OUSD/BTC,0.0000258,0.000026,0.00002502,0.00002516,22700.68120084,0.5824993444708916
1645660800,2022-02-24 00:00:00,OUSD/BTC,0.000027,0.00002882,0.00002538,0.00002587,82570.2724,2.311163721111
1645574400,2022-02-23 00:00:00,OUSD/BTC,0.00002581,0.00002666,0.00002529,0.00002656,546.1421,0.014316293381
1645488000,2022-02-22 00:00:00,OUSD/BTC,0.00002702,0.00002702,0.00002595,0.00002595,1753.8422,0.046044733412
1645401600,2022-02-21 00:00:00,OUSD/BTC,0.00002535,0.00002695,0.00002534,0.00002665,11674.5169916,0.30280434982692
1645315200,2022-02-20 00:00:00,OUSD/BTC,0.00002504,0.00002615,0.00002504,0.0000258,8018.1191,0.202478816182
1645228800,2022-02-19 00:00:00,OUSD/BTC,0.00002482,0.00002517,0.00002475,0.00002491,1.9846,0.000049440027
1645142400,2022-02-18 00:00:00,OUSD/BTC,0.00002442,0.00002503,0.00002431,0.00002485,6436.269,0.157979864253
1645056000,2022-02-17 00:00:00,OUSD/BTC,0.00002264,0.00002542,0.00002261,0.00002448,18400.98386451,0.4397258616228442
1644969600,2022-02-16 00:00:00,OUSD/BTC,0.0000223,0.00002287,0.0000223,0.0000226,62874.5483,1.415863994644
1644883200,2022-02-15 00:00:00,OUSD/BTC,0.00002332,0.00002342,0.00002224,0.00002242,109311.3947,2.485134916059
