https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAX,Volume BTC
1663459200,2022-09-18 00:00:00,BAX/BTC,0.0000000027,0.0000000027,0.0000000026,0.0000000027,1154196.0998,0.00307925146895
1663372800,2022-09-17 00:00:00,BAX/BTC,0.0000000026,0.0000000028,0.0000000026,0.0000000026,47785594.1106,0.12832943086723
1663286400,2022-09-16 00:00:00,BAX/BTC,0.0000000026,0.0000000028,0.0000000026,0.0000000026,87859063.2901,0.23317751862636
1663200000,2022-09-15 00:00:00,BAX/BTC,0.0000000026,0.0000000028,0.0000000026,0.0000000026,34835919.6541,0.0918350743469
1663113600,2022-09-14 00:00:00,BAX/BTC,0.0000000026,0.0000000027,0.0000000025,0.0000000026,92848311.6584,0.24354990623599
1663027200,2022-09-13 00:00:00,BAX/BTC,0.0000000026,0.0000000028,0.0000000025,0.0000000026,136873088.8819,0.36122486753494
1662940800,2022-09-12 00:00:00,BAX/BTC,0.0000000027,0.0000000029,0.0000000026,0.0000000026,163840088.5596,0.44164991149687
1662854400,2022-09-11 00:00:00,BAX/BTC,0.0000000028,0.000000003,0.0000000027,0.0000000027,163042560.7187,0.46641836240733
1662768000,2022-09-10 00:00:00,BAX/BTC,0.0000000029,0.000000003,0.0000000028,0.0000000028,129083881.955,0.37032437789532
1662681600,2022-09-09 00:00:00,BAX/BTC,0.000000003,0.0000000031,0.0000000029,0.0000000029,122877660.0661,0.36249488958829
1662595200,2022-09-08 00:00:00,BAX/BTC,0.0000000031,0.0000000033,0.0000000029,0.000000003,228456465.92,0.70501555028018
1662508800,2022-09-07 00:00:00,BAX/BTC,0.0000000027,0.0000000032,0.0000000027,0.0000000031,257145495.8704,0.76449551272689
1662422400,2022-09-06 00:00:00,BAX/BTC,0.0000000028,0.0000000029,0.0000000027,0.0000000027,158703997.6641,0.43845022874071
1662336000,2022-09-05 00:00:00,BAX/BTC,0.0000000029,0.0000000029,0.0000000027,0.0000000027,195960775.8271,0.55559244285755
1662249600,2022-09-04 00:00:00,BAX/BTC,0.0000000031,0.0000000032,0.0000000029,0.0000000029,120452470.7941,0.36329406421569
1662163200,2022-09-03 00:00:00,BAX/BTC,0.000000003,0.0000000033,0.000000003,0.000000003,164640057.6492,0.52115205043737
1662076800,2022-09-02 00:00:00,BAX/BTC,0.0000000029,0.0000000032,0.0000000028,0.000000003,330832844.4744,1.00520002150628
1661990400,2022-09-01 00:00:00,BAX/BTC,0.0000000028,0.000000003,0.0000000027,0.0000000028,183202681.4726,0.51727158224465
1661904000,2022-08-31 00:00:00,BAX/BTC,0.000000003,0.0000000031,0.0000000028,0.0000000028,279074541.4244,0.81932751303414
1661817600,2022-08-30 00:00:00,BAX/BTC,0.0000000031,0.0000000032,0.000000003,0.000000003,76859935.7563,0.23700461887096
1661731200,2022-08-29 00:00:00,BAX/BTC,0.0000000031,0.0000000032,0.0000000031,0.0000000031,87382348.1088,0.27598195131025
1661644800,2022-08-28 00:00:00,BAX/BTC,0.0000000031,0.0000000031,0.000000003,0.0000000031,101264406.2154,0.31215193435509
1661558400,2022-08-27 00:00:00,BAX/BTC,0.0000000031,0.0000000031,0.000000003,0.0000000031,46360701.5194,0.14351798391797
1661472000,2022-08-26 00:00:00,BAX/BTC,0.000000003,0.0000000031,0.0000000029,0.000000003,20800798.7892,0.0622939714449
1661385600,2022-08-25 00:00:00,BAX/BTC,0.0000000031,0.0000000031,0.0000000029,0.000000003,219301025.6189,0.65887504761123
1661299200,2022-08-24 00:00:00,BAX/BTC,0.0000000031,0.0000000032,0.000000003,0.000000003,53032681.668,0.16180521679936
1661212800,2022-08-23 00:00:00,BAX/BTC,0.000000003,0.0000000032,0.0000000029,0.0000000031,357963346.2751,1.09696796755764
1661126400,2022-08-22 00:00:00,BAX/BTC,0.0000000031,0.0000000032,0.0000000029,0.000000003,220066458.9902,0.66388673379013
1661040000,2022-08-21 00:00:00,BAX/BTC,0.0000000031,0.0000000033,0.000000003,0.0000000032,25951008.4326,0.08264291800529
