https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MNST,Volume USDT
1655251200,2022-06-15 00:00:00,MNST/USDT,0.00693,0.01235,0.00638,0.0072,53085139.17702911,388009.03984849230675
1655164800,2022-06-14 00:00:00,MNST/USDT,0.00687,0.00768,0.00662,0.00693,38601546.80798451,274019.0732541291727
1655078400,2022-06-13 00:00:00,MNST/USDT,0.00792,0.00792,0.0068,0.00685,34196027.30236164,247640.4722544300838
1654992000,2022-06-12 00:00:00,MNST/USDT,0.00834,0.0086,0.00782,0.00789,32443534.27934056,268354.708891240849
1654905600,2022-06-11 00:00:00,MNST/USDT,0.00863,0.00956,0.00802,0.00834,33964511.64721442,291190.4287740324039
1654819200,2022-06-10 00:00:00,MNST/USDT,0.00903,0.00909,0.00825,0.00861,34868974.91821185,303476.0626003828298
1654732800,2022-06-09 00:00:00,MNST/USDT,0.00869,0.00959,0.00863,0.00903,36300188.90720674,327411.0879575475028
1654646400,2022-06-08 00:00:00,MNST/USDT,0.00893,0.01158,0.00863,0.00866,41078520.62315861,385081.650867182407
1654560000,2022-06-07 00:00:00,MNST/USDT,0.00873,0.013,0.0075,0.00892,66004464.59669313,606536.3967724153362
1654473600,2022-06-06 00:00:00,MNST/USDT,0.00779,0.0145,0.00775,0.0087,71632208.44591661,686851.6010046399814
1654387200,2022-06-05 00:00:00,MNST/USDT,0.00743,0.00814,0.00737,0.00785,38833838.37416423,295206.6068495145207
1654300800,2022-06-04 00:00:00,MNST/USDT,0.00719,0.0081,0.00707,0.00744,39680279.04997104,296384.6803591971138
1654214400,2022-06-03 00:00:00,MNST/USDT,0.00739,0.00746,0.00679,0.0072,34594306.51722282,247962.8711947297534
1654128000,2022-06-02 00:00:00,MNST/USDT,0.00706,0.00753,0.00682,0.00737,34205712.89080277,247004.0841427727018
1654041600,2022-06-01 00:00:00,MNST/USDT,0.00825,0.00826,0.00699,0.00708,37350737.46305071,284889.6617415596001
1653955200,2022-05-31 00:00:00,MNST/USDT,0.00782,0.00869,0.00764,0.00823,36511562.2793732,288400.5155189261917
1653868800,2022-05-30 00:00:00,MNST/USDT,0.00773,0.00832,0.00759,0.00785,37427492.59754639,295586.5007590743205
1653782400,2022-05-29 00:00:00,MNST/USDT,0.00815,0.00862,0.00755,0.00771,34986619.0035016,283573.6278094511518
1653696000,2022-05-28 00:00:00,MNST/USDT,0.00784,0.00853,0.00773,0.00819,32970923.06157584,270370.9384598163767
1653609600,2022-05-27 00:00:00,MNST/USDT,0.00803,0.00821,0.00752,0.0078,32903291.01718249,259790.8047577775487
1653523200,2022-05-26 00:00:00,MNST/USDT,0.01042,0.01048,0.00752,0.00803,35417884.85202865,308389.4444595164364
1653436800,2022-05-25 00:00:00,MNST/USDT,0.00917,0.01265,0.00895,0.01043,46173290.98833018,463558.2165222121886
1653350400,2022-05-24 00:00:00,MNST/USDT,0.0083,0.01005,0.00828,0.00917,32736779.6384003,284806.6297157380938
1653264000,2022-05-23 00:00:00,MNST/USDT,0.00857,0.00899,0.008,0.0083,32886698.56575178,283573.7036202175416
1653177600,2022-05-22 00:00:00,MNST/USDT,0.00862,0.00889,0.00813,0.00859,29433157.31915904,247827.5715350301
1653091200,2022-05-21 00:00:00,MNST/USDT,0.00766,0.00888,0.00748,0.00859,36963579.95754234,294031.4773256474882
1653004800,2022-05-20 00:00:00,MNST/USDT,0.008,0.00864,0.00696,0.00762,35573827.49007085,275464.3449218291205
1652918400,2022-05-19 00:00:00,MNST/USDT,0.00886,0.00933,0.0075,0.00801,37906586.94394877,314608.9210742112561
1652832000,2022-05-18 00:00:00,MNST/USDT,0.0085,0.01206,0.00797,0.00888,51187769.40396174,450893.1835774760461
1652745600,2022-05-17 00:00:00,MNST/USDT,0.0088,0.0122,0.00812,0.0085,50519731.91066228,460276.3854264653786
1652659200,2022-05-16 00:00:00,MNST/USDT,0.0095,0.00984,0.0085,0.00883,38100308.4473577,344529.2907141255375
1652572800,2022-05-15 00:00:00,MNST/USDT,0.00777,0.00989,0.00771,0.00945,43174037.42377768,377261.0489873438267
1652486400,2022-05-14 00:00:00,MNST/USDT,0.00728,0.00799,0.00697,0.00777,48492208.96468879,359401.8758657084826
1652400000,2022-05-13 00:00:00,MNST/USDT,0.00654,0.00762,0.00646,0.00731,51997693.29097782,367268.9420458209834
1652313600,2022-05-12 00:00:00,MNST/USDT,0.00775,0.00786,0.00549,0.00654,42170807.125137,274443.0972648187097
1652227200,2022-05-11 00:00:00,MNST/USDT,0.01131,0.01146,0.00751,0.0078,23271516.65472068,223219.9677793809526
1652140800,2022-05-10 00:00:00,MNST/USDT,0.0123,0.0137,0.0111,0.0112,23529861.7421581,291147.2836741229593
1652054400,2022-05-09 00:00:00,MNST/USDT,0.01413,0.01457,0.01158,0.0123,23745846.2383654,319186.7058217804244
1651968000,2022-05-08 00:00:00,MNST/USDT,0.01622,0.01688,0.014,0.01408,29807527.59898352,456427.1389023286075
1651881600,2022-05-07 00:00:00,MNST/USDT,0.01559,0.01888,0.01538,0.01624,28051657.40094812,457613.2206857725974
1651795200,2022-05-06 00:00:00,MNST/USDT,0.01478,0.01589,0.01448,0.01557,23963751.1074288,359580.8372418630108
1651708800,2022-05-05 00:00:00,MNST/USDT,0.01666,0.01839,0.014,0.01479,23736065.77572906,390853.7290804578976
1651622400,2022-05-04 00:00:00,MNST/USDT,0.0154,0.0175,0.01476,0.01667,26148384.00544991,408963.7209536438409
1651536000,2022-05-03 00:00:00,MNST/USDT,0.01459,0.01719,0.01447,0.01543,23923850.55958651,365570.573829651881
1651449600,2022-05-02 00:00:00,MNST/USDT,0.0152,0.01565,0.0144,0.0146,25204194.55094531,379471.1869312207797
1651363200,2022-05-01 00:00:00,MNST/USDT,0.01444,0.01607,0.014,0.01516,25052152.66238346,370501.6852927696874
1651276800,2022-04-30 00:00:00,MNST/USDT,0.0167,0.01692,0.01402,0.01446,24304735.93948443,395039.4714201147589
1651190400,2022-04-29 00:00:00,MNST/USDT,0.01809,0.01838,0.01664,0.01674,20929390.27730551,361305.1874612715887
1651104000,2022-04-28 00:00:00,MNST/USDT,0.01885,0.01908,0.01715,0.01806,20511563.84211728,376933.3492512824654
1651017600,2022-04-27 00:00:00,MNST/USDT,0.0197,0.0202,0.01876,0.01882,17803728.35092832,344054.6391359721521
1650931200,2022-04-26 00:00:00,MNST/USDT,0.02169,0.02184,0.01918,0.01972,16519465.08834753,343136.6342019053252
1650844800,2022-04-25 00:00:00,MNST/USDT,0.0204,0.02264,0.0185,0.02165,18776166.37541169,381682.2932157839923
1650758400,2022-04-24 00:00:00,MNST/USDT,0.01959,0.03,0.01957,0.0204,35646182.81100688,796697.149318369851
1650672000,2022-04-23 00:00:00,MNST/USDT,0.01902,0.0201,0.01851,0.01953,23918543.95830833,457578.4642824585576
1650585600,2022-04-22 00:00:00,MNST/USDT,0.01973,0.01994,0.01816,0.0191,16796503.11483658,324140.5118478090975
1650499200,2022-04-21 00:00:00,MNST/USDT,0.02049,0.02077,0.01955,0.01975,16318653.50098936,329260.7362495697808
1650412800,2022-04-20 00:00:00,MNST/USDT,0.02075,0.02116,0.01992,0.02056,17009896.67374512,347967.5578008215723
1650326400,2022-04-19 00:00:00,MNST/USDT,0.02042,0.02149,0.01956,0.02075,18332713.4491982,374334.7901344685889
1650240000,2022-04-18 00:00:00,MNST/USDT,0.01936,0.02148,0.0189,0.02037,20438527.34213254,409030.380615871748
1650153600,2022-04-17 00:00:00,MNST/USDT,0.02115,0.02147,0.01871,0.01937,23318268.93385598,463939.9359610718726
1650067200,2022-04-16 00:00:00,MNST/USDT,0.02228,0.02258,0.02017,0.02113,19590538.48435006,421872.738860446715
1649980800,2022-04-15 00:00:00,MNST/USDT,0.02136,0.02305,0.02136,0.02234,17383641.31525956,381882.5059767550392
1649894400,2022-04-14 00:00:00,MNST/USDT,0.02268,0.02383,0.02103,0.02136,17558504.12746759,393327.0711604654453
1649808000,2022-04-13 00:00:00,MNST/USDT,0.02221,0.0228,0.02141,0.02264,16237165.61160638,358545.8368175933749
1649721600,2022-04-12 00:00:00,MNST/USDT,0.02289,0.02302,0.02174,0.02218,15260896.02746778,341143.4107661282383
1649635200,2022-04-11 00:00:00,MNST/USDT,0.02625,0.02649,0.0222,0.02288,14821019.7755924,356820.9824107805678
1649548800,2022-04-10 00:00:00,MNST/USDT,0.02661,0.029,0.02531,0.02625,14902948.11608557,394023.7233322254198
1649462400,2022-04-09 00:00:00,MNST/USDT,0.02614,0.02689,0.02464,0.02665,14671751.15097277,375220.0006700647172
1649376000,2022-04-08 00:00:00,MNST/USDT,0.02712,0.02953,0.02558,0.02615,11503953.05254661,316562.667122484863
1649289600,2022-04-07 00:00:00,MNST/USDT,0.02775,0.02776,0.02438,0.02708,13584921.05200233,351597.064014252108
1649203200,2022-04-06 00:00:00,MNST/USDT,0.0314,0.03183,0.0277,0.0277,11551378.21314294,336561.3909359619104
1649116800,2022-04-05 00:00:00,MNST/USDT,0.02808,0.034,0.0274,0.03138,17232634.0244848,532124.3487570336143
1649030400,2022-04-04 00:00:00,MNST/USDT,0.03011,0.0307,0.02728,0.02819,15141784.52533695,439305.9590143247889
1648944000,2022-04-03 00:00:00,MNST/USDT,0.02985,0.03131,0.02902,0.03011,14542570.50014628,432009.2152731498771
1648857600,2022-04-02 00:00:00,MNST/USDT,0.02806,0.03167,0.02775,0.02985,16601899.91104293,486922.9974534823037
1648771200,2022-04-01 00:00:00,MNST/USDT,0.02802,0.0293,0.02611,0.02803,4200615.56366803,117809.3104454714965
1648684800,2022-03-31 00:00:00,MNST/USDT,0.03246,0.03246,0.02634,0.02803,7241849.69911278,210303.0626560506207
1648598400,2022-03-30 00:00:00,MNST/USDT,0.02829,0.03409,0.028,0.03246,10729420.33522467,332907.6783864923299
1648512000,2022-03-29 00:00:00,MNST/USDT,0.02953,0.0324,0.02783,0.02821,9551547.64936629,285392.1531933885187
1648425600,2022-03-28 00:00:00,MNST/USDT,0.02422,0.0337,0.0236,0.02954,24151935.90598539,717985.7238886259769
1648339200,2022-03-27 00:00:00,MNST/USDT,0.02313,0.02515,0.02302,0.02427,4330615.94012429,104359.1330580674668
1648252800,2022-03-26 00:00:00,MNST/USDT,0.02491,0.02568,0.0229,0.02311,3809974.05916577,91743.4181738982725
1648166400,2022-03-25 00:00:00,MNST/USDT,0.02553,0.02697,0.02342,0.0249,6956078.44176791,175446.4221694556922
1648080000,2022-03-24 00:00:00,MNST/USDT,0.02426,0.02786,0.0231,0.02555,8607880.59564423,219447.6462078644789
1647993600,2022-03-23 00:00:00,MNST/USDT,0.02407,0.0246,0.02353,0.02428,2824406.68379633,67916.5404215876363
1647907200,2022-03-22 00:00:00,MNST/USDT,0.02291,0.02499,0.0223,0.02402,3850378.44757821,91448.5517405306552
1647820800,2022-03-21 00:00:00,MNST/USDT,0.02255,0.02399,0.02217,0.02288,4566545.94675849,104216.5678050209194
1647734400,2022-03-20 00:00:00,MNST/USDT,0.02413,0.027,0.0215,0.02252,8690578.14006439,205221.122522944501
1647648000,2022-03-19 00:00:00,MNST/USDT,0.0218,0.02677,0.02129,0.02414,4667454.40642425,107751.9771736044508
1647561600,2022-03-18 00:00:00,MNST/USDT,0.02237,0.0224,0.02001,0.02177,4190013.79576019,90589.0566462603133
1647475200,2022-03-17 00:00:00,MNST/USDT,0.02225,0.0235,0.02051,0.02238,3300621.58220839,72212.8215908151027
1647388800,2022-03-16 00:00:00,MNST/USDT,0.0219,0.02324,0.02049,0.02226,1808382.96443465,39509.9296740330541
1647302400,2022-03-15 00:00:00,MNST/USDT,0.02157,0.0222,0.02041,0.02193,2826335.56293157,60023.384107890452
1647216000,2022-03-14 00:00:00,MNST/USDT,0.02145,0.02266,0.0206,0.02156,2809875.16183893,60099.9755880084166
1647129600,2022-03-13 00:00:00,MNST/USDT,0.0218,0.02232,0.02085,0.02144,3410593.10721851,73520.9622135991363
1647043200,2022-03-12 00:00:00,MNST/USDT,0.02209,0.02278,0.0212,0.02185,10932946.44262589,241155.9149841740974
1646956800,2022-03-11 00:00:00,MNST/USDT,0.02518,0.02518,0.02137,0.02207,7151291.64251112,163909.2648444855041
1646870400,2022-03-10 00:00:00,MNST/USDT,0.02612,0.02655,0.02311,0.02513,3825305.26667991,94813.6017914966842
1646784000,2022-03-09 00:00:00,MNST/USDT,0.02674,0.02799,0.02215,0.02614,6638729.20507295,168279.2105165022663
1646697600,2022-03-08 00:00:00,MNST/USDT,0.0266,0.02816,0.02333,0.02679,3598604.944018,95086.6034980737469
1646611200,2022-03-07 00:00:00,MNST/USDT,0.02815,0.02993,0.02637,0.02656,16632080.96910115,453769.4427811087528
1646524800,2022-03-06 00:00:00,MNST/USDT,0.02806,0.03119,0.02557,0.0281,24464057.95382077,673620.506269862931
1646438400,2022-03-05 00:00:00,MNST/USDT,0.02694,0.02876,0.02684,0.02808,25928600.48937076,713285.7430855084488
1646352000,2022-03-04 00:00:00,MNST/USDT,0.02812,0.02823,0.02683,0.02694,21751275.09105791,600544.4325613557675
1646265600,2022-03-03 00:00:00,MNST/USDT,0.0297,0.02982,0.02784,0.02811,14019103.21452752,401544.3351606536129
1646179200,2022-03-02 00:00:00,MNST/USDT,0.02981,0.03054,0.0275,0.0297,22319958.54100207,645466.0927649934081
1646092800,2022-03-01 00:00:00,MNST/USDT,0.03333,0.03605,0.02752,0.02974,27610796.96215017,846398.3964126619745
1646006400,2022-02-28 00:00:00,MNST/USDT,0.02659,0.03386,0.02625,0.03335,23632840.6535946,680120.5085489108169
1645920000,2022-02-27 00:00:00,MNST/USDT,0.03072,0.03085,0.02589,0.02663,21513684.36168416,605765.328948031465
1645833600,2022-02-26 00:00:00,MNST/USDT,0.03047,0.031,0.02848,0.03075,19086679.86371418,562940.1016137527867
1645747200,2022-02-25 00:00:00,MNST/USDT,0.02623,0.03166,0.02605,0.03033,20910263.9906187,585974.7659715635489
1645660800,2022-02-24 00:00:00,MNST/USDT,0.03125,0.03209,0.0244,0.02632,20617367.31097344,549265.3174334690376
1645574400,2022-02-23 00:00:00,MNST/USDT,0.02465,0.03964,0.02386,0.03125,35516276.64019948,1046173.0121734723116
1645488000,2022-02-22 00:00:00,MNST/USDT,0.02756,0.02813,0.02115,0.02474,20578628.11277194,511243.4250768317727
1645401600,2022-02-21 00:00:00,MNST/USDT,0.02703,0.03464,0.02675,0.02755,19976439.84234746,570932.3091540264175
1645315200,2022-02-20 00:00:00,MNST/USDT,0.03035,0.0307,0.02675,0.02701,19680940.26513936,558434.8122401294817
1645228800,2022-02-19 00:00:00,MNST/USDT,0.02973,0.03164,0.02861,0.03033,19256833.23704224,582414.2853230496502
1645142400,2022-02-18 00:00:00,MNST/USDT,0.03392,0.03599,0.02941,0.02989,17232381.20440229,562977.8611274950949
1645056000,2022-02-17 00:00:00,MNST/USDT,0.03698,0.0419,0.03357,0.0339,14129197.15011111,529000.0742304572864
1644969600,2022-02-16 00:00:00,MNST/USDT,0.03798,0.03798,0.03571,0.03695,14482091.94643472,534896.7367140143344
1644883200,2022-02-15 00:00:00,MNST/USDT,0.03704,0.0395,0.03634,0.03794,20423548.11104527,766879.5286338680879
1644796800,2022-02-14 00:00:00,MNST/USDT,0.03727,0.03814,0.03531,0.03706,13350070.94783939,490834.8656935648501
1644710400,2022-02-13 00:00:00,MNST/USDT,0.04128,0.04195,0.03639,0.03727,12696874.61104042,500016.9762598016755
1644624000,2022-02-12 00:00:00,MNST/USDT,0.0386,0.04318,0.03786,0.04135,12583984.49014643,503556.4947460582444
1644537600,2022-02-11 00:00:00,MNST/USDT,0.04741,0.04741,0.038,0.03874,12628848.19569122,545904.3257409349155
1644451200,2022-02-10 00:00:00,MNST/USDT,0.05092,0.05193,0.04504,0.0474,10355547.27022936,506020.4459523190174
1644364800,2022-02-09 00:00:00,MNST/USDT,0.05285,0.05336,0.04883,0.05092,10672551.12729859,540362.7079597692985
1644278400,2022-02-08 00:00:00,MNST/USDT,0.0525,0.05432,0.049,0.0531,10753086.76934873,545042.7981163999182
