https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AUDIO,Volume BTC
1660521600,2022-08-15 00:00:00,AUDIO/BTC,0.00001551,0.00001574,0.00001509,0.00001532,8004.1903,0.123401027233
1660435200,2022-08-14 00:00:00,AUDIO/BTC,0.00001636,0.00001663,0.00001542,0.00001553,8901.9813,0.142923125078
1660348800,2022-08-13 00:00:00,AUDIO/BTC,0.00001674,0.00001677,0.00001622,0.00001631,6267.9764,0.102904006759
1660262400,2022-08-12 00:00:00,AUDIO/BTC,0.00001675,0.00001706,0.0000165,0.0000168,7786.2656,0.130806021725
1660176000,2022-08-11 00:00:00,AUDIO/BTC,0.00001582,0.00001789,0.00001579,0.00001676,40417.4921,0.669233643761
1660089600,2022-08-10 00:00:00,AUDIO/BTC,0.00001555,0.00001586,0.00001536,0.00001582,12422.8261,0.19199810656
1660003200,2022-08-09 00:00:00,AUDIO/BTC,0.00001594,0.00001618,0.00001544,0.00001563,3652.9023,0.057386777826
1659916800,2022-08-08 00:00:00,AUDIO/BTC,0.00001622,0.00001643,0.00001572,0.00001598,2939.0345,0.047262841806
1659830400,2022-08-07 00:00:00,AUDIO/BTC,0.00001591,0.00001648,0.00001559,0.0000162,4096.8072,0.06565649779
1659744000,2022-08-06 00:00:00,AUDIO/BTC,0.00001587,0.00001615,0.00001582,0.0000159,4904.6172,0.078530163786
1659657600,2022-08-05 00:00:00,AUDIO/BTC,0.00001531,0.00001592,0.00001525,0.00001583,26321.154,0.405010806123
1659571200,2022-08-04 00:00:00,AUDIO/BTC,0.00001483,0.00001535,0.00001483,0.00001532,8171.9414,0.123797576717
1659484800,2022-08-03 00:00:00,AUDIO/BTC,0.00001476,0.00001518,0.00001445,0.00001486,8896.4183,0.131394635953
1659398400,2022-08-02 00:00:00,AUDIO/BTC,0.00001553,0.00001567,0.00001444,0.00001476,29102.2559,0.430672939012
1659312000,2022-08-01 00:00:00,AUDIO/BTC,0.00001478,0.00001608,0.00001472,0.00001551,20119.9568,0.308678917229
1659225600,2022-07-31 00:00:00,AUDIO/BTC,0.00001465,0.00001536,0.00001455,0.0000148,37300.6807,0.560923176832
1659139200,2022-07-30 00:00:00,AUDIO/BTC,0.00001449,0.00001521,0.00001436,0.00001462,11047.7146,0.163763192449
1659052800,2022-07-29 00:00:00,AUDIO/BTC,0.00001454,0.00001531,0.00001417,0.00001448,7625.6073,0.112276275921
1658966400,2022-07-28 00:00:00,AUDIO/BTC,0.00001465,0.00001485,0.00001435,0.00001457,11681.3166,0.170130736658
1658880000,2022-07-27 00:00:00,AUDIO/BTC,0.00001488,0.00001503,0.00001455,0.00001464,7208.019,0.106615209458
1658793600,2022-07-26 00:00:00,AUDIO/BTC,0.00001472,0.00001505,0.00001452,0.00001487,10281.3818,0.151079845213
1658707200,2022-07-25 00:00:00,AUDIO/BTC,0.00001553,0.00001572,0.00001464,0.00001476,27439.3101,0.414299505972
1658620800,2022-07-24 00:00:00,AUDIO/BTC,0.00001436,0.0000168,0.00001419,0.00001554,84035.3311,1.277160011196
1658534400,2022-07-23 00:00:00,AUDIO/BTC,0.0000162,0.00001656,0.00001361,0.00001436,44469.1747,0.641069162717
1658448000,2022-07-22 00:00:00,AUDIO/BTC,0.00001679,0.00001744,0.00001609,0.00001616,12698.4125,0.213064713955
1658361600,2022-07-21 00:00:00,AUDIO/BTC,0.00001641,0.00001731,0.00001601,0.00001678,4428.8003,0.074044147033
1658275200,2022-07-20 00:00:00,AUDIO/BTC,0.00001726,0.00001807,0.0000163,0.00001646,12886.1375,0.220183138582
1658188800,2022-07-19 00:00:00,AUDIO/BTC,0.00001767,0.00001791,0.00001684,0.0000172,28965.3103,0.504261760273
1658102400,2022-07-18 00:00:00,AUDIO/BTC,0.00001715,0.00001811,0.00001677,0.00001768,11418.8115,0.199431275543
1658016000,2022-07-17 00:00:00,AUDIO/BTC,0.00001623,0.00001778,0.00001608,0.00001708,10918.0798,0.182842413418
1657929600,2022-07-16 00:00:00,AUDIO/BTC,0.00001579,0.00001625,0.00001562,0.00001625,7017.3727,0.111811199842
1657843200,2022-07-15 00:00:00,AUDIO/BTC,0.00001589,0.00001606,0.00001567,0.00001575,1780.3722,0.028287900035
1657756800,2022-07-14 00:00:00,AUDIO/BTC,0.00001575,0.00001596,0.00001566,0.00001594,7064.9523,0.11114739087
1657670400,2022-07-13 00:00:00,AUDIO/BTC,0.00001574,0.00001597,0.00001517,0.00001573,8160.3498,0.127287178917
1657584000,2022-07-12 00:00:00,AUDIO/BTC,0.00001582,0.00001616,0.00001572,0.00001572,5673.5467,0.090425961781
1657497600,2022-07-11 00:00:00,AUDIO/BTC,0.00001645,0.00001651,0.00001564,0.00001581,6869.3758,0.109151525922
1657411200,2022-07-10 00:00:00,AUDIO/BTC,0.00001676,0.0000169,0.00001608,0.00001636,4140.2743,0.068082389605
1657324800,2022-07-09 00:00:00,AUDIO/BTC,0.00001621,0.0000172,0.00001621,0.00001677,11627.251,0.195004115429
1657238400,2022-07-08 00:00:00,AUDIO/BTC,0.00001666,0.00001672,0.00001603,0.00001622,19797.8358,0.321432689961
1657152000,2022-07-07 00:00:00,AUDIO/BTC,0.00001646,0.00001806,0.00001638,0.00001661,125392.7111273,2.1402224806904111
1657065600,2022-07-06 00:00:00,AUDIO/BTC,0.00001641,0.00001664,0.00001631,0.00001647,3675.51306072,0.060608579202916
1656979200,2022-07-05 00:00:00,AUDIO/BTC,0.00001715,0.00001723,0.00001641,0.00001641,6126.8907554,0.1025682019008313
1656892800,2022-07-04 00:00:00,AUDIO/BTC,0.00001772,0.0000178,0.00001703,0.00001709,47079.76838841,0.8194984531408407
1656806400,2022-07-03 00:00:00,AUDIO/BTC,0.00001767,0.00001786,0.00001746,0.00001765,4248.23392582,0.0750264766358185
1656720000,2022-07-02 00:00:00,AUDIO/BTC,0.00001754,0.00001782,0.00001727,0.00001767,8313.3197432,0.146055201670824
1656633600,2022-07-01 00:00:00,AUDIO/BTC,0.00001776,0.0000179,0.00001712,0.00001756,17265.9259,0.301815966614
1656547200,2022-06-30 00:00:00,AUDIO/BTC,0.00001876,0.00001881,0.00001721,0.00001776,22429.4788,0.401074653857
1656460800,2022-06-29 00:00:00,AUDIO/BTC,0.00001818,0.00001964,0.00001808,0.00001872,23277.75148137,0.4427332515057894
1656374400,2022-06-28 00:00:00,AUDIO/BTC,0.00001931,0.00001978,0.00001796,0.00001814,41402.84314718,0.7858804413816098
1656288000,2022-06-27 00:00:00,AUDIO/BTC,0.00001713,0.00001976,0.00001713,0.00001926,41520.4072,0.774450656825
1656201600,2022-06-26 00:00:00,AUDIO/BTC,0.00001796,0.00001916,0.00001709,0.00001713,52103.13806183,0.9460731475439178
1656115200,2022-06-25 00:00:00,AUDIO/BTC,0.00001804,0.00001849,0.00001736,0.00001792,9298.5045,0.165885642541
1656028800,2022-06-24 00:00:00,AUDIO/BTC,0.00001764,0.00001866,0.0000175,0.00001802,20046.68151051,0.3613371886165094
1655942400,2022-06-23 00:00:00,AUDIO/BTC,0.00001688,0.00001819,0.00001677,0.00001755,23853.73681541,0.4198672656849045
1655856000,2022-06-22 00:00:00,AUDIO/BTC,0.00001556,0.00001974,0.00001511,0.0000169,73251.82613851,1.3112900245328312
1655769600,2022-06-21 00:00:00,AUDIO/BTC,0.00001515,0.00001655,0.00001492,0.00001561,50698.94438332,0.7990670526126268
1655683200,2022-06-20 00:00:00,AUDIO/BTC,0.00001487,0.0000154,0.00001457,0.00001516,7061.71576542,0.1064372823697698
1655596800,2022-06-19 00:00:00,AUDIO/BTC,0.00001492,0.00001526,0.0000146,0.00001483,21213.20003998,0.3167664493748984
1655510400,2022-06-18 00:00:00,AUDIO/BTC,0.00001488,0.0000152,0.00001442,0.00001489,11145.03422637,0.1645135466689331
1655424000,2022-06-17 00:00:00,AUDIO/BTC,0.00001455,0.00001507,0.00001441,0.00001487,7564.1869,0.111760365038
1655337600,2022-06-16 00:00:00,AUDIO/BTC,0.00001501,0.00001525,0.00001416,0.00001461,11663.4381,0.170563003879
1655251200,2022-06-15 00:00:00,AUDIO/BTC,0.00001373,0.00001513,0.00001333,0.00001497,35758.73800492,0.4988064813199497
1655164800,2022-06-14 00:00:00,AUDIO/BTC,0.0000135,0.00001445,0.00001306,0.0000137,167594.9464048,2.3277782900257667
1655078400,2022-06-13 00:00:00,AUDIO/BTC,0.00001216,0.0000135,0.00001124,0.0000135,14756.11004078,0.1787462152299628
1654992000,2022-06-12 00:00:00,AUDIO/BTC,0.00001263,0.00001285,0.000012,0.00001207,9642.35648709,0.120235586195916
1654905600,2022-06-11 00:00:00,AUDIO/BTC,0.0000136,0.00001401,0.00001259,0.00001259,6894.20201486,0.0902597070959912
1654819200,2022-06-10 00:00:00,AUDIO/BTC,0.00001422,0.00001456,0.00001327,0.00001355,21097.76659702,0.289588180917774
1654732800,2022-06-09 00:00:00,AUDIO/BTC,0.00001454,0.00001504,0.0000141,0.00001424,14187.50242359,0.2044698595459216
1654646400,2022-06-08 00:00:00,AUDIO/BTC,0.00001353,0.0000151,0.00001348,0.00001456,35458.1386992,0.5098609454204961
1654560000,2022-06-07 00:00:00,AUDIO/BTC,0.00001335,0.00001388,0.00001286,0.00001353,21139.89088847,0.2818724956859193
1654473600,2022-06-06 00:00:00,AUDIO/BTC,0.00001327,0.00001393,0.00001297,0.00001336,8155.43745595,0.110013085105968
1654387200,2022-06-05 00:00:00,AUDIO/BTC,0.00001362,0.00001372,0.00001318,0.00001331,3527.46456988,0.0474410988509704
1654300800,2022-06-04 00:00:00,AUDIO/BTC,0.00001309,0.00001396,0.00001289,0.00001362,14372.0188,0.191779395835
1654214400,2022-06-03 00:00:00,AUDIO/BTC,0.00001372,0.00001374,0.00001266,0.00001307,11507.44480154,0.1517564235158391
1654128000,2022-06-02 00:00:00,AUDIO/BTC,0.00001356,0.00001376,0.00001317,0.00001373,5993.43979086,0.0805533286169756
1654041600,2022-06-01 00:00:00,AUDIO/BTC,0.0000146,0.00001553,0.0000134,0.00001358,33282.04461328,0.4719102521968009
1653955200,2022-05-31 00:00:00,AUDIO/BTC,0.0000137,0.00001536,0.00001306,0.00001458,64572.63359881,0.9343287526149112
1653868800,2022-05-30 00:00:00,AUDIO/BTC,0.00001344,0.00001456,0.0000133,0.00001376,54597.5299346,0.750383446810906
1653782400,2022-05-29 00:00:00,AUDIO/BTC,0.00001284,0.00001361,0.00001223,0.00001352,11997.2480511,0.1545796879179385
1653696000,2022-05-28 00:00:00,AUDIO/BTC,0.00001313,0.00001343,0.00001253,0.00001288,16258.75636101,0.2095559995808608
1653609600,2022-05-27 00:00:00,AUDIO/BTC,0.0000139,0.00001398,0.00001276,0.0000131,27414.34363149,0.3606954655708224
1653523200,2022-05-26 00:00:00,AUDIO/BTC,0.00001623,0.00001652,0.00001372,0.00001388,39977.05616325,0.58675300120297
1653436800,2022-05-25 00:00:00,AUDIO/BTC,0.00001544,0.00001722,0.00001544,0.00001617,30623.98673224,0.4996730676417224
1653350400,2022-05-24 00:00:00,AUDIO/BTC,0.00001523,0.00001576,0.0000147,0.00001547,18559.00547405,0.283942580248851
1653264000,2022-05-23 00:00:00,AUDIO/BTC,0.00001533,0.00001668,0.00001511,0.00001517,14268.957,0.227788566482
1653177600,2022-05-22 00:00:00,AUDIO/BTC,0.0000152,0.00001636,0.00001497,0.0000154,24571.24759303,0.3830799852139159
1653091200,2022-05-21 00:00:00,AUDIO/BTC,0.00001401,0.00001555,0.00001369,0.00001516,22164.31521722,0.3250343191484964
1653004800,2022-05-20 00:00:00,AUDIO/BTC,0.00001444,0.00001465,0.00001356,0.00001397,41367.4954,0.595622331002
1652918400,2022-05-19 00:00:00,AUDIO/BTC,0.00001425,0.00001465,0.00001362,0.00001446,16274.08513859,0.2318606161359075
1652832000,2022-05-18 00:00:00,AUDIO/BTC,0.00001528,0.00001591,0.00001394,0.00001418,17488.34512718,0.2588387882528744
1652745600,2022-05-17 00:00:00,AUDIO/BTC,0.0000145,0.00001587,0.00001446,0.00001528,28238.18502046,0.4184958331149714
1652659200,2022-05-16 00:00:00,AUDIO/BTC,0.00001617,0.00001619,0.00001423,0.0000145,16081.15176893,0.2421342218784733
1652572800,2022-05-15 00:00:00,AUDIO/BTC,0.00001452,0.00001616,0.0000141,0.00001616,27920.99254976,0.4246633088677982
1652486400,2022-05-14 00:00:00,AUDIO/BTC,0.00001412,0.00001499,0.00001303,0.00001447,20450.59767934,0.2833706325199594
1652400000,2022-05-13 00:00:00,AUDIO/BTC,0.00001297,0.00001505,0.00001292,0.00001409,39310.62955902,0.5544357857915825
1652313600,2022-05-12 00:00:00,AUDIO/BTC,0.00001371,0.00001439,0.00001113,0.00001297,179656.27904796,2.2557900038373957
1652227200,2022-05-11 00:00:00,AUDIO/BTC,0.00001953,0.00002,0.00001288,0.00001367,210301.57088055,3.1365364091576965
1652140800,2022-05-10 00:00:00,AUDIO/BTC,0.00001969,0.00002181,0.00001898,0.00001954,128427.61157059,2.6109612254147566
1652054400,2022-05-09 00:00:00,AUDIO/BTC,0.00002207,0.00002251,0.0000196,0.00001962,29503.52070851,0.6015996693238799
1651968000,2022-05-08 00:00:00,AUDIO/BTC,0.00002136,0.00002254,0.00002123,0.00002204,27473.15346699,0.6053778638956173
1651881600,2022-05-07 00:00:00,AUDIO/BTC,0.00002228,0.00002229,0.00002101,0.00002135,15340.91226166,0.3347986670088876
1651795200,2022-05-06 00:00:00,AUDIO/BTC,0.00002202,0.00002291,0.00002136,0.0000222,21907.67934163,0.4843880705878131
1651708800,2022-05-05 00:00:00,AUDIO/BTC,0.00002298,0.0000237,0.00002136,0.00002204,35892.03259611,0.7981930769519465
1651622400,2022-05-04 00:00:00,AUDIO/BTC,0.00002191,0.00002335,0.00002154,0.00002297,80194.93380154,1.823766056843959
1651536000,2022-05-03 00:00:00,AUDIO/BTC,0.00002185,0.00002286,0.00002154,0.00002188,12643.61562506,0.2815155187293789
1651449600,2022-05-02 00:00:00,AUDIO/BTC,0.00002299,0.00002309,0.00002144,0.00002187,10356.20493882,0.2295882948879314
1651363200,2022-05-01 00:00:00,AUDIO/BTC,0.00002212,0.00002464,0.00002186,0.00002303,19757.18352586,0.451152602726677
1651276800,2022-04-30 00:00:00,AUDIO/BTC,0.00002482,0.00002568,0.00002082,0.00002221,36633.48131641,0.8448038920374912
1651190400,2022-04-29 00:00:00,AUDIO/BTC,0.00002674,0.0000272,0.00002453,0.0000248,22808.1971,0.588009804459
1651104000,2022-04-28 00:00:00,AUDIO/BTC,0.00002825,0.00002825,0.00002654,0.00002676,23451.41542129,0.6423498176238232
1651017600,2022-04-27 00:00:00,AUDIO/BTC,0.00002737,0.00002926,0.00002716,0.00002826,20358.35284195,0.5747057621338495
1650931200,2022-04-26 00:00:00,AUDIO/BTC,0.00002845,0.00002998,0.00002714,0.00002736,28254.80623722,0.8071406398296849
1650844800,2022-04-25 00:00:00,AUDIO/BTC,0.00003021,0.00003025,0.00002804,0.0000285,37748.20451918,1.0877158247528364
1650758400,2022-04-24 00:00:00,AUDIO/BTC,0.00003176,0.00003232,0.0000299,0.0000302,33211.42331319,1.0276089403680206
1650672000,2022-04-23 00:00:00,AUDIO/BTC,0.00002955,0.00003241,0.000029,0.00003185,25578.66138646,0.7873028529626318
1650585600,2022-04-22 00:00:00,AUDIO/BTC,0.00002926,0.00003056,0.00002926,0.00002955,25103.27688715,0.7522013259749695
1650499200,2022-04-21 00:00:00,AUDIO/BTC,0.00003131,0.00003182,0.0000289,0.00002928,37360.55912172,1.1275955983446626
1650412800,2022-04-20 00:00:00,AUDIO/BTC,0.00003187,0.00003293,0.00003054,0.00003133,31720.3486136,1.0054631001461184
1650326400,2022-04-19 00:00:00,AUDIO/BTC,0.00003363,0.00003516,0.0000318,0.00003198,48876.23219916,1.629671532743836
1650240000,2022-04-18 00:00:00,AUDIO/BTC,0.0000347,0.00003585,0.00003216,0.00003365,144149.23188976,4.8827242117522556
1650153600,2022-04-17 00:00:00,AUDIO/BTC,0.00003214,0.00003594,0.00003043,0.00003465,88198.87767929,2.9428994838684536
1650067200,2022-04-16 00:00:00,AUDIO/BTC,0.00003187,0.00003298,0.00003125,0.00003222,55619.1224605,1.7920951359644641
1649980800,2022-04-15 00:00:00,AUDIO/BTC,0.00002973,0.00003262,0.00002953,0.00003198,207758.93549852,6.4468258324554126
1649894400,2022-04-14 00:00:00,AUDIO/BTC,0.00002698,0.00003196,0.00002685,0.00002971,158690.59251906,4.8057997282061105
1649808000,2022-04-13 00:00:00,AUDIO/BTC,0.00002591,0.00002735,0.00002579,0.00002694,27966.55548706,0.7438344232719726
1649721600,2022-04-12 00:00:00,AUDIO/BTC,0.00002567,0.00002707,0.00002527,0.00002593,395081.70143983,10.3920353842676336
1649635200,2022-04-11 00:00:00,AUDIO/BTC,0.00002679,0.00002679,0.00002495,0.00002567,254336.89517467,6.5085995924765121
1649548800,2022-04-10 00:00:00,AUDIO/BTC,0.00002821,0.00002827,0.00002663,0.00002675,17594.04134223,0.4808609852264586
1649462400,2022-04-09 00:00:00,AUDIO/BTC,0.00002731,0.00002914,0.00002724,0.00002816,21800.4894,0.610042162433
1649376000,2022-04-08 00:00:00,AUDIO/BTC,0.00002952,0.00003077,0.00002703,0.00002728,30826.3471748,0.8927782203985111
1649289600,2022-04-07 00:00:00,AUDIO/BTC,0.00002973,0.00002999,0.00002832,0.00002946,37604.88419795,1.0991501991326415
1649203200,2022-04-06 00:00:00,AUDIO/BTC,0.00003312,0.00003493,0.00002965,0.00002975,654521.12873002,20.5000270040935505
1649116800,2022-04-05 00:00:00,AUDIO/BTC,0.00003729,0.00003889,0.00003193,0.00003311,217116.59284795,7.6190905258621067
1649030400,2022-04-04 00:00:00,AUDIO/BTC,0.00003117,0.00003892,0.0000292,0.00003729,479255.67546217,15.4726284696937133
1648944000,2022-04-03 00:00:00,AUDIO/BTC,0.00002521,0.00003367,0.00002465,0.00003117,254922.92799694,7.6538854288792128
1648857600,2022-04-02 00:00:00,AUDIO/BTC,0.00002539,0.00002697,0.00002513,0.00002524,64733.33741333,1.6831615518054712
1648771200,2022-04-01 00:00:00,AUDIO/BTC,0.00002497,0.00002638,0.00002404,0.00002542,64670.4222986,1.6421211562681795
1648684800,2022-03-31 00:00:00,AUDIO/BTC,0.00002555,0.00002787,0.00002389,0.00002496,146939.12176592,3.8088906750978247
1648598400,2022-03-30 00:00:00,AUDIO/BTC,0.00002346,0.00002727,0.00002281,0.0000256,147423.02424067,3.776042979208527
1648512000,2022-03-29 00:00:00,AUDIO/BTC,0.00002194,0.00002532,0.00002194,0.00002346,82887.34261295,1.9425216793955254
1648425600,2022-03-28 00:00:00,AUDIO/BTC,0.00002265,0.0000245,0.00002169,0.000022,180198.63184393,4.0823837351471255
1648339200,2022-03-27 00:00:00,AUDIO/BTC,0.00002328,0.00002408,0.00002239,0.00002267,408101.5792,9.322091482005
1648252800,2022-03-26 00:00:00,AUDIO/BTC,0.00002263,0.0000233,0.00002209,0.0000233,29943.02431523,0.6792613430438273
1648166400,2022-03-25 00:00:00,AUDIO/BTC,0.00002386,0.00002455,0.0000223,0.00002265,75725.13508671,1.7848075855387819
1648080000,2022-03-24 00:00:00,AUDIO/BTC,0.00002393,0.00002488,0.00002325,0.00002384,48328.3834,1.156886478474
1647993600,2022-03-23 00:00:00,AUDIO/BTC,0.00002371,0.00002678,0.00002296,0.00002395,80675.20137343,1.9816359345368176
1647907200,2022-03-22 00:00:00,AUDIO/BTC,0.00002454,0.0000251,0.00002363,0.00002371,19115.0245,0.462715772047
1647820800,2022-03-21 00:00:00,AUDIO/BTC,0.00002545,0.00002889,0.00002414,0.00002457,160154.99211771,4.2671472381139101
1647734400,2022-03-20 00:00:00,AUDIO/BTC,0.00002664,0.00002814,0.00002417,0.00002544,82302.25258957,2.1404175996596509
1647648000,2022-03-19 00:00:00,AUDIO/BTC,0.00001831,0.00003018,0.00001828,0.00002667,305815.93505164,8.1623923879354183
1647561600,2022-03-18 00:00:00,AUDIO/BTC,0.00001788,0.00001849,0.00001778,0.00001829,37480.25052602,0.6757235146936738
1647475200,2022-03-17 00:00:00,AUDIO/BTC,0.00001802,0.00001853,0.00001784,0.00001789,34283.60958245,0.6274109060868715
1647388800,2022-03-16 00:00:00,AUDIO/BTC,0.00001809,0.00001823,0.00001759,0.00001801,14742.30374967,0.2644911913688626
1647302400,2022-03-15 00:00:00,AUDIO/BTC,0.00001781,0.00001813,0.00001781,0.00001803,3031.1957,0.054477347086
1647216000,2022-03-14 00:00:00,AUDIO/BTC,0.00001801,0.00001816,0.00001774,0.00001781,28789.40656884,0.5132148082567612
1647129600,2022-03-13 00:00:00,AUDIO/BTC,0.00001811,0.00001871,0.00001799,0.00001803,16950.3342,0.308991311341
1647043200,2022-03-12 00:00:00,AUDIO/BTC,0.00001815,0.0000184,0.00001798,0.00001811,4243.81419392,0.0769950673468304
1646956800,2022-03-11 00:00:00,AUDIO/BTC,0.00001848,0.00001875,0.00001813,0.00001813,4477.92939453,0.082250407317899
1646870400,2022-03-10 00:00:00,AUDIO/BTC,0.00001845,0.00001886,0.00001818,0.00001846,24192.1874,0.446140665109
1646784000,2022-03-09 00:00:00,AUDIO/BTC,0.00001867,0.00001913,0.00001812,0.00001857,13521.62238439,0.250457609898699
1646697600,2022-03-08 00:00:00,AUDIO/BTC,0.00001845,0.00001915,0.00001834,0.00001859,7428.32619908,0.1402228831898512
1646611200,2022-03-07 00:00:00,AUDIO/BTC,0.00001831,0.00001881,0.00001782,0.00001846,15212.3269,0.274581244894
1646524800,2022-03-06 00:00:00,AUDIO/BTC,0.00001913,0.00001925,0.00001828,0.00001828,11115.92671645,0.2075370004088485
1646438400,2022-03-05 00:00:00,AUDIO/BTC,0.00001849,0.00001926,0.00001825,0.00001915,8672.58652352,0.1613238781878224
1646352000,2022-03-04 00:00:00,AUDIO/BTC,0.00001853,0.00001921,0.00001842,0.00001849,29196.30991208,0.5478636146598488
1646265600,2022-03-03 00:00:00,AUDIO/BTC,0.00001878,0.00001886,0.0000182,0.00001852,39919.53531925,0.7398280306008575
1646179200,2022-03-02 00:00:00,AUDIO/BTC,0.00001856,0.00001941,0.00001839,0.0000187,18684.2043,0.348810045167
1646092800,2022-03-01 00:00:00,AUDIO/BTC,0.00001906,0.00001963,0.00001853,0.00001856,9207.7892,0.175789855415
1646006400,2022-02-28 00:00:00,AUDIO/BTC,0.00001944,0.00001976,0.00001849,0.00001904,9197.57262283,0.1764386032826893
1645920000,2022-02-27 00:00:00,AUDIO/BTC,0.00002001,0.00002015,0.00001919,0.00001955,4904.10589176,0.096798738620964
1645833600,2022-02-26 00:00:00,AUDIO/BTC,0.00002052,0.0000209,0.00001984,0.00001997,5695.0653752,0.1159326194258193
1645747200,2022-02-25 00:00:00,AUDIO/BTC,0.00002013,0.00002062,0.00001953,0.00002055,23734.04811356,0.4772725730866624
1645660800,2022-02-24 00:00:00,AUDIO/BTC,0.00002118,0.0000213,0.00001905,0.00002012,31230.64331025,0.630360518675681
1645574400,2022-02-23 00:00:00,AUDIO/BTC,0.00002187,0.00002236,0.00002116,0.00002116,5462.832,0.118899496827
1645488000,2022-02-22 00:00:00,AUDIO/BTC,0.00002182,0.00002208,0.00002127,0.00002189,8204.44884474,0.1780445697948219
