https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC
1661472000,2022-08-26 00:00:00,ETH/USDC,1695.35,1705.5,1486.97,1508.19,8433.82600718,13595955.623829303
1661385600,2022-08-25 00:00:00,ETH/USDC,1656.74,1722.93,1654.75,1695.63,3058.33257793,5189844.2312592935
1661299200,2022-08-24 00:00:00,ETH/USDC,1665.64,1693.85,1605.72,1656.89,5087.435347,8393942.6057430641
1661212800,2022-08-23 00:00:00,ETH/USDC,1625.14,1674.15,1563.72,1665.2,6127.27573338,9967846.2145532783
1661126400,2022-08-22 00:00:00,ETH/USDC,1617.87,1629,1529.1,1624.21,6561.5493287,10344089.3214307627
1661040000,2022-08-21 00:00:00,ETH/USDC,1575.87,1645.89,1562.83,1617.8,5371.01414192,8642034.7972459312
1660953600,2022-08-20 00:00:00,ETH/USDC,1607.97,1657,1523,1575.58,6773.07913184,10882730.4304868289
1660867200,2022-08-19 00:00:00,ETH/USDC,1846.81,1847.73,1603.33,1608.96,8303.83992967,14302795.8198516024
1660780800,2022-08-18 00:00:00,ETH/USDC,1834.67,1881.86,1821.69,1846.93,3019.5864171,5615016.7234381824
1660694400,2022-08-17 00:00:00,ETH/USDC,1876.92,1958.6,1819.44,1833.93,5937.44224504,11065409.1703436337
1660608000,2022-08-16 00:00:00,ETH/USDC,1898.49,1915.7,1850.38,1876.93,3652.83621673,6877477.5775449496
1660521600,2022-08-15 00:00:00,ETH/USDC,1936.39,2012.47,1873.48,1900.45,7248.45181106,13935373.5697306437
1660435200,2022-08-14 00:00:00,ETH/USDC,1984.23,2030.64,1906.64,1936.2,4117.53883192,8086658.5314895477
1660348800,2022-08-13 00:00:00,ETH/USDC,1959.12,2021.36,1947.22,1983.84,4178.21158948,8307617.0532444617
1660262400,2022-08-12 00:00:00,ETH/USDC,1880.97,1965.83,1854.37,1958.83,4847.06893741,9209764.5178677336
1660176000,2022-08-11 00:00:00,ETH/USDC,1854.37,1941.65,1851.45,1880.94,8102.95201787,15360795.0932056039
1660089600,2022-08-10 00:00:00,ETH/USDC,1702.99,1888.04,1654.47,1854.44,8231.64577188,14688642.7732117957
1660003200,2022-08-09 00:00:00,ETH/USDC,1777.52,1790.5,1669.17,1702.96,5003.78167961,8628083.9746268099
1659916800,2022-08-08 00:00:00,ETH/USDC,1701.01,1817.41,1694.23,1778.14,5862.30386858,10386330.6723107003
1659830400,2022-08-07 00:00:00,ETH/USDC,1691.3,1729.59,1669.12,1700.47,2765.90406523,4691238.83436338
1659744000,2022-08-06 00:00:00,ETH/USDC,1736.58,1750.04,1686.48,1689.31,4093.94182915,7034851.7825546032
1659657600,2022-08-05 00:00:00,ETH/USDC,1608.11,1742.36,1606.12,1736.41,5727.10656359,9617905.5428545189
1659571200,2022-08-04 00:00:00,ETH/USDC,1618.52,1664,1581.43,1608.19,4992.44821848,8087680.3585081304
1659484800,2022-08-03 00:00:00,ETH/USDC,1631.11,1684.5,1590.12,1619.15,5834.64679766,9572907.4082730176
1659398400,2022-08-02 00:00:00,ETH/USDC,1630.42,1678,1559.05,1630.86,7235.63686515,11691031.9854255111
1659312000,2022-08-01 00:00:00,ETH/USDC,1678.92,1705.46,1607.25,1630.1,5841.17969522,9695514.7473621486
1659225600,2022-07-31 00:00:00,ETH/USDC,1698,1753.56,1667.47,1679.1,4106.76896302,7002931.7509124122
1659139200,2022-07-30 00:00:00,ETH/USDC,1722.01,1744.97,1673.97,1696.55,5976.60396121,10215604.199257168
1659052800,2022-07-29 00:00:00,ETH/USDC,1725.17,1765.71,1656.59,1720.81,8694.44905107,14884036.8168590679
1658966400,2022-07-28 00:00:00,ETH/USDC,1636.97,1784.3,1596.25,1725.72,8446.53241872,14217053.3301140786
1658880000,2022-07-27 00:00:00,ETH/USDC,1450.76,1644.65,1421.12,1636.53,8478.57014993,12970821.2195685444
1658793600,2022-07-26 00:00:00,ETH/USDC,1440.64,1454.58,1356.61,1450,6824.04378498,9568386.3772920499
1658707200,2022-07-25 00:00:00,ETH/USDC,1598,1610,1434.14,1440.47,7473.98250456,11313528.8989660251
1658620800,2022-07-24 00:00:00,ETH/USDC,1548.68,1665.04,1546.35,1598.39,5015.14711488,8025807.1376988239
1658534400,2022-07-23 00:00:00,ETH/USDC,1536.13,1596.35,1488.01,1548.42,4318.36884286,6651724.2071073599
1658448000,2022-07-22 00:00:00,ETH/USDC,1574.94,1645.34,1516.56,1537.85,5850.8133104,9305009.8005786942
1658361600,2022-07-21 00:00:00,ETH/USDC,1520.7,1605.35,1464.4,1574.93,5674.67859251,8629203.5637414412
1658275200,2022-07-20 00:00:00,ETH/USDC,1542.76,1620.8,1482.6,1521.11,7670.79884659,11973207.1509044913
1658188800,2022-07-19 00:00:00,ETH/USDC,1580.73,1628.95,1492.42,1543.16,11275.22150677,17496683.4684239788
1658102400,2022-07-18 00:00:00,ETH/USDC,1338.79,1596.58,1336.39,1580.73,13573.5407952,19909972.1434246397
1658016000,2022-07-17 00:00:00,ETH/USDC,1355.76,1399.62,1317.59,1338.31,6345.60167833,8590413.0008558782
1657929600,2022-07-16 00:00:00,ETH/USDC,1230.77,1419.68,1191.8,1356.02,8557.09138405,10932158.9913524772
1657843200,2022-07-15 00:00:00,ETH/USDC,1192.52,1292,1179.93,1231.33,8479.29018876,10375678.9207231626
1657756800,2022-07-14 00:00:00,ETH/USDC,1114.03,1213.1,1072.34,1192.67,7272.75377839,8218063.0479086226
1657670400,2022-07-13 00:00:00,ETH/USDC,1037.56,1120.12,1006.81,1115.14,10380.86586036,11002482.1319634158
1657584000,2022-07-12 00:00:00,ETH/USDC,1095.49,1097.19,1033,1037.33,7234.25925823,7718981.6351411086
1657497600,2022-07-11 00:00:00,ETH/USDC,1167.26,1170.1,1090.9,1095.28,7503.95104016,8573610.3432024583
1657411200,2022-07-10 00:00:00,ETH/USDC,1215.83,1219,1152.96,1166.87,4897.24587226,5778277.849451631
1657324800,2022-07-09 00:00:00,ETH/USDC,1212.95,1232,1203.64,1216.08,3689.58529944,4494624.8954299208
1657238400,2022-07-08 00:00:00,ETH/USDC,1236.47,1275,1192.46,1213.08,9346.73335964,11522524.9518617536
1657152000,2022-07-07 00:00:00,ETH/USDC,1185.38,1254.9,1162.05,1236.3,7201.12764309,8708934.1771324108
1657065600,2022-07-06 00:00:00,ETH/USDC,1132,1203.13,1110.52,1185.38,9075.88023463,10413277.4588930248
1656979200,2022-07-05 00:00:00,ETH/USDC,1149.83,1171.78,1076.15,1132.54,7863.87930046,8863596.7385243657
1656892800,2022-07-04 00:00:00,ETH/USDC,1073.12,1159.21,1044.46,1149.49,7191.7064356,7941799.4019191348
1656806400,2022-07-03 00:00:00,ETH/USDC,1065.46,1088.65,1039.82,1072.81,3411.48239895,3622449.9009548174
1656720000,2022-07-02 00:00:00,ETH/USDC,1057.96,1077.69,1026.75,1064.79,6769.48411133,7125955.4246850083
1656633600,2022-07-01 00:00:00,ETH/USDC,1070.5,1113.92,1032.38,1057.87,11585.62547825,12363834.9226334051
1656547200,2022-06-30 00:00:00,ETH/USDC,1098.38,1105.59,996.94,1070.37,8601.48808485,8924916.3188528264
1656460800,2022-06-29 00:00:00,ETH/USDC,1142.19,1155,1085.76,1098.7,7130.86785038,7968973.6037810288
1656374400,2022-06-28 00:00:00,ETH/USDC,1190.81,1238.59,1135.36,1141.62,6490.72609744,7712905.3882087406
1656288000,2022-06-27 00:00:00,ETH/USDC,1197.14,1237.2,1171.91,1190.81,6459.66575502,7784335.5193924325
1656201600,2022-06-26 00:00:00,ETH/USDC,1241.39,1280,1194.25,1197.8,5821.5713568,7174656.7382709567
1656115200,2022-06-25 00:00:00,ETH/USDC,1223.86,1260,1179.01,1241.51,7145.94428156,8685737.2402689764
1656028800,2022-06-24 00:00:00,ETH/USDC,1143.35,1244.06,1130.52,1223.3,9647.6461586,11466734.8534086428
1655942400,2022-06-23 00:00:00,ETH/USDC,1049.13,1153,1044.42,1143.75,8623.07713644,9529570.1958709859
1655856000,2022-06-22 00:00:00,ETH/USDC,1124.98,1129.89,1037.87,1048.72,11380.83718473,12357102.949866456
1655769600,2022-06-21 00:00:00,ETH/USDC,1126.75,1191,1107.65,1124.05,11724.23033381,13449572.3957568973
1655683200,2022-06-20 00:00:00,ETH/USDC,1127.23,1169.74,1051,1126.98,12841.22803981,14225876.6587804919
1655596800,2022-06-19 00:00:00,ETH/USDC,993.57,1157.46,932.07,1127.07,14267.41094625,14815043.7659084523
1655510400,2022-06-18 00:00:00,ETH/USDC,1085.12,1096.51,877.7,993.76,16385.48389866,15975529.086027606
1655424000,2022-06-17 00:00:00,ETH/USDC,1067.14,1117.41,1050,1085.12,8501.13936085,9237328.364807246
1655337600,2022-06-16 00:00:00,ETH/USDC,1236.06,1255.75,1050.72,1067.14,15056.12737897,17131658.8255425116
1655251200,2022-06-15 00:00:00,ETH/USDC,1206.32,1247,1012.21,1236.78,25668.55855722,28953725.689857763
1655164800,2022-06-14 00:00:00,ETH/USDC,1207.71,1265,1074.75,1206.06,19480.92754312,22997718.0770084496
1655078400,2022-06-13 00:00:00,ETH/USDC,1433.32,1452.73,1163.21,1207.77,26351.09336151,33250607.77448542
1654992000,2022-06-12 00:00:00,ETH/USDC,1531.71,1545.35,1424.11,1433.23,7554.662656,11139701.9409728122
1654905600,2022-06-11 00:00:00,ETH/USDC,1660.71,1680,1500,1531.76,5834.70608985,9127399.600999146
1654819200,2022-06-10 00:00:00,ETH/USDC,1787.48,1802.6,1652.76,1660.55,5237.75958777,9021674.3532537235
1654732800,2022-06-09 00:00:00,ETH/USDC,1790.89,1832.14,1775.95,1786.65,1855.4797845,3337200.3229015354
1654646400,2022-06-08 00:00:00,ETH/USDC,1812.37,1838,1763.71,1790.27,3342.29582704,6012384.2013018226
1654560000,2022-06-07 00:00:00,ETH/USDC,1857.59,1872,1724.68,1812.34,5186.24593334,9273976.8735210093
1654473600,2022-06-06 00:00:00,ETH/USDC,1803.67,1917.79,1803.1,1858.44,4561.34092539,8532666.1028877914
1654387200,2022-06-05 00:00:00,ETH/USDC,1803.55,1828.73,1772.24,1803.23,2203.32377673,3974806.8397644489
1654300800,2022-06-04 00:00:00,ETH/USDC,1773.47,1819.13,1747.23,1803.54,2311.26403224,4093614.9383504862
1654214400,2022-06-03 00:00:00,ETH/USDC,1833.16,1846.76,1736.19,1773.96,3925.11744231,6957394.7462374221
1654128000,2022-06-02 00:00:00,ETH/USDC,1816.52,1852,1781.41,1833.54,3117.11899517,5668417.7824112634
1654041600,2022-06-01 00:00:00,ETH/USDC,1940.47,1971.61,1762.05,1815.85,4858.3660545,9101106.6280476789
1653955200,2022-05-31 00:00:00,ETH/USDC,1998.05,2013.7,1923,1940.47,4062.17393015,7980892.4072196769
1653868800,2022-05-30 00:00:00,ETH/USDC,1811.38,2010.85,1799.27,1996.82,5254.431069,10065396.8604045362
1653782400,2022-05-29 00:00:00,ETH/USDC,1790.34,1827.1,1761.25,1811,2095.29066465,3761500.6923761063
1653696000,2022-05-28 00:00:00,ETH/USDC,1725.72,1807.18,1700,1790.52,5687.26495183,10099607.6443434625
1653609600,2022-05-27 00:00:00,ETH/USDC,1788.33,1820.7,1704,1723.76,9364.72188967,16471352.5059125721
1653523200,2022-05-26 00:00:00,ETH/USDC,1940.9,1964.02,1735.92,1790.71,7075.78455184,13034597.2132363609
1653436800,2022-05-25 00:00:00,ETH/USDC,1977.18,2019.92,1932.05,1940.43,4013.01180743,7909952.0800491069
1653350400,2022-05-24 00:00:00,ETH/USDC,1971.36,1991.04,1911,1976.01,4384.55271105,8592138.7634358799
1653264000,2022-05-23 00:00:00,ETH/USDC,2040.84,2087,1951.88,1970.92,4993.71074438,10155464.8827409829
1653177600,2022-05-22 00:00:00,ETH/USDC,1973.96,2053.86,1963.81,2039.99,2986.44029861,6006795.6309943516
1653091200,2022-05-21 00:00:00,ETH/USDC,1957.07,1988.08,1933.86,1972.62,2296.10111468,4518790.6854591299
1653004800,2022-05-20 00:00:00,ETH/USDC,2016.92,2062.08,1920.78,1957.61,5750.20148875,11438517.2512265878
1652918400,2022-05-19 00:00:00,ETH/USDC,1913.32,2037.68,1901,2017.01,5221.21066535,10267841.3659521237
1652832000,2022-05-18 00:00:00,ETH/USDC,2088.42,2108.44,1905.33,1911.1,5365.42242301,10655856.0125449718
1652745600,2022-05-17 00:00:00,ETH/USDC,2020.79,2120.61,2005.38,2088.64,4560.77178298,9411574.3024041367
1652659200,2022-05-16 00:00:00,ETH/USDC,2142,2142,1956,2019.75,4588.1653587,9326481.8828419212
1652572800,2022-05-15 00:00:00,ETH/USDC,2052.88,2162.81,1997.36,2143.31,3599.26754659,7470005.1495024069
1652486400,2022-05-14 00:00:00,ETH/USDC,2005.31,2066.1,1947.27,2053.41,4567.96617011,9211064.4952311312
1652400000,2022-05-13 00:00:00,ETH/USDC,1949.96,2145.86,1922,2004.99,9124.43947073,18888507.2291414698
1652313600,2022-05-12 00:00:00,ETH/USDC,2064.95,2179.35,1533,1950,24606.96641472,46613116.9020599864
1652227200,2022-05-11 00:00:00,ETH/USDC,2339,2449.52,1900,2066,13978.76329168,31350717.6533063013
1652140800,2022-05-10 00:00:00,ETH/USDC,2226.5,2456.66,2197.23,2339.01,7917.39225213,18617636.5348499987
1652054400,2022-05-09 00:00:00,ETH/USDC,2522.06,2529.3,2225.8,2225.8,5983.9642773,14130790.8367223885
1651968000,2022-05-08 00:00:00,ETH/USDC,2634.28,2640.59,2483.7,2520.63,3150.20928316,8025514.2926211949
1651881600,2022-05-07 00:00:00,ETH/USDC,2692.08,2703.09,2587.91,2635.65,1679.81600403,4462967.8950294651
1651795200,2022-05-06 00:00:00,ETH/USDC,2748.22,2757,2633.3,2692.01,2312.38591158,6232788.4903125308
1651708800,2022-05-05 00:00:00,ETH/USDC,2940.46,2953.44,2688.27,2748.22,2622.24365303,7352636.8292998796
1651622400,2022-05-04 00:00:00,ETH/USDC,2781.08,2966.62,2771.77,2940.46,1862.41932022,5353502.7657180571
1651536000,2022-05-03 00:00:00,ETH/USDC,2856.45,2862.29,2754.64,2781.29,1353.91759182,3809725.1928626736
1651449600,2022-05-02 00:00:00,ETH/USDC,2828,2881.8,2779.01,2857.18,1957.95760195,5539653.7809874789
1651363200,2022-05-01 00:00:00,ETH/USDC,2727.77,2848.26,2718,2825.87,1247.57947873,3468333.3391758139
1651276800,2022-04-30 00:00:00,ETH/USDC,2817.3,2841.12,2715.04,2727.23,1450.91181817,4056853.3422584567
1651190400,2022-04-29 00:00:00,ETH/USDC,2937.64,2946.4,2776.29,2817.08,1745.74609736,4986447.4790598314
1651104000,2022-04-28 00:00:00,ETH/USDC,2885.61,2980.52,2854.59,2941.11,1851.69506384,5403071.2377816272
1651017600,2022-04-27 00:00:00,ETH/USDC,2808.44,2919.24,2795,2889.28,1904.82487451,5455147.3804548213
1650931200,2022-04-26 00:00:00,ETH/USDC,3006.98,3036.12,2768.04,2811.03,2074.89877364,6036054.1431679298
1650844800,2022-04-25 00:00:00,ETH/USDC,2921.35,3026.26,2798.42,3005.71,2790.28335128,8065946.87297587
1650758400,2022-04-24 00:00:00,ETH/USDC,2933.52,2967.54,2913.3,2923.18,1217.66118363,3577804.3121439859
1650672000,2022-04-23 00:00:00,ETH/USDC,2962.16,2979.01,2914.61,2932.89,1216.14049547,3595216.1751975531
1650585600,2022-04-22 00:00:00,ETH/USDC,2983.33,3033.14,2934.73,2963.63,1780.29370471,5309784.3027309061
1650499200,2022-04-21 00:00:00,ETH/USDC,3079.09,3179.14,2943.2,2984.32,1491.56481886,4582275.3789001613
1650412800,2022-04-20 00:00:00,ETH/USDC,3100.72,3165.25,3037.5,3078.67,1242.59076038,3843950.0716968409
1650326400,2022-04-19 00:00:00,ETH/USDC,3055.92,3131.47,3030.47,3103.2,986.92653142,3037487.3009606447
1650240000,2022-04-18 00:00:00,ETH/USDC,2989.41,3069.39,2885.68,3056.26,1595.27912638,4723675.5159546465
1650153600,2022-04-17 00:00:00,ETH/USDC,3060.15,3082.43,2983.79,2988.96,869.73210107,2650701.6844743713
1650067200,2022-04-16 00:00:00,ETH/USDC,3042.55,3085.11,2996.92,3060.63,993.05136982,3011776.4147181079
1649980800,2022-04-15 00:00:00,ETH/USDC,3020.76,3057.98,2994.54,3040.05,857.28910205,2597592.1053290785
1649894400,2022-04-14 00:00:00,ETH/USDC,3119.59,3144.09,2977.74,3019.43,978.39794956,2988399.5160678944
1649808000,2022-04-13 00:00:00,ETH/USDC,3028.68,3128.78,2999.55,3117.09,1206.46347831,3697768.9285786616
1649721600,2022-04-12 00:00:00,ETH/USDC,2979.18,3086.61,2951.16,3027.29,1826.61288141,5506864.0046694527
1649635200,2022-04-11 00:00:00,ETH/USDC,3198.64,3214.06,2949.87,2979.28,1994.55237075,6106732.710652381
1649548800,2022-04-10 00:00:00,ETH/USDC,3262.08,3308.96,3193.6,3201.8,591.80290677,1925325.0451402365
1649462400,2022-04-09 00:00:00,ETH/USDC,3193.66,3269.33,3181.54,3258.27,574.82538541,1852481.50552123
1649376000,2022-04-08 00:00:00,ETH/USDC,3228.44,3313.51,3174.19,3193.61,1504.48384494,4890232.8063484426
1649289600,2022-04-07 00:00:00,ETH/USDC,3167.68,3269.04,3143.61,3227.22,1132.90041298,3638801.9683810901
1649203200,2022-04-06 00:00:00,ETH/USDC,3404.8,3404.8,3162.83,3173.8,3125.3047363,10308335.395579237
1649116800,2022-04-05 00:00:00,ETH/USDC,3519.84,3554.5,3396.89,3409.15,1963.14857813,6832343.55545626
1649030400,2022-04-04 00:00:00,ETH/USDC,3518.9,3548.65,3410,3520.84,2680.7322327,9327113.8844734695
1648944000,2022-04-03 00:00:00,ETH/USDC,3444.39,3581.12,3413.98,3521.21,1771.49038977,6185440.7218195624
1648857600,2022-04-02 00:00:00,ETH/USDC,3455.53,3532.35,3433.44,3444.28,2107.91302619,7332693.595494528
1648771200,2022-04-01 00:00:00,ETH/USDC,3285.76,3482.24,3212,3456.61,3105.45764114,10441347.1854494494
1648684800,2022-03-31 00:00:00,ETH/USDC,3382.76,3446.29,3263.2,3282.84,2194.92778148,7363733.818903816
1648598400,2022-03-30 00:00:00,ETH/USDC,3400.51,3448.45,3334.33,3386.31,1817.78912475,6157869.3295725878
1648512000,2022-03-29 00:00:00,ETH/USDC,3336.26,3483.61,3333.56,3403.29,2084.92173298,7108391.354113835
1648425600,2022-03-28 00:00:00,ETH/USDC,3296.97,3431.84,3231.32,3333.71,2425.80635109,8114919.5145725299
1648339200,2022-03-27 00:00:00,ETH/USDC,3147.79,3299.86,3127.15,3297.39,981.45605114,3133960.981988511
1648252800,2022-03-26 00:00:00,ETH/USDC,3105.5,3155.55,3086.36,3145.8,722.04585949,2255050.8641397669
1648166400,2022-03-25 00:00:00,ETH/USDC,3108.83,3195.34,3078,3104.82,1184.27256918,3704828.5017307614
1648080000,2022-03-24 00:00:00,ETH/USDC,3039,3130,3004.26,3111.36,1489.56855102,4567076.9077920991
1647993600,2022-03-23 00:00:00,ETH/USDC,2969.31,3046.43,2922.12,3036.88,1979.10128502,5896870.8213670461
1647907200,2022-03-22 00:00:00,ETH/USDC,2891.01,3054.74,2888.67,2970.7,2482.40061541,7422092.7282607112
1647820800,2022-03-21 00:00:00,ETH/USDC,2862.56,2960.89,2832.71,2891.6,2299.4524842,6664401.5685974242
1647734400,2022-03-20 00:00:00,ETH/USDC,2951.79,2965.87,2819.61,2862.56,1474.69365853,4254460.1198300882
1647648000,2022-03-19 00:00:00,ETH/USDC,2940.73,2987.96,2895,2953.28,1431.94651783,4223656.3929713331
1647561600,2022-03-18 00:00:00,ETH/USDC,2812.7,2986.33,2769.03,2940.58,2341.1228967,6709193.4302113442
1647475200,2022-03-17 00:00:00,ETH/USDC,2774.42,2837.38,2746.7,2815.64,2028.01395733,5657868.6664292856
1647388800,2022-03-16 00:00:00,ETH/USDC,2620.07,2789.88,2604.65,2775.69,2568.3898995,6898950.3625998911
1647302400,2022-03-15 00:00:00,ETH/USDC,2590,2673.89,2507.57,2620.97,2473.93556229,6404119.7292971341
1647216000,2022-03-14 00:00:00,ETH/USDC,2515.69,2609.85,2500.41,2592.75,1675.12795896,4295513.2526525768
1647129600,2022-03-13 00:00:00,ETH/USDC,2568.23,2602.05,2493.6,2518.66,1170.18486298,2999805.6205777607
1647043200,2022-03-12 00:00:00,ETH/USDC,2556.06,2614.51,2554,2568.8,983.15462328,2541878.939039149
1646956800,2022-03-11 00:00:00,ETH/USDC,2605.89,2677.39,2523.62,2558.5,1734.45136346,4486054.2456028287
1646870400,2022-03-10 00:00:00,ETH/USDC,2728.7,2731.82,2552.5,2607.62,1729.21628994,4520815.5041035378
1646784000,2022-03-09 00:00:00,ETH/USDC,2575.68,2774.1,2568.49,2728.7,1562.13212263,4237100.0400371674
1646697600,2022-03-08 00:00:00,ETH/USDC,2490.68,2624.85,2480.63,2578.22,1614.40853839,4130117.7344204891
1646611200,2022-03-07 00:00:00,ETH/USDC,2547.01,2650,2444.3,2492.82,1887.5511347,4777592.3014400101
1646524800,2022-03-06 00:00:00,ETH/USDC,2662.95,2675.55,2536.34,2548.49,955.0998797,2510019.7161413899
1646438400,2022-03-05 00:00:00,ETH/USDC,2615.43,2685.38,2589.94,2665.88,701.02063362,1856372.7597151827
1646352000,2022-03-04 00:00:00,ETH/USDC,2833.23,2834.71,2574.6,2615.43,1343.15791016,3613969.8047169865
1646265600,2022-03-03 00:00:00,ETH/USDC,2948.26,2971.49,2781.32,2833.87,1251.21095525,3591628.5050919037
1646179200,2022-03-02 00:00:00,ETH/USDC,2978.23,3043.49,2915.55,2950.8,1516.23862913,4514909.3715297122
1646092800,2022-03-01 00:00:00,ETH/USDC,2922.56,3038.23,2850,2974.71,1980.87936857,5830781.1948441685
1646006400,2022-02-28 00:00:00,ETH/USDC,2614.89,2951.67,2571.32,2916.96,1720.5343535,4696572.0442584846
1645920000,2022-02-27 00:00:00,ETH/USDC,2781.07,2836.07,2559.49,2614.89,1851.45354527,4993867.4069260035
1645833600,2022-02-26 00:00:00,ETH/USDC,2770.65,2875.65,2729.52,2778.93,1177.9544134,3294072.2221808284
1645747200,2022-02-25 00:00:00,ETH/USDC,2596.55,2836.78,2573.19,2770.37,1695.75091721,4540927.7028444126
1645660800,2022-02-24 00:00:00,ETH/USDC,2580.41,2733.28,2300.65,2597.69,3867.74383044,9467615.9684392434
1645574400,2022-02-23 00:00:00,ETH/USDC,2641.58,2754.37,2577.49,2580,1313.13195867,3504127.9648061062
1645488000,2022-02-22 00:00:00,ETH/USDC,2573.85,2667.26,2500.46,2637.69,1818.77294092,4703241.2161841054
1645401600,2022-02-21 00:00:00,ETH/USDC,2625.39,2760.22,2560.52,2568.22,1872.84297369,4989148.1006998554
1645315200,2022-02-20 00:00:00,ETH/USDC,2764.8,2765.69,2576.65,2622.99,1388.35866803,3680580.2782864435
1645228800,2022-02-19 00:00:00,ETH/USDC,2780.64,2831.57,2695.27,2764.93,1144.04123132,3167391.4760271835
1645142400,2022-02-18 00:00:00,ETH/USDC,2896.55,2945,2754.06,2781.68,2569.80355481,7329100.1845664975
1645056000,2022-02-17 00:00:00,ETH/USDC,3126.13,3160.47,2854.29,2896.54,1789.92109936,5360539.738534818
1644969600,2022-02-16 00:00:00,ETH/USDC,3180.73,3187.53,3046.08,3124.37,2579.83078262,8049620.6532634011
1644883200,2022-02-15 00:00:00,ETH/USDC,2934.85,3197.06,2914.11,3185,3419.33281769,10557868.0187278238
1644796800,2022-02-14 00:00:00,ETH/USDC,2871.96,2965.48,2833.58,2930.75,2651.28366822,7686403.4957494406
1644710400,2022-02-13 00:00:00,ETH/USDC,2916.36,2953.58,2839.23,2871.7,1987.0120411,5772117.0395451519
1644624000,2022-02-12 00:00:00,ETH/USDC,2923.58,2985.8,2859.33,2918.33,2322.24159403,6775368.4672581185
1644537600,2022-02-11 00:00:00,ETH/USDC,3072.48,3139.29,2880.01,2929.61,2686.60840781,8108681.4575920787
1644451200,2022-02-10 00:00:00,ETH/USDC,3246.71,3284.07,3060.43,3074.41,2152.39704218,6878182.0896514874
1644364800,2022-02-09 00:00:00,ETH/USDC,3120.49,3271.04,3057.79,3245.11,1183.84258382,3751334.5872769551
1644278400,2022-02-08 00:00:00,ETH/USDC,3140.33,3233.32,3029.03,3117.51,1647.50800404,5117353.0354014625
1644192000,2022-02-07 00:00:00,ETH/USDC,3062.69,3190.87,2995.18,3142.92,3935.05965507,12150527.731001211
1644105600,2022-02-06 00:00:00,ETH/USDC,3016.17,3075.75,2953.85,3056.69,887.6401662,2671119.2430034609
1644019200,2022-02-05 00:00:00,ETH/USDC,2998.12,3061.6,2961.43,3016.68,1220.59789352,3674717.5501332279
1643932800,2022-02-04 00:00:00,ETH/USDC,2695.38,2998.39,2673.77,2998.39,1531.65081086,4372103.9209949589
