https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CELO,Volume USDT
1659744000,2022-08-06 00:00:00,CELO/USDT,1.103,1.1105,1.0686,1.0709,531513.66195294,581035.383670344082
1659657600,2022-08-05 00:00:00,CELO/USDT,1.0298,1.1067,1.0265,1.1046,493773.04158642,528990.633093190475
1659571200,2022-08-04 00:00:00,CELO/USDT,1.0004,1.0399,0.9938,1.0317,305763.25151379,309864.918209623713
1659484800,2022-08-03 00:00:00,CELO/USDT,1.0058,1.0445,0.9754,1.0005,339297.91698893,344630.151463464984
1659398400,2022-08-02 00:00:00,CELO/USDT,1.0778,1.095,0.9792,1.0056,726389.03440097,735382.685260432802
1659312000,2022-08-01 00:00:00,CELO/USDT,1.0258,1.1392,1.0204,1.0808,803898.88511857,855240.759731955499
1659225600,2022-07-31 00:00:00,CELO/USDT,1.049,1.0864,0.9438,1.0265,1079722.861892,1135363.641996512857
1659139200,2022-07-30 00:00:00,CELO/USDT,0.9847,1.1142,0.977,1.0499,1822632.87269251,1933765.564759176623
1659052800,2022-07-29 00:00:00,CELO/USDT,0.9813,1.0343,0.951,0.9868,767395.8088201,760144.577148179399
1658966400,2022-07-28 00:00:00,CELO/USDT,0.9237,0.9983,0.9069,0.98,530651.70273667,509579.224365575555
1658880000,2022-07-27 00:00:00,CELO/USDT,0.8505,0.9232,0.8333,0.9222,356657.26073686,308819.165710518574
1658793600,2022-07-26 00:00:00,CELO/USDT,0.8541,0.8558,0.8162,0.8507,427126.52227935,357281.202112348169
1658707200,2022-07-25 00:00:00,CELO/USDT,0.9444,0.9526,0.8524,0.8533,528962.76084304,474823.699137048934
1658620800,2022-07-24 00:00:00,CELO/USDT,0.947,0.9697,0.9364,0.9444,351008.0906711,334102.624164590059
1658534400,2022-07-23 00:00:00,CELO/USDT,0.9574,0.9944,0.9168,0.9464,298534.34597357,284165.63444219763
1658448000,2022-07-22 00:00:00,CELO/USDT,0.9693,1.0155,0.9458,0.9554,589181.65856585,579346.358039420273
1658361600,2022-07-21 00:00:00,CELO/USDT,0.9493,0.9755,0.915,0.9693,364530.01935132,345509.162626158862
1658275200,2022-07-20 00:00:00,CELO/USDT,1.0218,1.0528,0.94,0.9513,501610.2765115,503566.13063473868
1658188800,2022-07-19 00:00:00,CELO/USDT,0.9931,1.0487,0.9759,1.0232,898885.43681949,909552.023361938223
1658102400,2022-07-18 00:00:00,CELO/USDT,0.9085,1,0.9076,0.9934,444490.93482865,429427.559092713159
1658016000,2022-07-17 00:00:00,CELO/USDT,0.9278,0.9504,0.9044,0.9087,350341.17861461,323892.37615307293
1657929600,2022-07-16 00:00:00,CELO/USDT,0.9077,0.933,0.8789,0.9275,368737.74982572,334528.485090248045
1657843200,2022-07-15 00:00:00,CELO/USDT,0.8835,0.9155,0.8692,0.909,337841.8003226,304089.283554791211
1657756800,2022-07-14 00:00:00,CELO/USDT,0.8411,0.8883,0.8171,0.8842,262032.13450545,222569.371952372624
1657670400,2022-07-13 00:00:00,CELO/USDT,0.8052,0.842,0.7719,0.8405,615404.20869326,497280.562125393625
1657584000,2022-07-12 00:00:00,CELO/USDT,0.8316,0.8514,0.8056,0.8068,374823.1727905,312886.971312223588
1657497600,2022-07-11 00:00:00,CELO/USDT,0.9095,0.9096,0.8254,0.8324,477704.35125256,417493.479338782997
1657411200,2022-07-10 00:00:00,CELO/USDT,0.9542,0.955,0.9013,0.9091,303641.9417832,281402.821950164069
1657324800,2022-07-09 00:00:00,CELO/USDT,0.9354,0.9792,0.929,0.956,334485.76679468,320536.939784330037
1657238400,2022-07-08 00:00:00,CELO/USDT,0.9609,0.9879,0.9203,0.9318,328943.77268623,310380.112910835389
1657152000,2022-07-07 00:00:00,CELO/USDT,0.916,0.9676,0.9138,0.9608,504659.5758308,477262.781425939349
1657065600,2022-07-06 00:00:00,CELO/USDT,0.9097,0.9275,0.8279,0.9159,899057.87265372,817656.884139729841
1656979200,2022-07-05 00:00:00,CELO/USDT,0.9094,0.9495,0.8867,0.9107,937429.40668868,857421.861545087103
1656892800,2022-07-04 00:00:00,CELO/USDT,0.8698,0.911,0.8458,0.9078,269232.28604909,234132.48603106397
1656806400,2022-07-03 00:00:00,CELO/USDT,0.8685,0.8809,0.8456,0.8702,298584.98137373,257350.984977008514
1656720000,2022-07-02 00:00:00,CELO/USDT,0.8557,0.8841,0.8374,0.8685,377133.89095852,324101.059435501489
1656633600,2022-07-01 00:00:00,CELO/USDT,0.862,0.8871,0.8236,0.8555,589656.58125414,503095.283564298979
1656547200,2022-06-30 00:00:00,CELO/USDT,0.885,0.8876,0.8133,0.8637,629188.53324163,531834.655848868476
1656460800,2022-06-29 00:00:00,CELO/USDT,0.8852,0.9,0.853,0.885,882713.45694988,773032.135265736383
1656374400,2022-06-28 00:00:00,CELO/USDT,0.9369,0.9545,0.8772,0.8851,764427.09202342,702741.805423527517
1656288000,2022-06-27 00:00:00,CELO/USDT,0.9163,0.9807,0.9141,0.935,796465.584426,754003.762802342073
1656201600,2022-06-26 00:00:00,CELO/USDT,0.9997,1.05,0.9122,0.9151,1327742.26400289,1320805.271906566949
1656115200,2022-06-25 00:00:00,CELO/USDT,0.9524,1.0142,0.9246,1.0001,1525476.38209652,1486057.430009516433
1656028800,2022-06-24 00:00:00,CELO/USDT,0.9109,0.9736,0.907,0.9516,966493.29527404,907801.999518155116
1655942400,2022-06-23 00:00:00,CELO/USDT,0.8629,0.912,0.862,0.9099,727921.8622056,648090.001405209221
1655856000,2022-06-22 00:00:00,CELO/USDT,0.9089,0.9168,0.8596,0.8636,952015.92124904,842329.649756445813
1655769600,2022-06-21 00:00:00,CELO/USDT,0.9152,0.9771,0.8983,0.9091,1760684.31211354,1654688.685779808853
1655683200,2022-06-20 00:00:00,CELO/USDT,0.8413,0.933,0.7948,0.9156,1231019.12223285,1086421.370270902852
1655596800,2022-06-19 00:00:00,CELO/USDT,0.7982,0.8512,0.7514,0.8413,768553.03691075,612131.128474182001
1655510400,2022-06-18 00:00:00,CELO/USDT,0.8609,0.8769,0.7372,0.7966,778687.66471652,622419.672411030823
1655424000,2022-06-17 00:00:00,CELO/USDT,0.8385,0.8815,0.8288,0.8606,640407.72904693,553257.590146874269
1655337600,2022-06-16 00:00:00,CELO/USDT,0.9487,0.9588,0.8203,0.8378,680523.52381589,596802.199452175802
1655251200,2022-06-15 00:00:00,CELO/USDT,0.9188,0.9493,0.8084,0.9487,898617.40738367,775912.570663313476
1655164800,2022-06-14 00:00:00,CELO/USDT,0.9394,0.9546,0.8753,0.9203,831573.20549008,765199.386127295056
1655078400,2022-06-13 00:00:00,CELO/USDT,0.968,0.9836,0.85,0.9405,1630639.71085531,1497854.717537308884
1654992000,2022-06-12 00:00:00,CELO/USDT,1.0149,1.063,0.8999,0.9676,1884281.88105475,1885056.785971609904
1654905600,2022-06-11 00:00:00,CELO/USDT,1.1242,1.1565,0.9838,1.0144,1165966.48920938,1242690.150310347798
1654819200,2022-06-10 00:00:00,CELO/USDT,1.257,1.2636,1.091,1.124,1134650.61487427,1317488.020017764314
1654732800,2022-06-09 00:00:00,CELO/USDT,1.2576,1.31,1.243,1.2581,390762.81285645,494886.3144650165
1654646400,2022-06-08 00:00:00,CELO/USDT,1.2735,1.305,1.2415,1.2561,272508.90359134,346784.539600386227
1654560000,2022-06-07 00:00:00,CELO/USDT,1.3331,1.3344,1.237,1.2725,359506.16272525,456720.577965219785
1654473600,2022-06-06 00:00:00,CELO/USDT,1.2893,1.3654,1.2843,1.3346,406042.92636789,540962.228857462084
1654387200,2022-06-05 00:00:00,CELO/USDT,1.2817,1.3082,1.245,1.2885,360022.25851373,458616.477896237859
1654300800,2022-06-04 00:00:00,CELO/USDT,1.2809,1.2923,1.2343,1.2802,406543.48794873,513130.927025472306
1654214400,2022-06-03 00:00:00,CELO/USDT,1.3586,1.3609,1.2582,1.282,380338.58908508,496089.022850714756
1654128000,2022-06-02 00:00:00,CELO/USDT,1.3235,1.3702,1.288,1.3586,847893.50094404,1117836.864379403849
1654041600,2022-06-01 00:00:00,CELO/USDT,1.4665,1.4878,1.302,1.3247,1841403.39134123,2607855.615022731179
1653955200,2022-05-31 00:00:00,CELO/USDT,1.4492,1.5261,1.4179,1.4688,1498907.45772466,2217677.805099795777
1653868800,2022-05-30 00:00:00,CELO/USDT,1.3484,1.4574,1.3237,1.4506,988041.09901328,1386553.719814874879
1653782400,2022-05-29 00:00:00,CELO/USDT,1.3187,1.3497,1.267,1.3472,749166.95710017,982528.463015043288
1653696000,2022-05-28 00:00:00,CELO/USDT,1.306,1.4,1.2632,1.318,701111.81023148,916824.486310626934
1653609600,2022-05-27 00:00:00,CELO/USDT,1.4337,1.5216,1.2797,1.3063,1663048.20388945,2275511.793132791293
1653523200,2022-05-26 00:00:00,CELO/USDT,1.3955,1.5821,1.3748,1.4338,1921368.3255249,2850612.725851065814
1653436800,2022-05-25 00:00:00,CELO/USDT,1.3409,1.4563,1.3076,1.3947,931598.91213682,1298746.462510667911
1653350400,2022-05-24 00:00:00,CELO/USDT,1.2709,1.4562,1.2337,1.3446,924911.25170267,1241982.581804278331
1653264000,2022-05-23 00:00:00,CELO/USDT,1.359,1.4152,1.2404,1.2666,437252.0200267,587154.449928240562
1653177600,2022-05-22 00:00:00,CELO/USDT,1.3149,1.3751,1.2787,1.359,342126.07803677,455769.968382021961
1653091200,2022-05-21 00:00:00,CELO/USDT,1.2833,1.3338,1.2526,1.3131,369925.03965663,476252.442416758323
1653004800,2022-05-20 00:00:00,CELO/USDT,1.3703,1.4017,1.2487,1.2827,480614.56293329,638239.12549561927
1652918400,2022-05-19 00:00:00,CELO/USDT,1.257,1.3975,1.2,1.3725,830982.67720951,1075159.612185262826
1652832000,2022-05-18 00:00:00,CELO/USDT,1.453,1.4736,1.2492,1.2541,505623.43367245,676567.813964490858
1652745600,2022-05-17 00:00:00,CELO/USDT,1.4067,1.49,1.36,1.4541,377680.5786807,541702.58245047129
1652659200,2022-05-16 00:00:00,CELO/USDT,1.6061,1.6061,1.3845,1.4038,408976.62914192,594057.732241437349
1652572800,2022-05-15 00:00:00,CELO/USDT,1.573,1.6041,1.4697,1.604,431099.9284823,658905.372479728357
1652486400,2022-05-14 00:00:00,CELO/USDT,1.5739,1.6371,1.405,1.573,518777.27131081,778682.760398064872
1652400000,2022-05-13 00:00:00,CELO/USDT,1.532,1.7467,1.4981,1.5688,812652.84130311,1331879.584129397743
1652313600,2022-05-12 00:00:00,CELO/USDT,1.5777,1.7543,1.207,1.532,1404059.2263873,2110328.912786933242
1652227200,2022-05-11 00:00:00,CELO/USDT,1.9755,2.1962,1.3518,1.5824,3225540.05271798,5781546.276274083144
1652140800,2022-05-10 00:00:00,CELO/USDT,1.8798,2.1534,1.8388,1.9838,884901.30591563,1788628.046602996469
1652054400,2022-05-09 00:00:00,CELO/USDT,2.3037,2.3618,1.8657,1.8826,910392.72318368,1954911.215677501718
1651968000,2022-05-08 00:00:00,CELO/USDT,2.243,2.3613,2.1257,2.2991,525484.62546514,1185851.418228244041
1651881600,2022-05-07 00:00:00,CELO/USDT,2.367,2.3955,2.1939,2.2452,469206.42174895,1088209.332956825247
1651795200,2022-05-06 00:00:00,CELO/USDT,2.3479,2.4142,2.2132,2.3689,425456.24177817,979760.839369159347
1651708800,2022-05-05 00:00:00,CELO/USDT,2.6464,2.6971,2.2764,2.3489,645486.90518185,1582069.618430479437
1651622400,2022-05-04 00:00:00,CELO/USDT,2.3691,2.6595,2.3628,2.644,513241.58713219,1271456.065134675689
1651536000,2022-05-03 00:00:00,CELO/USDT,2.4413,2.4586,2.3312,2.367,429026.7992145,1034781.040095232705
1651449600,2022-05-02 00:00:00,CELO/USDT,2.4734,2.539,2.3617,2.4393,440754.81811669,1075716.472991416136
1651363200,2022-05-01 00:00:00,CELO/USDT,2.3509,2.493,2.278,2.4767,506096.7676449,1210056.823008062329
1651276800,2022-04-30 00:00:00,CELO/USDT,2.6089,2.66,2.2584,2.3548,605958.65132674,1511346.562460506998
1651190400,2022-04-29 00:00:00,CELO/USDT,2.7953,2.8276,2.5209,2.6072,324258.25503457,865434.747168706347
1651104000,2022-04-28 00:00:00,CELO/USDT,2.7959,2.8589,2.7322,2.7974,268114.25831488,750589.284364872156
1651017600,2022-04-27 00:00:00,CELO/USDT,2.6983,2.8119,2.6625,2.7958,475900.06630666,1315288.528389045671
1650931200,2022-04-26 00:00:00,CELO/USDT,2.9223,3.0281,2.6437,2.708,689256.36210417,1965886.218446668247
1650844800,2022-04-25 00:00:00,CELO/USDT,2.8782,2.9687,2.585,2.9241,1668605.87307489,4760466.185754294286
1650758400,2022-04-24 00:00:00,CELO/USDT,2.9492,3.0186,2.861,2.8824,280300.72257057,816613.409891226143
1650672000,2022-04-23 00:00:00,CELO/USDT,3.0277,3.0429,2.9446,2.9487,133815.67026112,400105.397893304412
1650585600,2022-04-22 00:00:00,CELO/USDT,3.0767,3.1328,2.9925,3.0285,194020.62781276,592559.76310925152
1650499200,2022-04-21 00:00:00,CELO/USDT,3.2763,3.3352,2.9891,3.0789,494064.88688882,1574926.466093366709
1650412800,2022-04-20 00:00:00,CELO/USDT,3.1971,3.3625,3.1368,3.2731,560673.15075116,1825141.542921262425
1650326400,2022-04-19 00:00:00,CELO/USDT,3.1039,3.219,3.0889,3.2003,224210.94732795,704396.116301416044
1650240000,2022-04-18 00:00:00,CELO/USDT,3.0187,3.2836,2.8643,3.1042,417091.74047535,1244470.225477057451
1650153600,2022-04-17 00:00:00,CELO/USDT,3.1697,3.1997,3.0012,3.023,226211.7028245,702262.354775494966
1650067200,2022-04-16 00:00:00,CELO/USDT,3.1451,3.2924,3.0949,3.1679,308765.255696,990651.217625155091
1649980800,2022-04-15 00:00:00,CELO/USDT,3.1247,3.1663,3.0308,3.1436,289629.03313354,901424.284200119853
1649894400,2022-04-14 00:00:00,CELO/USDT,3.2677,3.3788,3.08,3.1228,465983.40417544,1521748.7288313231
1649808000,2022-04-13 00:00:00,CELO/USDT,3.2106,3.2788,3.088,3.265,377350.81311779,1209843.369320907891
1649721600,2022-04-12 00:00:00,CELO/USDT,3.1326,3.289,3.0441,3.2086,423878.97623325,1348746.113575391114
1649635200,2022-04-11 00:00:00,CELO/USDT,3.4408,3.4583,3.0617,3.132,604280.43797391,1967041.897335956033
1649548800,2022-04-10 00:00:00,CELO/USDT,3.5207,3.7498,3.4226,3.4391,671301.57290313,2424036.193620531737
1649462400,2022-04-09 00:00:00,CELO/USDT,3.4924,3.549,3.3766,3.5172,320948.09716822,1113739.03058534132
1649376000,2022-04-08 00:00:00,CELO/USDT,3.8566,4.01,3.4567,3.4956,997081.07989286,3777442.172136338477
1649289600,2022-04-07 00:00:00,CELO/USDT,3.7502,3.9578,3.5999,3.8613,742851.52498342,2796254.725020221215
1649203200,2022-04-06 00:00:00,CELO/USDT,4.2622,4.566,3.7159,3.7505,1200407.78284272,4956481.092798857201
1649116800,2022-04-05 00:00:00,CELO/USDT,4.8873,5.2364,4.2183,4.2606,2338955.60527245,11197425.593128834631
1649030400,2022-04-04 00:00:00,CELO/USDT,3.8244,4.912,3.666,4.8944,2215075.40596743,9373302.612463784026
1648944000,2022-04-03 00:00:00,CELO/USDT,3.4622,3.9057,3.45,3.817,801231.76504186,2960442.858628360106
1648857600,2022-04-02 00:00:00,CELO/USDT,3.4037,3.5573,3.3536,3.4621,306849.19801935,1061489.038438771099
1648771200,2022-04-01 00:00:00,CELO/USDT,3.314,3.4568,3.1791,3.4135,375847.69496202,1249955.637229557181
1648684800,2022-03-31 00:00:00,CELO/USDT,3.4417,3.5526,3.2019,3.3153,396665.8584608,1337846.063386725559
1648598400,2022-03-30 00:00:00,CELO/USDT,3.4659,3.508,3.3115,3.438,259710.54838307,892307.481573079678
1648512000,2022-03-29 00:00:00,CELO/USDT,3.2361,3.7949,3.2265,3.4685,830956.22796304,2914457.840561935805
1648425600,2022-03-28 00:00:00,CELO/USDT,3.312,3.5087,3.1842,3.2311,445111.13574222,1506698.255250244547
1648339200,2022-03-27 00:00:00,CELO/USDT,3.14,3.333,3.0764,3.3113,252200.39129353,807809.67310299681
1648252800,2022-03-26 00:00:00,CELO/USDT,3.0864,3.2092,3.0856,3.1367,101738.52952326,318929.388548876358
1648166400,2022-03-25 00:00:00,CELO/USDT,3.119,3.22,3.0059,3.092,225792.49439273,707571.097040833136
1648080000,2022-03-24 00:00:00,CELO/USDT,3.1389,3.1618,3.0068,3.1235,214431.86887976,659958.333306534105
1647993600,2022-03-23 00:00:00,CELO/USDT,2.9221,3.209,2.9205,3.1389,319455.63806819,985858.275263975527
1647907200,2022-03-22 00:00:00,CELO/USDT,2.8784,2.9739,2.8565,2.9221,243845.87872407,716054.348031251042
1647820800,2022-03-21 00:00:00,CELO/USDT,2.8719,3.008,2.775,2.884,211824.31701433,614761.597445537031
1647734400,2022-03-20 00:00:00,CELO/USDT,3.0523,3.0523,2.8549,2.8719,186540.71346479,545760.392360148942
1647648000,2022-03-19 00:00:00,CELO/USDT,3.0883,3.1486,2.996,3.0532,311066.65225225,954804.993218191671
1647561600,2022-03-18 00:00:00,CELO/USDT,2.932,3.1413,2.8181,3.0868,960845.24810951,2898154.689630094563
1647475200,2022-03-17 00:00:00,CELO/USDT,2.5744,3.9,2.536,2.937,3168156.71791683,10243515.832215188967
1647388800,2022-03-16 00:00:00,CELO/USDT,2.4035,2.5777,2.3917,2.5666,214049.47497062,531154.954312669096
1647302400,2022-03-15 00:00:00,CELO/USDT,2.4877,2.5047,2.3664,2.4052,83104.70838653,201017.26300251108
1647216000,2022-03-14 00:00:00,CELO/USDT,2.5403,2.5403,2.4156,2.4858,115281.49849108,286182.751153130314
1647129600,2022-03-13 00:00:00,CELO/USDT,2.5602,2.66,2.5055,2.5371,138448.53899225,359572.765695743157
1647043200,2022-03-12 00:00:00,CELO/USDT,2.5801,2.6389,2.532,2.5601,97348.3654658,250044.265320017374
1646956800,2022-03-11 00:00:00,CELO/USDT,2.7071,2.7277,2.5313,2.5782,242846.05164601,634548.913005912109
1646870400,2022-03-10 00:00:00,CELO/USDT,2.8932,2.9631,2.642,2.7071,288052.17623169,795680.780819717297
1646784000,2022-03-09 00:00:00,CELO/USDT,2.7363,2.9344,2.722,2.8916,385254.03322372,1091926.054455873084
1646697600,2022-03-08 00:00:00,CELO/USDT,2.7916,3,2.6923,2.7353,442018.97352261,1267129.892376083138
1646611200,2022-03-07 00:00:00,CELO/USDT,2.5579,2.87,2.5087,2.7874,347982.77184047,941398.39204449735
1646524800,2022-03-06 00:00:00,CELO/USDT,2.8444,2.8917,2.5397,2.5517,211332.44483608,571417.491055794342
1646438400,2022-03-05 00:00:00,CELO/USDT,2.6679,2.902,2.5109,2.858,343129.7960409,937278.929931786534
1646352000,2022-03-04 00:00:00,CELO/USDT,2.5499,2.914,2.4306,2.6655,485215.98907422,1318734.536445845159
1646265600,2022-03-03 00:00:00,CELO/USDT,2.5772,2.6699,2.4922,2.5568,93694.11780609,241914.933591794512
1646179200,2022-03-02 00:00:00,CELO/USDT,2.6801,2.7361,2.5329,2.5884,174522.66082927,461244.287768318287
1646092800,2022-03-01 00:00:00,CELO/USDT,2.648,2.8,2.5574,2.6788,223094.51977076,593128.431495915401
1646006400,2022-02-28 00:00:00,CELO/USDT,2.3517,2.6522,2.3307,2.6485,168168.12097391,414956.672194572395
1645920000,2022-02-27 00:00:00,CELO/USDT,2.4146,2.5197,2.287,2.3613,192934.03045618,462734.499083279402
1645833600,2022-02-26 00:00:00,CELO/USDT,2.4026,2.4972,2.3585,2.4162,228076.92689453,553651.246140168892
1645747200,2022-02-25 00:00:00,CELO/USDT,2.2771,2.435,2.2399,2.403,188899.98494406,438708.575726621182
1645660800,2022-02-24 00:00:00,CELO/USDT,2.3825,2.4117,2.0519,2.2825,388595.72533109,850776.744475736874
1645574400,2022-02-23 00:00:00,CELO/USDT,2.527,2.6161,2.3714,2.3779,148286.45414909,374633.503698909083
1645488000,2022-02-22 00:00:00,CELO/USDT,2.4096,2.5338,2.3454,2.5239,208282.56268388,507738.233491434872
1645401600,2022-02-21 00:00:00,CELO/USDT,2.5643,2.7044,2.3889,2.403,256446.20898953,654458.476716172914
1645315200,2022-02-20 00:00:00,CELO/USDT,2.7269,2.7269,2.489,2.5583,170756.00436771,440968.869944018163
1645228800,2022-02-19 00:00:00,CELO/USDT,2.739,2.7948,2.624,2.7207,121732.53183353,330520.913522266473
1645142400,2022-02-18 00:00:00,CELO/USDT,2.8381,2.9088,2.6911,2.7448,217451.50094506,611855.401527352858
1645056000,2022-02-17 00:00:00,CELO/USDT,3.0018,3.0589,2.7897,2.84,236827.38118208,694957.632994875759
1644969600,2022-02-16 00:00:00,CELO/USDT,3.166,3.1681,2.9386,3.01,203076.51565711,619872.919117990305
1644883200,2022-02-15 00:00:00,CELO/USDT,2.9099,3.1917,2.9075,3.1665,237532.94790078,735121.644899178044
1644796800,2022-02-14 00:00:00,CELO/USDT,2.9316,2.9948,2.8081,2.9093,194960.17082681,561846.337129357456
1644710400,2022-02-13 00:00:00,CELO/USDT,3.0483,3.075,2.897,2.9339,140664.08974971,419882.598328592577
1644624000,2022-02-12 00:00:00,CELO/USDT,3.0617,3.1118,2.933,3.058,214897.97090435,652205.603219032492
1644537600,2022-02-11 00:00:00,CELO/USDT,3.124,3.2723,2.9734,3.0647,232592.71839777,725270.495949856586
1644451200,2022-02-10 00:00:00,CELO/USDT,3.456,3.4597,3.1121,3.1281,330291.11736963,1088815.18536517788
1644364800,2022-02-09 00:00:00,CELO/USDT,3.3162,3.513,3.214,3.4557,316785.28009485,1067618.413564266613
1644278400,2022-02-08 00:00:00,CELO/USDT,3.5249,3.64,3.2,3.3052,473253.35088784,1588299.704325056186
1644192000,2022-02-07 00:00:00,CELO/USDT,3.3635,3.577,3.3065,3.5246,273294.56097563,946784.811295965595
1644105600,2022-02-06 00:00:00,CELO/USDT,3.2359,3.4268,3.2287,3.3644,195794.10569649,650766.378040085355
1644019200,2022-02-05 00:00:00,CELO/USDT,3.2415,3.3991,3.0606,3.2252,228390.94075377,748214.135292888136
1643932800,2022-02-04 00:00:00,CELO/USDT,3.0367,3.2447,2.9954,3.2398,158330.71420339,491710.87132274043
1643846400,2022-02-03 00:00:00,CELO/USDT,3.0261,3.0469,2.8999,3.0367,119318.68463206,356617.419590281399
1643760000,2022-02-02 00:00:00,CELO/USDT,3.2193,3.2345,2.9759,3.0281,137120.10166046,427301.760925773181
