https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1659225600,2022-07-31 00:00:00,XRP/USDT,0.38743622,0.39319738,0.38693861,0.39213674,47671.09941095,122185.96563404
1659139200,2022-07-30 00:00:00,XRP/USDT,0.36867315,0.4096,0.36327107,0.38782875,1227083.5688543,3143658.3327258
1659052800,2022-07-29 00:00:00,XRP/USDT,0.37374509,0.37974492,0.35988794,0.36823482,975246.65276169,2638308.45377431
1658966400,2022-07-28 00:00:00,XRP/USDT,0.35926418,0.37925719,0.35,0.37382453,458933.95855174,1268723.35302732
1658880000,2022-07-27 00:00:00,XRP/USDT,0.33775131,0.35954552,0.33054405,0.35945755,361617.65018512,1061901.62206761
1658793600,2022-07-26 00:00:00,XRP/USDT,0.33584857,0.33822659,0.32554615,0.33810804,348014.49613773,1051243.46798411
1658707200,2022-07-25 00:00:00,XRP/USDT,0.35864447,0.35982781,0.33556609,0.33608125,289523.85566513,837036.44301073
1658620800,2022-07-24 00:00:00,XRP/USDT,0.3592417,0.3666057,0.3560437,0.3582121,179457.63670617,496230.42875075
1658534400,2022-07-23 00:00:00,XRP/USDT,0.35782201,0.36257913,0.34984861,0.35930908,395061.33629162,1108191.10361734
1658448000,2022-07-22 00:00:00,XRP/USDT,0.3664603,0.37139065,0.35435942,0.35782068,728876.37132168,2013894.92867446
1658361600,2022-07-21 00:00:00,XRP/USDT,0.3632866,0.36823534,0.34894153,0.36655058,542233.54338356,1520513.55645571
1658275200,2022-07-20 00:00:00,XRP/USDT,0.37298314,0.38142905,0.35759307,0.36289163,348774.20770747,941434.80354015
1658188800,2022-07-19 00:00:00,XRP/USDT,0.36541733,0.3763764,0.35177128,0.37296978,792296.43015715,2182913.51642987
1658102400,2022-07-18 00:00:00,XRP/USDT,0.34392642,0.36986279,0.34293665,0.36586433,1046808.00687849,2901852.12580214
1658016000,2022-07-17 00:00:00,XRP/USDT,0.35069467,0.36107581,0.34218936,0.34312202,503471.55895427,1437830.14646998
1657929600,2022-07-16 00:00:00,XRP/USDT,0.33406922,0.35598047,0.3316,0.35053724,650171.05176979,1894357.65144547
1657843200,2022-07-15 00:00:00,XRP/USDT,0.33363063,0.348564,0.327185,0.33414301,843026.78898614,2495999.85827296
1657756800,2022-07-14 00:00:00,XRP/USDT,0.32361991,0.33394482,0.31250593,0.33368593,523422.11114117,1629289.43319746
1657670400,2022-07-13 00:00:00,XRP/USDT,0.31185973,0.32550358,0.30311747,0.3237803,486849.39693887,1545508.98628874
1657584000,2022-07-12 00:00:00,XRP/USDT,0.31516286,0.3178887,0.30807148,0.3113585,263829.29763595,841609.25015032
1657497600,2022-07-11 00:00:00,XRP/USDT,0.32518832,0.32887495,0.31118094,0.31507999,530806.9223017,1649273.94034738
1657411200,2022-07-10 00:00:00,XRP/USDT,0.34475184,0.34498082,0.3196212,0.32494413,244406.08369668,739358.8500453
1657324800,2022-07-09 00:00:00,XRP/USDT,0.34033533,0.34746882,0.33955275,0.34501407,218509.34281278,637196.11288905
1657238400,2022-07-08 00:00:00,XRP/USDT,0.34216609,0.35821735,0.33611602,0.34042932,958698.89455152,2772863.67486374
1657152000,2022-07-07 00:00:00,XRP/USDT,0.33247764,0.34484319,0.32704313,0.34287209,406823.68017535,1212828.55201374
1657065600,2022-07-06 00:00:00,XRP/USDT,0.32519448,0.33395699,0.3203172,0.33263784,544838.28870189,1677911.53182631
1656979200,2022-07-05 00:00:00,XRP/USDT,0.32874769,0.33077619,0.31333,0.32569834,232201.83347958,720217.50760129
1656892800,2022-07-04 00:00:00,XRP/USDT,0.32154022,0.32967086,0.31497957,0.32857236,308887.27049423,962547.55952991
1656806400,2022-07-03 00:00:00,XRP/USDT,0.31603387,0.32645062,0.3091391,0.32184112,341492.32558093,1081394.49853064
1656720000,2022-07-02 00:00:00,XRP/USDT,0.31402735,0.31780915,0.30969474,0.31546021,192978.11330676,615081.51200141
1656633600,2022-07-01 00:00:00,XRP/USDT,0.33194919,0.33586363,0.30964063,0.31388383,388819.28683567,1221566.3509445
1656547200,2022-06-30 00:00:00,XRP/USDT,0.32981048,0.3327614,0.30603576,0.33211595,506816.45493993,1590110.31679862
1656460800,2022-06-29 00:00:00,XRP/USDT,0.3374215,0.34154917,0.32047882,0.32936132,863457.94790558,2603467.4527757
1656374400,2022-06-28 00:00:00,XRP/USDT,0.35375541,0.35553943,0.3355,0.33735852,863225.67888412,2514544.11310284
1656288000,2022-06-27 00:00:00,XRP/USDT,0.35898305,0.36674101,0.34816773,0.3535505,937639.96115849,2604447.77494754
1656201600,2022-06-26 00:00:00,XRP/USDT,0.3671978,0.37439691,0.35768562,0.35902479,468059.64786862,1281912.23827539
1656115200,2022-06-25 00:00:00,XRP/USDT,0.36751462,0.37357311,0.35426365,0.36804818,408444.63252727,1119392.07113221
1656028800,2022-06-24 00:00:00,XRP/USDT,0.33564501,0.386301,0.33518577,0.36694361,1720353.09629351,4698689.10655654
1655942400,2022-06-23 00:00:00,XRP/USDT,0.32195366,0.33664812,0.32121307,0.33569129,302145.76697514,922835.59434015
1655856000,2022-06-22 00:00:00,XRP/USDT,0.32877126,0.32953717,0.31933538,0.3222699,320510.16146201,992118.30173629
1655769600,2022-06-21 00:00:00,XRP/USDT,0.32285548,0.33706325,0.3192036,0.32904787,503162.8126927,1524206.97189454
1655683200,2022-06-20 00:00:00,XRP/USDT,0.3263424,0.32844221,0.31359429,0.32258826,452008.71027602,1409299.26065673
1655596800,2022-06-19 00:00:00,XRP/USDT,0.30806097,0.332852,0.29800501,0.32623894,732702.30292708,2326180.39816531
1655510400,2022-06-18 00:00:00,XRP/USDT,0.32091431,0.32622418,0.28792669,0.30800318,1023008.54243775,3384161.88392358
1655424000,2022-06-17 00:00:00,XRP/USDT,0.31305797,0.339501,0.31066111,0.3208495,893596.93291702,2738423.33761272
1655337600,2022-06-16 00:00:00,XRP/USDT,0.34355032,0.3468877,0.30741834,0.31239215,479830.11842556,1505412.39638903
1655251200,2022-06-15 00:00:00,XRP/USDT,0.32161337,0.34608,0.29909,0.34325287,694480.97299393,2244305.37042799
1655164800,2022-06-14 00:00:00,XRP/USDT,0.31089779,0.32622674,0.29369326,0.32247943,1087788.11182755,3506181.79711521
1655078400,2022-06-13 00:00:00,XRP/USDT,0.34361516,0.350299,0.30118715,0.3117254,1337438.30797459,4210652.58008957
1654992000,2022-06-12 00:00:00,XRP/USDT,0.3603186,0.3653,0.339999,0.34346019,559290.49281363,1598969.70566255
1654905600,2022-06-11 00:00:00,XRP/USDT,0.38174783,0.38839915,0.35611343,0.35957795,814791.70753002,2234106.42187434
1654819200,2022-06-10 00:00:00,XRP/USDT,0.39986285,0.41137626,0.37672934,0.38112706,596861.61217883,1515028.33745111
1654732800,2022-06-09 00:00:00,XRP/USDT,0.40009507,0.40394157,0.39697387,0.40054723,135763.56767772,338926.34078482
1654646400,2022-06-08 00:00:00,XRP/USDT,0.40760648,0.41,0.39525725,0.40044221,294143.21221665,733665.57402796
1654560000,2022-06-07 00:00:00,XRP/USDT,0.40269482,0.41706205,0.385,0.40776594,706961.66208466,1780394.84749492
1654473600,2022-06-06 00:00:00,XRP/USDT,0.3953427,0.40895606,0.39427414,0.40306479,427876.42810275,1062127.25249184
1654387200,2022-06-05 00:00:00,XRP/USDT,0.39277773,0.39938593,0.38967193,0.39513923,122343.31215503,310160.33209243
1654300800,2022-06-04 00:00:00,XRP/USDT,0.39050258,0.39405579,0.38444697,0.392524,117389.25678775,301072.13914288
1654214400,2022-06-03 00:00:00,XRP/USDT,0.40516101,0.4102531,0.384,0.39025386,719279.97351631,1814156.74224836
1654128000,2022-06-02 00:00:00,XRP/USDT,0.39764718,0.40717021,0.39129286,0.4054,284864.89052594,713992.89381474
1654041600,2022-06-01 00:00:00,XRP/USDT,0.4217943,0.42611523,0.38910668,0.39779488,362216.39584302,886229.09883251
1653955200,2022-05-31 00:00:00,XRP/USDT,0.41814571,0.43367042,0.40691598,0.4215623,358903.41396268,858479.9577435
1653868800,2022-05-30 00:00:00,XRP/USDT,0.38925755,0.41930264,0.38718705,0.41877496,497262.5734654,1240321.41124772
1653782400,2022-05-29 00:00:00,XRP/USDT,0.38579621,0.39043768,0.38,0.38925755,142175.5971633,367189.85247198
1653696000,2022-05-28 00:00:00,XRP/USDT,0.38128157,0.38875072,0.38038621,0.38642942,173738.74871929,450349.85015018
1653609600,2022-05-27 00:00:00,XRP/USDT,0.39284179,0.40294818,0.37670871,0.38174589,778063.32672797,1988306.03107074
1653523200,2022-05-26 00:00:00,XRP/USDT,0.40614197,0.41070626,0.376629,0.39325643,685909.53988822,1737538.21931649
1653436800,2022-05-25 00:00:00,XRP/USDT,0.40780534,0.41326204,0.395,0.405822,647211.41285707,1592314.45043041
1653350400,2022-05-24 00:00:00,XRP/USDT,0.40444148,0.4136798,0.39041954,0.40904445,577107.06443435,1424986.0756067
1653264000,2022-05-23 00:00:00,XRP/USDT,0.42155495,0.42855784,0.40062,0.40477275,518731.52947418,1238118.95376548
1653177600,2022-05-22 00:00:00,XRP/USDT,0.41426324,0.42516343,0.41031962,0.42172854,360206.47510258,859659.21824729
1653091200,2022-05-21 00:00:00,XRP/USDT,0.4114078,0.41795033,0.40397626,0.41474732,125263.98618742,304397.85660409
1653004800,2022-05-20 00:00:00,XRP/USDT,0.42032604,0.440107,0.402,0.41057267,526024.04065812,1255932.93318769
1652918400,2022-05-19 00:00:00,XRP/USDT,0.40554639,0.42343273,0.39166637,0.42022087,540531.24791133,1319343.01859765
1652832000,2022-05-18 00:00:00,XRP/USDT,0.43718285,0.44236902,0.404165,0.40562874,434475.15651138,1038831.33399197
1652745600,2022-05-17 00:00:00,XRP/USDT,0.42316084,0.44,0.41790934,0.43827162,402196.70882146,933580.42176824
1652659200,2022-05-16 00:00:00,XRP/USDT,0.44767514,0.44767514,0.4096,0.42216396,900633.55819282,2123575.12030816
1652572800,2022-05-15 00:00:00,XRP/USDT,0.42565801,0.44968117,0.41556,0.44741508,490847.83999693,1150508.07284786
1652486400,2022-05-14 00:00:00,XRP/USDT,0.42299867,0.44068324,0.3960434,0.42617095,795612.30468175,1919959.63361308
1652400000,2022-05-13 00:00:00,XRP/USDT,0.38545908,0.465,0.381766,0.42305614,1971467.99129077,4542078.03914043
1652313600,2022-05-12 00:00:00,XRP/USDT,0.417447,0.42887738,0.33658598,0.38494635,2455866.36914069,6475430.55546858
1652227200,2022-05-11 00:00:00,XRP/USDT,0.51279627,0.52272316,0.36582019,0.41705415,3802520.4863035,8455332.14573699
1652140800,2022-05-10 00:00:00,XRP/USDT,0.48825952,0.53636575,0.473,0.51378331,1903657.7357808,3762176.21983357
1652054400,2022-05-09 00:00:00,XRP/USDT,0.56666806,0.57848932,0.47234647,0.48742265,3108034.74539626,5928699.80747757
1651968000,2022-05-08 00:00:00,XRP/USDT,0.58107199,0.58276927,0.55793,0.5661104,1191702.30217379,2088075.87421325
1651881600,2022-05-07 00:00:00,XRP/USDT,0.60264283,0.60426671,0.57,0.58110771,687801.38564259,1169645.48519069
1651795200,2022-05-06 00:00:00,XRP/USDT,0.59708117,0.61613638,0.58804445,0.60221723,1840197.7764844,3053538.14401508
1651708800,2022-05-05 00:00:00,XRP/USDT,0.64571383,0.6568,0.581,0.5980515,1481510.59668218,2413871.55285376
1651622400,2022-05-04 00:00:00,XRP/USDT,0.6049194,0.6495,0.60458141,0.64549507,933575.19154035,1482371.05342586
1651536000,2022-05-03 00:00:00,XRP/USDT,0.61617668,0.62789345,0.59678129,0.60459068,543525.57452448,887564.1008658
1651449600,2022-05-02 00:00:00,XRP/USDT,0.60585863,0.63036991,0.59880301,0.61444084,780843.16405363,1273595.43999031
1651363200,2022-05-01 00:00:00,XRP/USDT,0.58410511,0.61216494,0.57668688,0.60626601,895579.91742796,1514575.09297561
1651276800,2022-04-30 00:00:00,XRP/USDT,0.61228321,0.62824742,0.56676928,0.58450864,523352.82878607,879651.21012943
1651190400,2022-04-29 00:00:00,XRP/USDT,0.6431802,0.64548653,0.5998782,0.611777,1398540.99528239,2256201.75313987
1651104000,2022-04-28 00:00:00,XRP/USDT,0.65179253,0.65703969,0.63360824,0.6431802,1120321.7869192,1728738.3883534
1651017600,2022-04-27 00:00:00,XRP/USDT,0.64179929,0.66250521,0.636431,0.652283,1240994.86637915,1914299.14802653
1650931200,2022-04-26 00:00:00,XRP/USDT,0.69325097,0.706,0.62824742,0.64221439,2133296.07118622,3161255.15859419
1650844800,2022-04-25 00:00:00,XRP/USDT,0.6966313,0.697022,0.64596833,0.69364483,2700230.08520544,4002108.35698718
1650758400,2022-04-24 00:00:00,XRP/USDT,0.70567786,0.7115412,0.69,0.6975766,959059.69751875,1366625.71762617
1650672000,2022-04-23 00:00:00,XRP/USDT,0.71779548,0.72606061,0.70264774,0.70699213,355116.70260615,498669.02689423
1650585600,2022-04-22 00:00:00,XRP/USDT,0.7302,0.73831395,0.7146,0.71788369,692590.04073892,955604.07558525
1650499200,2022-04-21 00:00:00,XRP/USDT,0.7515,0.7682727,0.71910463,0.73331234,494111.79797327,664411.43396881
1650412800,2022-04-20 00:00:00,XRP/USDT,0.77504905,0.77504905,0.74295501,0.75170513,848446.42285783,1116865.26183568
