https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TOWER,Volume USDT
1653609600,2022-05-27 00:00:00,TOWER/USDT,0.00507,0.00532,0.0044,0.00446,35052258.39219459,174570.8395391542314
1653523200,2022-05-26 00:00:00,TOWER/USDT,0.00539,0.00565,0.00494,0.00505,28312628.72777377,149823.2038824326717
1653436800,2022-05-25 00:00:00,TOWER/USDT,0.0055,0.00596,0.00515,0.00539,15043894.35916025,83829.4887899567858
1653350400,2022-05-24 00:00:00,TOWER/USDT,0.006,0.0061,0.00535,0.0055,12997763.25376314,73147.0841727357508
1653264000,2022-05-23 00:00:00,TOWER/USDT,0.00577,0.00653,0.00562,0.00595,65002483.89651001,383085.9615064218218
1653177600,2022-05-22 00:00:00,TOWER/USDT,0.00553,0.00637,0.00551,0.00575,66987846.09172505,390927.3857773929539
1653091200,2022-05-21 00:00:00,TOWER/USDT,0.0059,0.00635,0.00539,0.00557,78499512.69725969,460683.6067741178561
1653004800,2022-05-20 00:00:00,TOWER/USDT,0.00616,0.0071,0.00495,0.0059,81450105.33367633,471561.2797359899231
1652918400,2022-05-19 00:00:00,TOWER/USDT,0.00586,0.0082,0.00565,0.00626,78848170.94257098,478015.8169610143544
1652832000,2022-05-18 00:00:00,TOWER/USDT,0.00611,0.00684,0.00565,0.00588,75480160.69126627,451648.9324560991119
1652745600,2022-05-17 00:00:00,TOWER/USDT,0.0065,0.00711,0.0061,0.00611,69339997.75867897,452726.4412522937001
1652659200,2022-05-16 00:00:00,TOWER/USDT,0.00777,0.0085,0.00645,0.00651,59496745.52029412,436038.6742299777198
1652572800,2022-05-15 00:00:00,TOWER/USDT,0.0076,0.00817,0.00707,0.00788,53005340.33919748,396295.872533094533
1652486400,2022-05-14 00:00:00,TOWER/USDT,0.0078,0.00819,0.00733,0.0076,50494199.99144027,392837.0236296086259
1652400000,2022-05-13 00:00:00,TOWER/USDT,0.00689,0.00832,0.00666,0.0078,45355258.38615569,346761.7870174410318
1652313600,2022-05-12 00:00:00,TOWER/USDT,0.00727,0.00764,0.00561,0.00687,53408636.85225272,354899.8989263363658
1652227200,2022-05-11 00:00:00,TOWER/USDT,0.01102,0.01153,0.00699,0.00727,42064412.80667193,388525.2773455512756
1652140800,2022-05-10 00:00:00,TOWER/USDT,0.01028,0.01153,0.00959,0.01102,39186344.60546333,415584.4898417618606
1652054400,2022-05-09 00:00:00,TOWER/USDT,0.01218,0.0127,0.0102,0.01028,35445607.32915183,410829.8918682333313
1651968000,2022-05-08 00:00:00,TOWER/USDT,0.01325,0.01336,0.01173,0.01218,30955405.3589325,391635.5848731671792
1651881600,2022-05-07 00:00:00,TOWER/USDT,0.01382,0.0141,0.0129,0.01327,26961637.71665619,364988.7877506316733
1651795200,2022-05-06 00:00:00,TOWER/USDT,0.01484,0.01485,0.01338,0.01382,20859444.05968615,292973.7263892855132
1651708800,2022-05-05 00:00:00,TOWER/USDT,0.01665,0.01677,0.01453,0.01483,1072789.86205441,16624.6330946400388
1651622400,2022-05-04 00:00:00,TOWER/USDT,0.01602,0.01678,0.0156,0.01663,867209.5375016,13951.3065323558206
1651536000,2022-05-03 00:00:00,TOWER/USDT,0.01676,0.017,0.01601,0.01602,2192720.88163272,36556.0447855851913
1651449600,2022-05-02 00:00:00,TOWER/USDT,0.01746,0.01785,0.01672,0.01677,20426135.5111741,353084.1218309128388
1651363200,2022-05-01 00:00:00,TOWER/USDT,0.01762,0.0183,0.0171,0.01746,25823026.31530163,454773.2926414173558
1651276800,2022-04-30 00:00:00,TOWER/USDT,0.01796,0.01899,0.01754,0.01763,21857144.17830182,393878.8604685526422
1651190400,2022-04-29 00:00:00,TOWER/USDT,0.01775,0.01938,0.01723,0.01796,27186982.80164938,488133.1056324647
1651104000,2022-04-28 00:00:00,TOWER/USDT,0.01747,0.01864,0.017,0.01776,26943327.10660795,479631.0503126823817
1651017600,2022-04-27 00:00:00,TOWER/USDT,0.01698,0.02011,0.01662,0.01749,31081219.08969164,564278.1105498308537
1650931200,2022-04-26 00:00:00,TOWER/USDT,0.01797,0.01804,0.01559,0.017,27934489.38041434,476293.77257027726
1650844800,2022-04-25 00:00:00,TOWER/USDT,0.01884,0.0189,0.01627,0.01799,33045498.03231418,583071.294148464061
1650758400,2022-04-24 00:00:00,TOWER/USDT,0.01965,0.01978,0.01864,0.01884,22534934.49735626,431399.3940246245613
1650672000,2022-04-23 00:00:00,TOWER/USDT,0.01972,0.02007,0.01929,0.01963,23019372.41748797,451350.6326941425518
1650585600,2022-04-22 00:00:00,TOWER/USDT,0.02036,0.02317,0.01964,0.01972,25264819.43220055,509606.2459357550382
1650499200,2022-04-21 00:00:00,TOWER/USDT,0.0212,0.02124,0.01991,0.02038,23583624.15217222,489363.8181773217393
1650412800,2022-04-20 00:00:00,TOWER/USDT,0.02172,0.02338,0.02071,0.02118,24596727.56896198,531399.3087851906261
1650326400,2022-04-19 00:00:00,TOWER/USDT,0.02048,0.02395,0.01941,0.02172,32278524.5484997,689882.1380620792307
1650240000,2022-04-18 00:00:00,TOWER/USDT,0.02076,0.0208,0.0195,0.02048,24086287.27602948,488759.6987244466394
1650153600,2022-04-17 00:00:00,TOWER/USDT,0.02082,0.0212,0.02053,0.02074,23097053.18749156,482717.8292302220604
1650067200,2022-04-16 00:00:00,TOWER/USDT,0.02169,0.02181,0.0206,0.02082,22308013.40485491,475790.9600679969842
1649980800,2022-04-15 00:00:00,TOWER/USDT,0.0222,0.02227,0.02018,0.02169,23805322.30031772,514573.1284420068619
1649894400,2022-04-14 00:00:00,TOWER/USDT,0.02326,0.02348,0.02217,0.0222,21560942.92241354,487633.4099657737822
1649808000,2022-04-13 00:00:00,TOWER/USDT,0.02148,0.02431,0.02128,0.02325,23611046.59945751,532025.7872722484202
1649721600,2022-04-12 00:00:00,TOWER/USDT,0.02138,0.0222,0.02053,0.02148,24327592.65580167,517430.9788967778389
1649635200,2022-04-11 00:00:00,TOWER/USDT,0.02398,0.02441,0.02101,0.02136,23926255.32124826,537937.2761911704241
1649548800,2022-04-10 00:00:00,TOWER/USDT,0.0237,0.0253,0.0237,0.02398,20996648.18075,513546.4394977810468
1649462400,2022-04-09 00:00:00,TOWER/USDT,0.02262,0.02447,0.02238,0.0237,21887894.74138246,503758.8237017821224
1649376000,2022-04-08 00:00:00,TOWER/USDT,0.02386,0.02592,0.0224,0.02267,23500291.04001313,573897.0327282797726
1649289600,2022-04-07 00:00:00,TOWER/USDT,0.02448,0.02626,0.02309,0.02393,21543706.66825878,522573.1306668336175
1649203200,2022-04-06 00:00:00,TOWER/USDT,0.02602,0.02611,0.02378,0.02449,15963298.89925222,398217.5933053901422
1649116800,2022-04-05 00:00:00,TOWER/USDT,0.02761,0.02835,0.02577,0.02577,15642121.25380354,421548.6327577922899
1649030400,2022-04-04 00:00:00,TOWER/USDT,0.03049,0.03119,0.02657,0.02761,20412324.43740552,581572.5061159192201
1648944000,2022-04-03 00:00:00,TOWER/USDT,0.03108,0.03312,0.02952,0.03048,19329659.01169377,596205.4667353283419
1648857600,2022-04-02 00:00:00,TOWER/USDT,0.03051,0.0339,0.03004,0.031,21073625.58047888,666106.0619586334493
1648771200,2022-04-01 00:00:00,TOWER/USDT,0.0256,0.0325,0.02551,0.03051,27455437.59250541,764052.3891344637661
1648684800,2022-03-31 00:00:00,TOWER/USDT,0.02509,0.02871,0.02463,0.0256,34642268.20790141,920359.8417629131894
1648598400,2022-03-30 00:00:00,TOWER/USDT,0.0219,0.02718,0.02178,0.0251,29918836.98034049,720676.5643369595911
1648512000,2022-03-29 00:00:00,TOWER/USDT,0.0223,0.02282,0.02121,0.0219,19991689.70019254,443496.9101820223563
1648425600,2022-03-28 00:00:00,TOWER/USDT,0.02169,0.02363,0.02154,0.02236,19829703.36205507,444581.0543265715408
1648339200,2022-03-27 00:00:00,TOWER/USDT,0.0212,0.02171,0.02081,0.0217,16032200.63783323,338115.1827529441969
1648252800,2022-03-26 00:00:00,TOWER/USDT,0.02096,0.02128,0.02056,0.02113,16623169.1504325,345533.5150255494031
1648166400,2022-03-25 00:00:00,TOWER/USDT,0.02076,0.02275,0.0206,0.02094,13893623.69294049,300056.6335188551712
1648080000,2022-03-24 00:00:00,TOWER/USDT,0.0198,0.02656,0.01959,0.0208,18803008.15656149,395126.9479853577098
1647993600,2022-03-23 00:00:00,TOWER/USDT,0.0198,0.02004,0.0191,0.01973,4842495.02524529,95246.3294756646322
1647907200,2022-03-22 00:00:00,TOWER/USDT,0.02027,0.02064,0.01953,0.0198,800001.71506921,15911.9373311094524
1647820800,2022-03-21 00:00:00,TOWER/USDT,0.0188,0.02061,0.01875,0.02032,608199.41347821,12054.5458254036972
1647734400,2022-03-20 00:00:00,TOWER/USDT,0.02043,0.0205,0.0185,0.01888,1797312.3382687,34419.5394940372525
1647648000,2022-03-19 00:00:00,TOWER/USDT,0.02059,0.02124,0.02,0.02057,724114.75914473,14923.884316055589
1647561600,2022-03-18 00:00:00,TOWER/USDT,0.01966,0.02076,0.01951,0.02059,579532.09949331,11696.982302723707
1647475200,2022-03-17 00:00:00,TOWER/USDT,0.0195,0.02044,0.01936,0.01952,613400.26770945,12036.4949647843468
1647388800,2022-03-16 00:00:00,TOWER/USDT,0.01917,0.02029,0.01863,0.0195,1068367.43205687,20734.3542462163545
1647302400,2022-03-15 00:00:00,TOWER/USDT,0.01946,0.02108,0.01857,0.01917,1763226.20566566,34382.0034031092692
1647216000,2022-03-14 00:00:00,TOWER/USDT,0.01864,0.02013,0.01817,0.0194,3394958.69818211,64151.0965509074903
1647129600,2022-03-13 00:00:00,TOWER/USDT,0.01872,0.0216,0.01865,0.01865,3630461.11594811,73443.3960018790306
1647043200,2022-03-12 00:00:00,TOWER/USDT,0.01899,0.01943,0.0187,0.0187,345416.44626046,6556.6355011477968
1646956800,2022-03-11 00:00:00,TOWER/USDT,0.0194,0.02006,0.01872,0.01899,667293.85605142,12952.1495308341525
1646870400,2022-03-10 00:00:00,TOWER/USDT,0.01998,0.02014,0.01841,0.0194,1164405.32703732,22614.5734432948202
1646784000,2022-03-09 00:00:00,TOWER/USDT,0.01921,0.02099,0.01881,0.01998,1973442.0850679,38936.9273941761736
1646697600,2022-03-08 00:00:00,TOWER/USDT,0.01967,0.02004,0.01874,0.01922,1915413.855889,37206.9354204412472
1646611200,2022-03-07 00:00:00,TOWER/USDT,0.02051,0.02759,0.01851,0.01966,6942874.79428386,144472.274328311251
1646524800,2022-03-06 00:00:00,TOWER/USDT,0.0223,0.02319,0.02011,0.02051,1227726.52378039,26276.805826576868
1646438400,2022-03-05 00:00:00,TOWER/USDT,0.02026,0.0248,0.02002,0.0223,3167513.70136714,71680.5096830702421
1646352000,2022-03-04 00:00:00,TOWER/USDT,0.0224,0.02251,0.02,0.02026,519815.17879314,11062.6343532616056
1646265600,2022-03-03 00:00:00,TOWER/USDT,0.0231,0.02399,0.02217,0.02239,653805.15397421,14927.4477322025824
1646179200,2022-03-02 00:00:00,TOWER/USDT,0.02361,0.02504,0.0231,0.0231,1276306.01818165,30711.1031184049893
1646092800,2022-03-01 00:00:00,TOWER/USDT,0.02088,0.02415,0.02088,0.0236,2455237.86100192,55656.4607534374574
1646006400,2022-02-28 00:00:00,TOWER/USDT,0.0205,0.02174,0.01983,0.02087,1714334.77145685,35787.0907342507983
1645920000,2022-02-27 00:00:00,TOWER/USDT,0.0217,0.0219,0.02012,0.0205,406753.60071826,8584.4856357402399
1645833600,2022-02-26 00:00:00,TOWER/USDT,0.02085,0.02229,0.0207,0.0217,431858.08107711,9287.7547493536215
1645747200,2022-02-25 00:00:00,TOWER/USDT,0.02029,0.02121,0.01966,0.02085,590244.42717861,12090.8287271535137
1645660800,2022-02-24 00:00:00,TOWER/USDT,0.02136,0.02167,0.0186,0.02041,1668021.38166853,32714.3835949995518
1645574400,2022-02-23 00:00:00,TOWER/USDT,0.02263,0.02374,0.02084,0.02126,844782.09016771,18887.1187981021681
1645488000,2022-02-22 00:00:00,TOWER/USDT,0.02136,0.02296,0.02055,0.02263,2082053.27664139,43772.4551216158744
1645401600,2022-02-21 00:00:00,TOWER/USDT,0.02368,0.02488,0.0211,0.02137,3680399.04984974,84190.8449981514202
1645315200,2022-02-20 00:00:00,TOWER/USDT,0.02539,0.02546,0.02303,0.02367,1504367.85883602,36504.8306743980484
1645228800,2022-02-19 00:00:00,TOWER/USDT,0.02557,0.02647,0.02529,0.02538,453847.90513874,11675.5244428449055
1645142400,2022-02-18 00:00:00,TOWER/USDT,0.02602,0.02787,0.02555,0.02575,1061219.11407763,27944.2337733364459
1645056000,2022-02-17 00:00:00,TOWER/USDT,0.02805,0.02869,0.02552,0.02605,1168078.41234655,31258.9757235378785
1644969600,2022-02-16 00:00:00,TOWER/USDT,0.0293,0.0293,0.02736,0.02804,905214.76289463,25571.9411697704186
1644883200,2022-02-15 00:00:00,TOWER/USDT,0.02599,0.0293,0.02588,0.0293,1441163.40012095,40312.1185488025769
1644796800,2022-02-14 00:00:00,TOWER/USDT,0.02842,0.02849,0.02493,0.02603,2733148.8690037,71953.687576597011
1644710400,2022-02-13 00:00:00,TOWER/USDT,0.02878,0.03084,0.028,0.0284,1159794.82723018,34236.1668806707554
1644624000,2022-02-12 00:00:00,TOWER/USDT,0.0302,0.03044,0.02756,0.02876,1616798.71088235,46469.0348280973946
1644537600,2022-02-11 00:00:00,TOWER/USDT,0.03567,0.03585,0.02983,0.03009,2651309.57511436,87882.2890743121717
