https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DEXE,Volume USDT
1660003200,2022-08-09 00:00:00,DEXE/USDT,3.995,4.8269,3.9299,4.4,24413.585,105900.49929532
1659916800,2022-08-08 00:00:00,DEXE/USDT,4.01,4.1537,3.9733,3.9811,4981.2304,20192.61196081
1659830400,2022-08-07 00:00:00,DEXE/USDT,3.9754,4.132,3.9507,4.01,3486.0538,14118.13131092
1659744000,2022-08-06 00:00:00,DEXE/USDT,4.136,4.2283,3.978,3.987,3743.9519,15093.43156439
1659657600,2022-08-05 00:00:00,DEXE/USDT,4.008,4.1721,3.932,4.1236,4937.5655,19888.78539568
1659571200,2022-08-04 00:00:00,DEXE/USDT,3.8903,4.0741,3.8841,3.9791,5775.3141,22986.61938428
1659484800,2022-08-03 00:00:00,DEXE/USDT,3.9382,4.049,3.8271,3.8825,2039.7167,8018.76443606
1659398400,2022-08-02 00:00:00,DEXE/USDT,3.8683,4.1103,3.7596,3.9511,12220.9956,47682.76338459
1659312000,2022-08-01 00:00:00,DEXE/USDT,3.8254,3.9087,3.7436,3.869,4894.9394,18734.15715615
1659225600,2022-07-31 00:00:00,DEXE/USDT,3.7866,4.1701,3.7646,3.8246,8561.3774,34168.30286333
1659139200,2022-07-30 00:00:00,DEXE/USDT,3.8565,4.066,3.7531,3.7706,8251.2798,32499.91405563
1659052800,2022-07-29 00:00:00,DEXE/USDT,3.7414,4.3706,3.68,3.844,25874.5341,104816.78555076
1658966400,2022-07-28 00:00:00,DEXE/USDT,3.72,3.9138,3.626,3.7191,8189.0957,30542.99039711
1658880000,2022-07-27 00:00:00,DEXE/USDT,3.904,3.931,3.4593,3.7108,15464.4026,57706.36259306
1658793600,2022-07-26 00:00:00,DEXE/USDT,5.0123,5.0649,3.868,3.9298,54295.932,234509.39972369
1658707200,2022-07-25 00:00:00,DEXE/USDT,3.5725,5.1463,3.525,4.9777,91742.7363,399305.22758067
1658620800,2022-07-24 00:00:00,DEXE/USDT,3.56,3.725,3.449,3.575,16812.9409,59956.26168405
1658534400,2022-07-23 00:00:00,DEXE/USDT,3.078,4.028,3.078,3.5744,74524.5688,270532.25100393
1658448000,2022-07-22 00:00:00,DEXE/USDT,3.2282,3.293,3.0521,3.0914,4703.0852,15222.11760497
1658361600,2022-07-21 00:00:00,DEXE/USDT,3.1657,3.293,3.0135,3.2292,2569.3349,8204.77907639
1658275200,2022-07-20 00:00:00,DEXE/USDT,3.1939,3.3768,3.0621,3.1671,6127.6629,19878.5906505
1658188800,2022-07-19 00:00:00,DEXE/USDT,3.2594,3.3034,3.144,3.185,4412.0862,14126.6804896
1658102400,2022-07-18 00:00:00,DEXE/USDT,3.2802,3.6541,3.1631,3.2594,8550.5735,28981.07000443
1658016000,2022-07-17 00:00:00,DEXE/USDT,3.176,4.17,3.104,3.2773,57126.627,201577.88686062
1657929600,2022-07-16 00:00:00,DEXE/USDT,2.755,3.55,2.692,3.1922,74525.5499,236891.41838749
1657843200,2022-07-15 00:00:00,DEXE/USDT,2.693,2.824,2.652,2.7628,5568.9906,15309.25724483
1657756800,2022-07-14 00:00:00,DEXE/USDT,2.7933,3.376,2.6933,2.7091,32954.6848,98743.70635688
1657670400,2022-07-13 00:00:00,DEXE/USDT,2.535,2.8053,2.4987,2.8053,3263.2422,8682.34220015
1657584000,2022-07-12 00:00:00,DEXE/USDT,2.6018,2.6322,2.524,2.524,2292.5525,5903.79220581
1657497600,2022-07-11 00:00:00,DEXE/USDT,2.7233,2.7562,2.6018,2.6085,757.2566,2055.32931526
1657411200,2022-07-10 00:00:00,DEXE/USDT,2.902,2.912,2.6791,2.734,873.7256,2410.75124556
1657324800,2022-07-09 00:00:00,DEXE/USDT,2.8825,2.9065,2.813,2.8728,1159.2059,3299.24070027
1657238400,2022-07-08 00:00:00,DEXE/USDT,2.803,3.042,2.7336,2.885,3482.7356,9930.35165564
1657152000,2022-07-07 00:00:00,DEXE/USDT,2.7862,2.8599,2.6968,2.8263,3840.6995,10755.8749031
1657065600,2022-07-06 00:00:00,DEXE/USDT,2.5936,2.8233,2.5892,2.7963,5276.0661766,14333.726861513461
1656979200,2022-07-05 00:00:00,DEXE/USDT,2.6459,2.692,2.545,2.6035,909.05551974,2367.490528870036
1656892800,2022-07-04 00:00:00,DEXE/USDT,2.5357,2.656,2.5001,2.6234,655.20474917,1707.173647160579
1656806400,2022-07-03 00:00:00,DEXE/USDT,2.54,2.5967,2.503,2.5252,2052.27756076,5227.316457361539
1656720000,2022-07-02 00:00:00,DEXE/USDT,2.5336,2.5736,2.505,2.545,3338.96877738,8480.723164909043
1656633600,2022-07-01 00:00:00,DEXE/USDT,2.6484,3.0468,2.5333,2.5337,36317.38673813,101260.366737801897
1656547200,2022-06-30 00:00:00,DEXE/USDT,2.609,2.667,2.394,2.6483,6728.23196603,17183.349341556409
1656460800,2022-06-29 00:00:00,DEXE/USDT,2.529,2.9227,2.523,2.618,12975.94551447,35075.095366136144
1656374400,2022-06-28 00:00:00,DEXE/USDT,2.7032,2.7529,2.5394,2.5394,1628.11463751,4352.33688429306
1656288000,2022-06-27 00:00:00,DEXE/USDT,2.6951,2.795,2.6858,2.7232,1960.30594442,5347.666181126237
1656201600,2022-06-26 00:00:00,DEXE/USDT,2.9043,2.965,2.6706,2.6951,1791.20981885,5017.262347794563
1656115200,2022-06-25 00:00:00,DEXE/USDT,2.924,3.0532,2.7821,2.9165,4151.23925345,12107.361444681615
1656028800,2022-06-24 00:00:00,DEXE/USDT,2.744,2.9526,2.7068,2.9526,1787.96467661,4977.304176221099
1655942400,2022-06-23 00:00:00,DEXE/USDT,2.566,2.7899,2.566,2.7416,1365.3719403,3690.018766675289
1655856000,2022-06-22 00:00:00,DEXE/USDT,2.588,2.608,2.482,2.5549,1236.62337257,3147.326916656266
1655769600,2022-06-21 00:00:00,DEXE/USDT,2.623,2.744,2.588,2.588,3732.28543613,9977.51825947623
1655683200,2022-06-20 00:00:00,DEXE/USDT,2.567,2.9465,2.49,2.609,5026.88396704,13601.941989948652
1655596800,2022-06-19 00:00:00,DEXE/USDT,2.466,2.607,2.316,2.556,1260.85590519,3142.77363073823
1655510400,2022-06-18 00:00:00,DEXE/USDT,2.693,2.7416,2.2968,2.4674,2831.07161172,6965.565414736574
1655424000,2022-06-17 00:00:00,DEXE/USDT,2.566,2.819,2.5583,2.7046,2404.91075346,6616.251194925266
1655337600,2022-06-16 00:00:00,DEXE/USDT,2.881,2.9043,2.5421,2.553,3219.24141801,8752.611628904811
1655251200,2022-06-15 00:00:00,DEXE/USDT,2.781,2.907,2.463,2.8669,5855.21048281,15316.52378290705
1655164800,2022-06-14 00:00:00,DEXE/USDT,2.734,2.853,2.524,2.787,6360.89222685,17447.51520423268
1655078400,2022-06-13 00:00:00,DEXE/USDT,3.228,3.258,2.692,2.713,12977.3982091,39286.39334414833
1654992000,2022-06-12 00:00:00,DEXE/USDT,3.718,3.847,3.22,3.22,13653.28698875,47870.04348379016
1654905600,2022-06-11 00:00:00,DEXE/USDT,3.611,4.037,3.486,3.722,21805.01175704,80941.04117954599
1654819200,2022-06-10 00:00:00,DEXE/USDT,3.711,3.852,3.508,3.611,5212.97791033,19052.63539112363
1654732800,2022-06-09 00:00:00,DEXE/USDT,3.551,4.037,3.539,3.716,27821.62396791,107767.44822553728
1654646400,2022-06-08 00:00:00,DEXE/USDT,3.425,4.348,3.31,3.561,32908.29143116,123120.09611798207
1654560000,2022-06-07 00:00:00,DEXE/USDT,3.249,3.922,3.03,3.427,64450.9981982,230249.65388630273
1654473600,2022-06-06 00:00:00,DEXE/USDT,3.389,3.438,3.215,3.218,9426.44425135,30892.99280695022
1654387200,2022-06-05 00:00:00,DEXE/USDT,3.07,4.057,3.018,3.37,34876.92012196,124918.07368049162
1654300800,2022-06-04 00:00:00,DEXE/USDT,3.049,3.168,2.939,3.042,3644.52418987,11093.45447935311
1654214400,2022-06-03 00:00:00,DEXE/USDT,3.142,3.543,2.965,3.022,18671.34404452,60293.27519162535
1654128000,2022-06-02 00:00:00,DEXE/USDT,3.041,3.142,3.007,3.131,551.69016788,1696.78722007896
1654041600,2022-06-01 00:00:00,DEXE/USDT,3.33,3.348,3,3.066,3206.54558058,9976.72894538324
1653955200,2022-05-31 00:00:00,DEXE/USDT,3.343,3.367,3.164,3.359,3929.65452919,12942.48440338155
1653868800,2022-05-30 00:00:00,DEXE/USDT,3.141,3.415,3.141,3.332,1179.86670516,3892.95868333847
1653782400,2022-05-29 00:00:00,DEXE/USDT,3.081,3.178,3.05,3.127,511.81235785,1597.90328332386
1653696000,2022-05-28 00:00:00,DEXE/USDT,3.011,3.13,2.961,3.07,968.23048426,2931.69200104204
1653609600,2022-05-27 00:00:00,DEXE/USDT,3.007,3.133,2.9,3.003,1596.1559969,4755.256775698
1653523200,2022-05-26 00:00:00,DEXE/USDT,3.338,3.377,3,3.028,7847.9672931,24663.71252859393
1653436800,2022-05-25 00:00:00,DEXE/USDT,3.37,3.649,3.29,3.328,17045.64488205,57761.64956048789
1653350400,2022-05-24 00:00:00,DEXE/USDT,3.386,3.575,3.229,3.38,5971.50363905,20267.09413406894
1653264000,2022-05-23 00:00:00,DEXE/USDT,3.574,3.778,3.361,3.406,5233.26459622,18706.22067462673
1653177600,2022-05-22 00:00:00,DEXE/USDT,3.57,3.735,3.445,3.567,3731.11400621,13249.03304457826
1653091200,2022-05-21 00:00:00,DEXE/USDT,3.573,3.6,3.48,3.57,1346.06235102,4748.43723441698
1653004800,2022-05-20 00:00:00,DEXE/USDT,4.188,4.188,3.469,3.599,11792.41234807,44945.56173687063
1652918400,2022-05-19 00:00:00,DEXE/USDT,3.523,4.241,3.448,4.198,12576.05534311,49405.53646162387
1652832000,2022-05-18 00:00:00,DEXE/USDT,3.748,3.748,3.377,3.495,1090.71721555,3834.92572802995
1652745600,2022-05-17 00:00:00,DEXE/USDT,3.526,3.812,3.526,3.736,2372.63845921,8790.51144705765
1652659200,2022-05-16 00:00:00,DEXE/USDT,3.797,4.172,3.424,3.526,9997.27991117,37383.65842879197
1652572800,2022-05-15 00:00:00,DEXE/USDT,3.49,4.005,3.44,3.779,16759.09941764,60819.00396637542
1652486400,2022-05-14 00:00:00,DEXE/USDT,3.34,3.911,3.173,3.519,43722.87436613,151246.62377784781
1652400000,2022-05-13 00:00:00,DEXE/USDT,3.234,4.55,3.234,3.285,14151.4816586,55546.97796012229
1652313600,2022-05-12 00:00:00,DEXE/USDT,3.526,3.57,2.981,3.227,5208.84534996,17570.45396871791
1652227200,2022-05-11 00:00:00,DEXE/USDT,3.958,4.111,3.244,3.45,13491.31609471,51650.13948026821
1652140800,2022-05-10 00:00:00,DEXE/USDT,3.749,4.311,3.711,3.981,9907.86840652,39829.54617771882
1652054400,2022-05-09 00:00:00,DEXE/USDT,4.231,4.339,3.759,3.81,11617.69380735,46872.61459433957
1651968000,2022-05-08 00:00:00,DEXE/USDT,4.437,4.437,4.188,4.22,1397.86433798,5935.39252313275
1651881600,2022-05-07 00:00:00,DEXE/USDT,4.829,4.975,4.402,4.447,2446.93638385,11441.21197717403
1651795200,2022-05-06 00:00:00,DEXE/USDT,4.866,5.077,4.646,4.829,5852.16199231,27915.66054329458
1651708800,2022-05-05 00:00:00,DEXE/USDT,5.575,5.575,4.806,4.866,6151.0022803,31161.45442858971
1651622400,2022-05-04 00:00:00,DEXE/USDT,5.339,5.676,5.335,5.555,3311.9607226,18182.56672613717
1651536000,2022-05-03 00:00:00,DEXE/USDT,5.735,5.827,5.301,5.393,5078.16485811,27881.47883261579
1651449600,2022-05-02 00:00:00,DEXE/USDT,5.813,5.894,5.661,5.702,2406.09097704,13875.0253537898
1651363200,2022-05-01 00:00:00,DEXE/USDT,5.982,6.198,5.707,5.802,2787.51340072,16372.36478309243
1651276800,2022-04-30 00:00:00,DEXE/USDT,6.11,6.178,5.945,6.004,3811.17193183,22892.74623731336
1651190400,2022-04-29 00:00:00,DEXE/USDT,6.218,6.32,6,6.1,4877.58570717,30079.99948391688
1651104000,2022-04-28 00:00:00,DEXE/USDT,6.184,6.36,5.969,6.24,4726.93741952,29250.66411604261
1651017600,2022-04-27 00:00:00,DEXE/USDT,6.013,6.499,5.982,6.205,7154.83481443,44193.9338826497
1650931200,2022-04-26 00:00:00,DEXE/USDT,6.151,6.235,5.902,6.013,6413.95324207,38741.09295434632
1650844800,2022-04-25 00:00:00,DEXE/USDT,5.988,6.811,5.733,6.141,27055.70800238,170166.709892019
1650758400,2022-04-24 00:00:00,DEXE/USDT,5.999,6.07,5.97,6.016,1260.63311205,7578.86338052204
1650672000,2022-04-23 00:00:00,DEXE/USDT,6.18,6.225,5.932,6.02,6306.20452699,38269.09876433764
1650585600,2022-04-22 00:00:00,DEXE/USDT,6.092,6.962,6.057,6.171,35264.573854,229011.23827831806
1650499200,2022-04-21 00:00:00,DEXE/USDT,5.989,6.539,5.968,6.081,7667.94894692,47753.27934049691
1650412800,2022-04-20 00:00:00,DEXE/USDT,5.896,6.185,5.834,5.989,3156.50262163,18923.0301840305
1650326400,2022-04-19 00:00:00,DEXE/USDT,5.828,5.98,5.811,5.91,1171.11219459,6888.64332302029
1650240000,2022-04-18 00:00:00,DEXE/USDT,5.734,5.839,5.567,5.792,2236.34664272,12775.20271155546
1650153600,2022-04-17 00:00:00,DEXE/USDT,5.9,6.084,5.742,5.742,1950.87351598,11556.99639975747
1650067200,2022-04-16 00:00:00,DEXE/USDT,5.897,5.95,5.809,5.9,1178.2709075,6933.6607259116
1649980800,2022-04-15 00:00:00,DEXE/USDT,5.884,5.944,5.746,5.925,2923.46771266,17102.99171854608
1649894400,2022-04-14 00:00:00,DEXE/USDT,6.069,6.155,5.81,5.875,2168.69975336,12960.86809049509
1649808000,2022-04-13 00:00:00,DEXE/USDT,6.03,6.237,5.859,6.055,2639.8223419,16026.88675957748
1649721600,2022-04-12 00:00:00,DEXE/USDT,5.726,6.31,5.688,6.027,5045.72500606,30330.44132184547
1649635200,2022-04-11 00:00:00,DEXE/USDT,6.175,6.241,5.688,5.716,6058.627519,35595.12978430746
1649548800,2022-04-10 00:00:00,DEXE/USDT,6.33,6.365,6.167,6.177,1546.67058399,9684.84684503589
1649462400,2022-04-09 00:00:00,DEXE/USDT,6.202,6.342,6.187,6.328,1205.78988695,7557.55157652634
1649376000,2022-04-08 00:00:00,DEXE/USDT,6.479,6.556,6.16,6.198,4576.41124724,29085.29830533947
1649289600,2022-04-07 00:00:00,DEXE/USDT,6.35,6.947,6.175,6.44,3670.42078433,23595.88624615806
1649203200,2022-04-06 00:00:00,DEXE/USDT,7.092,7.092,6.334,6.35,3070.29272414,20322.47746020674
1649116800,2022-04-05 00:00:00,DEXE/USDT,7.038,7.281,6.801,7.132,4360.21639591,30634.36054339649
1649030400,2022-04-04 00:00:00,DEXE/USDT,7.325,8.52,6.8,7.07,16438.84583707,124752.29939509566
1648944000,2022-04-03 00:00:00,DEXE/USDT,6.932,7.575,6.77,7.29,4395.73917752,32046.85785602026
1648857600,2022-04-02 00:00:00,DEXE/USDT,6.992,7.251,6.932,6.946,1890.01736633,13417.39866082383
1648771200,2022-04-01 00:00:00,DEXE/USDT,6.77,7.197,6.566,6.967,4232.23984856,29204.10100830598
1648684800,2022-03-31 00:00:00,DEXE/USDT,6.874,7.036,6.517,6.734,4086.65960088,27633.12014636055
1648598400,2022-03-30 00:00:00,DEXE/USDT,7.084,7.084,6.509,6.863,11613.65886413,79290.01150858059
1648512000,2022-03-29 00:00:00,DEXE/USDT,7.016,7.35,6.979,7.076,2742.68502039,19555.63450263705
1648425600,2022-03-28 00:00:00,DEXE/USDT,7.129,7.408,7.011,7.011,4502.82501824,32797.44586349323
1648339200,2022-03-27 00:00:00,DEXE/USDT,6.992,7.16,6.88,7.129,2477.64467561,17307.78766793873
1648252800,2022-03-26 00:00:00,DEXE/USDT,6.696,7.199,6.677,6.967,3252.75434429,22622.75648038954
1648166400,2022-03-25 00:00:00,DEXE/USDT,6.864,6.903,6.676,6.696,4113.42473079,28003.75663663709
1648080000,2022-03-24 00:00:00,DEXE/USDT,6.713,6.904,6.673,6.839,2798.1595831,19033.93286007438
1647993600,2022-03-23 00:00:00,DEXE/USDT,6.675,6.867,6.519,6.74,4580.81514411,30776.63719141076
1647907200,2022-03-22 00:00:00,DEXE/USDT,6.463,7.037,6.394,6.667,4514.83959864,30465.69379879316
1647820800,2022-03-21 00:00:00,DEXE/USDT,6.686,6.704,6.363,6.444,2536.18907703,16632.73384763
1647734400,2022-03-20 00:00:00,DEXE/USDT,6.343,7.51,6.182,6.683,34270.05357041,233573.38846167488
1647648000,2022-03-19 00:00:00,DEXE/USDT,6.141,6.437,6.133,6.336,2086.32825821,13152.85454406476
1647561600,2022-03-18 00:00:00,DEXE/USDT,6.031,6.192,5.882,6.13,1958.60843186,11889.36891700281
1647475200,2022-03-17 00:00:00,DEXE/USDT,6.007,6.226,5.966,6.048,3010.9291511,18436.88219407333
1647388800,2022-03-16 00:00:00,DEXE/USDT,5.847,6.05,5.78,6.02,3313.42821893,19488.36779448633
1647302400,2022-03-15 00:00:00,DEXE/USDT,5.85,6.609,5.684,5.837,18955.84825069,113920.18493545568
1647216000,2022-03-14 00:00:00,DEXE/USDT,5.739,5.911,5.681,5.837,939.06652468,5451.21083332769
1647129600,2022-03-13 00:00:00,DEXE/USDT,5.865,6.273,5.682,5.741,4165.49802457,24706.70603595336
1647043200,2022-03-12 00:00:00,DEXE/USDT,5.863,5.993,5.832,5.865,1498.99180191,8874.59389497812
1646956800,2022-03-11 00:00:00,DEXE/USDT,6.022,6.141,5.841,5.845,2562.2567756,15213.75103605356
1646870400,2022-03-10 00:00:00,DEXE/USDT,6.185,6.225,5.922,6.008,3149.99388014,19102.73201224338
1646784000,2022-03-09 00:00:00,DEXE/USDT,6.155,6.428,6.128,6.197,1782.56059387,11177.54397663516
1646697600,2022-03-08 00:00:00,DEXE/USDT,6.146,6.42,6.073,6.155,6839.67183992,42460.88513860959
1646611200,2022-03-07 00:00:00,DEXE/USDT,6.252,6.556,6.053,6.192,8364.50409175,52611.73371603228
1646524800,2022-03-06 00:00:00,DEXE/USDT,6.334,7.188,6.061,6.264,18163.11605103,117941.74519339612
1646438400,2022-03-05 00:00:00,DEXE/USDT,6.109,6.856,6.109,6.324,12546.32915261,80992.77386730565
1646352000,2022-03-04 00:00:00,DEXE/USDT,6.378,6.378,6.055,6.127,4836.46828362,30268.34562658983
1646265600,2022-03-03 00:00:00,DEXE/USDT,6.659,6.709,6.315,6.433,3594.3413374,23443.04180179773
1646179200,2022-03-02 00:00:00,DEXE/USDT,6.731,6.85,6.543,6.662,5884.47248189,39502.0157154853
1646092800,2022-03-01 00:00:00,DEXE/USDT,6.596,6.917,6.433,6.768,11285.04684047,75597.51790871663
1646006400,2022-02-28 00:00:00,DEXE/USDT,6.035,6.664,5.974,6.576,4019.26021443,25371.35599951936
1645920000,2022-02-27 00:00:00,DEXE/USDT,6.262,6.472,5.876,6.041,3400.44465068,21048.26560949128
1645833600,2022-02-26 00:00:00,DEXE/USDT,6.351,6.531,6.262,6.297,981.23932611,6247.80030174352
1645747200,2022-02-25 00:00:00,DEXE/USDT,6.095,6.42,6.073,6.342,3464.84947866,21635.79369331575
1645660800,2022-02-24 00:00:00,DEXE/USDT,6.672,6.756,5.588,6.091,11630.35822797,69867.1322336111
1645574400,2022-02-23 00:00:00,DEXE/USDT,6.88,7.087,6.649,6.694,2767.95867012,19014.58797918168
1645488000,2022-02-22 00:00:00,DEXE/USDT,6.703,6.975,6.387,6.859,4458.05356979,29983.42405117748
1645401600,2022-02-21 00:00:00,DEXE/USDT,7.189,7.367,6.671,6.671,9269.52536927,65032.41152667324
1645315200,2022-02-20 00:00:00,DEXE/USDT,7.254,7.846,6.841,7.196,16351.71279519,118920.64467384702
1645228800,2022-02-19 00:00:00,DEXE/USDT,7.661,7.75,6.943,7.236,6924.11057629,50495.49767153477
1645142400,2022-02-18 00:00:00,DEXE/USDT,7.486,8.33,7.413,7.632,25687.47448239,203132.97719317285
1645056000,2022-02-17 00:00:00,DEXE/USDT,7.24,8.63,7.138,7.441,40555.50112386,317178.38091865481
1644969600,2022-02-16 00:00:00,DEXE/USDT,7.428,7.428,7.138,7.241,2039.9644315,14892.64996131457
1644883200,2022-02-15 00:00:00,DEXE/USDT,7.22,7.547,7.146,7.45,3146.85106855,23199.09652011498
1644796800,2022-02-14 00:00:00,DEXE/USDT,7.416,7.525,7.085,7.192,2619.93149613,19044.23318941974
1644710400,2022-02-13 00:00:00,DEXE/USDT,7.989,8.211,7.417,7.441,10513.05561484,81609.97549929331
1644624000,2022-02-12 00:00:00,DEXE/USDT,7.684,9.25,7.511,7.932,41102.33509199,340612.17440319411
1644537600,2022-02-11 00:00:00,DEXE/USDT,7.689,9.3,7.193,7.687,38429.76012862,306824.45284935675
1644451200,2022-02-10 00:00:00,DEXE/USDT,7.449,8.315,7.276,7.676,12133.78170351,94397.83000601173
1644364800,2022-02-09 00:00:00,DEXE/USDT,7.275,7.734,7.064,7.486,7059.96237269,52468.06264271155
1644278400,2022-02-08 00:00:00,DEXE/USDT,7.44,7.649,7.063,7.328,3189.9662403,23385.21745048353
1644192000,2022-02-07 00:00:00,DEXE/USDT,7.244,7.731,7.107,7.45,3830.25586841,28591.55447814467
1644105600,2022-02-06 00:00:00,DEXE/USDT,7.216,7.417,7.011,7.244,5781.70600295,41856.10073268051
1644019200,2022-02-05 00:00:00,DEXE/USDT,7.343,7.743,7.053,7.232,9789.42444232,71845.59909344001
1643932800,2022-02-04 00:00:00,DEXE/USDT,6.897,7.649,6.774,7.343,9919.82781958,70708.36096772913
1643846400,2022-02-03 00:00:00,DEXE/USDT,6.505,7.587,6.376,6.897,28856.38234977,202078.88418536706
1643760000,2022-02-02 00:00:00,DEXE/USDT,6.624,7.148,6.394,6.459,9378.35177969,63269.03926254053
1643673600,2022-02-01 00:00:00,DEXE/USDT,6.57,6.755,6.521,6.643,5146.57585312,34105.49398508202
1643587200,2022-01-31 00:00:00,DEXE/USDT,6.355,6.672,6.106,6.575,4924.32318306,31398.99766613345
1643500800,2022-01-30 00:00:00,DEXE/USDT,6.665,6.898,6.2,6.374,11648.15265251,75446.62034075279
1643414400,2022-01-29 00:00:00,DEXE/USDT,6.496,6.978,6.408,6.615,6932.86162734,45723.31842020939
1643328000,2022-01-28 00:00:00,DEXE/USDT,6.413,6.493,6.203,6.493,6305.99761682,40007.07611230392
1643241600,2022-01-27 00:00:00,DEXE/USDT,6.123,6.886,5.841,6.413,34232.72039197,216153.65860795843
1643155200,2022-01-26 00:00:00,DEXE/USDT,6.123,7.354,6.005,6.123,22789.11647193,148758.26877457693
1643068800,2022-01-25 00:00:00,DEXE/USDT,6.136,6.349,5.952,6.142,8451.35369289,51792.78824797696
1642982400,2022-01-24 00:00:00,DEXE/USDT,6.47,6.659,5.561,6.157,15581.69071239,95410.63871281998
