https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BSVBULL,Volume USDT
1662249600000.0,2022-09-04 00:00:00,BSVBULL/USDT,1.6e-07,1.6e-07,1.4e-07,1.5e-07,20640333333.333336,3096.05
1662163200000.0,2022-09-03 00:00:00,BSVBULL/USDT,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
1662076800000.0,2022-09-02 00:00:00,BSVBULL/USDT,1.5e-07,1.7e-07,1.5e-07,1.6e-07,1000000.0,0.16
1661990400000.0,2022-09-01 00:00:00,BSVBULL/USDT,1.6e-07,1.6e-07,1.4e-07,1.5e-07,11231266666.666668,1684.69
1661904000000.0,2022-08-31 00:00:00,BSVBULL/USDT,1.5e-07,1.6e-07,1.5e-07,1.6e-07,0.0,0.0
1661817600000.0,2022-08-30 00:00:00,BSVBULL/USDT,1.7e-07,1.7e-07,1.5e-07,1.5e-07,1376866666.6666667,206.53
1661731200000.0,2022-08-29 00:00:00,BSVBULL/USDT,1.6e-07,1.7e-07,1.5e-07,1.7e-07,291588235.2941177,49.57
1661644800000.0,2022-08-28 00:00:00,BSVBULL/USDT,1.6e-07,1.8e-07,1.6e-07,1.6e-07,0.0,0.0
1661558400000.0,2022-08-27 00:00:00,BSVBULL/USDT,1.6e-07,1.6e-07,1.5e-07,1.6e-07,0.0,0.0
1661472000000.0,2022-08-26 00:00:00,BSVBULL/USDT,2e-07,2e-07,1.6e-07,1.6e-07,87875000.0,14.06
1661385600000.0,2022-08-25 00:00:00,BSVBULL/USDT,1.9e-07,2e-07,1.9e-07,2e-07,0.0,0.0
1661299200000.0,2022-08-24 00:00:00,BSVBULL/USDT,2e-07,2.1e-07,1.9e-07,1.9e-07,0.0,0.0
1661212800000.0,2022-08-23 00:00:00,BSVBULL/USDT,1.8e-07,2e-07,1.8e-07,2e-07,41700000.0,8.34
1661126400000.0,2022-08-22 00:00:00,BSVBULL/USDT,1.9e-07,1.9e-07,1.6e-07,1.8e-07,22666666.666666668,4.08
1661040000000.0,2022-08-21 00:00:00,BSVBULL/USDT,1.6e-07,1.9e-07,1.6e-07,1.9e-07,78894736.84210525,14.99
1660953600000.0,2022-08-20 00:00:00,BSVBULL/USDT,1.5e-07,1.6e-07,1.5e-07,1.6e-07,0.0,0.0
1660867200000.0,2022-08-19 00:00:00,BSVBULL/USDT,2.2e-07,2.2e-07,1.5e-07,1.5e-07,1786866666.6666665,268.03
1660780800000.0,2022-08-18 00:00:00,BSVBULL/USDT,2.6e-07,2.6e-07,2.2e-07,2.2e-07,0.0,0.0
1660694400000.0,2022-08-17 00:00:00,BSVBULL/USDT,2.7e-07,3e-07,2.5e-07,2.6e-07,94153846.15384616,24.48
1660608000000.0,2022-08-16 00:00:00,BSVBULL/USDT,2.7e-07,2.8e-07,2.6e-07,2.7e-07,0.0,0.0
1660521600000.0,2022-08-15 00:00:00,BSVBULL/USDT,2.8e-07,3e-07,2.7e-07,2.7e-07,11333333.333333334,3.06
1660435200000.0,2022-08-14 00:00:00,BSVBULL/USDT,3e-07,3.1e-07,2.7e-07,2.8e-07,266142857.1428571,74.52
1660348800000.0,2022-08-13 00:00:00,BSVBULL/USDT,3e-07,3e-07,2.9e-07,3e-07,1163266666.6666667,348.98
1660262400000.0,2022-08-12 00:00:00,BSVBULL/USDT,2.9e-07,3e-07,2.8e-07,3e-07,240700000.0,72.21
1660176000000.0,2022-08-11 00:00:00,BSVBULL/USDT,2.9e-07,3.1e-07,2.8e-07,2.9e-07,165000000.00000003,47.85
1660089600000.0,2022-08-10 00:00:00,BSVBULL/USDT,2.5e-07,2.9e-07,2.4e-07,2.9e-07,19655172.413793106,5.7
1660003200000.0,2022-08-09 00:00:00,BSVBULL/USDT,2.9e-07,2.9e-07,2.4e-07,2.5e-07,763720000.0000001,190.93
1659916800000.0,2022-08-08 00:00:00,BSVBULL/USDT,2.8e-07,3.1e-07,2.8e-07,2.9e-07,190862068.96551725,55.35
1659830400000.0,2022-08-07 00:00:00,BSVBULL/USDT,2.7e-07,3e-07,2.6e-07,2.8e-07,262892857.14285713,73.61
1659744000000.0,2022-08-06 00:00:00,BSVBULL/USDT,2.8e-07,2.9e-07,2.7e-07,2.7e-07,0.0,0.0
1659657600000.0,2022-08-05 00:00:00,BSVBULL/USDT,2.6e-07,2.8e-07,2.6e-07,2.8e-07,0.0,0.0
1659571200000.0,2022-08-04 00:00:00,BSVBULL/USDT,2.7e-07,2.9e-07,2.5e-07,2.6e-07,89538461.53846154,23.28
1659484800000.0,2022-08-03 00:00:00,BSVBULL/USDT,2.8e-07,2.9e-07,2.6e-07,2.7e-07,0.0,0.0
1659398400000.0,2022-08-02 00:00:00,BSVBULL/USDT,2.7e-07,3.2e-07,2.4e-07,2.8e-07,31750000.0,8.89
1659312000000.0,2022-08-01 00:00:00,BSVBULL/USDT,2.8e-07,2.9e-07,2.5e-07,2.7e-07,17000000.0,4.59
1659225600000.0,2022-07-31 00:00:00,BSVBULL/USDT,3.1e-07,3.2e-07,2.8e-07,2.8e-07,0.0,0.0
1659139200000.0,2022-07-30 00:00:00,BSVBULL/USDT,3.4e-07,3.6e-07,3e-07,3.1e-07,7022580.645161291,2.177
1659052800000.0,2022-07-29 00:00:00,BSVBULL/USDT,3.2e-07,3.7e-07,2.9e-07,3.4e-07,49411764.705882356,16.8
1658966400000.0,2022-07-28 00:00:00,BSVBULL/USDT,2.4e-07,3.2e-07,2.4e-07,3.2e-07,1000000.0,0.32
1658880000000.0,2022-07-27 00:00:00,BSVBULL/USDT,2e-07,2.5e-07,1.9e-07,2.4e-07,1030125000.0,247.23
1658793600000.0,2022-07-26 00:00:00,BSVBULL/USDT,2.1e-07,2.1e-07,1.9e-07,2e-07,326800000.0,65.36
1658707200000.0,2022-07-25 00:00:00,BSVBULL/USDT,2.6e-07,2.6e-07,2.1e-07,2.1e-07,139095238.0952381,29.21
1658620800000.0,2022-07-24 00:00:00,BSVBULL/USDT,2.4e-07,2.6e-07,2.4e-07,2.6e-07,294000000.0,76.44
1658534400000.0,2022-07-23 00:00:00,BSVBULL/USDT,2.5e-07,2.7e-07,2.4e-07,2.4e-07,164875000.00000003,39.57
1658448000000.0,2022-07-22 00:00:00,BSVBULL/USDT,2.3e-07,2.8e-07,2.3e-07,2.5e-07,0.0,0.0
1658361600000.0,2022-07-21 00:00:00,BSVBULL/USDT,2.3e-07,2.5e-07,2.2e-07,2.3e-07,17000000.0,3.91
1658275200000.0,2022-07-20 00:00:00,BSVBULL/USDT,2.5e-07,2.7e-07,2.3e-07,2.3e-07,87434782.60869566,20.11
1658188800000.0,2022-07-19 00:00:00,BSVBULL/USDT,2.4e-07,2.7e-07,2.3e-07,2.5e-07,62720000.0,15.68
1658102400000.0,2022-07-18 00:00:00,BSVBULL/USDT,2e-07,2.4e-07,2e-07,2.4e-07,132416666.66666669,31.78
1658016000000.0,2022-07-17 00:00:00,BSVBULL/USDT,2e-07,2.3e-07,1.9e-07,2e-07,201800000.0,40.36
1657929600000.0,2022-07-16 00:00:00,BSVBULL/USDT,1.9e-07,2.1e-07,1.9e-07,2e-07,0.0,0.0
1657843200000.0,2022-07-15 00:00:00,BSVBULL/USDT,1.9e-07,2e-07,1.9e-07,1.9e-07,0.0,0.0
1657756800000.0,2022-07-14 00:00:00,BSVBULL/USDT,1.8e-07,1.9e-07,1.7e-07,1.9e-07,103947368.42105263,19.75
1657670400000.0,2022-07-13 00:00:00,BSVBULL/USDT,1.7e-07,1.8e-07,1.6e-07,1.8e-07,174888888.8888889,31.48
1657584000000.0,2022-07-12 00:00:00,BSVBULL/USDT,1.8e-07,1.8e-07,1.6e-07,1.7e-07,152117647.05882353,25.86
1657497600000.0,2022-07-11 00:00:00,BSVBULL/USDT,2.3e-07,2.3e-07,1.7e-07,1.8e-07,0.0,0.0
1657411200000.0,2022-07-10 00:00:00,BSVBULL/USDT,2.6e-07,2.6e-07,2.3e-07,2.3e-07,0.0,0.0
1657324800000.0,2022-07-09 00:00:00,BSVBULL/USDT,2.5e-07,2.7e-07,2.5e-07,2.6e-07,34692307.69230769,9.02
1657238400000.0,2022-07-08 00:00:00,BSVBULL/USDT,2.4e-07,2.7e-07,2.3e-07,2.5e-07,40000000.0,10.0
1657152000000.0,2022-07-07 00:00:00,BSVBULL/USDT,2.3e-07,2.4e-07,2.3e-07,2.4e-07,0.0,0.0
1657065600000.0,2022-07-06 00:00:00,BSVBULL/USDT,2.1e-07,2.3e-07,2e-07,2.3e-07,25434782.608695652,5.85
1656979200000.0,2022-07-05 00:00:00,BSVBULL/USDT,2.4e-07,2.5e-07,2e-07,2.1e-07,112380952.38095239,23.6
1656892800000.0,2022-07-04 00:00:00,BSVBULL/USDT,2e-07,2.4e-07,2e-07,2.4e-07,140958333.33333334,33.83
1656806400000.0,2022-07-03 00:00:00,BSVBULL/USDT,2.2e-07,2.2e-07,2e-07,2e-07,103000000.00000001,20.6
1656720000000.0,2022-07-02 00:00:00,BSVBULL/USDT,2e-07,2.4e-07,2e-07,2.2e-07,10000000.0,2.2
1656633600000.0,2022-07-01 00:00:00,BSVBULL/USDT,2.4e-07,2.6e-07,2e-07,2e-07,63650000.00000001,12.73
1656547200000.0,2022-06-30 00:00:00,BSVBULL/USDT,2.6e-07,2.6e-07,2e-07,2.4e-07,509250000.00000006,122.22
1656460800000.0,2022-06-29 00:00:00,BSVBULL/USDT,2.8e-07,3e-07,2.6e-07,2.6e-07,87384615.38461538,22.72
1656374400000.0,2022-06-28 00:00:00,BSVBULL/USDT,3.1e-07,3.2e-07,2.7e-07,2.8e-07,0.0,0.0
1656288000000.0,2022-06-27 00:00:00,BSVBULL/USDT,3.4e-07,3.6e-07,3e-07,3.1e-07,33916129.03225806,10.514
1656201600000.0,2022-06-26 00:00:00,BSVBULL/USDT,3.9e-07,3.9e-07,3.3e-07,3.4e-07,41558823.52941177,14.13
1656115200000.0,2022-06-25 00:00:00,BSVBULL/USDT,3.8e-07,3.9e-07,3.6e-07,3.9e-07,5200000.0,2.028
1656028800000.0,2022-06-24 00:00:00,BSVBULL/USDT,3.9e-07,4e-07,3.7e-07,3.8e-07,83513157.89473684,31.735
1655942400000.0,2022-06-23 00:00:00,BSVBULL/USDT,3.6e-07,4e-07,3.5e-07,3.9e-07,300000.0,0.117
1655856000000.0,2022-06-22 00:00:00,BSVBULL/USDT,3.7e-07,4.1e-07,3.6e-07,3.6e-07,106980555.55555555,38.513
1655769600000.0,2022-06-21 00:00:00,BSVBULL/USDT,3.7e-07,4.4e-07,3.6e-07,3.7e-07,812816216.2162162,300.742
1655683200000.0,2022-06-20 00:00:00,BSVBULL/USDT,3.2e-07,3.9e-07,3.2e-07,3.7e-07,5416216.216216216,2.004
1655596800000.0,2022-06-19 00:00:00,BSVBULL/USDT,2.5e-07,3.3e-07,2.3e-07,3.2e-07,0.0,0.0
1655510400000.0,2022-06-18 00:00:00,BSVBULL/USDT,2.3e-07,2.6e-07,1.9e-07,2.5e-07,0.0,0.0
1655424000000.0,2022-06-17 00:00:00,BSVBULL/USDT,2.1e-07,2.4e-07,2e-07,2.3e-07,4000000.0000000005,0.92
1655337600000.0,2022-06-16 00:00:00,BSVBULL/USDT,2.8e-07,3e-07,2e-07,2.1e-07,277857142.85714287,58.35
1655251200000.0,2022-06-15 00:00:00,BSVBULL/USDT,2.3e-07,2.8e-07,1.8e-07,2.8e-07,1519321428.5714285,425.41
1655164800000.0,2022-06-14 00:00:00,BSVBULL/USDT,1.6e-07,2.7e-07,1.5e-07,2.3e-07,1239434782.6086957,285.07
1655078400000.0,2022-06-13 00:00:00,BSVBULL/USDT,2.1e-07,2.1e-07,1.3e-07,1.6e-07,350325000.0,56.052
1654992000000.0,2022-06-12 00:00:00,BSVBULL/USDT,2.7e-07,2.7e-07,2.1e-07,2.1e-07,177047619.04761904,37.18
1654905600000.0,2022-06-11 00:00:00,BSVBULL/USDT,3.6e-07,3.6e-07,2.4e-07,2.7e-07,23540740.74074074,6.356
1654819200000.0,2022-06-10 00:00:00,BSVBULL/USDT,3.3e-07,4.2e-07,3.1e-07,3.6e-07,18894444.444444444,6.802
1654732800000.0,2022-06-09 00:00:00,BSVBULL/USDT,3.4e-07,3.6e-07,3.2e-07,3.3e-07,391581818.1818182,129.222
1654646400000.0,2022-06-08 00:00:00,BSVBULL/USDT,3.5e-07,3.6e-07,3.2e-07,3.4e-07,11364705.882352943,3.864
1654560000000.0,2022-06-07 00:00:00,BSVBULL/USDT,3.7e-07,3.8e-07,3e-07,3.5e-07,22857142.85714286,8.0
1654473600000.0,2022-06-06 00:00:00,BSVBULL/USDT,3.3e-07,3.8e-07,3.3e-07,3.7e-07,2700000.0,0.999
1654387200000.0,2022-06-05 00:00:00,BSVBULL/USDT,3.4e-07,3.5e-07,3.3e-07,3.3e-07,100000000.0,33.0
1654300800000.0,2022-06-04 00:00:00,BSVBULL/USDT,3.2e-07,3.5e-07,3e-07,3.4e-07,282352941.17647064,96.0
1654214400000.0,2022-06-03 00:00:00,BSVBULL/USDT,2.9e-07,3.7e-07,2.9e-07,3.2e-07,114468750.0,36.63
1654128000000.0,2022-06-02 00:00:00,BSVBULL/USDT,2.7e-07,2.9e-07,2.6e-07,2.9e-07,0.0,0.0
1654041600000.0,2022-06-01 00:00:00,BSVBULL/USDT,3.1e-07,3.2e-07,2.5e-07,2.7e-07,344296296.29629624,92.96
1653955200000.0,2022-05-31 00:00:00,BSVBULL/USDT,3.2e-07,3.3e-07,2.9e-07,3.1e-07,44009677.41935484,13.643
1653868800000.0,2022-05-30 00:00:00,BSVBULL/USDT,2.8e-07,3.3e-07,2.8e-07,3.2e-07,245812499.99999997,78.66
1653782400000.0,2022-05-29 00:00:00,BSVBULL/USDT,2.3e-07,2.8e-07,2.3e-07,2.8e-07,76000000.0,21.28
1653696000000.0,2022-05-28 00:00:00,BSVBULL/USDT,2.2e-07,2.4e-07,2.1e-07,2.3e-07,451956521.73913044,103.95
1653609600000.0,2022-05-27 00:00:00,BSVBULL/USDT,2.2e-07,2.3e-07,2e-07,2.2e-07,1045454.5454545454,0.23
1653523200000.0,2022-05-26 00:00:00,BSVBULL/USDT,3e-07,3e-07,2e-07,2.2e-07,244318181.8181818,53.75
1653436800000.0,2022-05-25 00:00:00,BSVBULL/USDT,3e-07,3.1e-07,2.7e-07,3e-07,0.0,0.0
1653350400000.0,2022-05-24 00:00:00,BSVBULL/USDT,2.6e-07,3e-07,2.4e-07,3e-07,0.0,0.0
1653264000000.0,2022-05-23 00:00:00,BSVBULL/USDT,2.6e-07,3e-07,2.5e-07,2.6e-07,95769230.76923077,24.9
1653177600000.0,2022-05-22 00:00:00,BSVBULL/USDT,2.2e-07,2.6e-07,2.2e-07,2.6e-07,1000000.0,0.26
1653091200000.0,2022-05-21 00:00:00,BSVBULL/USDT,2.4e-07,2.4e-07,2.1e-07,2.2e-07,2000000.0,0.44
1653004800000.0,2022-05-20 00:00:00,BSVBULL/USDT,2.7e-07,2.7e-07,2.1e-07,2.4e-07,288116666.6666667,69.148
1652918400000.0,2022-05-19 00:00:00,BSVBULL/USDT,2.5e-07,2.8e-07,2.4e-07,2.7e-07,199407407.4074074,53.84
1652832000000.0,2022-05-18 00:00:00,BSVBULL/USDT,3.5e-07,3.9e-07,2.5e-07,2.5e-07,25444000.0,6.361
1652745600000.0,2022-05-17 00:00:00,BSVBULL/USDT,3.3e-07,3.6e-07,3.2e-07,3.5e-07,0.0,0.0
1652659200000.0,2022-05-16 00:00:00,BSVBULL/USDT,3.4e-07,3.5e-07,2.8e-07,3.3e-07,37772727.27272727,12.465
1652572800000.0,2022-05-15 00:00:00,BSVBULL/USDT,3.2e-07,3.4e-07,3e-07,3.4e-07,29770588.23529412,10.122
1652486400000.0,2022-05-14 00:00:00,BSVBULL/USDT,3.1e-07,3.6e-07,2.5e-07,3.2e-07,33000000.0,10.56
1652400000000.0,2022-05-13 00:00:00,BSVBULL/USDT,2.7e-07,3.5e-07,2.6e-07,3.1e-07,173000000.0,53.63
1652313600000.0,2022-05-12 00:00:00,BSVBULL/USDT,3.2e-07,3.5e-07,1.8e-07,2.7e-07,118685185.1851852,32.045
1652227200000.0,2022-05-11 00:00:00,BSVBULL/USDT,6.5e-07,6.7e-07,2.9e-07,3.2e-07,122793749.99999999,39.294
1652140800000.0,2022-05-10 00:00:00,BSVBULL/USDT,5.5e-07,7.3e-07,5.4e-07,6.5e-07,3158506153.8461537,2053.029
1652054400000.0,2022-05-09 00:00:00,BSVBULL/USDT,9.7e-07,9.8e-07,5.5e-07,5.5e-07,4374594545.454545,2406.027
1651968000000.0,2022-05-08 00:00:00,BSVBULL/USDT,9.8e-07,9.9e-07,9.1e-07,9.7e-07,50046391.75257732,48.545
1651881600000.0,2022-05-07 00:00:00,BSVBULL/USDT,1.05e-06,1.07e-06,9.4e-07,9.8e-07,28270408.163265307,27.705
1651795200000.0,2022-05-06 00:00:00,BSVBULL/USDT,1.12e-06,1.12e-06,9.9e-07,1.05e-06,17142857.142857146,18.0
1651708800000.0,2022-05-05 00:00:00,BSVBULL/USDT,1.38e-06,1.44e-06,1.01e-06,1.12e-06,263483035.7142857,295.101
1651622400000.0,2022-05-04 00:00:00,BSVBULL/USDT,1.13e-06,1.39e-06,1.11e-06,1.38e-06,1985011594.2028985,2739.316
1651536000000.0,2022-05-03 00:00:00,BSVBULL/USDT,1.19e-06,1.22e-06,1.05e-06,1.13e-06,0.0,0.0
1651449600000.0,2022-05-02 00:00:00,BSVBULL/USDT,1.17e-06,1.3e-06,1.09e-06,1.19e-06,5052100.840336134,6.012
1651363200000.0,2022-05-01 00:00:00,BSVBULL/USDT,1.06e-06,1.21e-06,1.02e-06,1.17e-06,4246153.846153846,4.968
1651276800000.0,2022-04-30 00:00:00,BSVBULL/USDT,1.31e-06,1.33e-06,9.9e-07,1.06e-06,9529245.283018868,10.101
1651190400000.0,2022-04-29 00:00:00,BSVBULL/USDT,1.42e-06,1.49e-06,1.26e-06,1.31e-06,0.0,0.0
1651104000000.0,2022-04-28 00:00:00,BSVBULL/USDT,1.4e-06,1.49e-06,1.36e-06,1.42e-06,0.0,0.0
1651017600000.0,2022-04-27 00:00:00,BSVBULL/USDT,1.35e-06,1.43e-06,1.31e-06,1.4e-06,35815000.0,50.141
1650931200000.0,2022-04-26 00:00:00,BSVBULL/USDT,1.6e-06,1.62e-06,1.31e-06,1.35e-06,237480740.74074075,320.599
1650844800000.0,2022-04-25 00:00:00,BSVBULL/USDT,1.55e-06,1.6e-06,1.37e-06,1.6e-06,8112500.000000001,12.98
1650758400000.0,2022-04-24 00:00:00,BSVBULL/USDT,1.49e-06,1.62e-06,1.49e-06,1.55e-06,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,BSVBULL/USDT,1.52e-06,1.62e-06,1.49e-06,1.49e-06,10038926.174496645,14.958
1650585600000.0,2022-04-22 00:00:00,BSVBULL/USDT,1.69e-06,1.8e-06,1.5e-06,1.52e-06,1081707894.736842,1644.196
1650499200000.0,2022-04-21 00:00:00,BSVBULL/USDT,1.94e-06,2.03e-06,1.63e-06,1.69e-06,22039644.970414203,37.247
1650412800000.0,2022-04-20 00:00:00,BSVBULL/USDT,1.96e-06,2.02e-06,1.89e-06,1.94e-06,438800000.0,851.272
1650326400000.0,2022-04-19 00:00:00,BSVBULL/USDT,1.87e-06,1.98e-06,1.83e-06,1.96e-06,95822448.97959185,187.812
1650240000000.0,2022-04-18 00:00:00,BSVBULL/USDT,1.81e-06,1.87e-06,1.65e-06,1.87e-06,525006951.8716577,981.763
1650153600000.0,2022-04-17 00:00:00,BSVBULL/USDT,2.06e-06,2.09e-06,1.79e-06,1.81e-06,29685082.872928176,53.73
1650067200000.0,2022-04-16 00:00:00,BSVBULL/USDT,1.95e-06,2.1e-06,1.93e-06,2.06e-06,30661650.48543689,63.163
1649980800000.0,2022-04-15 00:00:00,BSVBULL/USDT,1.91e-06,1.99e-06,1.88e-06,1.95e-06,899187692.3076923,1753.416
1649894400000.0,2022-04-14 00:00:00,BSVBULL/USDT,2.02e-06,2.09e-06,1.83e-06,1.91e-06,1020942.4083769633,1.95
1649808000000.0,2022-04-13 00:00:00,BSVBULL/USDT,1.76e-06,2.06e-06,1.74e-06,2.02e-06,10599504.95049505,21.411
1649721600000.0,2022-04-12 00:00:00,BSVBULL/USDT,1.6e-06,1.82e-06,1.59e-06,1.76e-06,6492613.636363636,11.427
1649635200000.0,2022-04-11 00:00:00,BSVBULL/USDT,1.98e-06,2.04e-06,1.56e-06,1.6e-06,13319375.0,21.311
1649548800000.0,2022-04-10 00:00:00,BSVBULL/USDT,2.07e-06,2.15e-06,1.98e-06,1.98e-06,20261616.16161616,40.118
1649462400000.0,2022-04-09 00:00:00,BSVBULL/USDT,2.03e-06,2.13e-06,2.01e-06,2.07e-06,12700000.0,26.289
1649376000000.0,2022-04-08 00:00:00,BSVBULL/USDT,2.3e-06,2.38e-06,1.99e-06,2.03e-06,309838423.6453202,628.972
1649289600000.0,2022-04-07 00:00:00,BSVBULL/USDT,2.27e-06,2.47e-06,2.16e-06,2.3e-06,228050434.7826087,524.516
1649203200000.0,2022-04-06 00:00:00,BSVBULL/USDT,2.84e-06,2.9e-06,2.26e-06,2.27e-06,62519823.78854626,141.92
1649116800000.0,2022-04-05 00:00:00,BSVBULL/USDT,3.05e-06,3.22e-06,2.84e-06,2.84e-06,235150352.11267605,667.827
1649030400000.0,2022-04-04 00:00:00,BSVBULL/USDT,3.29e-06,3.3e-06,2.84e-06,3.05e-06,530239245.90163934,1617.2297
1648944000000.0,2022-04-03 00:00:00,BSVBULL/USDT,3.16e-06,3.4e-06,2.86e-06,3.3e-06,0.0,0.0
1648857600000.0,2022-04-02 00:00:00,BSVBULL/USDT,2.87e-06,3.29e-06,2.79e-06,3.16e-06,0.0,0.0
1648771200000.0,2022-04-01 00:00:00,BSVBULL/USDT,2.8e-06,2.97e-06,2.53e-06,2.87e-06,656097.5609756097,1.883
1648684800000.0,2022-03-31 00:00:00,BSVBULL/USDT,3.12e-06,3.25e-06,2.68e-06,2.8e-06,168580714.2857143,472.026
1648598400000.0,2022-03-30 00:00:00,BSVBULL/USDT,3.07e-06,3.32e-06,2.84e-06,3.12e-06,62887820.51282051,196.21
1648512000000.0,2022-03-29 00:00:00,BSVBULL/USDT,2.88e-06,3.27e-06,2.81e-06,3.07e-06,285127361.5635179,875.341
1648425600000.0,2022-03-28 00:00:00,BSVBULL/USDT,2.86e-06,3.24e-06,2.81e-06,2.88e-06,1507110416.6666667,4340.478
1648339200000.0,2022-03-27 00:00:00,BSVBULL/USDT,2.46e-06,2.86e-06,2.41e-06,2.86e-06,168622377.6223776,482.26
1648252800000.0,2022-03-26 00:00:00,BSVBULL/USDT,2.44e-06,2.46e-06,2.34e-06,2.46e-06,329647154.4715447,810.932
1648166400000.0,2022-03-25 00:00:00,BSVBULL/USDT,2.53e-06,2.73e-06,2.38e-06,2.44e-06,1480651229.5081968,3612.789
1648080000000.0,2022-03-24 00:00:00,BSVBULL/USDT,2.5e-06,2.58e-06,2.29e-06,2.53e-06,22240711.462450594,56.269
1647993600000.0,2022-03-23 00:00:00,BSVBULL/USDT,2.59e-06,2.73e-06,2.35e-06,2.5e-06,80723599.99999999,201.809
1647907200000.0,2022-03-22 00:00:00,BSVBULL/USDT,2.1e-06,2.62e-06,2.08e-06,2.59e-06,1277381081.081081,3308.417
1647820800000.0,2022-03-21 00:00:00,BSVBULL/USDT,2.1e-06,2.25e-06,1.99e-06,2.1e-06,4602372380.952381,9664.982
1647734400000.0,2022-03-20 00:00:00,BSVBULL/USDT,1.99e-06,2.28e-06,1.82e-06,2.1e-06,1382326666.6666667,2902.886
1647648000000.0,2022-03-19 00:00:00,BSVBULL/USDT,1.79e-06,1.99e-06,1.79e-06,1.99e-06,132613065.32663316,263.9
1647561600000.0,2022-03-18 00:00:00,BSVBULL/USDT,1.64e-06,1.81e-06,1.58e-06,1.79e-06,916368715.0837989,1640.3
1647475200000.0,2022-03-17 00:00:00,BSVBULL/USDT,1.65e-06,1.67e-06,1.6e-06,1.64e-06,48820731.70731708,80.066
1647388800000.0,2022-03-16 00:00:00,BSVBULL/USDT,1.52e-06,1.66e-06,1.49e-06,1.65e-06,37030303.03030303,61.1
1647302400000.0,2022-03-15 00:00:00,BSVBULL/USDT,1.52e-06,1.59e-06,1.42e-06,1.52e-06,96173026.31578946,146.183
1647216000000.0,2022-03-14 00:00:00,BSVBULL/USDT,1.51e-06,1.59e-06,1.42e-06,1.52e-06,0.0,0.0
1647129600000.0,2022-03-13 00:00:00,BSVBULL/USDT,1.67e-06,1.72e-06,1.48e-06,1.51e-06,4422516.556291391,6.678
1647043200000.0,2022-03-12 00:00:00,BSVBULL/USDT,1.68e-06,1.73e-06,1.67e-06,1.67e-06,0.0,0.0
1646956800000.0,2022-03-11 00:00:00,BSVBULL/USDT,1.73e-06,1.77e-06,1.63e-06,1.68e-06,91719642.85714285,154.089
1646870400000.0,2022-03-10 00:00:00,BSVBULL/USDT,2.06e-06,2.1e-06,1.7e-06,1.73e-06,2146534682.080925,3713.505
1646784000000.0,2022-03-09 00:00:00,BSVBULL/USDT,1.76e-06,2.1e-06,1.72e-06,2.06e-06,101204854.36893202,208.482
1646697600000.0,2022-03-08 00:00:00,BSVBULL/USDT,1.61e-06,1.82e-06,1.59e-06,1.76e-06,61606818.18181818,108.428
1646611200000.0,2022-03-07 00:00:00,BSVBULL/USDT,1.7e-06,1.84e-06,1.55e-06,1.62e-06,49868518.51851852,80.787
