https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RFOX,Volume USDT
1660089600,2022-08-10 00:00:00,RFOX/USDT,0.01184,0.01225,0.01157,0.01218,11428057.3107,135822.923071019
1660003200,2022-08-09 00:00:00,RFOX/USDT,0.012,0.01211,0.01183,0.01184,8464810.0913,101062.898463899
1659916800,2022-08-08 00:00:00,RFOX/USDT,0.01159,0.01204,0.01159,0.01201,10209761.2852,121199.517297066
1659830400,2022-08-07 00:00:00,RFOX/USDT,0.01164,0.0117,0.01152,0.01159,6312552.3853,73195.61428137
1659744000,2022-08-06 00:00:00,RFOX/USDT,0.01183,0.01189,0.01164,0.01165,6235926.8029,73031.177279075
1659657600,2022-08-05 00:00:00,RFOX/USDT,0.01181,0.01211,0.01166,0.01183,9880790.648,116167.83447009
1659571200,2022-08-04 00:00:00,RFOX/USDT,0.01199,0.01212,0.0118,0.0118,8679625.1279,103969.275550352
1659484800,2022-08-03 00:00:00,RFOX/USDT,0.0111,0.01227,0.01109,0.01199,10172428.46,118379.407424787
1659398400,2022-08-02 00:00:00,RFOX/USDT,0.01105,0.01153,0.01078,0.0111,9258599.2928,101253.978078232
1659312000,2022-08-01 00:00:00,RFOX/USDT,0.01146,0.01151,0.01105,0.01105,5147237.5046,58084.626589664
1659225600,2022-07-31 00:00:00,RFOX/USDT,0.01167,0.01173,0.01145,0.01146,6603786.4741,76574.489851413
1659139200,2022-07-30 00:00:00,RFOX/USDT,0.01192,0.0121,0.01167,0.01167,8883013.6076,105093.876161221
1659052800,2022-07-29 00:00:00,RFOX/USDT,0.01181,0.01211,0.01177,0.01194,11276640.0198,133954.128679303
1658966400,2022-07-28 00:00:00,RFOX/USDT,0.01139,0.01202,0.01135,0.01181,11585857.1628,134406.245845492
1658880000,2022-07-27 00:00:00,RFOX/USDT,0.01012,0.01154,0.01012,0.0114,7670702.4488,82767.002641292
1658793600,2022-07-26 00:00:00,RFOX/USDT,0.01047,0.01048,0.01005,0.01012,5502346.3619,56237.723260247
1658707200,2022-07-25 00:00:00,RFOX/USDT,0.01095,0.01097,0.01046,0.01046,11530044.977,122714.015991205
1658620800,2022-07-24 00:00:00,RFOX/USDT,0.01092,0.01128,0.01092,0.01095,8241943.0551,91006.284893123
1658534400,2022-07-23 00:00:00,RFOX/USDT,0.01147,0.01151,0.01085,0.01092,8554768.6952,95486.493898193
1658448000,2022-07-22 00:00:00,RFOX/USDT,0.01173,0.01193,0.01147,0.01148,7198204.4485,84566.940800769
1658361600,2022-07-21 00:00:00,RFOX/USDT,0.01179,0.01181,0.01138,0.01173,9393501.2311,108240.802882252
1658275200,2022-07-20 00:00:00,RFOX/USDT,0.0126,0.01261,0.01179,0.01179,9304999.04691419,114296.0494564549008
1658188800,2022-07-19 00:00:00,RFOX/USDT,0.01198,0.01273,0.01195,0.0126,16610123.8391723,206422.241895340154
1658102400,2022-07-18 00:00:00,RFOX/USDT,0.01063,0.01244,0.01044,0.01198,23373675.74000338,264103.053810738585
1658016000,2022-07-17 00:00:00,RFOX/USDT,0.01083,0.011,0.01036,0.01064,5360662.65300422,57877.0124062469981
1657929600,2022-07-16 00:00:00,RFOX/USDT,0.01032,0.01091,0.01008,0.01083,10557596.3301911,110092.0789409277601
1657843200,2022-07-15 00:00:00,RFOX/USDT,0.0107,0.0108,0.01029,0.01032,10956915.94918747,114104.936924459927
1657756800,2022-07-14 00:00:00,RFOX/USDT,0.01017,0.01098,0.00991,0.01069,7138334.29188049,74210.9086312452992
1657670400,2022-07-13 00:00:00,RFOX/USDT,0.0096,0.01032,0.0096,0.01017,7537715.90954348,74259.2409917735269
1657584000,2022-07-12 00:00:00,RFOX/USDT,0.01007,0.01013,0.0096,0.0096,5095819.62355812,50435.3131812561496
1657497600,2022-07-11 00:00:00,RFOX/USDT,0.01026,0.01057,0.01007,0.01007,5251259.83427169,53903.0103626959271
1657411200,2022-07-10 00:00:00,RFOX/USDT,0.01106,0.0111,0.01027,0.0103,5425812.50951778,57726.4756573729751
1657324800,2022-07-09 00:00:00,RFOX/USDT,0.01116,0.01142,0.01106,0.01106,4210309.47495452,47021.3044812823331
1657238400,2022-07-08 00:00:00,RFOX/USDT,0.00993,0.01147,0.00971,0.01116,25115510.08873347,268794.6162443350579
1657152000,2022-07-07 00:00:00,RFOX/USDT,0.01022,0.01033,0.00984,0.00993,6175925.12593322,61972.2862394378782
1657065600,2022-07-06 00:00:00,RFOX/USDT,0.00984,0.01054,0.00972,0.01024,10686723.00442944,107512.2994635545221
1656979200,2022-07-05 00:00:00,RFOX/USDT,0.00961,0.01008,0.0096,0.00984,7025417.69751892,67966.8901132065584
1656892800,2022-07-04 00:00:00,RFOX/USDT,0.0091,0.01049,0.00892,0.00961,8181484.98082818,77071.4171736631149
1656806400,2022-07-03 00:00:00,RFOX/USDT,0.00911,0.00929,0.00896,0.0091,3697550.90779713,33800.4912974441271
1656720000,2022-07-02 00:00:00,RFOX/USDT,0.00901,0.00936,0.00888,0.0091,7072498.0648359,64223.1511801321152
1656633600,2022-07-01 00:00:00,RFOX/USDT,0.00907,0.0098,0.009,0.00901,7384307.93810412,68123.490989799166
1656547200,2022-06-30 00:00:00,RFOX/USDT,0.00963,0.00965,0.00869,0.00907,13501657.95786407,122987.7059022662847
1656460800,2022-06-29 00:00:00,RFOX/USDT,0.01015,0.0103,0.00942,0.00963,14776316.68572169,145438.554604666316
1656374400,2022-06-28 00:00:00,RFOX/USDT,0.0107,0.01104,0.01013,0.01015,7969992.73213878,84311.1698691559321
1656288000,2022-06-27 00:00:00,RFOX/USDT,0.0114,0.01161,0.0107,0.0107,8996068.45642517,99920.1468332033135
1656201600,2022-06-26 00:00:00,RFOX/USDT,0.01144,0.01196,0.01135,0.01141,7855730.12486613,91389.19156388685
1656115200,2022-06-25 00:00:00,RFOX/USDT,0.01172,0.01189,0.01117,0.01143,6596648.13549336,76136.752393498864
1656028800,2022-06-24 00:00:00,RFOX/USDT,0.01114,0.01209,0.01113,0.01167,9699685.65247779,112099.9273633980105
1655942400,2022-06-23 00:00:00,RFOX/USDT,0.01044,0.01164,0.01044,0.01116,9538250.6875918,105497.2218398245642
1655856000,2022-06-22 00:00:00,RFOX/USDT,0.011,0.0119,0.01043,0.01044,8323110.06153327,89526.7373898960488
1655769600,2022-06-21 00:00:00,RFOX/USDT,0.0109,0.01156,0.01084,0.01099,6971838.91702115,77519.7023698697248
1655683200,2022-06-20 00:00:00,RFOX/USDT,0.01074,0.01132,0.01044,0.0109,7726945.43384818,83896.44464142789
1655596800,2022-06-19 00:00:00,RFOX/USDT,0.01004,0.01128,0.00956,0.01074,9357074.67517925,97363.5818399941668
1655510400,2022-06-18 00:00:00,RFOX/USDT,0.01124,0.01139,0.00945,0.01004,14499080.20698506,149515.1856976731011
1655424000,2022-06-17 00:00:00,RFOX/USDT,0.01147,0.01212,0.01113,0.01125,6098761.04218816,70447.0747500078541
1655337600,2022-06-16 00:00:00,RFOX/USDT,0.0131,0.01352,0.01128,0.01147,9536718.57378278,117633.3313383349846
1655251200,2022-06-15 00:00:00,RFOX/USDT,0.01328,0.01373,0.01181,0.0131,13352619.23763946,167313.8452682805507
1655164800,2022-06-14 00:00:00,RFOX/USDT,0.013,0.01408,0.01213,0.01328,14677016.73247491,191042.0130632618183
1655078400,2022-06-13 00:00:00,RFOX/USDT,0.01329,0.01418,0.01262,0.013,21117015.43195272,282600.2795459005774
1654992000,2022-06-12 00:00:00,RFOX/USDT,0.01374,0.01394,0.01282,0.01329,10332550.98373838,137689.5815285352038
1654905600,2022-06-11 00:00:00,RFOX/USDT,0.01529,0.01576,0.01367,0.01373,12717853.3494035,185776.0213661212732
1654819200,2022-06-10 00:00:00,RFOX/USDT,0.01594,0.01643,0.0152,0.01529,8831523.7312509,138850.9909676349998
1654732800,2022-06-09 00:00:00,RFOX/USDT,0.01586,0.01623,0.01558,0.01594,6406786.30874327,101523.0412888055366
1654646400,2022-06-08 00:00:00,RFOX/USDT,0.01574,0.0167,0.01566,0.01586,10487898.80359219,170640.3742699684196
1654560000,2022-06-07 00:00:00,RFOX/USDT,0.01705,0.01712,0.01564,0.01573,12694734.7784772,206046.3340184286883
1654473600,2022-06-06 00:00:00,RFOX/USDT,0.01716,0.01813,0.017,0.01709,6306627.19027511,110620.3236856971751
1654387200,2022-06-05 00:00:00,RFOX/USDT,0.01729,0.01752,0.01696,0.01714,4183436.3235345,71936.0143739638843
1654300800,2022-06-04 00:00:00,RFOX/USDT,0.01701,0.01744,0.01694,0.01728,2285868.2632811,39290.7608511907901
1654214400,2022-06-03 00:00:00,RFOX/USDT,0.01762,0.01798,0.01677,0.01702,5136106.11453213,88819.0724608479603
1654128000,2022-06-02 00:00:00,RFOX/USDT,0.01704,0.01772,0.0166,0.01762,7208099.97702594,123169.9508947917022
1654041600,2022-06-01 00:00:00,RFOX/USDT,0.01834,0.0185,0.01695,0.01705,6083695.49301172,108127.6207211061771
1653955200,2022-05-31 00:00:00,RFOX/USDT,0.01831,0.01899,0.0182,0.01837,5343207.90869082,98708.9907162328078
1653868800,2022-05-30 00:00:00,RFOX/USDT,0.01698,0.01886,0.01682,0.01831,5764167.19024922,102786.8600782507166
1653782400,2022-05-29 00:00:00,RFOX/USDT,0.0163,0.01722,0.0161,0.01697,7214537.20013719,120118.9906099066496
1653696000,2022-05-28 00:00:00,RFOX/USDT,0.01649,0.01655,0.01601,0.0163,7367483.73525545,120076.4246084113458
1653609600,2022-05-27 00:00:00,RFOX/USDT,0.01818,0.0182,0.01632,0.01649,11077301.72802542,190182.8564554629069
1653523200,2022-05-26 00:00:00,RFOX/USDT,0.01855,0.01914,0.01792,0.01818,7033638.86382655,130004.1720083843028
1653436800,2022-05-25 00:00:00,RFOX/USDT,0.01853,0.01935,0.01837,0.01855,7351101.4387558,137580.1395545949201
1653350400,2022-05-24 00:00:00,RFOX/USDT,0.01862,0.01959,0.01802,0.01853,7543868.43068777,141654.0708127104267
1653264000,2022-05-23 00:00:00,RFOX/USDT,0.0187,0.01967,0.0185,0.01862,7446529.10194098,142167.509792338994
1653177600,2022-05-22 00:00:00,RFOX/USDT,0.01888,0.01909,0.01845,0.01869,5786126.26641921,108095.997780785428
1653091200,2022-05-21 00:00:00,RFOX/USDT,0.01826,0.01928,0.01801,0.01887,6769382.65484001,125452.8321065937816
1653004800,2022-05-20 00:00:00,RFOX/USDT,0.01904,0.01936,0.01807,0.01826,8448501.2151108,158520.3972828949825
1652918400,2022-05-19 00:00:00,RFOX/USDT,0.0186,0.01946,0.01835,0.01904,8392047.97667561,159418.1827888631227
1652832000,2022-05-18 00:00:00,RFOX/USDT,0.02026,0.02042,0.0186,0.0186,10296248.30656483,199620.5586113387884
1652745600,2022-05-17 00:00:00,RFOX/USDT,0.01982,0.02107,0.01971,0.02026,6866267.02654612,140398.6756003361022
1652659200,2022-05-16 00:00:00,RFOX/USDT,0.02129,0.02135,0.0196,0.01982,9780453.53762013,199265.9132537539799
1652572800,2022-05-15 00:00:00,RFOX/USDT,0.01847,0.0231,0.01827,0.02129,16256240.92403244,321596.858415472325
1652486400,2022-05-14 00:00:00,RFOX/USDT,0.01919,0.01971,0.01759,0.01847,13745771.11655748,252957.8520386380122
1652400000,2022-05-13 00:00:00,RFOX/USDT,0.01575,0.02072,0.01573,0.01918,16933196.99924685,323393.7251128382977
1652313600,2022-05-12 00:00:00,RFOX/USDT,0.0173,0.01864,0.01404,0.01581,28695209.5623753,459429.508768544172
1652227200,2022-05-11 00:00:00,RFOX/USDT,0.02388,0.02448,0.01704,0.01731,31891412.51241883,641320.555081664529
1652140800,2022-05-10 00:00:00,RFOX/USDT,0.02159,0.02883,0.02055,0.02391,24738230.47617245,593140.1215797621813
1652054400,2022-05-09 00:00:00,RFOX/USDT,0.02873,0.02912,0.02132,0.02158,17369219.08918591,426818.9844701474646
1651968000,2022-05-08 00:00:00,RFOX/USDT,0.03069,0.03073,0.02826,0.02873,9427999.17164738,279847.2517394184602
1651881600,2022-05-07 00:00:00,RFOX/USDT,0.03155,0.03245,0.0307,0.03071,6155567.25240572,192620.8508521738528
1651795200,2022-05-06 00:00:00,RFOX/USDT,0.03289,0.03342,0.03101,0.03161,7461608.91836378,238101.9197256309728
1651708800,2022-05-05 00:00:00,RFOX/USDT,0.03527,0.03649,0.03172,0.03289,15734994.60403465,536485.5777088168212
1651622400,2022-05-04 00:00:00,RFOX/USDT,0.03222,0.03548,0.03216,0.03527,9060902.88717508,305083.3246823951048
1651536000,2022-05-03 00:00:00,RFOX/USDT,0.03395,0.03405,0.03166,0.03221,10315169.5102868,339898.7009078183738
1651449600,2022-05-02 00:00:00,RFOX/USDT,0.03353,0.03467,0.03353,0.03394,6211186.7508481,211229.7781163127368
1651363200,2022-05-01 00:00:00,RFOX/USDT,0.03462,0.03546,0.03328,0.03353,8193727.27777836,278135.6755637828997
1651276800,2022-04-30 00:00:00,RFOX/USDT,0.03556,0.03654,0.0345,0.03462,7713557.20242367,271782.6788934571335
1651190400,2022-04-29 00:00:00,RFOX/USDT,0.03851,0.03908,0.03544,0.03556,8444433.81710577,311858.6419126504172
1651104000,2022-04-28 00:00:00,RFOX/USDT,0.03916,0.04247,0.03708,0.03852,12122037.73469973,470088.2501711481559
1651017600,2022-04-27 00:00:00,RFOX/USDT,0.03979,0.04097,0.03511,0.03917,11204369.11369372,435020.6801489720642
1650931200,2022-04-26 00:00:00,RFOX/USDT,0.04387,0.04475,0.03722,0.03982,11406349.25987544,469063.5101042571183
1650844800,2022-04-25 00:00:00,RFOX/USDT,0.04323,0.04485,0.04101,0.04387,9778226.96741032,420582.7465729066689
1650758400,2022-04-24 00:00:00,RFOX/USDT,0.04406,0.04563,0.04301,0.04348,5610658.19977405,249411.9444891101667
1650672000,2022-04-23 00:00:00,RFOX/USDT,0.04545,0.04589,0.04394,0.04409,6160298.82486802,276179.8214375677788
1650585600,2022-04-22 00:00:00,RFOX/USDT,0.0473,0.0497,0.04416,0.04543,8507418.70863355,396224.2285756852545
1650499200,2022-04-21 00:00:00,RFOX/USDT,0.04925,0.04994,0.0461,0.0473,5882722.64748605,284444.7294534448662
1650412800,2022-04-20 00:00:00,RFOX/USDT,0.04985,0.05091,0.04902,0.04926,5234647.32253995,261233.3697205956216
1650326400,2022-04-19 00:00:00,RFOX/USDT,0.04871,0.05139,0.0479,0.04988,6014053.67124409,299037.718870758016
1650240000,2022-04-18 00:00:00,RFOX/USDT,0.04794,0.04938,0.04526,0.04871,5673168.32858014,266716.3498843906244
1650153600,2022-04-17 00:00:00,RFOX/USDT,0.05013,0.05093,0.04765,0.04794,2649361.80249537,130081.5133811578397
1650067200,2022-04-16 00:00:00,RFOX/USDT,0.05148,0.05205,0.04785,0.05013,5561251.71338386,277175.964577549675
1649980800,2022-04-15 00:00:00,RFOX/USDT,0.04747,0.05162,0.04733,0.05148,5804684.50130379,288494.519066850342
1649894400,2022-04-14 00:00:00,RFOX/USDT,0.04889,0.05144,0.04649,0.04749,5420466.27533872,264006.1748323810221
1649808000,2022-04-13 00:00:00,RFOX/USDT,0.04671,0.0494,0.04661,0.04883,5837367.64407405,280132.8536434422237
1649721600,2022-04-12 00:00:00,RFOX/USDT,0.04635,0.0485,0.04574,0.04671,5584726.84604931,263848.1620285920133
1649635200,2022-04-11 00:00:00,RFOX/USDT,0.05316,0.05327,0.045,0.0465,10255323.25320081,499014.4530010360631
1649548800,2022-04-10 00:00:00,RFOX/USDT,0.05136,0.05533,0.05055,0.05315,7509737.53134238,394106.3328814249714
1649462400,2022-04-09 00:00:00,RFOX/USDT,0.05133,0.05247,0.0507,0.05144,3263716.81263887,168488.6270008357717
1649376000,2022-04-08 00:00:00,RFOX/USDT,0.05582,0.05745,0.05003,0.05136,7145903.54273218,384515.8206581987369
1649289600,2022-04-07 00:00:00,RFOX/USDT,0.05492,0.05703,0.05415,0.05582,4595545.4618662,254332.379884986492
1649203200,2022-04-06 00:00:00,RFOX/USDT,0.06411,0.06442,0.05465,0.05494,13284746.38565694,776702.9293202752592
1649116800,2022-04-05 00:00:00,RFOX/USDT,0.06488,0.0684,0.06372,0.06419,6332726.80811716,416321.8488992301551
1649030400,2022-04-04 00:00:00,RFOX/USDT,0.06611,0.06685,0.06117,0.06493,6699797.4683484,432838.0489319880319
1648944000,2022-04-03 00:00:00,RFOX/USDT,0.06736,0.0679,0.06411,0.06635,5012080.77051871,329624.0138969502495
1648857600,2022-04-02 00:00:00,RFOX/USDT,0.06839,0.06999,0.06519,0.06738,6353909.55621284,429161.3163527908117
1648771200,2022-04-01 00:00:00,RFOX/USDT,0.06228,0.06997,0.05966,0.0685,9685839.17231426,627819.5281054084646
1648684800,2022-03-31 00:00:00,RFOX/USDT,0.0634,0.07003,0.0622,0.06224,12457037.77948808,823446.5845657136962
1648598400,2022-03-30 00:00:00,RFOX/USDT,0.06385,0.06581,0.06169,0.06345,7345789.79317167,468160.5110793711252
1648512000,2022-03-29 00:00:00,RFOX/USDT,0.06503,0.06637,0.06373,0.06386,10055605.83323757,651532.8757886284957
1648425600,2022-03-28 00:00:00,RFOX/USDT,0.06364,0.068,0.0622,0.06506,12541879.72637286,818466.0260671342658
1648339200,2022-03-27 00:00:00,RFOX/USDT,0.05708,0.06392,0.05603,0.06382,11494519.83556232,679012.0125757433298
1648252800,2022-03-26 00:00:00,RFOX/USDT,0.05461,0.05805,0.05302,0.05713,8709744.00542799,487097.2027818756692
1648166400,2022-03-25 00:00:00,RFOX/USDT,0.05272,0.05583,0.05111,0.05461,9700066.14248489,519205.4996188416396
1648080000,2022-03-24 00:00:00,RFOX/USDT,0.05002,0.0537,0.0497,0.05272,7283418.0951127,374486.8398970003315
1647993600,2022-03-23 00:00:00,RFOX/USDT,0.05004,0.05092,0.04849,0.05002,5733389.18124901,283557.0025026580906
1647907200,2022-03-22 00:00:00,RFOX/USDT,0.04715,0.0508,0.04688,0.05027,5891052.7993548,291307.3482878234677
1647820800,2022-03-21 00:00:00,RFOX/USDT,0.04621,0.04799,0.04551,0.04726,5762889.98448734,268352.3805642789316
1647734400,2022-03-20 00:00:00,RFOX/USDT,0.04835,0.04892,0.04527,0.04621,4358795.06411648,205187.1099512357958
1647648000,2022-03-19 00:00:00,RFOX/USDT,0.04574,0.049,0.04446,0.04832,7144709.1828579,338304.3151603756233
1647561600,2022-03-18 00:00:00,RFOX/USDT,0.04343,0.04933,0.04138,0.04552,7062907.06073497,308975.9521626305398
1647475200,2022-03-17 00:00:00,RFOX/USDT,0.04504,0.04522,0.04201,0.04333,4884701.50745531,210012.8529242892681
1647388800,2022-03-16 00:00:00,RFOX/USDT,0.03995,0.04643,0.03893,0.04491,7211070.31738774,304963.8234253175255
1647302400,2022-03-15 00:00:00,RFOX/USDT,0.04132,0.04188,0.03831,0.03995,9059187.58490208,361635.0211162527274
1647216000,2022-03-14 00:00:00,RFOX/USDT,0.04112,0.04247,0.04001,0.04132,6165367.05866241,253837.2015433471899
1647129600,2022-03-13 00:00:00,RFOX/USDT,0.04333,0.04375,0.04101,0.04137,4795766.89512984,201828.609338109645
1647043200,2022-03-12 00:00:00,RFOX/USDT,0.04254,0.04382,0.04124,0.04336,7656863.41984233,327006.1342647676422
1646956800,2022-03-11 00:00:00,RFOX/USDT,0.04564,0.04595,0.04077,0.04283,7002749.31413024,307428.9132602430438
1646870400,2022-03-10 00:00:00,RFOX/USDT,0.04779,0.05004,0.04365,0.04588,7484053.23756469,344260.0767588885861
1646784000,2022-03-09 00:00:00,RFOX/USDT,0.04621,0.05053,0.04573,0.04783,9023510.87620453,438764.0053472588603
1646697600,2022-03-08 00:00:00,RFOX/USDT,0.0463,0.04865,0.04502,0.04645,4638834.48157333,216300.4244367284984
1646611200,2022-03-07 00:00:00,RFOX/USDT,0.04723,0.04867,0.045,0.0463,5081933.37912833,235509.3395436107187
1646524800,2022-03-06 00:00:00,RFOX/USDT,0.05017,0.05089,0.04701,0.04728,5177710.03569032,253232.9895873709912
1646438400,2022-03-05 00:00:00,RFOX/USDT,0.04829,0.05104,0.04693,0.05019,4696573.14735702,232805.508953646561
1646352000,2022-03-04 00:00:00,RFOX/USDT,0.05337,0.05385,0.04693,0.04829,6158464.91848182,314993.9453263297211
1646265600,2022-03-03 00:00:00,RFOX/USDT,0.05522,0.05585,0.05098,0.05338,6002794.27268212,320551.1726294464935
1646179200,2022-03-02 00:00:00,RFOX/USDT,0.05509,0.05758,0.053,0.05522,10069995.92031538,558314.7108350005309
1646092800,2022-03-01 00:00:00,RFOX/USDT,0.05254,0.05799,0.05251,0.05504,15295124.96005368,840029.6304596323399
1646006400,2022-02-28 00:00:00,RFOX/USDT,0.04465,0.05862,0.041,0.05227,15792032.42633303,762507.9708614631438
1645920000,2022-02-27 00:00:00,RFOX/USDT,0.04671,0.04879,0.04358,0.04461,7755950.44332302,361232.1740068017327
1645833600,2022-02-26 00:00:00,RFOX/USDT,0.05053,0.05237,0.04669,0.04671,6390821.66166551,312067.110191141966
1645747200,2022-02-25 00:00:00,RFOX/USDT,0.04639,0.05188,0.04424,0.05053,12168297.28400749,574490.0427358416696
1645660800,2022-02-24 00:00:00,RFOX/USDT,0.04868,0.0502,0.04001,0.04637,18406405.76780312,810499.3573121357457
1645574400,2022-02-23 00:00:00,RFOX/USDT,0.05319,0.05517,0.04749,0.04879,8872535.69227403,460908.210061659159
1645488000,2022-02-22 00:00:00,RFOX/USDT,0.0492,0.05464,0.046,0.05319,9430745.38124266,477599.9393582981428
1645401600,2022-02-21 00:00:00,RFOX/USDT,0.05227,0.05827,0.04707,0.04918,13530989.071737,720985.4147333007294
1645315200,2022-02-20 00:00:00,RFOX/USDT,0.05522,0.05596,0.05112,0.0523,5667733.91972834,298214.819129522135
1645228800,2022-02-19 00:00:00,RFOX/USDT,0.05586,0.05749,0.0542,0.05522,6381470.68566517,354539.4830178039381
1645142400,2022-02-18 00:00:00,RFOX/USDT,0.05912,0.06071,0.0541,0.05583,8538104.07599762,493031.0818494834043
1645056000,2022-02-17 00:00:00,RFOX/USDT,0.06462,0.0662,0.0572,0.05911,13068255.92934927,808822.0592377840962
1644969600,2022-02-16 00:00:00,RFOX/USDT,0.06924,0.0728,0.06249,0.06469,11218265.62422031,760947.4193905721791
1644883200,2022-02-15 00:00:00,RFOX/USDT,0.06363,0.07027,0.06298,0.06926,11974067.1605385,796119.5828816278935
1644796800,2022-02-14 00:00:00,RFOX/USDT,0.0632,0.06409,0.0599,0.06344,6550769.58629749,407256.9470738777155
1644710400,2022-02-13 00:00:00,RFOX/USDT,0.0653,0.06817,0.063,0.0632,5442998.23093626,356403.3429650733937
1644624000,2022-02-12 00:00:00,RFOX/USDT,0.06851,0.07084,0.06457,0.06537,6988257.81378996,469712.9416423041448
1644537600,2022-02-11 00:00:00,RFOX/USDT,0.07586,0.0785,0.06553,0.0685,10611038.1188077,773804.9029449267322
