https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume NGN,tradecount
1632873600000,2021-09-29 00:00:00,BTC/NGN,25314427.00000000,26300000.00000000,25238461.00000000,25999997.00000000,10.06556000,260962343.88705000,1338
1632787200000,2021-09-28 00:00:00,BTC/NGN,25737322.00000000,26091177.00000000,25238461.00000000,25518010.00000000,10.04941000,257598353.88344000,993
1632700800000,2021-09-27 00:00:00,BTC/NGN,26313876.00000000,26740315.00000000,25500000.00000000,25808776.00000000,9.66419000,253625918.99244000,817
1632614400000,2021-09-26 00:00:00,BTC/NGN,26090888.00000000,26740315.00000000,25000000.00000000,26098993.00000000,6.72784000,175669935.31993000,831
1632528000000,2021-09-25 00:00:00,BTC/NGN,26184217.00000000,26184296.00000000,25109231.00000000,26090888.00000000,7.87502000,203683278.41395000,1042
1632441600000,2021-09-24 00:00:00,BTC/NGN,26897898.00000000,26986100.00000000,25073101.00000000,25880952.00000000,13.03100000,342444394.19906000,1235
1632355200000,2021-09-23 00:00:00,BTC/NGN,26647259.00000000,27080000.00000000,26366321.00000000,26897913.00000000,16.00333000,428393490.55900000,1541
1632268800000,2021-09-22 00:00:00,BTC/NGN,25543589.00000000,27041496.00000000,25403861.00000000,26647271.00000000,19.58956000,517534341.97934000,2119
1632182400000,2021-09-21 00:00:00,BTC/NGN,25893896.00000000,26898490.00000000,24411538.00000000,25569230.00000000,15.04467000,390620071.42913000,1623
1632096000000,2021-09-20 00:00:00,BTC/NGN,26934592.00000000,27097418.00000000,819465.00000000,25893896.00000000,27.05240200,701186664.60177100,2974
1632009600000,2021-09-19 00:00:00,BTC/NGN,27182881.00000000,27221739.00000000,26814086.00000000,27031269.00000000,16.10238000,435143665.95852000,1658
1631923200000,2021-09-18 00:00:00,BTC/NGN,26736298.00000000,27200000.00000000,26736298.00000000,27182900.00000000,8.17320000,221390554.16257000,1218
1631836800000,2021-09-17 00:00:00,BTC/NGN,26974776.00000000,27196121.00000000,26600000.00000000,26948188.00000000,17.90026000,481751555.97163000,2936
1631750400000,2021-09-16 00:00:00,BTC/NGN,27060061.00000000,27241812.00000000,26582003.00000000,26710131.00000000,11.50561000,309606845.92715000,996
1631664000000,2021-09-15 00:00:00,BTC/NGN,26980630.00000000,27129384.00000000,26550001.00000000,27129384.00000000,8.63672000,231945286.90055000,1254
1631577600000,2021-09-14 00:00:00,BTC/NGN,26716465.00000000,27100991.00000000,26400502.00000000,26708982.00000000,27.34705000,729928953.28201000,3078
1631491200000,2021-09-13 00:00:00,BTC/NGN,26867765.00000000,26999981.00000000,26006708.00000000,26716575.00000000,28.07220000,748498522.92119000,2973
1631404800000,2021-09-12 00:00:00,BTC/NGN,26420991.00000000,27199323.00000000,26314472.00000000,26966125.00000000,21.54339000,573394405.13811000,3078
1631318400000,2021-09-11 00:00:00,BTC/NGN,26413691.00000000,26733375.00000000,26342530.00000000,26420990.00000000,9.84206000,261967691.74134000,3657
1631232000000,2021-09-10 00:00:00,BTC/NGN,26627495.00000000,27053852.00000000,26015004.00000000,26331638.00000000,16.64524000,441290639.61527000,1420
1631145600000,2021-09-09 00:00:00,BTC/NGN,26364333.00000000,27200000.00000000,26364328.00000000,26627490.00000000,12.44374000,331252913.50230000,1362
1631059200000,2021-09-08 00:00:00,BTC/NGN,27053853.00000000,27523866.00000000,25974967.00000000,26441677.00000000,18.56369000,495174117.62348000,1680
1630972800000,2021-09-07 00:00:00,BTC/NGN,27694646.00000000,28530509.00000000,25879131.00000000,26973468.00000000,18.65774000,500571537.24693000,1848
1630886400000,2021-09-06 00:00:00,BTC/NGN,26950000.00000000,27932335.00000000,26739646.00000000,27693634.00000000,8.56550400,232299144.63751600,980
1630800000000,2021-09-05 00:00:00,BTC/NGN,26341862.00000000,26920000.00000000,26006963.00000000,26919998.00000000,5.38522000,142931043.83058000,867
1630713600000,2021-09-04 00:00:00,BTC/NGN,26933405.00000000,27200000.00000000,26333108.00000000,26341862.00000000,18.20501000,484997492.82848000,1361
1630627200000,2021-09-03 00:00:00,BTC/NGN,26696938.00000000,27457377.00000000,26300000.00000000,26986098.00000000,8.40717000,225605581.21178000,887
1630540800000,2021-09-02 00:00:00,BTC/NGN,26088292.00000000,27095776.00000000,25880298.00000000,26451279.00000000,5.99221000,158140946.52673400,1470
1630454400000,2021-09-01 00:00:00,BTC/NGN,25726410.00000000,26100000.00000000,25403848.00000000,25880293.00000000,11.02205000,284218673.12487000,1673
1630368000000,2021-08-31 00:00:00,BTC/NGN,25360998.00000000,26126013.00000000,25206509.00000000,25726405.00000000,14.49715000,373749046.24682200,1510
1630281600000,2021-08-30 00:00:00,BTC/NGN,25899681.00000000,26150000.00000000,25334840.00000000,25334841.00000000,13.08381000,337669216.42049000,1503
1630195200000,2021-08-29 00:00:00,BTC/NGN,26149935.00000000,26257983.00000000,25507662.00000000,26053341.00000000,8.19563000,212558606.64073100,1402
1630108800000,2021-08-28 00:00:00,BTC/NGN,25990000.00000000,26150000.00000000,25944664.00000000,26029332.00000000,2.41211000,62945868.32382000,2237
1630022400000,2021-08-27 00:00:00,BTC/NGN,25483382.00000000,26150000.00000000,25334839.00000000,25989710.00000000,12.94387000,334332319.96103800,4970
1629936000000,2021-08-26 00:00:00,BTC/NGN,26037615.00000000,26085440.00000000,25240000.00000000,25483382.00000000,15.19407800,389006197.51168400,1174
1629849600000,2021-08-25 00:00:00,BTC/NGN,25606299.00000000,26140000.00000000,25238470.00000000,25809019.00000000,17.01845000,440198852.81233000,2464
1629763200000,2021-08-24 00:00:00,BTC/NGN,26031854.00000000,26246960.00000000,25606299.00000000,25606299.00000000,13.58045800,352178460.75299000,920
1629676800000,2021-08-23 00:00:00,BTC/NGN,25666494.00000000,26384045.00000000,25569230.00000000,26192876.00000000,6.30628900,164516958.57875000,909
1629590400000,2021-08-22 00:00:00,BTC/NGN,25411478.00000000,25790784.00000000,25100000.00000000,25666494.00000000,5.75441400,146355180.62988400,578
1629504000000,2021-08-21 00:00:00,BTC/NGN,25250890.00000000,25599000.00000000,25011047.00000000,25411450.00000000,6.15877800,156235865.64623700,816
1629417600000,2021-08-20 00:00:00,BTC/NGN,24669420.00000000,25306839.00000000,24603295.00000000,25250890.00000000,8.45714300,211506989.70164900,2616
1629331200000,2021-08-19 00:00:00,BTC/NGN,24451444.00000000,24950000.00000000,24246153.00000000,24507494.00000000,11.42232000,281135357.34564300,1977
1629244800000,2021-08-18 00:00:00,BTC/NGN,24187451.00000000,24995590.00000000,23900000.00000000,24596729.00000000,19.95396900,488365757.21840600,2844
1629158400000,2021-08-17 00:00:00,BTC/NGN,24237477.00000000,24900000.00000000,24000000.00000000,24187447.00000000,9.70304900,236679579.48240200,814
1629072000000,2021-08-16 00:00:00,BTC/NGN,24411696.00000000,25100000.00000000,24179365.00000000,24377093.00000000,14.85492800,367272561.10265300,1164
1628985600000,2021-08-15 00:00:00,BTC/NGN,24434314.00000000,24679180.00000000,23800000.00000000,24411690.00000000,7.93807100,192609886.70826600,540
1628899200000,2021-08-14 00:00:00,BTC/NGN,24499168.00000000,24999999.00000000,24000001.00000000,24434314.00000000,5.42962300,132145939.74845100,628
1628812800000,2021-08-13 00:00:00,BTC/NGN,23529714.00000000,24576924.00000000,23422113.00000000,24423852.00000000,9.85169800,235065854.60329400,2331
1628726400000,2021-08-12 00:00:00,BTC/NGN,23523530.00000000,23844164.00000000,23150000.00000000,23376350.00000000,24.67414200,578378182.98209800,4006
1628640000000,2021-08-11 00:00:00,BTC/NGN,23358405.00000000,24000000.00000000,23275011.00000000,23523530.00000000,7.33366200,173575299.15093900,1629
1628553600000,2021-08-10 00:00:00,BTC/NGN,23598805.00000000,23843167.00000000,23000000.00000000,23444368.00000000,14.10435500,329625075.37026300,1888
1628467200000,2021-08-09 00:00:00,BTC/NGN,23121537.00000000,23663947.00000000,22637255.00000000,23598861.00000000,24.80936400,577365479.94174800,3132
1628380800000,2021-08-08 00:00:00,BTC/NGN,22952977.00000000,23699437.00000000,22620511.00000000,23121537.00000000,24.44659900,567113384.32852800,1380
1628294400000,2021-08-07 00:00:00,BTC/NGN,21400259.00000000,22999997.00000000,21400259.00000000,22999997.00000000,12.85472100,284589561.09285000,2721
1628208000000,2021-08-06 00:00:00,BTC/NGN,20703300.00000000,21775948.00000000,20327785.00000000,21606050.00000000,23.45813200,491452037.06340000,3373
1628121600000,2021-08-05 00:00:00,BTC/NGN,20743694.00000000,21100000.00000000,19891733.00000000,20833033.00000000,18.50920100,384112672.17194900,2332
1628035200000,2021-08-04 00:00:00,BTC/NGN,20163522.00000000,21091107.00000000,20000199.00000000,20743622.00000000,17.01819700,349269635.72669900,1183
1627948800000,2021-08-03 00:00:00,BTC/NGN,20628611.00000000,20905000.00000000,19877842.00000000,20207280.00000000,17.48849000,354189656.20087300,1077
1627862400000,2021-08-02 00:00:00,BTC/NGN,21036666.00000000,21382166.00000000,20327781.00000000,20735114.00000000,12.88007100,267724572.39142300,1127
1627776000000,2021-08-01 00:00:00,BTC/NGN,21629296.00000000,22157590.00000000,20774965.00000000,21068142.00000000,7.42281400,160590206.40391900,497
1627689600000,2021-07-31 00:00:00,BTC/NGN,21500000.00000000,22000000.00000000,21319308.00000000,21723236.00000000,5.89532700,127851383.49087200,583
1627603200000,2021-07-30 00:00:00,BTC/NGN,21231535.00000000,21504300.00000000,20501000.00000000,21435589.00000000,20.97592800,439575372.15757800,1199
1627516800000,2021-07-29 00:00:00,BTC/NGN,20872539.00000000,26238751.00000000,20575678.00000000,21221523.00000000,32.35572800,729382122.60226500,2278
1627430400000,2021-07-28 00:00:00,BTC/NGN,20291946.00000000,21139946.00000000,19996668.00000000,20872539.00000000,23.43684700,483308473.42636400,3663
1627344000000,2021-07-27 00:00:00,BTC/NGN,19141790.00000000,20482199.00000000,18730390.00000000,20327777.00000000,10.92168500,215505401.01122900,917
1627257600000,2021-07-26 00:00:00,BTC/NGN,18490004.00000000,20658900.00000000,18490004.00000000,19300129.00000000,14.94530100,294552201.33261200,1939
1627171200000,2021-07-25 00:00:00,BTC/NGN,17841639.00000000,18414496.00000000,17567436.00000000,18414496.00000000,8.08575800,144570819.81078400,858
1627084800000,2021-07-24 00:00:00,BTC/NGN,17507140.00000000,17945080.00000000,17442908.00000000,17759395.00000000,4.68661600,82729664.38360300,668
1626998400000,2021-07-23 00:00:00,BTC/NGN,19484633.00000000,19831111.00000000,16553883.00000000,17468665.00000000,9.03431800,159792285.59539700,986
1626912000000,2021-07-22 00:00:00,BTC/NGN,17106314.00000000,25536167.00000000,17106288.00000000,19333827.00000000,39.49344400,791557407.15066500,2949
1626825600000,2021-07-21 00:00:00,BTC/NGN,30911779.00000000,31212000.00000000,17729007.00000000,17729007.00000000,31.51842500,891255469.67321300,3829
1626739200000,2021-07-20 00:00:00,BTC/NGN,30728266.00000000,31300000.00000000,29864200.00000000,30911778.00000000,25.85376400,790768260.41581800,1816
1626652800000,2021-07-19 00:00:00,BTC/NGN,30995389.00000000,31135881.00000000,30400000.00000000,30627695.00000000,23.71340500,729127325.33393000,1679
1626566400000,2021-07-18 00:00:00,BTC/NGN,30944050.00000000,31439997.00000000,30800000.00000000,31070684.00000000,13.28567900,414312240.60887900,2094
1626480000000,2021-07-17 00:00:00,BTC/NGN,30823858.00000000,31335572.00000000,30713437.00000000,30944048.00000000,17.01331100,527342380.82972300,1108
1626393600000,2021-07-16 00:00:00,BTC/NGN,31496851.00000000,31541018.00000000,30650000.00000000,30823857.00000000,26.71530300,832019919.23997500,1562
1626307200000,2021-07-15 00:00:00,BTC/NGN,31462027.00000000,31800000.00000000,30850000.00000000,31496851.00000000,25.43555900,794665201.04575000,1869
1626220800000,2021-07-14 00:00:00,BTC/NGN,31682713.00000000,31900000.00000000,30587162.00000000,31462020.00000000,34.23200500,1077604899.69562200,5309
1626134400000,2021-07-13 00:00:00,BTC/NGN,31797006.00000000,31967156.00000000,31400000.00000000,31682730.00000000,40.59744300,1288120226.59504600,2731
1626048000000,2021-07-12 00:00:00,BTC/NGN,31773155.00000000,32149000.00000000,31500224.00000000,31945000.00000000,32.13328200,1022130920.82919600,1555
1625961600000,2021-07-11 00:00:00,BTC/NGN,31869845.00000000,32155703.00000000,31612919.00000000,31773155.00000000,15.75711200,502537030.31934500,1865
1625875200000,2021-07-10 00:00:00,BTC/NGN,31793685.00000000,32000000.00000000,31400000.00000000,31869845.00000000,15.74618000,499918200.99154000,1359
1625788800000,2021-07-09 00:00:00,BTC/NGN,31996980.00000000,32000000.00000000,31330129.00000000,31793686.00000000,22.87516500,727387066.26036800,2018
1625702400000,2021-07-08 00:00:00,BTC/NGN,31700061.00000000,32483200.00000000,31100005.00000000,31999985.00000000,29.53215300,936968386.24345800,2440
1625616000000,2021-07-07 00:00:00,BTC/NGN,32135390.00000000,32500000.00000000,31699262.00000000,31788347.00000000,15.12715400,487107760.76066400,2116
1625529600000,2021-07-06 00:00:00,BTC/NGN,32041585.00000000,32599989.00000000,31370000.00000000,32135387.00000000,19.98614400,637316350.01297100,2782
1625443200000,2021-07-05 00:00:00,BTC/NGN,31945026.00000000,32399991.00000000,31227602.00000000,32056795.00000000,33.96356000,1080235946.75572900,2021
1625356800000,2021-07-04 00:00:00,BTC/NGN,32026659.00000000,32496277.00000000,31945013.00000000,31945022.00000000,9.09739200,293463394.71607800,3230
1625270400000,2021-07-03 00:00:00,BTC/NGN,33000000.00000000,33000181.00000000,31700000.00000000,32026640.00000000,23.40116900,755171282.68523500,1757
1625184000000,2021-07-02 00:00:00,BTC/NGN,33029019.00000000,33341043.00000000,32271986.00000000,32985487.00000000,28.50887500,931838042.51533700,3112
1625097600000,2021-07-01 00:00:00,BTC/NGN,33293414.00000000,33530916.00000000,32130240.00000000,32837575.00000000,27.80598300,912984886.00868100,2801
1625011200000,2021-06-30 00:00:00,BTC/NGN,33898994.00000000,33920000.00000000,32405797.00000000,33364445.00000000,23.19991700,770239680.22980400,1479
1624924800000,2021-06-29 00:00:00,BTC/NGN,33501274.00000000,33984022.00000000,32405797.00000000,33900000.00000000,35.78504600,1196438429.43721300,2919
1624838400000,2021-06-28 00:00:00,BTC/NGN,34000000.00000000,34000000.00000000,33000000.00000000,33363760.00000000,16.32332300,547556638.56690000,2647
1624752000000,2021-06-27 00:00:00,BTC/NGN,31934518.00000000,34000000.00000000,31659981.00000000,34000000.00000000,22.49350600,741680437.08811300,1744
1624665600000,2021-06-26 00:00:00,BTC/NGN,31671641.00000000,32405599.00000000,29800000.00000000,31849290.00000000,8.06638800,249382066.24233100,1664
1624579200000,2021-06-25 00:00:00,BTC/NGN,33577847.00000000,34000000.00000000,30780872.00000000,31638077.00000000,22.84981400,744542592.92293200,3319
1624492800000,2021-06-24 00:00:00,BTC/NGN,33287392.00000000,33990290.00000000,32200050.00000000,33577847.00000000,18.26691700,605134093.37817400,2512
1624406400000,2021-06-23 00:00:00,BTC/NGN,32372937.00000000,34000000.00000000,31600000.00000000,33154532.00000000,24.60835000,817924949.70482000,1837
1624320000000,2021-06-22 00:00:00,BTC/NGN,31529381.00000000,33151876.00000000,28787492.00000000,32196312.00000000,33.24803000,1051924997.71998100,2456
1624233600000,2021-06-21 00:00:00,BTC/NGN,34228404.00000000,34310304.00000000,31231453.00000000,31587027.00000000,47.37505900,1543720911.09119400,3948
1624147200000,2021-06-20 00:00:00,BTC/NGN,32997643.00000000,34300000.00000000,32049189.00000000,34228404.00000000,46.14613400,1542482596.87470600,3134
1624060800000,2021-06-19 00:00:00,BTC/NGN,33174451.00000000,34042028.00000000,32702843.00000000,32996656.00000000,22.87889600,767803541.08929700,2881
1623974400000,2021-06-18 00:00:00,BTC/NGN,34600000.00000000,34800000.00000000,32587032.00000000,33174451.00000000,31.86404400,1083332252.59678700,3647
1623888000000,2021-06-17 00:00:00,BTC/NGN,34650333.00000000,35200000.00000000,33609458.00000000,34700000.00000000,58.04062500,2004520730.01128100,4998
1623801600000,2021-06-16 00:00:00,BTC/NGN,34310510.00000000,35410696.00000000,34060000.00000000,34633333.00000000,40.16975700,1386779033.84821400,2439
1623715200000,2021-06-15 00:00:00,BTC/NGN,33981654.00000000,34555555.00000000,33505001.00000000,34455000.00000000,33.66156000,1149654555.35599300,2639
1623628800000,2021-06-14 00:00:00,BTC/NGN,33298620.00000000,34220463.00000000,32740153.00000000,34100000.00000000,27.88812200,933573823.11676000,3863
1623542400000,2021-06-13 00:00:00,BTC/NGN,32537899.00000000,33400000.00000000,32120808.00000000,33072620.00000000,49.81678300,1629917678.21899600,3698
1623456000000,2021-06-12 00:00:00,BTC/NGN,32851299.00000000,33200000.00000000,32010000.00000000,32549369.00000000,37.94182400,1240362141.77703700,2978
1623369600000,2021-06-11 00:00:00,BTC/NGN,32985145.00000000,33500000.00000000,32500000.00000000,32851281.00000000,43.78533200,1445772440.21916900,4784
1623283200000,2021-06-10 00:00:00,BTC/NGN,32909609.00000000,33525491.00000000,32400000.00000000,33213474.00000000,39.38700200,1295109458.16001500,4402
1623196800000,2021-06-09 00:00:00,BTC/NGN,32745553.00000000,33200000.00000000,31701002.00000000,32795834.00000000,39.73908500,1296426574.13468000,5977
1623110400000,2021-06-08 00:00:00,BTC/NGN,32039095.00000000,33200000.00000000,29465857.00000000,32745562.00000000,20.93875100,669963882.73485400,2347
1623024000000,2021-06-07 00:00:00,BTC/NGN,32725247.00000000,33495080.00000000,31700000.00000000,31700000.00000000,46.01099500,1520265896.58469600,3631
1622937600000,2021-06-06 00:00:00,BTC/NGN,32998605.00000000,33500000.00000000,32245799.00000000,32605964.00000000,29.64540800,978334092.47050700,3290
1622851200000,2021-06-05 00:00:00,BTC/NGN,32660739.00000000,33807889.00000000,32052599.00000000,32862982.00000000,40.83042200,1345771047.22619600,3618
1622764800000,2021-06-04 00:00:00,BTC/NGN,33650397.00000000,33650397.00000000,31724726.00000000,32752599.00000000,43.49232800,1424512587.43036300,3015
1622678400000,2021-06-03 00:00:00,BTC/NGN,33300712.00000000,34110100.00000000,32900000.00000000,33780475.00000000,29.71431700,992852536.79426300,3070
1622592000000,2021-06-02 00:00:00,BTC/NGN,33623166.00000000,33899999.00000000,32715843.00000000,33376477.00000000,42.93784500,1430144730.13112900,5036
1622505600000,2021-06-01 00:00:00,BTC/NGN,33784089.00000000,34250000.00000000,32611713.00000000,33539355.00000000,46.80326400,1563048933.38991100,5558
1622419200000,2021-05-31 00:00:00,BTC/NGN,33227967.00000000,34302647.00000000,32236373.00000000,33808227.00000000,33.83135500,1134619272.61527100,3371
1622332800000,2021-05-30 00:00:00,BTC/NGN,32808847.00000000,34190049.00000000,31800003.00000000,33325981.00000000,27.85850600,933094527.66419200,2882
1622246400000,2021-05-29 00:00:00,BTC/NGN,33089449.00000000,34570600.00000000,31700000.00000000,32968441.00000000,35.96473500,1189093001.39620000,3210
1622160000000,2021-05-28 00:00:00,BTC/NGN,33950000.00000000,34377807.00000000,30859060.00000000,33248054.00000000,26.90065700,888431697.48554400,3084
1622073600000,2021-05-27 00:00:00,BTC/NGN,34627028.00000000,34880000.00000000,33258485.00000000,33950000.00000000,49.58463200,1698379190.49286200,3528
1621987200000,2021-05-26 00:00:00,BTC/NGN,34774248.00000000,35300535.00000000,33800000.00000000,34719559.00000000,69.96599700,2423286460.23236900,4524
1621900800000,2021-05-25 00:00:00,BTC/NGN,35000000.00000000,35984416.00000000,33011232.00000000,34760163.00000000,64.51319100,2228934757.70324800,4959
1621814400000,2021-05-24 00:00:00,BTC/NGN,33437357.00000000,35878652.00000000,32995649.00000000,35000000.00000000,40.32332100,1404211762.32654200,7173
1621728000000,2021-05-23 00:00:00,BTC/NGN,34744853.00000000,35472637.00000000,29700001.00000000,33250419.00000000,37.38454300,1245938463.89549800,4661
1621641600000,2021-05-22 00:00:00,BTC/NGN,35062179.00000000,36579693.00000000,33778167.00000000,34765330.00000000,47.93836500,1675743981.71270300,9176
1621555200000,2021-05-21 00:00:00,BTC/NGN,35390691.00000000,36800000.00000000,31819201.00000000,35196770.00000000,66.76284600,2346590131.00120100,6400
1621468800000,2021-05-20 00:00:00,BTC/NGN,33372450.00000000,37984416.00000000,31710037.00000000,35221865.00000000,74.24388500,2663757957.35859000,5749
1621382400000,2021-05-19 00:00:00,BTC/NGN,36549331.00000000,37180400.00000000,23059354.00000000,33433143.00000000,77.20233900,2647000772.21973900,7719
1621296000000,2021-05-18 00:00:00,BTC/NGN,36068080.00000000,37700000.00000000,35825164.00000000,36549335.00000000,48.17242500,1767465704.22159000,4450
1621209600000,2021-05-17 00:00:00,BTC/NGN,37205461.00000000,37414575.00000000,33923020.00000000,35943838.00000000,38.45537200,1392793241.98751400,4291
1621123200000,2021-05-16 00:00:00,BTC/NGN,37307049.00000000,38600000.00000000,35048125.00000000,37205461.00000000,44.12663700,1666977588.22200200,4870
1621036800000,2021-05-15 00:00:00,BTC/NGN,37920180.00000000,38541541.00000000,36550000.00000000,37205461.00000000,47.99765700,1806082290.93175600,4572
1620950400000,2021-05-14 00:00:00,BTC/NGN,37205462.00000000,38952908.00000000,36505391.00000000,37865945.00000000,33.58715700,1267949468.82511200,4367
1620864000000,2021-05-13 00:00:00,BTC/NGN,36750349.00000000,38790467.00000000,34000000.00000000,37323191.00000000,16.86545300,629063761.87503100,4618
1620777600000,2021-05-12 00:00:00,BTC/NGN,39482111.00000000,39578070.00000000,36749243.00000000,36749243.00000000,107.10891100,4188695707.04717800,7791
1620691200000,2021-05-11 00:00:00,BTC/NGN,38749345.00000000,39600000.00000000,38500232.00000000,39385465.00000000,70.54888300,2766428337.65973500,9057
1620604800000,2021-05-10 00:00:00,BTC/NGN,39569336.00000000,39749999.00000000,37050001.00000000,39083337.00000000,61.11122200,2396525618.32018800,8184
1620518400000,2021-05-09 00:00:00,BTC/NGN,39360316.00000000,39650000.00000000,38580199.00000000,39507336.00000000,35.55471800,1397049893.59028100,4031
1620432000000,2021-05-08 00:00:00,BTC/NGN,38044245.00000000,39600000.00000000,37993905.00000000,39351631.00000000,41.94732800,1639701521.49524500,6138
1620345600000,2021-05-07 00:00:00,BTC/NGN,38187033.00000000,38440000.00000000,37519955.00000000,38052600.00000000,39.62810000,1510595652.83181900,8419
1620259200000,2021-05-06 00:00:00,BTC/NGN,38087136.00000000,38500000.00000000,37117689.00000000,38128294.00000000,37.79121700,1437500528.44498000,5477
1620172800000,2021-05-05 00:00:00,BTC/NGN,36000000.00000000,38379352.00000000,35911000.00000000,38078732.00000000,45.46737200,1680679541.07331500,5522
1620086400000,2021-05-04 00:00:00,BTC/NGN,36184832.00000000,36618000.00000000,35300001.00000000,36000000.00000000,81.28078100,2933235631.31409800,7409
1620000000000,2021-05-03 00:00:00,BTC/NGN,35493240.00000000,36480000.00000000,35371763.00000000,36184832.00000000,36.01790900,1303066842.02778300,4670
1619913600000,2021-05-02 00:00:00,BTC/NGN,35732099.00000000,35810277.00000000,34898671.00000000,35456290.00000000,29.71134500,1051161401.93420300,3873
1619827200000,2021-05-01 00:00:00,BTC/NGN,35360005.00000000,35990905.00000000,35100000.00000000,35732124.00000000,19.53042400,692233710.05100700,3095
1619740800000,2021-04-30 00:00:00,BTC/NGN,34347950.00000000,35323320.00000000,33816773.00000000,35173547.00000000,32.16701700,1107321562.84915600,3774
1619654400000,2021-04-29 00:00:00,BTC/NGN,34335700.00000000,34493000.00000000,33456110.00000000,34347950.00000000,40.07150700,1365048276.98996500,3563
1619568000000,2021-04-28 00:00:00,BTC/NGN,34394579.00000000,34500000.00000000,33860001.00000000,34335700.00000000,51.30730100,1758973214.29060900,5623
1619481600000,2021-04-27 00:00:00,BTC/NGN,34353464.00000000,34700000.00000000,34000000.00000000,34370414.00000000,44.90884500,1541378564.88566900,5273
1619395200000,2021-04-26 00:00:00,BTC/NGN,33050111.00000000,35000000.00000000,32880570.00000000,34252888.00000000,55.85963800,1909865899.99440600,7565
1619308800000,2021-04-25 00:00:00,BTC/NGN,32910001.00000000,33499999.00000000,31635240.00000000,32968539.00000000,46.86475000,1543405575.90438100,4363
1619222400000,2021-04-24 00:00:00,BTC/NGN,33746462.00000000,33746462.00000000,32594184.00000000,32910001.00000000,43.31385300,1438288324.96020300,6880
1619136000000,2021-04-23 00:00:00,BTC/NGN,33550380.00000000,34295000.00000000,31890930.00000000,33746462.00000000,76.27154600,2536505560.05157200,6911
1619049600000,2021-04-22 00:00:00,BTC/NGN,33399707.00000000,34400000.00000000,32366772.00000000,33505548.00000000,75.20538800,2537351235.08524900,5386
1618963200000,2021-04-21 00:00:00,BTC/NGN,34269323.00000000,34354091.00000000,33220732.00000000,33270500.00000000,46.28721900,1573213963.49649000,3878
1618876800000,2021-04-20 00:00:00,BTC/NGN,34183359.00000000,34584999.00000000,32979618.00000000,34225303.00000000,49.66887900,1687228843.17930300,3941
1618790400000,2021-04-19 00:00:00,BTC/NGN,34053017.00000000,34726227.00000000,33263100.00000000,34133866.00000000,46.61760400,1588691206.72518000,4618
1618704000000,2021-04-18 00:00:00,BTC/NGN,33834614.00000000,34516450.00000000,30000000.00000000,34070000.00000000,49.48037800,1632531132.90018100,4913
1618617600000,2021-04-17 00:00:00,BTC/NGN,34128480.00000000,35000000.00000000,33679068.00000000,33800000.00000000,24.96676900,855617445.99213800,3138
1618531200000,2021-04-16 00:00:00,BTC/NGN,34738467.00000000,34933526.00000000,33500666.00000000,34126480.00000000,30.35999700,1037949791.34666200,4942
1618444800000,2021-04-15 00:00:00,BTC/NGN,34233107.00000000,35024251.00000000,33887873.00000000,34637121.00000000,16.97223700,584065360.16486500,6889
1618358400000,2021-04-14 00:00:00,BTC/NGN,34020917.00000000,34934716.00000000,33300132.00000000,34233107.00000000,47.30565900,1616007870.50661100,6918
1618272000000,2021-04-13 00:00:00,BTC/NGN,32247250.00000000,34056924.00000000,32214269.00000000,34013252.00000000,18.55923500,615473627.17420000,13774
1618185600000,2021-04-12 00:00:00,BTC/NGN,32071450.00000000,32453590.00000000,31918298.00000000,32247250.00000000,28.20631500,908331166.22544700,11623
1618099200000,2021-04-11 00:00:00,BTC/NGN,31915254.00000000,32350000.00000000,31700000.00000000,32071450.00000000,22.58788800,723797107.00417200,2434
1618012800000,2021-04-10 00:00:00,BTC/NGN,31144786.00000000,32400000.00000000,31075014.00000000,31914755.00000000,29.81308300,952833688.03855800,6259
1617926400000,2021-04-09 00:00:00,BTC/NGN,31388682.00000000,31607000.00000000,30850002.00000000,31186759.00000000,20.53181800,640653387.84284900,4304
1617840000000,2021-04-08 00:00:00,BTC/NGN,30870793.00000000,31658557.00000000,30250000.00000000,31385412.00000000,34.31228700,1063044735.64480100,8443
1617753600000,2021-04-07 00:00:00,BTC/NGN,30994053.00000000,32475332.00000000,20000000.00000000,30898526.00000000,86.21607600,2613083881.93632500,7539
1617667200000,2021-04-06 00:00:00,BTC/NGN,31200000.00000000,31250000.00000000,30686454.00000000,30939189.00000000,32.48462800,1005572833.28325300,7166
1617580800000,2021-04-05 00:00:00,BTC/NGN,30874620.00000000,31200606.00000000,30208580.00000000,31200000.00000000,31.88098500,981821557.81246800,9635
1617494400000,2021-04-04 00:00:00,BTC/NGN,30025612.00000000,30900000.00000000,29739272.00000000,30775823.00000000,25.22804900,768152657.62826700,4327
1617408000000,2021-04-03 00:00:00,BTC/NGN,30842222.00000000,31100000.00000000,30000001.00000000,30106388.00000000,30.61804700,937740554.13879800,5437
1617321600000,2021-04-02 00:00:00,BTC/NGN,30492922.00000000,31137539.00000000,30327994.00000000,30842224.00000000,27.20911000,836876548.91273100,4035
1617235200000,2021-04-01 00:00:00,BTC/NGN,30083134.00000000,30600000.00000000,30083134.00000000,30450000.00000000,41.83217000,1268759806.79757900,5586
