https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume BTC
1663434000000.0,2022-09-17 17:00:00,AVAX/BTC,0.0009226,0.0009226,0.0009177,0.0009177,79.52500817260542,0.0729801
1663430400000.0,2022-09-17 16:00:00,AVAX/BTC,0.0009195,0.0009229,0.0009195,0.0009226,47.17350964665077,0.04352228
1663426800000.0,2022-09-17 15:00:00,AVAX/BTC,0.0009193,0.000921,0.0009185,0.0009195,32.224056552474174,0.02963002
1663423200000.0,2022-09-17 14:00:00,AVAX/BTC,0.0009144,0.0009245,0.000914,0.0009193,245.5181224844991,0.22570481
1663419600000.0,2022-09-17 13:00:00,AVAX/BTC,0.0009144,0.000916,0.0009128,0.0009144,14.900918635170603,0.0136254
1663416000000.0,2022-09-17 12:00:00,AVAX/BTC,0.0009163,0.0009177,0.0009143,0.0009144,53.221248906386705,0.04866551
1663412400000.0,2022-09-17 11:00:00,AVAX/BTC,0.0009188,0.0009188,0.0009132,0.0009163,68.04055440357962,0.06234556
1663408800000.0,2022-09-17 10:00:00,AVAX/BTC,0.0009182,0.0009188,0.000914,0.0009188,120.65834784501524,0.11086089
1663405200000.0,2022-09-17 09:00:00,AVAX/BTC,0.00092,0.0009203,0.0009179,0.0009182,29.930755826617297,0.02748242
1663401600000.0,2022-09-17 08:00:00,AVAX/BTC,0.0009192,0.0009203,0.0009154,0.00092,81.99176086956521,0.07543242
1663398000000.0,2022-09-17 07:00:00,AVAX/BTC,0.0009137,0.0009192,0.0009137,0.0009192,79.93808746736292,0.07347909
1663394400000.0,2022-09-17 06:00:00,AVAX/BTC,0.000912,0.0009157,0.000912,0.0009137,24.207081098828937,0.02211801
1663390800000.0,2022-09-17 05:00:00,AVAX/BTC,0.0009182,0.0009203,0.000912,0.000912,128.23108552631578,0.11694675
1663387200000.0,2022-09-17 04:00:00,AVAX/BTC,0.0009171,0.0009218,0.0009171,0.0009182,123.35096928773689,0.11326086
1663383600000.0,2022-09-17 03:00:00,AVAX/BTC,0.0009203,0.000921,0.0009171,0.0009171,81.70614982008505,0.07493271
1663380000000.0,2022-09-17 02:00:00,AVAX/BTC,0.0009195,0.0009253,0.0009194,0.0009203,95.89871780940997,0.08825559
1663376400000.0,2022-09-17 01:00:00,AVAX/BTC,0.0009159,0.0009195,0.0009135,0.0009195,90.00703643284395,0.08276147
1663372800000.0,2022-09-17 00:00:00,AVAX/BTC,0.0009125,0.0009253,0.0009125,0.0009159,255.08461622447868,0.233632
1663369200000.0,2022-09-16 23:00:00,AVAX/BTC,0.0009155,0.0009155,0.0009125,0.0009125,59.08847123287671,0.05391823
1663365600000.0,2022-09-16 22:00:00,AVAX/BTC,0.0009126,0.0009232,0.0009126,0.0009155,4591.788017476789,4.20378193
1663362000000.0,2022-09-16 21:00:00,AVAX/BTC,0.000912,0.000914,0.0009112,0.0009126,256.9415844838922,0.23448489
1663358400000.0,2022-09-16 20:00:00,AVAX/BTC,0.0009132,0.0009142,0.0009103,0.000912,55.78667763157894,0.05087745
1663354800000.0,2022-09-16 19:00:00,AVAX/BTC,0.0009099,0.0009142,0.0009098,0.0009132,53.58574244415243,0.0489345
1663351200000.0,2022-09-16 18:00:00,AVAX/BTC,0.0009109,0.0009135,0.0009091,0.0009099,153.9435981976041,0.14007328
1663347600000.0,2022-09-16 17:00:00,AVAX/BTC,0.0009099,0.0009159,0.000908,0.0009109,299.65854649248,0.27295897
1663344000000.0,2022-09-16 16:00:00,AVAX/BTC,0.000914,0.0009148,0.000903,0.0009099,263.4932300252775,0.23975249
1663340400000.0,2022-09-16 15:00:00,AVAX/BTC,0.0009144,0.0009165,0.0009128,0.0009145,114.94647348277749,0.10511855
1663336800000.0,2022-09-16 14:00:00,AVAX/BTC,0.000905,0.0009169,0.0009048,0.0009144,261.7895450568679,0.23938036
1663333200000.0,2022-09-16 13:00:00,AVAX/BTC,0.0009128,0.0009128,0.0009048,0.000905,166.210817679558,0.15042079
1663329600000.0,2022-09-16 12:00:00,AVAX/BTC,0.0009122,0.0009129,0.0009089,0.0009128,137.16052804557407,0.12520013
1663326000000.0,2022-09-16 11:00:00,AVAX/BTC,0.0009075,0.0009122,0.0009064,0.0009122,152.73879631659725,0.13932833
1663322400000.0,2022-09-16 10:00:00,AVAX/BTC,0.0008998,0.0009075,0.0008991,0.0009075,278.92295316804405,0.25312258
1663318800000.0,2022-09-16 09:00:00,AVAX/BTC,0.0008975,0.0009045,0.0008975,0.0008998,135.88136252500556,0.12226605
1663315200000.0,2022-09-16 08:00:00,AVAX/BTC,0.0009215,0.0009219,0.0008974,0.0008975,1102.185459610028,0.98921145
1663311600000.0,2022-09-16 07:00:00,AVAX/BTC,0.000921,0.0009219,0.0009207,0.0009215,43.31879544221378,0.03991827
1663308000000.0,2022-09-16 06:00:00,AVAX/BTC,0.0009218,0.0009247,0.0009185,0.000921,838.8830727470141,0.77261131
1663304400000.0,2022-09-16 05:00:00,AVAX/BTC,0.0009195,0.0009218,0.0009194,0.0009218,57.93139509655023,0.05340116
1663300800000.0,2022-09-16 04:00:00,AVAX/BTC,0.0009178,0.0009237,0.0009173,0.0009195,109.53240891789017,0.10071505
1663297200000.0,2022-09-16 03:00:00,AVAX/BTC,0.0009146,0.0009191,0.0009144,0.0009178,50.64432338200044,0.04648136
1663293600000.0,2022-09-16 02:00:00,AVAX/BTC,0.0009194,0.0009194,0.0009088,0.0009146,345.4419965012027,0.31594125
1663290000000.0,2022-09-16 01:00:00,AVAX/BTC,0.0009229,0.0009232,0.0009182,0.0009194,24.98208614313683,0.02296853
1663286400000.0,2022-09-16 00:00:00,AVAX/BTC,0.0009224,0.000925,0.000916,0.0009229,496.2440026004984,0.45798359
1663282800000.0,2022-09-15 23:00:00,AVAX/BTC,0.0009253,0.0009256,0.0009212,0.0009224,4.7974739809193405,0.00442519
1663279200000.0,2022-09-15 22:00:00,AVAX/BTC,0.0009276,0.0009276,0.0009226,0.0009253,58.6347562952556,0.05425474
1663275600000.0,2022-09-15 21:00:00,AVAX/BTC,0.0009322,0.0009322,0.0009243,0.0009276,400.253773178094,0.3712754
1663272000000.0,2022-09-15 20:00:00,AVAX/BTC,0.0009296,0.0009338,0.0009296,0.0009322,24.385539583780307,0.0227322
1663268400000.0,2022-09-15 19:00:00,AVAX/BTC,0.0009358,0.0009361,0.0009276,0.0009296,112.86305938037864,0.1049175
1663264800000.0,2022-09-15 18:00:00,AVAX/BTC,0.0009339,0.0009375,0.0009339,0.0009358,50.0162107287882,0.04680517
1663261200000.0,2022-09-15 17:00:00,AVAX/BTC,0.0009347,0.000936,0.0009334,0.0009339,29.45868936716993,0.02751147
1663257600000.0,2022-09-15 16:00:00,AVAX/BTC,0.0009316,0.0009374,0.0009316,0.0009347,108.82870439713277,0.10172219
1663254000000.0,2022-09-15 15:00:00,AVAX/BTC,0.0009389,0.0009389,0.0009286,0.0009316,215.40370330613996,0.20067009
1663250400000.0,2022-09-15 14:00:00,AVAX/BTC,0.0009444,0.0009449,0.0009341,0.0009389,493.1116412823517,0.46298252
1663246800000.0,2022-09-15 13:00:00,AVAX/BTC,0.0009444,0.0009448,0.0009394,0.0009444,147.73762177043625,0.13952341
1663243200000.0,2022-09-15 12:00:00,AVAX/BTC,0.0009418,0.0009463,0.0009407,0.0009444,190.02894959762813,0.17946334
1663239600000.0,2022-09-15 11:00:00,AVAX/BTC,0.0009332,0.0009418,0.0009332,0.0009418,167.99440433212996,0.15821713
1663236000000.0,2022-09-15 10:00:00,AVAX/BTC,0.0009407,0.0009423,0.0009332,0.0009332,162.02629661380197,0.15120294
1663232400000.0,2022-09-15 09:00:00,AVAX/BTC,0.0009424,0.0009452,0.0009376,0.0009407,93.14476453704687,0.08762128
1663228800000.0,2022-09-15 08:00:00,AVAX/BTC,0.0009492,0.0009492,0.0009416,0.0009424,163.7689091680815,0.15433582
1663225200000.0,2022-09-15 07:00:00,AVAX/BTC,0.0009437,0.0009542,0.0009437,0.0009492,684.3197113358618,0.64955627
1663221600000.0,2022-09-15 06:00:00,AVAX/BTC,0.0009359,0.0009493,0.0009237,0.0009437,858.6091554519445,0.81026946
1663218000000.0,2022-09-15 05:00:00,AVAX/BTC,0.0009309,0.000936,0.0009309,0.0009359,81.0735334971685,0.07587672
1663214400000.0,2022-09-15 04:00:00,AVAX/BTC,0.0009303,0.0009309,0.0009253,0.0009309,205.5470942099044,0.19134379
1663210800000.0,2022-09-15 03:00:00,AVAX/BTC,0.0009342,0.000937,0.0009273,0.0009303,170.15993765452004,0.15829979
1663207200000.0,2022-09-15 02:00:00,AVAX/BTC,0.0009373,0.0009375,0.0009294,0.0009342,149.72662170841363,0.13987461
1663203600000.0,2022-09-15 01:00:00,AVAX/BTC,0.0009381,0.0009416,0.0009373,0.0009373,61.57540808705858,0.05771463
1663200000000.0,2022-09-15 00:00:00,AVAX/BTC,0.0009455,0.0009455,0.0009316,0.0009381,807.1446221085172,0.75718237
1663196400000.0,2022-09-14 23:00:00,AVAX/BTC,0.0009418,0.0009455,0.0009387,0.0009455,143.88938127974617,0.13604741
1663192800000.0,2022-09-14 22:00:00,AVAX/BTC,0.000948,0.0009481,0.0009399,0.0009418,181.63158844765343,0.17106063
1663189200000.0,2022-09-14 21:00:00,AVAX/BTC,0.0009437,0.0009497,0.0009407,0.0009481,300.0087648982175,0.28443831
1663185600000.0,2022-09-14 20:00:00,AVAX/BTC,0.0009487,0.0009501,0.0009433,0.0009437,113.34171876655716,0.10696058
1663182000000.0,2022-09-14 19:00:00,AVAX/BTC,0.0009484,0.0009491,0.0009417,0.0009487,127.49169389691156,0.12095137
1663178400000.0,2022-09-14 18:00:00,AVAX/BTC,0.0009408,0.0009497,0.0009316,0.0009484,769.6859342049769,0.72997014
1663174800000.0,2022-09-14 17:00:00,AVAX/BTC,0.0009431,0.0009431,0.0009394,0.0009408,54.90379464285715,0.05165349
1663171200000.0,2022-09-14 16:00:00,AVAX/BTC,0.000943,0.0009443,0.0009356,0.0009431,216.92665677022586,0.20458353
1663167600000.0,2022-09-14 15:00:00,AVAX/BTC,0.0009434,0.0009436,0.0009408,0.000943,31.833011664899256,0.03001853
1663164000000.0,2022-09-14 14:00:00,AVAX/BTC,0.0009437,0.0009455,0.0009423,0.0009434,33.54202883188467,0.03164355
1663160400000.0,2022-09-14 13:00:00,AVAX/BTC,0.0009423,0.0009437,0.0009374,0.0009437,157.6766345236834,0.14879944
1663156800000.0,2022-09-14 12:00:00,AVAX/BTC,0.000935,0.0009475,0.0009336,0.0009423,199.44669425872866,0.18793862
1663153200000.0,2022-09-14 11:00:00,AVAX/BTC,0.0009385,0.0009401,0.000935,0.000935,157.23551871657756,0.14701521
1663149600000.0,2022-09-14 10:00:00,AVAX/BTC,0.0009423,0.0009423,0.0009379,0.0009385,48.05136920618007,0.04509621
1663146000000.0,2022-09-14 09:00:00,AVAX/BTC,0.0009397,0.0009426,0.0009373,0.0009423,66.10041388092965,0.06228642
1663142400000.0,2022-09-14 08:00:00,AVAX/BTC,0.0009376,0.0009446,0.0009321,0.0009397,588.9426625518782,0.55342942
1663138800000.0,2022-09-14 07:00:00,AVAX/BTC,0.0009388,0.0009436,0.0009332,0.0009376,230.26473976109216,0.21589622
1663135200000.0,2022-09-14 06:00:00,AVAX/BTC,0.0009437,0.0009439,0.0009387,0.0009388,218.39348103962504,0.2050278
1663131600000.0,2022-09-14 05:00:00,AVAX/BTC,0.0009455,0.0009474,0.0009427,0.0009437,85.63079368443361,0.08080978
1663128000000.0,2022-09-14 04:00:00,AVAX/BTC,0.0009433,0.0009457,0.0009399,0.0009455,196.94866208355367,0.18621496
1663124400000.0,2022-09-14 03:00:00,AVAX/BTC,0.000943,0.0009467,0.0009401,0.0009433,152.35571928336688,0.14371715
1663120800000.0,2022-09-14 02:00:00,AVAX/BTC,0.000939,0.000943,0.0009374,0.000943,41.23127253446447,0.03888109
1663117200000.0,2022-09-14 01:00:00,AVAX/BTC,0.000942,0.000942,0.0009366,0.000939,221.5174440894569,0.20800488
1663113600000.0,2022-09-14 00:00:00,AVAX/BTC,0.0009367,0.0009426,0.000934,0.000942,136.55256900212314,0.12863252
1663110000000.0,2022-09-13 23:00:00,AVAX/BTC,0.0009397,0.0009397,0.0009326,0.0009367,390.2325504430447,0.36553083
1663106400000.0,2022-09-13 22:00:00,AVAX/BTC,0.0009534,0.0009539,0.0009397,0.0009397,2653.127551346174,2.49314396
1663102800000.0,2022-09-13 21:00:00,AVAX/BTC,0.0009509,0.0009543,0.0009487,0.0009534,61.86134885672331,0.05897861
1663099200000.0,2022-09-13 20:00:00,AVAX/BTC,0.0009509,0.0009536,0.0009491,0.0009509,51.33115995372805,0.0488108
1663095600000.0,2022-09-13 19:00:00,AVAX/BTC,0.0009466,0.0009518,0.0009437,0.0009509,105.15783994110842,0.09999459
1663092000000.0,2022-09-13 18:00:00,AVAX/BTC,0.0009451,0.0009466,0.0009397,0.0009466,226.87820621170505,0.21476291
1663088400000.0,2022-09-13 17:00:00,AVAX/BTC,0.0009517,0.0009518,0.0009451,0.0009451,90.78788487990688,0.08580363
1663084800000.0,2022-09-13 16:00:00,AVAX/BTC,0.0009432,0.0009517,0.000941,0.0009517,586.4882631081223,0.55816088
1663081200000.0,2022-09-13 15:00:00,AVAX/BTC,0.0009389,0.0009432,0.0009373,0.0009432,168.34554707379135,0.15878352
1663077600000.0,2022-09-13 14:00:00,AVAX/BTC,0.0009367,0.000942,0.0009367,0.0009389,133.74576632229204,0.1255739
1663074000000.0,2022-09-13 13:00:00,AVAX/BTC,0.0009395,0.0009396,0.0009293,0.0009367,746.4844774207324,0.69923201
1663070400000.0,2022-09-13 12:00:00,AVAX/BTC,0.0009583,0.000959,0.0009275,0.0009396,1347.0228927203066,1.26566271
1663066800000.0,2022-09-13 11:00:00,AVAX/BTC,0.0009595,0.0009617,0.0009558,0.0009583,63.40017739747469,0.06075639
1663063200000.0,2022-09-13 10:00:00,AVAX/BTC,0.0009614,0.0009618,0.0009551,0.0009595,356.0791036998437,0.3416579
1663059600000.0,2022-09-13 09:00:00,AVAX/BTC,0.0009632,0.0009711,0.0009587,0.0009614,476.9934990638652,0.45858155
1663056000000.0,2022-09-13 08:00:00,AVAX/BTC,0.0009736,0.0009741,0.0009625,0.0009632,196.87094061461795,0.18962609
1663052400000.0,2022-09-13 07:00:00,AVAX/BTC,0.000953,0.0009779,0.000952,0.0009736,1804.655515612161,1.75701261
1663048800000.0,2022-09-13 06:00:00,AVAX/BTC,0.0009509,0.0009579,0.000949,0.000953,206.91522560335784,0.19719021
1663045200000.0,2022-09-13 05:00:00,AVAX/BTC,0.0009553,0.0009618,0.0009509,0.0009509,569.9644967925124,0.54197924
1663041600000.0,2022-09-13 04:00:00,AVAX/BTC,0.0009667,0.0009671,0.0009552,0.0009553,223.94443630273213,0.21393412
1663038000000.0,2022-09-13 03:00:00,AVAX/BTC,0.0009531,0.0009667,0.0009467,0.0009667,313.2726181855798,0.30284064
1663034400000.0,2022-09-13 02:00:00,AVAX/BTC,0.0009431,0.0009577,0.0009422,0.0009531,204.94492708005455,0.19533301
1663030800000.0,2022-09-13 01:00:00,AVAX/BTC,0.0009466,0.0009481,0.0009374,0.0009431,208.22124907220868,0.19637346
1663027200000.0,2022-09-13 00:00:00,AVAX/BTC,0.0009551,0.0009561,0.0009388,0.0009466,552.1606169448553,0.52267524
1663023600000.0,2022-09-12 23:00:00,AVAX/BTC,0.0009535,0.0009673,0.0009521,0.0009551,632.5375248665061,0.60413659
1663020000000.0,2022-09-12 22:00:00,AVAX/BTC,0.0009487,0.0009558,0.000948,0.0009535,295.81388568432095,0.28205854
1663016400000.0,2022-09-12 21:00:00,AVAX/BTC,0.0009577,0.0009584,0.0009487,0.0009487,113.68730894908822,0.10785515
1663012800000.0,2022-09-12 20:00:00,AVAX/BTC,0.0009542,0.0009577,0.0009492,0.0009577,1739.1019212697088,1.66553791
1663009200000.0,2022-09-12 19:00:00,AVAX/BTC,0.0009487,0.0009587,0.0009484,0.0009542,335.3430308111507,0.31998432
1663005600000.0,2022-09-12 18:00:00,AVAX/BTC,0.0009467,0.0009507,0.0009376,0.0009487,1146.9845999789186,1.08814429
1663002000000.0,2022-09-12 17:00:00,AVAX/BTC,0.0009444,0.0009467,0.0009401,0.0009467,185.42883701278126,0.17554548
1662998400000.0,2022-09-12 16:00:00,AVAX/BTC,0.0009569,0.0009574,0.0009401,0.0009444,720.2005612028801,0.68015741
1662994800000.0,2022-09-12 15:00:00,AVAX/BTC,0.0009757,0.0009772,0.0009552,0.0009569,610.7562754728813,0.58443268
1662991200000.0,2022-09-12 14:00:00,AVAX/BTC,0.0009706,0.0009757,0.0009601,0.0009757,197.8534078097776,0.19304557
1662987600000.0,2022-09-12 13:00:00,AVAX/BTC,0.0009773,0.0009818,0.0009693,0.0009706,235.97053369050073,0.229033
1662984000000.0,2022-09-12 12:00:00,AVAX/BTC,0.0009635,0.0009773,0.0009613,0.0009773,289.6859920188274,0.28311012
1662980400000.0,2022-09-12 11:00:00,AVAX/BTC,0.0009708,0.0009788,0.0009552,0.0009635,389.65323300467054,0.37543089
1662976800000.0,2022-09-12 10:00:00,AVAX/BTC,0.0009524,0.0009794,0.0009524,0.0009708,1013.7703131437991,0.98416822
1662973200000.0,2022-09-12 09:00:00,AVAX/BTC,0.0009423,0.0009542,0.0009423,0.0009524,591.3921461570768,0.56324188
1662969600000.0,2022-09-12 08:00:00,AVAX/BTC,0.000935,0.0009468,0.0009321,0.0009423,288.59414199299584,0.27194226
1662966000000.0,2022-09-12 07:00:00,AVAX/BTC,0.0009355,0.0009402,0.0009331,0.000935,170.37452406417114,0.15930018
1662962400000.0,2022-09-12 06:00:00,AVAX/BTC,0.0009347,0.0009355,0.0009343,0.0009355,5.8,0.0054259
1662958800000.0,2022-09-12 05:00:00,AVAX/BTC,0.0009372,0.0009372,0.0009332,0.0009347,32.90305980528512,0.03075449
1662955200000.0,2022-09-12 04:00:00,AVAX/BTC,0.000939,0.000939,0.0009346,0.0009372,9.28490183525395,0.00870181
1662951600000.0,2022-09-12 03:00:00,AVAX/BTC,0.0009374,0.000939,0.0009297,0.000939,237.02410010649626,0.22256563
1662948000000.0,2022-09-12 02:00:00,AVAX/BTC,0.0009466,0.0009466,0.000931,0.0009374,212.7320247493066,0.199415
1662944400000.0,2022-09-12 01:00:00,AVAX/BTC,0.0009316,0.0009498,0.0009293,0.0009466,460.901986055356,0.43628982
1662940800000.0,2022-09-12 00:00:00,AVAX/BTC,0.0009486,0.0009486,0.0009316,0.0009316,515.6012022327179,0.48033408
1662937200000.0,2022-09-11 23:00:00,AVAX/BTC,0.0009499,0.0009504,0.0009452,0.0009486,124.95687328694919,0.11853409
1662933600000.0,2022-09-11 22:00:00,AVAX/BTC,0.0009423,0.0009648,0.0009423,0.0009499,489.3483103484577,0.46483196
1662930000000.0,2022-09-11 21:00:00,AVAX/BTC,0.0009465,0.0009467,0.0009365,0.0009423,201.42091690544413,0.18979893
1662926400000.0,2022-09-11 20:00:00,AVAX/BTC,0.0009485,0.0009492,0.0009387,0.0009465,138.5434653988378,0.13113139
1662922800000.0,2022-09-11 19:00:00,AVAX/BTC,0.0009476,0.0009496,0.0009476,0.0009485,18.000611491829204,0.01707358
1662919200000.0,2022-09-11 18:00:00,AVAX/BTC,0.0009527,0.0009534,0.0009476,0.0009476,131.37854579991557,0.12449431
1662915600000.0,2022-09-11 17:00:00,AVAX/BTC,0.0009613,0.0009638,0.0009527,0.0009527,113.50501731919806,0.10813623
1662912000000.0,2022-09-11 16:00:00,AVAX/BTC,0.0009466,0.0009658,0.0009466,0.0009613,268.7501196296682,0.25834949
1662908400000.0,2022-09-11 15:00:00,AVAX/BTC,0.0009455,0.0009487,0.0009437,0.0009466,13.887122332558631,0.01314555
1662904800000.0,2022-09-11 14:00:00,AVAX/BTC,0.0009466,0.0009477,0.0009455,0.0009455,42.62483342147012,0.04030178
1662901200000.0,2022-09-11 13:00:00,AVAX/BTC,0.0009453,0.0009466,0.0009444,0.0009466,46.98250581026833,0.04447364
1662897600000.0,2022-09-11 12:00:00,AVAX/BTC,0.0009452,0.0009482,0.0009452,0.0009453,44.655410980641065,0.04221276
1662894000000.0,2022-09-11 11:00:00,AVAX/BTC,0.0009408,0.0009452,0.0009403,0.0009452,155.88189801100296,0.14733957
1662890400000.0,2022-09-11 10:00:00,AVAX/BTC,0.0009382,0.0009408,0.0009376,0.0009408,37.47600977891157,0.03525743
1662886800000.0,2022-09-11 09:00:00,AVAX/BTC,0.0009373,0.0009388,0.000937,0.0009382,0.3997441910040503,0.00037504
1662883200000.0,2022-09-11 08:00:00,AVAX/BTC,0.0009426,0.0009426,0.0009362,0.0009373,92.57567481062627,0.08677118
1662879600000.0,2022-09-11 07:00:00,AVAX/BTC,0.0009455,0.0009455,0.0009416,0.0009426,25.350360704434543,0.02389525
1662876000000.0,2022-09-11 06:00:00,AVAX/BTC,0.0009401,0.0009457,0.0009341,0.0009455,406.63011105235324,0.38446877
1662872400000.0,2022-09-11 05:00:00,AVAX/BTC,0.0009444,0.000946,0.0009401,0.0009401,95.9949792575258,0.09024488
1662868800000.0,2022-09-11 04:00:00,AVAX/BTC,0.0009442,0.0009455,0.0009442,0.0009444,0.3,0.00028332
1662865200000.0,2022-09-11 03:00:00,AVAX/BTC,0.0009459,0.0009477,0.0009442,0.0009442,32.91887312010167,0.031082
1662861600000.0,2022-09-11 02:00:00,AVAX/BTC,0.0009525,0.0009525,0.0009445,0.0009459,112.02627127603341,0.10596565
1662858000000.0,2022-09-11 01:00:00,AVAX/BTC,0.0009541,0.0009584,0.0009519,0.0009525,131.97067716535432,0.12570207
1662854400000.0,2022-09-11 00:00:00,AVAX/BTC,0.0009445,0.0009577,0.0009445,0.0009541,733.0238339796667,0.69937804
1662850800000.0,2022-09-10 23:00:00,AVAX/BTC,0.0009496,0.0009498,0.0009443,0.0009445,38.91738485971413,0.03675747
1662847200000.0,2022-09-10 22:00:00,AVAX/BTC,0.0009431,0.0009558,0.0009431,0.0009496,314.3039911541702,0.29846307
1662843600000.0,2022-09-10 21:00:00,AVAX/BTC,0.0009489,0.0009492,0.0009413,0.0009431,46.78982080373237,0.04412748
1662840000000.0,2022-09-10 20:00:00,AVAX/BTC,0.0009457,0.0009492,0.0009435,0.0009489,53.751196121825274,0.05100451
1662836400000.0,2022-09-10 19:00:00,AVAX/BTC,0.0009487,0.0009487,0.0009445,0.0009457,42.81059532621339,0.04048598
1662832800000.0,2022-09-10 18:00:00,AVAX/BTC,0.0009497,0.0009565,0.0009468,0.0009487,467.58754084536736,0.4436003
1662829200000.0,2022-09-10 17:00:00,AVAX/BTC,0.0009467,0.0009497,0.0009463,0.0009497,38.791481520480154,0.03684027
1662825600000.0,2022-09-10 16:00:00,AVAX/BTC,0.0009498,0.0009527,0.0009467,0.0009467,19.355846625118833,0.01832418
1662822000000.0,2022-09-10 15:00:00,AVAX/BTC,0.0009481,0.0009533,0.0009472,0.0009498,83.19691514002949,0.07902043
1662818400000.0,2022-09-10 14:00:00,AVAX/BTC,0.0009499,0.0009506,0.0009476,0.0009481,80.64823330872271,0.07646259
1662814800000.0,2022-09-10 13:00:00,AVAX/BTC,0.0009573,0.0009577,0.0009498,0.0009499,122.59577850300032,0.11645373
1662811200000.0,2022-09-10 12:00:00,AVAX/BTC,0.0009576,0.0009602,0.0009553,0.0009573,365.7575263762666,0.35013968
