https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume JST
1655683200000,2022-06-20 00:00:00,JST/BTC,1.32e-06,1.43e-06,1.31e-06,1.4e-06,0.8922364788933399,637311.7706381
1655596800000,2022-06-19 00:00:00,JST/BTC,1.37e-06,1.41e-06,1.3e-06,1.33e-06,0.896400121277094,673985.0535918
1655510400000,2022-06-18 00:00:00,JST/BTC,1.32e-06,1.45e-06,1.3e-06,1.38e-06,0.8993546956293246,651706.30118067
1655424000000,2022-06-17 00:00:00,JST/BTC,1.27e-06,1.34e-06,1.27e-06,1.32e-06,0.669791666056458,507417.92883065
1655337600000,2022-06-16 00:00:00,JST/BTC,1.27e-06,1.29e-06,1.24e-06,1.27e-06,0.18755655584905398,147682.3274402
1655251200000,2022-06-15 00:00:00,JST/BTC,1.25e-06,1.27e-06,1.18e-06,1.27e-06,0.31701755217199684,249620.11982047
1655164800000,2022-06-14 00:00:00,JST/BTC,1.31e-06,1.32e-06,1.19e-06,1.25e-06,0.326002226748,260801.7813984
1655078400000,2022-06-13 00:00:00,JST/BTC,1.34e-06,1.35e-06,1.17e-06,1.31e-06,0.3667837712725433,279987.61165843
1654992000000,2022-06-12 00:00:00,JST/BTC,1.3e-06,1.44e-06,1.28e-06,1.34e-06,0.27761474730449065,207175.18455559
1654905600000,2022-06-11 00:00:00,JST/BTC,1.34e-06,1.36e-06,1.28e-06,1.29e-06,0.14555028857766839,112829.68106796
1654819200000,2022-06-10 00:00:00,JST/BTC,1.38e-06,1.42e-06,1.33e-06,1.34e-06,0.11303423145000782,84353.90406717
1654732800000,2022-06-09 00:00:00,JST/BTC,1.38e-06,1.4e-06,1.36e-06,1.38e-06,0.1299243006789726,94148.04397027
1654646400000,2022-06-08 00:00:00,JST/BTC,1.35e-06,1.4e-06,1.34e-06,1.38e-06,0.14109650476385638,102243.84403178
1654560000000,2022-06-07 00:00:00,JST/BTC,1.38e-06,1.42e-06,1.34e-06,1.36e-06,0.1291653195587072,94974.49967552
1654473600000,2022-06-06 00:00:00,JST/BTC,1.42e-06,1.43e-06,1.36e-06,1.38e-06,0.32903691566078636,238432.54758028
1654387200000,2022-06-05 00:00:00,JST/BTC,1.4e-06,1.44e-06,1.38e-06,1.43e-06,0.4040421251996701,282546.94069907
1654300800000,2022-06-04 00:00:00,JST/BTC,1.43e-06,1.43e-06,1.37e-06,1.4e-06,0.185291366551158,132350.97610797
1654214400000,2022-06-03 00:00:00,JST/BTC,1.46e-06,1.49e-06,1.41e-06,1.42e-06,0.11346700327660879,79906.34033564
1654128000000,2022-06-02 00:00:00,JST/BTC,1.41e-06,1.52e-06,1.4e-06,1.45e-06,0.09542979940780001,65813.654764
1654041600000,2022-06-01 00:00:00,JST/BTC,1.39e-06,1.51e-06,1.37e-06,1.43e-06,0.13249826513221868,92656.12946309
1653955200000,2022-05-31 00:00:00,JST/BTC,1.38e-06,1.41e-06,1.33e-06,1.41e-06,0.085012385575413,60292.4720393
1653868800000,2022-05-30 00:00:00,JST/BTC,1.39e-06,1.41e-06,1.36e-06,1.38e-06,0.067354835580117,48807.85186965
1653782400000,2022-05-29 00:00:00,JST/BTC,1.4e-06,1.42e-06,1.37e-06,1.4e-06,0.04963382582241999,35452.7327303
1653696000000,2022-05-28 00:00:00,JST/BTC,1.39e-06,1.43e-06,1.38e-06,1.41e-06,0.08215609872769711,58266.73668631
1653609600000,2022-05-27 00:00:00,JST/BTC,1.42e-06,1.44e-06,1.37e-06,1.4e-06,0.163350998551608,116679.28467972
1653523200000,2022-05-26 00:00:00,JST/BTC,1.49e-06,1.51e-06,1.4e-06,1.42e-06,0.27250518641509397,191905.0608557
1653436800000,2022-05-25 00:00:00,JST/BTC,1.46e-06,1.5e-06,1.42e-06,1.5e-06,0.13920253353441,92801.68902294
1653350400000,2022-05-24 00:00:00,JST/BTC,1.41e-06,1.56e-06,1.4e-06,1.46e-06,0.19519630759291842,133696.10109104
1653264000000,2022-05-23 00:00:00,JST/BTC,1.41e-06,1.53e-06,1.38e-06,1.41e-06,0.1516232199977577,107534.19857997
1653177600000,2022-05-22 00:00:00,JST/BTC,1.36e-06,1.45e-06,1.35e-06,1.41e-06,0.1501367597411724,106479.97144764
1653091200000,2022-05-21 00:00:00,JST/BTC,1.34e-06,1.4e-06,1.32e-06,1.36e-06,0.08380117175801599,61618.5086456
1653004800000,2022-05-20 00:00:00,JST/BTC,1.33e-06,1.36e-06,1.31e-06,1.34e-06,0.1924674204073136,143632.40328904
1652918400000,2022-05-19 00:00:00,JST/BTC,1.37e-06,1.37e-06,1.31e-06,1.34e-06,0.157787840981838,117752.1201357
1652832000000,2022-05-18 00:00:00,JST/BTC,1.41e-06,1.42e-06,1.34e-06,1.36e-06,0.2170336872786872,159583.59358727
1652745600000,2022-05-17 00:00:00,JST/BTC,1.38e-06,1.42e-06,1.36e-06,1.4e-06,0.358195086681572,255853.63334398
1652659200000,2022-05-16 00:00:00,JST/BTC,1.4e-06,1.52e-06,1.36e-06,1.39e-06,0.6828236915796357,491240.06588463
1652572800000,2022-05-15 00:00:00,JST/BTC,1.4e-06,1.46e-06,1.35e-06,1.4e-06,1.020418571215358,728870.40801097
1652486400000,2022-05-14 00:00:00,JST/BTC,1.4e-06,1.49e-06,1.33e-06,1.39e-06,1.0171061389718405,731731.03523154
1652400000000,2022-05-13 00:00:00,JST/BTC,1.27e-06,1.43e-06,1.24e-06,1.39e-06,0.653752919327492,470325.8412428
1652313600000,2022-05-12 00:00:00,JST/BTC,1.49e-06,1.5e-06,1.24e-06,1.27e-06,0.44376116142841665,349418.23734521
1652227200000,2022-05-11 00:00:00,JST/BTC,1.74e-06,1.76e-06,1.4e-06,1.46e-06,0.9562679110308254,654978.02125399
1652140800000,2022-05-10 00:00:00,JST/BTC,1.74e-06,1.81e-06,1.69e-06,1.74e-06,1.0427529494619725,599283.30428849
1652054400000,2022-05-09 00:00:00,JST/BTC,1.87e-06,1.89e-06,1.73e-06,1.74e-06,2.3137977934294423,1329768.84679853
1651968000000,2022-05-08 00:00:00,JST/BTC,1.75e-06,1.89e-06,1.74e-06,1.88e-06,4.035030090557195,2146292.60136021
1651881600000,2022-05-07 00:00:00,JST/BTC,1.76e-06,1.92e-06,1.73e-06,1.74e-06,3.630910687855841,2086730.28037692
1651795200000,2022-05-06 00:00:00,JST/BTC,1.64e-06,1.78e-06,1.59e-06,1.76e-06,3.0307699628797713,1722028.3879998699
1651708800000,2022-05-05 00:00:00,JST/BTC,1.72e-06,1.75e-06,1.59e-06,1.63e-06,1.1075842637510704,679499.54831354
1651622400000,2022-05-04 00:00:00,JST/BTC,1.64e-06,1.72e-06,1.57e-06,1.72e-06,0.7836336126279853,455600.93757441
1651536000000,2022-05-03 00:00:00,JST/BTC,1.62e-06,1.66e-06,1.57e-06,1.64e-06,0.4129762292364916,251814.77392469
1651449600000,2022-05-02 00:00:00,JST/BTC,1.6e-06,1.62e-06,1.54e-06,1.61e-06,0.7153210821876259,444298.80881219
1651363200000,2022-05-01 00:00:00,JST/BTC,1.52e-06,1.64e-06,1.43e-06,1.6e-06,0.7020543795794719,438783.98723717
1651276800000,2022-04-30 00:00:00,JST/BTC,1.64e-06,1.65e-06,1.5e-06,1.52e-06,0.5096968770262993,335326.89278046
1651190400000,2022-04-29 00:00:00,JST/BTC,1.6e-06,1.73e-06,1.6e-06,1.64e-06,0.723996918034434,441461.53538685
1651104000000,2022-04-28 00:00:00,JST/BTC,1.65e-06,1.65e-06,1.57e-06,1.6e-06,0.313205889890384,195753.68118149
1651017600000,2022-04-27 00:00:00,JST/BTC,1.68e-06,1.68e-06,1.63e-06,1.64e-06,0.39215569212253437,239119.32446496
1650931200000,2022-04-26 00:00:00,JST/BTC,1.61e-06,1.72e-06,1.59e-06,1.68e-06,1.2056788242334584,717665.96680563
1650844800000,2022-04-25 00:00:00,JST/BTC,1.68e-06,1.77e-06,1.57e-06,1.62e-06,0.557594669346021,344194.24033705
1650758400000,2022-04-24 00:00:00,JST/BTC,1.74e-06,1.75e-06,1.66e-06,1.68e-06,0.45053880413944075,268177.85960681
1650672000000,2022-04-23 00:00:00,JST/BTC,1.76e-06,1.77e-06,1.72e-06,1.74e-06,0.556922758871892,320070.5510758
1650585600000,2022-04-22 00:00:00,JST/BTC,1.79e-06,1.79e-06,1.73e-06,1.76e-06,0.4956676250025808,281629.33238783
1650499200000,2022-04-21 00:00:00,JST/BTC,1.76e-06,1.87e-06,1.71e-06,1.78e-06,1.1712240574981028,657991.04353826
1650412800000,2022-04-20 00:00:00,JST/BTC,1.8e-06,1.8e-06,1.73e-06,1.75e-06,0.52356012190678,299177.21251816
1650326400000,2022-04-19 00:00:00,JST/BTC,1.83e-06,1.85e-06,1.76e-06,1.81e-06,1.2776156922806228,705865.02335946
1650240000000,2022-04-18 00:00:00,JST/BTC,1.86e-06,1.88e-06,1.76e-06,1.83e-06,0.8940147199482267,488532.63385149
1650153600000,2022-04-17 00:00:00,JST/BTC,1.9e-06,1.97e-06,1.84e-06,1.86e-06,0.9673133359444356,520060.93330346
1650067200000,2022-04-16 00:00:00,JST/BTC,1.94e-06,1.94e-06,1.87e-06,1.9e-06,1.344244027120841,707496.85637939
1649980800000,2022-04-15 00:00:00,JST/BTC,1.94e-06,2.03e-06,1.87e-06,1.94e-06,0.9541297602692802,491819.46405633
1649894400000,2022-04-14 00:00:00,JST/BTC,1.86e-06,1.96e-06,1.82e-06,1.95e-06,1.1491002841617,589282.197006
1649808000000,2022-04-13 00:00:00,JST/BTC,1.88e-06,1.88e-06,1.77e-06,1.86e-06,0.7247974633766424,389676.05557884
1649721600000,2022-04-12 00:00:00,JST/BTC,1.84e-06,1.89e-06,1.79e-06,1.87e-06,0.8961208567929674,479209.01432779
1649635200000,2022-04-11 00:00:00,JST/BTC,1.91e-06,2.03e-06,1.8e-06,1.84e-06,2.079417082956365,1130117.97986759
1649548800000,2022-04-10 00:00:00,JST/BTC,1.77e-06,1.99e-06,1.75e-06,1.91e-06,1.5021962873398633,786490.20279574
1649462400000,2022-04-09 00:00:00,JST/BTC,1.8e-06,1.99e-06,1.72e-06,1.78e-06,2.100760938783016,1180202.7745972
1649376000000,2022-04-08 00:00:00,JST/BTC,1.63e-06,1.87e-06,1.62e-06,1.8e-06,2.0709222513675116,1150512.36187084
1649289600000,2022-04-07 00:00:00,JST/BTC,1.53e-06,1.71e-06,1.53e-06,1.63e-06,1.473509140086418,903993.33747633
1649203200000,2022-04-06 00:00:00,JST/BTC,1.66e-06,1.66e-06,1.51e-06,1.53e-06,1.28503769636656,839893.91919383
1649116800000,2022-04-05 00:00:00,JST/BTC,1.56e-06,1.8e-06,1.55e-06,1.66e-06,1.207323039610102,727303.0359097
1649030400000,2022-04-04 00:00:00,JST/BTC,1.67e-06,1.67e-06,1.54e-06,1.56e-06,0.5347787448448225,342806.88772104
1648944000000,2022-04-03 00:00:00,JST/BTC,1.75e-06,1.75e-06,1.62e-06,1.67e-06,0.7509519739053563,449671.84066189
1648857600000,2022-04-02 00:00:00,JST/BTC,1.88e-06,1.91e-06,1.72e-06,1.74e-06,1.1985468116788103,688820.00671196
1648771200000,2022-04-01 00:00:00,JST/BTC,1.84e-06,2.09e-06,1.81e-06,1.87e-06,1.9060415387423708,1019273.55012961
1648684800000,2022-03-31 00:00:00,JST/BTC,1.8e-06,2.44e-06,1.8e-06,1.84e-06,3.085677634014564,1676998.71413835
1648598400000,2022-03-30 00:00:00,JST/BTC,1.25e-06,1.84e-06,1.22e-06,1.78e-06,1.7626288216220969,990240.91102365
1648512000000,2022-03-29 00:00:00,JST/BTC,1.27e-06,1.29e-06,1.23e-06,1.25e-06,0.21359103913411254,170872.83130729
1648425600000,2022-03-28 00:00:00,JST/BTC,1.32e-06,1.33e-06,1.26e-06,1.27e-06,0.1949057357666287,153469.08328081
1648339200000,2022-03-27 00:00:00,JST/BTC,1.37e-06,1.47e-06,1.28e-06,1.32e-06,0.22829912177058362,172953.88012923
1648252800000,2022-03-26 00:00:00,JST/BTC,1.2e-06,1.38e-06,1.18e-06,1.37e-06,0.264676244996221,193194.3394133
1648166400000,2022-03-25 00:00:00,JST/BTC,1.21e-06,1.22e-06,1.18e-06,1.2e-06,0.172709231561232,143924.35963436
1648080000000,2022-03-24 00:00:00,JST/BTC,1.24e-06,1.25e-06,1.19e-06,1.21e-06,0.07960014011218941,65785.23976214
1647993600000,2022-03-23 00:00:00,JST/BTC,1.23e-06,1.25e-06,1.21e-06,1.24e-06,0.1071759675399296,86432.23188704
1647907200000,2022-03-22 00:00:00,JST/BTC,1.24e-06,1.25e-06,1.21e-06,1.23e-06,0.12801269441700722,104075.36131464
1647820800000,2022-03-21 00:00:00,JST/BTC,1.25e-06,1.26e-06,1.22e-06,1.24e-06,0.1375221424870392,110904.95361858
1647734400000,2022-03-20 00:00:00,JST/BTC,1.24e-06,1.3e-06,1.22e-06,1.24e-06,0.1508462748183852,121650.22162773
1647648000000,2022-03-19 00:00:00,JST/BTC,1.24e-06,1.26e-06,1.23e-06,1.24e-06,0.1451677850103556,117070.79436319
1647561600000,2022-03-18 00:00:00,JST/BTC,1.24e-06,1.25e-06,1.22e-06,1.24e-06,0.1413517553771316,113993.35111059
1647475200000,2022-03-17 00:00:00,JST/BTC,1.21e-06,1.25e-06,1.18e-06,1.25e-06,0.11218073388843751,89744.58711075
1647388800000,2022-03-16 00:00:00,JST/BTC,1.23e-06,1.24e-06,1.18e-06,1.21e-06,0.2915589962532599,240957.84814319
1647302400000,2022-03-15 00:00:00,JST/BTC,1.26e-06,1.26e-06,1.22e-06,1.24e-06,0.11265242678747281,90848.73128022
1647216000000,2022-03-14 00:00:00,JST/BTC,1.25e-06,1.3e-06,1.21e-06,1.26e-06,0.5146463079226854,408449.45073229
1647129600000,2022-03-13 00:00:00,JST/BTC,1.25e-06,1.26e-06,1.22e-06,1.25e-06,0.1007944966111125,80635.59728889
1647043200000,2022-03-12 00:00:00,JST/BTC,1.29e-06,1.3e-06,1.24e-06,1.25e-06,0.1422754947332625,113820.39578661
1646956800000,2022-03-11 00:00:00,JST/BTC,1.25e-06,1.32e-06,1.23e-06,1.28e-06,0.1638665536396544,128020.74503098
1646870400000,2022-03-10 00:00:00,JST/BTC,1.25e-06,1.26e-06,1.2e-06,1.24e-06,0.2396952902392872,193302.65341878
1646784000000,2022-03-09 00:00:00,JST/BTC,1.23e-06,1.53e-06,1.21e-06,1.26e-06,0.5913490893362262,469324.67407637
1646697600000,2022-03-08 00:00:00,JST/BTC,1.18e-06,1.23e-06,1.16e-06,1.23e-06,0.39065694507331594,317607.27241733
1646611200000,2022-03-07 00:00:00,JST/BTC,1.19e-06,1.2e-06,1.16e-06,1.18e-06,0.47202464213041656,400020.88316137
1646524800000,2022-03-06 00:00:00,JST/BTC,1.2e-06,1.21e-06,1.16e-06,1.18e-06,0.24828520697600898,210411.19235255
1646438400000,2022-03-05 00:00:00,JST/BTC,1.18e-06,1.22e-06,1.16e-06,1.21e-06,0.18574348321992762,153507.01092556
