https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume TRYB
1663545600000.0,2022-09-19 00:00:00,BTC/TRYB,360845.0,362560.6,360290.8,361387.1,0.0,0.0
1663542000000.0,2022-09-18 23:00:00,BTC/TRYB,361250.4,362725.8,360098.0,360845.0,0.0,0.0
1663538400000.0,2022-09-18 22:00:00,BTC/TRYB,361922.4,362725.8,359740.9,361250.4,0.0,0.0
1663534800000.0,2022-09-18 21:00:00,BTC/TRYB,364851.7,365392.2,361030.2,361922.4,0.0035056418171409117,1268.7703
1663531200000.0,2022-09-18 20:00:00,BTC/TRYB,365426.5,365929.2,364851.7,364851.7,0.0,0.0
1663527600000.0,2022-09-18 19:00:00,BTC/TRYB,364270.9,365684.7,363634.0,365426.5,0.0,0.0
1663524000000.0,2022-09-18 18:00:00,BTC/TRYB,364091.1,364851.7,362896.1,364270.9,0.0,0.0
1663520400000.0,2022-09-18 17:00:00,BTC/TRYB,364851.7,365555.9,363592.5,364091.1,0.0,0.0
1663516800000.0,2022-09-18 16:00:00,BTC/TRYB,366876.4,368525.3,364183.1,364851.7,0.0026,948.61442
1663513200000.0,2022-09-18 15:00:00,BTC/TRYB,366941.8,368469.7,366325.5,366876.4,0.0,0.0
1663509600000.0,2022-09-18 14:00:00,BTC/TRYB,369661.2,370223.5,365723.7,366941.8,0.0,0.0
1663506000000.0,2022-09-18 13:00:00,BTC/TRYB,370045.2,370651.1,369425.2,369661.2,0.0,0.0
1663502400000.0,2022-09-18 12:00:00,BTC/TRYB,368597.3,370651.1,367765.6,370045.2,0.0,0.0
1663498800000.0,2022-09-18 11:00:00,BTC/TRYB,368729.1,369932.6,368329.5,368597.3,0.0,0.0
1663495200000.0,2022-09-18 10:00:00,BTC/TRYB,367509.1,370651.1,366474.7,368729.1,0.0,0.0
1663491600000.0,2022-09-18 09:00:00,BTC/TRYB,370713.5,370713.5,367276.2,367509.1,0.09375968946075076,34457.53909
1663488000000.0,2022-09-18 08:00:00,BTC/TRYB,370672.0,370770.0,370417.5,370713.5,0.024699999999999996,9156.62345
1663484400000.0,2022-09-18 07:00:00,BTC/TRYB,370137.8,371439.8,370137.8,370672.0,0.0772,28615.8784
1663480800000.0,2022-09-18 06:00:00,BTC/TRYB,370821.5,371654.8,370024.2,370137.8,0.0,0.0
1663477200000.0,2022-09-18 05:00:00,BTC/TRYB,369683.0,371491.4,369430.5,370821.5,0.0,0.0
1663473600000.0,2022-09-18 04:00:00,BTC/TRYB,370121.8,370569.4,368852.9,369683.0,0.0,0.0
1663470000000.0,2022-09-18 03:00:00,BTC/TRYB,370169.5,370611.4,368775.5,369609.0,0.0,0.0
1663466400000.0,2022-09-18 02:00:00,BTC/TRYB,369604.0,370948.3,369604.0,370169.5,0.0,0.0
1663462800000.0,2022-09-18 01:00:00,BTC/TRYB,369823.5,371355.1,369525.2,369604.0,0.0,0.0
1663459200000.0,2022-09-18 00:00:00,BTC/TRYB,371967.4,372281.5,369242.0,369823.5,0.0,0.0
1663455600000.0,2022-09-17 23:00:00,BTC/TRYB,372404.2,372706.1,371156.8,371967.4,0.09347886965363093,34771.0921
1663452000000.0,2022-09-17 22:00:00,BTC/TRYB,371011.4,372790.1,369914.7,372404.2,0.0,0.0
1663448400000.0,2022-09-17 21:00:00,BTC/TRYB,371821.6,372133.2,369250.6,371011.4,0.0,0.0
1663444800000.0,2022-09-17 20:00:00,BTC/TRYB,369995.0,372060.9,369404.4,371821.6,0.0,0.0
1663441200000.0,2022-09-17 19:00:00,BTC/TRYB,371500.2,371630.9,369250.6,370422.4,0.0,0.0
1663437600000.0,2022-09-17 18:00:00,BTC/TRYB,371579.1,372085.0,369323.5,371500.2,0.0,0.0
1663434000000.0,2022-09-17 17:00:00,BTC/TRYB,372564.2,373561.4,370543.8,371579.1,0.0,0.0
1663430400000.0,2022-09-17 16:00:00,BTC/TRYB,369509.4,373374.9,369250.6,372564.2,0.0,0.0
1663426800000.0,2022-09-17 15:00:00,BTC/TRYB,369250.6,370025.5,368715.2,369509.4,0.0,0.0
1663423200000.0,2022-09-17 14:00:00,BTC/TRYB,368508.5,369250.6,368508.5,369250.6,0.001,369.2506
1663419600000.0,2022-09-17 13:00:00,BTC/TRYB,368284.1,368508.5,368139.5,368508.5,0.0,0.0
1663416000000.0,2022-09-17 12:00:00,BTC/TRYB,367601.5,368508.5,366645.0,368284.1,0.0,0.0
1663412400000.0,2022-09-17 11:00:00,BTC/TRYB,368508.5,368508.5,367587.9,367601.5,0.0,0.0
1663408800000.0,2022-09-17 10:00:00,BTC/TRYB,368508.5,368578.6,367957.0,368508.5,0.0,0.0
1663405200000.0,2022-09-17 09:00:00,BTC/TRYB,368508.5,368508.5,368451.2,368508.5,0.0,0.0
1663401600000.0,2022-09-17 08:00:00,BTC/TRYB,367914.3,368508.5,367914.3,368508.5,0.0,0.0
1663398000000.0,2022-09-17 07:00:00,BTC/TRYB,368016.4,368508.5,367064.8,367914.3,0.0,0.0
1663394400000.0,2022-09-17 06:00:00,BTC/TRYB,368508.5,368508.5,367437.8,368016.4,0.0,0.0
1663390800000.0,2022-09-17 05:00:00,BTC/TRYB,369270.1,369270.1,367152.2,368508.5,0.025900000000000003,9544.37015
1663387200000.0,2022-09-17 04:00:00,BTC/TRYB,368006.6,369609.6,367454.7,369270.1,0.0,0.0
1663383600000.0,2022-09-17 03:00:00,BTC/TRYB,368477.0,368682.9,367317.9,368006.6,0.0,0.0
1663380000000.0,2022-09-17 02:00:00,BTC/TRYB,370085.9,370304.9,366649.3,368477.0,0.0,0.0
1663376400000.0,2022-09-17 01:00:00,BTC/TRYB,369415.9,371152.6,368956.4,370085.9,0.0,0.0
1663372800000.0,2022-09-17 00:00:00,BTC/TRYB,366826.1,371052.4,365602.4,369415.9,0.0,0.0
1663369200000.0,2022-09-16 23:00:00,BTC/TRYB,365795.3,366836.8,364087.6,366826.1,0.0,0.0
1663365600000.0,2022-09-16 22:00:00,BTC/TRYB,365506.0,366356.0,364189.1,365795.3,0.0,0.0
1663362000000.0,2022-09-16 21:00:00,BTC/TRYB,365780.0,366904.7,364414.2,365506.0,0.0,0.0
1663358400000.0,2022-09-16 20:00:00,BTC/TRYB,363523.7,365780.0,362980.9,365780.0,0.0,0.0
1663354800000.0,2022-09-16 19:00:00,BTC/TRYB,362580.7,364095.1,361918.5,363523.7,0.0,0.0
1663351200000.0,2022-09-16 18:00:00,BTC/TRYB,361311.9,363037.8,360204.4,362580.7,0.0,0.0
1663347600000.0,2022-09-16 17:00:00,BTC/TRYB,362244.3,362745.1,359703.1,361311.9,0.0,0.0
1663344000000.0,2022-09-16 16:00:00,BTC/TRYB,365248.6,365765.4,361759.0,362244.3,0.15426113371556158,55880.2164
1663340400000.0,2022-09-16 15:00:00,BTC/TRYB,364960.7,367034.1,363681.5,365248.6,0.0,0.0
1663336800000.0,2022-09-16 14:00:00,BTC/TRYB,362905.1,367952.1,362245.3,364960.7,0.0,0.0
1663333200000.0,2022-09-16 13:00:00,BTC/TRYB,365211.9,367373.5,361956.8,362905.1,0.0,0.0
1663329600000.0,2022-09-16 12:00:00,BTC/TRYB,367952.1,367952.1,364943.9,365211.9,0.0,0.0
1663326000000.0,2022-09-16 11:00:00,BTC/TRYB,366953.3,367952.1,366472.8,367952.1,0.0,0.0
1663322400000.0,2022-09-16 10:00:00,BTC/TRYB,366174.7,367952.1,365915.2,366953.3,0.0,0.0
1663318800000.0,2022-09-16 09:00:00,BTC/TRYB,364391.1,366983.9,364391.1,366174.7,0.0,0.0
1663315200000.0,2022-09-16 08:00:00,BTC/TRYB,365640.7,366311.2,363277.4,364391.1,0.0,0.0
1663311600000.0,2022-09-16 07:00:00,BTC/TRYB,365766.2,367056.0,365514.1,365640.7,0.0,0.0
1663308000000.0,2022-09-16 06:00:00,BTC/TRYB,366085.1,366925.6,365448.8,365766.2,0.0,0.0
1663304400000.0,2022-09-16 05:00:00,BTC/TRYB,367586.0,367952.1,365715.3,366085.1,0.0,0.0
1663300800000.0,2022-09-16 04:00:00,BTC/TRYB,365679.0,367952.1,365679.0,367586.0,0.0,0.0
1663297200000.0,2022-09-16 03:00:00,BTC/TRYB,366318.4,367017.4,365230.6,365679.0,0.0,0.0
1663293600000.0,2022-09-16 02:00:00,BTC/TRYB,365732.3,367952.1,365003.3,366318.4,0.0,0.0
1663290000000.0,2022-09-16 01:00:00,BTC/TRYB,366872.7,367786.4,365263.2,365732.3,0.0,0.0
1663286400000.0,2022-09-16 00:00:00,BTC/TRYB,365663.1,367492.3,363746.2,366872.7,0.0,0.0
1663282800000.0,2022-09-15 23:00:00,BTC/TRYB,366122.5,367952.1,364491.1,365663.1,0.0,0.0
1663279200000.0,2022-09-15 22:00:00,BTC/TRYB,367574.4,367952.1,363557.0,366122.5,0.0,0.0
1663275600000.0,2022-09-15 21:00:00,BTC/TRYB,367693.8,367999.2,366873.0,367574.4,0.0,0.0
1663272000000.0,2022-09-15 20:00:00,BTC/TRYB,366639.8,367952.1,365996.2,367693.8,0.0,0.0
1663268400000.0,2022-09-15 19:00:00,BTC/TRYB,366152.4,367891.0,364695.3,366639.8,0.0,0.0
1663264800000.0,2022-09-15 18:00:00,BTC/TRYB,367497.9,367952.1,365698.2,366152.4,0.0,0.0
1663261200000.0,2022-09-15 17:00:00,BTC/TRYB,367529.9,368936.3,366455.0,367497.9,0.0007008651478008444,257.56647
1663257600000.0,2022-09-15 16:00:00,BTC/TRYB,365955.3,367612.2,364091.9,367529.9,0.0,0.0
1663254000000.0,2022-09-15 15:00:00,BTC/TRYB,365251.7,367070.7,361797.4,365955.3,0.2262993701963054,82815.45391
1663250400000.0,2022-09-15 14:00:00,BTC/TRYB,371797.5,373004.1,363978.0,365251.7,0.0,0.0
1663246800000.0,2022-09-15 13:00:00,BTC/TRYB,372212.0,373124.3,369561.5,371797.5,0.0,0.0
1663243200000.0,2022-09-15 12:00:00,BTC/TRYB,373156.5,373853.8,371299.0,372212.0,0.0,0.0
1663239600000.0,2022-09-15 11:00:00,BTC/TRYB,373377.9,374330.7,371811.2,373156.5,0.0,0.0
1663236000000.0,2022-09-15 10:00:00,BTC/TRYB,372729.1,374617.8,372307.9,373377.9,0.0,0.0
1663232400000.0,2022-09-15 09:00:00,BTC/TRYB,373553.4,374619.0,371885.6,372729.1,0.0,0.0
1663228800000.0,2022-09-15 08:00:00,BTC/TRYB,375072.1,375390.5,371173.7,373553.4,0.0,0.0
1663225200000.0,2022-09-15 07:00:00,BTC/TRYB,372890.8,376044.6,372355.5,374643.7,0.0007026175003076256,263.23122
1663221600000.0,2022-09-15 06:00:00,BTC/TRYB,373320.0,375370.0,370861.5,372890.8,0.0,0.0
1663218000000.0,2022-09-15 05:00:00,BTC/TRYB,371521.0,373546.0,370938.5,373320.0,0.0,0.0
1663214400000.0,2022-09-15 04:00:00,BTC/TRYB,371098.2,372917.0,370155.7,371521.0,0.0,0.0
1663210800000.0,2022-09-15 03:00:00,BTC/TRYB,372184.7,372671.5,369233.9,371098.2,0.0,0.0
1663207200000.0,2022-09-15 02:00:00,BTC/TRYB,373320.0,373320.0,370722.0,372184.7,0.0,0.0
1663203600000.0,2022-09-15 01:00:00,BTC/TRYB,372995.0,373795.2,369880.9,373320.0,0.0109,4069.188
1663200000000.0,2022-09-15 00:00:00,BTC/TRYB,373795.2,374520.3,372989.1,372995.0,0.0,0.0
1663196400000.0,2022-09-14 23:00:00,BTC/TRYB,374850.7,375330.6,373774.7,373795.2,0.0,0.0
1663192800000.0,2022-09-14 22:00:00,BTC/TRYB,372900.7,376347.9,370677.9,374850.7,0.0008974657910469421,336.41568
1663189200000.0,2022-09-14 21:00:00,BTC/TRYB,368363.1,373345.8,366174.0,372900.7,0.0,0.0
1663185600000.0,2022-09-14 20:00:00,BTC/TRYB,368427.4,369002.5,366895.0,367699.3,0.0,0.0
1663182000000.0,2022-09-14 19:00:00,BTC/TRYB,365999.5,369243.5,365022.4,368427.4,0.0,0.0
1663178400000.0,2022-09-14 18:00:00,BTC/TRYB,371511.7,372255.4,363763.9,365999.5,0.1879058165380007,68773.4349
1663174800000.0,2022-09-14 17:00:00,BTC/TRYB,372255.4,373598.7,371511.7,371511.7,0.0,0.0
1663171200000.0,2022-09-14 16:00:00,BTC/TRYB,373577.8,374651.6,372144.0,372255.4,0.0243,9045.80622
1663167600000.0,2022-09-14 15:00:00,BTC/TRYB,374808.1,375452.6,373405.7,373577.8,0.0,0.0
1663164000000.0,2022-09-14 14:00:00,BTC/TRYB,375249.5,375249.5,372234.1,374808.1,0.024089937117154084,9029.10356
1663160400000.0,2022-09-14 13:00:00,BTC/TRYB,374878.8,376298.2,372413.3,375249.5,0.0,0.0
1663156800000.0,2022-09-14 12:00:00,BTC/TRYB,373520.4,375410.6,371500.7,374878.8,0.0,0.0
1663153200000.0,2022-09-14 11:00:00,BTC/TRYB,375895.6,377010.1,372112.7,373520.4,0.2870199825498152,107207.81869
1663149600000.0,2022-09-14 10:00:00,BTC/TRYB,375652.9,376963.7,375162.8,375895.6,0.0,0.0
1663146000000.0,2022-09-14 09:00:00,BTC/TRYB,376973.8,377290.3,375365.7,375652.9,0.0,0.0
1663142400000.0,2022-09-14 08:00:00,BTC/TRYB,374407.2,377290.3,373409.8,376973.8,0.0,0.0
1663138800000.0,2022-09-14 07:00:00,BTC/TRYB,374353.9,376363.0,372439.6,374407.2,0.0,0.0
1663135200000.0,2022-09-14 06:00:00,BTC/TRYB,375303.7,376060.5,374025.4,374353.9,0.0,0.0
1663131600000.0,2022-09-14 05:00:00,BTC/TRYB,376778.1,377290.3,375183.9,375303.7,0.0,0.0
1663128000000.0,2022-09-14 04:00:00,BTC/TRYB,375315.0,377290.3,374768.6,376778.1,0.0,0.0
1663124400000.0,2022-09-14 03:00:00,BTC/TRYB,376418.8,377411.3,374998.7,375315.0,0.06101946687449209,22901.52121
1663120800000.0,2022-09-14 02:00:00,BTC/TRYB,374573.8,377890.0,373914.5,376418.8,0.0,0.0
1663117200000.0,2022-09-14 01:00:00,BTC/TRYB,372341.7,374701.5,371484.3,374573.8,0.0006987679063511651,261.74015
1663113600000.0,2022-09-14 00:00:00,BTC/TRYB,371986.3,372866.1,368748.1,372341.7,0.0,0.0
1663110000000.0,2022-09-13 23:00:00,BTC/TRYB,373248.8,373622.2,370479.4,371986.3,0.0,0.0
1663106400000.0,2022-09-13 22:00:00,BTC/TRYB,371283.2,373701.8,369425.2,373248.8,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,BTC/TRYB,374437.9,375300.8,367893.8,371283.2,0.2698093610483857,100175.68296
1663099200000.0,2022-09-13 20:00:00,BTC/TRYB,374863.9,378271.9,374218.0,374437.9,0.0,0.0
1663095600000.0,2022-09-13 19:00:00,BTC/TRYB,375880.2,376932.0,371260.0,374863.9,0.0,0.0
1663092000000.0,2022-09-13 18:00:00,BTC/TRYB,383853.2,383948.9,374627.2,375227.4,0.0,0.0
1663088400000.0,2022-09-13 17:00:00,BTC/TRYB,383853.2,385801.3,383464.0,383853.2,0.0,0.0
1663084800000.0,2022-09-13 16:00:00,BTC/TRYB,384588.5,385764.1,382925.1,383853.2,0.0306,11745.90792
1663081200000.0,2022-09-13 15:00:00,BTC/TRYB,388189.6,390162.4,384396.9,384588.5,0.0024987545129404546,960.99225
1663077600000.0,2022-09-13 14:00:00,BTC/TRYB,392255.8,393607.6,385646.0,388189.6,0.0,0.0
1663074000000.0,2022-09-13 13:00:00,BTC/TRYB,395476.1,396311.3,392101.8,392255.8,0.018266076422579346,7164.97442
1663070400000.0,2022-09-13 12:00:00,BTC/TRYB,414435.3,418513.8,394604.9,395476.1,0.5739781879612953,226994.65526
1663066800000.0,2022-09-13 11:00:00,BTC/TRYB,414528.7,417713.7,410359.5,414435.3,0.0,0.0
1663063200000.0,2022-09-13 10:00:00,BTC/TRYB,411870.6,415597.0,410845.6,414528.7,0.0,0.0
1663059600000.0,2022-09-13 09:00:00,BTC/TRYB,409787.5,412784.3,409787.5,411870.6,0.0,0.0
1663056000000.0,2022-09-13 08:00:00,BTC/TRYB,410220.6,410384.2,408811.6,409787.5,0.0,0.0
1663052400000.0,2022-09-13 07:00:00,BTC/TRYB,410525.6,412380.0,410220.6,410220.6,0.0,0.0
1663048800000.0,2022-09-13 06:00:00,BTC/TRYB,410367.2,414964.3,409897.2,410525.6,0.5096107989124187,209208.27899
1663045200000.0,2022-09-13 05:00:00,BTC/TRYB,409836.5,412169.8,409796.6,410367.2,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,BTC/TRYB,409696.6,411248.2,408787.2,409836.5,0.0,0.0
1663038000000.0,2022-09-13 03:00:00,BTC/TRYB,409796.6,410115.8,408543.6,409696.6,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,BTC/TRYB,409796.6,409967.4,406859.9,409796.6,0.0,0.0
1663030800000.0,2022-09-13 01:00:00,BTC/TRYB,409442.0,409960.2,408345.8,409796.6,0.0,0.0
1663027200000.0,2022-09-13 00:00:00,BTC/TRYB,411994.2,412780.1,407960.4,409442.0,0.0,0.0
1663023600000.0,2022-09-12 23:00:00,BTC/TRYB,410657.2,411999.6,409946.0,411994.2,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,BTC/TRYB,411049.0,411757.4,409796.6,410657.2,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,BTC/TRYB,412128.3,412312.8,409796.6,411049.0,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,BTC/TRYB,412430.6,413000.5,410305.5,412128.3,0.0,0.0
1663009200000.0,2022-09-12 19:00:00,BTC/TRYB,411665.4,412563.2,410528.5,412299.8,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,BTC/TRYB,410889.1,411989.3,409796.6,411665.4,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,BTC/TRYB,409776.4,411281.3,408258.1,410889.1,0.0,0.0
1662998400000.0,2022-09-12 16:00:00,BTC/TRYB,407414.6,409796.6,405910.5,409776.4,0.0,0.0
1662994800000.0,2022-09-12 15:00:00,BTC/TRYB,410240.9,410630.4,405716.5,407414.6,0.0,0.0
1662991200000.0,2022-09-12 14:00:00,BTC/TRYB,411389.2,412883.9,409796.6,410240.9,0.0,0.0
1662987600000.0,2022-09-12 13:00:00,BTC/TRYB,410515.5,411969.9,409796.6,411389.2,0.0,0.0
1662984000000.0,2022-09-12 12:00:00,BTC/TRYB,409941.9,411360.3,409024.2,410515.5,0.00019964975743912229,81.95932
1662980400000.0,2022-09-12 11:00:00,BTC/TRYB,407767.7,411421.1,406823.2,409941.9,0.0,0.0
1662976800000.0,2022-09-12 10:00:00,BTC/TRYB,408134.0,409287.1,404754.6,407767.7,0.0,0.0
1662973200000.0,2022-09-12 09:00:00,BTC/TRYB,408977.1,409287.1,407373.7,408134.0,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,BTC/TRYB,407983.2,410377.1,405977.4,408977.1,0.22075602323455276,90284.15819
1662966000000.0,2022-09-12 07:00:00,BTC/TRYB,401448.6,408630.3,400441.9,407983.2,0.0,0.0
1662962400000.0,2022-09-12 06:00:00,BTC/TRYB,400870.4,401484.6,398697.7,401448.6,0.013565895708690975,5446.00984
1662958800000.0,2022-09-12 05:00:00,BTC/TRYB,399544.5,400877.8,398518.7,400870.4,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,BTC/TRYB,398518.7,400117.6,398518.7,399544.5,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,BTC/TRYB,400236.4,401207.3,397474.5,398518.7,0.0,0.0
1662948000000.0,2022-09-12 02:00:00,BTC/TRYB,403276.8,404377.8,398518.7,400236.4,0.0,0.0
1662944400000.0,2022-09-12 01:00:00,BTC/TRYB,397721.4,409015.9,396888.0,403276.8,0.0,0.0
1662940800000.0,2022-09-12 00:00:00,BTC/TRYB,400438.5,400819.1,397721.4,397721.4,0.0,0.0
1662937200000.0,2022-09-11 23:00:00,BTC/TRYB,398341.0,400751.5,397347.0,400438.5,0.0,0.0
1662933600000.0,2022-09-11 22:00:00,BTC/TRYB,396595.1,398518.7,396595.1,398341.0,0.0,0.0
1662930000000.0,2022-09-11 21:00:00,BTC/TRYB,398372.2,399097.7,395877.0,396595.1,0.0,0.0
1662926400000.0,2022-09-11 20:00:00,BTC/TRYB,398090.5,398518.7,395576.6,398372.2,0.0,0.0
1662922800000.0,2022-09-11 19:00:00,BTC/TRYB,397042.2,398518.7,397042.2,398090.5,0.0,0.0
1662919200000.0,2022-09-11 18:00:00,BTC/TRYB,398172.2,398530.4,396772.9,397042.2,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,BTC/TRYB,398518.7,401035.2,397786.9,398172.2,0.0,0.0
1662912000000.0,2022-09-11 16:00:00,BTC/TRYB,398045.0,399305.3,396506.7,398518.7,0.0003,119.55561
1662908400000.0,2022-09-11 15:00:00,BTC/TRYB,395625.4,399657.2,394910.2,398045.0,0.0,0.0
1662904800000.0,2022-09-11 14:00:00,BTC/TRYB,396120.5,396499.5,394161.8,395625.4,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,BTC/TRYB,397155.5,397155.5,395007.0,396120.5,0.0,0.0
1662897600000.0,2022-09-11 12:00:00,BTC/TRYB,397159.9,397676.0,395202.2,397155.5,0.0,0.0
1662894000000.0,2022-09-11 11:00:00,BTC/TRYB,396837.1,398513.9,396220.9,397159.9,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,BTC/TRYB,397040.5,398012.1,395165.0,396837.1,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,BTC/TRYB,397721.8,398252.9,395679.0,397040.5,0.0,0.0
1662883200000.0,2022-09-11 08:00:00,BTC/TRYB,395865.7,398283.1,394794.6,397721.8,0.0,0.0
1662879600000.0,2022-09-11 07:00:00,BTC/TRYB,394253.6,396161.4,393752.4,395865.7,0.050130943297183865,19845.12096
1662876000000.0,2022-09-11 06:00:00,BTC/TRYB,397308.5,397419.7,393376.4,394253.6,0.0,0.0
1662872400000.0,2022-09-11 05:00:00,BTC/TRYB,396678.2,397419.7,396182.9,397308.5,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,BTC/TRYB,396387.9,397419.7,396383.2,396678.2,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,BTC/TRYB,395936.6,397419.7,395775.6,396387.9,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,BTC/TRYB,397419.7,397419.7,395091.2,395936.6,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,BTC/TRYB,396594.8,397939.1,396313.0,397419.7,0.0,0.0
1662854400000.0,2022-09-11 00:00:00,BTC/TRYB,397419.7,398006.0,396424.1,396594.8,0.0,0.0
1662850800000.0,2022-09-10 23:00:00,BTC/TRYB,399348.9,399914.2,397419.7,397419.7,0.0,0.0
