https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOS,Volume USDT
1661558400,2022-08-27 00:00:00,SOS/USDT,0.0000002789,0.000000288,0.0000002776,0.000000284,269602471647.8261803,76257.67567541043759538
1661472000,2022-08-26 00:00:00,SOS/USDT,0.0000003112,0.0000003149,0.0000002776,0.0000002794,499248750565.37576133,148738.462584646201931772
1661385600,2022-08-25 00:00:00,SOS/USDT,0.000000301,0.0000003315,0.0000002926,0.0000003106,557430722525.05335853,174736.154166050467144449
1661299200,2022-08-24 00:00:00,SOS/USDT,0.0000002997,0.0000003104,0.0000002904,0.0000003006,299337202179.82743598,89512.486359066788378535
1661212800,2022-08-23 00:00:00,SOS/USDT,0.000000295,0.000000303,0.0000002825,0.0000002996,328559697895.4887429,97092.546657912568038905
1661126400,2022-08-22 00:00:00,SOS/USDT,0.0000003061,0.0000003061,0.0000002803,0.000000298,390419071724.08762033,113704.831606048701645014
1661040000,2022-08-21 00:00:00,SOS/USDT,0.0000002869,0.0000003093,0.0000002845,0.0000003064,380979063294.09686035,112659.786218341255874797
1660953600,2022-08-20 00:00:00,SOS/USDT,0.0000002788,0.0000002943,0.0000002776,0.0000002868,356293414689.97392275,101794.507548547000334907
1660867200,2022-08-19 00:00:00,SOS/USDT,0.0000003226,0.0000003233,0.000000275,0.000000278,847631006916.77284264,252254.131326477237224953
1660780800,2022-08-18 00:00:00,SOS/USDT,0.0000003496,0.000000357,0.0000003108,0.0000003226,330292944150.26506948,113363.902180889355676283
1660694400,2022-08-17 00:00:00,SOS/USDT,0.0000003866,0.000000396,0.000000346,0.0000003493,512517624526.34428007,189089.482213861303723658
1660608000,2022-08-16 00:00:00,SOS/USDT,0.0000003725,0.000000407,0.0000003602,0.0000003864,1040113735750.39205974,401247.868757824107925701
1660521600,2022-08-15 00:00:00,SOS/USDT,0.0000003535,0.0000003893,0.000000349,0.0000003722,625770693408.0971979,226987.147571188028942332
1660435200,2022-08-14 00:00:00,SOS/USDT,0.0000003432,0.0000004014,0.0000003405,0.0000003535,862324139122.77723752,308234.206831229962399053
1660348800,2022-08-13 00:00:00,SOS/USDT,0.0000003443,0.000000352,0.0000003374,0.0000003444,296388655748.27921314,101889.491744477194552891
1660262400,2022-08-12 00:00:00,SOS/USDT,0.000000342,0.0000003469,0.0000003322,0.0000003444,224519704159.01640542,76489.102940334874263208
1660176000,2022-08-11 00:00:00,SOS/USDT,0.000000345,0.000000353,0.0000003372,0.000000342,463544759590.2635083,160400.406742881471932244
1660089600,2022-08-10 00:00:00,SOS/USDT,0.0000003319,0.0000003584,0.0000003171,0.0000003448,496510754936.53414897,168124.020874610026628526
1660003200,2022-08-09 00:00:00,SOS/USDT,0.000000336,0.0000003601,0.0000003225,0.0000003311,400617271900.0165185,135411.095227048819518534
1659916800,2022-08-08 00:00:00,SOS/USDT,0.0000003319,0.0000003462,0.000000329,0.0000003351,398047625730.63230951,134262.817540517633659348
1659830400,2022-08-07 00:00:00,SOS/USDT,0.000000332,0.0000003372,0.00000032,0.0000003317,277604001049.11036059,91138.644701864186980305
1659744000,2022-08-06 00:00:00,SOS/USDT,0.0000003364,0.000000342,0.000000329,0.000000332,288024074274.83728591,96393.087425038412935252
1659657600,2022-08-05 00:00:00,SOS/USDT,0.0000003216,0.0000003369,0.0000003195,0.0000003369,433025124179.12949791,142507.911624856140752542
1659571200,2022-08-04 00:00:00,SOS/USDT,0.0000003242,0.0000003388,0.0000003087,0.0000003211,473703319087.94805945,152917.452806538481687542
1659484800,2022-08-03 00:00:00,SOS/USDT,0.0000003302,0.0000003422,0.000000316,0.0000003241,909445014043.26445385,301916.699798943203632628
1659398400,2022-08-02 00:00:00,SOS/USDT,0.000000345,0.0000003518,0.000000321,0.0000003309,1479383821940.7138498,495628.811822977497493478
1659312000,2022-08-01 00:00:00,SOS/USDT,0.0000003875,0.0000004191,0.0000003261,0.0000003443,1984745162244.93278528,729750.591280369517245712
1659225600,2022-07-31 00:00:00,SOS/USDT,0.00000032,0.0000004359,0.0000003191,0.000000388,2647793966714.22370871,1038073.920937251057399491
1659139200,2022-07-30 00:00:00,SOS/USDT,0.0000003238,0.0000003507,0.0000003183,0.0000003204,820926101232.82354557,269481.503772244943659235
1659052800,2022-07-29 00:00:00,SOS/USDT,0.0000003142,0.0000003539,0.000000311,0.0000003232,1128334589515.31378404,374390.983127521641975904
1658966400,2022-07-28 00:00:00,SOS/USDT,0.0000003123,0.000000323,0.0000003031,0.0000003154,579894650212.12088268,180742.323867893365884516
1658880000,2022-07-27 00:00:00,SOS/USDT,0.0000002921,0.000000315,0.0000002909,0.0000003131,479110385911.59919761,142821.396014183974150225
1658793600,2022-07-26 00:00:00,SOS/USDT,0.0000002927,0.0000002948,0.0000002831,0.0000002921,620567544895.1286271,179943.867368172427758096
1658707200,2022-07-25 00:00:00,SOS/USDT,0.0000003169,0.0000003245,0.00000029,0.0000002927,735118025676.29562458,224876.635304766448615353
1658620800,2022-07-24 00:00:00,SOS/USDT,0.0000003185,0.0000003278,0.0000003135,0.0000003158,352917356653.69619152,112270.08228503995890166
1658534400,2022-07-23 00:00:00,SOS/USDT,0.0000003127,0.0000003388,0.0000003091,0.0000003191,591496100667.3569718,190397.442134959198741114
1658448000,2022-07-22 00:00:00,SOS/USDT,0.000000316,0.0000003294,0.0000003089,0.0000003129,575339323405.11030555,182683.008014523239080359
1658361600,2022-07-21 00:00:00,SOS/USDT,0.0000003111,0.0000003187,0.0000002986,0.0000003155,513924899852.03810602,158613.866240310427500918
1658275200,2022-07-20 00:00:00,SOS/USDT,0.000000332,0.0000003363,0.0000003051,0.0000003108,1104586734497.40617695,358518.129487007136287766
1658188800,2022-07-19 00:00:00,SOS/USDT,0.0000003265,0.0000003362,0.0000003135,0.0000003312,743073958282.4736373,240986.492692075875203287
1658102400,2022-07-18 00:00:00,SOS/USDT,0.0000003,0.0000003433,0.0000002993,0.0000003267,887450649258.18149629,284589.848510297882408741
1658016000,2022-07-17 00:00:00,SOS/USDT,0.0000003126,0.0000003178,0.0000002952,0.0000002997,429664255550.44596411,131482.328386024901666203
1657929600,2022-07-16 00:00:00,SOS/USDT,0.0000003048,0.0000003206,0.0000002949,0.0000003135,464774776888.29678714,143215.104728785677702948
1657843200,2022-07-15 00:00:00,SOS/USDT,0.0000003121,0.000000322,0.0000003029,0.000000304,289282323603.28710427,90155.511379493447386241
1657756800,2022-07-14 00:00:00,SOS/USDT,0.0000003118,0.0000003182,0.0000002951,0.0000003102,551076614932.98498046,168739.431276970173663851
1657670400,2022-07-13 00:00:00,SOS/USDT,0.0000002894,0.0000003168,0.000000272,0.0000003121,743463382827.76890295,219887.73218435927540061
1657584000,2022-07-12 00:00:00,SOS/USDT,0.0000002978,0.0000003021,0.0000002838,0.0000002895,503495406112.9703202,148222.925514605020764409
1657497600,2022-07-11 00:00:00,SOS/USDT,0.0000003374,0.0000003377,0.0000002933,0.0000002971,546391108342.40879668,171608.355902186052565136
1657411200,2022-07-10 00:00:00,SOS/USDT,0.0000003259,0.0000003516,0.0000003193,0.0000003377,475004106358.07790366,157862.283637598050280176
1657324800,2022-07-09 00:00:00,SOS/USDT,0.0000003281,0.000000339,0.0000003215,0.0000003276,323520445441.08518546,105977.153272858940555636
1657238400,2022-07-08 00:00:00,SOS/USDT,0.0000003412,0.000000349,0.0000003224,0.0000003268,412570703903.95842203,137843.015077644700259416
1657152000,2022-07-07 00:00:00,SOS/USDT,0.0000003379,0.000000357,0.0000003291,0.0000003416,409108331132.76184515,139795.999130196309458081
1657065600,2022-07-06 00:00:00,SOS/USDT,0.0000003323,0.0000003449,0.000000328,0.00000034,349233470617.55142204,117132.260244563415400132
1656979200,2022-07-05 00:00:00,SOS/USDT,0.0000003462,0.0000003493,0.0000003211,0.000000334,259423496837.60457381,86630.22517142250831412
1656892800,2022-07-04 00:00:00,SOS/USDT,0.0000003183,0.000000359,0.0000003135,0.0000003474,491171225771.3353818,165251.986057859313248542
1656806400,2022-07-03 00:00:00,SOS/USDT,0.0000003188,0.000000345,0.0000003093,0.0000003173,224666084763.71690287,71613.003463159765560543
1656720000,2022-07-02 00:00:00,SOS/USDT,0.0000003261,0.0000003337,0.0000003093,0.0000003174,328921808386.5488241,104907.307732887967140092
1656633600,2022-07-01 00:00:00,SOS/USDT,0.0000003232,0.00000035,0.0000003177,0.0000003268,838800235190.89732955,277402.890779047059665399
1656547200,2022-06-30 00:00:00,SOS/USDT,0.0000003329,0.000000356,0.0000003009,0.0000003217,823798631214.72736444,267067.962598411532486875
1656460800,2022-06-29 00:00:00,SOS/USDT,0.0000003465,0.0000003553,0.0000003182,0.000000332,801572710040.03788522,268971.561882382485938544
1656374400,2022-06-28 00:00:00,SOS/USDT,0.0000003847,0.0000003945,0.0000003418,0.0000003488,546521174086.46639238,201976.921587514832483463
1656288000,2022-06-27 00:00:00,SOS/USDT,0.0000003967,0.0000004029,0.0000003751,0.0000003839,354723840574.91451923,138483.067530908897244044
1656201600,2022-06-26 00:00:00,SOS/USDT,0.0000004112,0.0000004238,0.0000003966,0.0000003966,557613769489.9187213,228482.511400316057715838
1656115200,2022-06-25 00:00:00,SOS/USDT,0.0000004239,0.000000424,0.000000395,0.0000004109,323734527432.93253813,132455.046390715514955024
1656028800,2022-06-24 00:00:00,SOS/USDT,0.0000004019,0.0000004251,0.0000003977,0.0000004205,486322410156.96560262,198863.112123083959316202
1655942400,2022-06-23 00:00:00,SOS/USDT,0.000000364,0.0000004032,0.0000003632,0.0000003999,445726849936.92600309,172713.349463754943740647
1655856000,2022-06-22 00:00:00,SOS/USDT,0.000000395,0.000000395,0.0000003567,0.0000003642,519737511401.50936832,194430.191419019999047034
1655769600,2022-06-21 00:00:00,SOS/USDT,0.0000003659,0.000000426,0.0000003642,0.000000396,840717050314.31892373,337161.371129869248134855
1655683200,2022-06-20 00:00:00,SOS/USDT,0.0000003371,0.0000003752,0.0000003283,0.0000003659,561015640755.85259855,198478.233714338016391368
1655596800,2022-06-19 00:00:00,SOS/USDT,0.0000003135,0.000000348,0.0000002982,0.000000339,574904580638.30119628,184815.791640828893866274
1655510400,2022-06-18 00:00:00,SOS/USDT,0.0000003204,0.0000003246,0.0000002712,0.0000003138,830157551980.48843339,249328.543889212320560183
1655424000,2022-06-17 00:00:00,SOS/USDT,0.0000003038,0.000000333,0.0000003017,0.0000003206,580820041390.90748645,185854.401276248300869546
1655337600,2022-06-16 00:00:00,SOS/USDT,0.0000003525,0.000000368,0.0000002966,0.0000003039,890476872468.04254283,293948.363686881067216495
1655251200,2022-06-15 00:00:00,SOS/USDT,0.000000316,0.0000003878,0.000000276,0.000000354,2029727535855.64381164,665171.838404303870977187
1655164800,2022-06-14 00:00:00,SOS/USDT,0.000000276,0.000000339,0.000000235,0.000000316,1772117723875.37223096,514179.32326408167564524
1655078400,2022-06-13 00:00:00,SOS/USDT,0.000000309,0.000000314,0.000000244,0.000000276,1565228107753.13786946,430586.58871881362069173
1654992000,2022-06-12 00:00:00,SOS/USDT,0.000000332,0.00000035,0.000000289,0.000000308,1077588669522.04313673,340400.71844582354664264
1654905600,2022-06-11 00:00:00,SOS/USDT,0.000000371,0.00000039,0.000000309,0.000000333,997954391727.16625676,341009.10550585598436121
1654819200,2022-06-10 00:00:00,SOS/USDT,0.000000413,0.000000414,0.000000367,0.000000372,567817665661.097688,222757.00972139848090011
1654732800,2022-06-09 00:00:00,SOS/USDT,0.000000427,0.000000433,0.000000409,0.000000413,356114071679.66120466,150481.42937031873239944
1654646400,2022-06-08 00:00:00,SOS/USDT,0.000000416,0.000000448,0.000000404,0.000000427,835653341351.91356159,357384.88937737690341178
1654560000,2022-06-07 00:00:00,SOS/USDT,0.000000451,0.000000451,0.000000402,0.000000414,860856212336.53434984,361125.11448516748019663
1654473600,2022-06-06 00:00:00,SOS/USDT,0.00000041,0.000000467,0.000000407,0.000000449,1151410481963.90137046,512978.67892003414642607
1654387200,2022-06-05 00:00:00,SOS/USDT,0.000000416,0.000000419,0.000000392,0.00000041,745204164202.98333208,302498.72312580073836067
1654300800,2022-06-04 00:00:00,SOS/USDT,0.00000041,0.00000042,0.0000004,0.000000416,506304938548.10664024,207809.8747499734731031
1654214400,2022-06-03 00:00:00,SOS/USDT,0.00000046,0.00000046,0.000000399,0.000000411,776465215374.80519009,328366.40588101745783417
1654128000,2022-06-02 00:00:00,SOS/USDT,0.000000448,0.000000466,0.000000429,0.00000046,1159725089532.75284096,520274.58830972309942203
1654041600,2022-06-01 00:00:00,SOS/USDT,0.000000503,0.000000561,0.000000424,0.000000448,2999311565265.27125874,1472574.42569977119342094
1653955200,2022-05-31 00:00:00,SOS/USDT,0.000000439,0.000000597,0.000000418,0.000000502,3439018424920.36924528,1724972.39983945826814426
1653868800,2022-05-30 00:00:00,SOS/USDT,0.000000389,0.00000046,0.000000386,0.000000439,2031819856280.31561837,857188.02014622943189516
1653782400,2022-05-29 00:00:00,SOS/USDT,0.000000397,0.00000041,0.000000366,0.000000389,1390583220652.47674194,533666.2081115882918743
1653696000,2022-05-28 00:00:00,SOS/USDT,0.000000372,0.000000409,0.00000037,0.000000398,1906683376676.99060745,738366.54095392394159061
1653609600,2022-05-27 00:00:00,SOS/USDT,0.000000348,0.000000385,0.000000331,0.00000037,2133648559856.51142269,760896.56118641160770906
1653523200,2022-05-26 00:00:00,SOS/USDT,0.000000419,0.000000432,0.00000032,0.000000348,2362029186516.58937299,891486.22615478994756848
1653436800,2022-05-25 00:00:00,SOS/USDT,0.000000446,0.000000474,0.000000414,0.000000419,2145576259829.86554724,926706.23193220877029953
1653350400,2022-05-24 00:00:00,SOS/USDT,0.00000045,0.000000494,0.000000407,0.000000446,2168069597464.06422236,961315.84879789507644588
1653264000,2022-05-23 00:00:00,SOS/USDT,0.000000535,0.000000565,0.000000442,0.00000045,2872437000475.3809179,1451587.52580741531004495
1653177600,2022-05-22 00:00:00,SOS/USDT,0.000000545,0.000000756,0.00000051,0.000000535,9129072367807.87620336,5513932.15979169326203798
1653091200,2022-05-21 00:00:00,SOS/USDT,0.000000405,0.000000777,0.000000371,0.000000545,8863754883995.99754755,5005695.72101321404616304
1653004800,2022-05-20 00:00:00,SOS/USDT,0.000000382,0.000000405,0.000000338,0.000000403,1720989694354.68321409,640689.49758038352103125
1652918400,2022-05-19 00:00:00,SOS/USDT,0.000000316,0.000000399,0.000000312,0.000000382,1789983222445.63165005,621627.92545873486006983
1652832000,2022-05-18 00:00:00,SOS/USDT,0.000000373,0.000000375,0.000000308,0.000000315,1427535525126.83600148,499416.54209764425503568
1652745600,2022-05-17 00:00:00,SOS/USDT,0.000000326,0.00000039,0.000000319,0.000000372,1781341646138.64310551,632441.81984743744597935
1652659200,2022-05-16 00:00:00,SOS/USDT,0.000000386,0.000000424,0.000000298,0.000000325,3581244872722.06669794,1237194.77073583869993952
1652572800,2022-05-15 00:00:00,SOS/USDT,0.00000026,0.00000049,0.000000239,0.000000385,2884272000619.99585715,995533.24914170044675653
1652486400,2022-05-14 00:00:00,SOS/USDT,0.000000271,0.000000289,0.000000234,0.000000259,1423537360925.07933739,361038.79272978488132614
1652400000,2022-05-13 00:00:00,SOS/USDT,0.000000265,0.000000339,0.00000025,0.000000272,1546229369431.80756741,442665.42043631836803464
1652313600,2022-05-12 00:00:00,SOS/USDT,0.000000271,0.00000031,0.000000208,0.000000265,2096481319095.94472263,551113.62284076586460591
1652227200,2022-05-11 00:00:00,SOS/USDT,0.000000516,0.000000528,0.000000255,0.000000272,3564534024821.2440688,1321083.03111143913813351
1652140800,2022-05-10 00:00:00,SOS/USDT,0.000000522,0.00000061,0.000000487,0.000000517,1632096194878.33418591,901553.35998927175947764
1652054400,2022-05-09 00:00:00,SOS/USDT,0.000000683,0.000000708,0.000000513,0.000000522,2199888386990.70363762,1414573.31526657911071701
1651968000,2022-05-08 00:00:00,SOS/USDT,0.000000654,0.00000073,0.000000622,0.000000681,885976663751.0645772,593183.09189421380090971
1651881600,2022-05-07 00:00:00,SOS/USDT,0.000000684,0.000000698,0.000000628,0.000000654,515169299650.11180209,342772.4916339682109257
1651795200,2022-05-06 00:00:00,SOS/USDT,0.000000699,0.00000071,0.000000618,0.000000685,877991340151.69803041,589004.85079193122228615
1651708800,2022-05-05 00:00:00,SOS/USDT,0.000000773,0.00000086,0.000000646,0.000000699,1317384744712.07603897,985780.26923809074877136
1651622400,2022-05-04 00:00:00,SOS/USDT,0.000000668,0.000000815,0.000000635,0.000000775,1159300798479.3659983,836060.34908186404032123
1651536000,2022-05-03 00:00:00,SOS/USDT,0.000000692,0.000000706,0.000000649,0.00000067,348611397624.08303301,235944.68003275934616705
1651449600,2022-05-02 00:00:00,SOS/USDT,0.000000699,0.000000725,0.000000654,0.000000691,570585385059.79420639,393509.06648968663718202
1651363200,2022-05-01 00:00:00,SOS/USDT,0.000000656,0.000000745,0.00000064,0.000000699,925606134621.76623376,631588.6132938344655062
1651276800,2022-04-30 00:00:00,SOS/USDT,0.000000868,0.000000881,0.000000628,0.000000654,762882415437.85707987,579699.08029341080382316
1651190400,2022-04-29 00:00:00,SOS/USDT,0.000000986,0.000000993,0.000000835,0.000000867,582103548895.90456877,530767.04038808533516527
1651104000,2022-04-28 00:00:00,SOS/USDT,0.000001001,0.000001032,0.000000978,0.000000986,342284690415.63331377,341469.50912269592418546
1651017600,2022-04-27 00:00:00,SOS/USDT,0.000000989,0.000001029,0.000000966,0.000001001,388365803542.61958241,387206.97656231969725098
1650931200,2022-04-26 00:00:00,SOS/USDT,0.000001105,0.00000114,0.000000953,0.000000992,567396167193.7009448,600015.02766662850950793
1650844800,2022-04-25 00:00:00,SOS/USDT,0.000001182,0.000001186,0.000001015,0.000001105,658127493050.72421444,717943.4086020261552516
1650758400,2022-04-24 00:00:00,SOS/USDT,0.000001171,0.000001212,0.000001156,0.000001185,296202167144.78518973,350638.74275546582644182
1650672000,2022-04-23 00:00:00,SOS/USDT,0.000001216,0.000001247,0.000001145,0.000001171,342408335513.94994219,409470.87827067674224539
1650585600,2022-04-22 00:00:00,SOS/USDT,0.000001233,0.000001273,0.00000119,0.000001212,398217177943.9271164,486025.13090365316535109
1650499200,2022-04-21 00:00:00,SOS/USDT,0.000001295,0.000001326,0.000001169,0.00000123,462038726581.27207581,587677.10351199539934083
1650412800,2022-04-20 00:00:00,SOS/USDT,0.000001325,0.000001421,0.000001265,0.000001299,668864460985.01132298,885439.99802192686721738
1650326400,2022-04-19 00:00:00,SOS/USDT,0.000001295,0.000001345,0.000001285,0.000001323,295732750857.75098595,387711.29145537929658124
1650240000,2022-04-18 00:00:00,SOS/USDT,0.000001305,0.000001352,0.000001183,0.000001295,445036683438.48653877,557035.72457884800437075
1650153600,2022-04-17 00:00:00,SOS/USDT,0.000001374,0.000001395,0.0000013,0.000001306,228333911013.82604215,310083.07750468792391889
1650067200,2022-04-16 00:00:00,SOS/USDT,0.000001392,0.00000141,0.000001334,0.000001376,169147504004.17304484,232560.82894277493555408
1649980800,2022-04-15 00:00:00,SOS/USDT,0.000001375,0.000001416,0.000001362,0.000001392,276241053101.05728785,383424.84435480645241437
1649894400,2022-04-14 00:00:00,SOS/USDT,0.000001425,0.000001507,0.000001353,0.000001371,330635755193.29721288,471565.0266023559596223
1649808000,2022-04-13 00:00:00,SOS/USDT,0.000001396,0.000001461,0.000001316,0.000001426,455030735609.56865868,632168.98745004544863905
1649721600,2022-04-12 00:00:00,SOS/USDT,0.000001287,0.000001416,0.000001253,0.000001396,1058871710156.64509756,1411653.11380701670576836
1649635200,2022-04-11 00:00:00,SOS/USDT,0.000001611,0.00000164,0.000001245,0.000001287,1476099063688.12512039,2085591.52700180524173585
1649548800,2022-04-10 00:00:00,SOS/USDT,0.00000163,0.000001671,0.000001597,0.000001612,251440789172.06241421,409363.82446931060840172
1649462400,2022-04-09 00:00:00,SOS/USDT,0.000001603,0.000001636,0.00000159,0.000001634,228794437592.55291391,369835.63502569746581772
1649376000,2022-04-08 00:00:00,SOS/USDT,0.000001651,0.0000017,0.000001571,0.0000016,432821815709.72522054,708338.84463050870633823
1649289600,2022-04-07 00:00:00,SOS/USDT,0.000001609,0.000001683,0.00000159,0.000001653,304280926636.59444218,499965.52466764113577956
1649203200,2022-04-06 00:00:00,SOS/USDT,0.000001696,0.000001731,0.00000158,0.000001608,597736747074.58001605,987696.01322923438405789
1649116800,2022-04-05 00:00:00,SOS/USDT,0.00000182,0.000001834,0.000001683,0.000001696,348640796260.95412908,614439.87068585219658865
1649030400,2022-04-04 00:00:00,SOS/USDT,0.000001873,0.000001965,0.000001697,0.000001821,380674745977.76884323,695414.52886389304972508
1648944000,2022-04-03 00:00:00,SOS/USDT,0.000001762,0.000001991,0.000001723,0.00000187,622573842658.23684455,1162208.68794260401118724
1648857600,2022-04-02 00:00:00,SOS/USDT,0.000001789,0.000001898,0.000001751,0.000001759,469205993007.35008383,853639.19361587673609137
1648771200,2022-04-01 00:00:00,SOS/USDT,0.000001822,0.000001848,0.000001695,0.000001784,648621919299.88383543,1150530.82825394406411712
1648684800,2022-03-31 00:00:00,SOS/USDT,0.000002027,0.000002067,0.000001793,0.000001826,703775546952.68669989,1356839.61224809866581297
1648598400,2022-03-30 00:00:00,SOS/USDT,0.000002037,0.000002106,0.000001961,0.000002027,507098285696.25647332,1025633.44402174438187451
1648512000,2022-03-29 00:00:00,SOS/USDT,0.000002004,0.000002181,0.000001968,0.000002037,816371268294.25629532,1704129.96268469602153999
1648425600,2022-03-28 00:00:00,SOS/USDT,0.00000203,0.00000226,0.000001961,0.000002003,1120213596518.28745584,2358176.91625380473320996
1648339200,2022-03-27 00:00:00,SOS/USDT,0.00000206,0.000002069,0.000001859,0.000002035,615967450796.82053759,1214973.80015761386024019
1648252800,2022-03-26 00:00:00,SOS/USDT,0.000002002,0.00000212,0.000001939,0.00000206,1168053471421.0854689,2360960.61832658551632205
1648166400,2022-03-25 00:00:00,SOS/USDT,0.000001844,0.00000216,0.00000178,0.000001997,1725091629029.06898437,3497271.56943122414218375
1648080000,2022-03-24 00:00:00,SOS/USDT,0.000001822,0.00000194,0.000001799,0.000001844,761997503618.75002541,1421750.31269497180841949
1647993600,2022-03-23 00:00:00,SOS/USDT,0.000001713,0.000001987,0.00000168,0.000001824,880162265280.5135758,1609993.35849607829252461
1647907200,2022-03-22 00:00:00,SOS/USDT,0.000001669,0.0000018,0.000001663,0.00000171,374051475643.68918836,647403.58317984527889654
1647820800,2022-03-21 00:00:00,SOS/USDT,0.000001676,0.000001725,0.000001641,0.000001669,297536714879.0125713,500599.05715211287527953
1647734400,2022-03-20 00:00:00,SOS/USDT,0.00000175,0.000001784,0.00000165,0.000001675,371532507359.93123028,635107.49281992154996221
1647648000,2022-03-19 00:00:00,SOS/USDT,0.000001721,0.000001804,0.00000169,0.000001751,469370534391.26446098,819172.32280526846913298
1647561600,2022-03-18 00:00:00,SOS/USDT,0.000001665,0.00000175,0.000001611,0.000001718,503605086017.77511433,840063.46279122874985676
1647475200,2022-03-17 00:00:00,SOS/USDT,0.000001772,0.00000178,0.00000166,0.000001663,608781960597.49716711,1042725.79804276762595234
1647388800,2022-03-16 00:00:00,SOS/USDT,0.000001614,0.000001842,0.00000158,0.000001771,877610383589.61765385,1489568.25295425871108067
1647302400,2022-03-15 00:00:00,SOS/USDT,0.000001694,0.000001697,0.000001553,0.000001614,477592761961.70700806,773127.63578221063773101
1647216000,2022-03-14 00:00:00,SOS/USDT,0.00000164,0.000001716,0.00000163,0.000001695,377379193697.69405369,632126.0001354045849116
1647129600,2022-03-13 00:00:00,SOS/USDT,0.000001724,0.00000178,0.000001624,0.000001642,372432130768.5099772,641474.06308626843707135
1647043200,2022-03-12 00:00:00,SOS/USDT,0.000001757,0.000001804,0.000001709,0.000001723,378726871804.32840978,661437.3735235220873574
1646956800,2022-03-11 00:00:00,SOS/USDT,0.000001812,0.000001819,0.000001683,0.000001759,490784956404.39879312,857418.72816389561799234
1646870400,2022-03-10 00:00:00,SOS/USDT,0.000001982,0.000002019,0.000001761,0.000001808,496317832450.08162143,916593.53998624874363805
1646784000,2022-03-09 00:00:00,SOS/USDT,0.000001882,0.00000214,0.000001866,0.000001984,677573619816.25879149,1337079.73466833787200411
1646697600,2022-03-08 00:00:00,SOS/USDT,0.00000176,0.000001908,0.000001745,0.000001893,687094276863.8736198,1269576.14014496936180057
1646611200,2022-03-07 00:00:00,SOS/USDT,0.000001782,0.000001903,0.00000166,0.00000176,945598905549.26536521,1682073.92555128134527342
