https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZEC
1663545600000,2022-09-19 00:00:00,ZEC/BTC,0.0027415,0.0027709,0.0027315,0.0027709,0.011113789814478999,4.0108953099999995
1663459200000,2022-09-18 00:00:00,ZEC/BTC,0.0029219,0.0029299,0.002672,0.002746,0.9965909688174202,362.92460627
1663372800000,2022-09-17 00:00:00,ZEC/BTC,0.0028622,0.0029251,0.002852,0.0029196,0.30049475561841604,102.92326196
1663286400000,2022-09-16 00:00:00,ZEC/BTC,0.0029627,0.0029683,0.0028545,0.0028668,1.614575230662324,563.19772243
1663200000000,2022-09-15 00:00:00,ZEC/BTC,0.0030687,0.0030687,0.0029481,0.0029587,0.6005673641456649,202.98352795
1663113600000,2022-09-14 00:00:00,ZEC/BTC,0.0029146,0.003077,0.0029109,0.0030648,0.6628048119324239,216.26364263
1663027200000,2022-09-13 00:00:00,ZEC/BTC,0.0028137,0.0029484,0.0027519,0.0029181,1.4960407791384538,512.67632334
1662940800000,2022-09-12 00:00:00,ZEC/BTC,0.002942,0.0029971,0.0027701,0.0028245,0.827824612214355,293.08713479
1662854400000,2022-09-11 00:00:00,ZEC/BTC,0.0030193,0.0030406,0.0029439,0.0029518,0.213822282452914,72.43793022999999
1662768000000,2022-09-10 00:00:00,ZEC/BTC,0.003092,0.0031042,0.002998,0.0030106,0.911866365893526,302.88526071
1662681600000,2022-09-09 00:00:00,ZEC/BTC,0.0031676,0.0031742,0.003012,0.0030865,2.33616088582605,756.8964477
1662595200000,2022-09-08 00:00:00,ZEC/BTC,0.0030835,0.0031701,0.0030395,0.0031567,1.1688238287889792,370.26763037
1662508800000,2022-09-07 00:00:00,ZEC/BTC,0.003085,0.0031233,0.0030543,0.0030788,0.795269368852592,258.30497884
1662422400000,2022-09-06 00:00:00,ZEC/BTC,0.003204,0.0033015,0.003085,0.0030857,2.013330277203913,652.47116609
1662336000000,2022-09-05 00:00:00,ZEC/BTC,0.0032003,0.0032126,0.0031556,0.0031994,0.5629027184110379,175.94008827
1662249600000,2022-09-04 00:00:00,ZEC/BTC,0.0031541,0.0032402,0.0031351,0.0031969,1.019125007248859,318.78538811
1662163200000,2022-09-03 00:00:00,ZEC/BTC,0.0030297,0.0031682,0.0030109,0.0031601,0.9600512620212459,303.80407646
1662076800000,2022-09-02 00:00:00,ZEC/BTC,0.0029355,0.0030385,0.0029111,0.0030237,1.1946729986712479,395.10301904
1661990400000,2022-09-01 00:00:00,ZEC/BTC,0.0029884,0.0029939,0.0028793,0.0029248,0.838644801271552,286.73577724
1661904000000,2022-08-31 00:00:00,ZEC/BTC,0.0030249,0.0030564,0.002982,0.0029843,1.602395485303514,536.94182398
1661817600000,2022-08-30 00:00:00,ZEC/BTC,0.0031482,0.003157,0.003024,0.0030269,1.470729874182907,485.88650903
1661731200000,2022-08-29 00:00:00,ZEC/BTC,0.0031211,0.003152,0.0030841,0.0031404,1.2337453011334438,392.86247011
1661644800000,2022-08-28 00:00:00,ZEC/BTC,0.0030673,0.0031342,0.0030489,0.003129,0.90883569145845,290.45563805
1661558400000,2022-08-27 00:00:00,ZEC/BTC,0.0030191,0.0030808,0.0029949,0.0030648,0.614082762448464,200.36634118
1661472000000,2022-08-26 00:00:00,ZEC/BTC,0.0031405,0.0031405,0.0029918,0.0030219,1.9023773105036492,629.53019971
1661385600000,2022-08-25 00:00:00,ZEC/BTC,0.003166,0.003217,0.0031063,0.0031421,1.276296166523157,406.19209017
1661299200000,2022-08-24 00:00:00,ZEC/BTC,0.0030815,0.0032001,0.0030527,0.0031715,0.800322676360395,252.34831353
1661212800000,2022-08-23 00:00:00,ZEC/BTC,0.0030388,0.0031001,0.0029983,0.0030857,0.49300779561679203,159.77178456000001
1661126400000,2022-08-22 00:00:00,ZEC/BTC,0.0030054,0.003064,0.002892,0.0030409,0.43544219969034204,143.19517238
1661040000000,2022-08-21 00:00:00,ZEC/BTC,0.002982,0.003074,0.002982,0.0030015,0.37004937003891,123.28814594
1660953600000,2022-08-20 00:00:00,ZEC/BTC,0.0029844,0.0030336,0.0029527,0.0029761,0.67769184426781,227.7113821
1660867200000,2022-08-19 00:00:00,ZEC/BTC,0.0030241,0.0030449,0.0029272,0.0029994,2.590672847452866,863.73036189
1660780800000,2022-08-18 00:00:00,ZEC/BTC,0.0031865,0.003267,0.0030153,0.0030182,0.55633754028714,184.3275927
1660694400000,2022-08-17 00:00:00,ZEC/BTC,0.0031794,0.0032333,0.003072,0.0031733,1.0609915697817671,334.34959499
1660608000000,2022-08-16 00:00:00,ZEC/BTC,0.0030597,0.0032005,0.0030258,0.0031843,1.516751495575974,476.32179618
1660521600000,2022-08-15 00:00:00,ZEC/BTC,0.0030296,0.0031266,0.002982,0.003064,0.33158073923352,108.21825693
1660435200000,2022-08-14 00:00:00,ZEC/BTC,0.0031207,0.0031629,0.003007,0.0030323,0.556854903618333,183.64109871
1660348800000,2022-08-13 00:00:00,ZEC/BTC,0.0031694,0.0032107,0.00309,0.0031138,0.65945692592917,211.78525465
1660262400000,2022-08-12 00:00:00,ZEC/BTC,0.0033124,0.0033738,0.0031655,0.0031655,0.38649730318153497,122.09676297
1660176000000,2022-08-11 00:00:00,ZEC/BTC,0.0032802,0.0033685,0.0031988,0.0033124,0.635503803104716,191.85599659
1660089600000,2022-08-10 00:00:00,ZEC/BTC,0.0034446,0.0034494,0.0031478,0.0032864,1.6458900571189439,500.81854221
1660003200000,2022-08-09 00:00:00,ZEC/BTC,0.0032501,0.0034966,0.003172,0.003445,5.0818738163635,1475.1447943
