https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XEM,Volume BTC
1663459200,2022-09-18 00:00:00,XEM/BTC,0.000002127,0.000002129,0.000002121,0.000002121,28.6399,0.000060767861
1663372800,2022-09-17 00:00:00,XEM/BTC,0.000002122,0.000002152,0.000002107,0.000002129,46819.8279,0.1000539754573
1663286400,2022-09-16 00:00:00,XEM/BTC,0.000002088,0.000002147,0.000002066,0.000002125,57097.206,0.1199994012767
1663200000,2022-09-15 00:00:00,XEM/BTC,0.000002111,0.000002126,0.000002058,0.000002088,91902.6038,0.192832298511
1663113600,2022-09-14 00:00:00,XEM/BTC,0.000002091,0.000002149,0.000002084,0.000002113,72045.2545,0.1520830096681
1663027200,2022-09-13 00:00:00,XEM/BTC,0.000002086,0.000002142,0.000002022,0.000002097,392851.4223,0.8166839474521
1662940800,2022-09-12 00:00:00,XEM/BTC,0.000002143,0.000002234,0.00000208,0.000002096,155261.1142,0.3326380330304
1662854400,2022-09-11 00:00:00,XEM/BTC,0.000002109,0.00000225,0.000002105,0.000002135,104276.6691,0.2253922510167
1662768000,2022-09-10 00:00:00,XEM/BTC,0.00000216,0.00000218,0.000002094,0.000002113,60561.588,0.1297286364199
1662681600,2022-09-09 00:00:00,XEM/BTC,0.0000023,0.000002308,0.000002128,0.000002154,74705.5233,0.162806479196
1662595200,2022-09-08 00:00:00,XEM/BTC,0.000002205,0.000002297,0.0000022,0.000002291,148581.8669,0.334704618268
1662508800,2022-09-07 00:00:00,XEM/BTC,0.000002181,0.000002275,0.00000218,0.000002206,211521.165,0.4696464441035
1662422400,2022-09-06 00:00:00,XEM/BTC,0.000002212,0.000002234,0.00000214,0.00000218,282198.799,0.6158824281994
1662336000,2022-09-05 00:00:00,XEM/BTC,0.00000222,0.000002255,0.000002183,0.000002212,55200.4628,0.1219353195495
1662249600,2022-09-04 00:00:00,XEM/BTC,0.00000221,0.000002229,0.0000022,0.000002213,9954.0906,0.0220637802509
1662163200,2022-09-03 00:00:00,XEM/BTC,0.00000219,0.00000221,0.00000218,0.00000221,59575.4596,0.1303787299008
1662076800,2022-09-02 00:00:00,XEM/BTC,0.000002182,0.000002274,0.000002181,0.000002199,455381.573,1.00850493826
1661990400,2022-09-01 00:00:00,XEM/BTC,0.000002204,0.000002237,0.000002142,0.000002182,341418.4676,0.749067007836
1661904000,2022-08-31 00:00:00,XEM/BTC,0.000002193,0.000002298,0.000002174,0.000002192,313687.9015,0.6943597758476
1661817600,2022-08-30 00:00:00,XEM/BTC,0.00000221,0.000002331,0.000002184,0.00000219,521609.3964,1.1794589999626
1661731200,2022-08-29 00:00:00,XEM/BTC,0.0000022,0.000002215,0.000002152,0.000002193,161577.1844,0.3527090557836
1661644800,2022-08-28 00:00:00,XEM/BTC,0.00000224,0.000002276,0.000002202,0.000002202,91817.1767,0.2071535729367
1661558400,2022-08-27 00:00:00,XEM/BTC,0.00000217,0.000002254,0.00000217,0.00000223,152421.2178,0.3358246245577
1661472000,2022-08-26 00:00:00,XEM/BTC,0.000002219,0.000002293,0.000002154,0.000002164,256686.0375,0.5716351661631
1661385600,2022-08-25 00:00:00,XEM/BTC,0.00000217,0.000002282,0.00000216,0.000002217,359038.0975,0.7969141831282
1661299200,2022-08-24 00:00:00,XEM/BTC,0.000002164,0.000002228,0.000002136,0.000002164,99133.3247,0.2144766799404
1661212800,2022-08-23 00:00:00,XEM/BTC,0.000002136,0.000002216,0.000002135,0.00000217,264369.3242,0.5757816606319
1661126400,2022-08-22 00:00:00,XEM/BTC,0.000002159,0.00000216,0.000002068,0.000002132,8435.7173,0.0177630778796
1661040000,2022-08-21 00:00:00,XEM/BTC,0.000002129,0.000002168,0.000002114,0.000002151,38952.4951,0.0834316477492
1660953600,2022-08-20 00:00:00,XEM/BTC,0.000002166,0.000002196,0.000002095,0.000002129,53792.7092,0.1145308322011
1660867200,2022-08-19 00:00:00,XEM/BTC,0.000002091,0.000002196,0.000002012,0.000002167,334409.5816,0.7058541487228
1660780800,2022-08-18 00:00:00,XEM/BTC,0.000002144,0.00000217,0.000002073,0.000002097,66483.8614,0.1410393974888
1660694400,2022-08-17 00:00:00,XEM/BTC,0.000002171,0.000002212,0.000002144,0.000002153,74421.7884,0.1632922856189
